"S0004-28032002000100009-scl","Imunonutrição em colite experimental: efeitos benéficos dos ácidos graxos ômega-3","CAMPOS, Fábio Guilherme, WAITZBERG, Dan L., LOGULO, Angela Flávia, TORRINHAS, Raquel Susana, TEIXEIRA, William Gemio Jacobsen, HABR-GAMA, Angelita","Arquivos de Gastroenterologia; 39(1); 48-54","Arquivos de Gastroenterologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032002000100009&lang=pt" 
"S0716-078X2002000100019-chl","Mesoscale primary production and bio-optical variability off Antofagasta (23-24º S) during the transition to El Niño 1997-1998","PIZARRO, GEMITA, IRIARTE, JOSÉ L., MONTECINO, VIVIAN","Revista chilena de historia natural; 75(1); 201-215","Revista chilena de historia natural","Inglês","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2002000100019&lang=pt" 
"S0716-078X2002000100021-chl","Depositación atmosférica de nitrógeno en un transecto valle longitudinal-cordillera de Los Andes, centro-sur de Chile","OYARZÚN, CARLOS E., GODOY, ROBERTO, LEIVA, SERGIO","Revista chilena de historia natural; 75(1); 233-243","Revista chilena de historia natural","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2002000100021&lang=pt" 
"S0716-078X2002000100022-chl","Telmatobius philippii, una nueva especie de rana acuática de Ollagüe, norte de Chile (Leptodactylidae)","CUEVAS, CÉSAR C., FORMAS, J. RAMÓN","Revista chilena de historia natural; 75(1); 245-258","Revista chilena de historia natural","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2002000100022&lang=pt" 
"S0716-078X2002000100023-chl","Craniofacial chronological microdifferentiation of human prehistoric populations of the Azapa valley, northern Chile","ROTHHAMMER, FRANCISCO, SANTORO, CALOGERO M., MORAGA, MAURICIO","Revista chilena de historia natural; 75(1); 259-264","Revista chilena de historia natural","Inglês","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2002000100023&lang=pt" 
"S0716-078X2002000100020-chl","Multiscale upwelling forcing cycles and biological response off north-central Chile","RUTLLANT, JOSÉ, MONTECINO, VIVIAN","Revista chilena de historia natural; 75(1); 217-231","Revista chilena de historia natural","Inglês","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2002000100020&lang=pt" 
"S0103-90162002000100015-scl","Seletividade de combinações de herbicidas latifolicidas com lactofen para a cultura de soja","Souza, Reginaldo Teodoro de, Constantin, Jamil, Velini, Edivaldo Domingues, Montorio, Gilmar Aparecido, Maciel, Cleber Daniel de Goes","Scientia Agricola; 59(1); 99-106","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100015&lang=pt" 
"S0103-90162002000100011-scl","Germinação de sementes de alface submetidas a condicionamento osmótico durante o armazenamento","Fessel, Simone Aparecida, Vieira, Roberval Daiton, Rodrigues, Teresinha de Jesus Deléo, Fagioli, Marcelo","Scientia Agricola; 59(1); 73-77","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100011&lang=pt" 
"S0103-90162002000100008-scl","Fotossíntese, condutância estomática e transpiração em pupunheira sob deficiência hídrica","Oliveira, Maria Aparecida José de, Bovi, Marilene Leão Alves, Machado, Eduardo Caruso, Gomes, Mara Menezes de Assis, Habermann, Gustavo, Rodrigues, João Domingos","Scientia Agricola; 59(1); 59-63","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100008&lang=pt" 
"S0103-90162002000100006-scl","Tratamento de matrizes de cravo (Dianthus caryophyllus L., Caryophyllaceae) com nitrogênio e calogênese in vitro","Hayashi, Telma Kazumi, Moreira, Adônis, Amaral, Antônio Francisco de Campos, Melo, Murilo","Scientia Agricola; 59(1); 47-52","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100006&lang=pt" 
"S0103-90162002000100002-scl","Fontes de amido e proteína para vacas leiteiras em dietas à base de capim elefante","Lima, Laísse Garcia de, Nussio, Luiz Gustavo, Gonçalves, José Renato Silva, Simas, José Manuel Correia de, Pires, Alexandre Vaz, Santos, Flávio Augusto Portela","Scientia Agricola; 59(1); 19-27","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100002&lang=pt" 
"S0103-90162002000100001-scl","Development and evaluation of a tropical feed library for the Cornell Net Carbohydrate and Rrotein System model","Tedeschi, Luís Orlindo, Fox, Danny Gene, Pell, Alice N., Lanna, Dante Pazzanese Duarte, Boin, Celso","Scientia Agricola; 59(1); 1-18","Scientia Agricola","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100001&lang=pt" 
"S0103-90162002000100003-scl","Modelo teórico e experimental da reciclagem do Carbono-13 em tecidos de mamíferos e aves","Ducatti, Carlos, Carrijo, Alfredo Sampaio, Pezzato, Antônio Celso, Mancera, Paulo Fernando de Arruda","Scientia Agricola; 59(1); 29-33","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100003&lang=pt" 
"S0103-90162002000100004-scl","In vitro organogenesis optimization and plantlet regeneration in Citrus sinensis and C. limonia","Almeida, Weliton Antonio Bastos de, Mourão Filho, Francisco de Assis Alves, Mendes, Beatriz Madalena Januzzi, Rodriguez, Adriana Pinheiro Martinelli","Scientia Agricola; 59(1); 35-40","Scientia Agricola","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100004&lang=pt" 
"S0103-90162002000100009-scl","Photosynthetic light response of the C4 grasses Brachiaria brizantha and B. humidicola under shade","Dias-Filho, Moacyr Bernardino","Scientia Agricola; 59(1); 65-68","Scientia Agricola","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100009&lang=pt" 
"S0103-90162002000100010-scl","Shelf life of peaches treated with 1-methylcyclopropene","Kluge, Ricardo Alfredo, Jacomino, Angelo Pedro","Scientia Agricola; 59(1); 69-72","Scientia Agricola","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100010&lang=pt" 
"S0103-90162002000100014-scl","Laranjeiras &#039;Valência&#039; enxertadas em híbridos de trifoliata","Pompeu Jr., Jorgino, Laranjeira, Francisco Ferraz, Blumer, Silvia","Scientia Agricola; 59(1); 93-97","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100014&lang=pt" 
"S0103-90162002000100013-scl","Sementes de feijão submetidas a ciclos e períodos de hidratação-secagem","Aragão, Carlos Alberto, Dantas, Bárbara França, Alves, Elza, Corrêa, Marcelo Rocha","Scientia Agricola; 59(1); 87-92","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100013&lang=pt" 
"S0103-90162002000100030-scl","Sulfur utilization by rice and Crotalaria juncea from sulfate - 34S applied to the soil","Trivelin, Paulo Cesar Ocheuze, Bendassolli, José Albertino, Muraoka, Takashi, Carneiro Jr., Francisco","Scientia Agricola; 59(1); 205-207","Scientia Agricola","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100030&lang=pt" 
"S0103-90162002000100029-scl","Carneiro hidráulico com tubulação de alimentação em aço galvanizado e em PVC","Abate, Caroline, Botrel, Tarlei Arriel","Scientia Agricola; 59(1); 197-203","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100029&lang=pt" 
"S0103-90162002000100028-scl","Atração e desenvolvimento de Leptoglossus gonagra (Fabr.) (Hemiptera: Coreidae) em cultivares de abóbora e moranga","Baldin, Edson Luiz Lopes, Caetano, Antonio Cesar, Lara, Fernando Mesquita","Scientia Agricola; 59(1); 191-196","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100028&lang=pt" 
"S0103-90162002000100027-scl","Suscetibilidade de Oligonychus yothersi (Acari: Tetranychidae) ao fungo Beauveria bassiana","Oliveira, Renato Cassol de, Alves, Luis Francisco Angeli, Neves, Pedro Manuel Oliveira Janeiro","Scientia Agricola; 59(1); 187-189","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100027&lang=pt" 
"S0103-90162002000100012-scl","Produção e qualidade fisiológica de sementes de soja avaliadas na semeadura de inverno","Crusciol, Carlos Alexandre Costa, Lazarini, Edson, Buzo, Cássio Luis, Sá, Marco Eustáquio de","Scientia Agricola; 59(1); 79-86","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100012&lang=pt" 
"S0103-90162002000100016-scl","Identificação do vírus do mosaico do tomateiro (ToMV) Tobamovirus, por meio de anticorpos monoclonais","Duarte, Keila Maria Roncato, Gomes, Luiz Humberto, Andrino, Felipe Gabriel, Leal Jr., Gildemberg Amorin, Silva, Fabio Henrique Bicudo da, Paschoal, Jonas Augusto Rizzato, Giacomelli, Ana Maria Brancalion, Tavares, Flavio Cesar Almeida","Scientia Agricola; 59(1); 107-112","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100016&lang=pt" 
"S0103-90162002000100017-scl","Phosphorus critical levels and availability in lowland soils cultivated with flooded rice","Mariano, Isabela Orlando dos Santos, Fernandes, Luiz Arnaldo, Faquin, Valdemar, Andrade, Alex Teixeira de","Scientia Agricola; 59(1); 113-120","Scientia Agricola","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100017&lang=pt" 
"S0103-90162002000100019-scl","Calcário e escória de siderurgia avaliados por análise foliar, acúmulo, e exportação de macronutrientes em cana-de-açúcar","Prado, Renato de Mello, Fernandes, Francisco Maximino, Natale, William","Scientia Agricola; 59(1); 129-135","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100019&lang=pt" 
"S0103-90162002000100020-scl","Quantidade absorvida e concentrações de micronutrientes em tomateiro sob cultivo protegido","Rodrigues, Domingos Sávio, Pontes, Adriana Luzia, Minami, Keigo, Dias, Carlos Tadeu dos Santos","Scientia Agricola; 59(1); 137-144","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100020&lang=pt" 
"S0103-90162002000100023-scl","Respostas de crescimento da pupunheira à adubação NPK","Bovi, Marilene Leão Alves, Godoy Jr., Gentil, Spiering, Sandra Heiden","Scientia Agricola; 59(1); 161-166","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100023&lang=pt" 
"S0103-90162002000100024-scl","Utilização de fósforo do solo e do fertilizante por tomateiro","Alvarez V., Felipe Carlos, Duete, Robson Rui Cotrim, Muraoka, Takashi, Duete, Washington Luiz Cotrim, Abreu Jr., Cassio Hamilton","Scientia Agricola; 59(1); 167-172","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100024&lang=pt" 
"S0103-90162002000100025-scl","Qualidade de grãos de café beneficiados em resposta à adubação potássica","Silva, Enilson de Barros, Nogueira, Francisco Dias, Guimarães, Paulo Tácito Gontijo","Scientia Agricola; 59(1); 173-179","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100025&lang=pt" 
"S0103-90162002000100021-scl","Estresse por alumínio e por acidez em cultivares de soja","Custódio, Ceci Castilho, Bomfim, Daniel Carlini, Saturnino, Sérgio Marques, Machado Neto, Nelson Barbosa","Scientia Agricola; 59(1); 145-153","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100021&lang=pt" 
"S0103-90162002000100022-scl","Tipos e doses de calcário nas características agronômicas de Panicum maximum Jacq. cv. Tobiatã em função dos métodos de aplicação","Luz, Pedro Henrique de Cerqueira, Herling, Valdo Rodrigues, Braga, Gustavo José, Vitti, Godofredo César, Lima, César Gonçalves de","Scientia Agricola; 59(1); 155-159","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100022&lang=pt" 
"S0103-90162002000100005-scl","Somatic embryogenesis in Citrus sinensis, C. reticulata AND C. nobilis x C. deliciosa","Ricci, Adriana Patrícia, Mourão Filho, Francisco de Assis Alves, Mendes, Beatriz Madalena Januzzi, Piedade, Sonia Maria de Stefano","Scientia Agricola; 59(1); 41-46","Scientia Agricola","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100005&lang=pt" 
"S0103-90162002000100018-scl","Teores foliares de nutrientes no maracujazeiro amarelo em função de adubação nitrogenada, irrigação e epócas de amostragem","Carvalho, Almy Junior Cordeiro de, Monnerat, Pedro Henrique, Martins, Donivaldo Pedro, Bernardo, Salassier, Silva, José Accácio da","Scientia Agricola; 59(1); 121-127","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100018&lang=pt" 
"S0103-90162002000100026-scl","Índice de qualidade de água em microbacia sob uso agrícola e urbano","Toledo, Luís Gonzaga de, Nicolella, Gilberto","Scientia Agricola; 59(1); 181-186","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100026&lang=pt" 
"S0103-90162002000100007-scl","Variação sazonal da fotossíntese, condutância estomática e potencial da água na folha de laranjeira &#039;Valência&#039;","Machado, Eduardo Caruso, Medina, Camilo Lázaro, Gomes, Mara de Menezes de Assis, Habermann, Gustavo","Scientia Agricola; 59(1); 53-58","Scientia Agricola","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162002000100007&lang=pt" 
"S0100-73862002000100005-scl","Non-Linear Unsteady Aerodynamic Response Approximation Using Multi-Layer Functionals","Marques, F. D., Anderson, J.","Journal of the Brazilian Society of Mechanical Sciences; 24(1); 32-39","Journal of the Brazilian Society of Mechanical Sciences","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-73862002000100005&lang=pt" 
"S0100-73862002000100006-scl","Flows of Bingham Materials Through Ideal Porous Media: an Experimental and Theoretical Study","Mendes, P. R. S., Naccache, M. F., Braga, C. V. M., Nieckele, A. O., Ribeiro, F. S.","Journal of the Brazilian Society of Mechanical Sciences; 24(1); 40-45","Journal of the Brazilian Society of Mechanical Sciences","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-73862002000100006&lang=pt" 
"S0100-73862002000100007-scl","A Well Stated Time Domain Integral Representation for Elastodynamic Analysis and Applications","Coda, H. B.","Journal of the Brazilian Society of Mechanical Sciences; 24(1); 46-61","Journal of the Brazilian Society of Mechanical Sciences","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-73862002000100007&lang=pt" 
"S0100-73862002000100008-scl","Modeling of the Fluid-Structure Interaction in Inelastic Piping Systems","Rachid, F. B. de F., Mattos, H. S. da C.","Journal of the Brazilian Society of Mechanical Sciences; 24(1); 62-69","Journal of the Brazilian Society of Mechanical Sciences","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-73862002000100008&lang=pt" 
"S0034-71402002000100004-scl","Estimating and interpreting a common stochastic component for the Brazilian industrial production index","Picchetti, Paulo, Toledo, Celso","Revista Brasileira de Economia; 56(1); 107-120","Revista Brasileira de Economia","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402002000100004&lang=pt" 
"S0034-71402002000100001-scl","Ataques especulativos sobre dívidas e dolarização","Araújo, Aloisio P., Leon, Márcia S.","Revista Brasileira de Economia; 56(1); 07-46","Revista Brasileira de Economia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402002000100001&lang=pt" 
"S0034-71402002000100002-scl","Cyclical fluctuations in Brazil&#039;s real exchange rate: the role of domestic and external factors (1988-95)","Agénor, Pierre-Richard, Hoffmaister, Alexandre W., Medeiros, Carlos","Revista Brasileira de Economia; 56(1); 47-73","Revista Brasileira de Economia","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402002000100002&lang=pt" 
"S0034-71402002000100003-scl","The Brazilian business and growth cycles","Chauvet, Marcelle","Revista Brasileira de Economia; 56(1); 75-106","Revista Brasileira de Economia","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402002000100003&lang=pt" 
"S0034-71402002000100005-scl","Walras no Journal Des Économistes: 1860-65","Paula, João Antonio de","Revista Brasileira de Economia; 56(1); 121-146","Revista Brasileira de Economia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402002000100005&lang=pt" 
"S0034-71402002000100006-scl","O financiamento hipotecário da cafeicultura no vale do Paraíba paulista (1865-87)","Marcondes, Renato Leite","Revista Brasileira de Economia; 56(1); 147-170","Revista Brasileira de Economia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402002000100006&lang=pt" 
"S1516-89132002000100005-scl","Spatial Variation of Bacteria in Surface Waters of Paranaguá and Antonina Bays, Paraná, Brazil","Kolm, Hedda Elisabeth, Schoenenberger, Maria Fernanda, Piemonte, Mariana da Rocha, Souza, Patrícia S. de A., Scühli, Guilherme Schnell e, Mucciatto, Mariele B., Mazzuco, Roseli","Brazilian Archives of Biology and Technology; 45(1); 27-34","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000100005&lang=pt" 
"S1516-89132002000100011-scl","Food Plants Eaten by Amazonian Manatees (Trichechus inunguis, Mammalia : Sirenia)","Colares, Ioni G., Colares, Elton P.","Brazilian Archives of Biology and Technology; 45(1); 67-72","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000100011&lang=pt" 
"S1516-89132002000100013-scl","Dissolved Organic Carbon Determination Using FIA and Photo-Fenton Reaction","Kondo, Márcia M., Arcos, Maria A. S. V., Grassi, Marco T.","Brazilian Archives of Biology and Technology; 45(1); 81-87","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000100013&lang=pt" 
"S0100-204X2002000300001-scl","Rentabilidade da cultura da macieira cultivar Gala em duas densidades de plantio","Kreuz, Carlos Leomar","Pesquisa Agropecuária Brasileira; 37(3); 229-235","Pesquisa Agropecuária Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2002000300001&lang=pt" 
"S0100-204X2002000300020-scl","Embebição de sementes de soja em solução de fosfato de potássio","Rossetto, Claudia Antonia Vieira, Kaufmann, Lorena, Jacob-Neto, Jorge, Franco, Avílio Antonio","Pesquisa Agropecuária Brasileira; 37(3); 385-392","Pesquisa Agropecuária Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2002000300020&lang=pt" 
"S0100-72032002000200016-scl","Avaliação Histológica de Implantes Endometriais Induzidos Cirurgicamente no Peritôneo de Ratas, após Ooforectomia Bilateral e Estrogenioterapia","Kalil, Ivana Vilela","Revista Brasileira de Ginecologia e Obstetrícia; 24(2); 139-139","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000200016&lang=pt" 
"S0100-72032002000200015-scl","Pesquisa de Óxido Nítrico no Fluido Peritoneal e no Soro de Pacientes com Endometriose","Coelho, Rogéria Teixeira","Revista Brasileira de Ginecologia e Obstetrícia; 24(2); 137-138","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000200015&lang=pt" 
"S0100-72032002000200014-scl","Avaliação do Uso do Condom Feminino em Mulheres Vivendo com o HIV","Magalhães, Jarbas","Revista Brasileira de Ginecologia e Obstetrícia; 24(2); 137-138","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000200014&lang=pt" 
"S0100-72032002000200013-scl","Estudo Comparativo entre a Cardiotocografia Anteparto e o Doppler em Fetos Considerados Clinicamente Normais","Casanvoa, Mauro da Silva","Revista Brasileira de Ginecologia e Obstetrícia; 24(2); 137-137","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000200013&lang=pt" 
"S0100-72032002000200012-scl","Dopplerfluxometria Aplicada ao Duto Venoso no Primeiro Trimestre: Ênfase na Detecção das Aneuploidias","Murta, Carlos Geraldo Viana","Revista Brasileira de Ginecologia e Obstetrícia; 24(2); 136-136","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000200012&lang=pt" 
"S0100-72032002000200011-scl","Alterações Endometriais em Pacientes com Câncer de Mama Tratadas com Tamoxifeno: Análise por Ultra-sonografia Transvaginal, Histeroscopia e Histopatológico","Feitosa, Francisco Edson de Lucena","Revista Brasileira de Ginecologia e Obstetrícia; 24(2); 135-136","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000200011&lang=pt" 
"S0100-72032002000200010-scl","Conhecimento, Atitude e Prática do Auto Exame da Mama e do Exame de Mamografia em Usuárias dos Centros de Saúde do Município de Campinas","Marinho, Luiz Alberto Barcellos","Revista Brasileira de Ginecologia e Obstetrícia; 24(2); 135-135","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000200010&lang=pt" 
"S0100-72032002000200001-scl","Editorial","","Revista Brasileira de Ginecologia e Obstetrícia; 24(2); 79-79","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000200001&lang=pt" 
"S0100-72032002000200005-scl","Detecção de Doenças Sexualmente Transmissíveis em Clínica de Planejamento Familiar da Rede Pública no Brasil","Codes, José Santiago de, Cohen, Deborah Ann, Melo, Neli Almeida de, Santos, Alessandra Barbosa, Codes, João Jorge Góes de, Silva Júnior, Joaquim Custódio da, Rizzo, Rebeca","Revista Brasileira de Ginecologia e Obstetrícia; 24(2); 101-106","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000200005&lang=pt" 
"S0100-72032002000200009-scl","Rotura Hepática na Gravidez: Relato de caso","Mangieri Sobrinho, Fernando, Pereira, Ricardo Mendes Alves, Inoue, Inácio Teruo, Preti, Christian Day Costa de Lima, Pieralisi, Christiano Sambatti, Vitorino, Gustavo Eduardo, Gobbi, Mirian Aparecida","Revista Brasileira de Ginecologia e Obstetrícia; 24(2); 129-132","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000200009&lang=pt" 
"S0100-72032002000200002-scl","Acurácia do Linfonodo Sentinela em Pacientes com Câncer Inicial da Mama Tratadas com Quimioterapia Neoadjuvante","Piato, José Roberto Morales, Barros, Alfredo Carlos Simões Dornellas de, Pincerato, Katia Maciel, Vigário, Adriano Oliveira, Pinotti, José Aristodemo","Revista Brasileira de Ginecologia e Obstetrícia; 24(2); 81-86","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000200002&lang=pt" 
"S0100-72032002000200007-scl","Vitalidade Fetal em Gestações Complicadas com Diabete Melito Pré-Gestacional: Um Estudo Longitudinal","Nomura, Roseli Mieko Yamamoto, Francisco, Rossana Pulcineli Vieira, Maganha, Carlos Alberto, Miyadahira, Seizo, Banduki Neto, Jorge D., Zugaib, Marcelo","Revista Brasileira de Ginecologia e Obstetrícia; 24(2); 113-120","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000200007&lang=pt" 
"S0100-72032002000200008-scl","Desempenho da Ultra-sonografia Pré-natal no Diagnóstico de Cromossomopatias Fetais em Serviço Terciário","Barini, Ricardo, Stella, Juliana Horschutz, Ribeiro, Sara Toseti, Luiz, Fátima Botcher, Isfer, Eduardo Valente, Sanchez, Rita de Cassia, Faúndes, Aníbal, Silva, João Luiz Pinto e","Revista Brasileira de Ginecologia e Obstetrícia; 24(2); 121-127","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000200008&lang=pt" 
"S1516-84842002000100001-scl","Revista Brasileira de Hematologia e Hemoterapia: novas conquistas","Langhi Jr., Dante Mário","Revista Brasileira de Hematologia e Hemoterapia; 24(1); 01-02","Revista Brasileira de Hematologia e Hemoterapia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842002000100001&lang=pt" 
"S1516-84842002000100005-scl","Sensibilidade da técnica de reação em cadeia da polimerase para HIV-1 em relação à técnica de ensaio imunoenzimático","Rezende, Priscila R., Alves, Giselle B., Maradei-Pereira, Luciana M.C., Vale, Teonice J.L., Pimenta, Adriana S.C., Lemos, José A.R.","Revista Brasileira de Hematologia e Hemoterapia; 24(1); 25-28","Revista Brasileira de Hematologia e Hemoterapia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842002000100005&lang=pt" 
"S1516-84842002000100003-scl","Transplante de células tronco hematopoéticas para doenças auto-imunes no Brasil","Voltarelli, Júlio C.","Revista Brasileira de Hematologia e Hemoterapia; 24(1); 09-13","Revista Brasileira de Hematologia e Hemoterapia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842002000100003&lang=pt" 
"S1516-84842002000100002-scl","A Revista Brasileira de Hematologia e Hemoterapia na coleção SciELO - Brasil","Ruiz, Milton A.","Revista Brasileira de Hematologia e Hemoterapia; 24(1); 03-07","Revista Brasileira de Hematologia e Hemoterapia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842002000100002&lang=pt" 
"S1516-84842002000100015-scl","Influência da fonte de célula (progenitora periférica ou medula óssea) na qualidade de vida de pacientes onco-hematológicos submetidos ao transplante alogênico de medula óssea","Durães, Margareth I. C.","Revista Brasileira de Hematologia e Hemoterapia; 24(1); 63-64","Revista Brasileira de Hematologia e Hemoterapia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842002000100015&lang=pt" 
"S1516-84842002000100013-scl","Nódulos linfóides medulares em pacientes portadores de síndromes mielodisplásicas","Magalhães, Silvia M. M.","Revista Brasileira de Hematologia e Hemoterapia; 24(1); 59-60","Revista Brasileira de Hematologia e Hemoterapia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842002000100013&lang=pt" 
"S1516-84842002000100014-scl","Reticulócitos imaturos como preditores precoces do sucesso do enxertamento no transplante de medula óssea alogênico e autólogo","Noronha, José F. A.","Revista Brasileira de Hematologia e Hemoterapia; 24(1); 61-62","Revista Brasileira de Hematologia e Hemoterapia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842002000100014&lang=pt" 
"S1516-84842002000100004-scl","The history of the Diego blood group","Junqueira, Pedro C., Castilho, Lilian","Revista Brasileira de Hematologia e Hemoterapia; 24(1); 15-23","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842002000100004&lang=pt" 
