"S0080-62342003000100005-scl","Análise crítica dos rituais no contexto da enfermagem médico-cirúrgica","Zago, Márcia Maria Fontão, Rossi, Lídia Aparecida","Revista da Escola de Enfermagem da USP; 37(1); 36-43","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000100005&lang=pt" 
"S0004-282X2003000100009-scl","Tradução e validação do questionário de avaliação de gravidade dos sintomas e do estado funcional na síndrome do túnel do carpo","Campos, Carmelinda Correia de, Manzano, Gilberto Mastrocola, Andrade, Lucilia Bannwart de, Castelo Filho, Adauto, Nóbrega, João Antonio Maciel","Arquivos de Neuro-Psiquiatria; 61(1); 51-55","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100009&lang=pt" 
"S0004-282X2003000100010-scl","Parestesia e/ou dor nas mãos e/ou punhos como motivo de encaminhamento para estudo eletroneuromiográfico","Campos, Carmelinda Correia de, Manzano, Gilberto Mastrocola, Castelo Filho, Adauto, Nóbrega, João Antonio Maciel","Arquivos de Neuro-Psiquiatria; 61(1); 56-60","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100010&lang=pt" 
"S0004-282X2003000100011-scl","Tratamento dos distúrbios da voz na doença de Parkinson: o método Lee Silverman","Dias, Alice Estevo, Limongi, João Carlos Papaterra","Arquivos de Neuro-Psiquiatria; 61(1); 61-66","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100011&lang=pt" 
"S0004-282X2003000100012-scl","Prevalência do transtorno de déficit de atenção/hiperatividade numa escola pública primária","Vasconcelos, Marcio M., Werner Jr., Jairo, Malheiros, Ana Flávia de Araújo, Lima, Daniel Fampa Negreiros, Santos, Ítalo Souza Oliveira, Barbosa, Jane Bardawil","Arquivos de Neuro-Psiquiatria; 61(1); 67-73","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100012&lang=pt" 
"S0004-282X2003000100013-scl","Diagnóstico dos aneurismas cerebrais por angiotomografia tridimensional","Andrade, Guilherme Cabral de, Teixeira, Pedro Augusto Deja, Alves, Helvércio Fernando Polsaque, Donato, Erik Evandro, Moreira, Carlos Alexandre Aguiar, Faria, Renato Campos Soares de, Dias, Luís Antônio Araújo","Arquivos de Neuro-Psiquiatria; 61(1); 74-78","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100013&lang=pt" 
"S0004-282X2003000100018-scl","Treatment of subclavian steal syndrome with percutaneous transluminal angioplasty and stenting: case report","Fregni, Felipe, Castelo-Branco, Luiz Eduardo Coutinho, Conforto, Adriana Bastos, Yamamoto, Fabio Iuji, Campos, Cynthia Resende, Puglia Jr., Paulo, Caldas, José Guilherme Mendes Pereira, Scaff, Milberto","Arquivos de Neuro-Psiquiatria; 61(1); 95-99","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100018&lang=pt" 
"S0004-282X2003000100021-scl","Hypertrophic pachymeningitis: case report","Deus-Silva, Leonardo de, Queiroz, Luciano de Souza, Zanardi, Verônica de Araújo, Ghizoni, Enrico, Pereira, Hoyama da Costa, Malveira, George Linard Silva, Pirani Jr, Clodoaldo, Damasceno, Benito Pereira, Cendes, Fernando","Arquivos de Neuro-Psiquiatria; 61(1); 107-111","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100021&lang=pt" 
"S0004-282X2003000100028-scl","Hipotensão intracraniana secundária a fístula liquórica radicular espontânea: relato de caso","Falavigna, Asdrubal, Ferraz, Fernando Antonio Patriani, Boscato, Giovana, Shimokawa, Marcos","Arquivos de Neuro-Psiquiatria; 61(1); 134-136","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100028&lang=pt" 
"S0004-282X2003000100032-scl","Estimulação magnética transcraniana","Conforto, Adriana B., Marie, Suely K.N., Cohen, Leonardo G., Scaff, Milberto","Arquivos de Neuro-Psiquiatria; 61(1); 146-152","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100032&lang=pt" 
"S0717-97072003000100001-chl","MIXED LIGAND COMPLEXES OF ALKALINE EARTH METALS: PART-X. Mg(II), Ca(II), Sr(II) and Ba(II) COMPLEXES WITH 5-BROMOSALICYLALDEHYDE AND b-DIKETONES","PRASAD, R.N., AGRAWAL, MITHLESH, SHARMA, MADHULIKA","Journal of the Chilean Chemical Society; 48(1); 1-5","Journal of the Chilean Chemical Society","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072003000100001&lang=pt" 
"S0717-97072003000100002-chl","RETENTION CAPACITY OF CHITOSAN FOR COPPER AND MERCURY IONS","TABOADA, EDELIO, CABRERA, GUSTAVO, CÁRDENAS, GALO","Journal of the Chilean Chemical Society; 48(1); 7-12","Journal of the Chilean Chemical Society","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072003000100002&lang=pt" 
"S0717-97072003000100003-chl","SYNTHESIS AND TEM STUDIES OF GALLIUM COLLOIDS PREPARED IN NONAQUEOUS SOLVENTS","CÁRDENAS, GALO, SALINAS, SILVANA, OLIVA, RICARDO","Journal of the Chilean Chemical Society; 48(1); 13-17","Journal of the Chilean Chemical Society","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072003000100003&lang=pt" 
"S0717-97072003000100004-chl","DETERMINATION OF ATRAZINE IN AQUEOUS SOIL EXTRACTS BY HIGH-PERFORMANCE THIN-LAYER CHROMATOGRAPHY","ESPINOZA, JEANNETTE, BÁEZ, MARÍA E.","Journal of the Chilean Chemical Society; 48(1); 19-23","Journal of the Chilean Chemical Society","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072003000100004&lang=pt" 
"S0717-97072003000100005-chl","SYNTHESIS, SPECTROSCOPIC AND ELECTROCHEMICAL STUDY OF CATIONIC CICLOPENTADIENYLIRON(DIPHOSPHINE) COMPLEXES SUPPORTED ON A HIGH MOLECULAR WEIGHT PHOSPHAZENE POLYMER THROUGH NITRILE LIGANDS","CERRIEDO, GABINO A., GARCÍA ALONSO, F J., GOMEZ-ELIPE, P, DÍAZ VALENZUELA, CARLOS, YUTRONIC SÁEZ, NICOLÁS","Journal of the Chilean Chemical Society; 48(1); 25-28","Journal of the Chilean Chemical Society","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072003000100005&lang=pt" 
"S0717-97072003000100006-chl","MODIFICATION OF A MILL DEopDD SEQUENCE: IMPROVEMENT IN THE D STAGE FOR COMBINATION OF OZONE (Z) AND CHLORINE DIOXIDE (D) ON THE (ZD)EopDD SEQUENCE OF SOFTWOOD KRAFT-OXYGEN PULP","MILLAR, H, RUIZ, J, FREER, J., BAEZA, J","Journal of the Chilean Chemical Society; 48(1); 29-33","Journal of the Chilean Chemical Society","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072003000100006&lang=pt" 
"S0717-97072003000100007-chl","SYNTHESIS AND CHARACTERIZATION OF POLYANILINE AND POLY-ORTHO-METHOXYANILINE. BEHAVIOUR AGAINST CARBON STEEL CORROSION","VERA A, ROSA, ROMERO B, HUGO, AHUMADA, EDUARDO","Journal of the Chilean Chemical Society; 48(1); 35-40","Journal of the Chilean Chemical Society","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072003000100007&lang=pt" 
"S0717-97072003000100008-chl","PREPARATION, CHARACTERIZATION AND APPLICATION OF POLY(HYDROXYETHYL METHACRYLATE -co- ACRYLAMIDE) AS NON IONIC WATER-SOLUBLE POLYCHELATOGEN","MARAMBIO, OSCAR G., PIZARRO, G. DEL C., JERIA, MANUEL, HUERTA, MARGARITA","Journal of the Chilean Chemical Society; 48(1); 41-48","Journal of the Chilean Chemical Society","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072003000100008&lang=pt" 
"S0717-97072003000100009-chl","ELECTROPOLYMERIZATION AND ELECTROCATALYTIC BEHAVIOR OF ELECTRODES MODIFIED WITH Fe AND NON-METALLED TETRAAMINOPHENYLPORPHYRINS: EFFECT OF THE POSITION OF THE AMINO GROUP ON THE LIGAND","CORNEJO, GABRIELA, RAMÍREZ, GALO, VILLAGRÁN, MANUEL, COSTAMAGNA, JUAN, TROLLUND, EJNAR, AGUIRRE, MARÍA J.","Journal of the Chilean Chemical Society; 48(1); 49-55","Journal of the Chilean Chemical Society","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072003000100009&lang=pt" 
"S0717-97072003000100010-chl","METALLOMESOGENS DERIVED FROM CHELATING SCHIFF’S BASES CONTAINING 1,3,4-OXADIAZOLE AND 1,3,4-THIADIAZOLE: SYNTHESIS, CHARACTERIZATION AND STUDY OF MESOMORPHIC PROPERTIES","PARRA, MARIA, HERNÁNDEZ, SILVIA, ALDERETE, JOEL","Journal of the Chilean Chemical Society; 48(1); 57-60","Journal of the Chilean Chemical Society","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072003000100010&lang=pt" 
"S0717-97072003000100011-chl","THEORETICAL STUDY OF THE OPIOID RECEPTOR SELECTIVITY OF SOME 7-ARYLIDENENALTREXONES","Gómez-Jeria, Juan S, Lagos-Arancibia, Luis, Sobarzo-Sánchez, Eduardo","Journal of the Chilean Chemical Society; 48(1); 61-66","Journal of the Chilean Chemical Society","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072003000100011&lang=pt" 
"S0717-97072003000100012-chl","ELECTRICAL CONDUCTIVITY OF HYDROPHOBICALLY MODIFIED POLYELECTROLYTES IN METHANOL/WATER SOLUTION","BARRAZA, RAUL G., OLEA, ANDRES F., FUENTES, IRMA, MARTINEZ, FRANCISCO","Journal of the Chilean Chemical Society; 48(1); 67-71","Journal of the Chilean Chemical Society","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072003000100012&lang=pt" 
"S0717-97072003000100013-chl","ADVANCES IN THE UNDERSTANDING OF THE DISSOLUTION MECHANISM OF CELLULOSE IN DMAc/LiCl","STRIEGEL, ANDRÉ M.","Journal of the Chilean Chemical Society; 48(1); 73-77","Journal of the Chilean Chemical Society","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072003000100013&lang=pt" 
"S0001-37652003000100004-scl","Seasonal variation in the essential oil of Pilocarpus microphyllus Stapf.","TAVEIRA, FRANCISCA S. N., ANDRADE, ELOISA H. A., LIMA, WATERLOO N., MAIA, JOSÉ G. S.","Anais da Academia Brasileira de Ciências; 75(1); 27-31","Anais da Academia Brasileira de Ciências","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652003000100004&lang=pt" 
"S0001-37652003000100003-scl","New triterpene isolated from Eschweilera longipes (Lecythidaceae)","COSTA, PATRÍCIA M. DA, CARVALHO, MÁRIO G. DE","Anais da Academia Brasileira de Ciências; 75(1); 21-25","Anais da Academia Brasileira de Ciências","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652003000100003&lang=pt" 
"S0001-37652003000100005-scl","Selectivity and efficiency of pyrene attachment to alkanes induced by broadband X-rays","BROWN, GERALD O., GUARDALA, NOEL A., PRICE, JACK L., WEISS, RICHARD G.","Anais da Academia Brasileira de Ciências; 75(1); 33-38","Anais da Academia Brasileira de Ciências","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652003000100005&lang=pt" 
"S0001-37652003000100006-scl","Does advertisement call variation coincide with genetic variation in the genetically diverse frog taxon currently known as Leptodactylus fuscus (Amphibia: Leptodactylidae)?","HEYER, W. RONALD, REID, YANA R.","Anais da Academia Brasileira de Ciências; 75(1); 39-54","Anais da Academia Brasileira de Ciências","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652003000100006&lang=pt" 
"S0001-37652003000100001-scl","On four dimensional Dupin hypersurfaces in Euclidean space","RIVEROS, CARLOS M. C., TENENBLAT, KETI","Anais da Academia Brasileira de Ciências; 75(1); 1-7","Anais da Academia Brasileira de Ciências","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652003000100001&lang=pt" 
"S0001-37652003000100002-scl","Weak convergence under nonlinearities","MOREIRA, DIEGO R., TEIXEIRA, EDUARDO V. O.","Anais da Academia Brasileira de Ciências; 75(1); 9-19","Anais da Academia Brasileira de Ciências","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652003000100002&lang=pt" 
"S0001-37652003000100008-scl","Modulation by context of a scene in monkey anterior inferotemporal cortex during a saccadic eye movement task","LIMA, BRUSS, FIORANI, MARIO, GATTASS, RICARDO","Anais da Academia Brasileira de Ciências; 75(1); 71-76","Anais da Academia Brasileira de Ciências","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652003000100008&lang=pt" 
"S0001-37652003000100010-scl","Upper Pleistocene deposits of the Comprida Island (São Paulo State) dated by thermoluminescence method","SUGUIO, KENITIRO, TATUMI, SONIA H., KOWATA, EMÍLIA A., MUNITA, CASIMIRO S., PAIVA, ROSEMEIRE P.","Anais da Academia Brasileira de Ciências; 75(1); 91-96","Anais da Academia Brasileira de Ciências","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652003000100010&lang=pt" 
"S0001-37652003000100012-scl","Mid amphibolite facies metamorphism of harzburgites in the Neoproterozoic Cerro Mantiqueiras Ophiolite, southernmost Brazil","HARTMANN, LÉO A., CHEMALE-JÚNIOR, FARID","Anais da Academia Brasileira de Ciências; 75(1); 109-128","Anais da Academia Brasileira de Ciências","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652003000100012&lang=pt" 
"S0001-37652003000100007-scl","Karyotypic analysis in species of the genus Dasyprocta (Rodentia: Dasyproctidae) found in Brazilian Amazon","RAMOS, ROSEMAR S. L., VALE, WILLIAM G., ASSIS, FÁTIMA L.","Anais da Academia Brasileira de Ciências; 75(1); 55-69","Anais da Academia Brasileira de Ciências","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652003000100007&lang=pt" 
"S0001-37652003000100009-scl","Spatial distribution of organic matter in the surface sediments of Ubatuba Bay (Southeastern - Brazil)","BURONE, LETICIA, MUNIZ, PABLO, PIRES-VANIN, ANA MARIA S., RODRIGUES, MARCELO","Anais da Academia Brasileira de Ciências; 75(1); 77-80","Anais da Academia Brasileira de Ciências","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652003000100009&lang=pt" 
"S0004-282X2003000100033-scl","Projeto demonstrativo em epilepsia no Brasil","Min, Li Li, Sander, J.W.A.S.","Arquivos de Neuro-Psiquiatria; 61(1); 153-156","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100033&lang=pt" 
"S0100-40422003000200020-scl","Da geração espontânea à química prebiótica","Zaia, Dimas A. M.","Química Nova; 26(2); 260-264","Química Nova","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422003000200020&lang=pt" 
"S0100-40422003000200015-scl","Breve revisão de métodos de determinação de resíduos do herbicida ácido 2,4-diclorofenoxiacético (2,4-D)","Amarante Júnior, Ozelito Possidônio de, Santos, Teresa Cristina Rodrigues dos, Nunes, Gilvanda Silva, Ribeiro, Maria Lúcia","Química Nova; 26(2); 223-229","Química Nova","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422003000200015&lang=pt" 
"S0034-72992003000200001-scl","Por trás da montanha","Costa, Henrique Olival","Revista Brasileira de Otorrinolaringologia; 69(2); 146-147","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200001&lang=pt" 
"S0034-72992003000200022-scl","Estudo de caso: neuropatia auditiva","Parra, Viviane M., Matas, Carla G., Neves, Ivone F.","Revista Brasileira de Otorrinolaringologia; 69(2); 283-288","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200022&lang=pt" 
"S0034-72992003000200021-scl","Cisto nasolabial bilateral: relato de dois casos e revisão da literatura","Felix, José A. de P., Ferreira, Paulo J. F., Correa, Rodrigo, Cantini, Rodrigo, Neto, Rosalvo M., Felix, Felippe","Revista Brasileira de Otorrinolaringologia; 69(2); 279-282","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200021&lang=pt" 
"S0034-72992003000200006-scl","Estudo microbiológico do core e superfície das amígdalas palatinas em crianças portadoras de faringoamigdalites de repetição e hipertrofia adenoamigdaliana","Costa, Felipe Neiva, Santos, Odimara, Weckx, Luc Louis Maurice, Pignatari, Shirley S. N.","Revista Brasileira de Otorrinolaringologia; 69(2); 181-184","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200006&lang=pt" 
"S0034-72992003000200020-scl","Condrossarcoma nasal: relato de caso","Pinna, Fábio de Rezende, Wiikmann, Christian, Chung, Daniel, Lessa, Marcus Miranda, Voegels, Richard Louis, Botugan, Ossamu","Revista Brasileira de Otorrinolaringologia; 69(2); 273-276","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200020&lang=pt" 
"S0034-72992003000200008-scl","Crescimento pôndero-estatural de crianças após adenoamigdalectomia","Di Francesco, Renata C., Junqueira, Paula Andreya, Frizzarini, Ronaldo, Zerati, Fabio Elias","Revista Brasileira de Otorrinolaringologia; 69(2); 193-196","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200008&lang=pt" 
"S0034-72992003000200010-scl","Descrição anatômica da presença do íon zinco nos núcleos cocleares","Féres, Maria Cristina L. C., Cairasco, Norberto G.","Revista Brasileira de Otorrinolaringologia; 69(2); 208-213","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200010&lang=pt" 
"S0034-72992003000200019-scl","Síndrome de Morquio: relato de caso e revisão da literatura","Chaves, Adriana G., Tavares, Karina B., Val, José R., Matsuyama, Cícero, Riskalla, Paulo E.","Revista Brasileira de Otorrinolaringologia; 69(2); 267-271","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200019&lang=pt" 
"S0034-72992003000200012-scl","Emissões otoacústicas x Cisplatina: detecção precoce da ototoxicidade em pacientes oncológicos","Zocoli, Ruysdael, Reichow, Sandro Laércio, Zocoli, Ângela Maria Fontana","Revista Brasileira de Otorrinolaringologia; 69(2); 222-225","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200012&lang=pt" 
"S0034-72992003000200018-scl","Granulomatose de Wegener: relato de caso","Rezende, Carlos E. B., Rodrigues, Rubens E. C., Yoshimura, Ricardo, Uvo, Ivan Puleo, Rapoport, Priscila B.","Revista Brasileira de Otorrinolaringologia; 69(2); 261-265","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200018&lang=pt" 
"S0034-72992003000200017-scl","Tratamento conservador da síndrome de Gradenigo","Felix, Felippe, Olivaes, Maria Cecília Domingues de, Gismondi, Ronaldo A. O. C., Belmont, Heraldo, Felix, José A. de P.","Revista Brasileira de Otorrinolaringologia; 69(2); 256-259","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200017&lang=pt" 
"S0034-72992003000200016-scl","Rinite vasomotora pós-cirúrgica: diagnóstico diferencial de rinoliquorréia","Guimarães, Roberto E.S., Becker, Helena M. G., Giannetti, Alexandre V., Crossara, Paulo Fernando T. B., Becker, Celso G., Nogueira, Luciana M.","Revista Brasileira de Otorrinolaringologia; 69(2); 252-255","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200016&lang=pt" 
"S0034-72992003000200002-scl","O comportamento clínico e histológico da pele do rato submetida ao uso tópico e injetável de Mitomicina C","Ribeiro, Fernando de Andrade Quintanilha, Borges, Janaina de Pádua, Zacchi, Flávia Fernandes Silva, Guaraldo, Lusiele","Revista Brasileira de Otorrinolaringologia; 69(2); 151-158","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200002&lang=pt" 
"S0034-72992003000200003-scl","Alterações epiteliais e cartilaginosas em cirurgia traqueal: estudo experimental em cobaias","Montovani, Jair Cortez, Nakajima, Victor","Revista Brasileira de Otorrinolaringologia; 69(2); 159-164","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200003&lang=pt" 
"S0034-72992003000200004-scl","Estudo comparativo da microvascularização das pregas vocais humanas acometidas por cisto e reação nodular contra-lateral sob endoscopia rígida","D&#039;Avila, Jeferson Sampaio, Sennes, Luiz Ubirajara, Tsuji, Domingos Hiroshi","Revista Brasileira de Otorrinolaringologia; 69(2); 166-173","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200004&lang=pt" 
"S0034-72992003000200005-scl","Estudo clínico-epidemiológico do carcinoma epidermóide da base da língua","Amorim Filho, Francisco de Souza, Andrade Sobrinho, Josias de, Rapoport, Abrão, Novo, Neil Ferreira, Juliano, Yara","Revista Brasileira de Otorrinolaringologia; 69(2); 175-179","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200005&lang=pt" 
"S0034-72992003000200007-scl","Dosagem de interleucina 1beta na doença periodontal","Nicolau, Gastão Valle, Rapoport, Abrão, Selski, Maria Aparecida Scnder","Revista Brasileira de Otorrinolaringologia; 69(2); 186-191","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200007&lang=pt" 
"S0034-72992003000200009-scl","Estudo das variações anatômicas do meato médio de doentes com queixas nasais através da nasofibroscopia flexível","Santos Junior, Ronaldo C., Santos, Arlete C. G., Jesus, Eduardo P. F. de, Abud, Lauro do N.","Revista Brasileira de Otorrinolaringologia; 69(2); 198-206","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200009&lang=pt" 
"S0034-72992003000200011-scl","Monitoramento da audição de pacientes expostos à cisplatina","Garcia, Adriana P., Iório, Maria Cecília M., Petrilli, Antônio S.","Revista Brasileira de Otorrinolaringologia; 69(2); 215-221","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200011&lang=pt" 
"S0034-72992003000200013-scl","Otimização da percepção da fala em deficientes auditivos usuários do sistema de implante coclear multicanal","Frederigue, Natália B., Bevilacqua, Maria C.","Revista Brasileira de Otorrinolaringologia; 69(2); 227-233","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200013&lang=pt" 
"S0034-72992003000200014-scl","Análise das principais etiologias de deficiência auditiva em Escola Especial &quot;Anne Sullivan&quot;","Cecatto, Suzana B., Garcia, Roberta I. D., Costa, Kátia S., Abdo, Tatiana R. T., Rezende, Carlos E. B., Rapoport, Priscila B.","Revista Brasileira de Otorrinolaringologia; 69(2); 235-240","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200014&lang=pt" 
"S0034-72992003000200015-scl","Controvérsias ou complexidade na relação entre processamento temporal auditivo e envelhecimento?","Neves, Vera T. das, Feitosa, M. Ângela G.","Revista Brasileira de Otorrinolaringologia; 69(2); 242-249","Revista Brasileira de Otorrinolaringologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992003000200015&lang=pt" 
"S0100-84042003000100005-scl","Seedling growth of fifteen Brazilian tropical tree species differing in successional status","Souza, Rogéria P., Válio, Ivany F.M.","Brazilian Journal of Botany; 26(1); 35-47","Brazilian Journal of Botany","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042003000100005&lang=pt" 
"S0100-84042003000100010-scl","Mimosa splendida Barneby (Mimosoideae, Leguminosae) rediscovered in Central Brazil: preliminary studies for conservation of a rare species","Simon, Marcelo F., Amaral, Marina F.","Brazilian Journal of Botany; 26(1); 93-96","Brazilian Journal of Botany","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042003000100010&lang=pt" 
"S0100-84042003000100008-scl","Biologia floral de Cleistes macrantha (Barb. Rodr.) Schltr. (Orchidaceae: Vanilloideae: Pogoniinae)","Pansarin, Emerson R.","Brazilian Journal of Botany; 26(1); 73-80","Brazilian Journal of Botany","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042003000100008&lang=pt" 
"S0100-84042003000100003-scl","Fructan degradation and hydrolytic activity in tuberous roots of Viguiera discolor Baker (Asteraceae), a herbaceous species from the cerrado","Degasperi, Maria I., Itaya, Nair M., Buckeridge, Marcos S., Figueiredo-Ribeiro, Rita De Cássia L.","Brazilian Journal of Botany; 26(1); 11-21","Brazilian Journal of Botany","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042003000100003&lang=pt" 
"S0100-84042003000100004-scl","Morphology and anatomy of the fruit and seed in development of Chorisia speciosa A. St.-Hil. - Bombacaceae","Marzinek, Juliana, Mourão, Káthia S.M.","Brazilian Journal of Botany; 26(1); 23-34","Brazilian Journal of Botany","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042003000100004&lang=pt" 
"S0370-41062003000200002-chl","Ácidos grasos omega-6 y omega-3 en la nutrición perinatal: su importancia en el desarrollo del sistema nervioso y visual","Valenzuela B., Alfonso, Nieto K., Susana","Revista chilena de pediatría; 74(2); 149-157","Revista chilena de pediatría","Espanhol","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062003000200002&lang=pt" 
"S0370-41062003000200006-chl","Anemia Aplástica: Experiencia con 7 casos","Tordecilla C., Juan, Campbell, Myriam, Joannon, Pilar, Avila, Ricardo, Soto, Verónica, Rizzardini, Carlos","Revista chilena de pediatría; 74(2); 179-186","Revista chilena de pediatría","Espanhol","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062003000200006&lang=pt" 
"S0370-41062003000200009-chl","La Iniciativa de Humanización de Cuidados Neonatales","Vieira G., Matías","Revista chilena de pediatría; 74(2); 197-205","Revista chilena de pediatría","Espanhol","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062003000200009&lang=pt" 
