"S1516-31802000000500007-scl","Evolution of nutritional status of infants infected with the human immunodeficiency virus","Leandro-Merhi, Vânia Aparecida, Vilela, Maria Marluce dos Santos, Silva, Marcos Nolasco da, Lopez, Fábio Ancona, Barros Filho, Antônio de Azevedo","Sao Paulo Medical Journal; 118(5); 148-153","Sao Paulo Medical Journal","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802000000500007&lang=pt" 
"S0034-75902000000300014-scl","Cartas para o editor","Bernis, Maurício","Revista de Administração de Empresas; 40(3); 18-21","Revista de Administração de Empresas","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902000000300014&lang=pt" 
"S0034-75902000000300012-scl","Telecommuting: o paradigma de um novo estilo de trabalho","Ferreira Júnior, José Carlos","Revista de Administração de Empresas; 40(3); 8-17","Revista de Administração de Empresas","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902000000300012&lang=pt" 
"S0034-75902000000300006-scl","The rights approach to local public management: experiences from Brazil","Spink, Peter","Revista de Administração de Empresas; 40(3); 45-65","Revista de Administração de Empresas","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902000000300006&lang=pt" 
"S0034-75902000000300009-scl","Mudanças estratégicas em organizações hospitalares: uma abordagem contextual e processual","Pereira, Maurício Fernandes","Revista de Administração de Empresas; 40(3); 83-96","Revista de Administração de Empresas","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902000000300009&lang=pt" 
"S0100-06832000000300023-scl","Estimativa da acidez potencial pelo pH SMP em solos do semi-árido do Nordeste brasileiro","Silva, C. A., Avellar, M. L., Bernardi, A. C. C.","Revista Brasileira de Ciência do Solo; 24(3); 689-792","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300023&lang=pt" 
"S0100-06832000000300001-scl","Influência da crosta superficial nas taxas de infiltração de água medidas com simulador de chuva e anéis concêntricos","Levien, R., van Lier, Q. de Jong, Alves, A. G. C.","Revista Brasileira de Ciência do Solo; 24(3); 479-486","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300001&lang=pt" 
"S0100-06832000000300003-scl","Uso da cromatografia de exclusão por tamanho na caracterização de substâncias húmicas de Latossolo Vermelho-Escuro sob efeito da calagem","Silva, C. A., Anderson, S. J., Guilherme, L. R. G.","Revista Brasileira de Ciência do Solo; 24(3); 495-503","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300003&lang=pt" 
"S0100-06832000000300005-scl","Efeito de concentrações de solução açucarada na aderência do inoculante turfoso às sementes, na nodulação e no rendimento da soja","Brandão Junior, O., Hungria, M.","Revista Brasileira de Ciência do Solo; 24(3); 515-526","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300005&lang=pt" 
"S0100-06832000000300007-scl","Influência da combinação de fósforo e calcário no rendimento de milho","Ernani, P. R., Nascimento, J. A. L., Campos, M. L., Camillo, R. J.","Revista Brasileira de Ciência do Solo; 24(3); 537-544","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300007&lang=pt" 
"S0100-06832000000300009-scl","Estimativa da adubação nitrogenada para o milho em sistemas de manejo e culturas de cobertura do solo","Amado, T. J. C., Mielniczuk, J.","Revista Brasileira de Ciência do Solo; 24(3); 553-560","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300009&lang=pt" 
"S0100-06832000000300008-scl","Peletização de sementes de sorgo com calcário e com termofosfato e sua influência na absorção de fósforo e de potássio","Vasconcellos, C. A., Durães, F. O. M., Ribeiro, R. A., Magalhães, P. C.","Revista Brasileira de Ciência do Solo; 24(3); 545-551","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300008&lang=pt" 
"S0100-06832000000300020-scl","Diâmetro médio predominante de partículas do solo","Prevedello, C. L., Costabile, M. S., Strapasson, A. B., Santos, A. P. R., Afonso, M. A.","Revista Brasileira de Ciência do Solo; 24(3); 675-677","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300020&lang=pt" 
"S0100-06832000000300021-scl","Acidez potencial estimada pelo pH SMP em solos do estado de Pernambuco","Nascimento, C. W. A.","Revista Brasileira de Ciência do Solo; 24(3); 679-682","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300021&lang=pt" 
"S0100-06832000000300022-scl","Utilização de características microbiológicas na avaliação da degradação ou recuperação de uma área sob mineração de ferro","Trindade, A. V., Grazziotti, P. H., Tótola, M. R.","Revista Brasileira de Ciência do Solo; 24(3); 683-688","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300022&lang=pt" 
"S0100-06832000000300018-scl","Tolerância de perda de solo por erosão para os principais solos do estado de Santa Catarina","Bertol, I., Almeida, J. A.","Revista Brasileira de Ciência do Solo; 24(3); 657-668","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300018&lang=pt" 
"S0100-06832000000300013-scl","Efeito de sistemas de preparo e de cultura na dinâmica da matéria orgânica e na mitigação das emissões de CO2","Bayer, C., Mielniczuk, J., Martin-Neto, L.","Revista Brasileira de Ciência do Solo; 24(3); 599-607","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300013&lang=pt" 
"S0100-06832000000300010-scl","Frações de fósforo e atividade da fosfatase ácida em plantas de feijoeiro cultivadas em solos de várzea","Fernandes, L. A., Faquin, V., Furtini Neto, A. E., Curi, N.","Revista Brasileira de Ciência do Solo; 24(3); 561-571","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300010&lang=pt" 
"S0100-06832000000300011-scl","Avaliação de atributos morfológicos, físicos e químicos de Ferralsolos e solos relacionados","Klamt, E., van Reeuwijk, L. P.","Revista Brasileira de Ciência do Solo; 24(3); 573-587","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300011&lang=pt" 
"S0100-06832000000300016-scl","Condutividade elétrica, reação do solo e acidez potencial em solos adubados com composto de lixo","Abreu Junior, C. H., Muraoka, T., Lavorante, A. F., V., F. C. Alvarez","Revista Brasileira de Ciência do Solo; 24(3); 635-647","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300016&lang=pt" 
"S0100-06832000000300017-scl","Influência do pH na sorção de imazaquin em um Latossolo Vermelho Acriférrico","Rocha, W. S. D., Alleoni, L. R. F., Regitano, J. B., Casagrande, J. C., Tornisiello, V. L.","Revista Brasileira de Ciência do Solo; 24(3); 649-655","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300017&lang=pt" 
"S0100-06832000000300015-scl","Propriedades do solo e sistema radicular do feijoeiro irrigado em rotação de culturas","Wutke, E. B., Arruda, F. B., Fancelli, A. L., Pereira, J. C. V. N. A., Sakai, E., Fujiwara, M., Ambrosano, G. M. B.","Revista Brasileira de Ciência do Solo; 24(3); 621-633","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300015&lang=pt" 
"S0100-06832000000300019-scl","Degradação de xenobióticos por fungos filamentosos isolados de areia fenólica","Silva, J. H., Monteiro, R. T. R.","Revista Brasileira de Ciência do Solo; 24(3); 669-674","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300019&lang=pt" 
"S0100-06832000000300012-scl","Fósforo da biomassa microbiana em solos sob diferentes sistemas de manejo","Rheinheimer, D. S., Anghinoni, I., Conte, E.","Revista Brasileira de Ciência do Solo; 24(3); 589-597","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300012&lang=pt" 
"S0100-06832000000300002-scl","Umidade crítica de compactação e densidade do solo máxima em resposta a sistemas de manejo num Latossolo Roxo","Figueiredo, L. H. A., Dias Junior, M. S., Ferreira, M. M.","Revista Brasileira de Ciência do Solo; 24(3); 487-493","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300002&lang=pt" 
"S0100-06832000000300006-scl","Efeito de doses de inoculante turfoso na fixação biológica do nitrogênio pela cultura da soja","Brandão Junior, O., Hungria, M.","Revista Brasileira de Ciência do Solo; 24(3); 527-535","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300006&lang=pt" 
"S0100-06832000000300004-scl","Eficiência simbiótica de fungos micorrízicos arbusculares em solo não fumigado, para mamoeiro","Trindade, A. V., Siqueira, J. O., Almeida, F. P.","Revista Brasileira de Ciência do Solo; 24(3); 505-513","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300004&lang=pt" 
"S0100-06832000000300014-scl","Propriedades químicas de uma Terra Roxa Estruturada influenciadas pela cobertura vegetal de inverno e pela adubação orgânica e mineral","Andreola, F., Costa, L. M., Mendonça, E. S., Olszevski, N.","Revista Brasileira de Ciência do Solo; 24(3); 609-620","Revista Brasileira de Ciência do Solo","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832000000300014&lang=pt" 
"S0044-59672000000300377-scl","Composição florística e parâmetros estruturais de um hectare de floresta densa de terra firme no rio Uatumã, Amazônia, Brasil","AMARAL, Iêda Leão do, MATOS, F Dionízia A., LIMA, José","Acta Amazonica; 30(3); 377-377","Acta Amazonica","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672000000300377&lang=pt" 
"S0044-59672000000300471-scl","Desempenho de doze espécies arbóreas nativas e introduzidas com potencial de uso múltiplo no estado do Acre, Brasil","MIRANDA, Elias Melo de, VALENTIM, Judson Ferreira","Acta Amazonica; 30(3); 471-471","Acta Amazonica","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672000000300471&lang=pt" 
"S0044-59672000000300515-scl","Crescimento de mudas de pupunheira (Bactris gasipaes) transplantadas em diferentes estádios de plântula, substratos e volume de substrato","YUYAMA, Kaoru, MESQUITA, Sílvia M. S.","Acta Amazonica; 30(3); 515-515","Acta Amazonica","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672000000300515&lang=pt" 
"S0044-59672000000300453-scl","Interceptação de radiação solar e distribuição espacial de área foliar em floresta de terra firme da Amazônia Central, Brasil","MARQUES FILHO, Arí de O., DALLAROSA, Ricardo G.","Acta Amazonica; 30(3); 453-453","Acta Amazonica","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672000000300453&lang=pt" 
"S0044-59672000000300441-scl","Wood density of trees in black water floodplains of Rio Jaú National Park, Amazonia, Brazil","PAROLIN, Pia, WORBES, Martin","Acta Amazonica; 30(3); 441-441","Acta Amazonica","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672000000300441&lang=pt" 
"S0044-59672000000300449-scl","Mimosa dasilvae, uma nova Mimosaceae da Amazônia Brasileira","SILVA, Antônio Sérgio L. da, SECCO, Ricardo de S.","Acta Amazonica; 30(3); 449-449","Acta Amazonica","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672000000300449&lang=pt" 
"S0044-59672000000300423-scl","Fisionomia das savanas de Roraima, Brasil","Miranda, Izildinha Souza, Absy, Maria Lúcia","Acta Amazonica; 30(3); 423-423","Acta Amazonica","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672000000300423&lang=pt" 
"S0044-59672000000300363-scl","Efeito de diferentes arranjos no consórcio milho-feijão e milho-caupi no Acre, Brasil","COSTA, João Gomes da, MARINHO, José Tadeu de Souza","Acta Amazonica; 30(3); 363-363","Acta Amazonica","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672000000300363&lang=pt" 
"S0044-59672000000300369-scl","Comportamento de sementes de Copaifera multijuga durante o armazenamento","GARCIA, Lucinda Carneiro, LIMA, Divania de","Acta Amazonica; 30(3); 369-369","Acta Amazonica","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672000000300369&lang=pt" 
"S0044-59672000000300349-scl","Padronização de medidas de crescimento e produção em experimentos com pupunheira para palmito","CLEMENT, Charles R., BOVI, Marilene Leão Alves","Acta Amazonica; 30(3); 349-349","Acta Amazonica","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672000000300349&lang=pt" 
"S0044-59672000000300393-scl","Análise florística e estrutural da vegetação lenhosa do rio Comemoração, Pimenta Bueno, Rondônia, Brasil","MIRANDA, Izildinha S.","Acta Amazonica; 30(3); 393-393","Acta Amazonica","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672000000300393&lang=pt" 
"S0044-59672000000300499-scl","Descrição de duas novas espécies de Sciaenidae (Perciformes) de água doce da Bacia Amazônica","SOARES, Leoneza, CASATTI, Lilian","Acta Amazonica; 30(3); 499-499","Acta Amazonica","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672000000300499&lang=pt" 
"S0044-59672000000300481-scl","Argulus chicomendesi sp. n. (Crustacea: Argulidae) parasita de peixes da Amazônia brasileira","MALTA, José Celso de Oliveira, VARELLA, Angela Maria Bezerra","Acta Amazonica; 30(3); 481-481","Acta Amazonica","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672000000300481&lang=pt" 
"S0034-71672000000300003-scl","Desvendando o significado de experiências clínicas iniciais de estudantes de graduação em enfermagem","Kawakame, Patrícia Moita Garcia, Garcia, Tatiana Matos","Revista Brasileira de Enfermagem; 53(3); 355-362","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300003&lang=pt" 
"S0034-71672000000300005-scl","Influência da violência conjugal sobre a decisão de abortar","Souza, Vera Lúcia Costa, Ferreira, Sílvia Lúcia","Revista Brasileira de Enfermagem; 53(3); 375-385","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300005&lang=pt" 
"S0034-71672000000300010-scl","Erros na medicação: estratégias de prevenção","Cassiani, Silvia Helena De Bortoli","Revista Brasileira de Enfermagem; 53(3); 424-430","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300010&lang=pt" 
"S0034-71672000000300012-scl","Lazer para pais de bebês de risco: a experiência junto ao Hospital das Clínicas de Ribeirão Preto","Brunherotti, Mariana Ribeiro, Pereira, Fabíola Lima, Souza, Mirna Isicawa de, Nogueira, Fernanda de Souza, Scochi, Carmen Gracinda Silvan","Revista Brasileira de Enfermagem; 53(3); 435-442","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300012&lang=pt" 
"S0034-71672000000300015-scl","Institucionalização do ensino de enfermagem na Paraíba: uma viagem ao passado","Monteiro, Estela Maria L. Meirelles, Meneses, Lenilma Bento de A., Batista, Patrícia Serpa de Souza, Sá, Lenilde Duarte de","Revista Brasileira de Enfermagem; 53(3); 458-466","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300015&lang=pt" 
"S0034-71672000000300016-scl","O &quot;pacote&quot; e a enfermagem (análise crítica de uma cena de morte)","Cruz, Claudia, Garofalo, Regina da Cruz, Sabino, Tatiana, Nascimento, Maria Aparecida de Luca","Revista Brasileira de Enfermagem; 53(3); 467-471","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300016&lang=pt" 
"S0034-71672000000300017-scl","As reuniões de equipe como elemento fundamental na organização do trabalho","Gomes, Elisiane dos Santos, Anselmo, Maria Elenir de Oliveira, Lunardi Filho, Wilson Danilo","Revista Brasileira de Enfermagem; 53(3); 472-480","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300017&lang=pt" 
"S0034-71672000000300014-scl","Revendo estruturas e reorganizando nossa comunicação","Mendes, Edoília Maria Teixeira, Mayor, Eliana Rodrigues Carlessi, Francisco, Maria Cristina R.B., Silva, Maria Júlia Paes da, Capeli, Sueli Chenes Albertino","Revista Brasileira de Enfermagem; 53(3); 450-457","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300014&lang=pt" 
"S0034-71672000000300013-scl","A problematização no processo ensino-aprendizagem da comunicação","Maftum, Mariluci Alves, Mazza, Verônica Azevedo, Stefanelli, Maguida Costa","Revista Brasileira de Enfermagem; 53(3); 443-449","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300013&lang=pt" 
"S0034-71672000000300011-scl","Gente cuidando de gente: a arte do cuidar pelas ondas do rádio","Cunha, Isabel Cristina Kowal Olm","Revista Brasileira de Enfermagem; 53(3); 431-434","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300011&lang=pt" 
"S0034-71672000000300006-scl","Perfil dos trabalhadores de enfermagem no Programa de Saúde da Família","Teixeira, Rafaela Azenha, Mishima, Silvana Martins","Revista Brasileira de Enfermagem; 53(3); 386-400","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300006&lang=pt" 
"S0034-71672000000300001-scl","A enfermagem e o Programa de Interiorização do Trabalho em Saúde - PITS","Mancia, Joel Rolim","Revista Brasileira de Enfermagem; 53(3); 341-342","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300001&lang=pt" 
"S0034-71672000000300004-scl","Diagnósticos de enfermagem relacionados à oxigenação, atribuídos a vítimas de trauma admitidos em CTI","Arruda, Aurilene Josefa Cartaxo Gomes de, Garcia, Telma Ribeiro","Revista Brasileira de Enfermagem; 53(3); 363-374","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300004&lang=pt" 
"S0034-71672000000300009-scl","Repensando a formação do enfermeiro e investindo na pessoa: algumas contribuições da abordagem gestáltica","Esperidião, Elizabeth, Munari, Denize B.","Revista Brasileira de Enfermagem; 53(3); 415-423","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300009&lang=pt" 
"S0034-71672000000300007-scl","Proposta de cuidar com enfoque educativo às mães em aleitamento materno","Rozário, Palmira Soares do, Zagonel, Ivete Palmira Sanson","Revista Brasileira de Enfermagem; 53(3); 401-409","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300007&lang=pt" 
"S0034-71672000000300002-scl","Concepções de enfermeiras sobre seu trabalho no modelo clínico de atenção à saúde","Lima, Maria Alice Dias da Silva, Gustavo, Andréia da Silva, Coelho, Débora Fernandes, Schmitz, Úrsula Vogel, Rosa, Raquel Borba","Revista Brasileira de Enfermagem; 53(3); 343-354","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300002&lang=pt" 
"S0034-71672000000300008-scl","Liderança da enfermeira na perspectiva da ética pós-moderna","Mendes, Isabel Amelia Costa, Trevizan, Maria Auxiliadora, Ferraz, Clarice Aparecida, Hayashida, Miyeko","Revista Brasileira de Enfermagem; 53(3); 410-414","Revista Brasileira de Enfermagem","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672000000300008&lang=pt" 
"S0034-75902000000300010-scl","Vantagem competitiva na internet","Albertin, Alberto Luiz","Revista de Administração de Empresas; 40(3); 97-103","Revista de Administração de Empresas","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902000000300010&lang=pt" 
"S0034-75902000000300011-scl","","Paula, Ana Paula Paes de","Revista de Administração de Empresas; 40(3); 101-103","Revista de Administração de Empresas","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902000000300011&lang=pt" 
"S1415-47142000000300009-scl","Sobre a distinção entre “critério” e “sintoma” na nosologia psiquiátrica","Banzato, Cláudio Eduardo Muller","Revista Latinoamericana de Psicopatologia Fundamental; 3(3); 9-17","Revista Latinoamericana de Psicopatologia Fundamental","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142000000300009&lang=pt" 
"S1415-47142000000300046-scl","Quais (im)posturas intelectuais? O erro de Darwin","Mettens, Pascal, Gori, Roland","Revista Latinoamericana de Psicopatologia Fundamental; 3(3); 46-72","Revista Latinoamericana de Psicopatologia Fundamental","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142000000300046&lang=pt" 
"S1415-47142000000300007-scl","Editorial","","Revista Latinoamericana de Psicopatologia Fundamental; 3(3); 7-8","Revista Latinoamericana de Psicopatologia Fundamental","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142000000300007&lang=pt" 
"S1415-47142000000300124-scl","Latusa","Besset, Vera Lopes","Revista Latinoamericana de Psicopatologia Fundamental; 3(3); 124-126","Revista Latinoamericana de Psicopatologia Fundamental","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142000000300124&lang=pt" 
"S1415-47142000000300113-scl","Erwin W. Straus (1891-1975)","Araújo, José Newton Garcia de","Revista Latinoamericana de Psicopatologia Fundamental; 3(3); 113-114","Revista Latinoamericana de Psicopatologia Fundamental","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142000000300113&lang=pt" 
"S1415-47142000000300127-scl","Archives of General Psychiatry discute o problema do efeito placebo em pesquisas com psicofármacos no tratamento da depressão","Pereira, Mario Eduardo Costa","Revista Latinoamericana de Psicopatologia Fundamental; 3(3); 127-134","Revista Latinoamericana de Psicopatologia Fundamental","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142000000300127&lang=pt" 
"S1415-47142000000300103-scl","A letra e o outro no Japão","Saint-Martin, Cristina Lindenmeyer, Sousa, Edson Luiz André de, Pereira, Mário Eduardo Costa","Revista Latinoamericana de Psicopatologia Fundamental; 3(3); 103-112","Revista Latinoamericana de Psicopatologia Fundamental","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142000000300103&lang=pt" 
"S1415-47142000000300038-scl","Loucura e inimputabilidade: Conseqüências clínicas da inimputabilidade sobre o sujeito psicótico","Cheib, Ana Heloisa Senra","Revista Latinoamericana de Psicopatologia Fundamental; 3(3); 38-45","Revista Latinoamericana de Psicopatologia Fundamental","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142000000300038&lang=pt" 
"S1415-47142000000300115-scl","Uma perspectiva existencial do tempo","Straus, Erwin W.","Revista Latinoamericana de Psicopatologia Fundamental; 3(3); 115-123","Revista Latinoamericana de Psicopatologia Fundamental","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142000000300115&lang=pt" 
"S1415-47142000000300018-scl","Sexualidade e preconceito","Ceccarelli, Paulo Roberto","Revista Latinoamericana de Psicopatologia Fundamental; 3(3); 18-37","Revista Latinoamericana de Psicopatologia Fundamental","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142000000300018&lang=pt" 
"S1415-47142000000300073-scl","Jeremias, criança, luta contra o autismo, a esquizofrenia e a paranóia","Oliveira, Luiz Eduardo Prado de","Revista Latinoamericana de Psicopatologia Fundamental; 3(3); 73-102","Revista Latinoamericana de Psicopatologia Fundamental","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142000000300073&lang=pt" 
"S0123-59232000000300003-col","WILLIAM STANLEY JEVONS: EL USO DE LAS PROBABILIDADES Y EL CÁLCULO","MORA R., JOHN JAMES","Estudios Gerenciales; 16(76); 37-47","Estudios Gerenciales","Espanhol","2000","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232000000300003&lang=pt" 
"S0123-59232000000300002-col","CÓMO MEJORAR LA EFICIENCIA OPERATIVA UTILIZANDO EL TRABAJO EN EQUIPO","FRANCO, CARLOS ALBERTO, VELÁSQUEZ V., FRANCISCO","Estudios Gerenciales; 16(76); 27-35","Estudios Gerenciales","Espanhol","2000","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232000000300002&lang=pt" 
"S0123-59232000000300001-col","RELACIONES A LARGO PLAZO ENTRE COMPRADORES Y PROVEEDORES: LA IMPORTANCIA DE LA TECNOLOGÍA EN EL DESARROLLO DE LA CONFIANZA","CONCHA VELÁSQUEZ, JOSÉ ROBERTO, SOLIKOVA, ANGELA","Estudios Gerenciales; 16(76); 13-25","Estudios Gerenciales","Espanhol","2000","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232000000300001&lang=pt" 
"S0123-59232000000300005-col","HACIA UNA NUEVA MÉTRICA FINANCIERA BASADA EN TEORÍA DE RESTRICCIONES","MANOTAS DUQUE, DIEGO FERNANDO, MANYOMA VELÁSQUEZ, PABLO CÉSAR, RIVERA CADAVID, LEONARDO","Estudios Gerenciales; 16(76); 61-75","Estudios Gerenciales","Espanhol","2000","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232000000300005&lang=pt" 
"S0123-59232000000300004-col","¿EL CONSENSO SOBRE LA RACIONALIDAD ECONÓMICA ?","GONZÁLEZ GÓMEZ, NATALIA","Estudios Gerenciales; 16(76); 49-60","Estudios Gerenciales","Espanhol","2000","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232000000300004&lang=pt" 
"S0123-59232000000300006-col","MEXCODE: CASO DE ESTUDIO","GARCÍA GÓMEZ, GABRIEL ARTURO, REYES SOTELO, HOLMER JOSÉ","Estudios Gerenciales; 16(76); 79-94","Estudios Gerenciales","Espanhol","2000","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232000000300006&lang=pt" 
"S0080-62342000000300005-scl","Pesquisas de enfermagem em terapia intensiva: análise de dissertações e teses","Corrêa, Adriana Katia","Revista da Escola de Enfermagem da USP; 34(3); 252-257","Revista da Escola de Enfermagem da USP","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342000000300005&lang=pt" 
"S0102-311X2000000300009-scl","Debate sobre o artigo de Dina Czeresnia &amp; Adriana Maria Ribeiro","Barata, Rita Barradas","Cadernos de Saúde Pública; 16(3); 615-615","Cadernos de Saúde Pública","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2000000300009&lang=pt" 
