"S1816-79502012000100010-sza","The effect of crop residue layers on evapotranspiration, growth and yield of irrigated sugarcane","Olivier, FC, Singels, A","Water SA; 38(1); 77-86","Water SA","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502012000100010&lang=pt" 
"S0100-736X2012000100010-scl","Eficácia in vitro de desinfetantes utilizados na anti-sepsia dos tetos frente a leveduras isoladas do leite de vaca com mastite","Coutinho, Luciana C.A., Medeiros, Elizabeth S., Silveira, Norma Suely. S., Silva, Leonildo B.G., Mota, Rinaldo A.","Pesquisa Veterinária Brasileira; 32(1); 61-65","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000100010&lang=pt" 
"S0100-736X2012000100011-scl","Estudo comparativo das estruturas do segmento anterior de olhos de cães normais e com catarata, portadores ou não de Diabetes mellitus, avaliados por biomicroscopia ultrassônica","Galego, Márcia P., Safatle, Angélica M.V., Otsuki, Denise, Hvenegaard, Ana P., Castanheira, Vera R., Barros, Paulo S.M.","Pesquisa Veterinária Brasileira; 32(1); 66-71","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000100011&lang=pt" 
"S0100-736X2012000100014-scl","Platelet activation: ultrastructure and morphometry in platelet-rich plasma of horses","Zandim, Bruna M., Souza, Maria V. de, Magalhães, Pablo C., Benjamin, Laércio dos A., Maia, Leandro, Oliveira, Aécio C. de, Pinto, José de O., Ribeiro Júnior, José I.","Pesquisa Veterinária Brasileira; 32(1); 83-92","Pesquisa Veterinária Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000100014&lang=pt" 
"S1415-43662012000100001-scl","Perfil radial e uniformidade de precipitação do aspersor NaanDanJain 427, em função da regulagem do defletor","Martins, Paulo E. S., Zanini, José R., Silva, Elcides R. da, Lemos Filho, Marco A. F.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(1); 03-09","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000100001&lang=pt" 
"S1415-43662012000100002-scl","Caracterização das vazões em uma pequena bacia hidrográfica do Distrito Federal, Brasil","Souza, Fernanda A. O. de, Silva, Cícero L. da, Maggiotto, Selma R., Oliveira Júnior, Manuel P. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(1); 10-17","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000100002&lang=pt" 
"S1415-43662012000100004-scl","Caracterização física e hidráulica de solos em bacias experimentais do semiárido brasileiro, sob manejo conservacionista","Silva, José Roberto L. da, Montenegro, Abelardo A. A., Santos, Thais E. M. dos","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(1); 27-36","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000100004&lang=pt" 
"S1415-43662012000100005-scl","Atributos físicos do solo e produtividade de soja em sistema de consórcio milho e braquiária","Chioderoli, Carlos A., Mello, Luiz M. M. de, Grigolli, Paola J., Furlani, Carlos E. A., Silva, José O. R ., Cesarin, André L.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(1); 37-43","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000100005&lang=pt" 
"S1415-43662012000100009-scl","Requerimento hídrico e coeficiente de cultura da cana-de-açúcar irrigada no semiárido brasileiro","Silva, Thieres G. F. da, Moura, Magna S. B. de, Zolnier, Sérgio, Soares, José M., Vieira, Vinícius J. de S., G. F. Júnior, Walter","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(1); 64-71","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000100009&lang=pt" 
"S1415-43662012000100010-scl","Impactos da redução da pluviometria na biomassa aérea da Floresta Amazônica","Chagas, Glayson F. B. das, Silva, Vicente de P. R. da, Costa, Antonio C. L. da, Dantas, Vanessa de A.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(1); 72-79","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000100010&lang=pt" 
"S1415-43662012000100011-scl","O cultivo do algodão herbáceo no sistema de sequeiro no Nordeste do Brasil, no cenário de mudanças climática","Silva, Madson T., Silva, Vicente de P. R. da, Azevedo, Pedro V. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(1); 80-91","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000100011&lang=pt" 
"S1415-43662012000100015-scl","Desempenho de estratégias de aeração de milho armazenado: Fungos e condutividade elétrica","Nascimento, Vânia R. G., Queiroz, Marlene R. de, Marchi, Vanessa C., Aguiar, Rosa H.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(1); 113-121","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000100015&lang=pt" 
"S1415-43662012000100012-scl","Desempenho de duas espécies de eucalipto em solo com elevados teores de Mn","Magalhães, Marcio O. L., Amaral Sobrinho, Nelson M. B. do, Mazur, Nelson, Machado, Hugo M., Sampaio Júnior, Jesus","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(1); 92-98","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000100012&lang=pt" 
"S1415-43662012000100006-scl","Produção da ervilha cultivada em ambiente protegido sob diferentes tensões de água no solo","Carvalho, Jacinto de A., Rezende, Fátima C., Aquino, Reinaldo F., Freitas, Wellington A. de, Oliveira, Eduardo C.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(1); 44-50","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000100006&lang=pt" 
"S1516-35982012000100002-scl","Bromatological evaluation of eleven corn cultivars harvested at two cutting heights","Caetano, Hamilton, Oliveira, Mauro Dal Secco de, Freitas Júnior, José Esler de, Rêgo, Aníbal Coutinho do, Carvalho, Marina Vieira de, Rennó, Francisco Palma","Revista Brasileira de Zootecnia; 41(1); 11-17","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100002&lang=pt" 
"S1516-35982012000100003-scl","Rehabilitation with forage grasses of an area degraded by urban solid waste deposits","Miranda, Vanessa Soares, Ribeiro, Karina Guimarães, Silva, Alexandre Christófaro, Pereira, Rosana Cristina, Pereira, Odilon Gomes, Torrado, Pablo Vidal, Fernandes, José Sebastião Cunha, Oliveira, Maxwel Coura","Revista Brasileira de Zootecnia; 41(1); 18-23","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100003&lang=pt" 
"S1516-35982012000100004-scl","Structural characteristics of tiller age categories of continuously stocked marandu palisade grass swards fertilized with nitrogen","Paiva, Adenilson José, Silva, Sila Carneiro da, Pereira, Lilian Elgalise Techio, Guarda, Vitor Del&#039;Álamo, Pereira, Priscila de Mesquita, Caminha, Fábio Olegário","Revista Brasileira de Zootecnia; 41(1); 24-29","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100004&lang=pt" 
"S1516-35982012000100005-scl","Crescimento do capim-tifton 85 sob doses de nitrogênio e alturas de corte","Pereira, Odilon Gomes, Rovetta, Rivelino, Ribeiro, Karina Guimarães, Santos, Manoel Eduardo Rozalino, Fonseca, Dilermando Miranda da, Cecon, Paulo Roberto","Revista Brasileira de Zootecnia; 41(1); 30-35","Revista Brasileira de Zootecnia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100005&lang=pt" 
"S1516-35982012000100008-scl","Generalized linear mixed models for the genetic evaluation of binary reproductive traits: a simulation study","Garcia, Diogo Anastácio, Pereira, Idalmo Garcia, Fonseca e Silva, Fabyano, Rosa, Guilherme Jordão de Magalhães, Pires, Aldrin Vieira, Leandro, Roseli Aparecida","Revista Brasileira de Zootecnia; 41(1); 52-57","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100008&lang=pt" 
"S1516-35982012000100012-scl","Composição química e aminoacídica e coeficientes de digestibilidade verdadeira dos aminoácidos de farinhas de penas e sangue determinados em galos cecectomizados","Eyng, Cinthia, Nunes, Ricardo Vianna, Rostagno, Horacio Santiago, Albino, Luiz Fernando Teixeira, Nunes, Christiane Garcia Vilela, Pozza, Paulo Cesar","Revista Brasileira de Zootecnia; 41(1); 80-85","Revista Brasileira de Zootecnia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100012&lang=pt" 
"S1516-35982012000100013-scl","Influence of feed form and corn particle size on nutrient digestibility and energy utilization by young turkeys","Favero, André, Maiorka, Alex, Silva, Ana Vitória Fischer da, Valle, Fabio Luiz de Paula, Santos, Samuel Augusto dos, Muramatsu, Keysuke","Revista Brasileira de Zootecnia; 41(1); 86-90","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100013&lang=pt" 
"S1516-35982012000100014-scl","Níveis de lisina digestível em dietas para suínos machos castrados dos 60 aos 100 dias de idade","Gattás, Gustavo, Silva, Francisco Carlos de Oliveira, Barbosa, Fellipe Freitas, Donzele, Juarez Lopes, Ferreira, Aloízio Soares, Oliveira, Rita Flávia Miranda de","Revista Brasileira de Zootecnia; 41(1); 91-97","Revista Brasileira de Zootecnia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100014&lang=pt" 
"S1516-35982012000100015-scl","L-glutamine and L-glutamate in diets with different lactose levels for piglets weaned at 21 days of age","Molino, Juliano Pelição, Donzele, Juarez Lopes, Oliveira, Rita Flávia Miranda de, Saraiva, Alysson, Haese, Douglas, Fortes, Eduardo Ianino, Souza, Matheus Faria de","Revista Brasileira de Zootecnia; 41(1); 98-105","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100015&lang=pt" 
"S1516-35982012000100017-scl","Avaliação dos níveis de zeólita em dietas para suínos em fase de crescimento e terminação","Rocha, Gabriel Cipriano, Donzele, Juarez Lopes, Oliveira, Rita Flávia Miranda de, Silva, Francisco Carlos de Oliveira, Kiefer, Charles, Brustolini, Paulo César, Pereira, Cinthia Maria Carlos, Alebrante, Leandro","Revista Brasileira de Zootecnia; 41(1); 111-117","Revista Brasileira de Zootecnia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100017&lang=pt" 
"S1516-35982012000100019-scl","Sunflower cake from biodiesel production fed to crossbred Boer kids","Agy, Mariza Sufiana Faharodine Aly, Oliveira, Ronaldo Lopes, Ribeiro, Claudio Vaz Di Mambro, Ribeiro, Marinaldo Divino, Bagaldo, Adriana Regina, Araújo, Gherman Garcia Leal de, Pinto, Luís Fernando Batista, Ribeiro, Rebeca Dantas Xavier","Revista Brasileira de Zootecnia; 41(1); 123-130","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100019&lang=pt" 
"S1516-35982012000100020-scl","Morphometry and carcass characteristics of goats submitted to grazing in the Caatinga","Bezerra, Sharleny Braz Lobato, Véras, Antonia Sherlânea Chaves, Silva, Dulciene Karla de Andrade, Ferreira, Marcelo de Andrade, Pereira, Kedes Paulo, Santos, Gladston Rafael de Arruda, Magalhães, André Luiz Rodrigues, Almeida, Omer Cavalcanti de","Revista Brasileira de Zootecnia; 41(1); 131-137","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100020&lang=pt" 
"S1516-35982012000100021-scl","Uso de técnicas de regressão na avaliação, em bovinos de corte, da eficiência de conversão do alimento em produto: comparação entre grupos experimentais","Detmann, Edenio, Valadares Filho, Sebastião de Campos, Gionbelli, Mateus Pies, Paulino, Pedro Veiga Rodrigues, Paulino, Mário Fonseca","Revista Brasileira de Zootecnia; 41(1); 138-146","Revista Brasileira de Zootecnia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100021&lang=pt" 
"S1516-35982012000100022-scl","Bakery waste in sheep diets: intake, digestibility, nitrogen balance and ruminal parameters","França, Almira Biazon, Morenz, Mirton José Frota, Lopes, Fernando César Ferraz, Madeiro, Afranio Silva, Morenz, Danilo Antônio, Faria, Bruna Moscat de, Cabral, Luciano da Silva, Fonseca, Carlos Elysio Moreira da","Revista Brasileira de Zootecnia; 41(1); 147-153","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100022&lang=pt" 
"S1516-35982012000100024-scl","Efeito de níveis de melão em substituição ao milho moído sobre o desempenho, o consumo e a digestibilidade dos nutrientes em ovinos Morada Nova","Lima, Cláudio Adriano Correia de, Lima, Guilherme Ferreira da Costa, Costa, Roberto Germano, Medeiros, Ariosvaldo Nunes de, Aguiar, Emerson Moreira de, Lima Júnior, Valdi de","Revista Brasileira de Zootecnia; 41(1); 164-171","Revista Brasileira de Zootecnia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100024&lang=pt" 
"S1516-35982012000100025-scl","Evaluation of whey fermented by Enterococcus faecium in consortium with Veilonella parvula in ruminant feeding","Oliveira, Juliana Silva de, Queiroz, Augusto César de, Mantovani, Hilário Cuquetto, Bayão, Geraldo Fábio Viana, Detmann, Edenio, Santos, Edson Mauro, Silva, Thiago Carvalho da","Revista Brasileira de Zootecnia; 41(1); 172-180","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100025&lang=pt" 
"S1516-35982012000100026-scl","Animal production and canopy attributes of Cynodon pasture managed under continuous stocking with wethers at three levels of forage allowance","Santos, Márcia Vendrúsculo dos, Kozloski, Gilberto Vilmar, Quadros, Fernando Luiz Ferreira de, Pires, Cleber Cassol, Wommer, Tatiana Pfüller, Mônego, Camila Ornelas","Revista Brasileira de Zootecnia; 41(1); 181-187","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100026&lang=pt" 
"S1516-35982012000100028-scl","Use of geostatistics on broiler production for evaluation of different minimum ventilation systems during brooding phase","Carvalho, Thayla Morandi Ridolfi de, Moura, Daniella Jorge de, Souza, Zigomar Menezes de, Souza, Gustavo Soares de, Bueno, Leda Gobbo de Freitas, Lima, Karla Andrea Oliveira de","Revista Brasileira de Zootecnia; 41(1); 194-202","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100028&lang=pt" 
"S1516-35982012000100030-scl","Relação entre gastos preventivos e com tratamento: levantamento da situação em fazendas produtoras de leite de Minas Gerais, Brasil","Valente, Luiza Carneiro Mareti, Souza, Elvanio Costa de, Vale, Sônia Maria Leite Ribeiro do, Braga, Marcelo José","Revista Brasileira de Zootecnia; 41(1); 212-220","Revista Brasileira de Zootecnia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100030&lang=pt" 
"S1516-35982012000100032-scl","Evaluation of sodium sulfite and protein correction in analyses of fibrous compounds in tropical forages","Gomes, Daiany Íris, Detmann, Edenio, Valadares Filho, Sebastião de Campos, Mezzomo, Rafael, Souza, Natália Krish de Paiva, Queiroz, Augusto César de, Detmann, Kelly da Silva Coutinho","Revista Brasileira de Zootecnia; 41(1); 225-231","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100032&lang=pt" 
"S1516-35982012000100033-scl","Performance of dairy goats fed diets with dry yeast from sugar cane as protein source","Lima, Luciano Soares de, Alcalde, Claudete Regina, Freitas, Hanna Sakamoto, Molina, Bruna Susan de Labio, Macedo, Francisco de Assis Fonseca de, Horst, José Augusto","Revista Brasileira de Zootecnia; 41(1); 232-236","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100033&lang=pt" 
"S1516-35982012000100001-scl","Crescimento e estruturas do sistema digestório de larvas de pacu alimentadas com dieta microencapsulada produzida experimentalmente","Menossi, Olívia Cristina Camilo, Takata, Rodrigo, Sánchez-Amaya, María Isabel, Freitas, Thiago Mendes de, Yúfera, Manuel, Portella, Maria Célia","Revista Brasileira de Zootecnia; 41(1); 1-10","Revista Brasileira de Zootecnia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100001&lang=pt" 
"S0100-736X2012000100001-scl","Renal cortex copper concentration in acute copper poisoning in calves","Fazzio, Luis E., Mattioli, Guillermo A., Costa, Enrique F., Picco, Sebastian J., Rosa, Diana E., Testa, Juan A., Gimeno, Eduardo J.","Pesquisa Veterinária Brasileira; 32(1); 1-4","Pesquisa Veterinária Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000100001&lang=pt" 
"S1415-43662012000100003-scl","Qualidade de solo sob diferentes usos e manejos no Perímetro Irrigado Jaguaribe/Apodi, CE","Dantas, Joana d&#039;Arc N., Oliveira, Teógenes S., Mendonça, Eduardo S., Assis, Cristiane P.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(1); 18-26","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000100003&lang=pt" 
"S1516-35982012000100023-scl","Corn silage with and without enzyme-bacteria inoculants on performance, carcass characteristics and meat quality in feedlot finished crossbred bulls","Fugita, Carlos Alberto, Prado, Ivanor Nunes do, Jobim, Clóves Cabreira, Zawadzki, Fernando, Valero, Maribel Velandia, Pires, Maria Carla de Oliveira, Prado, Rodolpho Martin do, Françozo, Mônica Chaves","Revista Brasileira de Zootecnia; 41(1); 154-163","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100023&lang=pt" 
"S1516-35982012000100029-scl","Natural and improved pastures on growth and reproductive performance of Hereford heifers","Rosa, Antonio Augusto Galarza, Vaz, Ricardo Zambarda, Lobato, José Fernando Piva","Revista Brasileira de Zootecnia; 41(1); 203-211","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000100029&lang=pt" 
"S0100-72032012000100003-scl","Importância da avaliação da qualidade de vida em pacientes com endometriose","Minson, Fabíola Peixoto, Abrão, Maurício Simões, Sardá Júnior, Jamir, Kraychete, Durval Campos, Podgaec, Sérgio, Assis, Fabrício Dias","Revista Brasileira de Ginecologia e Obstetrícia; 34(1); 11-15","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000100003&lang=pt" 
"S0100-72032012000100004-scl","Opinião de estudantes dos cursos de Direito e Medicina da Universidade Federal do Rio Grande do Norte sobre o aborto no Brasil","Medeiros, Robinson Dias de, Azevedo, George Dantas de, Oliveira, Emilly Auxiliadora Almeida de, Araújo, Fábio Aires, Cavalcanti, Francisco Jakson Benigno, Araújo, Gabriela Lucena de, Castro, Igor Rebouças","Revista Brasileira de Ginecologia e Obstetrícia; 34(1); 16-21","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000100004&lang=pt" 
"S0100-72032012000100005-scl","Efeito da ipriflavona sobre ratas Wistar e suas ninhadas","Bellei, Pedro Martins, Terra, Marcella Martins, Peters, Vera Maria, Guerra, Martha de Oliveira, Andrade, Amaury Teixeira Leite de","Revista Brasileira de Ginecologia e Obstetrícia; 34(1); 22-27","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000100005&lang=pt" 
"S0100-72032012000100006-scl","Fatores associados à duração do aleitamento materno em crianças menores de seis meses","Salustiano, Letícia Pacífico de Queiroz, Diniz, Angélica Lemos Debs, Abdallah, Vânia Olivetti Steffen, Pinto, Rogério de Melo Costa","Revista Brasileira de Ginecologia e Obstetrícia; 34(1); 28-33","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000100006&lang=pt" 
"S0100-72032012000100007-scl","Influência do internamento materno prolongado nos resultados maternos e perinatais de duas séries de pacientes com placenta prévia","Alencar Júnior, Carlos Augusto, Alencar, Elana Couto de, Brilhante, Douglas Pinheiro, Teixeira, Marina Diógenes, Feitosa, Francisco Edson de Lucena","Revista Brasileira de Ginecologia e Obstetrícia; 34(1); 34-39","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000100007&lang=pt" 
"S1029-30192012000100001-cub","Conocimientos, actitudes y prácticas sexuales en la provincia de Santiago de Cuba","Valdés García, Luis Eugenio, Malfrán García, María Dolores, Ferrer Savigne, Yoire, Salazar Aguilera, Enma","MEDISAN; 16(1); 1-13","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100001&lang=pt" 
"S1029-30192012000100002-cub","Evaluación de la percepción del movimiento en niños y niñas disléxicos","Carballo Reina, Onelia","MEDISAN; 16(1); 14-20","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100002&lang=pt" 
"S1029-30192012000100003-cub","Factores pronósticos en la hemorragia cerebral intraparenquimatosa","Aguilera Pacheco, Osvaldo R, González Vidal, Dámaris","MEDISAN; 16(1); 21-28","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100003&lang=pt" 
"S1029-30192012000100004-cub","Anestesia videoendoscópica en el niño","Nápoles Smith, Raúl de Jesús, Oliva Real, Matilde María","MEDISAN; 16(1); 29-34","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100004&lang=pt" 
"S1029-30192012000100005-cub","Biblioteca virtual para el proceso formativo del tecnólogo en electromedicina: factibilidad de su implementación","Cruz Martínez, Irene, Montero Montero, Revis, Ereaux Girón, Mirna, Machado Jiménez, Bernardo","MEDISAN; 16(1); 35-40","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100005&lang=pt" 
"S1029-30192012000100006-cub","Caracterización de las principales variables clínicas del glaucoma en pacientes con retinosis pigmentaria","Triana Casado, Idalia, Molina Cisneros, Ceija, Lugo Santos, Nieves, Ambrós Gómez, Itahimy","MEDISAN; 16(1); 41-48","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100006&lang=pt" 
"S1029-30192012000100007-cub","Impacto maternoperinatal de la corioamnionitis","Argilagos Casasayas, Grisell, Arañó Piedra, Jorge Félix, Pérez Reina, Mayelín, Morando Flores, Dania, Hierrezuelo González, Gretell","MEDISAN; 16(1); 49-55","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100007&lang=pt" 
"S1029-30192012000100008-cub","Diagnóstico de laboratorio en pacientes ingresados por infección urinaria en un hospital pediátrico","Chávez Isla, Margarita Isabel, Rodríguez Hechavarría, Félix, Chávez Solís, Leonardo F","MEDISAN; 16(1); 56-61","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100008&lang=pt" 
"S1029-30192012000100009-cub","Educación en valores para la formación integral de estudiantes de medicina desde un enfoque psicopedagógico","Selva Capdesuñer, Ana, Álvarez Cortés, Julia, Calderín Lores, Inalvis, Delisle Griñán, Ana Esmérida, Guilarte Selva, Osiris Taimy","MEDISAN; 16(1); 62-66","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100009&lang=pt" 
"S1029-30192012000100010-cub","Necesidad de una competencia en los médicos generales básicos para la atención al adulto mayor","Reyes Mediaceja, Reinaldo, Bastart Ortiz, Emma Aurora, Mercaderes Ferrer, María de los Ángeles, Pérez Miró, Francisco, Plasencia Asorey, Carolina","MEDISAN; 16(1); 67-74","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100010&lang=pt" 
"S1029-30192012000100012-cub","La cervicometría en la valoración del parto pretérmino","Nápoles Méndez, Danilo","MEDISAN; 16(1); 81-96","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100012&lang=pt" 
"S1029-30192012000100013-cub","Avances en la caracterización farmacotoxicológica de la planta medicinal Curcuma longa Linn","Clapé Laffita, Oneyda, Alfonso Castillo, Alfredo","MEDISAN; 16(1); 97-114","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100013&lang=pt" 
"S1029-30192012000100014-cub","Leiomiosarcoma atrial izquierdo como causa de insuficiencia cardíaca","Valdés Martín, Alexander","MEDISAN; 16(1); 115-120","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100014&lang=pt" 
"S1029-30192012000100015-cub","Imágenes ecográficas de la mola hidatiforme parcial en el segundo trimestre del embarazo","Jover Labiste, Marina","MEDISAN; 16(1); 121-126","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100015&lang=pt" 
"S1029-30192012000100016-cub","Algunas consideraciones clinicopatogénicas de las hepatitis tóxicas","Carbonell Amiot, Tania Delia, Moné Martínez, Miriela, García Fresneda, Jorge Luis","MEDISAN; 16(1); 127-134","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100016&lang=pt" 
"S1029-30192012000100017-cub","Ética profesional: errores e implicaciones en la consulta y utilización de la información científico técnica","Mayor Guerra, Esther, Duperet Cabrera, Elaine, Jiménez Arias, María Elena, Peña Fernández, Maricela, Castillo Asensio, Ileana","MEDISAN; 16(1); 135-140","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100017&lang=pt" 
"S1029-30192012000100018-cub","Aprendizaje basado en la solución de problemas: experiencias de profesores cubanos con estudiantes de medicina ghanenses","Arce Gómez, Dora Lidia, Rivera Hernández, Odalys, Barroetabeña Reyes, Ana, Castellanos González, María de los Ángeles","MEDISAN; 16(1); 141-144","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100018&lang=pt" 
"S1029-30192012000100019-cub","Repercusión social de iatrogenias por el uso de recursos de diagnóstico en el laboratorio clínico","Dufurneaux Sollet, Moraima, Marino Magdariaga, Dora L","MEDISAN; 16(1); 145-150","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100019&lang=pt" 
