"S0717-73482008000400001-chl","Aspectos bioéticos en la investigación fármaco-clínica en Chile","O&#039;Ryan G, Miguel, Oyarzún G, Manuel","Revista chilena de enfermedades respiratorias; 24(4); 277-278","Revista chilena de enfermedades respiratorias","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73482008000400001&lang=pt" 
"S0004-282X2008000600026-scl","Pisa syndrome induced by rapid increase and high dosage of risperidone","Cordeiro, Quirino, Zung, Stevin, Vallada, Homero","Arquivos de Neuro-Psiquiatria; 66(4); 896-897","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600026&lang=pt" 
"S0004-282X2008000600010-scl","Inattention, hyperactivity, oppositional-defiant symptoms and school failure","Serra-Pinheiro, Maria Antonia, Mattos, Paulo, Regalla, Maria Angélica, Souza, Isabella de, Paixão, Cristiane","Arquivos de Neuro-Psiquiatria; 66(4); 828-831","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600010&lang=pt" 
"S0004-282X2008000600025-scl","Venlafaxine induced-myoclonus in a patient with mixed dementia","Dutra, Lívia Almeida, Pedroso, José Luiz, Felix, Evandro Penteado Villar, Barsottini, Orlando Graziani Povoas","Arquivos de Neuro-Psiquiatria; 66(4); 894-895","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600025&lang=pt" 
"S0004-282X2008000600024-scl","Myotonic potentials in statin-induced rhabdomyolysis","Almeida, Diogo Fraxino de, Lissa, Terezinha Valente, Melo Jr, Aluísio Cláudio Mentor Neves Couto","Arquivos de Neuro-Psiquiatria; 66(4); 891-893","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600024&lang=pt" 
"S0004-282X2008000600022-scl","Rapid BOLD fMRI signal loss in the primary motor cortex of a stroke patient","Carvalho, Sonia M. Fioravanti, Pontes-Neto, Octavio M., Fabio, Soraia R.C., Leite, Joao P., Santos, Antonio Carlos, Araujo, Draulio B. de","Arquivos de Neuro-Psiquiatria; 66(4); 885-887","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600022&lang=pt" 
"S0004-282X2008000600021-scl","Tumour-like chagasic encephalitis in AIDS patients: an atypical presentation in one of them and outcome in a small series of cases","Sica, Roberto E.P., Gargiullo, Gisella, Papayanis, Cristina","Arquivos de Neuro-Psiquiatria; 66(4); 881-884","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600021&lang=pt" 
"S0004-282X2008000600020-scl","Cerebellar glioblastoma mutiforme in an adult","Lobão, Carlos A.F., Barbosa, Andréia S., Nogueira, Jânio, Aversa, Antonio","Arquivos de Neuro-Psiquiatria; 66(4); 879-880","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600020&lang=pt" 
"S0004-282X2008000600018-scl","Microsurgical approach of arteriovenous malformations in the central lobule","Chaddad-Neto, Feres, Joaquim, Andrei Fernandes, Santos, Marcos Juliano dos, Linhares, Paulo Wagner, Oliveira, Evandro de","Arquivos de Neuro-Psiquiatria; 66(4); 872-875","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600018&lang=pt" 
"S0004-282X2008000600017-scl","Relationship between the coronal suture and the central lobe: how important is it and how can we use it in surgical planning?","Sarmento, Stênio Abrantes, Jácome, Danielle Cartaxo, Andrade, Emerson Magno F. de, Melo, Alessandra V. Albuquerque, Oliveira, Osleuse Rocha de, Tedeschi, Helder","Arquivos de Neuro-Psiquiatria; 66(4); 868-871","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600017&lang=pt" 
"S0004-282X2008000600019-scl","Microsurgical techniques using human placenta","Romero, Flávio Ramalho, Fernandes, Sérgio Tadeu, Chaddad-Neto, Feres, Ramos, Javier Gonzalez, Campos, Jose Maria de, Oliveira, Evandro de","Arquivos de Neuro-Psiquiatria; 66(4); 876-878","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600019&lang=pt" 
"S0004-282X2008000600023-scl","An amyotrophic lateral sclerosis mimicker: eosinophilic fasciitis","Godeiro-Junior, Clecio, Felicio, Andre C., Goldzveig, Jaime, Chieia, Marco A., Schmidt, Benny, Oliveira, Acary S.B.","Arquivos de Neuro-Psiquiatria; 66(4); 888-890","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600023&lang=pt" 
"S0004-282X2008000600027-scl","Swallowing dysfunction in hereditary neuropathy with liability to pressure palsies","Lorenzoni, Paulo J., Scola, Rosana H., Cardoso, Juliana, Kay, Cláudia S.K., Fugmann, Elmar A., Marques Jr, Wilson, Silvado, Carlos E., Werneck, Lineu C.","Arquivos de Neuro-Psiquiatria; 66(4); 898-900","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600027&lang=pt" 
"S0004-282X2008000600031-scl","Bilateral amaurosis due to brain aneurysm rupture","Oliveira Filho, Leonides Rocha de, Matos, Luiz Afonso Dias, Laurenti, Matheus Rodrigo, Spotti, Antonio Ronaldo, Tognola, Waldir A., Santos, Marcio Luiz Tostes dos","Arquivos de Neuro-Psiquiatria; 66(4); 908-909","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600031&lang=pt" 
"S0004-282X2008000600034-scl","Anomalous branch of the right common carotid artery","Menezes, Fernando Oliveira de, Demartini Jr, Zeferino, Matos, Luiz Afonso Dias, Godoy, José Maria Pereira de, Spotti, Antonio Ronaldo, Santos, Marcio Luiz Tostes dos","Arquivos de Neuro-Psiquiatria; 66(4); 916-917","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600034&lang=pt" 
"S0102-311X2008001200001-scl","O registro de ensaios clínicos como garantia do uso das evidências científicas nas decisões sobre cuidados em saúde","Duley, Lelia, Tharyan, Prathap","Cadernos de Saúde Pública; 24(12); 2732-2732","Cadernos de Saúde Pública","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001200001&lang=pt" 
"S0102-311X2008001200021-scl","Levantamento epidemiológico das parasitoses intestinais: viés analítico decorrente do tratamento profilático","Frei, Fernando, Juncansen, Camila, Ribeiro-Paes, João Tadeu","Cadernos de Saúde Pública; 24(12); 2919-2925","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001200021&lang=pt" 
"S0102-311X2008001200011-scl","Asymptomatic infection in family contacts of patients with human visceral leishmaniasis in Três Lagoas, Mato Grosso do Sul State, Brazil","Oliveira, Ana Lúcia Lyrio de, Paniago, Anamaria Mello Miranda, Sanches, Marcos Antônio, Dorval, Maria Elizabeth Cavalheiros, Oshiro, Elisa Teruya, Leal, Cássia Rejane Brito, Paula, Fernando Henrique de, Pereira, Luís Gustavo, Cunha, Rivaldo Venâncio da, Bóia, Márcio Neves","Cadernos de Saúde Pública; 24(12); 2827-2833","Cadernos de Saúde Pública","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001200011&lang=pt" 
"S0102-311X2008001200014-scl","Adaptação transcultural para o Brasil da Exercise Benefits/Barriers Scale (EBBS) para aplicação em idosos: uma avaliação semântica","Victor, Janaina Fonseca, Ximenes, Lorena Barbosa, Almeida, Paulo Cesar de","Cadernos de Saúde Pública; 24(12); 2852-2860","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001200014&lang=pt" 
"S0102-311X2008001200017-scl","Lesões intra-epiteliais cervicais em adolescentes: estudo dos achados citológicos entre 1999 e 2005, no Município do Rio de Janeiro, Brasil","Pedrosa, Michele Lopes, Mattos, Inês Echenique, Koifman, Rosalina Jorge","Cadernos de Saúde Pública; 24(12); 2881-2890","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001200017&lang=pt" 
"S0102-311X2008001200032-scl","Modelo de atenção à saúde: promoção, vigilância e saúde da família","Garnelo, Luiza","Cadernos de Saúde Pública; 24(12); 2986-2988","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001200032&lang=pt" 
"S0102-311X2008001200023-scl","Forum: geographic spread and urbanization of visceral leishmaniasis in Brazil. Introduction","Werneck, Guilherme L.","Cadernos de Saúde Pública; 24(12); 2937-2940","Cadernos de Saúde Pública","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001200023&lang=pt" 
"S0102-311X2008001200030-scl","Prevalência da adesão ao tratamento anti-hipertensivo em hipertensos resistentes e validação de três métodos indiretos de avaliação da adesão","Bloch, Katia Vergetti, Melo, André Nascimento de, Nogueira, Armando R.","Cadernos de Saúde Pública; 24(12); 2979-2984","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001200030&lang=pt" 
"S0102-311X2008001200031-scl","Hospital performance in Brazil: the search for excellence","Costa, Nilson do Rosário","Cadernos de Saúde Pública; 24(12); 2985-2986","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001200031&lang=pt" 
"S0102-311X2008001200033-scl","Saúde ao alcance de todos","Gonçalves, Aguinaldo","Cadernos de Saúde Pública; 24(12); 2988-2988","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001200033&lang=pt" 
"S0036-46652008000600012-scl","","Bonita, Ruth, Beaglehole, Robert, Kjellström, Tord","Revista do Instituto de Medicina Tropical de São Paulo; 50(6); 338-338","Revista do Instituto de Medicina Tropical de São Paulo","Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000600012&lang=pt" 
"S0036-46652008000600001-scl","Molecular characterization of environmental Cryptococcus neoformans isolated in Vitoria, ES, Brazil","Ribeiro, Mariceli Araujo, Ngamskulrungroj, Popchai","Revista do Instituto de Medicina Tropical de São Paulo; 50(6); 315-320","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000600001&lang=pt" 
"S0036-46652008000600006-scl","Schistosomiasis haematobia: histopathological course determined by cystoscopy in a patient in whom praziquantel treatment failed","Silva, Iran Mendonça da, Pereira Filho, Edson, Thiengo, Roberto, Ribeiro, Paulo César, Conceição, Maria José, Panasco, Mônica, Lenzi, Henrique Leonel","Revista do Instituto de Medicina Tropical de São Paulo; 50(6); 343-346","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000600006&lang=pt" 
"S0036-46652008000600005-scl","Abdominal angiostrongyliasis: report of two cases with different clinical presentations","Rodriguez, Rubens, Dequi, Roberta Martins, Peruzzo, Lucas, Mesquita, Paulo Moacir, Garcia, Errol, Fornari, Fernando","Revista do Instituto de Medicina Tropical de São Paulo; 50(6); 339-341","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000600005&lang=pt" 
"S0036-46652008000600010-scl","Prevalence of hepatitis C virus infection in quilombo remnant communities in Central Brazil","Reis, Nádia R.S., Motta-Castro, Ana R.C., Silva, Ágabo M.C., Teles, Sheila A., Yoshida, Clara F.T., Martins, Regina M.B.","Revista do Instituto de Medicina Tropical de São Paulo; 50(6); 359-360","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000600010&lang=pt" 
"S0036-46652008000600011-scl","Recovering of Toxocara canis eggs from samples of experimentally contaminated soil","Chieffi, Pedro Paulo, Queiroz, Maisa Leite de, Mehlmann, Fernanda, Paschoalotti, Maria Aparecida, Lescano, Susana Angelica Zevallos","Revista do Instituto de Medicina Tropical de São Paulo; 50(6); 361-362","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000600011&lang=pt" 
"S0036-46652008000600009-scl","Lagochilascariasis leading to severe involvement of ocular globes, ears and meninges","Aquino, Renata T.R., Magliari, Maria E.R., Vital Filho, José, Silva, Maria A.L.G., Conceição Lima, Carlos A. da, Rocha, Antonio J., Silva, Carlos J., Rewin, Jonathan A., Nahas, Tatiana R., Chieffi, Pedro Paulo","Revista do Instituto de Medicina Tropical de São Paulo; 50(6); 355-358","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000600009&lang=pt" 
"S0102-311X2008001200032-spa","Modelo de atenção à saúde: promoção, vigilância e saúde da família","Garnelo, Luiza","Cadernos de Saúde Pública; 24(12); 2986-2988","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200032&lang=pt" 
"S0102-311X2008001200028-spa","Forum: geographic spread and urbanization of visceral leishmaniasis in Brazil. Postscript: new challenges in the epidemiology of Leishmania chagasi infection","Nascimento, Eliana L. T., Martins, Daniella R., Monteiro, Glória R., Barbosa, James D., Ximenes, Maria F. F. M., Maciel, Bruna L., Duarte, Iraci, Jerônimo, Selma M. B.","Cadernos de Saúde Pública; 24(12); 2964-2967","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200028&lang=pt" 
"S0102-311X2008001200023-spa","Forum: geographic spread and urbanization of visceral leishmaniasis in Brazil. Introduction","Werneck, Guilherme L.","Cadernos de Saúde Pública; 24(12); 2937-2940","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200023&lang=pt" 
"S0102-311X2008001200001-spa","O registro de ensaios clínicos como garantia do uso das evidências científicas nas decisões sobre cuidados em saúde","Duley, Lelia, Tharyan, Prathap","Cadernos de Saúde Pública; 24(12); 2732-2732","Cadernos de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200001&lang=pt" 
"S0102-311X2008001200033-spa","Saúde ao alcance de todos","Gonçalves, Aguinaldo","Cadernos de Saúde Pública; 24(12); 2988-2988","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200033&lang=pt" 
"S0102-311X2008001200031-spa","Hospital performance in Brazil: the search for excellence","Costa, Nilson do Rosário","Cadernos de Saúde Pública; 24(12); 2985-2986","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200031&lang=pt" 
"S0102-311X2008001200030-spa","Prevalência da adesão ao tratamento anti-hipertensivo em hipertensos resistentes e validação de três métodos indiretos de avaliação da adesão","Bloch, Katia Vergetti, Melo, André Nascimento de, Nogueira, Armando R.","Cadernos de Saúde Pública; 24(12); 2979-2984","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200030&lang=pt" 
"S0102-311X2008001200027-spa","Characterization and speculations on the urbanization of visceral leishmaniasis in Brazil","Costa, Carlos Henrique Nery","Cadernos de Saúde Pública; 24(12); 2959-2963","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200027&lang=pt" 
"S0102-311X2008001200026-spa","Visceral leishmaniasis in large Brazilian cities: challenges for control","Oliveira, Claudia Di Lorenzo, Morais, Maria Helena Franco, Machado-Coelho, George Luiz Lins","Cadernos de Saúde Pública; 24(12); 2953-2958","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200026&lang=pt" 
"S0102-311X2008001200025-spa","Lutzomyia longipalpis (Diptera, Psychodidae, Phlebotominae) and urbanization of visceral leishmaniasis in Brazil","Rangel, Elizabeth F., Vilela, Maurício L.","Cadernos de Saúde Pública; 24(12); 2948-2952","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200025&lang=pt" 
"S0102-311X2008001200024-spa","Visceral leishmaniasis in Brazil: trends and challenges","Maia-Elkhoury, Ana Nilce Silveira, Alves, Waneska A., Sousa-Gomes, Márcia Leite de, Sena, Joana Martins de, Luna, Expedito A.","Cadernos de Saúde Pública; 24(12); 2941-2947","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200024&lang=pt" 
"S0102-311X2008001200021-spa","Levantamento epidemiológico das parasitoses intestinais: viés analítico decorrente do tratamento profilático","Frei, Fernando, Juncansen, Camila, Ribeiro-Paes, João Tadeu","Cadernos de Saúde Pública; 24(12); 2919-2925","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200021&lang=pt" 
"S0102-311X2008001200020-spa","Significant differences in cesarean section rates between a private and a public hospital in Brazil","Almeida, Sueli de, Bettiol, Heloisa, Barbieri, Marco Antonio, Silva, Antônio Augusto Moura da, Ribeiro, Valdinar Sousa","Cadernos de Saúde Pública; 24(12); 2909-2918","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200020&lang=pt" 
"S0102-311X2008001200017-spa","Lesões intra-epiteliais cervicais em adolescentes: estudo dos achados citológicos entre 1999 e 2005, no Município do Rio de Janeiro, Brasil","Pedrosa, Michele Lopes, Mattos, Inês Echenique, Koifman, Rosalina Jorge","Cadernos de Saúde Pública; 24(12); 2881-2890","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200017&lang=pt" 
"S0102-311X2008001200016-spa","Comparação do acesso aos serviços de saúde bucal em áreas cobertas e não cobertas pela Estratégia Saúde da Família em Campina Grande, Paraíba, Brasil","Rocha, Renata de Andrade Cardoso Pinto, Goes, Paulo Sávio Angeiras de","Cadernos de Saúde Pública; 24(12); 2871-2880","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200016&lang=pt" 
"S0102-311X2008001200014-spa","Adaptação transcultural para o Brasil da Exercise Benefits/Barriers Scale (EBBS) para aplicação em idosos: uma avaliação semântica","Victor, Janaina Fonseca, Ximenes, Lorena Barbosa, Almeida, Paulo Cesar de","Cadernos de Saúde Pública; 24(12); 2852-2860","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200014&lang=pt" 
"S0102-311X2008001200013-spa","Utilização dos serviços ambulatoriais de saúde por mulheres: estudo de base populacional no Sul do Brasil","Dias-da-Costa, Juvenal Soares, Presser, Adriana Dewes, Zanolla, Anelise Fernanda, Ferreira, Daiane Giacomet, Perozzo, Gabriela, Freitas, Ivani Bueno de Almeida, Portolan, Lívia Tavares, Tavares, Renata Tôndolo, Olinto, Maria Teresa Anselmo, Pattussi, Marcos Pascoal","Cadernos de Saúde Pública; 24(12); 2843-2851","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200013&lang=pt" 
"S0102-311X2008001200011-spa","Asymptomatic infection in family contacts of patients with human visceral leishmaniasis in Três Lagoas, Mato Grosso do Sul State, Brazil","Oliveira, Ana Lúcia Lyrio de, Paniago, Anamaria Mello Miranda, Sanches, Marcos Antônio, Dorval, Maria Elizabeth Cavalheiros, Oshiro, Elisa Teruya, Leal, Cássia Rejane Brito, Paula, Fernando Henrique de, Pereira, Luís Gustavo, Cunha, Rivaldo Venâncio da, Bóia, Márcio Neves","Cadernos de Saúde Pública; 24(12); 2827-2833","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200011&lang=pt" 
"S0102-311X2008001200010-spa","Equity and accessibility in health? Out-of-pocket expenditures on health care in middle income countries: evidence from Mexico","Arredondo, Armando, Nájera, Patricia","Cadernos de Saúde Pública; 24(12); 2819-2826","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200010&lang=pt" 
"S0102-311X2008001200008-spa","Perfil dos idosos freqüentadores de grupos de convivência em Belo Horizonte, Minas Gerais, Brasil","Borges, Paula Lutiene de Castro e, Bretas, Rose Procópio, Azevedo, Silvana Fernandes de, Barbosa, Juliana Magalhães Machado","Cadernos de Saúde Pública; 24(12); 2798-2808","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200008&lang=pt" 
"S0102-311X2008001200007-spa","Auto-estima e fatores associados em gestantes da cidade de Pelotas, Rio Grande do Sul, Brasil","Dias, Michelle de Souza, Silva, Ricardo Azevedo da, Souza, Luciano Dias de Mattos, Lima, Rosângela da Costa, Pinheiro, Ricardo Tavares, Moraes, Inácia Gomes da Silva","Cadernos de Saúde Pública; 24(12); 2787-2797","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200007&lang=pt" 
"S0102-311X2008001200006-spa","Reprodutibilidade de questionário semiquantitativo de freqüência alimentar elaborado para adolescentes da Região Metropolitana do Rio de Janeiro, Brasil","Araújo, Marina Campos, Ferreira, Daniele Mendonça, Pereira, Rosangela Alves","Cadernos de Saúde Pública; 24(12); 2775-2786","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200006&lang=pt" 
"S0102-311X2008001200005-spa","Risk factors for chronic non-communicable diseases and the CARMEN Initiative: a population-based study in the South of Brazil","Capilheira, Marcelo Fernandes, Santos, Iná S., Azevedo Jr., Mario Renato, Reichert, Felipe Fossati","Cadernos de Saúde Pública; 24(12); 2767-2774","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200005&lang=pt" 
"S0102-311X2008001200003-spa","Calculating the survival rate and estimated population density of gravid Aedes aegypti (Diptera, Culicidae) in Rio de Janeiro, Brazil","Maciel-de-Freitas, Rafael, Eiras, Álvaro E., Lourenço-de-Oliveira, Ricardo","Cadernos de Saúde Pública; 24(12); 2747-2754","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001200003&lang=pt" 
"S0004-282X2008000600004-scl","Clinical features of dystonia in atypical parkinsonism","Godeiro-Junior, Clecio, Felício, Andre C., Barsottini, Orlando G.P., Aguiar, Patricia M. de Carvalho, Silva, Sonia M.A., Borges, Vanderci, Ferraz, Henrique B.","Arquivos de Neuro-Psiquiatria; 66(4); 800-804","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600004&lang=pt" 
"S0004-282X2008000600009-scl","Clinical and neuropsychological profile in a sample of children with attention deficit hyperactivity disorders","Rizzutti, Sueli, Sinnes, Elaine Girão, Scaramuzza, Luzia Flavia, Freitas, Lívia, Pinheiro, Denise, Palma, Sonia M., Mello, Claudia Berlim, Miranda, Monica Carolina, Bueno, Orlando Francisco Amadeo, Muszkat, Mauro","Arquivos de Neuro-Psiquiatria; 66(4); 821-827","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600009&lang=pt" 
"S0004-282X2008000600011-scl","Translation and validation into the Brazilian Portuguese of the restless legs syndrome rating scale of the International Restless Legs Syndrome Study Group","Masuko, Alice H., Carvalho, Luciane B.C., Machado, Marco A.C., Morais, José F., Prado, Lucila B.F., Prado, Gilmar F.","Arquivos de Neuro-Psiquiatria; 66(4); 832-836","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600011&lang=pt" 
"S0004-282X2008000600012-scl","Influence of NMDA and non-NMDA antagonists on acute and inflammatory pain in the trigeminal territory: a placebo control study","Piovesan, Elcio Juliato, Randunz, Vitor, Utiumi, Marco, Lange, Marcos Cristiano, Kowacs, Pedro André, Mulinari, Rogério Andrade, Oshinsky, Michael, Vital, Maria, Sereniki, Adriana, Fernandes, Artur Furlaneto, Silva, Lucas Leite e, Werneck, Lineu César","Arquivos de Neuro-Psiquiatria; 66(4); 837-843","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600012&lang=pt" 
"S0004-282X2008000600013-scl","Neonatal administration of fluoxetine did not alter the anxiety indicators, but decreased the locomotor activity in adult rats in the elevated plus-maze","Ribas, Valdenilson Ribeiro, Aniceto, Helena Karine Rufino, Martins, Hugo André de Lima, Ribas, Ketlin Helenise dos Santos, Guerra-Ribas, Renata de Melo, Fraga, Simone do Nascimento, Ribeiro-Ribas, Valéria, Vasconcelos, Célia Maria Mendes, Viana, Marcelo Tavares, Manhaes-de-Castro, Raul","Arquivos de Neuro-Psiquiatria; 66(4); 844-847","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600013&lang=pt" 
"S0004-282X2008000600014-scl","Is cold the new hot in sudden unexpected death in epilepsy? Effect of low temperature on heart rate of rats with epilepsy","Sonoda, Eliza Y.F., Colugnati, Diego B., Scorza, Carla A., Arida, Ricardo M., Pansani, Aline P., Almeida, Antonio-Carlos G. de, Cavalheiro, Esper A., Scorza, Fulvio A.","Arquivos de Neuro-Psiquiatria; 66(4); 848-852","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600014&lang=pt" 
"S0004-282X2008000600015-scl","Neurogenesis induced by seizures in the dentate gyrus is not related to mossy fiber sprouting but is age dependent in developing rats","Sanabria, Yaima del Carmen Garrido, Argañaraz, Gustavo Adolfo, Lima, Eliangela, Priel, Margareth Rose, Trindade, Edvaldo da Silva, Loeb, Luana Mazzacoratti, Scorza, Fulvio Alexandre, Cavalheiro, Esper Abrão, Amado, Débora, Naffah-Mazzacoratti, Maria da Graça","Arquivos de Neuro-Psiquiatria; 66(4); 853-860","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600015&lang=pt" 
"S0004-282X2008000600016-scl","A randomized clinical trial of oral steroids for ulnar neuropathy in type 1 and type 2 leprosy reactions","Garbino, José Antonio, Virmond, Marcos da Cunha Lopes, Ura, Somei, Salgado, Manoel Henrique, Naafs, Bernard","Arquivos de Neuro-Psiquiatria; 66(4); 861-867","Arquivos de Neuro-Psiquiatria","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2008000600016&lang=pt" 
