"S0036-46652014000500458-scl","ANALOGIES IN MEDICINE: SLAPPED CHEEK APPEARANCE","ANDRADE-FILHO, José de Souza","Revista do Instituto de Medicina Tropical de São Paulo; 56(5); 458-458","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652014000500458&lang=pt" 
"S1405-99402014000300002-mex","Arteria subclavia derecha aberrante en niños examinados en el Instituto Nacional de Cardiología Ignacio Chávez (1992-2012)","Mijangos-Vázquez, Roberto, Patiño-Bahena, Emilia, Martínez-García, Alfonso, Herrera, Juan, Calderón-Colmenero, Juan, Buendía-Hernández, Alfonso, Soto-López, María Elena","Archivos de cardiología de México; 84(3); 155-161","Archivos de cardiología de México","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402014000300002&lang=pt" 
"S1405-99402014000300003-mex","Dispersión de la onda P incrementada en niños dependiendo de la presión arterial, del peso, talla, de la estructura y función cardiaca","Chávez-González, Elibet, González-Rodríguez, Emilio, Llanes-Camacho, María del Carmen, Garí-Llanes, Merlin, García-Nóbrega, Yosvany, García-Sáez, Julieta","Archivos de cardiología de México; 84(3); 162-170","Archivos de cardiología de México","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402014000300003&lang=pt" 
"S1405-99402014000300001-mex","Concordancia entre la gasometría arterial y venosa central en sujetos postoperados de cirugía de revascularización miocárdica en condición estable","Santos-Martínez, Luis Efren, Guevara-Carrasco, Marlene, Naranjo-Ricoy, Guillermo, Baranda-Tovar, Francisco Martín, Moreno-Ruíz, Luis Antonio, Herrera-Velázquez, Marco Antonio, Magaña-Serrano, José Antonio, Valencia-Sánchez, Jesús Salvador, Calderón-Abbo, Moisés Cutiel","Archivos de cardiología de México; 84(3); 147-154","Archivos de cardiología de México","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402014000300001&lang=pt" 
"S1405-99402014000300009-mex","Papel de la inflamación renal en la fisiopatología de la hipertensión sensible a sal","Castro Torres, Yaniel, Santos Portela, Alejandro Emilio, Garrido Bősze, Ildiko María","Archivos de cardiología de México; 84(3); 211-217","Archivos de cardiología de México","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402014000300009&lang=pt" 
"S1405-99402014000300006-mex","La estimulación septal del ventrículo derecho generaría igual disincronía biventricular que la estimulación apical en pacientes con fracción de eyección conservada","Lange, Juan Manuel, Manzolillo, Hector, Parras, Jorge, Pozzer, Domingo, Reyes, Ignacio, Pantich, Rolando","Archivos de cardiología de México; 84(3); 183-190","Archivos de cardiología de México","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402014000300006&lang=pt" 
"S1405-99402014000300008-mex","Utilidad clínica del iloprost inhalado en la hipertensión arterial pulmonar","Santos-Martínez, Luis Efren, Moreno-Ruiz, Luis Antonio, Jiménez-Santos, Moisés, Olmos-Temois, Sergio Gabriel, Bojorquez-Guerrero, Luis Armando, Baranda-Tovar, Francisco Martín","Archivos de cardiología de México; 84(3); 202-210","Archivos de cardiología de México","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402014000300008&lang=pt" 
"S1405-99402014000300011-mex","El conocimiento de la respiración animal como un fenómeno de combustión","de Micheli, Alfredo","Archivos de cardiología de México; 84(3); 224-228","Archivos de cardiología de México","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402014000300011&lang=pt" 
"S1405-99402014000300010-mex","Anthracycline-mediated cardiomyopathy: Basic molecular knowledge for the cardiologist","Salazar-Mendiguchía, Joel, González-Costello, José, Roca, Josep, Ariza-Solé, Albert, Manito, Nicolás, Cequier, Ángel","Archivos de cardiología de México; 84(3); 218-223","Archivos de cardiología de México","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402014000300010&lang=pt" 
"S1405-99402014000300014-mex","Fibroelastoma papilar con origen en la válvula pulmonar: tratamiento quirúrgico de un tumor asintomático","Parada-Lorenzana, James, López, Javier, Aguilar, Elizabeth, Herrera, Valentín, Barragán, Rodolfo, Gómez, Lizbeth","Archivos de cardiología de México; 84(3); 234-235","Archivos de cardiología de México","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402014000300014&lang=pt" 
"S1405-99402014000300013-mex","Electrophysiological interventions without using femoral approach","Ortiz-Ávalos, Martín, Rodríguez-Diez, Gerardo, Cortés, Mauricio, Alcántara-Meléndez, Marco, Robledo-Nolasco, Rogelio","Archivos de cardiología de México; 84(3); 231-233","Archivos de cardiología de México","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402014000300013&lang=pt" 
"S1405-99402014000300012-mex","Síndrome de Rubinstein-Taybi asociado a anillo vascular completo","Farías-Serratos, Claudia, García-Guereta, Luis, Bret-Zurita, Montserrat, Gutiérrez-Larraya, Federico","Archivos de cardiología de México; 84(3); 229-231","Archivos de cardiología de México","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402014000300012&lang=pt" 
"S0034-77442014000300032-cri","Microbial diversity and digestive enzyme activities in the gut of earthworms found in sawmill industries in Abeokuta, Nigeria","Julius A., Bamidele, Adewunmi B., Idowu, Kehinde O., Ademolu, Adijat O., Atayese","Revista de Biología Tropical; 62(3); 1241-1249","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300032&lang=pt" 
"S0034-77442014000300031-cri","Actividad contra Leishmania sp. (Kinetoplastida: Trypanosomatidae) de plantas en una Reserva Biológica de Costa Rica","Chinchilla-Carmona, Misael, Valerio-Campos, Idalia, Sánchez-Porras, Ronald, Bagnarello-Madrigal, Vanessa, Martínez-Esquivel, Laura, González-Paniagua, Antonieta, Alpizar-Cordero, Javier, Cordero-Villalobos, Maribel, Rodríguez-Chaves, Daniela","Revista de Biología Tropical; 62(3); 1229-1240","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300031&lang=pt" 
"S0034-77442014000300001-cri","","Vaughan, Christopher, Magnan, Judith, McCoy, Michael B","Revista de Biología Tropical; 62(3); 843-858","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300001&lang=pt" 
"S0034-77442014000300004-cri","Conocimiento sobre cáncer de cérvix entre colegiales de San Carlos, Costa Rica","Carlson, Lauren M., Gonzalez, Sam","Revista de Biología Tropical; 62(3); 877-886","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300004&lang=pt" 
"S0034-77442014000300006-cri","Use of Trichoderma fungi in spray solutions to reduce Moniliophthora roreri infection of Theobroma cacao fruits in Northeastern Costa Rica","Seng, John, Herrera, Geovanny, Vaughan, Christopher S., McCoy, Michael B.","Revista de Biología Tropical; 62(3); 900-907","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300006&lang=pt" 
"S0034-77442014000300007-cri","Ecotourism and primate habituation: Behavioral variation in two groups of white-faced capuchins (Cebus capucinus) from Costa Rica","Webb, Shasta E., McCoy, Michael B.","Revista de Biología Tropical; 62(3); 909-918","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300007&lang=pt" 
"S0034-77442014000300002-cri","Knowledge, perceptions, and practices with respect to the prevention of dengue in a mid-Pacific coastal village of Costa Rica","Egedus, Victoria L., Morales Ortega, José, Alfaro Obando, Anabelle","Revista de Biología Tropical; 62(3); 859-867","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300002&lang=pt" 
"S0034-77442014000300003-cri","Incidence and risk factors for cognitive impairment in rural elderly populations in Costa Rica","Nadel, Jeffrey L., Ulate, Diana","Revista de Biología Tropical; 62(3); 869-876","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300003&lang=pt" 
"S0034-77442014000300010-cri","Species diversity and activity of insectivorous bats in three habitats in La Virgen de Sarapiquí, Costa Rica","Cormier, Amanda","Revista de Biología Tropical; 62(3); 939-946","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300010&lang=pt" 
"S0034-77442014000300015-cri","Gradientes, estabilidad y estado de conservación de peces en la cuenca alta del río Turbio, vertiente andina del Orinoco, Venezuela","Rodríguez-Olarte, Douglas, Barrios Gómez, Margenny","Revista de Biología Tropical; 62(3); 987-996","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300015&lang=pt" 
"S0034-77442014000300014-cri","Macroperipatus ohausi: redescription and taxonomic notes on its status (Onychophora: Peripatidae)","Chagas-Júnior, Amazonas, Sampaio Costa, Cristiano","Revista de Biología Tropical; 62(3); 977-985","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300014&lang=pt" 
"S0034-77442014000300018-cri","Long-term (2002-2011) changes on Cetengraulis edentulus (Clupeiformes: Engraulidae) fisheries in Guanabara Bay, Brazil","Sampaio Franco, Ana Clara, Shimada Brotto, Daniel, Wai Zee, David Man, Neves dos Santos, Luciano","Revista de Biología Tropical; 62(3); 1019-1029","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300018&lang=pt" 
"S0034-77442014000300008-cri","Species richness and relative species abundance of Nymphalidae (Lepidoptera) in three forests with different perturbations in the North-Central Caribbean of Costa Rica","Stephen, Carolyn, Sánchez, Ragde","Revista de Biología Tropical; 62(3); 919-928","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300008&lang=pt" 
"S0034-77442014000300009-cri","Beach almond (Terminalia catappa, Combretaceae) seed production and predation by scarlet macaws (Ara macao) and variegated squirrels (Sciurus variegatoides)","Henn, Jonathan J., McCoy, Michael B., Vaughan, Christopher S.","Revista de Biología Tropical; 62(3); 929-938","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300009&lang=pt" 
"S0034-77442014000300029-cri","Pollen morphology of Vochysiaceae tree species in the State of Santa Catarina, Southern Brazil","Monika Barth, Ortrud, Fernandes Pinto da Luz, Cynthia","Revista de Biología Tropical; 62(3); 1209-1215","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300029&lang=pt" 
"S2078-67862014000300004-sza","Outcomes of adult heroin users v. abstinent users four years after presenting for heroin detoxification treatment","Khan, Z, Cloete, K J, Harvey, J, Weich, L","South African Journal of Psychiatry; 20(3); 82-87","South African Journal of Psychiatry","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67862014000300004&lang=pt" 
"S0034-77442014000300022-cri","Impacto de las unidades de selva manejada tradicionalmente en la conectividad del paisaje de la Sierra de Los Tuxtlas, México","Aguilar Vásquez, Yunin, Aliphat Fernández, Mario Manuel, Caso Barrera, Laura, del Amo Rodríguez, Silvia, Sánchez Gómez, María de Lourdes, Martínez- Carrera, Daniel","Revista de Biología Tropical; 62(3); 1099-1109","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300022&lang=pt" 
"S0034-77442014000300028-cri","Delimitación de algunos Ganoderma (Ganodermataceae) lacados neotropicales: filogenia molecular y morfología","Correia de Lima Júnior, Nelson, Baptista Gibertoni, Tatiana, Malosso, Elaine","Revista de Biología Tropical; 62(3); 1197-1208","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300028&lang=pt" 
"S0034-77442014000300026-cri","Anatomía y desarrollo de estambres y carpelos en Drimys granadensis (Winteraceae)","Marquínez-Casas, Xavier","Revista de Biología Tropical; 62(3); 1147-1159","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300026&lang=pt" 
"S0034-77442014000300005-cri","Effects of different agricultural systems on soil quality in Northern Limón province, Costa Rica","Cornwell, Emma","Revista de Biología Tropical; 62(3); 887-897","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300005&lang=pt" 
"S0034-77442014000300020-cri","Hábitat de anidación de Amazona oratrix (Psittaciformes: Psittacidae) en el Pacífico Central, México","Monterrubio-Rico, Tiberio C., Álvarez-Jara, Margarito, Téllez-García, Lorena, Tena-Morelos, Carlos","Revista de Biología Tropical; 62(3); 1053-1072","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300020&lang=pt" 
"S0034-77442014000300012-cri","Efficacy of calcein and Coomassie Blue dyeing of shell growing-edges and micro growth-bands: Ageing juvenile of Pinctada mazatlanica (Pterioida: Pteriidae)","McCoy Loría, Patricia L., Huato-Soberanis, Leonardo","Revista de Biología Tropical; 62(3); 969-976","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300012&lang=pt" 
"S0034-77442014000300017-cri","Reproductive tactics optimizing the survival of the offspring of Cichlasoma orientale (Perciformes: Cichlidae)","Spíndola Linhares, Jussiara Candeira, Resende Manna, Luisa, Mazzoni, Rosana, Ferreira Rezende, Carla, Feitosa Silva, José Roberto","Revista de Biología Tropical; 62(3); 1007-1018","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300017&lang=pt" 
"S0034-77442014000300013-cri","Bio-filtration capacity, oxygen consumption and ammonium excretion of Dosinia ponderosa and Chione gnidia (Veneroida: Veneridae) from areas impacted and non-impacted by shrimp aquaculture effluents","Ramos-Corella, Karime, Martínez-Córdova, Luis Rafael, Enríquez-Ocaña, Luis Fernando, Miranda-Baeza, Anselmo, López-Elías, José Antonio","Revista de Biología Tropical; 62(3); 969-976","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300013&lang=pt" 
"S0034-77442014000300016-cri","Spermatozoa characterization in the one-sided livebearing Jenynsia multidentata (Cyprinodontiformes: Anablepidae)","Roggio, María A., Teves, María E., Hued, Andrea C., Giojalas, Laura C., Bistoni, María A.","Revista de Biología Tropical; 62(3); 997-1006","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300016&lang=pt" 
"S0034-77442014000300011-cri","Diversidad, abundancia y distribución de la macrofauna bentónica de las costas rocosas al norte del Estado Sucre, Venezuela","Fernández, Johanna, Jiménez, Mayré, Allen, Thays","Revista de Biología Tropical; 62(3); 947-956","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300011&lang=pt" 
"S0034-77442014000300023-cri","Geoindicador de modificación de la cobertura aplicado a un ambiente costero tropical","Palacio-Aponte, Gerardo","Revista de Biología Tropical; 62(3); 1111-1128","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300023&lang=pt" 
"S0034-77442014000300024-cri","Seed rain under native and non-native tree species in the Cabo Rojo National Wildlife Refuge, Puerto Rico","Arias García, Andrea, Chinea, J. Danilo","Revista de Biología Tropical; 62(3); 1129-1136","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300024&lang=pt" 
"S0034-77442014000300025-cri","Estructura floral de dos especies de Trachycarpeae (Arecaceae)","Guevara, Lorena I., Jáuregui, Damelis J, Stauffer, Fred W.","Revista de Biología Tropical; 62(3); 1137-1146","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300025&lang=pt" 
"S0034-77442014000300033-cri","The morphology and bioactivity of the rice field cyanobacterium Leptolyngbya","Ahmed, Mehboob, Stal, Lucas J., Hasnain, Shahida","Revista de Biología Tropical; 62(3); 1251-1260","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300033&lang=pt" 
"S0034-77442014000300030-cri","Morfología y anatomía de ejes caulinares, licofilos y esporangios de Phlegmariurus phylicifolius: un aporte a la sistemática de las Lycopodiaceae neotropicales","Arana, Marcelo Daniel, Reinoso, Herminda, Oggero, Antonia Josefina","Revista de Biología Tropical; 62(3); 1217-1227","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000300030&lang=pt" 
"S1415-790X2014000300680-scl","Survival rates of patients with cancer of the lip, mouth and pharynx: a cohort study of 10 years","Schneider, Ione Jayce Ceola, Flores, Mayara Eloisa, Nickel, Daniela Alba, Martins, Luiz Gustavo Teixeira, Traebert, Jefferson","Revista Brasileira de Epidemiologia; 17(3); 680-691","Revista Brasileira de Epidemiologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2014000300680&lang=pt" 
"S1415-790X2014000300801-scl","Coorte de Carlos Barbosa","Hilgert, Juliana Balbinot, Santos, Camila Mello dos, Marchi, Renato José de, Celeste, Roger Keller, Hugo, Fernando Neves","Revista Brasileira de Epidemiologia; 17(3); 801-804","Revista Brasileira de Epidemiologia","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2014000300801&lang=pt" 
"S2078-67862014000300006-sza","Childhood disintegrative disorder misdiagnosed as childhood-onset schizophrenia","Sawant, N S, Parker, S, Kulkarni, P","South African Journal of Psychiatry; 20(3); 94-95","South African Journal of Psychiatry","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67862014000300006&lang=pt" 
"S2078-67862014000300007-sza","SASOP Congress 2014","","South African Journal of Psychiatry; 20(3); 96-128","South African Journal of Psychiatry","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67862014000300007&lang=pt" 
"S2078-67862014000300005-sza","Where there is no psychiatrist: A mental health programme in Sierra Leone","Alonso, P, Price, B, Conteh, A R, Valle, C, Turay, P E, Paton, L, Turay, J A","South African Journal of Psychiatry; 20(3); 88-93","South African Journal of Psychiatry","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67862014000300005&lang=pt" 
"S2078-67862014000300002-sza","Comparative efficacy and acceptability of seven augmentation agents for treatment-resistant depression: A multiple-treatments meta-analysis","Wang, X, Huang, S, Qi, H B","South African Journal of Psychiatry; 20(3); 71-76","South African Journal of Psychiatry","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67862014000300002&lang=pt" 
"S2078-67862014000300003-sza","Frequency and correlates of comorbid psychiatric illness in patients with heroin use disorder admitted to Stikland Opioid Detoxification Unit, South Africa","Dannatt, L, Cloete, K J, Kidd, M, Weich, L","South African Journal of Psychiatry; 20(3); 77-82","South African Journal of Psychiatry","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67862014000300003&lang=pt" 
"S2078-67862014000300001-sza","Social and ethical implications of psychiatric classification for low- and middle-income countries","Burns, J K","South African Journal of Psychiatry; 20(3); 66-71","South African Journal of Psychiatry","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67862014000300001&lang=pt" 
"S0138-600X2014000300004-cub","Caracterización clínica de la Enfermedad Trofoblástica Gestacional, en el Hospital Ginecobstétrico “Ramón González Coro”","Vázquez Martínez, Yovany Enrique, Delgado Peruyera, Liliam, Ramos Taboada, Lisa, Vázquez Merayo, Enrique José, Brito García, Amanda","Revista Cubana de Obstetricia y Ginecología; 40(3); 319-325","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000300004&lang=pt" 
"S0138-600X2014000300005-cub","Eficacia de la mifepristona como contraceptivo de emergencia al comparar dosis de 5 y 10 miligramos","García Mirás, Ramón, González Sánchez, Adriana, García Mirás, Lorna, Llibre Guerra, Jorge Jesús, Delgado González, Manuel de Jesús, Peñalver Cruz, Aurelia María","Revista Cubana de Obstetricia y Ginecología; 40(3); 326-335","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000300005&lang=pt" 
"S0138-600X2014000300006-cub","Sarcoma del estroma endometrial de grado alto","Forteza Sáez, Mariuska, Ramos Alfonso, Maylin América, Pérez Trejo, Migdalia, Almeida Arias, Dulvis Amanda, Corrales Otero, Danay","Revista Cubana de Obstetricia y Ginecología; 40(3); 336-341","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000300006&lang=pt" 
"S0138-600X2014000300007-cub","Alteraciones morfológicas de la placenta","Tamayo Lien, Tania, Couret Cabrera, Martha Patricia, Olazábal Alonso, Jenny","Revista Cubana de Obstetricia y Ginecología; 40(3); 342-348","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000300007&lang=pt" 
"S0138-600X2014000300001-cub","Preservar la fertilidad desde la atención primaria de salud","Lugones Botell, Miguel","Revista Cubana de Obstetricia y Ginecología; 40(3); 301-302","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000300001&lang=pt" 
"S0138-600X2014000300002-cub","Blastocistosis y anemia por déficit de hierro en mujeres embarazadas","Fonte Galindo, Luis, González Rodríguez, Zhaily, Fong González, Annia","Revista Cubana de Obstetricia y Ginecología; 40(3); 303-306","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000300002&lang=pt" 
"S0138-600X2014000300003-cub","Caracterización de la hiperplasia endometrial en el Hospital Ginecobstétrico Docente “Profesor Eusebio Hernández”","Perera Boza, Orlando M, Molina Peñate, Lisbet, Torres Toledo, Jenny","Revista Cubana de Obstetricia y Ginecología; 40(3); 307-318","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000300003&lang=pt" 
"S0138-600X2014000300008-cub","Inversión inusual del cromosoma 21 en una paciente abortadora habitual","Molina Gamboa, Odalis, Méndez Rosado, Luis Alberto, Barrios Martinez, Anduriña, Viñales Pedraza, María Idania","Revista Cubana de Obstetricia y Ginecología; 40(3); 349-353","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000300008&lang=pt" 
"S0138-600X2014000300009-cub","Comunicación de la Sociedad Cubana de Obstetricia y Ginecología","Cabezas Cruz, Evelio","Revista Cubana de Obstetricia y Ginecología; 40(3); 354-355","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000300009&lang=pt" 
"S1415-790X2014000400680-spa","Survival rates of patients with cancer of the lip, mouth and pharynx: a cohort study of 10 years","Schneider, Ione Jayce Ceola, Flores, Mayara Eloisa, Nickel, Daniela Alba, Martins, Luiz Gustavo Teixeira, Traebert, Jefferson","Revista Brasileira de Epidemiologia; 17(3); 680-691","Revista Brasileira de Epidemiologia","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2014000400680&lang=pt" 
"S1415-790X2014000400668-spa","Mahalanobis&#039; distance and propensity score to construct a controlled matched group in a Brazilian study of health promotion and social determinants","Baltar, Valéria Troncoso, Sousa, Clóvis Arlindo de, Westphal, Marcia Faria","Revista Brasileira de Epidemiologia; 17(3); 668-679","Revista Brasileira de Epidemiologia","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2014000400668&lang=pt" 
"S1415-790X2014000400577-spa","Prevalence of fatigue reported by physiotherapists operating diathermy equipment for microwave","Anguera, Maria das Graças, Gianini, Reinaldo José","Revista Brasileira de Epidemiologia; 17(3); 577-581","Revista Brasileira de Epidemiologia","Inglês, Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2014000400577&lang=pt" 
"S1415-790X2014000400801-spa","Coorte de Carlos Barbosa","Hilgert, Juliana Balbinot, Santos, Camila Mello dos, Marchi, Renato José de, Celeste, Roger Keller, Hugo, Fernando Neves","Revista Brasileira de Epidemiologia; 17(3); 801-804","Revista Brasileira de Epidemiologia","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2014000400801&lang=pt" 
"S0103-65132014000300006-scl","Utilizando PROMETHEE V para seleção de portfólio de projetos de uma empresa de energia elétrica","López, Hipólito Marcelo Losada, Almeida, Adiel Teixeira de","Production; 24(3); 559-571","Production","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132014000300006&lang=pt" 
"S0103-65132014000300002-scl","Metodologia de pesquisa bibliográfica com a utilização de método multicritério de apoio à decisão","Treinta, Fernanda Tavares, Farias Filho, José Rodrigues, Sant&#039;Anna, Annibal Parracho, Rabelo, Lúcia Mathias","Production; 24(3); 508-520","Production","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132014000300002&lang=pt" 
"S0103-65132014000300017-scl","Network modelling of palm biodiesel plants to supply the isolated electric power systems of Pará state","Pereira, Thassyo Jorge Gonçalves, Serra, Cláudio Mauro Vieira, Melo, André Cristiano Silva, Branco, Najmat Celene Nasser Medeiros","Production; 24(3); 700-711","Production","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132014000300017&lang=pt" 
"S0103-65132014000300011-scl","Comparação de previsões individuais e suas combinações: um estudo com séries industriais","Martins, Vera Lúcia Milani, Werner, Liane","Production; 24(3); 618-627","Production","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132014000300011&lang=pt" 
"S2307-21132014000300004-cub","Metodología para la generación y gestión del conocimiento para proyectos de I+D+i a partir de sus factores críticos","García Delgado, Beatriz M, Delgado Fernández, Mercedes, Infante Abreu, Marta Beatriz","Revista Cubana de Información en Ciencias de la Salud; 25(3); 285-302","Revista Cubana de Información en Ciencias de la Salud","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2307-21132014000300004&lang=pt" 
"S0103-65132014000300013-scl","Planejamento hierárquico da produção em usinas de açúcar e álcool: modelagem de otimização robusta","Paiva, Rafael Piatti Oiticica de, Morabito, Reinaldo","Production; 24(3); 644-663","Production","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132014000300013&lang=pt" 
"S0103-65132014000300010-scl","Um novo modelo de previsão de demanda para inovações radicais","Neumann, Donald, Santa-Eulalia, Luis Antonio de, Yoshino, Rui Tadashi, Klasen, Jörg","Production; 24(3); 605-617","Production","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132014000300010&lang=pt" 
