"S0034-89102010000500009-scl","Validação da versão brasileira do Youth Risk Behavior Survey 2007","Guedes, Dartagnan Pinto, Lopes, Cynthia Correa","Revista de Saúde Pública; 44(5); 840-850","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000500009&lang=pt" 
"S1517-83822010000300015-scl","Bacteriocins produced by L. fermentum and L .acidophilus can inhibit cephalosporin resistant E .coli.","Riaz, Saba, Nawaz, Syed Kashif, Hasnain, Shahida","Brazilian Journal of Microbiology; 41(3); 643-648","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300015&lang=pt" 
"S1517-83822010000300016-scl","Multiple responses of gram-positive and gram-negative bacteria to mixture of hydrocarbons","Lăzăroaie, Mihaela Marilena","Brazilian Journal of Microbiology; 41(3); 649-667","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300016&lang=pt" 
"S1517-83822010000300022-scl","Peptidolytic microbial community of methanogenic reactors from two modified UASBs of brewery industries","Díaz, C., Baena, S., Patel, B.K.C., Fardeau, M.L.","Brazilian Journal of Microbiology; 41(3); 707-717","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300022&lang=pt" 
"S1517-83822010000300034-scl","Differentiation of Bovine coronavirus (BCoV) genotypes by a restriction enzyme assay","Souza, Sibele Pinheiro de, Asano, Karen Miyuki, Sandri, Thaisa Lucas, Barros, Iracema Nunes de, Richtzenhain, Leonardo José, Brandão, Paulo Eduardo","Brazilian Journal of Microbiology; 41(3); 810-812","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300034&lang=pt" 
"S1517-83822010000300036-scl","Glucuronidase activity of Escherichia coli isolated from chicken carcasses","Perin, Luana Martins, Yamazi, Anderson Keizo, Moraes, Paula Mendonça, Cossi, Marcus Vinícius Coutinho, Pinto, Paulo Sérgio de Arruda, Nero, Luís Augusto","Brazilian Journal of Microbiology; 41(3); 819-823","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300036&lang=pt" 
"S1517-83822010000300002-scl","Potential application of new diagnostic methods for controlling bovine Tuberculosis in Brazil","Medeiros, Luciana dos Santos, Marassi, Carla Dray, Figueiredo, Eduardo Eustáquio S., Lilenbaum, Walter","Brazilian Journal of Microbiology; 41(3); 531-541","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300002&lang=pt" 
"S1517-83822010000300021-scl","Study of the interactions between Penicillium oxalicum Currie &amp; Thom and Alternaria alternata (Fr.) Keissler","Sempere, F., Santamarina, M.P","Brazilian Journal of Microbiology; 41(3); 700-706","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300021&lang=pt" 
"S1517-83822010000300028-scl","Production of angkak through co-culture of Monascus purpureus and Monascus ruber","Panda, Bibhu Prasad, Javed, Saleem, Ali, Mohd","Brazilian Journal of Microbiology; 41(3); 757-764","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300028&lang=pt" 
"S1517-83822010000300001-scl","Microbial production of biovanillin","Converti, A., Aliakbarian, B., Domínguez, J.M., Vázquez, G. Bustos, Perego, P.","Brazilian Journal of Microbiology; 41(3); 519-530","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300001&lang=pt" 
"S1517-83822010000300007-scl","Antibacterial activity of extracts of Acacia aroma against methicillin-resistant and methicillin-sensitive Staphylococcus","Mattana, C.M., Satorres, S.E., Sosa, A., Fusco, M., Alcaráz, L.E.","Brazilian Journal of Microbiology; 41(3); 581-587","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300007&lang=pt" 
"S1517-83822010000300008-scl","Prevalence of virulence genes among bulgarian nosocomial and cystic fibrosis isolates of Pseudomonas aeruginosa","Mitov, Ivan, Strateva, Tanya, Markova, Boyka","Brazilian Journal of Microbiology; 41(3); 588-595","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300008&lang=pt" 
"S1517-83822010000300009-scl","AmpC beta lactamases among Gram negative clinical isolates from a tertiary hospital, South India","Mohamudha, Parveen R., Harish, B.N., Parija, S.C.","Brazilian Journal of Microbiology; 41(3); 596-602","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300009&lang=pt" 
"S1517-83822010000300012-scl","Effects of Myrcia ovata Cambess. essential oil on planktonic growth of gastrointestinal microorganisms and biofilm formation of Enterococcus faecalis","Cândido, Cinthya S., Portella, Cadmo Silton A., Laranjeira, Bruno J., Silva, Sérgio S. da, Arriaga, Angela M.C., Santiago, Gilvandete M. P., Gomes, Geovany A., Almeida, Paulo César, Carvalho, Cibele B. M.","Brazilian Journal of Microbiology; 41(3); 621-627","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300012&lang=pt" 
"S1517-83822010000300013-scl","Trichosporon species isolated from the perigenital region, urine and catheters of a Brazilian population","Silvestre Junior, Agenor Messias, Miranda, Mauricio Alexandre Bandeira Rampazzo, Camargo, Zoilo Pires de","Brazilian Journal of Microbiology; 41(3); 628-634","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300013&lang=pt" 
"S1517-83822010000300014-scl","An investigation on in vitro and in vivo antimicrobial properties of the antidepressant: amitriptyline hydrochloride","Mandal, Anurup, Sinha, Chandrima, Jena, Aditya Kumar, Ghosh, Soma, Samanta, Amalesh","Brazilian Journal of Microbiology; 41(3); 635-642","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300014&lang=pt" 
"S1517-83822010000300017-scl","Selection of biosurfactan/bioemulsifier-producing bacteria from hydrocarbon-contaminated soil","Viramontes-Ramos, Sabina, Portillo-Ruiz, Martha Cristina, Ballinas-Casarrubias, María de Lourdes, Torres-Muñoz, José Vinicio, Rivera-Chavira, Blanca Estela, Nevárez-Moorillón, Guadalupe Virginia","Brazilian Journal of Microbiology; 41(3); 668-675","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300017&lang=pt" 
"S1517-83822010000300018-scl","Utilization of rocks and ectomycorrhizal fungi to promote growth of eucalypt","Alves, Luciano, Oliveira, Vetúria L., Silva Filho, Germano N.","Brazilian Journal of Microbiology; 41(3); 676-684","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300018&lang=pt" 
"S1517-83822010000300019-scl","Biosurfactant production by Rhodococcus erythropolis and its application to oil removal","Pacheco, Graziela Jardim, Ciapina, Elisa Mara Prioli, Gomes, Edelvio de Barros, Pereira Junior, Nei","Brazilian Journal of Microbiology; 41(3); 685-693","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300019&lang=pt" 
"S1517-83822010000300020-scl","Aeromonas presence in drinking water from collective reservoirs and wells in peri-urban area in Brazil","Razzolini, Maria Tereza Pepe, Günther, Wanda Maria Risso, Martone-Rocha, Solange, Luca, Heloísa Duarte de, Cardoso, Maria Regina Alves","Brazilian Journal of Microbiology; 41(3); 694-699","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300020&lang=pt" 
"S1517-83822010000300024-scl","Variability of the conserved V3 loop tip motif in HIV-1 subtype B isolates collected from Brazilian and French patients","Tomasini-Grotto, Rejane-Maria, Montes, Brigitte, Triglia, Denise, Torres- Braconi, Carla, Aliano-Block, Juliana, Zanotto, Paolo M. de A., Pardini, Maria- Inèsde M. C., Segondy, Michel","Brazilian Journal of Microbiology; 41(3); 720-728","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300024&lang=pt" 
"S1517-83822010000300025-scl","Expression of fljB: z66 on a linear plasmid of Salmonella enterica serovar typhi is dependent on FliA and FlhDC and regulated by OmpR","Xu, Shungao, Zou, Xin, Sheng, Xiumei, Zhang, Haifang, Mao, Lingxiang, Du, Hong, Xu, Huaxi, Huang, Xinxiang","Brazilian Journal of Microbiology; 41(3); 729-740","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300025&lang=pt" 
"S1517-83822010000300026-scl","AFLP analysis of Xanthomonas axonopodis and X. arboricola strains used in xanthan production studies reveal high levels of polymorphism","Mayer, Laurí, Silva, Wladimir Padilha da, Moura, Andrea Bittencourt, Vendruscolo, Claire Tondo","Brazilian Journal of Microbiology; 41(3); 741-748","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300026&lang=pt" 
"S1517-83822010000300027-scl","Human papillomavirus infection in women from Tlaxcala, Mexico","Velázquez-Márquez, Noé, Jiménez-Aranda, Lucio Jaime, Sánchez-Alonso, Patricia, Santos-López, Gerardo, Reyes-Leyva, Julio, Vallejo-Ruiz, Verónica","Brazilian Journal of Microbiology; 41(3); 749-756","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300027&lang=pt" 
"S1517-83822010000300030-scl","Hyperexpression of two Aspergillus niger xylanase genes in Escherichia coli and characterization of the gene products","Yi, Xiuli, Shi, Yan, Xu, Hui, Li, Wei, Xie, Jie, Yu, Rongqing, Zhu, Jun, Cao, Yi, Qiao, Dairong","Brazilian Journal of Microbiology; 41(3); 778-786","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300030&lang=pt" 
"S1517-83822010000300035-scl","Rickettsia felis infection in cat fleas Ctenocephalides felis felis","Horta, Mauricio C., Scott, Fabio B., Correia, Thaís R., Fernandes, Julio I., Richtzenhain, Leonardo J., Labruna, Marcelo B.","Brazilian Journal of Microbiology; 41(3); 813-818","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300035&lang=pt" 
"S1517-83822010000300031-scl","Phosphate solubilization potential and phosphatase activity of rhizospheric Trichoderma spp.","Kapri, Anil, Tewari, Lakshmi","Brazilian Journal of Microbiology; 41(3); 787-795","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300031&lang=pt" 
"S1517-83822010000300032-scl","Isolation and purification of complex II from proteus mirabilis strain ATCC 29245","Shabbiri, Khadija, Ahmad, Waqar, Syed, Quratulain, Adnan, Ahmad","Brazilian Journal of Microbiology; 41(3); 796-804","Brazilian Journal of Microbiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822010000300032&lang=pt" 
"S0034-737X2010000500002-scl","The influence of light spectra, UV-A, and growth regulators on the in vitro seed germination of Senecio cineraria DC.","Victório, Cristiane Pimentel, Silva, Nina Cláudia Barbosa da, Esquibel, Maria Apparecida, Sato, Alice","Revista Ceres; 57(5); 576-580","Revista Ceres","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500002&lang=pt" 
"S0034-737X2010000500003-scl","Qualidade do pequi submetido ao cozimento após congelamento por diferentes métodos e tempos de armazenamento","Gonçalves, Gilma Auxiliadora Santos, Vilas Boas, Eduardo Valério de Barros, Resende, Jaime Vilela de, Machado, Andrelisa Lina de Lima, Vilas Boas, Brígida Monteiro","Revista Ceres; 57(5); 581-588","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500003&lang=pt" 
"S0034-737X2010000500004-scl","Perfil da composição química e atividades antibacteriana e antioxidante do óleo essencial do cravo-da-índia (Eugenia caryophyllata Thunb.)","Silvestri, Jandimara Doninelli Fior, Paroul, Natalia, Czyewski, Eliane, Lerin, Lindomar, Rotava, Ieda, Cansian, Rogério Luis, Mossi, Altemir, Toniazzo, Geciane, Oliveira, Débora de, Treichel, Helen","Revista Ceres; 57(5); 589-594","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500004&lang=pt" 
"S0034-737X2010000500005-scl","Modelagem matemática e determinação das propriedades termodinâmicas do café (Coffea arabica L.) durante o processo de secagem","Corrêa, Paulo Cesar, Oliveira, Gabriel Henrique Horta, Botelho, Fernando Mendes, Goneli, André Luis Duarte, Carvalho, Fábia Martins","Revista Ceres; 57(5); 595-601","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500005&lang=pt" 
"S0034-737X2010000500007-scl","Redução na produção de látex da seringueira provocada pela infestação de ácaros","Vieira, Marineide Rosa, Gomes, Eduardo Caminero, Silva, Helder Adriano de Souza da","Revista Ceres; 57(5); 608-613","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500007&lang=pt" 
"S0034-737X2010000500008-scl","SPAD-502 readings in response to photon fluence in leaves with different chlorophyll content","Nascimento, Helena Cristina Santos, Marenco, Ricardo Antonio","Revista Ceres; 57(5); 614-620","Revista Ceres","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500008&lang=pt" 
"S0034-737X2010000500009-scl","Seletividade de acaricidas utilizados em cafeeiro para larvas de crisopídeos","Vilela, Michelle, Carvalho, Geraldo Andrade, Carvalho, César Freire, Vilas Boas, Matheus Alvarenga, Leite, Maria Isabella Santos","Revista Ceres; 57(5); 621-628","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500009&lang=pt" 
"S0034-737X2010000500011-scl","Inter-relações de nitrogênio e fósforo na capacidade de combinação e na seleção em milho","Souza, Leandro Vagno de, Miranda, Glauco Vieira, Galvão, João Carlos Cardoso, DeLima, Rodrigo Oliveira, Guimarães, Lauro José Moreira, Eckert, Fernando Roberto, Mantovani, Éder Eduardo","Revista Ceres; 57(5); 633-641","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500011&lang=pt" 
"S0034-737X2010000500014-scl","Tratamentos inseticida, peliculização e inoculação de sementes de soja com rizóbio","Pereira, Carlos Eduardo, Oliveira, João Almir, Costa Neto, Jaime, Moreira, Fátima Maria de S., Vieira, Antônio Rodrigues","Revista Ceres; 57(5); 653-658","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500014&lang=pt" 
"S0034-737X2010000500015-scl","Produção e qualidade de frutos da goiabeira &#039;Paluma&#039;, submetida à diferentes épocas de poda em clima subtropical","Ramos, Dayana Portes, Silva, Andréa Carvalho da, Leonel, Sarita, Costa, Sérgio Marques, Damatto Júnior, Erval Rafael","Revista Ceres; 57(5); 659-664","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500015&lang=pt" 
"S0034-737X2010000500016-scl","Relações entre caracteres de cenoura para sistemas de cultivos orgânico e convencional","Silva, Giovani Olegário da, Vieira, Jairo Vidal","Revista Ceres; 57(5); 665-672","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500016&lang=pt" 
"S0034-737X2010000500017-scl","Características físico-quimicas, análise sensorial e conservação de frutos de cultivares de bananeira resistentes à sigatoca-negra","Siqueira, Célia Lúcia, Rodrigues, Maria Luisa Mendes, Mizobutsi, Gisele Polete, Santos, Paulo Gomes dos, Mota, Wagner Ferreira da, Mizobutsi, Edson Hiydu, Oliveira, Gildete Bispo de","Revista Ceres; 57(5); 673-678","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500017&lang=pt" 
"S0034-737X2010000500019-scl","Eficiência de adubos fosfatados associados ao enxofre elementar na cultura do milho","Frandoloso, Jucenei Fernando, Lana, Maria do Carmo, Fontaniva, Silvano, Czycza, Rodrigo Vianei","Revista Ceres; 57(5); 686-694","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500019&lang=pt" 
"S0034-737X2010000500001-scl","Morphometry of testis and seminiferous tubules of the adult crab-eating fox (Cerdocyon thous, Linnaeus, 1766)","Caldeira, Bianca Cabral, Paula, Tarcízio Antônio Rêgo de, Matta, Sérgio Luis Pinto da, Balarini, Mayte Koch, Campos, Pamella Kelly Araújo","Revista Ceres; 57(5); 569-575","Revista Ceres","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500001&lang=pt" 
"S0034-737X2010000500010-scl","Ação do lodo de curtume no controle de Meloidogyne spp. e na nodulação em soja","Araujo, Fabio Fernando de, Gentil, Geisa de Melo","Revista Ceres; 57(5); 629-632","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500010&lang=pt" 
"S0034-737X2010000500012-scl","Determinação do coeficiente de repetibilidade e estabilização genotípica das características agronômicas avaliadas em genótipos de alfafa no ano de estabelecimento","Ferreira, Reinaldo de Paula, Vasconcelos, Edmar Soares de, Cruz, Cosme Damião, Barioni Júnior, Waldomiro, Rassini, Joaquim Bartolomeu, Freitas, Alfredo Ribeiro de, Vilela, Duarte, Moreira, Adônis","Revista Ceres; 57(5); 642-647","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500012&lang=pt" 
"S0034-737X2010000500018-scl","Formação de mudas de mamão em ambientes de cultivo protegido em diferentes substratos","Costa, Edilson, Mesquita, Viviane do Amaral Gomes, Leal, Paulo Ademar Martins, Fernandes, Celso Dornelas, Abot, Alfredo Raul","Revista Ceres; 57(5); 679-685","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500018&lang=pt" 
"S0034-737X2010000500006-scl","Correlações e análise de trilha em clones de seringueira","Aguiar, Adriano Tosoni da Eira, Martins, Antonio Lúcio Mello, Gonçalves, Elaine Cristine Piffer, Scaloppi Júnior, Erivaldo José, Branco, Roberto Botelho Ferraz","Revista Ceres; 57(5); 602-607","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500006&lang=pt" 
"S0034-737X2010000500013-scl","Dose inseminante utilizada na fertilização artificial de ovócito de piracanjuba (Brycon orbignyanus)","Felizardo, Viviane de Oliveira, Murgas, Luis David Solis, Drumond, Mariana Martins, Silva, Juliana de Aquino","Revista Ceres; 57(5); 648-652","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000500013&lang=pt" 
"S0124-00642010000500005-col","Percepción del ambiente y niveles de actividad física en adultos de un barrio de Cartagena","Herazo-Beltrán, Yaneth, Domínguez-Anaya, Regina","Revista de Salud Pública; 12(5); 744-753","Revista de Salud Pública","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500005&lang=pt" 
"S0124-00642010000500008-col","The relationship between knowledge of HIV, self-perceived vulnerability and sexual risk behavior among community clinic workers in Chile","Cabieses, Baltica, Ferrer, Lilian, Villarroel, Luis, Tunstall, Helena, Norr, Kathleen","Revista de Salud Pública; 12(5); 777-789","Revista de Salud Pública","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500008&lang=pt" 
"S0124-00642010000500014-col","Prevalencia de caries dental y factores familiares en niños escolares de Cartagena de Indias, Colombia","Díaz-Cárdenas, Shyrley, González-Martínez, Farith","Revista de Salud Pública; 12(5); 843-851","Revista de Salud Pública","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500014&lang=pt" 
"S0124-00642010000500002-col","Factores de riesgo, asociados a intento de suicidio, comparando factores de alta y baja letalidad","García-Rábago, Horacio, Sahagún-Flores, José E, Ruiz-Gómez, Alfonso, Sánchez-Ureña, Gustavo M, Tirado-Vargas, Juan C, González-Gámez, Jaime G","Revista de Salud Pública; 12(5); 713-721","Revista de Salud Pública","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500002&lang=pt" 
"S0124-00642010000500003-col","Uso de fármacos durante el período de gestación en embarazadas de Buenos Aires, Argentina","Marín, Gustavo Horacio, Cañas, Martín, Homar, Cecilia, Aimetta, Corina, Orchuela, Jimena","Revista de Salud Pública; 12(5); 722-731","Revista de Salud Pública","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500003&lang=pt" 
"S0124-00642010000500009-col","Nivel de conocimiento sobre la Influenza A (H1N1), 2009","Dávila, María E, Mujica, Marialida J, Bullones, Xiomara, Marrufo, Marco P, Daza, Damelis","Revista de Salud Pública; 12(5); 790-797","Revista de Salud Pública","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500009&lang=pt" 
"S0124-00642010000500013-col","Competencias laborales del auditor de servicios de salud: un análisis funcional Venezuela, 2008","Chirinos-Muñoz, Mónica S","Revista de Salud Pública; 12(5); 833-842","Revista de Salud Pública","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500013&lang=pt" 
"S0124-00642010000500011-col","Confiabilidad y valores normativos preliminares del cuestionario de salud SF-12 (Short Form 12 Health Survey) en adultos Colombianos","Ramírez-Vélez, Robinson, Agredo-Zuñiga, Ricardo A, Jerez-Valderrama, Alejandra M","Revista de Salud Pública; 12(5); 807-819","Revista de Salud Pública","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500011&lang=pt" 
"S0124-00642010000500001-col","Acceso a la atención en salud en Colombia","Vargas-Lorenzo, Ingrid, Vázquez-Navarrete, M. Luisa, Mogollón-Pérez, Amparo S","Revista de Salud Pública; 12(5); 701-712","Revista de Salud Pública","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500001&lang=pt" 
"S0124-00642010000500006-col","Afectación de los bienestares en cuidadores de niños y adultos con enfermedad crónica","Flórez-Torres, Inna E, Montalvo-Prieto, Amparo, Herrera-Lían, Arleth, Romero-Massa, Elizabeth","Revista de Salud Pública; 12(5); 754-764","Revista de Salud Pública","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500006&lang=pt" 
"S0124-00642010000500015-col","Frecuencia de factores de riesgo asociados a enfermedades cardiovasculares en población universitaria joven","Hernández-Escolar, Jacqueline, Herazo-Beltrán, Yaneth, Valero, María V","Revista de Salud Pública; 12(5); 852-864","Revista de Salud Pública","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500015&lang=pt" 
"S0124-00642010000500012-col","Validez y confiabilidad de un instrumento de satisfacción del usuario con síndrome febril agudo","Tiga-Loza, Diana C, Villar-Centeno, Luis á, Güiza-Sanabria, Diana R, Martínez-Vega, Ruth A","Revista de Salud Pública; 12(5); 820-832","Revista de Salud Pública","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500012&lang=pt" 
"S0124-00642010000500007-col","Representaciones sociales de calidad de vida relacionada con la salud en personas con VIH/SIDA, Medellín, Colombia","Cardona-Arias, Jaiberth A","Revista de Salud Pública; 12(5); 765-776","Revista de Salud Pública","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500007&lang=pt" 
"S0124-00642010000500010-col","Empoderamiento para la prevención y control del Dengue","Cáceres-Manrique, Flor de María, Vesga-Gómez, Celmira, Angulo-Silva, Mary Lupe","Revista de Salud Pública; 12(5); 798-806","Revista de Salud Pública","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500010&lang=pt" 
"S0124-00642010000500004-col","Characterizing mental healthcare service teams","Ferreira-Furegato, Antonia Regina, Aparecida Frari-Galera, Sueli, Pillon, Sandra Cristina, Ferreira-Santos, Jair Licio, Araujo-Pitia, Ana Celeste, Cardoso, Lucilene","Revista de Salud Pública; 12(5); 732-743","Revista de Salud Pública","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642010000500004&lang=pt" 
"S1728-59172010000400017-per","Julio C. Tello: &quot;Sin más norma que la verdad&quot;","Kauffmann Doig, Federico","Acta Médica Peruana; 27(4); 315-319","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400017&lang=pt" 
"S1728-59172010000400002-per","Toxocariosis: un problema de salud pública en el Perú","Maguiña Vargas, Ciro","Acta Médica Peruana; 27(4); 224-225","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400002&lang=pt" 
"S1728-59172010000400001-per","Atención inicial del paciente crítico para no especialistas: Initial care of critically ill patients for non-specialists","Mayorga Espichán, Manuel","Acta Médica Peruana; 27(4); 222-223","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400001&lang=pt" 
"S1728-59172010000400003-per","Un reconocimiento al estudiante de medicina en el Perú","Alvarado Gamarra, A. Giancarlo, Inga Berrospi, Fiorella","Acta Médica Peruana; 27(4); 226-226","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400003&lang=pt" 
"S1728-59172010000400009-per","Proceso de admisión al Residentado Médico en el Perú: Características, preferencias y propuestas de los médicos que se preparan para rendir el examen de admisión 2011","Galán-Rodas, Edén, Rodríguez, Juan A, Díaz-Vélez, Cristian, Mejía, Christian R, Guerrero-Padilla, Daisy, Tirado Hurtado, Cecilia, Quezada-Osoria, C Claudia, Mori-Gonzáles, Silvia, Ameghino, Jenny, Cárdenas-Gamarra, Giuliana, Apolaya-Segura, Moisés","Acta Médica Peruana; 27(4); 257-263","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400009&lang=pt" 
"S1728-59172010000400010-per","Prevalencia de hiperhomocisteinemia en pacientes con Diabetes Mellitus tipo dos","Cárdenas Gamarra, Giuliana, Hurtado Helard, Manrique, Armas Rodríguez, Víctoria, Álvarez Balbín, Vladimir Ronald, Juárez Carbajal, Ronald","Acta Médica Peruana; 27(4); 264-269","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400010&lang=pt" 
"S1728-59172010000400013-per","Insuficiencia respiratoria aguda","Gutiérrez Muñoz, Fernando R.","Acta Médica Peruana; 27(4); 286-297","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400013&lang=pt" 
