"S1020-49892014000800011-spa","Addressing violence following televised sports events: a need for reliable data","Rodríguez-Feria, Pablo, Cuervo, Luis Gabriel","Revista Panamericana de Salud Pública; 36(3); 206-207","Revista Panamericana de Salud Pública","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892014000800011&lang=pt" 
"S0187-73802014000300017-mex","Crecimiento y contenido de clorofila del maguey mezcalero (Agave potatorum Zucc.) en policultivo con maíz y frijol","Martínez-Ramírez, Saúl, Bautista-Sánchez, Gilberto, Pedro-Santos, Eucebio C., Guerrero-Cruz, Pedro D.","Revista fitotecnia mexicana; 37(3); 297-304","Revista fitotecnia mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-73802014000300017&lang=pt" 
"S0187-73802014000300016-mex","Concentración nutrimental foliar y crecimiento de chile serrano en función de la solución nutritiva y el sustrato","Cruz-Crespo, Elia, Can-Chulim, Álvaro, Bugarín-Montoya, Rubén, Pineda-Pineda, Joel, Flores-Canales, Ricardo, Juárez-López, Porfirio, Alejo-Santiago, Gelacio","Revista fitotecnia mexicana; 37(3); 289-295","Revista fitotecnia mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-73802014000300016&lang=pt" 
"S0187-73802014000300011-mex","Modelos de simulación del crecimiento de lechuga en respuesta a la fertilización orgánica y mineral","Jiménez-Morales, Victorino D., Trejo-Téllez, Libia I., Gómez-Merino, Fernando C., Volke-Haller, Víctor H.","Revista fitotecnia mexicana; 37(3); 249-254","Revista fitotecnia mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-73802014000300011&lang=pt" 
"S0187-73802014000300010-mex","Concentración de micronutrimentos y crecimiento de raíz en variedades de arroz expuestas a aluminio","Gómez-Merino, Fernando C., Trejo-Téllez, Libia I., Marín-Garza, Tania","Revista fitotecnia mexicana; 37(3); 243-248","Revista fitotecnia mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-73802014000300010&lang=pt" 
"S0187-73802014000300013-mex","Dinámica nutrimental y rendimiento de pepino cultivado en hidroponía con y sin recirculación de la solución nutritiva","Sánchez-del-Castillo, Felipe, González-Molina, Lucila, Moreno-Pérez, Esaú del C., Pineda-Pineda, Joel, Reyes-González, C. Efraín","Revista fitotecnia mexicana; 37(3); 261-269","Revista fitotecnia mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-73802014000300013&lang=pt" 
"S0187-73802014000300012-mex","Características físicas de frutos de cuachalalate (Amphipterygium adstringens (Schltdl.) Standl) de tres procedencias","Guzmán-Pozos, Areli M., Cruz-Cruz, Efraín","Revista fitotecnia mexicana; 37(3); 255-260","Revista fitotecnia mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-73802014000300012&lang=pt" 
"S0187-53372014000300002-mex","Farmacovigilancia en el recién nacido crítico en el estado de Jalisco: Obligación olvidada","Gutiérrez-Padilla, José Alfonso, Martínez-Verónica, Ricardo, Gutiérrez-González, Iván, Barrera-de León, Juan Carlos, de la Torre-Gutiérrez, Martha, Arce-García, Irma, Covarrubias-Iñiguez, Eduardo, Gómez, Larissa, Angulo-Castellanos, Eusebio, González-Rubio, Román, Gutiérrez-González, Hugo, Ramírez-Ramírez, Francisco Jaffet, Aguirre-Jáuregui, Oscar","Perinatología y reproducción humana; 28(3); 129-133","Perinatología y reproducción humana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-53372014000300002&lang=pt" 
"S0187-53372014000300003-mex","Monitoreo sobre el tiempo de pinzado y corte de cordón umbilical: Vigilancia de nuevas estrategias para la atención del parto","Rangel-Calvillo, Martín Noé","Perinatología y reproducción humana; 28(3); 134-138","Perinatología y reproducción humana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-53372014000300003&lang=pt" 
"S0187-53372014000300006-mex","Impacto de la anquiloglosia y la frenotomía lingual en la alimentación neonatal","Robles-Andrade, Manuel Salvador, Guerrero-Sierra, Cecilia","Perinatología y reproducción humana; 28(3); 154-158","Perinatología y reproducción humana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-53372014000300006&lang=pt" 
"S0187-53372014000300007-mex","Ganancia de peso gestacional como factor de riesgo para desarrollar complicaciones obstétricas","Minjarez-Corral, Mariana, Rincón-Gómez, Imelda, Morales-Chomina, Yulia Angélica, Espinosa-Velasco, María de Jesús, Zárate, Arturo, Hernández-Valencia, Marcelino","Perinatología y reproducción humana; 28(3); 159-166","Perinatología y reproducción humana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-53372014000300007&lang=pt" 
"S0187-53372014000300004-mex","Análisis de muerte fetal tardía","Rangel-Calvillo, Martín Noé","Perinatología y reproducción humana; 28(3); 139-145","Perinatología y reproducción humana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-53372014000300004&lang=pt" 
"S0187-53372014000300005-mex","Los microRNA: una herramienta que podría ser usada como biomarcadores de la corticogénesis fetal","Lamadrid-Romero, Mario, Díaz-Martínez, Fabián, Molina-Hernández, Anayansi","Perinatología y reproducción humana; 28(3); 146-153","Perinatología y reproducción humana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-53372014000300005&lang=pt" 
"S0187-53372014000300001-mex","Cambios en el Instituto Nacional de Perinatología: Dirección de Educación en Ciencias de la Salud","Gómez-Sánchez, Enrique Alfonso","Perinatología y reproducción humana; 28(3); 127-128","Perinatología y reproducción humana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-53372014000300001&lang=pt" 
"S0187-53372014000300008-mex","Prolapso de fimbria como complicación de histerectomía abdominal: Reporte de un caso y revisión bibliográfica","Olguín-Villamar, Erika, Autún-Rosado, Dayna Paola, Cortés-Contreras, Diana Karen, Aguilar-Hernández, María Teresa, Sanabria-Padrón, Víctor Hugo, Hernández-Valencia, Marcelino","Perinatología y reproducción humana; 28(3); 167-169","Perinatología y reproducción humana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-53372014000300008&lang=pt" 
"S0187-53372014000300009-mex","Vólvulo de vesícula biliar en un recién nacido","Romero-Terán, Othón, Baeza-Herrera, Carlos, Rodríguez-Calderón, Roberto Lucas, Arizpe-Amador, Elizabeth Guadalupe, Nava-Carrillo, Andrés Damián","Perinatología y reproducción humana; 28(3); 170-173","Perinatología y reproducción humana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-53372014000300009&lang=pt" 
"S0187-53372014000300010-mex","El desarrollo de la endocrinología ginecobstétrica en el Instituto Mexicano del Seguro Social","Zárate, Arturo, Hernández-Valencia, Marcelino","Perinatología y reproducción humana; 28(3); 174-177","Perinatología y reproducción humana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-53372014000300010&lang=pt" 
"S1983-14472014000300021-scl","Assessment of user embracement with risk rating in emergency hospital services","Versa, Gelena Lucinéia Gomes da Silva, Vituri, Dagmar Wilamowius, Buriola, Aline Aparecida, Oliveira, Carlos Aparecido de, Matsuda, Laura Misue","Revista Gaúcha de Enfermagem; 35(3); 21-28","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300021&lang=pt" 
"S1983-14472014000300061-scl","Strategies to promote self-esteem, autonomy and self-care practices for people with chronic wounds","Bedin, Liarine Fernandes, Busanello, Josefine, Sehnem, Graciela Dutra, Silva, Fernanda Machado da, Poll, Márcia Adriana","Revista Gaúcha de Enfermagem; 35(3); 61-67","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300061&lang=pt" 
"S1983-14472014000300117-scl","Incidence and management of chemotherapy-induced nausea and vomiting in women with breast cancer","Gozzo, Thais de Oliveira, Souza, Sarah Gomes de, Moysés, Aline Maria Bonini, Panobianco, Marislei Sanches, Almeida, Ana Maria de","Revista Gaúcha de Enfermagem; 35(3); 117-123","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300117&lang=pt" 
"S1983-14472014000300014-scl","Harnessing of corneas captured and processed for transplantation in an ocular tissue bank of North-eastern Brazil","Freire, Izaura Luzia Silvério, Silva, Micheline da Fonseca, Gomes, Andrea Tayse de Lima, Vasconcelos, Quinidia Lúcia Duarte de Almeida Quithé de, Araújo, Rhayssa de Oliveira e, Torres, Gilson de Vasconcelos","Revista Gaúcha de Enfermagem; 35(3); 14-20","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300014&lang=pt" 
"S1983-14472014000300012-scl","Scientific production of the Revista Gaúcha de Enfermagem and research priorities in nursing","Crossetti, Maria da Graça Oliveira, Gerhardt, Luiza Maria, Waldman, Beatriz Ferreira","Revista Gaúcha de Enfermagem; 35(3); 12-13","Revista Gaúcha de Enfermagem","Inglês, Português, Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300012&lang=pt" 
"S1983-14472014000300055-scl","Structural elements of critical thinking of nurses in emergency care","Crossetti, Maria da Graça Oliveira, Bittencourt, Greicy Kelly Gouveia Dias, Lima, Ana Amélia Antunes, Góes, Marta Georgina Oliveira de, Saurin, Gislaine","Revista Gaúcha de Enfermagem; 35(3); 55-60","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300055&lang=pt" 
"S1983-14472014000300124-scl","Health Professionals and hand hygiene: a question of pediatric patient safety","Botene, Daisy Zanchi de Abreu, Pedro, Eva Neri Rubim","Revista Gaúcha de Enfermagem; 35(3); 124-129","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300124&lang=pt" 
"S1983-14472014000300145-scl","Emotional labor in nursing praxis","Vilelas, José Manuel da Silva, Diogo, Paula Manuela Jorge","Revista Gaúcha de Enfermagem; 35(3); 145-149","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300145&lang=pt" 
"S1983-14472014000300082-scl","Hygiene and motivation factors of nursing work in a cardiology ward","Somense, Carolina Bueno, Duran, Erika Christiane Marocco","Revista Gaúcha de Enfermagem; 35(3); 82-89","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300082&lang=pt" 
"S1983-14472014000300029-scl","Conception of family members of people with mental disorders on self-help groups","Brischiliari, Adriano, Bessa, Jacqueline Botura, Waidman, Maria Angélica Pagliarini, Marcon, Sonia Silva","Revista Gaúcha de Enfermagem; 35(3); 29-35","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300029&lang=pt" 
"S1983-14472014000300068-scl","Experience of family members providing care for HIV-exposed children: beginning of the trajectory","Alvarenga, Willyane de Andrade, Silva, Mariana Ramos da, Nascimento, Lucila Castanheira, Wernet, Monika, Oliveira, Fernanda Ferreira Damaceno, Dupas, Giselle","Revista Gaúcha de Enfermagem; 35(3); 68-74","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300068&lang=pt" 
"S1983-14472014000300043-scl","Knowledge of nursing professionals of a surgical center regarding malignant hyperthermia","Sousa, Cristina Silva, Cunha, Ana Lucia Mirancos","Revista Gaúcha de Enfermagem; 35(3); 43-48","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300043&lang=pt" 
"S1983-14472014000300049-scl","Permanent health education based on research with professionals of a multidisciplinary residency program: case study","Silva, Cristiane Trivisiol da, Terra, Marlene Gomes, Camponogara, Silviamar, Kruse, Maria Henriqueta Luce, Roso, Camila Castro, Xavier, Mariane da Silva","Revista Gaúcha de Enfermagem; 35(3); 49-54","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300049&lang=pt" 
"S1983-14472014000300130-scl","The perception of nurses regarding educational practices for children with diabetes in hospital care","Pennafort, Viviane Peixoto dos Santos, Silva, Amanda Newle Sousa, Queiroz, Maria Veraci Oliveira","Revista Gaúcha de Enfermagem; 35(3); 130-136","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300130&lang=pt" 
"S1983-14472014000300137-scl","Hygiene practices for patients with HIV/AIDS","Cunha, Gilmara Holanda da, Araujo, Thelma Leite de, Lima, Francisca Elisângela Teixeira, Cavalcante, Tahissa Frota, Galvão, Marli Teresinha Gimeniz","Revista Gaúcha de Enfermagem; 35(3); 137-144","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300137&lang=pt" 
"S1983-14472014000300097-scl","Nursing care in terminality: compliance with principles of bioethics","Felix, Zirleide Carlos, Batista, Patrícia Serpa de Souza, Costa, Solange Fátima Geraldo da, Lopes, Maria Emília Limeira, Oliveira, Regina Célia de, Abrão, Fátima Maria da Silva","Revista Gaúcha de Enfermagem; 35(3); 97-102","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300097&lang=pt" 
"S1983-14472014000300090-scl","Influence of social networks on the therapeutic itineraries of people with venous ulcer","Silva, Dalva Cezar da, Budó, Maria de Lourdes Denardin, Schimith, Maria Denise, Torres, Gilson de Vasconcelos, Durgante, Vânia Lúcia, Rizzatti, Salete de Jesus Souza, Simon, Bruna Sodré","Revista Gaúcha de Enfermagem; 35(3); 90-96","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300090&lang=pt" 
"S1983-14472014000300036-scl","Knowledge, attitudes and practices for the prevention of diabetic foot","Policarpo, Natalia de Sá, Moura, Jayne Ramos Araujo, Melo Júnior, Eugênio Barbosa de, Almeida, Paulo César de, Macêdo, Suyanne Freire de, Silva, Ana Roberta Vilarouca da","Revista Gaúcha de Enfermagem; 35(3); 36-42","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300036&lang=pt" 
"S1983-14472014000300075-scl","Factors related to the place of first choice for the diagnosis of tuberculosis","Dantas, Dândara Nayara Azevêdo, Enders, Bertha Cruz, Queiroz, Ana Angélica Rêgo de, Coura, Alexsandro Silva, Silva, Marcela Paulino Moreira da, Menezes, Rejane Maria Paiva de","Revista Gaúcha de Enfermagem; 35(3); 75-81","Revista Gaúcha de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472014000300075&lang=pt" 
"S0864-21412014000300006-cub","Caracterización de algunos aspectos de la reunión de preparación metodológica en la asignatura Morfofisiopatología Humana I","Favier Torres, María Agustina, Alarcón González, Raciel, Barciela González Longoria, María de la Caridad, Pérez Viciedo, Selmira Dallamy, Alonso Canino, Jorge","Educación Médica Superior; 28(3); 446-455","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300006&lang=pt" 
"S0864-21412014000300008-cub","La formulación de los objetivos instructivos en el contexto del currículo docente","González Díaz, Carlos, Sánchez Santos, Leonardo","Educación Médica Superior; 28(3); 467-481","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300008&lang=pt" 
"S0864-21412014000300009-cub","Potencialidades y proyecciones de la implementación del mapa conceptual como estrategia de enseñanza-aprendizaje en bioquímica: potentialities and projections","Bruna Jofré, Carola, Madrid Valdebenito, Verónica, López López, Verónica, Bordón Ortiz, Daniel, Chiang Salgado, María Teresa, Cabanillas Sáez, Ana","Educación Médica Superior; 28(3); 482-497","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300009&lang=pt" 
"S0864-21412014000300015-cub","Fundamentos psicológicos inmanentes y particulares para la formación laboral universitaria del médico general en Cuba","Toledo Méndez, Miguel Ángel, Cabrera Ruiz, Isaac Irán","Educación Médica Superior; 28(3); 559-578","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300015&lang=pt" 
"S0864-21412014000300014-cub","Métodos óptimos para determinar validez de contenido","Urrutia Egaña, Marcela, Barrios Araya, Silvia, Gutiérrez Núñez, Marina, Mayorga Camus, Magdalena","Educación Médica Superior; 28(3); 547-558","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300014&lang=pt" 
"S0864-21412014000300017-cub","Experiencia cubana sobre la formación del docente latinoamericano en tecnologías para la educación","Avello Martínez, Raidell, López Fernández, Raúl, Álvarez Acosta, Hugandy, Vázquez Cedeño, Silvia, Gómez Reyes, Ana Elvira, Alpízar Fernández, Raúl","Educación Médica Superior; 28(3); 587-591","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300017&lang=pt" 
"S0864-21412014000300016-cub","La estética y la práctica profesional en salud","García Franco, Vilma, Vargas Yzquierdo, Jorge, Hernández Cabezas, Marilys, Pérez Quintana, Mirian","Educación Médica Superior; 28(3); 579-586","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300016&lang=pt" 
"S0864-21412014000300011-cub","Necesidades de superación pedagógica de docentes del Hospital &quot;Hermanos Ameijeiras&quot;: eficacia del Diplomado de Educación Médica","Soler Morejón, Caridad de Dios, Oliva Martínez, Danis Bárbara, León Román, Carlos, Cabrera Pérez-Sanz, Elsa, Borjas Borjas, Francisco","Educación Médica Superior; 28(3); 506-518","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300011&lang=pt" 
"S0864-21412014000300010-cub","Necesidades de aprendizaje sobre la función investigativa en Medicina General Integral","Espinosa Álvarez, René Faustino, López Espinosa, José Antonio","Educación Médica Superior; 28(3); 498-505","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300010&lang=pt" 
"S0864-21412014000300013-cub","Impacto de la maestría en Educación Médica Superior en el desarrollo docente de sus egresados","Díaz Rojas, Pedro Augusto, Leyva Sánchez, Elizabeth, Borroto Cruz, Eugenio Radamés, Vicedo Tomey, Agustín","Educación Médica Superior; 28(3); 531-546","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300013&lang=pt" 
"S0864-21412014000300019-cub","Sistemas de gestión del aprendizaje","Vidal Ledo, María Josefina, Rodríguez Dopico, Rosa Moraima, Martínez Hernández, Gisela","Educación Médica Superior; 28(3); 603-615","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300019&lang=pt" 
"S0864-21412014000300018-cub","Evolución histórica y perspectivas futuras de la Medicina Intensiva y Emergencia como especialidad en Cuba","Véliz Martínez, Pedro Luis, Jorna Calixto, Ana Rosa","Educación Médica Superior; 28(3); 592-602","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300018&lang=pt" 
"S0864-21412014000300007-cub","Reflexiones sobre metodología y didáctica de impartición de la conferencia en el ciclo clínico de la Educación Médica Superior","Serra Valdés, Miguel Ángel","Educación Médica Superior; 28(3); 456-466","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300007&lang=pt" 
"S0864-21412014000300004-cub","Propuesta de competencias genéricas para el perfil de egreso del médico cirujano de la Universidad de Concepción, Chile","Ortiz Moreira, Liliana Eugenia, Gajardo Navarrete, Luis Jorge","Educación Médica Superior; 28(3); 424-435","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300004&lang=pt" 
"S0864-21412014000300005-cub","La modelación basada en agente como herramienta pedagógica en la asignatura Salud Pública","Betancourt Bethencourt, José Aureliano","Educación Médica Superior; 28(3); 436-445","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300005&lang=pt" 
"S0864-21412014000300002-cub","La tarea extraclase desarrolladora como actividad docente potenciadora para el aprendizaje en estudiantes de la carrera de Medicina","Román Collazo, Carlos Alberto, Hernández Rodríguez, Yenima, Ortiz Rodríguez, Felino, Alonso Gómez, Teresa Mayda","Educación Médica Superior; 28(3); 404-415","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300002&lang=pt" 
"S0864-21412014000300003-cub","Inteligencia y motivación como aspectos fundamentales en la formación de estudiantes en la carrera de Medicina","Prado Junco, Vicente Leonides, Piñeiro Barreiro, Maité, Romero Ortega, Vladimir","Educación Médica Superior; 28(3); 416-423","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300003&lang=pt" 
"S0864-21412014000300001-cub","El papel de la universidad y la salud de la población","Lemus Lago, Elia Rosa","Educación Médica Superior; 28(3); 402-403","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000300001&lang=pt" 
"S0100-15742014000300014-scl","Fúlvia Rosemberg (1942-2014)","","Cadernos de Pesquisa; 44(153); 760-775","Cadernos de Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742014000300014&lang=pt" 
"S2007-09342014000600017-mex","&#039;Sainero&#039;: nueva variedad de xoconostle para la región centro norte de México","Gallegos-Vázquez, Clemente, Scheinvar, Leia, Silos-Espino, Héctor, Fuentes-Hernandez, Alma Delia, Martínez-González, César Ramiro, Olalde-Parra, Gabriel, Gallegos-Luevano, Nicolás Alejandro","Revista mexicana de ciencias agrícolas; 5(6); 1125-1131","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000600017&lang=pt" 
"S2007-09342014000600016-mex","Comunidades rurales, estrategias familiares y género: Lectura desde el enfoque de los medios de vida sostenibles","Arias Guevara, María de los A., Hernández Juárez, Martín, Huesca Mariño, José M.","Revista mexicana de ciencias agrícolas; 5(6); 1111-1124","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000600016&lang=pt" 
"S2007-09342014000600012-mex","Relación entre grados-día y la producción de Opuntia ficus-indica para consumo humano en Marín, Nuevo León","Almaguer-Sierra, Pedro, Rodríguez-Fuentes, Humberto, Barrientos Lozano, Ludivina, Mora Ravelo, Sandra Grisell, Vidales-Contreras, Juan Antonio","Revista mexicana de ciencias agrícolas; 5(6); 1055-1065","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000600012&lang=pt" 
"S1984-92302014000300001-scl","Editorial","Fernandes, Antônio Sérgio Araújo, Rigo, Ariádne Scalfoni, Cabral, Sandro","Organizações &amp; Sociedade; 21(70); 365-366","Organizações &amp; Sociedade","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302014000300001&lang=pt" 
"S2175-62362014000300001-scl","Editorial","Gandin, Luís Armando, Icle, Gilberto, Farenzena, Nalú","Educação &amp; Realidade; 39(3); 655-656","Educação &amp; Realidade","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-62362014000300001&lang=pt" 
"S1984-63982014000300001-scl","Carta da editora","Mattos, Andréa Machado de Almeida","Revista Brasileira de Linguística Aplicada; 14(3); 507-508","Revista Brasileira de Linguística Aplicada","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-63982014000300001&lang=pt" 
"S2236-34592014000200001-scl","Representações, práticas e políticas de escolarização da infância na zona rural","Souza, Rosa Fátima de, Ávila, Virgínia Pereira da Silva de","História da Educação; 18(43); 9-11","História da Educação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592014000200001&lang=pt" 
"S0716-09172014000300002-chl","On (γ, δ) -Bitopological semi-closed set via topological ideal","Chandra Tripathy, Binod, Acharjee, Santanu","Proyecciones (Antofagasta); 33(3); 245-257","Proyecciones (Antofagasta)","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172014000300002&lang=pt" 
"S0716-09172014000300001-chl","Statistically pre-Cauchy Fuzzy real-valued sequences defined by Orlicz function","Jyoti Dutta, Amar, Chandra Tripathy, Binod","Proyecciones (Antofagasta); 33(3); 235-243","Proyecciones (Antofagasta)","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172014000300001&lang=pt" 
"S0716-09172014000300006-chl","Generalized b-closed sets in ideal bitopological spaces","Chandra Tripathy, Binod, Jyoti Sarma, Diganta","Proyecciones (Antofagasta); 33(3); 315-324","Proyecciones (Antofagasta)","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172014000300006&lang=pt" 
"S0716-09172014000300007-chl","On the qualitative properties of differential equations of third order with retarded argument","Tunc, Cemil, Mohammed, Sizar Abid","Proyecciones (Antofagasta); 33(3); 325-347","Proyecciones (Antofagasta)","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172014000300007&lang=pt" 
"S1679-39512014000300001-scl","","Tenório, Fernando G.","Cadernos EBAPE.BR; 12(3); i-ii","Cadernos EBAPE.BR","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512014000300001&lang=pt" 
"S0716-09172014000300003-chl","On Zweier I-convergent sequence spaces","Khan, Vakeel A, Ebadullah, Khalid, Aligarh, Yasmeen","Proyecciones (Antofagasta); 33(3); 259-276","Proyecciones (Antofagasta)","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172014000300003&lang=pt" 
"S2317-15372014000300013-scl","Erratum","","Journal of Seed Science; 36(3); 363-363","Journal of Seed Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-15372014000300013&lang=pt" 
"S0718-95162014000300020-chl","Soil organic matter quality in three Mediterranean environments (a first barrier against desertification in Europe)","Aranda, V, Comino, F","Journal of soil science and plant nutrition; 14(3); 743-760","Journal of soil science and plant nutrition","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162014000300020&lang=pt" 
"S0718-95162014000300008-chl","Growth and nutrient status of olive plants as influenced by foliar potassium applications","Saykhul, A, Chatzissawidis, C, Therios, I, Dimassi, K, Chatzistathis, T","Journal of soil science and plant nutrition; 14(3); 602-615","Journal of soil science and plant nutrition","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162014000300008&lang=pt" 
