"S0103-84782010011300002-scl","Líquido de perfuração utilizado na exploração de óleo no delta do rio Niger causa dano em peixes","Vincent-Akpu, Ijeoma Favour","Ciência Rural; 40(3); -","Ciência Rural","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010011300002&lang=pt" 
"S1678-91992010000100008-scl","Fine structural analysis of the stinger in venom apparatus of the scorpion Euscorpius mingrelicus (Scorpiones: Euscorpiidae)","Yigit, N, Benli, M","Journal of Venomous Animals and Toxins including Tropical Diseases; 16(1); 76-86","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992010000100008&lang=pt" 
"S1678-91992010000100009-scl","ABO blood groups and Helicobacter pylori cagA infection: evidence of an association","Mattos, DE, Cintra, JR, Mattos, CC Brandão de, Nakashima, F, Silva, RCMA, Moreira, HW, de Mattos, LC","Journal of Venomous Animals and Toxins including Tropical Diseases; 16(1); 87-95","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992010000100009&lang=pt" 
"S0104-42302010000100027-scl","Diagnóstico de doença celíaca em adultos","Silva, Tatiana Sudbrack da Gama e, Furlanetto, Tania Weber","Revista da Associação Médica Brasileira; 56(1); 122-126","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100027&lang=pt" 
"S1807-03022010000100006-scl","Partial sums of analytic functions of bounded turning with applications","Darus, Maslina, Ibrahim, Rabha W.","Computational &amp; Applied Mathematics; 29(1); 81-88","Computational &amp; Applied Mathematics","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022010000100006&lang=pt" 
"S1807-03022010000100004-scl","A kind of Bernoulli-type quasi-interpolation operator with univariate multiquadrics","Wang, Ren-Hong, Xu, Min","Computational &amp; Applied Mathematics; 29(1); 47-60","Computational &amp; Applied Mathematics","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022010000100004&lang=pt" 
"S1807-03022010000100002-scl","Some derivative free quadratic and cubic convergence iterative formulas for solving nonlinear equations","Dehghan, Mehdi, Hajarian, Masoud","Computational &amp; Applied Mathematics; 29(1); 19-30","Computational &amp; Applied Mathematics","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022010000100002&lang=pt" 
"S1807-03022010000100003-scl","The rates in complete moment convergence for negatively associated sequences","Zhao, Yuexu, Qiu, Zheyong, Zhang, Chunguo, Zhao, Yehua","Computational &amp; Applied Mathematics; 29(1); 31-45","Computational &amp; Applied Mathematics","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022010000100003&lang=pt" 
"S0100-40422010000200002-scl","Preliminary study of insect attraction by a mixture of semiochemicals containing 1,2,4-Trimethoxybenzene in domestic citric-culture","Alves, Ana Paula L., C. Júnior, José Augusto B. de, Slana, Glaucia B. A., Cardoso, Jari N., Lopes, Rosangela S. C., Lopes, Claudio C.","Química Nova; 33(2); 245-248","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200002&lang=pt" 
"S0100-40422010000200001-scl","Há futuro para as revistas das sociedades científicas?","Torresi, Susana I. Córdoba de, Pardini, Vera L., Ferreira, Vitor F., Andrade, Jailson B. de","Química Nova; 33(2); 243-243","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200001&lang=pt" 
"S0100-40422010000200012-scl","Antifungal iridoids, triterpenes and phenol compounds from Alibertia myrciifolia Sprunge Ex. Schum","Luciano, João Henrique S., Lima, Mary Anne S., Silveira, Edilberto Rocha, Vasconcelos, Ilka Maria, Fernandes, Georgia Sampaio, Souza, Elnatan Bezerra de","Química Nova; 33(2); 292-294","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200012&lang=pt" 
"S0100-40422010000200021-scl","Modificação enzimática da farinha de arroz visando a produção de amido resistente","Severo, Márcio Garcia, Moraes, Kelly de, Ruiz, Walter Augusto","Química Nova; 33(2); 345-350","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200021&lang=pt" 
"S0100-40422010000200039-scl","Desenvolvimento de um método reflectométrico ambientalmente mais amigável para a determinação de metoclopramida em formulações farmacêuticas","Doretto, Keity Margareth, Gotardo, Mara Andréia, Pezza, Helena Redigolo, Pezza, Leonardo","Química Nova; 33(2); 461-465","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200039&lang=pt" 
"S0100-40422010000200038-scl","Removal of copper(II) from sugar-cane spirits employing chitosan","Janegitz, Bruno C., Oliveira, Andrea, Gomes, Marcos S., Sartori, Elen R., Pereira-Filho, Edenir R., Fatibello-Filho, Orlando","Química Nova; 33(2); 458-460","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200038&lang=pt" 
"S0100-40422010000200037-scl","Distribuição espacial de compostos orgânicos de estanho em sedimentos costeiros e em Phallusia nigra da Baía de Todos os Santos e litoral norte da Bahia - Brasil","Pletsch, Adelmo Lowe, Beretta, Magda, Tavares, Tania Mascarenhas","Química Nova; 33(2); 451-457","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200037&lang=pt" 
"S0100-40422010000200036-scl","Determination of free urinary cortisol in cushing&#039;s syndrome using reversed-phase high performance liquid chromatography","Sugawara, Eduardo Kinio, Ribeiro Neto, Luciane Maria, Verreschi, Ieda Terezinha do Nascimento","Química Nova; 33(2); 447-450","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200036&lang=pt" 
"S0100-40422010000200042-scl","Development of new dissolution test and HPLC-RP method for anti-parasitic ornidazole coated tablets","Soares, Mônica Felts de La Roca, Soares Sobrinho, José Lamartine, Grangeiro Júnior, Severino, Silva, Keyla Emanuelle Ramos da, Alves, Lariza Darlene Santos, Rolim Neto, Pedro José","Química Nova; 33(2); 478-481","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200042&lang=pt" 
"S0100-40422010000200003-scl","Efeitos da incorporação de peneiras moleculares 3A, 4A, 5A e 13X em membranas compósitas de quitosana/poli(vinil álcool)","Vicentini, Denice Schulz, Lima, João Cardoso de, Laranjeira, Mauro Cesar Marghetti","Química Nova; 33(2); 249-254","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200003&lang=pt" 
"S0100-40422010000200004-scl","Volatile compounds from Rosmarinus officinalis L. and Baccharis dracunculifolia DC. Growing in southeast coast of Brazil","Boix, Yilan Fung, Victório, Cristiane Pimentel, Lage, Celso Luiz Salgueiro, Kuster, Ricardo Machado","Química Nova; 33(2); 255-257","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200004&lang=pt" 
"S0100-40422010000200005-scl","Influência de diferentes sistemas de solvente água-etanol sobre as propriedades físico-químicas e espectroscópicas dos compostos macrocíclicos feofitina e clorofila α","Moreira, Leonardo M., Rodrigues, Máira R., Oliveira, Hueder P. M. de, Lima, Adriana, Soares, Rafael R. S., Batistela, Vagner R., Gerola, Adriana P., Hioka, Noboru, Severino, Divinomar, Baptista, Mauricio S., Machado, Antônio Eduardo da Hora","Química Nova; 33(2); 258-262","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200005&lang=pt" 
"S0100-40422010000200006-scl","Produção de micropartículas de alginato contendo Flavobacterium columnare inativada pelo método de emulsão para vacinação de peixes por via oral","Sacchetin, Priscila Soares Costa, Moraes, Ângela Maria, Leal, Carlos Augusto Gomes, Figueiredo, Henrique César Pereira","Química Nova; 33(2); 263-268","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200006&lang=pt" 
"S0100-40422010000200007-scl","Preparation and characterization oF Ru-Sn/Al2O3 catalysts for the hydrogenation of fatty acid methyl esters","Mazzieri, Vanina A., Sad, Mario R., Vera, Carlos R., Pieck, Carlos L., Grau, Ricardo","Química Nova; 33(2); 269-272","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200007&lang=pt" 
"S0100-40422010000200008-scl","Efeito da aplicação de nitrato na redução biogênica de sulfeto sob diferentes concentrações iniciais de bactérias redutoras de nitrato e sulfato","Sousa, Kally Alves de, Cammarota, Magali Christe, Sérvulo, Eliana Flávia Camporese","Química Nova; 33(2); 273-278","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200008&lang=pt" 
"S0100-40422010000200009-scl","Plasmid DNA damage induced by singlet molecular oxygen released from the naphthalene endoperoxide DHPNO2 and photoactivated methylene blue","Berra, Carolina Maria, Menck, Carlos Frederico Martins, Martinez, Glaucia Regina, Oliveira, Carla Santos de, Baptista, Maurício da Silva, Di Mascio, Paolo","Química Nova; 33(2); 279-283","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200009&lang=pt" 
"S0100-40422010000200010-scl","Alcaloides indólicos de cascas de Aspidosperma vargasii e A. desmanthum","Henrique, Marycleuma Campos, Nunomura, Sergio Massayoshi, Pohlit, Adrian Martin","Química Nova; 33(2); 284-287","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200010&lang=pt" 
"S0100-40422010000200011-scl","Otimização de metodologia analítica para o doseamento de flavonoides de Bauhinia cheilantha (Bongard) Steudel","Peixoto Sobrinho, Tadeu José da Silva, Gomes, Tiago de Lima Barros, Cardoso, Késsio Carlos de Macedo, Amorim, Elba Lúcia Cavalcanti de, Albuquerque, Ulysses Paulino de","Química Nova; 33(2); 288-291","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200011&lang=pt" 
"S0100-40422010000200014-scl","Emprego de sílica gel organicamente modificada e impressa ionicamente para pré-concentração seletiva on-line de íons cobre","Ávila, Thiago Carvalho de, Segatelli, Mariana Gava, Beijo, Luiz Alberto, Tarley, César Ricardo Teixeira","Química Nova; 33(2); 301-308","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200014&lang=pt" 
"S0100-40422010000200015-scl","Modification of a Brazilian smectite clay with different quaternary ammonium salts","Delbem, Maria Flávia, Valera, Ticiane S., Valenzuela-Diaz, Francisco R., Demarquette, Nicole R.","Química Nova; 33(2); 309-315","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200015&lang=pt" 
"S0100-40422010000200016-scl","Determinação simultânea de precursores de serotonina - triptofano e 5-hidroxitriptofano - em café","Martins, Ana Carolina C. L., Silva, Tarliane M., Gloria, M. Beatriz A.","Química Nova; 33(2); 316-320","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200016&lang=pt" 
"S0100-40422010000200017-scl","Aromatic compounds from three Brazilian Lauraceae species","Batista, Andrea Nastri de Luca, Batista Junior, João Marcos, López, Silvia Noelí, Furlan, Maysa, Cavalheiro, Alberto José, Silva, Dulce Helena Siqueira, Bolzani, Vanderlan da Silva, Nunomura, Sergio Massayoshi, Yoshida, Massayoshi","Química Nova; 33(2); 321-323","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200017&lang=pt" 
"S0100-40422010000200018-scl","Utilização de resíduos agroindustriais para a produção de proteases pelo termofílico Bacillus sp em fermentação submersa: otimização do meio de cultura usando a técnica de planejamento experimental","Ladeira, Silvania Alves, Andrade, Marcela Vicente Vieira, Delatorre, Andréia Boechat, Perez, Victor Haber, Martins, Meire Lélis Leal","Química Nova; 33(2); 324-328","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200018&lang=pt" 
"S0100-40422010000200019-scl","Otimização e validação de métodos analíticos para determinação de BTEX em água utilizando extração por headspace e microextração em fase sólida","Heleno, Fernanda F., Lima, Aniel C., Afonso, Robson J. C. F., Coutrim, Mauricio X.","Química Nova; 33(2); 329-336","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200019&lang=pt" 
"S0100-40422010000200020-scl","Air pollution and emergency admissions for cardiorespiratory diseases in Lisbon (Portugal)","Alves, Célia A., Scotto, Manuel G., Freitas, Maria do Carmo","Química Nova; 33(2); 337-344","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200020&lang=pt" 
"S0100-40422010000200022-scl","Análise screening de vinhos empregando um analisador fluxo-batelada, espectroscopia UV-VIS e quimiometria","Nascimento, Jaqueline Azevedo, Dionísio, Amália Geíza Gama, Nascimento, Elaine Cristina Lima do, Freitas, Sueny Kêlia Barbosa, Araújo, Mário César Ugulino de","Química Nova; 33(2); 351-357","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200022&lang=pt" 
"S0100-40422010000200023-scl","Adsorção do corante reativo laranja 16 de soluções aquosas por zeólita sintética","Carvalho, Terezinha Elizabeth Mendes de, Fungaro, Denise Alves, Izidoro, Juliana de Carvalho","Química Nova; 33(2); 358-363","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200023&lang=pt" 
"S0100-40422010000200024-scl","Interferência da lignina na quantificação de radicais livres no processo de compostagem","Fialho, Lucimar Lopes, Silva, Wilson Tadeu Lopes da, Milori, Débora M. B. P., Simões, Marcelo Luiz, Martin-Neto, Ladislau, Saab, Sérgio da Costa","Química Nova; 33(2); 364-369","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200024&lang=pt" 
"S0100-40422010000200025-scl","Método extendido de Hildebrand en la predicción de la solubilidad del ketoprofeno en mezclas cosolventes etanol + agua","Gantiva, Mauricio, Martínez, Fleming","Química Nova; 33(2); 370-376","Química Nova","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200025&lang=pt" 
"S0100-40422010000200026-scl","Losartan potassium dissolution test for drug release evaluation in pharmaceutical capsules using HPLC and UV spectrophotometry","Bonfilio, Rudy, Mendonça, Taciane Ferreira, Pereira, Gislaine Ribeiro, Araújo, Magali Benjamim de, Tarley, César Ricardo Teixeira","Química Nova; 33(2); 377-383","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200026&lang=pt" 
"S0100-40422010000200027-scl","Aplicação de fotólise direta e UV/H2O2 a efluente sintético contendo diferentes corantes alimentícios","Marmitt, Sandro, Pirotta, Lilian V., Stülp, Simone","Química Nova; 33(2); 384-388","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200027&lang=pt" 
"S0100-40422010000200028-scl","Determinação de citrato de sildenafila e de tadalafila por cromatografia líquida de ultraeficiência com detecção por arranjo de diodos (CLUE-DAD)","Ortiz, Rafael Scorsatto, Antunes, Marina Venzon, Linden, Rafael","Química Nova; 33(2); 389-393","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200028&lang=pt" 
"S0100-40422010000200030-scl","Estudo da eficiência de degradação de tetracloreto de carbono por plasma térmico e caracterização dos produtos formados","Khalaf, Péricles Inácio, Souza, Ivan Gonçalves de, Carasek, Eduardo, Debacher, Nito Angelo","Química Nova; 33(2); 398-403","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200030&lang=pt" 
"S0100-40422010000200031-scl","Development of a flotation method for preconcentration-separation of trace amounts of some metal ions in plant tissues prior to their FAAS determinations","Ghaedi, M., Shokrollahi, A., Montazerozohori, M., Marahel, F., Soylak, M.","Química Nova; 33(2); 404-410","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200031&lang=pt" 
"S0100-40422010000200032-scl","Recent research data on the removal of pharmaceuticals from sewage treatment plants (STP)","Tambosi, José Luiz, Yamanaka, Leonardo Yassuhiro, José, Humberto Jorge, Moreira, Regina de Fátima Peralta Muniz, Schröder, Horst Friedrich","Química Nova; 33(2); 411-420","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200032&lang=pt" 
"S0100-40422010000200033-scl","Os nanomateriais e a questão ambiental","Paschoalino, Matheus P., Marcone, Glauciene P. S., Jardim, Wilson F.","Química Nova; 33(2); 421-430","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200033&lang=pt" 
"S0100-40422010000200034-scl","Modificação bioquímica da gordura do leite","Nunes, Gisele Fátima Morais, Paula, Ariela Veloso de, Castro, Heizir Ferreira de, Santos, Júlio César dos","Química Nova; 33(2); 431-437","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200034&lang=pt" 
"S0100-40422010000200035-scl","Blendas de PHB e seus copolímeros: miscibilidade e compatibilidade","Quental, Antonio Carlos, Carvalho, Fabiana Pires de, Tada, Eduardo dos Santos, Felisberti, Maria Isabel","Química Nova; 33(2); 438-446","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200035&lang=pt" 
"S0100-40422010000200040-scl","Estratégias de pré-concentração em eletroforese capilar: parte 2. Manipulação da velocidade da fase dispersa/secundária","Moraes, Maria de Lourdes L. de, Tavares, Marina F. M., Pereira, Elisabete A.","Química Nova; 33(2); 466-470","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200040&lang=pt" 
"S0100-40422010000200041-scl","Determinação de olanzapina em formulações farmacêuticas por espectrofotometria: desenvolvimento e validação","Rêgo, Jardes Figuerêdo do, Moura, Jacira Izidório de, Moita, Graziella Ciaramella","Química Nova; 33(2); 471-477","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200041&lang=pt" 
"S0100-40422010000200043-scl","Determinação da entalpia de vaporização de líquidos pelo método do isoteniscópio de Smith e Menzies","Gerola, Adriana Passarella, Peloi, Lilian Somenci, Hioka, Noboru, Santin Filho, Ourides, Kato, Lilian Akemi","Química Nova; 33(2); 482-488","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200043&lang=pt" 
"S0100-40422010000200044-scl","Produtividade em pesquisa do CNPq: análise do perfil dos pesquisadores da Química","Santos, Natacha Carvalho Ferreira, Cândido, Lucilene Faustina de Oliveira, Kuppens, Cristiano Lima","Química Nova; 33(2); 489-495","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200044&lang=pt" 
"S0100-40422010000200013-scl","Nanoemulsões óleo de laranja/água preparadas em homogeneizador de alta pressão","Kourniatis, Loretta R., Spinelli, Luciana S., Mansur, Claudia R. E., González, Gaspar","Química Nova; 33(2); 295-300","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200013&lang=pt" 
"S0100-40422010000200029-scl","Hidrólise do óleo de Azadirachta indica em água subcrítica e determinação da composição dos triacilglicerídeos e ácidos graxos por cromatografia gasosa de alta resolução a alta temperatura e cromatografia gasosa de alta resolução acoplada à espectrometria de massas","Pinto, Jair Sebastião da Silva, Lanças, Fernando Mauro","Química Nova; 33(2); 394-397","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000200029&lang=pt" 
"S0103-50532010000200002-scl","Poly(N,N&#039;-dichloro-N-ethyl-benzene-1, 3-disulfonamide) and N,N,N&#039;,N&#039;-tetrachlorobenzene-1,3-disulfonamide as novel catalytic reagents for synthesis of bis-indolyl, tris-indolyl, di(bis-indolyl), tri(bis-indolyl) and tetra(bis-indolyl)methanes under solid-state, solvent and water conditions","Ghorbani-Vaghei, Ramin, Veisi, Hojat","Journal of the Brazilian Chemical Society; 21(2); 193-201","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200002&lang=pt" 
"S0103-50532010000200003-scl","Calcium bentonite as reinforcing nanofiller for thermoplastic starch","Magalhães, Natália F., Andrade, Cristina T.","Journal of the Brazilian Chemical Society; 21(2); 202-208","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200003&lang=pt" 
"S0103-50532010000200006-scl","Spin-exchange effects in elastic electron scattering from linear triatomic radicals","Fujimoto, M. M., Michelin, S. E., Arretche, F., Mazon, K.T., Lee, M.-T., Iga, I.","Journal of the Brazilian Chemical Society; 21(2); 226-233","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200006&lang=pt" 
"S0103-50532010000200007-scl","A green analytical procedure for determination of copper and iron in plant materials after cloud point extraction","Silva, Sidnei G., Oliveira, Pedro V., Rocha, Fábio R. P.","Journal of the Brazilian Chemical Society; 21(2); 234-239","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200007&lang=pt" 
"S0103-50532010000200009-scl","Constituents from Maytenus ilicifolia leaves and bioguided fractionation for gastroprotective activity","Leite, João Paulo V., Braga, Fernão C., Romussi, Giovanni, Persoli, Rita M., Tabach, Ricardo, Carlini, Elisaldo A., Oliveira, Alaíde B.","Journal of the Brazilian Chemical Society; 21(2); 248-254","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200009&lang=pt" 
"S0103-50532010000200010-scl","Optimization of experimental parameters in the determination of zinc in sea water by adsorptive stripping voltammetry","Arancibia, V., Zúñiga, M., Zúñiga, M. C., Segura, R., Esteban, M.","Journal of the Brazilian Chemical Society; 21(2); 255-261","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200010&lang=pt" 
"S0103-50532010000200012-scl","Photochemistry of 3-alkoxychromones: photocyclisation of 2-aryl-6-chloro-3-{(thiophen-2-yl)methoxy}chromones","Kamboj, Ramesh C., Berar, Urmila, Berar, Surinder, Siddiqui, Zeba N., Gupta, Satish C.","Journal of the Brazilian Chemical Society; 21(2); 270-278","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200012&lang=pt" 
"S0103-50532010000200013-scl","DMSO molecule as ancillary ligand in Ru-based catalysts for ring opening metathesis polymerization","Santana, Sirlane A. A., Carvalho Jr., Valdemiro P., Lima-Neto, Benedito S.","Journal of the Brazilian Chemical Society; 21(2); 279-287","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200013&lang=pt" 
"S0103-50532010000200015-scl","Studies on terrein as a new class of proteasome inhibitors","Demasi, M., Felicio, A. L., Pacheco, A. O., Leite, H. G., Lima, C., Andrade, L. H.","Journal of the Brazilian Chemical Society; 21(2); 299-305","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200015&lang=pt" 
"S0103-50532010000200017-scl","pH effects on the ohmic properties of bromophenol blue-doped polypyrrole film","Ferreira, Jacqueline, Girotto, Emerson M.","Journal of the Brazilian Chemical Society; 21(2); 312-318","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200017&lang=pt" 
"S0103-50532010000200018-scl","Isoquinoline-catalyzed reaction between 4-hydroxycoumarin or 4-hydroxy-6-methylpyran-1-one and dialkyl acetylene dicarboxylates: synthesis of coumarin and pyranopyrane derivatives","Anary-Abbasinejad, Mohammad, Anaraki-Ardakani, Hossein, Mosslemin, Mohammad Hossein, Khavasi, Hamid Reza","Journal of the Brazilian Chemical Society; 21(2); 319-323","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200018&lang=pt" 
"S0103-50532010000200020-scl","Hydrogen peroxide in the rainwater of Sao Paulo megacity: measurements and controlling factors","Gonçalves, Carolina, Santos, Marcos A. dos, Fornaro, Adalgiza, Pedrotti, Jairo J.","Journal of the Brazilian Chemical Society; 21(2); 331-339","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200020&lang=pt" 
"S0103-50532010000200021-scl","Protein-based films cross-linked with 1-ethyl-3-(3-dimethylamino-propyl) carbodiimide hydrochloride (EDC): effects of the cross-linker and film composition on the permeation rate of p-hydroxyacetanilide as a model drug","Cristiano, Cláudia M. Z., Fayad, Samira J., Porto, Ledilege C., Soldi, Valdir","Journal of the Brazilian Chemical Society; 21(2); 340-348","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200021&lang=pt" 
"S0103-50532010000200022-scl","Silica functionalized sulfonic acid catalyzed one-pot synthesis of 4,5,8a-triarylhex-ahydropyrimido[4,5-d]pyrimidine-2,7(1H,3 H)-diones under liquid phase catalysis","Gupta, Princy, Kumar, Vineet, Paul, Satya","Journal of the Brazilian Chemical Society; 21(2); 349-354","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200022&lang=pt" 
"S0103-50532010000200023-scl","Capillary pressure driven water movement in wet unsaturated porous media: effect of particle electric charge","Sánchez, Rosa M. Torres","Journal of the Brazilian Chemical Society; 21(2); 355-361","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200023&lang=pt" 
"S0103-50532010000200001-scl","A química brasileira e a 4ª Conferência Nacional de Ciência,Tecnologia e Inovação","Pinto, Angelo C., Galembeck, Fernando, Andrade, Jaílson Bittencourt de","Journal of the Brazilian Chemical Society; 21(2); 191-191","Journal of the Brazilian Chemical Society","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200001&lang=pt" 
"S0103-50532010000200025-scl","Liquid phase alkylation of anisole and phenol catalyzed by niobium phosphate","Pereira, Cynthia C. M., de la Cruz, Marcus H. C., Lachter, Elizabeth R.","Journal of the Brazilian Chemical Society; 21(2); 367-370","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200025&lang=pt" 
"S0103-50532010000200011-scl","Enantioselective hydrogenation of ethyl pyruvate and 1-phenyl-1,2-propanedione on catalysts prepared by impregnation of colloidal platinum on SiO2","Ruiz, Doris P., Fierro, José L. G., Reyes, Patricio A.","Journal of the Brazilian Chemical Society; 21(2); 262-269","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200011&lang=pt" 
