"S0101-41612007000100003-scl","Condicionantes de clubes de convergência no Brasil","Gondim, João Luis Brasil, Barreto, Flávio Ataliba, Carvalho, José Raimundo","Estudos Econômicos (São Paulo); 37(1); 71-100","Estudos Econômicos (São Paulo)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612007000100003&lang=pt" 
"S0103-17592007000100002-scl","Comportamento auto-organizável em algoritmos genéticos aplicados a robôs móveis em ambientes dinâmicos","Tinós, Renato","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 18(1); 13-23","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592007000100002&lang=pt" 
"S0103-17592007000100003-scl","Sobre o problema da integração generalizada de dados","Coutto Filho, Milton B. Do, Souza, Julio C. Stacchini de, Schilling, Marcus Th.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 18(1); 24-43","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592007000100003&lang=pt" 
"S0103-17592007000100005-scl","Alocação de zeros aplicada a sistemas de controle via LMI","Assunção, Edvaldo, Andrea, Cristiano Quevedo, Teixeira, Marcelo Carvalho Minhoto","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 18(1); 55-66","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592007000100005&lang=pt" 
"S0103-17592007000100006-scl","Modelagem, controle e otimização do processo dos fornos de reaquecimento de placas","Teixeira, Bruno Otávio Soares, Jota, Fábio Gonçalves, Teixeira, Marcos Henrique","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 18(1); 67-93","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592007000100006&lang=pt" 
"S0103-17592007000100007-scl","Predictive control with mean derivative based neural euler integrator dynamic model","Tasinaffo, Paulo M., Rios Neto, Atair","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 18(1); 94-105","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592007000100007&lang=pt" 
"S0103-17592007000100008-scl","Evaluation of hybrid models for static and multistage transmission system planning","Romero, R., Mantovani, M., Rocha, C., Mantovani, J. R. S.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 18(1); 106-114","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592007000100008&lang=pt" 
"S0103-17592007000100009-scl","Controladores fuzzy aplicados ao conversor de geradores de indução duplamente excitados em sistemas eólicos integrados a sistemas de potência","Vieira, João Paulo Abreu, Bezerra, Ubiratan Holanda, Barra Jr., Walter, Nunes, Marcus Vinicius Alves, Nascimento, André Cavalcante do","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 18(1); 115-126","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592007000100009&lang=pt" 
"S0103-17592007000100010-scl","Uma avaliação crítica das formulações de fluxo de potência para sistemas trifásicos via método de newton-raphson","Pereira, Hivy Queiroz, Costa, Vander Menengoy da","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 18(1); 127-140","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592007000100010&lang=pt" 
"S0717-95022007000100001-chl","Immunohistochemical Characterization of Human Synovial Bursa Cells by Light and Transmission Electron Microscopy: Where do These Cells Come From?","Hirschmann, Michael Tobias, Zschábitz, Albrecht, Stofft, Eckart","International Journal of Morphology; 25(1); 5-14","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100001&lang=pt" 
"S0717-95022007000100002-chl","Theatrum Anatomicum in History and Today","Schumacher, Gert-Horst","International Journal of Morphology; 25(1); 15-32","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100002&lang=pt" 
"S0717-95022007000100003-chl","Thoracic Vagal Ganglion and Referred Craniofacial Pain: a Case Report and Review","Ramírez Aristeguieta, Luis Miguel, Ballesteros, Luis Ernesto, Forero, Pedro Luis, Conde, Carlos","International Journal of Morphology; 25(1); 33-42","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100003&lang=pt" 
"S0717-95022007000100004-chl","Efecto Morfológico de la Irradiación Láser AsGa en el Músculo Esquelético de Rata","Parra Lara, Roxana, Matamala Vargas, Fernando, Silva Mella, Héctor","International Journal of Morphology; 25(1); 43-50","International Journal of Morphology","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100004&lang=pt" 
"S0717-95022007000100005-chl","Morfometria del Acromion y sus Implicancias Clínicas","Torres, Alessandra Cavalcanti, Ribeiro, Alice Sá Carneiro, Maux, Danielle Augusta de Sá Xerita, Oliveira, Deivson Cavalcante Gomes de, Neves, Gabriela de Moura, Salgado, Raphaella Fernanda Almeida, Andrade, Rodrigo Fragoso de, Brito, Vitor Caiaffo, Moraes, Silvia Regina Arruda de","International Journal of Morphology; 25(1); 51-54","International Journal of Morphology","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100005&lang=pt" 
"S0717-95022007000100006-chl","Estudio Anatómico de los Arcos Palmares: Diámetro y Presentación","Elizondo-Omaña, Rodrigo Enrique, García-Rodríguez, Maria de los Angeles, Tijerina, de la Garza Octavio, Guzman, López Santos, De la Garza, Castro Osear, López, Serna Norberto, Ortegón, Galindo Edgar","International Journal of Morphology; 25(1); 55-60","International Journal of Morphology","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100006&lang=pt" 
"S0717-95022007000100007-chl","Anatomical Description of the Liver, Hepatic Ligaments and Omenta in the Coypu (Myocastor coypus)","Pérez, W, Lima, M","International Journal of Morphology; 25(1); 61-64","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100007&lang=pt" 
"S0717-95022007000100008-chl","Estimation of Cranial Capacity in 17-26 Years Old University Students","Acer, Niyazi, Usanmaz, Mustafa, Tugay, Urnut, Erteki&#039;n, Tolga","International Journal of Morphology; 25(1); 65-70","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100008&lang=pt" 
"S0717-95022007000100009-chl","Anomalous Branch of Internal Pudendal Artery","Amorim Júnior, Adelmar Afonso de, Amorim, Marleyne José Afonso Accioly Lins, Lins, Carla Cabral dos Santos Accioly, Alvim, Marconi Martins Simoes, Araújo, Felipe Purcell de, Queiroz, Nadieska Sales Araújo","International Journal of Morphology; 25(1); 71-72","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100009&lang=pt" 
"S0717-95022007000100010-chl","Cytological Aspects of the Differentiation of Barb Cells During the Formation of the Ramus of Feathers","Alibardi, Lorenzo","International Journal of Morphology; 25(1); 73-83","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100010&lang=pt" 
"S0717-95022007000100011-chl","Relative Concentrations of Placental Lactogen II and PRL-Like Protein-A in Stressed Rats Placenta","Romanini, M. C, Paz, D. A., Rodríguez, N, Rolando, A. N., Mugnaini, M. T., Soñez, C. A., Bozzo, A, Marioli, J. M., Pastorino, I. C, Gauna, H. F.","International Journal of Morphology; 25(1); 85-94","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100011&lang=pt" 
"S0717-95022007000100012-chl","Absence of Inferior Gluteal Artery: A Rare Observation","Reddy, Sreenivasulu, Ramana  Vollala, Venkata, Rao, Mohandas","International Journal of Morphology; 25(1); 95-98","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100012&lang=pt" 
"S0717-95022007000100013-chl","Morphological Evaluation of Head in Turkman Males in Gorgan-North of Iran","Golalipour, Mohammad Jafar, Jahanshahi, Mehrdad, Haidari, Kamran","International Journal of Morphology; 25(1); 99-102","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100013&lang=pt" 
"S0717-95022007000100014-chl","Growth, Shedding and Food Intake in Captive Eunectes murinus (Linnaeus, 1758) (Serpentes: Boidae)","Lamonica, Rita de Cássia, Abrahao-Charles, Henrique, Loguercio, Mariana Fiuza de Castro, Rocha-Barbosa, Osear","International Journal of Morphology; 25(1); 103-108","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100014&lang=pt" 
"S0717-95022007000100015-chl","Grosores Tisulares Faciales en Cadáveres de Españoles y su Aplicación en la Identificación Médicolegal","Suazo Galdames, Iván Claudio, Pérez Rojas, Francisco Javier, Torres Muñoz, Sebastián Rene","International Journal of Morphology; 25(1); 109-116","International Journal of Morphology","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100015&lang=pt" 
"S0717-95022007000100016-chl","Asymmetries of the Left and Right Temporal Lobes","Boni, R. C, Prosdócimi, F. C, Bonsi, A. B., Almeida, T. M., Ribeiro, L. A. M.","International Journal of Morphology; 25(1); 117-120","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100016&lang=pt" 
"S0717-95022007000100017-chl","Ectopic Thyroid Tissue With a Rare Vascular Variation","Ramesh Rao, T, Balakrishnan, R, Prakashchandra, Shetty, Suresh, R","International Journal of Morphology; 25(1); 121-124","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100017&lang=pt" 
"S0717-95022007000100018-chl","Osteoinductive Potential of the rhBMP-2 in Soft Tissues","Issa, Joao Paulo Mardegan, Nascimento, Cássio do, Barbosa, Rodrigo Edson dos Santos, Iyomasa, Mamie Mizusaki, Albuquerque Junior, Rubens Ferreira de","International Journal of Morphology; 25(1); 125-128","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100018&lang=pt" 
"S0717-95022007000100019-chl","Morphogenesis of Kidney in Crossbred Pig (Sus scrofa) Foetii","Sarma, Kamal, Ahmed, Bilal","International Journal of Morphology; 25(1); 129-132","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100019&lang=pt" 
"S0717-95022007000100020-chl","Estudio Anatómico en Relación a los Sitios Comprometidos en la Técnica de Implantes Cigomáticos","González E, Dámaso, Sanz R, Antonio, Hidalgo, Rodrigo","International Journal of Morphology; 25(1); 133-137","International Journal of Morphology","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100020&lang=pt" 
"S0717-95022007000100021-chl","Testicular Parameters and Sperm Morphology of Chinchilla Rabbit Fed With Different Planes of Soymeal","Oyeyemi, Matthew Olugbenga, Okediran, Babatunde Samuel","International Journal of Morphology; 25(1); 139-144","International Journal of Morphology","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100021&lang=pt" 
"S0717-95022007000100023-chl","XLIII CONGRESO ARGENTINO DE ANATOMÍA ASOCIACIÓN ARGENTINA DE ANATOMÍA","","International Journal of Morphology; 25(1); 235-239","International Journal of Morphology","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100023&lang=pt" 
"S0717-95022007000100022-chl","XXII CONGRESSO BRASILEIRO DE ANATOMÍA E XXVII CONGRESO CHILENO DE ANATOMÍA VIII CONGRESO DE ANATOMÍA DEL CONO SUR. 8 - 12 DE OUTUBRO DE 2006, FLORIANOPOLIS, BRASIL","","International Journal of Morphology; 25(1); 145-234","International Journal of Morphology","Português","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022007000100022&lang=pt" 
"S1676-26492007000100001-scl","","De Paola, Luciano","Journal of Epilepsy and Clinical Neurophysiology; 13(1); 5-5","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000100001&lang=pt" 
"S1676-26492007000100010-scl","","","Journal of Epilepsy and Clinical Neurophysiology; 13(1); 41-41","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000100010&lang=pt" 
"S1676-26492007000100002-scl","","Cendes, Fernando","Journal of Epilepsy and Clinical Neurophysiology; 13(1); 6-6","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000100002&lang=pt" 
"S1676-26492007000100003-scl","Níveis cardíacos de troponina I em pacientes com epilepsia do lobo temporal refratária após cortico-amígdalo-hipocampectomia","Colugnati, Diego Basile, Cukiert, Arthur, Matos, Wilna Klecia Lima, Albuquerque, Marly de, Arida, Ricardo Mario, Cavalheiro, Esper Abrão, Cysneiros, Roberta Monterazzo, Pansani, Aline, Almeida, Antonio-Carlos Guimarães de, Baldauf, Cristine, Argentoni-Baldochi, Meire, Baise-Zung, Carla, Scorza, Fulvio Alexandre","Journal of Epilepsy and Clinical Neurophysiology; 13(1); 7-11","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000100003&lang=pt" 
"S1676-26492007000100006-scl","Mecanismos de neuroproteção em crises epilépticas: aspectos básicos e implicações clínicas","Bachiega, Graziela Lima, Silva, Raquel Araújo do Val Da, Zanetti, Ana Cláudia, Romcy-Pereira, Rodrigo Neves, Leite, João Pereira","Journal of Epilepsy and Clinical Neurophysiology; 13(1); 21-27","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000100006&lang=pt" 
"S1676-26492007000100005-scl","Interictal electroencephalogram: sensibility in the diagnosis of epileptic seizures in childhood","Rego, Raquel, Liberalesso, Paulo Breno Noronha, Spinosa, Mônica Jaques, Vieira, Simone Carreiro, Olmos, Alaídes S. Fojo, Löhr Júnior, Alfredo","Journal of Epilepsy and Clinical Neurophysiology; 13(1); 17-20","Journal of Epilepsy and Clinical Neurophysiology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000100005&lang=pt" 
"S1676-26492007000100004-scl","Prevalence of psychiatric disorders in patients with mesial temporal sclerosis","Araújo Filho, Gerardo Maria de, Rosa, Vivianne Pellegrino, Caboclo, Luís Otávio Sales Ferreira, Sakamoto, Américo Ceiki, Yacubian, Elza Márcia Targas","Journal of Epilepsy and Clinical Neurophysiology; 13(1); 13-16","Journal of Epilepsy and Clinical Neurophysiology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000100004&lang=pt" 
"S1676-26492007000100007-scl","Crises epilépticas e uso de olanzapina: relato de dois casos","Tedrus, Glória Maria A. S., Fonseca, Lineu Corrêa, Bossoni, Alexandre Souza","Journal of Epilepsy and Clinical Neurophysiology; 13(1); 29-31","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000100007&lang=pt" 
"S1676-26492007000100008-scl","Hiperplasia gengival medicamentosa: parte I","Guimarães Junior, Jayro","Journal of Epilepsy and Clinical Neurophysiology; 13(1); 33-36","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000100008&lang=pt" 
"S1516-80342007000100016-scl","Descrição de distorções dos sons da fala em crianças com e sem transtorno fonológico","Amaro, Luciana","Revista da Sociedade Brasileira de Fonoaudiologia; 12(1); 77-77","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342007000100016&lang=pt" 
"S1676-26492007000100009-scl","4º Congresso Latino-Americano de Epilepsia","","Journal of Epilepsy and Clinical Neurophysiology; 13(1); 37-37","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000100009&lang=pt" 
"S0101-81752007000100001-scl","Descrição do esqueleto axial de Liolaemus arambarensis Verrastro, Veronese, Bujes &amp; Dias Filho (Iguania, Liolaemidae): regiões pré-sacral e sacral","Silva, Caroline M. da, Verrastro, Laura","Revista Brasileira de Zoologia; 24(1); 1-11","Revista Brasileira de Zoologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100001&lang=pt" 
"S0101-81752007000100002-scl","Biologia reprodutiva de Elaenia chiriquensis (Lawrence) (Aves, Tyrannidae) em Cerrado do Brasil Central","Medeiros, Rita de C. S. de, Marini, Miguel Â.","Revista Brasileira de Zoologia; 24(1); 12-20","Revista Brasileira de Zoologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100002&lang=pt" 
"S0101-81752007000100005-scl","Composição das espécies de moluscos bentônicos nos reservatórios do baixo rio Tietê (São Paulo, Brasil) com uma avaliação do impacto causado pelas espécies exóticas invasoras","França, Roberta S., Suriani, Ana L., Rocha, Odete","Revista Brasileira de Zoologia; 24(1); 41-51","Revista Brasileira de Zoologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100005&lang=pt" 
"S0101-81752007000100006-scl","Ecologia do forrageio por Cyphomyrmex morschi Emery (Hymenoptera, Formicidae) em vegetação de restinga no Sul do Brasil","Lopes, Benedito Cortês","Revista Brasileira de Zoologia; 24(1); 52-56","Revista Brasileira de Zoologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100006&lang=pt" 
"S0101-81752007000100008-scl","Morfometria testicular durante o ciclo reprodutivo de Dendropsophus minutus (Peters) (Anura, Hylidae)","Santos, Lia R. de S., Oliveira, Classius de","Revista Brasileira de Zoologia; 24(1); 64-70","Revista Brasileira de Zoologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100008&lang=pt" 
"S0101-81752007000100009-scl","Reproductive biology of Steindachnerina insculpta (Fernandez-Yépez) (Teleostei, Curimatidae) in Furnas reservoir, Minas Gerais, Brazil","Ribeiro, Vinicius M. A., Santos, Gilmar B., Bazzoli, Nilo","Revista Brasileira de Zoologia; 24(1); 71-76","Revista Brasileira de Zoologia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100009&lang=pt" 
"S0101-81752007000100012-scl","Dinâmica populacional de quatro espécies de grandes bagres na bacia do rio Cuiabá, Pantanal norte, Brasil (Siluriformes, Pimelodidae)","Mateus, Lúcia A. F., Penha, Jerry M. F.","Revista Brasileira de Zoologia; 24(1); 87-98","Revista Brasileira de Zoologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100012&lang=pt" 
"S0101-81752007000100014-scl","Diversidade de borboletas (Lepidoptera, Papilionoidea e Hesperioidea) em fragmentos de Floresta Estacional Decidual em Santa Maria, Rio Grande do Sul, Brasil","Dessuy, Mônica B., Morais, Ana B. B. de","Revista Brasileira de Zoologia; 24(1); 108-120","Revista Brasileira de Zoologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100014&lang=pt" 
"S0101-81752007000100015-scl","Comunidade de aves no Parque Estadual da Fonte Grande, Vitória, Espírito Santo, Brasil","Simon, José E., Lima, Saulo R., Cardinali, Thais","Revista Brasileira de Zoologia; 24(1); 121-132","Revista Brasileira de Zoologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100015&lang=pt" 
"S0101-81752007000100020-scl","Biological control of Culex (Culex) saltanensis Dyar, (Diptera, Culicidae) through Bacillus thuringiensis israelensis in laboratory and field conditions","Zequi, João A. C., Lopes, José","Revista Brasileira de Zoologia; 24(1); 164-168","Revista Brasileira de Zoologia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100020&lang=pt" 
"S0101-81752007000100023-scl","Análise faunística e flutuação populacional de moscas-das-frutas (Diptera, Tephritidae) em um fragmento de floresta semidecídua em Dourados, Mato Grosso do Sul, Brasil","Canesin, Angela, Uchôa-Fernandes, Manoel A.","Revista Brasileira de Zoologia; 24(1); 185-190","Revista Brasileira de Zoologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100023&lang=pt" 
"S0101-81752007000100024-scl","Biologia de Paralonchurus brasiliensis (Steindachner) (Teleostei, Sciaenidae) no litoral sul do Estado do Paraná, Brasil","Robert, Maurício de C., Michels-Souza, Maria A., Chaves, Paulo de T.","Revista Brasileira de Zoologia; 24(1); 191-198","Revista Brasileira de Zoologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100024&lang=pt" 
"S0101-81752007000100027-scl","Dimorfismo sexual de tamanho no fura-barreira Hylocryptus rectirostris (Wied) (Aves, Furnariidae)","Faria, Luciene P., Carrara, Lucas A., Rodrigues, Marcos","Revista Brasileira de Zoologia; 24(1); 207-212","Revista Brasileira de Zoologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100027&lang=pt" 
"S0101-81752007000100029-scl","Feeding ecology of Tropidurus torquatus (Wied) (Squamata, Tropiduridae) in two areas with different degrees of conservation in Marambaia Island, Rio de Janeiro, Southeastern Brazil","Carvalho, André L. G. de, Silva, Hélio R. da, Araújo, Alexandre F. B. de, Alves-Silva, Ricardo, Silva-Leite, Roberta R. da","Revista Brasileira de Zoologia; 24(1); 222-227","Revista Brasileira de Zoologia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100029&lang=pt" 
"S0101-81752007000100022-scl","A key to the Afrotropical genera of Muscidae (Diptera)","Couri, Márcia S.","Revista Brasileira de Zoologia; 24(1); 175-184","Revista Brasileira de Zoologia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752007000100022&lang=pt" 
"S0103-97332007000100025-scl","Diffraction and an infrared finite gluon propagator","Luna, E. G. S.","Brazilian Journal of Physics; 37(1a); 84-87","Brazilian Journal of Physics","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332007000100025&lang=pt" 
"S0103-97332007000100035-scl","Gluon saturation and leading particle spectra in pp collisions","Durães, F. O., Gonçalves, V. P., Navarra, F. S., Reis, A. L. V. R. dos, Wilk, G.","Brazilian Journal of Physics; 37(1a); 122-125","Brazilian Journal of Physics","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332007000100035&lang=pt" 
"S0717-92272007000100001-chl","Nota del editor","","Revista chilena de neuro-psiquiatría; 45(1); 8-9","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100001&lang=pt" 
"S0717-92272007000100002-chl","La Asociación de Sociedades Científicas-Médicas de Chile (ASOCIMED)","Heerlein L, Andrés","Revista chilena de neuro-psiquiatría; 45(1); 11-11","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100002&lang=pt" 
"S0717-92272007000100004-chl","Freud 150 años: Maestro de la sospecha","Figueroa C, Gustavo","Revista chilena de neuro-psiquiatría; 45(1); 16-17","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100004&lang=pt" 
"S0717-92272007000100006-chl","Diagnóstico y abordaje de secuelas por abuso sexual infantil, en tres mujeres consultantes a un servicio de salud mental de hospital general","Vitriol G, Verónica, Vásquez, Myriam, Iturra L, Ignacio, Muñoz R, Carolina","Revista chilena de neuro-psiquiatría; 45(1); 20-28","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100006&lang=pt" 
"S0717-92272007000100007-chl","Proponiendo biomarcadores para evaluar las alteraciones en la homeostasis cerebral de hierro y su relación con la fisiopatología de la Enfermedad de Alzheimer","Tapia-Saavedra, Alexis","Revista chilena de neuro-psiquiatría; 45(1); 29-41","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100007&lang=pt" 
"S0717-92272007000100008-chl","Afasia progresiva fluente: ¿Una forma de presentación inicial de demencia semántica?","González V, Rafael, Vásquez V, Carolina, Venegas F, Pablo, Behrens P, María Isabel, Donoso S, Archibaldo, Massardo V, Teresa","Revista chilena de neuro-psiquiatría; 45(1); 43-50","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100008&lang=pt" 
"S0717-92272007000100009-chl","El Espejo del vacío: Trastorno por Stress Post Traumático y fenómenos disociativos en la narrativa de Paul Auster","Bennett C, Carlos, Luksic, Yerka, Huidobro M, Consuelo","Revista chilena de neuro-psiquiatría; 45(1); 51-58","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100009&lang=pt" 
"S0717-92272007000100010-chl","El uso de inmunoglobulinas en el Síndrome de Guillain - Barré (SGB)","","Revista chilena de neuro-psiquiatría; 45(1); 59-66","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100010&lang=pt" 
"S0717-92272007000100011-chl","La confidencialidad de la consulta psiquiátrica y el deber de protección a terceros: El caso Tarasoff","Salinas R, Rodrigo A","Revista chilena de neuro-psiquiatría; 45(1); 68-75","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100011&lang=pt" 
"S0717-92272007000100012-chl","Ecografía Transcraneal como apoyo diagnóstico en la Enfermedad de Parkinson","Miranda C, Marcelo","Revista chilena de neuro-psiquiatría; 45(1); 76-77","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100012&lang=pt" 
"S0717-92272007000100014-chl","Como arqueros al blanco: Estudios de bioética","Figueroa C, Gustavo","Revista chilena de neuro-psiquiatría; 45(1); 80-81","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100014&lang=pt" 
"S0717-92272007000100015-chl","Homenaje al Profesor Norman Sartorius","Jadresic M, Enrique","Revista chilena de neuro-psiquiatría; 45(1); 82-83","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100015&lang=pt" 
"S0717-92272007000100017-chl","Nuestra portada","Jadresic M, Enrique","Revista chilena de neuro-psiquiatría; 45(1); 18-19","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100017&lang=pt" 
