"S1413-86702012000300014-scl","A case of myopericarditis associated to Campylobacter jejuni infection in the southern hemisphere","Fica, Alberto, Seelmann, Daniela, Porte, Lorena, Eugenin, Daniela, Gallardo, Ricardo","Brazilian Journal of Infectious Diseases; 16(3); 294-296","Brazilian Journal of Infectious Diseases","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702012000300014&lang=pt" 
"S0034-89102012000300022-spa","Traditional knowledge for promotion of socioeconomic inclusion of local communities","Sorte Junior, Waldemiro Francisco","Revista de Saúde Pública; 46(3); 583-586","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000300022&lang=pt" 
"S0034-89102012000300021-spa","Payment for performance in the Family Health Programme: lessons from the UK Quality and Outcomes Framework","Harris, Matthew","Revista de Saúde Pública; 46(3); 577-582","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000300021&lang=pt" 
"S0034-89102012000300019-spa","Use of accelerometry to measure physical activity in adults and the elderly","Bento, Teresa, Cortinhas, António, Leitão, José Carlos, Mota, Maria Paula","Revista de Saúde Pública; 46(3); 561-570","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000300019&lang=pt" 
"S0034-89102012000300012-spa","Drug use in college students: a 13-year trend","Wagner, Gabriela Arantes, Oliveira, Lúcio Garcia de, Barroso, Lucia Pereira, Nishimura, Raphael, Ishihara, Luciana Morita, Stempliuk, Vladimir de Andrade, Duarte, Paulina do Carmo Arruda Vieira, Andrade, Arthur Guerra de","Revista de Saúde Pública; 46(3); 497-504","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000300012&lang=pt" 
"S0034-89102012000300011-spa","Factors associated to medicine use among children from the 2004 Pelotas Birth Cohort (Brazil)","Oliveira, Edilson Almeida de, Bertoldi, Andréa Dâmaso, Domingues, Marlos Rodrigues, Santos, Iná S, Barros, Aluísio J D","Revista de Saúde Pública; 46(3); 487-496","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000300011&lang=pt" 
"S0034-89102012000300002-spa","Stressful working conditions and poor self-rated health among financial services employees","Silva, Luiz Sérgio, Barreto, Sandhi Maria","Revista de Saúde Pública; 46(3); 407-416","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000300002&lang=pt" 
"S0034-89102012000300001-spa","Relevância dos fatores psicossociais do trabalho na saúde do trabalhador","Fischer, Frida Marina","Revista de Saúde Pública; 46(3); 401-406","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000300001&lang=pt" 
"S0034-89102012000300013-scl","Prática de atividade física e fatores associados em adolescentes no Nordeste do Brasil","Farias Júnior, José Cazuza de, Lopes, Adair da Silva, Mota, Jorge, Hallal, Pedro Curi","Revista de Saúde Pública; 46(3); 505-515","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300013&lang=pt" 
"S0034-89102012000300014-scl","Atividade física e percepção do ambiente em idosos: estudo populacional em Florianópolis","Giehl, Maruí Weber Corseuil, Schneider, Ione Jayce Ceola, Corseuil, Herton Xavier, Benedetti, Tânia Rosane Bertoldo, d&#039;Orsi, Eleonora","Revista de Saúde Pública; 46(3); 516-525","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300014&lang=pt" 
"S0034-89102012000300007-scl","Indicadores de desempenho e decisão sobre terceirização em rede pública de laboratórios","Santos, Maria Angelica Borges dos, Moraes, Ricardo Montes de, Passos, Sonia Regina Lambert","Revista de Saúde Pública; 46(3); 456-465","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300007&lang=pt" 
"S0034-89102012000300017-scl","Promoção, prevenção e cuidado da hipertensão arterial no Brasil","Piccini, Roberto Xavier, Facchini, Luiz Augusto, Tomasi, Elaine, Siqueira, Fernando Vinholes, Silveira, Denise Silva da, Thumé, Elaine, Silva, Suele M, Dilelio, Alitéia Santiago","Revista de Saúde Pública; 46(3); 543-550","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300017&lang=pt" 
"S0034-89102012000300008-scl","Avaliação da conduta conservadora na lesão intraepitelial cervical de alto grau","Uchimura, Nelson Shozo, Uchimura, Taqueco Teruya, Martins, João Paulo de Oliveira Branco, Assakawa, Fernando, Uchimura, Liza Yurie Teruya","Revista de Saúde Pública; 46(3); 466-471","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300008&lang=pt" 
"S0034-89102012000300010-scl","Incidência da sífilis congênita no Brasil e sua relação com a Estratégia Saúde da Família","Araújo, Cinthia Lociks de, Shimizu, Helena Eri, Sousa, Artur Iuri Alves de, Hamann, Edgar Merchán","Revista de Saúde Pública; 46(3); 479-486","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300010&lang=pt" 
"S0034-89102012000300006-scl","Indicador sintético para avaliar a qualidade da gestão municipal da atenção básica à saúde","Scaratti, Dirceu, Calvo, Maria Cristina Marino","Revista de Saúde Pública; 46(3); 446-455","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300006&lang=pt" 
"S0034-89102012000300004-scl","Fatores associados à duração dos benefícios por incapacidade: um estudo de coorte","Souza, Norma Suely Souto, Santana, Vilma Sousa","Revista de Saúde Pública; 46(3); 425-434","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300004&lang=pt" 
"S0034-89102012000300012-scl","Drug use in college students: a 13-year trend","Wagner, Gabriela Arantes, Oliveira, Lúcio Garcia de, Barroso, Lucia Pereira, Nishimura, Raphael, Ishihara, Luciana Morita, Stempliuk, Vladimir de Andrade, Duarte, Paulina do Carmo Arruda Vieira, Andrade, Arthur Guerra de","Revista de Saúde Pública; 46(3); 497-504","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300012&lang=pt" 
"S0034-89102012000300011-scl","Factors associated to medicine use among children from the 2004 Pelotas Birth Cohort (Brazil)","Oliveira, Edilson Almeida de, Bertoldi, Andréa Dâmaso, Domingues, Marlos Rodrigues, Santos, Iná S, Barros, Aluísio J D","Revista de Saúde Pública; 46(3); 487-496","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300011&lang=pt" 
"S0034-89102012000300019-scl","Use of accelerometry to measure physical activity in adults and the elderly","Bento, Teresa, Cortinhas, António, Leitão, José Carlos, Mota, Maria Paula","Revista de Saúde Pública; 46(3); 561-570","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300019&lang=pt" 
"S0034-89102012000300018-scl","Efeito de intervenções sobre o índice de massa corporal em escolares","Friedrich, Roberta Roggia, Schuch, Ilaine, Wagner, Mário Bernardes","Revista de Saúde Pública; 46(3); 551-560","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300018&lang=pt" 
"S0034-89102012000300016-scl","Fatores de risco comportamentais acumulados para doenças cardiovasculares no sul do Brasil","Muniz, Ludmila Correa, Schneider, Bruna Celestino, Silva, Inácio Crochemore Mohnsam da, Matijasevich, Alicia, Santos, Iná Silva","Revista de Saúde Pública; 46(3); 534-542","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300016&lang=pt" 
"S0034-89102012000300003-spa","Assédio moral no trabalho e suas representações na mídia jornalística","Garbin, Andréia De Conto, Fischer, Frida Marina","Revista de Saúde Pública; 46(3); 417-424","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000300003&lang=pt" 
"S0034-89102012000300004-spa","Fatores associados à duração dos benefícios por incapacidade: um estudo de coorte","Souza, Norma Suely Souto, Santana, Vilma Sousa","Revista de Saúde Pública; 46(3); 425-434","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000300004&lang=pt" 
"S0034-89102012000300005-spa","Validação do questionário de avaliação funcional das mãos em hanseníase","Ferreira, Telma Leonel, Alvarez, Rosicler Rocha Aiza, Virmond, Marcos da Cunha Lopes","Revista de Saúde Pública; 46(3); 435-445","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000300005&lang=pt" 
"S0034-89102012000300003-scl","Assédio moral no trabalho e suas representações na mídia jornalística","Garbin, Andréia De Conto, Fischer, Frida Marina","Revista de Saúde Pública; 46(3); 417-424","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300003&lang=pt" 
"S0034-89102012000300005-scl","Validação do questionário de avaliação funcional das mãos em hanseníase","Ferreira, Telma Leonel, Alvarez, Rosicler Rocha Aiza, Virmond, Marcos da Cunha Lopes","Revista de Saúde Pública; 46(3); 435-445","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000300005&lang=pt" 
"S0365-05962012000300032-scl","Topical (S)-ketamine for pain management of postherpetic neuralgia","Barros, Guilherme Antonio Moreira de, Miot, Hélio Amante, Braz, Ademir Massarico, Ramos, Flávia, Borges, Marcos Aristoteles","Anais Brasileiros de Dermatologia; 87(3); 504-505","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300032&lang=pt" 
"S0365-05962012000300031-scl","The importance of the dermatologist at the hospital","Azevedo, Luciana Cirillo Maluf, Machado Filho, Carlos D&#039; Aparecida Santos, Andrade, Maura Simonetti Junqueira de, Nahas, Alessandra Bunemer, Faccin, Mellysande Pontes","Anais Brasileiros de Dermatologia; 87(3); 501-503","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300031&lang=pt" 
"S0365-05962012000300030-scl","Acanthosis nigricans and &quot;tripe palm&quot; as paraneoplastic manifestations of metastatic tumor","Costa, Mariana Carvalho, Martinez, Nayibe Solano, Belicha, Maluf Gabbay, Leal, Fabiano","Anais Brasileiros de Dermatologia; 87(3); 498-500","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300030&lang=pt" 
"S0365-05962012000300029-scl","Do you know this syndrome?","Almeida, Luiz Maurício Costa, Diniz, Michelle dos Santos, Diniz, Lorena dos Santos","Anais Brasileiros de Dermatologia; 87(3); 495-497","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300029&lang=pt" 
"S0365-05962012000300027-scl","Case for diagnosis","Gontijo, Bernardo, Coelho, Thaíssa Oliveira de Almeida, Bittencourt, Flávia Vasques, Tavares, Glaysson Tassara, Rocha, Angélica Duarte Oliveira","Anais Brasileiros de Dermatologia; 87(3); 491-492","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300027&lang=pt" 
"S0365-05962012000300023-scl","Dermoscopy of Bowen&#039;s disease: pigmented variant on the penis","Ishioka, Priscila, Yamada, Sérgio, Michalany, Nilceo Schwery, Hirata, Sérgio Henrique","Anais Brasileiros de Dermatologia; 87(3); 482-484","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300023&lang=pt" 
"S0365-05962012000300022-scl","Treatment of toxic epidermal necrolysis with intravenous immunoglobulin: a series of three cases","Comparin, Cristiane, Hans Filho, Günter, Takita, Luiz Carlos, Costa, Nayara de Castro Wiziack, Nascimento, Roberta Ayres Ferreira do, Nanni, Lidiane de Oliveira Costa","Anais Brasileiros de Dermatologia; 87(3); 477-481","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300022&lang=pt" 
"S0365-05962012000300021-scl","Synchronous subungual glomus tumors in the same finger","Di Chiacchio, Nilton, Loureiro, Walter Refkalefsky, Di Chiacchio, Nilton Gioia, Bet, Diego Leonardo","Anais Brasileiros de Dermatologia; 87(3); 475-476","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300021&lang=pt" 
"S0365-05962012000300002-scl","Assessment of the quality of life of pediatric patients with the major chronic childhood skin diseases","Manzoni, Ana Paula Dornelles da Silva, Pereira, Rita Langie, Townsend, Roberta Zaffari, Weber, Magda Blessmann, Nagatomi, Aline Rodrigues da Silva, Cestari, Tania Ferreira","Anais Brasileiros de Dermatologia; 87(3); 361-368","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300002&lang=pt" 
"S0365-05962012000300020-scl","Seabather&#039;s eruption: report of case in northeast region of Brazil","Rossetto, André Luiz, Proença, Luís Antônio de Oliveira","Anais Brasileiros de Dermatologia; 87(3); 472-474","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300020&lang=pt" 
"S0365-05962012000300019-scl","Giant basal cell carcinoma","Nasser, Nilton, Nasser Filho, Nilton, Trauczynski Neto, Bruno, Silva, Lissandra Melati da","Anais Brasileiros de Dermatologia; 87(3); 469-471","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300019&lang=pt" 
"S0365-05962012000300018-scl","Generalized Lichen nitidus associated with Down&#039;s syndrome: case report","Botelho, Luciane Francisca Fernandes, Magalhães, João Paulo Junqueira de, Ogawa, Marília Marufuji, Enokihara, Milvia Maria Silva Simões, Cestari, Silmara da Costa Pereira","Anais Brasileiros de Dermatologia; 87(3); 466-468","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300018&lang=pt" 
"S0365-05962012000300017-scl","Flagellate dermatitis caused by shiitake mushrooms","Poppe, Lidia Marilia, Anders, Diana, Kneitz, Hermann, Bröcker, Eva-Bettina, Benoit, Sandrine","Anais Brasileiros de Dermatologia; 87(3); 463-465","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300017&lang=pt" 
"S0365-05962012000300016-scl","Exuberant clinical presentation of probable Malassezia folliculitis in a young nonimmunosuppressed patient","Marques, Silvio Alencar, Silva, Sabrina Bortoletto Gomes da, Camargo, Rosangela Maria Pires de, Stolf, Hamilton Ometto, Marques, Mariangela Esther Alencar","Anais Brasileiros de Dermatologia; 87(3); 459-462","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300016&lang=pt" 
"S0365-05962012000300010-scl","Hair loss perception and symptoms of depression in female outpatients attending a general dermatology clinic","Schmitt, Juliano Vilaverde, Ribeiro, Camila Ferrari, Souza, Fernanda Homem de Mello de, Siqueira, Elisa Beatriz Dalledone, Bebber, Fernanda Regina Lemos","Anais Brasileiros de Dermatologia; 87(3); 412-417","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300010&lang=pt" 
"S0365-05962012000300007-scl","The profile of the dermatoses in children with the HIV virus at the Fundação de Medicina Tropical do Amazonas","Dias, Eleonora Dantas, Cunha, Maria da Graça Souza, Talhari, Sinésio","Anais Brasileiros de Dermatologia; 87(3); 396-402","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300007&lang=pt" 
"S0365-05962012000300008-scl","Prevalence of depression and anxiety disorders in hospitalized patients at the dermatology clinical ward of a university hospital","Gascón, Maria Rita Polo, Ribeiro, Cristiana Mara, Bueno, Livia Maria de Araújo, Benute, Glaucia Rosana Guerra, Lucia, Mara Cristina Souza de, Rivitti, Evandro Ararigbóia, Festa Neto, Cyro","Anais Brasileiros de Dermatologia; 87(3); 403-407","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300008&lang=pt" 
"S0365-05962012000300009-scl","Quality of life of patients with paucibacillary leprosy","Bottene, Iza Maria Corrêa, Reis, Vitor Manoel Silva dos","Anais Brasileiros de Dermatologia; 87(3); 408-411","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300009&lang=pt" 
"S0365-05962012000300014-scl","Sweet&#039;s syndrome: clinicopathological features of patients treated from 1997 to 2009 at Cassiano Antonio Moraes University Hospital - Vitoria (Espirito Santo)","Eleuterio, Itamara Assini, Tiussi, Ricardo Montibeler, Delmaestro, Delio, Diniz, Lucia Martins, Lucas, Elton Almeida","Anais Brasileiros de Dermatologia; 87(3); 450-455","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300014&lang=pt" 
"S0365-05962012000300013-scl","Drug reaction with Eosinophilia and Systemic Symptoms (DRESS) / Drug-induced Hypersensitivity Syndrome (DIHS): a review of current concepts","Criado, Paulo Ricardo, Criado, Roberta Fachini Jardim, Avancini, João de Magalhães, Santi, Claudia Giuli","Anais Brasileiros de Dermatologia; 87(3); 435-449","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300013&lang=pt" 
"S0365-05962012000300015-scl","Double rhomboidal flap for reconstruction of large surgical defect of the labial commissure","Andrade, Pedro, Brinca, Ana, Vieira, Ricardo, Figueiredo, Américo","Anais Brasileiros de Dermatologia; 87(3); 456-458","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300015&lang=pt" 
"S0365-05962012000300025-scl","Paracoccidioidomycosis: sarcoid-like form in childhood","Nascimento, Carolina Ribas do, Delanina, Wladimir Fiori Bonilha, Soares, Cleverson Teixeira","Anais Brasileiros de Dermatologia; 87(3); 486-487","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300025&lang=pt" 
"S0365-05962012000300026-scl","Case for diagnosis","Gonçalves, Sheila Viana Castelo Branco, Valente, Neusa Yuriko Sakai, Oliveira Junior, José Vitor de, Paiva, Daniele Loureiro Mangueira","Anais Brasileiros de Dermatologia; 87(3); 489-490","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300026&lang=pt" 
"S0365-05962012000300028-scl","Case for diagnosis","Botelho, Luciane Francisca Fernandes, Matsushigue, Talita, Enokihara, Milvia Maria Simões e Silva, Nascimento, Maurício Mendonça do, Vasconcellos, Mônica Ribeiro de Azevedo, Hirata, Sergio Henrique","Anais Brasileiros de Dermatologia; 87(3); 493-494","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300028&lang=pt" 
"S0365-05962012000300034-scl","Seborrheic dermatitis: is there room for systemic corticosteroids?","Mesquita, Kleyton de Carvalho, Igreja, Ana Carolina de Souza Machado, Costa, Izelda Maria Carvalho","Anais Brasileiros de Dermatologia; 87(3); 507-507","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300034&lang=pt" 
"S0365-05962012000300033-scl","Considerations regarding analysis of clinical trials of dressings to venous ulcers","Miot, Hélio Amante, Abbade, Luciana Patrícia Fernandes","Anais Brasileiros de Dermatologia; 87(3); 506-506","Anais Brasileiros de Dermatologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962012000300033&lang=pt" 
"S0100-736X2012000600001-scl","Dermatite alérgica sazonal em ovinos deslanados no nordeste do Brasil","Portela, Roseane de A., Carvalho, Kézia S., Ahid, Silvia M.M, Felippe-Bauer, Maria L., Riet-Correa, Franklin","Pesquisa Veterinária Brasileira; 32(6); 471-476","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600001&lang=pt" 
"S0100-736X2012000600006-scl","Abdômen agudo em equídeos no semiárido da região nordeste do Brasil","Pessoa, André Flávio Almeida, Miranda Neto, Eldinê Gomes de, Pessoa, Clarice Ricardo de Macêdo, Simões, Sara Vilar Dantas, Azevedo, Sérgio Santos de, Riet-Correa, Franklin","Pesquisa Veterinária Brasileira; 32(6); 503-509","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600006&lang=pt" 
"S0100-736X2012000600008-scl","Passive immunity transfer and serum constituents of crossbred calves","Rocha, Thaís G., Nociti, Ricardo P., Sampaio, Alexandre A.M., Fagliari, José Jurandir","Pesquisa Veterinária Brasileira; 32(6); 515-522","Pesquisa Veterinária Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600008&lang=pt" 
"S0100-736X2012000600013-scl","Lectin histochemical aspects of the ovarian lamellae epithelium of Genypterus blacodes (Schneider, 1801)","Díaz, Alcira O., Freijo, Roberto O., García, Alicia M., Portiansky, Enrique L., Barbeito, Claudio G., Macchi, Gustavo J.","Pesquisa Veterinária Brasileira; 32(6); 547-552","Pesquisa Veterinária Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600013&lang=pt" 
"S0100-736X2012000600015-scl","Hematologic, serum biochemistry and urinary values for captive Crab-eating Fox (Cerdocyon thous) in São Paulo state, Brazil","Mattoso, Cláudio R.S., Catenacci, Lilian S., Beier, Suzane L., Lopes, Raimundo S., Takahira, Regina K.","Pesquisa Veterinária Brasileira; 32(6); 559-566","Pesquisa Veterinária Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600015&lang=pt" 
"S0100-736X2012000600016-scl","Morfologia dos vasos da base do encéfalo do quati (Nasua nasua)","Barreiro, Juliana Regina, Carvalho, Ana Flavia de, Franciolli, André Luis R., Ferreira, Guilherme José B.C., Ferreira, Jussara R., Ambrósio, Carlos Eduardo, Miglino, Maria A.","Pesquisa Veterinária Brasileira; 32(6); 567-572","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600016&lang=pt" 
"S0004-282X2012000600006-scl","Language impairment in Huntington&#039;s disease","Azambuja, Mariana Jardim, Radanovic, Marcia, Haddad, Mônica Santoro, Adda, Carla Cristina, Barbosa, Egberto Reis, Mansur, Letícia Lessa","Arquivos de Neuro-Psiquiatria; 70(6); 410-415","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000600006&lang=pt" 
"S0004-282X2012000600007-scl","Motor assessment in patients with Duchenne muscular dystrophy","Diniz, Gabriela Palhares Campolina, Lasmar, Laura Maria de Lima Belizário Facury, Giannetti, Juliana Gurgel","Arquivos de Neuro-Psiquiatria; 70(6); 416-421","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000600007&lang=pt" 
"S0004-282X2012000600008-scl","Quality of sleep and quality of life in adolescents infected with human immunodeficiency virus","Gazini, Carina Caires, Reimão, Rubens Nelson do Amaral Assis, Rossini, Sueli Regina Gottochilich, Centeville, Maraisa, Mazzola, Tais Nitsch, Vilela, Maria Marluce dos Santos, Silva, Marcos Tadeu Nolasco da","Arquivos de Neuro-Psiquiatria; 70(6); 422-427","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000600008&lang=pt" 
"S0004-282X2012000600009-scl","Exclusive breastfeeding protects against postpartum migraine recurrence attacks?","Serva, Waldmiro Antônio Diégues, Serva, Vilneide Maria Santos Braga Diégues, Caminha, Maria de Fátima Costa, Figueiroa, José Natal, Serva, Gabriel Braga Diégues, Valença, Marcelo Moraes","Arquivos de Neuro-Psiquiatria; 70(6); 428-434","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000600009&lang=pt" 
"S0004-282X2012000600010-scl","Evaluating Language Comprehension in Alzheimer&#039;s disease: the use of the Token Test","Paula, Jonas Jardim de, Bertola, Laiss, Nicolato, Rodrigo, Moraes, Edgar Nunes de, Malloy-Diniz, Leandro Fernandes","Arquivos de Neuro-Psiquiatria; 70(6); 435-440","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000600010&lang=pt" 
"S0004-282X2012000600013-scl","Movement disorders emergencies: a review","Munhoz, Renato P., Moscovich, Mariana, Araujo, Patrícia Dare, Teive, Hélio A. G.","Arquivos de Neuro-Psiquiatria; 70(6); 453-461","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000600013&lang=pt" 
"S0100-736X2012000600003-scl","Intoxicação espontânea por Pterodon emarginatus (Fabaceae) em bovinos no estado de Goiás","Sant&#039;Ana, Fabiano J.F. de, Perin, José N., Bilego, Ubirajara O., Rabelo, Rogério E., Vulcani, Valcinir A.S., Paula, Eric M.N. de","Pesquisa Veterinária Brasileira; 32(6); 485-489","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600003&lang=pt" 
"S0100-736X2012000600004-scl","Ocorrência e tratamento de miíases cutâneas em ovinos criados em condições semiáridas no norte de Minas Gerais","Duarte, Eduardo R., Rocha, Fabrício T. da, Teixeira, Lucas M., Silva, Rayana B., Nogueira, Flávia A., Silva, Nathalie O., Almeida, Anna C.","Pesquisa Veterinária Brasileira; 32(6); 490-494","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600004&lang=pt" 
"S0100-736X2012000600005-scl","Comportamento de células do sistema imune frente ao desafio com Salmonella Enteritidis em aves tratadas e não tratadas com ácidos orgânicos","Flores, Fernanda, Lovato, Maristela, Wilsmann, César G., Gazoni, Fabio L., Silveira, Flávio, Caron, Luis F., Beirão, Breno C.B.","Pesquisa Veterinária Brasileira; 32(6); 495-502","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600005&lang=pt" 
