"S0104-11692008000400019-scl","Pharyngocutaneous fistulae after total laryngectomy: a systematic review","Santana, Mary Elizabeth de, Sawada, Namie Okino","Revista Latino-Americana de Enfermagem; 16(4); 772-778","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000400019&lang=pt" 
"S0034-76122008000400002-scl","Administração pública e gestão social: a produção científica brasileira entre 2000 e 2005","Hocayen-da-Silva, Antônio João, Rossoni, Luciano, Ferreira Júnior, Israel","Revista de Administração Pública; 42(4); 655-680","Revista de Administração Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122008000400002&lang=pt" 
"S0100-879X2008000800008-scl","Evaluation of a 1-h 75-g oral glucose tolerance test in the diagnosis of gestational diabetes","Campos, M.A.A., Reichelt, A.A.J., Façanha, C., Forti, A.C., Schmidt, M.I.","Brazilian Journal of Medical and Biological Research; 41(8); 684-688","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800008&lang=pt" 
"S0100-879X2008000800002-scl","Is persistent hypotension after transient cardiogenic shock associated with an inflammatory response?","Park, M., A.T., Maciel, Noritomi, D.T., Brunialti, M.K., Salomão, R., Schettino, G.P.P., Azevedo, L.C.P.","Brazilian Journal of Medical and Biological Research; 41(8); 648-656","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800002&lang=pt" 
"S0100-879X2008000800007-scl","Lack of evidence for monosomy 1p36 in patients with Prader-Willi-like phenotype","Rodríguez, V.R., Mazzucato, L.F., Pina-Neto, J.M.","Brazilian Journal of Medical and Biological Research; 41(8); 681-683","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800007&lang=pt" 
"S0100-879X2008000800009-scl","Reduced folate carrier 1 (RFC1) is associated with cleft of the lip only","Vieira, A.R., Cooper, M.E., Marazita, M.L., Castilla, E.E., Orioli, I.M.","Brazilian Journal of Medical and Biological Research; 41(8); 689-693","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800009&lang=pt" 
"S0100-879X2008000800004-scl","N-terminal prohormone brain natriuretic peptide (NT-proBNP) as a noninvasive marker for restrictive syndromes","Mady, C., Fernandes, F., Ramires, F.J.A., Nastari, L., Buck, P.C., Arteaga, E., Ianni, B.M., Salemi, V.M.C.","Brazilian Journal of Medical and Biological Research; 41(8); 664-667","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800004&lang=pt" 
"S0100-879X2008000800011-scl","Imbalance of naive and memory T lymphocytes with sustained high cellular activation during the first year of life from uninfected children born to HIV-1-infected mothers on HAART","Ono, E., Santos, A.M. Nunes dos, Succi, R.C. de Menezes, Machado, D.M., Angelis, D.S.A. de, Salomão, R., Kallás, E.G., Moraes-Pinto, M.I. de","Brazilian Journal of Medical and Biological Research; 41(8); 700-708","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800011&lang=pt" 
"S0100-879X2008000800001-scl","p.F508del in a heterogeneous cystic fibrosis population from Minas Gerais, Brazil","Vidigal, P.V.T., Reis, F.J.C., Boson, W.L.M., De Marco, L.A., Brasileiro-Filho, G.","Brazilian Journal of Medical and Biological Research; 41(8); 643-647","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800001&lang=pt" 
"S0100-879X2008000800013-scl","The search for circadian clock components in humans: new perspectives for association studies","Allebrandt, K.V., Roenneberg, T.","Brazilian Journal of Medical and Biological Research; 41(8); 716-721","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800013&lang=pt" 
"S0100-879X2008000800012-scl","Effect of exercise on the caloric intake of breast cancer patients undergoing treatment","Battaglini, C.L., Mihalik, J.P., Bottaro, M., Dennehy, C., Petschauer, M.A., Hairston, L.S., Shields, E.W.","Brazilian Journal of Medical and Biological Research; 41(8); 709-715","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800012&lang=pt" 
"S0100-879X2008000800003-scl","Rosuvastatin and vascular dysfunction markers in pulmonary arterial hypertension: a placebo-controlled study","Barreto, A.C., Maeda, N.Y., Soares, R.P.S., Cícero, C., Lopes, A.A.","Brazilian Journal of Medical and Biological Research; 41(8); 657-663","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800003&lang=pt" 
"S0100-879X2008000800016-scl","Influence of gender on psychomotor vigilance task performance by adolescents","Beijamini, F., Silva, A.G.T., Peixoto, C.A.T., Louzada, F.M.","Brazilian Journal of Medical and Biological Research; 41(8); 734-738","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800016&lang=pt" 
"S0100-879X2008000800014-scl","Effect of smoking habits on sleep","Conway, S.G., Roizenblatt, S.S., Palombini, L., Castro, L.S., Bittencourt, L.R.A., Silva, R.S., Tufik, S.","Brazilian Journal of Medical and Biological Research; 41(8); 722-727","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800014&lang=pt" 
"S0213-91112008000400014-esp","Detección de un brote de hepatitis A en Ceuta a través del sistema de información microbiológica","Ortega-Maján, María Teresa, Caffaro-Rovira, Mercedes, Herrera-Guibert, Dionisio José, Rivas-Pérez, Ana","Gaceta Sanitaria; 22(4); 382-384","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400014&lang=pt" 
"S0213-91112008000400013-esp","La mortalidad perinatal según 2 fuentes de información","Freitas Ramírez, Adriana, Puigdefàbregas Serra, Anna, Gispert Maragolas, Rosa, Barés Marcano, Mara, Bustins, Montse","Gaceta Sanitaria; 22(4); 378-381","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400013&lang=pt" 
"S0213-91112008000400017-esp","","Puig-Junoy, Jaume","Gaceta Sanitaria; 22(4); 390-390","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400017&lang=pt" 
"S0213-91112008000400012-esp","Fracturas en la informatización de los servicios de salud","Campillo Artero, Carlos","Gaceta Sanitaria; 22(4); 371-377","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400012&lang=pt" 
"S0213-91112008000400009-esp","Evaluación económica de medicamentos: experiencias y vías de avance","Sacristán, José Antonio, Dilla, Tatiana, Pinto, José Luis, Antoñanzas, Fernando","Gaceta Sanitaria; 22(4); 354-357","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400009&lang=pt" 
"S0213-91112008000400015-esp","The community pharmacists and their practice as health care providers","Caamaño, Francisco, Álvarez, Rosa, Khoury, Marina","Gaceta Sanitaria; 22(4); 385-385","Gaceta Sanitaria","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400015&lang=pt" 
"S0213-91112008000400010-esp","Evaluación económica de medicamentos: experiencias y vías de avance. Una visión complementaria","Oliva, Juan, Puig-Junoy, Jaume, Bernal, Enrique","Gaceta Sanitaria; 22(4); 358-361","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400010&lang=pt" 
"S0213-91112008000400016-esp","Áreas de conocimiento: Nos interesa más lo que no sabemos","Porta, Miquel","Gaceta Sanitaria; 22(4); 386-387","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400016&lang=pt" 
"S0100-06832008000400003-scl","Uso de lodo de esgoto na reestruturação de solo degradado","Campos, Fabiana da Silva de, Alves, Marlene Cristina","Revista Brasileira de Ciência do Solo; 32(4); 1389-1397","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400003&lang=pt" 
"S0100-06832008000400004-scl","Estabilidade de agregados do solo após manejo com rotações de culturas e escarificação","Calonego, Juliano Carlos, Rosolem, Ciro Antonio","Revista Brasileira de Ciência do Solo; 32(4); 1399-1407","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400004&lang=pt" 
"S0100-06832008000400005-scl","Crescimento de milheto e guandu, desempenho de plantas cítricas e propriedades físicas do solo escarificado em um pomar","Bordin, Ivan, Neves, Carmen Silvia Vieira Janeiro, Francio Filho, Pedro, Preti, Edilene Aparecida, Cardoso, Carina","Revista Brasileira de Ciência do Solo; 32(4); 1409-1418","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400005&lang=pt" 
"S0100-06832008000400007-scl","Dispersão de amostras de latossolo vermelho eutroférrico influenciadas por pré-tratamento para oxidação da matéria orgânica e pelo tipo de agitação mecânica","Tavares-Filho, João, Magalhães, Francis Stefano de","Revista Brasileira de Ciência do Solo; 32(4); 1429-1435","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400007&lang=pt" 
"S0100-06832008000400008-scl","Short and long-term effects of tillage systems and nutrient sources on soil physical properties of a Southern Brazilian Hapludox","Veiga, Milton da, Reinert, Dalvan José, Reichert, José Miguel, Kaiser, Douglas Rodrigo","Revista Brasileira de Ciência do Solo; 32(4); 1437-1446","Revista Brasileira de Ciência do Solo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400008&lang=pt" 
"S0100-06832008000400010-scl","Fertilizer 15N balance in a coffee cropping system: a case study in Brazil","Fenilli, Tatiele Anete Bergamo, Reichardt, Klaus, Favarin, José Laércio, Bacchi, Osny Oliveira Santos, Silva, Adriana Lúcia, Timm, Luis Carlos","Revista Brasileira de Ciência do Solo; 32(4); 1459-1469","Revista Brasileira de Ciência do Solo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400010&lang=pt" 
"S0100-06832008000400011-scl","Fracionamento químico e físico do carbono orgânico total em um solo de mata submetido a diferentes usos","Barreto, Arlete Côrtes, Freire, Maria Betania Galvão dos Santos, Nacif, Paulo Gabriel Soledade, Araújo, Quintino Reis, Freire, Fernando José, Inácio, Euzelina dos Santos Borges","Revista Brasileira de Ciência do Solo; 32(4); 1471-1478","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400011&lang=pt" 
"S0100-06832008000400013-scl","Alterações na biomassa e na atividade microbiana da serapilheira e do solo, em decorrência da substituição de cobertura florestal nativa por plantações de eucalipto, em diferentes sítios da Região Sudeste do Brasil","Gama-Rodrigues, Emanuela Forestieri da, Barros, Nairam Félix de, Viana, Alexandre Pio, Santos, Gabriel de Araújo","Revista Brasileira de Ciência do Solo; 32(4); 1489-1499","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400013&lang=pt" 
"S0100-06832008000400015-scl","Modelos matemáticos para a estimativa do potencial de mineralização anaeróbia do nitrogênio em solos de Várzea do Rio Grande do Sul","Silva, Leandro Souza da, Rhoden, Anderson Clayton, Pocojeski, Elisandra, Camargo, Flávio Anastácio de Oliveira, Benedetti, Eliziane Luiza","Revista Brasileira de Ciência do Solo; 32(4); 1513-1520","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400015&lang=pt" 
"S0100-06832008000400017-scl","Total lipid and fatty acid accumulation during basidiospore formation in the ectomycorrhizal fungus Pisolithus sp.","Campos, André Narvaes da Rocha, Costa, Maurício Dutra, Tótola, Marcos Rogério, Borges, Arnaldo Chaer","Revista Brasileira de Ciência do Solo; 32(4); 1531-1540","Revista Brasileira de Ciência do Solo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400017&lang=pt" 
"S0100-06832008000400018-scl","Aumento da eficiência nutricional de tomateiros inoculados com bactérias endofíticas promotoras de crescimento","Barretti, Patrícia Baston, Souza, Ricardo Magela de, Pozza, Adélia Aziz Alexandre, Pozza, Edson Ampélio, Carvalho, Janice Guedes de, Souza, Jorge Teodoro de","Revista Brasileira de Ciência do Solo; 32(4); 1541-1548","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400018&lang=pt" 
"S0100-06832008000400019-scl","Produtividade e acúmulo de potássio na soja em função da antecipação da adubação potássica no sistema plantio direto","Foloni, José Salvador Simoneti, Rosolem, Ciro Antonio","Revista Brasileira de Ciência do Solo; 32(4); 1549-1561","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400019&lang=pt" 
"S0100-06832008000400020-scl","Atributos químicos de solos influenciados pela substituição do carbonato por silicato de cálcio","Souza, Renato Ferreira de, Faquin, Valdemar, Carvalho, Ruy, Torres, Paulo Rogério Ferreira, Pozza, Adélia Aziz Alexandre","Revista Brasileira de Ciência do Solo; 32(4); 1563-1572","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400020&lang=pt" 
"S0100-06832008000400024-scl","Doses e fontes de nitrogênio em pastagem de capim-marandu: II - nutrição nitrogenada da planta","Costa, Kátia Aparecida de Pinho, Faquin, Valdemar, Oliveira, Itamar Pereira de, Araújo, Josinaldo Lopes, Rodrigues, Rodrigo Basílio","Revista Brasileira de Ciência do Solo; 32(4); 1601-1607","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400024&lang=pt" 
"S0100-06832008000400025-scl","Dinâmica do potássio nos resíduos vegetais de plantas de cobertura no Cerrado","Torres, José Luiz Rodrigues, Pereira, Marcos Gervasio","Revista Brasileira de Ciência do Solo; 32(4); 1609-1618","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400025&lang=pt" 
"S0100-06832008000400026-scl","Flutuação diária e estacional de nitrato e amônio em um Argissolo Vermelho distrófico típico","Poletto, Naracelis, Grohs, Daniel Santos, Mundstock, Claudio Mario","Revista Brasileira de Ciência do Solo; 32(4); 1619-1626","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400026&lang=pt" 
"S0100-06832008000400027-scl","Effect of fertilizer-N application and seed coating with rhizobial inoculants on soybean yield in eastern Paraguay","Kubota, Aki, Hoshiba, Kent, Bordon, Jorge","Revista Brasileira de Ciência do Solo; 32(4); 1627-1633","Revista Brasileira de Ciência do Solo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400027&lang=pt" 
"S0100-06832008000400029-scl","Síntese de hidrogéis e cinética de liberação de amônio e potássio","Aouada, Fauze Ahmad, Moura, Márcia Regina de, Menezes, Eveline de Abreu, Nogueira, Ana Rita de Araújo, Mattoso, Luiz Henrique Capparelli","Revista Brasileira de Ciência do Solo; 32(4); 1643-1649","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400029&lang=pt" 
"S0100-06832008000400030-scl","Influência de silicato e calcário na nutrição, produtividade e qualidade da batata sob deficiência hídrica","Pulz, Adriano Luís, Crusciol, Carlos Alexandre Costa, Lemos, Leandro Borges, Soratto, Rogério Peres","Revista Brasileira de Ciência do Solo; 32(4); 1651-1659","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400030&lang=pt" 
"S0100-06832008000400031-scl","Modelagem da recomendação de corretivos e fertilizantes para a cultura da soja","Santos, Flavia Cristina dos, Neves, Julio Cesar Lima, Novais, Roberto Ferreira, Alvarez V., Víctor Hugo, Sediyama, Carlos Sigueyuki","Revista Brasileira de Ciência do Solo; 32(4); 1661-1674","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400031&lang=pt" 
"S0100-06832008000400035-scl","Applicability of a distributed watershed pollution model in a data-poor environment in Santa Catarina State, Brazil","Bacic, Ivan Luiz Zilli, Rossiter, David G., Mannaerts, Christiaan Mathias","Revista Brasileira de Ciência do Solo; 32(4); 1699-1712","Revista Brasileira de Ciência do Solo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400035&lang=pt" 
"S0100-06832008000400036-scl","Inter-relação biomassa vegetal subterrânea-estabilidade de agregados-erosão hídrica em solo submetido a diferentes formas de manejo","Volk, Leandro Bochi da Silva, Cogo, Neroli Pedro","Revista Brasileira de Ciência do Solo; 32(4); 1713-1722","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400036&lang=pt" 
"S0100-06832008000400038-scl","Avaliação de um sistema de cultivo em aléias em um argissolo franco-arenoso da região amazônica","Moura, Emanoel Gomes de, Silva, Antônio José de França, Furtado, Mariléia Barros, Aguiar, Alana das Chagas Ferreira","Revista Brasileira de Ciência do Solo; 32(4); 1735-1742","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400038&lang=pt" 
"S0100-06832008000400039-scl","Erosão em entressulcos sob caatinga e culturas agrícolas","Freitas, Francisco José de, Cantalice, José Ramon Barros, Bezerra, Sandro Augusto, Silva, Maria Daniela Rodrigues de Oliveira, Santos, Paulo Medeiros do, Correa, Rossini Matos, Lima, Priscila Alves, Figueira, Sandro Barbosa","Revista Brasileira de Ciência do Solo; 32(4); 1743-1751","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400039&lang=pt" 
"S0100-06832008000400040-scl","Formas de fósforo no solo após sucessivas adições de dejeto líquido de suínos em pastagem natural","Gatiboni, Luciano Colpo, Brunetto, Gustavo, Kaminski, João, Rheinheimer, Danilo dos Santos, Ceretta, Carlos Alberto, Basso, Claudir José","Revista Brasileira de Ciência do Solo; 32(4); 1753-1761","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400040&lang=pt" 
"S0100-06832008000400042-scl","Influência da adição de um resíduo alcalino da indústria de papel e celulose na lixiviação de cátions em um solo ácido","Almeida, Henrique Cesar, Ernani, Paulo Roberto, Albuquerque, Jackson Adriano, Mecabô Junior, José, Almeida, Denice","Revista Brasileira de Ciência do Solo; 32(4); 1775-1784","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400042&lang=pt" 
"S0100-06832008000400043-scl","Fósforo remanescente em argila e silte retirados de Latossolos após pré-tratamentos na análise textural","Donagemma, Guilherme Kangussú, Ruiz, Hugo Alberto, Alvarez V., Víctor Hugo, Ker, João Carlos, Fontes, Maurício Paulo Ferreira","Revista Brasileira de Ciência do Solo; 32(4); 1785-1791","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400043&lang=pt" 
"S0100-06832008000400009-scl","Porosidade e retenção de água em um argissolo sob manejos convencional e direto submetido a compressões unidimensionais","Bortoluzzi, Edson Campanhola, Silva, Vanderlei Rodrigues da, Petry, Claudia, Cecchetti, Dileta","Revista Brasileira de Ciência do Solo; 32(4); 1447-1457","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400009&lang=pt" 
"S0100-06832008000400014-scl","Comunidades microbianas, atividade enzimática e fungos micorrízicos em solo rizosférico de &quot;Landfarming&quot; de resíduos petroquímicos","Nakatani, André Shigueyoshi, Siqueira, José Oswaldo, Soares, Cláudio Roberto Fonsêca Sousa, Lambais, Marcio Rodrigues","Revista Brasileira de Ciência do Solo; 32(4); 1501-1512","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400014&lang=pt" 
"S0100-06832008000400037-scl","Eficiência da escarificação mecânica e biológica na melhoria dos atributos físicos de um latossolo muito argiloso e no incremento do rendimento de soja","Nicoloso, Rodrigo da Silveira, Amado, Telmo Jorge Carneiro, Schneider, Sérgio, Lanzanova, Mastrângello Enívar, Girardello, Vitor Cauduro, Bragagnolo, Jardes","Revista Brasileira de Ciência do Solo; 32(4); 1723-1734","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400037&lang=pt" 
"S0100-879X2008000800010-scl","Influence of intrauterine and extrauterine growth on neurodevelopmental outcome of monozygotic twins","Reolon, R.K., Rotta, N.T., Agranonik, M., Silva, A.A. Moura da, Goldani, M.Z.","Brazilian Journal of Medical and Biological Research; 41(8); 694-699","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800010&lang=pt" 
"S0100-15742008000200001-scl","Editorial","","Cadernos de Pesquisa; 38(134); 291-292","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000200001&lang=pt" 
"S0103-49792008000200014-scl","A perda da razão social do trabalho: terceirização e precarização","Hirata, Helena","Caderno CRH; 21(53); 401-401","Caderno CRH","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792008000200014&lang=pt" 
"S0100-15742008000200010-scl","Desdobramentos da associação &quot;público-privado&quot; na administração do ensino técnico no Ceará","Zibas, Dagmar M. L.","Cadernos de Pesquisa; 38(134); 459-478","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000200010&lang=pt" 
"S0103-49792008000200001-scl","A América Latina no século XXI: geopolítica crítica dos Estados e os movimentos sociais, do conhecimento e da representação","Cairo, Heriberto","Caderno CRH; 21(53); 201-206","Caderno CRH","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792008000200001&lang=pt" 
"S0100-15742008000200002-scl","A educação básica como direito","Cury, Carlos Roberto Jamil","Cadernos de Pesquisa; 38(134); 293-303","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000200002&lang=pt" 
"S0100-15742008000200015-scl","","","Cadernos de Pesquisa; 38(134); 563-565","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000200015&lang=pt" 
"S0100-15742008000200014-scl","Educação","Biccas, Maurilane de Souza","Cadernos de Pesquisa; 38(134); 559-561","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000200014&lang=pt" 
"S0100-15742008000200016-scl","Errata","","Cadernos de Pesquisa; 38(134); -","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000200016&lang=pt" 
"S0100-06832008000400032-scl","Influência de nitrogênio e potássio, via fertirrigação, em atributos do solo, níveis críticos foliares e produção do coqueiro-anão","Sobral, Lafayette Franco, Nogueira, Luis Carlos","Revista Brasileira de Ciência do Solo; 32(4); 1675-1682","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400032&lang=pt" 
"S0100-06832008000400034-scl","Produção de milho em plantio direto com adubação nitrogenada e cobertura do solo na pré-safra","Andrioli, Itamar, Beutler, Amauri Nelson, Centurion, José Frederico, Andrioli, Fabricia Flavia, Coutinho, Edson Luiz Mendes","Revista Brasileira de Ciência do Solo; 32(4); 1691-1698","Revista Brasileira de Ciência do Solo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832008000400034&lang=pt" 
"S1413-35552008000400014-scl","A Fisioterapia e sua relação com as evidências","Azevedo, FM","Brazilian Journal of Physical Therapy; 12(4); 338-338","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000400014&lang=pt" 
"S1413-35552008000400001-scl","Mudanças no sistema de avaliação dos programas de pós-graduação","Costa, Dirceu, Nascimento, Juarez Vieira do","Brazilian Journal of Physical Therapy; 12(4); v-vi","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000400001&lang=pt" 
"S1413-35552008000400004-scl","Aprimoramento da capacidade funcional de idosos submetidos a uma intervenção por isostretching","Carvalho, AR, Assini, TCKA","Brazilian Journal of Physical Therapy; 12(4); 268-273","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000400004&lang=pt" 
"S1413-35552008000400003-scl","Aligning Physical Therapy practice with Brazil&#039;s leading Health priorities: a &quot;call to action&quot; in the 21st century","Dornelas de Andrade, A, Dean, E","Brazilian Journal of Physical Therapy; 12(4); 260-267","Brazilian Journal of Physical Therapy","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000400003&lang=pt" 
"S1413-35552008000400006-scl","Confiabilidade da fleximetria e goniometria na avaliação da amplitude de movimento cervical em crianças","Chaves, TC, Nagamine, HM, Belli, JFC, de Hannai, MCT, Bevilaqua-Grossi, D, de Oliveira, AS","Brazilian Journal of Physical Therapy; 12(4); 283-289","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000400006&lang=pt" 
"S0037-86822008000400017-scl","Endocardite por Coxiella burnetii (febre Q): doença rara ou pouco diagnosticada? Relato de caso","Siciliano, Rinaldo Focaccia, Ribeiro, Henrique Barbosa, Furtado, Remo Holanda de Mendonça, Castelli, Jussara Bianchi, Sampaio, Roney Orismar, Santos, Fabiana Cristina Pereira dos, Colombo, Silvia, Grinberg, Max, Strabelli, Tânia Mara Varejão","Revista da Sociedade Brasileira de Medicina Tropical; 41(4); 409-412","Revista da Sociedade Brasileira de Medicina Tropical","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822008000400017&lang=pt" 
"S0100-879X2008000800005-scl","Vascular complications of black patients with type 2 diabetes mellitus in Southern Brazil","Gerchman, F., Zanatta, C.M., Burttet, L.M., Picon, P.X., Lisboa, H.R.K., Silveiro, S.P., Gross, J.L., Canani, L.H.","Brazilian Journal of Medical and Biological Research; 41(8); 668-673","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000800005&lang=pt" 
