"S0038-23532011000100011-sza","Fusarium spp. and levels of fumonisins in maize produced by subsistence farmers in South Africa","Ncube, E, Flett, BC, Waalwijk, C, Viljoen, A","South African Journal of Science; 107(1-2); 1-7","South African Journal of Science","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532011000100011&lang=pt" 
"S0210-56912011000100003-esp","Grado de conocimiento de las guías de prevención de la neumonía asociada a ventilación mecánica de las enfermeras de cuidados intensivos del sur de Europa","Llauradó, M., Labeau, S., Vandijck, D., Rello, J., Rosa, A., Riera, A., Gallart, E., Moreno, R., Vandewoude, K., Piñer, R., Benítez, M.L., Blot, S.","Medicina Intensiva; 35(1); 6-12","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000100003&lang=pt" 
"S0210-56912011000100007-esp","Actualización en anemia y terapia transfusional","Madrazo-González, Z., García-Barrasa, A., Rodríguez-Lorenzo, L., Rafecas-Renau, A., Alonso-Fernández, G.","Medicina Intensiva; 35(1); 32-40","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000100007&lang=pt" 
"S2176-94512011000100004-scl","Uma entrevista com Didier Fillion","Fillion, Didier","Dental Press Journal of Orthodontics; 16(1); 22-28","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100004&lang=pt" 
"S0104-44782011000100008-scl","O empreendedor de si mesmo e a flexibilização no mundo do trabalho","Barbosa, Attila Magno e Silva","Revista de Sociologia e Política; 19(38); 121-140","Revista de Sociologia e Política","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782011000100008&lang=pt" 
"S1519-69842011000100011-scl","Isotopic fractionation and trophic position of zooplankton species in the Upper Paraná River floodplain","Santana, ARA, Benedito, E, Ducatti, C, Lansac-Tôha, FA","Brazilian Journal of Biology; 71(1); 71-76","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000100011&lang=pt" 
"S0021-75572011010200001-scl","Importância e custos de um programa de oxigenoterapia domiciliar para crianças e adolescentes","Munhoz, Andréa da Silva","Jornal de Pediatria; 87(1); -","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011010200001&lang=pt" 
"S0021-75572011000100003-scl","Oxigenoterapia domiciliar prolongada em crianças e adolescentes: uma análise do uso clínico e de custos de um programa assistencial","Munhoz, Andréa S., Adde, Fabiola V., Nakaie, Cleyde M. A., Doria Filho, Ulysses, Silva Filho, Luiz V. R. F., Rodrigues, Joaquim C.","Jornal de Pediatria; 87(1); 13-18","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000100003&lang=pt" 
"S0021-75572011000100001-scl","Oxigenoterapia domiciliar prolongada: uma perspectiva britânica","Balfour-Lynn, Ian M.","Jornal de Pediatria; 87(1); 1-3","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000100001&lang=pt" 
"S0021-75572011000100014-scl","Baixa prevalência de doenças do ouvido médio em pacientes com fibrose cística","Martins, Luciana, Guimarães, Roberto E. S., Becker, Helena M. G., Bedran, Maria Beatriz, Medeiros, Marcelo, Camargos, Paulo","Jornal de Pediatria; 87(1); 80-83","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000100014&lang=pt" 
"S0021-75572011000100015-scl","Errata","","Jornal de Pediatria; 87(1); 84-84","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000100015&lang=pt" 
"S0100-736X2011000200012-scl","Cistos peribiliares em leão-africano (Panthera leo)","Lucena, Ricardo B., Fighera, Rafael A., Barros, Claudio S. L.","Pesquisa Veterinária Brasileira; 31(2); 165-168","Pesquisa Veterinária Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000200012&lang=pt" 
"S0100-736X2011000200011-scl","Hepatite infecciosa canina em cães naturalmente infectados: achados patológicos e diagnóstico imuno-histoquímico","Oliveira, Eduardo C., Almeida, Paula R., Sonne, Luciana, Pavarini, Saulo P., Watanabe, Tatiane T.N., Driemeier, David","Pesquisa Veterinária Brasileira; 31(2); 158-164","Pesquisa Veterinária Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000200011&lang=pt" 
"S0100-736X2011000200002-scl","Prevalência e etiologia da mastite bovina na bacia leiteira de Rondon do Pará, estado do Pará","Oliveira, Carlos Magno C., Sousa, Melina Garcia S., Silva, Natália da Silva e, Mendonça, Carla L., Silveira, José Alcides S., Oaigen, Ricardo Pedroso, Andrade, Stefano Juliano T., Barbosa, José Diomedes","Pesquisa Veterinária Brasileira; 31(2); 104-110","Pesquisa Veterinária Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000200002&lang=pt" 
"S0100-736X2011000200004-scl","Dermatite alérgica à picada de insetos em ovinos no estado do Pará","Barbosa, José Diomedes, Albernaz, Tatiane Teles, Oliveira, Carlos Magno Chaves, Duarte, Marcos Dutra, Oliveira, Cairo Henrique Sousa de, Brito, Marilene de Farias, Silva, André Guimarães Maciel e","Pesquisa Veterinária Brasileira; 31(2); 117-120","Pesquisa Veterinária Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000200004&lang=pt" 
"S0100-736X2011000200007-scl","Dermatite por lambedura em bovinos no estado do Pará","Barbosa, José Diomedes, Oliveira, Carlos Magno Chaves, Albernaz, Tatiane Teles, Silva, Natália da Silva e, Silveira, José Alcides Sarmento da, Reis, Alessandra dos Santos Belo, Sousa, Melina Garcia Saraiva de","Pesquisa Veterinária Brasileira; 31(2); 136-138","Pesquisa Veterinária Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000200007&lang=pt" 
"S0100-736X2011000200013-scl","Sparrows (Passer domesticus L.) as intermediary hosts of Toxoplasma gondii in poultry farms from the &quot;agreste&quot; region of Pernambuco, Brazil","Vilela, Sineide M.O., Silva, José S.A., Pinheiro Junior, José W., Moraes, Érica P.B.X., Saukas, Tomoe N., Gondim, Luis F.P., Mota, Rinaldo A.","Pesquisa Veterinária Brasileira; 31(2); 169-172","Pesquisa Veterinária Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000200013&lang=pt" 
"S0100-736X2011000200008-scl","Spontaneous coffee senna poisoning in cattle: report on 16 outbreaks","Carmo, Priscila M.S., Irigoyen, Luiz Francisco, Lucena, Ricardo B., Fighera, Rafael A., Kommers, Glaucia D., Barros, Claudio S.L.","Pesquisa Veterinária Brasileira; 31(2); 139-146","Pesquisa Veterinária Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000200008&lang=pt" 
"S0100-736X2011000200009-scl","Ophthalmic alterations in horses with leptospirosis by serovar Icterohaemorrhagiae in Rio de Janeiro, Brazil","Braga, Juliana, Hamond, Camila, Martins, Gabriel, Abreu, Renata Neves, Lilenbaum, Walter","Pesquisa Veterinária Brasileira; 31(2); 147-150","Pesquisa Veterinária Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000200009&lang=pt" 
"S0100-736X2011000200010-scl","Combinação de drogas antiparasitárias como uma alternativa para o controle de nematódeos gastrintestinais multirresistentes em ovinos","Cezar, Alfredo Skrebsky, Ribas, Henrique Olmedo, Pivoto, Felipe Lamberti, Sangioni, Luís Antônio, Vogel, Fernanda Silveira Flôres","Pesquisa Veterinária Brasileira; 31(2); 151-157","Pesquisa Veterinária Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000200010&lang=pt" 
"S0100-736X2011000200003-scl","Diagnose of the ingestion of Asclepias mellodora St. Hil. by sheep through microhistological analysis of their digestive contents","Cid, María Silvia, Indurain, Carolina, Odriozola, Ernesto, Brizuela, Miguel A., Lauge, Marcos","Pesquisa Veterinária Brasileira; 31(2); 111-116","Pesquisa Veterinária Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000200003&lang=pt" 
"S0100-736X2011000200014-scl","Aspectos hematológicos de catetos (Tayassu tajacu) mantidos em cativeiro","Almeida, Aline M.B., Nogueira-Filho, Sergio L.G., Nogueira, Selene S.C., Munhoz, Alexandre D.","Pesquisa Veterinária Brasileira; 31(2); 173-177","Pesquisa Veterinária Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000200014&lang=pt" 
"S1984-46702011000100001-scl","Intraspecific interactions in the mangrove crab Ucides cordatus (Decapoda: Ocypodidae) during the metamorphosis and post-metamorphosis periods under laboratory conditions","Ventura, Robson, Silva, Ubiratã A. T. da, Ostrensky, Antonio, Cottens, Kelly","Zoologia (Curitiba); 28(1); 1-7","Zoologia (Curitiba)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702011000100001&lang=pt" 
"S1984-46702011000100003-scl","Functional response of Phytoseiulus macropilis under different Tetranychus urticae (Acari: Phytoseiidae, Tetranychidae) population density in laboratory","Ferla, Noeli Juarez, Marchetti, Marla, Johann, Liana, Haetinger, Claus","Zoologia (Curitiba); 28(1); 17-22","Zoologia (Curitiba)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702011000100003&lang=pt" 
"S1984-46702011000100005-scl","The black flies (Diptera: Simuliidae) from Santa Catarina, Brazil","Coscarón, Sixto, Moreira, Gilson R. P, Py-Daniel, Victor, Sato, Gosuke, Nascimento, Érika S, Maia-Herzog, Marilza","Zoologia (Curitiba); 28(1); 31-36","Zoologia (Curitiba)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702011000100005&lang=pt" 
"S1984-46702011000100006-scl","Seasonal and spatial differences in feeding habits of the Neotropical otter Lontra longicaudis (Carnivora: Mustelidae) in a coastal catchment of southeastern Brazil","Rheingantz, Marcelo L, Waldemarin, Helen F, Rodrigues, Lívia, Moulton, Timothy P","Zoologia (Curitiba); 28(1); 37-44","Zoologia (Curitiba)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702011000100006&lang=pt" 
"S1984-46702011000100015-scl","Description of the male of Pozonia bacillifera (Araneae: Araneidae)","Magalhães, Ivan Luiz Fiorini de, Santos, Adalberto J","Zoologia (Curitiba); 28(1); 112-114","Zoologia (Curitiba)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702011000100015&lang=pt" 
"S1984-46702011000100011-scl","A comparison of dung beetle assemblage structure (Coleoptera: Scarabaeidae: Scarabaeinae) between an Atlantic forest fragment and adjacent abandoned pasture in Paraná, Brazil","Lopes, José, Korasaki, Vanesca, Catelli, Lizandra L, Marçal, Viviani V. M, Nunes, Maria Paula B. P","Zoologia (Curitiba); 28(1); 72-79","Zoologia (Curitiba)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702011000100011&lang=pt" 
"S1984-46702011000100012-scl","Influence of pitfall trap size and design on herpetofauna and small mammal studies in a Neotropical Forest","Ribeiro-Júnior, Marco A, Rossi, Rogério V, Miranda, Cleuton L, Ávila-Pires, Teresa C. S","Zoologia (Curitiba); 28(1); 80-91","Zoologia (Curitiba)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702011000100012&lang=pt" 
"S1984-46702011000100013-scl","A new karyotype of Wiedomys pyrrhorhinus (Rodentia: Sigmodontinae) from Chapada Diamantina, northeastern Brazil","Souza, Ana L. G, Corrêa, Margaret M. de O, Aguilar, Cecília T. de, Pessôa, Leila M","Zoologia (Curitiba); 28(1); 92-96","Zoologia (Curitiba)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702011000100013&lang=pt" 
"S1984-46702011000100020-scl","Spring migration characteristics of the House Martin, Delichon urbica (Aves: Hirundinidae) in Croatia: A response to climate change?","Dolenec, Zdravko, Dolenec, Petra","Zoologia (Curitiba); 28(1); 139-141","Zoologia (Curitiba)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702011000100020&lang=pt" 
"S1984-46702011000100021-scl","An unusual reproductive mode in Hypsiboas (Anura: Hylidae)","Moura, Mário Ribeiro de, Motta, Ana Paula, Feio, Renato Neves","Zoologia (Curitiba); 28(1); 142-144","Zoologia (Curitiba)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702011000100021&lang=pt" 
"S1984-46702011000100016-scl","The identity of Myotis punensis (Chiroptera: Vespertilionidae)","Moratelli, Ricardo, Wilson, Don E","Zoologia (Curitiba); 28(1); 115-121","Zoologia (Curitiba)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702011000100016&lang=pt" 
"S0066-782X2011000200015-scl","Implante de endoprótese para tratamento de úlcera penetrante de aorta","Tumelero, Rogério Tadeu, Duda, Norberto Toazza, Tognon, Alexandre Pereira, Panata, Luciano, Teixeira, Júlio Cesar Canfield, Giongo, João Batista Machado","Arquivos Brasileiros de Cardiologia; 96(2); e20-e23","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200015&lang=pt" 
"S0066-782X2011000200008-scl","Marcadores inflamatórios e anticorpos anti-chlamydia em pacientes com síndrome metabólica","Franco, Rosecler Riethmuller, Bodanese, Luiz Carlos, Repetto, Giuseppe, Piccoli, Jacqueline da Costa Escobar, Wiehe, Mario, Bonato, Cassiane, Duarte, Marta Maria Medeiros Frescura, Duarte, Thiago","Arquivos Brasileiros de Cardiologia; 96(2); 134-139","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200008&lang=pt" 
"S0066-782X2011000200013-scl","Errata","","Arquivos Brasileiros de Cardiologia; 96(2); 168-168","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200013&lang=pt" 
"S0066-782X2011000200001-scl","Uso do Fator de impacto e do índice H para avaliar pesquisadores e publicações","Thomaz, Petronio Generoso, Assad, Renato Samy, Moreira, Luiz Felipe P.","Arquivos Brasileiros de Cardiologia; 96(2); 90-93","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200001&lang=pt" 
"S0066-782X2011000200007-scl","Indicadores antropométricos como preditores de pressão arterial elevada em adolescentes","Beck, Carmem Cristina, Lopes, Adair da Silva, Pitanga, Francisco José Gondim","Arquivos Brasileiros de Cardiologia; 96(2); 126-133","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200007&lang=pt" 
"S0066-782X2011000200003-scl","Ativação adrenérgica intramiocárdica na cardiomiopatia chagásica e doença arterial coronariana","Nastari, Luciano, Ramires, Felix Jose Alvarez, Salemi, Vera Maria Cury, Ianni, Barbara Maria, Fernandes, Fábio, Strunz, Célia Maria, Arteaga, Edmundo, Mady, Charles","Arquivos Brasileiros de Cardiologia; 96(2); 99-106","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200003&lang=pt" 
"S0066-782X2011000200002-scl","Fatores de risco para mortalidade em octogenários submetidos a cirurgia de revascularização miocárdica","Guimarães, Isaac Newton, Moraes, Fernando, Segundo, João Paulo, Silva, Igor, Andrade, Tamyris Guimarães, Moraes, Carlos R.","Arquivos Brasileiros de Cardiologia; 96(2); 94-98","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200002&lang=pt" 
"S0066-782X2011000200016-scl","Revascularização cirúrgica miocárdica (RCM) na presença de aneurismas coronarianos","Dinkhuysen, Jarbas J., Nogueira, Andrea de Souza, Zarate, Jose Viera, Spina Neto, Domingos, Soria, Teresa Lola Pena","Arquivos Brasileiros de Cardiologia; 96(2); e24-e26","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200016&lang=pt" 
"S0066-782X2011000200014-scl","Caso 2/2011: criança de 43 meses de idade, do sexo masculino, com comunicação interventricular múltipla, em evolução clínica desfavorável, longo prazo após correção anatômica","Atik, Edmar","Arquivos Brasileiros de Cardiologia; 96(2); e18-e19","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200014&lang=pt" 
"S0103-17592011000100003-scl","Família de retificadores multipulsos com topologias diferenciais de transformadores","Oliveira, Priscila da Silva, Fernandes, Rodolfo Castanho, Seixas, Falcondes José Mendes de","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(1); 23-38","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000100003&lang=pt" 
"S0103-17592011000100004-scl","Sistema automático de classificação de distúrbios elétricos múltiplos e isolados","Ferreira, Danton Diego, Duque, Carlos Augusto, Cerqueira, Augusto Santiago, Ribeiro, Moisés Vidal, Seixas, José Manoel de","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(1); 39-48","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000100004&lang=pt" 
"S0103-17592011000100009-scl","Análise linear de sistemas dinâmicos","Yoneyama, Takashi","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(1); 103-104","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000100009&lang=pt" 
"S0103-17592011000100001-scl","Points in the History of the Brazilian Society of Automatics (&quot;Sociedade Brasileira de Automática&quot; - SBA)","Bottura, Celso Pascoli, Pereira, Carlos Eduardo","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(1); 1-8","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000100001&lang=pt" 
"S0066-782X2011000200009-scl","Avaliação da aptidão cardiopulmonar em indivíduos com hemiparesia após acidente vascular encefálico","Ovando, Angélica Cristiane, Michaelsen, Stella Maris, Carvalho, Tales de, Herber, Vanessa","Arquivos Brasileiros de Cardiologia; 96(2); 140-147","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200009&lang=pt" 
"S0066-782X2011000200006-scl","Predição da síndrome metabólica em crianças por indicadores antropométricos","Ferreira, Aparecido Pimentel, Ferreira, Cristiane Batisti, Brito, Ciro José, Pitanga, Francisco José Gondim, Moraes, Clayton Franco, Naves, Luciana Ansaneli, Nóbrega, Otávio de Toledo, França, Nancí Maria de","Arquivos Brasileiros de Cardiologia; 96(2); 121-125","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200006&lang=pt" 
"S0066-782X2011000200004-scl","Correlação da função diastólica com a capacidade máxima de exercício ao teste ergométrico","Otto, Maria Estefânia Bosco, Pereira, Márcio Mendes, Beck, Adenalva Lima de Souza, Milani, Maurício","Arquivos Brasileiros de Cardiologia; 96(2); 107-113","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200004&lang=pt" 
"S0066-782X2011000200005-scl","Mapeamento epicárdico da taquicardia ventricular sustentada em cardiopatias não isquêmicas","Silva, Geórgia Guedes da, Veloso, Henrique Horta, Leite, Luiz Roberto, Farias, Roberto Lima, Paola, Angelo Amato Vincenzo de","Arquivos Brasileiros de Cardiologia; 96(2); 114-120","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200005&lang=pt" 
"S0066-782X2011000200017-scl","Implicações farmacogenéticas de polimorfismos da eNOS para drogas de ação cardiovascular","Silva, Pâmela Souza, Lacchini, Riccardo, Gomes, Valéria de Aguiar, Tanus-Santos, José Eduardo","Arquivos Brasileiros de Cardiologia; 96(2); e27-e34","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200017&lang=pt" 
"S0066-782X2011000200010-scl","Efeitos da exposição à fumaça lateral do cigarro sobre o barorreflexo em ratos adultos","Valenti, Vitor E., Abreu, Luiz Carlos de, Ferreira, Celso","Arquivos Brasileiros de Cardiologia; 96(2); 148-153","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200010&lang=pt" 
"S0066-782X2011000200011-scl","Efeitos agudos do tabagismo sobre a modulação autonômica: análise por meio do plot de poincaré","Manzano, Beatriz Martins, Vanderlei, Luiz Carlos Marques, Ramos, Ercy Mara, Ramos, Dionei","Arquivos Brasileiros de Cardiologia; 96(2); 154-160","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200011&lang=pt" 
"S0066-782X2011000200012-scl","Comportamento dos quimiorreflexos central e periférico na insuficiência cardíaca","Guimarães, Guilherme Veiga, Belli, Juliana Fernanda Canhadas, Bacal, Fernando, Bocchi, Edimar Alcides","Arquivos Brasileiros de Cardiologia; 96(2); 161-167","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000200012&lang=pt" 
"S0100-69162011000100018-scl","Tratamento de águas residuárias de suinocultura em reatores anaeróbios de fluxo ascendente com manta de lodo (uasb) em dois estágios seguidos de reator operado em batelada sequencial (RBS)","Oliveira, Roberto A. de, Santana, Adriana M. de","Engenharia Agrícola; 31(1); 178-192","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100018&lang=pt" 
"S0103-17592011000100002-scl","Software and Hardware control of a hybrid robot for switching between leg-type and wheel-type modes","Botelho, Wagner Tanaka, Okada, Tokuji, Mahmoud, Abeer, Shimizu, Toshimi","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(1); 9-22","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000100002&lang=pt" 
"S0103-17592011000100005-scl","Uma abordagem baseada em sistemas de inferência Fuzzy Takagi-Sugeno aplicada ao planejamento da operação de sistemas hidrotérmicos de geração","Rabêlo, Ricardo de Andrade Lira, Carneiro, Adriano Alber de França Mendes, Fernandes, Ricardo Augusto Souza, Braga, Rosana Teresinha Vaccare","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(1); 49-64","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000100005&lang=pt" 
"S0103-17592011000100006-scl","Análise da resposta em regime transitório e permanente de algoritmos para filtragem digital utilizados em relés numéricos: velocidade de convergência, overshoot e sensibilidade em relação a constante de tempo","Machado, Tatiane Martins, Cardoso Jr, Ghendy, Stefanello, Nilvania, Morais, Adriano Peres de, Mariotto, Lenois","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(1); 65-78","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000100006&lang=pt" 
"S0103-17592011000100007-scl","Adequação do pré-condicionador ILUT para solução do subproblema linear do fluxo de carga via GMRES","Portugal, Carlos, Prada, Ricardo, Pessanha, José E. O.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(1); 79-88","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000100007&lang=pt" 
"S0103-17592011000100008-scl","Modelagem de aterramentos elétricos para fenômenos de alta frequência e comparação com resultados experimentais","Alípio, Rafael Silva, Afonso, Márcio Matias, Oliveira, Tarcísio Antônio Santos de, Schroeder, Marco Aurélio de Oliveira","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(1); 89-102","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000100008&lang=pt" 
"S0034-72802011000100009-scl","Necrose retiniana aguda por presumível etiologia viral por herpes simples resultando em endoftalmite: relato de caso","Tanaka, Tatiana, Fonseca, Fabrício Lopes da, Helal Junior, John","Revista Brasileira de Oftalmologia; 70(1); 41-45","Revista Brasileira de Oftalmologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802011000100009&lang=pt" 
"S0034-72802011000100008-scl","Dacriocistite aguda: relato de 2 casos","Lorena, Silvia Helena Tavares, Silva, João Amaro Ferrari","Revista Brasileira de Oftalmologia; 70(1); 37-40","Revista Brasileira de Oftalmologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802011000100008&lang=pt" 
"S0034-72802011000100006-scl","Avaliação dos conhecimentos oftalmológicos básicos em estudantes de Medicina da Universidade Federal do Piauí","Lopes Filho, João Batista, Leite, Rubens Amorim, Leite, Daniel Amorim, Castro, André Rodrigues de, Andrade, Lorena Santana","Revista Brasileira de Oftalmologia; 70(1); 27-31","Revista Brasileira de Oftalmologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802011000100006&lang=pt" 
"S0034-72802011000100005-scl","Análise da relação entre espessura macular e espessura da camada de fibras nervosas","Boucault, Fernando Costa, Moura, Rodrigo Thompson de, Mitre, Jorge, Rehder, José Ricardo Carvalho Lima","Revista Brasileira de Oftalmologia; 70(1); 23-26","Revista Brasileira de Oftalmologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802011000100005&lang=pt" 
"S0034-72802011000100004-scl","Impacto da análise do &#039;wavefront&#039; na refratometria de pacientes com ceratocone","Ambrósio Junior, Renato, Caldas, Diogo Leitão, Silva, Renata Siqueira da, Pimentel, Leonardo Nogueira, Valbon, Bruno de Freitas","Revista Brasileira de Oftalmologia; 70(1); 16-22","Revista Brasileira de Oftalmologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802011000100004&lang=pt" 
"S0034-72802011000100007-scl","Importância da perimetria manual cinética na avaliação de pacientes com glaucoma avançado","Moysés, Nadia Ajub, Souza, Elaine Caetano de, Omi, Carlos Akira","Revista Brasileira de Oftalmologia; 70(1); 32-36","Revista Brasileira de Oftalmologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802011000100007&lang=pt" 
