"S1607-40412014000100002-mex","Tendencias internacionales sobre equidad educativa desde la perspectiva del cambio educativo","Sánchez Santamaría, José, Manzanares Moya, Asunción","Revista electrónica de investigación educativa; 16(1); 12-28","Revista electrónica de investigación educativa","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1607-40412014000100002&lang=pt" 
"S0719-367X2014000100003-chl","La Publicidad Verde en Argentina: Análisis del Uso de Apelaciones Medioambientales en Anuncios Televisivos","Sabre, María Elisa","Cuadernos.info; (34); 27-38","Cuadernos.info","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-367X2014000100003&lang=pt" 
"S0719-367X2014000100004-chl","Comprender la Publicidad para Transformar la Sociedad","Caro, Antonio","Cuadernos.info; (34); 39-46","Cuadernos.info","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-367X2014000100004&lang=pt" 
"S1870-34532014000100001-mex","Stramentopappus congestiflorus (Asteraceae: Vernonieae: Leiboldiinae) a new species from Oaxaca, Mexico","Redonda-Martínez, Rosario, Villaseñor, José Luis","Revista mexicana de biodiversidad; 85(1); 1-8","Revista mexicana de biodiversidad","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532014000100001&lang=pt" 
"S1413-78522014000300159-scl","Internal fixators: a safe option for managing distal femur fractures?","Batista, Bruno Bellaguarda, Salim, Rodrigo, Paccola, Cleber Antonio Jansen, Kfuri Junior, Mauricio","Acta Ortopédica Brasileira; 22(3); 159-162","Acta Ortopédica Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522014000300159&lang=pt" 
"S1413-78522014000300151-scl","Epidemiology of traumatic hip dislocation in patients treated in Ceará, Brazil","Lima, Luciana Cascão, Nascimento, Robson Alves do, Almeida, Victor Monte Tenório de, Façanha Filho, Fernando Antônio Mendes","Acta Ortopédica Brasileira; 22(3); 151-154","Acta Ortopédica Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522014000300151&lang=pt" 
"S1413-78522014000300136-scl","Obesity, ostearthritis and clinical treatment","Rosales, Andres de la Espriella, Brito, Nadia Lucila Rocha, Frucchi, Renato, Campos, Gustavo Constantino de, Pailo, Alexandre Felicio, Rezende, Márcia Uchôa de","Acta Ortopédica Brasileira; 22(3); 136-139","Acta Ortopédica Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522014000300136&lang=pt" 
"S1413-78522014000300155-scl","Mechanical analysis of femoral neck fracture fixation in synthetic bone","Freitas, Anderson, Azevedo, Bruna Alves Soares, Souza, Roberto Rodrigues de, Costa, Hélio Ismael da, Maciel, Rafael Almeida, Souto, Diogo Ranier de Macedo","Acta Ortopédica Brasileira; 22(3); 155-158","Acta Ortopédica Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522014000300155&lang=pt" 
"S1413-78522014000300123-scl","Editorial","","Acta Ortopédica Brasileira; 22(3); 123-123","Acta Ortopédica Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522014000300123&lang=pt" 
"S1413-78522014000300163-scl","Prevalence of falls in fibromyalgia patients","Meireles, Sandra Adolph, Antero, Daniel Casagrande, Kulczycki, Marciane Maria, Skare, Thelma Larocca","Acta Ortopédica Brasileira; 22(3); 163-166","Acta Ortopédica Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522014000300163&lang=pt" 
"S1413-78522014000300144-scl","Arthroscopic study of injuries in articular fractures of distal radius extremity","Araf, Marcelo, Mattar Junior, Rames","Acta Ortopédica Brasileira; 22(3); 144-150","Acta Ortopédica Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522014000300144&lang=pt" 
"S1413-78522014000300127-scl","Common injuries in athletes&#039; knee: experience of a specialized center","Nicolini, Alexandre Pedro, Carvalho, Rogério Teixeira de, Matsuda, Marcelo Mitsuro, Sayum Filho, Jorge, Cohen, Moisés","Acta Ortopédica Brasileira; 22(3); 127-131","Acta Ortopédica Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522014000300127&lang=pt" 
"S1413-78522014000300124-scl","Correlation between magnetic resonance imaging and physical exam in assessment of injuries to posterolateral corner of the knee","Bonadio, Marcelo Batista, Helito, Camilo Partezani, Gury, Lucas Archanjo, Demange, Marco Kawamura, Pécora, José Ricardo, Angelini, Fábio Janson","Acta Ortopédica Brasileira; 22(3); 124-126","Acta Ortopédica Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522014000300124&lang=pt" 
"S1413-78522014000300132-scl","Effectiveness of histology and cytology on musculoskeletal tumor diagnosis","Lima, Pablo Moura de Andrade, Oliveira, Marcelo Parente, Ferreira, George Rocha, Lima, Túlio Paes de Medeiros, Lima, Jairo de Andrade, Mello, Roberto José Vieira de","Acta Ortopédica Brasileira; 22(3); 132-135","Acta Ortopédica Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522014000300132&lang=pt" 
"S1413-78522014000300140-scl","Flexor hallux tendon transfer: comparative study through double or single approach","Sakaki, Marcos Hideyo, Godoy-Santos, Alexandre Leme, Ortiz, Rafael Trevisan, Araújo, Antônio, Fernandes, Túlio Diniz","Acta Ortopédica Brasileira; 22(3); 140-143","Acta Ortopédica Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522014000300140&lang=pt" 
"S1886-58872014000100002-esp","Sobre la aplicación extensiva de las funciones del Banco Nacional de Líneas Celulares Embrionarias y Adultas a las Líneas Celulares IPS: una interpretación a la luz del art. 3.1 del Código Civil","Gómez-Salvago Sánchez, Cecilia","Revista de Bioética y Derecho; (30); 3-20","Revista de Bioética y Derecho","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1886-58872014000100002&lang=pt" 
"S1886-58872014000100003-esp","Transexualidad y Transgénero: una perspectiva bioética","Soley-Beltran, Patrícia","Revista de Bioética y Derecho; (30); 21-39","Revista de Bioética y Derecho","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1886-58872014000100003&lang=pt" 
"S1012-29662014000100011-bol","Ética en las publicaciones científicas","Soto Pérez, J. Edwin","Gaceta Médica Boliviana; 37(1); 44-44","Gaceta Médica Boliviana","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662014000100011&lang=pt" 
"S1012-29662014000100009-bol","Síndrome de Wunderlich; una causa infrecuente de abdomen agudo en pacientes con enfermedad renal quística adquirida: primer reporte de dos casos clínicos en Bolivia","Oviedo Gamboa, Ifigenia, Ricaldez Muñoz, Rodolfo","Gaceta Médica Boliviana; 37(1); 36-39","Gaceta Médica Boliviana","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662014000100009&lang=pt" 
"S1012-29662014000100003-bol","Uso inadecuado de plaguicidas y sus consecuencias en la salud de la población La Villa, Punata, Cochabamba, Bolivia, 2013","Bustamante Villarroel, Sandra, Segales Rojas, Dennis Javier, Zurita Herrera, Loyda, Fernandez Arancibia, Mauricio, Torrico Condarco, Sergio, Jarro Mena, Ruth","Gaceta Médica Boliviana; 37(1); 11-14","Gaceta Médica Boliviana","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662014000100003&lang=pt" 
"S1012-29662014000100001-bol","La investigación y el pregrado","Larrazabal Córdova, Ciro","Gaceta Médica Boliviana; 37(1); 05-05","Gaceta Médica Boliviana","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662014000100001&lang=pt" 
"S1012-29662014000100006-bol","Manejo del prolapso genital completo con técnica de Le Ford modificada más Sling y colpoperineoplastía posterior en pacientes adultas mayores","Uriona Arce, Remy, Cortez Molina, Marlene","Gaceta Médica Boliviana; 37(1); 23-26","Gaceta Médica Boliviana","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662014000100006&lang=pt" 
"S1012-29662014000100004-bol","Cuestionario Carlsson-Dent y prueba terapéutica con inhibidor de bomba de protones en la enfermedad por reflujo gastroesofágico","Triny Loayza, Wendy, Claros Espinoza, Karen Griselda, Valdez, Bethzi","Gaceta Médica Boliviana; 37(1); 15-19","Gaceta Médica Boliviana","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662014000100004&lang=pt" 
"S1413-81232014010500001-scl","Ciências sociais e humanas em saúde: incorporando a teoria","Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 19(4); 01-02","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014010500001&lang=pt" 
"S0031-10492014001400001-scl","Status of the globally threatened forest birds of northeast Brazil","Pereira, Glauco Alves, Dantas, Sidnei de Melo, Silveira, Luís Fábio, Roda, Sônia Aline, Albano, Ciro, Sonntag, Frederico Acaz, Leal, Sergio, Periquito, Mauricio Cabral, Malacco, Gustavo Bernardino, Lees, Alexander Charles","Papéis Avulsos de Zoologia (São Paulo); 54(14); 177-194","Papéis Avulsos de Zoologia (São Paulo)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0031-10492014001400001&lang=pt" 
"S0465-546X2014000500020-esp","Incapacidad y aptitud laboral. Nuevas sinergias entre medicina evaluadora y medicina laboral. Historia clínica laboral única: la capacidad laboral, un continuo evolutivo","García Benavides, Fernando, López, María A., Durán, Xavier, Martínez, José M.","Medicina y Seguridad del Trabajo; 60(); 142-142","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500020&lang=pt" 
"S0465-546X2014000500007-esp","Intervención inmediata: análisis y resultados de los programas de intervención temprana en patología osteomioarticular implantados","Jover Jover, Juan Ángel","Medicina y Seguridad del Trabajo; 60(); 36-38","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500007&lang=pt" 
"S0465-546X2014000500039-esp","Estudio del grado de secuela en la contingencia profesional según los diferentes estamentos involucrados dentro de la legislación laboral","Sánchez-Elvira Muñoz, Luis Jesús, Aguado Benedí, M.ª José","Medicina y Seguridad del Trabajo; 60(); 279-286","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500039&lang=pt" 
"S0465-546X2014000500004-esp","El Médico Inspector de la Seguridad Social","Regal Ramos, Raúl","Medicina y Seguridad del Trabajo; 60(); 12-16","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500004&lang=pt" 
"S0465-546X2014000500022-esp","La sospecha de enfermedad profesional: programas de vigilancia epidemiológica laboral","García Gómez, Montserrat","Medicina y Seguridad del Trabajo; 60(); 157-163","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500022&lang=pt" 
"S0465-546X2014000500033-esp","Programa formativo interdisciplinar entre los Inspectores Médicos del Instituto Nacional de la Seguridad Social y los Equipos de Salud Mental en Málaga","Alba Jurado, Matilde Leonor, Cabuchola Moreno, Santiago","Medicina y Seguridad del Trabajo; 60(); 243-250","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500033&lang=pt" 
"S0465-546X2014000500009-esp","Nuevos modelos de gestión de recursos diagnósticos y terapéuticos para una rápida valoración diagnóstica y un tratamiento en tiempo y forma en pacientes en Incapacidad Temporal (IT): el acceso a la historia clínica para control clínico de calidad de la IT","Frutos Iglesias, Isabel de","Medicina y Seguridad del Trabajo; 60(); 44-50","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500009&lang=pt" 
"S0465-546X2014000500023-esp","Valoración médica de la contingencia profesional","Lobato Cañón, José Rafael","Medicina y Seguridad del Trabajo; 60(); 164-173","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500023&lang=pt" 
"S0465-546X2014000500018-esp","Reflexiones sobre la incapacidad y aptitud laboral. Nuevas sinergias entre medicina evaluadora y medicina laboral. Historia clínica laboral única: la incapacidad laboral, un continuo evolutivo","Díaz Salazar, César Eloy","Medicina y Seguridad del Trabajo; 60(); 125-130","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500018&lang=pt" 
"S0465-546X2014000500042-esp","Análisis de fraude a Seguridad Social en pacientes con Incapacidad Temporal Congénita Común (ITCC)","Salazar González, Elisa, Tejero Sancho, Eva, Montesinos Fernández, Noelia","Medicina y Seguridad del Trabajo; 60(); 300-301","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500042&lang=pt" 
"S0465-546X2014000500013-esp","Análisis de la Incapacidad Temporal desde la Atención Primaria","Fernández Escalada, Eugenio","Medicina y Seguridad del Trabajo; 60(); 74-78","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500013&lang=pt" 
"S0465-546X2014000500038-esp","Enfermedad preexistente, agravamiento y/o accidente de trabajo: análisis de 10 casos clínicos","González Onetti, Ana M.ª, Ruiz-Granados Montero, Carolina, Tena Trincado, Victoria","Medicina y Seguridad del Trabajo; 60(); 272-278","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500038&lang=pt" 
"S0465-546X2014000500015-esp","Valoración de la aptitud de los requerimientos profesionales. Capacidades requeridas para el trabajo o grupos profesionales: algunas aportaciones del Instituto Nacional de Seguridad e Higiene en el Trabajo (INSHT)","Zimmerman Verdejo, Marta","Medicina y Seguridad del Trabajo; 60(); 92-97","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500015&lang=pt" 
"S0465-546X2014000500034-esp","Proyecto de mejora de la asistencia sanitaria (MAS): estudio multicéntrico y multidisciplinar. Primeras conclusiones","Gerónimo Blasco, Carolina, Viver Bernadó, Eduardo, Blázquez Sánchez, María del Mar, Verdugo López, Joaquín, Mendoza López, Manuel","Medicina y Seguridad del Trabajo; 60(); 251-253","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500034&lang=pt" 
"S0465-546X2014000500037-esp","Estudio de los expedientes de determinación de contingencia en una dirección provincial del I.N.S.S.","Rodríguez Gallego, María Begoña, Rodríguez Gallego, Mónica Alicia, González Ruiz, Ana Belén, Toscano Niebla, Francisca Aurora, Cabuchola Moreno, Santiago","Medicina y Seguridad del Trabajo; 60(); 267-271","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500037&lang=pt" 
"S0465-546X2014000500031-esp","Revisión y análisis descriptivo de la prestación económica por riesgo laboral en el embarazo gestionada por el INSS en la Dirección Provincial de Málaga","Rodríguez Gallego, M.ª Begoña, Fuentes López, Teresa, Bermúdez Granados, Fernando, Toscano Niebla, Francisca Aurora, Cabuchola Moreno, Santiago","Medicina y Seguridad del Trabajo; 60(); 229-233","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500031&lang=pt" 
"S0465-546X2014000500006-esp","La gestión electrónica de los procesos de Incapacidad Temporal de corta duración por la inspección de servicios sanitarios en la Comunidad Autónoma de Galicia","Vázquez Mourelle, Raquel, Piñeiro Abeledos, Mercedes","Medicina y Seguridad del Trabajo; 60(); 26-35","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500006&lang=pt" 
"S0465-546X2014000500021-esp","El desafío de la gestión de las enfermedades profesionales: solvitas perambulum","Guillén Subirán, Clara","Medicina y Seguridad del Trabajo; 60(); 144-156","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500021&lang=pt" 
"S0465-546X2014000500026-esp","Discapacidad y capacidad laboral","Redondo Ciruelos, Victoriano","Medicina y Seguridad del Trabajo; 60(); 189-195","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500026&lang=pt" 
"S0465-546X2014000500017-esp","Ficha de valoración ocupacional para trabajadores en Incapacidad Temporal (IT) en el País Vasco: valoración de requerimientos del trabajo en pacientes en IT o al alta","Goiria Ormazábal, Juan","Medicina y Seguridad del Trabajo; 60(); 110-123","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500017&lang=pt" 
"S0465-546X2014000500041-esp","Estudio de la relación de la profesión con el grado de secuela, en la contingencia profesional según los diferentes estamentos involucrados, dentro de la legislación laboral","Sánchez-Elvira Muñoz, Luis Jesús, Aguado Benedí, M.ª José","Medicina y Seguridad del Trabajo; 60(); 293-298","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500041&lang=pt" 
"S0465-546X2014000500027-esp","Lesiones relacionadas con el tráfico y papel de los centros de reconocimiento de conductores","Pérez de la Paz, Julio, Valdés Rodríguez, Elena","Medicina y Seguridad del Trabajo; 60(); 196-204","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500027&lang=pt" 
"S0465-546X2014000500032-esp","Estudio descriptivo de los procesos de IT más prevalentes derivados de problemas durante el embarazo en mujeres de la comunidad valenciana","Martínez Marc, Emilio, Vázquez, Isabel","Medicina y Seguridad del Trabajo; 60(); 234-242","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500032&lang=pt" 
"S0465-546X2014000500040-esp","Estudio del grado de secuela en la contingencia profesional según los diferentes estamentos involucrados, dentro de la legislación laboral, en relación a la zona geográfica: estudio de la coincidencia entre la Mutua y el INSS","Sánchez-Elvira Muñoz, Luis Jesús, Aguado Benedí, M.ª José","Medicina y Seguridad del Trabajo; 60(); 287-292","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500040&lang=pt" 
"S0465-546X2014000500011-esp","Análisis de tendencia de la prestación por incapacidad temporal en los presupuestos del sistema de Seguridad Social","Morano Larragueta, Marta","Medicina y Seguridad del Trabajo; 60(); 59-64","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500011&lang=pt" 
"S0465-546X2014000500036-esp","Estudio de concordancia entre la Mutua ASEPEYO y el INSS sobre las propuestas y resoluciones de secuelas y capacidad laboral por contingencia profesional","Aragón Cutillas, Javier Enrique","Medicina y Seguridad del Trabajo; 60(); 264-266","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500036&lang=pt" 
"S0465-546X2014000500010-esp","Incapacidad temporal y atención primaria","Salas Baena, Antonio","Medicina y Seguridad del Trabajo; 60(); 52-58","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500010&lang=pt" 
"S0465-546X2014000500001-esp","Editorial","Vicente Pardo, José Manuel","Medicina y Seguridad del Trabajo; 60(); 1-2","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500001&lang=pt" 
"S0465-546X2014000500008-esp","Valoración funcional de la patología psiquiátrica menor: guía de valoración de la Incapacidad Temporal (IT) de patología psiquiátrica","Madariaga Zamalloa, Iñaki","Medicina y Seguridad del Trabajo; 60(); 39-43","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500008&lang=pt" 
"S0465-546X2014000500016-esp","Fichas ocupacionales: Ibermutuamur","Ramos Muñoz, Rafael","Medicina y Seguridad del Trabajo; 60(); 98-109","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500016&lang=pt" 
"S0465-546X2014000500003-esp","Marco teórico de la valoración de la incapacidad laboral: singularidad y diferencias respecto a otras valoraciones","Borobia Fernández, César","Medicina y Seguridad del Trabajo; 60(); 9-11","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500003&lang=pt" 
"S0465-546X2014000500044-esp","Propuestas de las mesas y del debate de cada una de ellas","Vicente Pardo, José Manuel","Medicina y Seguridad del Trabajo; 60(); 308-316","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500044&lang=pt" 
"S0465-546X2014000500028-esp","Controversias","Virolés Piñol, Rosa María","Medicina y Seguridad del Trabajo; 60(); 205-216","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500028&lang=pt" 
"S0465-546X2014000500024-esp","Implantación de un programa para la declaración de sospecha de enfermedad profesional: la experiencia de Osakidetza","Solá Sarabia, Carlos","Medicina y Seguridad del Trabajo; 60(); 174-180","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500024&lang=pt" 
"S0465-546X2014000500030-esp","Estudio sobre demoras de calificación en la provincia de Cáceres en el periodo 2008-2013","Fernández Villarroel, José Carlos, Gómez Sánchez, Manuel, Martín Arrojo, M.ª Carmen, Paredes Rodríguez, Manuel, Calles Martín, M.ª Valle","Medicina y Seguridad del Trabajo; 60(); 224-228","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500030&lang=pt" 
"S0465-546X2014000500043-esp","Incapacidad laboral por Infarto Agudo de Miocardio (IAM): ¿podrían cambiar nuestros criterios de valoración médica de la incapacidad laboral en la era de la reperfusión miocárdica?","Pérez leal, Inés, García Díaz, Ana, Hidalgo Urbano, Rafael","Medicina y Seguridad del Trabajo; 60(); 304-306","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500043&lang=pt" 
"S0465-546X2014000500005-esp","Valoración médica de la incapacidad laboral por los facultativos de las Mutuas de Accidentes de Trabajo y Enfermedades Profesionales de la Seguridad Social (MATEPSS)","Navarro Peñalver, Ana","Medicina y Seguridad del Trabajo; 60(); 17-24","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500005&lang=pt" 
"S0465-546X2014000500019-esp","Reflexiones sobre la incapacidad y aptitud laboral. Nuevas sinergias entre medicina evaluadora y medicina laboral. Historia clínica laboral única: la incapacidad laboral, un continuo evolutivo","Korta Murua, Iñaki","Medicina y Seguridad del Trabajo; 60(); 131-141","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500019&lang=pt" 
"S0465-546X2014000500014-esp","Las guías de valoración de los requerimientos laborales en la Incapacidad Laboral: la Guía de Valoración Profesional del INSS, el mercal y la Guía Mejorada del Instituto de Biomecánica de Valencia","García Herrera, Manuel","Medicina y Seguridad del Trabajo; 60(); 80-91","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500014&lang=pt" 
"S0465-546X2014000500045-esp","II Congreso de Médicos Inspectores de la Administración de la Seguridad Social. Madrid 7 y 8 de noviembre de 2013: Acto de clausura","Burgos Gallego, Tomás","Medicina y Seguridad del Trabajo; 60(); 317-325","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500045&lang=pt" 
"S0465-546X2014000500025-esp","La vigilancia de la salud y la aptitud laboral","Elena García, Juan Antonio","Medicina y Seguridad del Trabajo; 60(); 182-188","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000500025&lang=pt" 
"S0717-554X2014000100002-chl","Hacia una epistemología del concepto de símbolo","Sola-Morales, Salomé","Cinta de moebio; (49); 11-21","Cinta de moebio","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-554X2014000100002&lang=pt" 
"S0717-554X2014000100003-chl","Una comprensión epistemológica de la psicopedagogía","Ortiz, Emilio, Mariño, María de los Ángeles","Cinta de moebio; (49); 22-30","Cinta de moebio","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-554X2014000100003&lang=pt" 
"S0717-554X2014000100001-chl","El análisis del discurso como técnica de investigación cualitativa y cuantitativa en las ciencias sociales","Sayago, Sebastián","Cinta de moebio; (49); 1-10","Cinta de moebio","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-554X2014000100001&lang=pt" 
"S0717-554X2014000100004-chl","Emergencia: Concepto y método","Vivanco, Manuel","Cinta de moebio; (49); 31-38","Cinta de moebio","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-554X2014000100004&lang=pt" 
"S1886-58872014000100001-esp","Contra el Anteproyecto de Ley de “Protección de Vida del Concebido”","","Revista de Bioética y Derecho; (30); 1-2","Revista de Bioética y Derecho","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1886-58872014000100001&lang=pt" 
"S1886-58872014000100009-esp","Un dilema sobre la minoría Sorda","Pérez de la Fuente, Oscar","Revista de Bioética y Derecho; (30); 125-136","Revista de Bioética y Derecho","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1886-58872014000100009&lang=pt" 
"S1886-58872014000100005-esp","Eugenesia, Genética y Bioética: conexiones históricas y vínculos actuales","Castro Moreno, Julio Alejandro","Revista de Bioética y Derecho; (30); 66-76","Revista de Bioética y Derecho","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1886-58872014000100005&lang=pt" 
"S1886-58872014000100008-esp","Relações Humanas e Privacidade na Internet: implicações Bioéticas","Silva Barbosa, Adriana, Roger Ferrari, Márcio, Narriman Silva de Oliveira Boery, Rita, Gomes Filho, Douglas Leonardo","Revista de Bioética y Derecho; (30); 109-124","Revista de Bioética y Derecho","Português","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1886-58872014000100008&lang=pt" 
