"S0102-69092009000300015-scl","As muitas famílias do pensamento político brasileiro","Gentile, Fabio","Revista Brasileira de Ciências Sociais; 24(71); 179-181","Revista Brasileira de Ciências Sociais","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092009000300015&lang=pt" 
"S1516-89132009000500001-scl","Adult feeding and mating effects on the biological potential and parasitism of Trichogramma pretiosum and T. acacioi (Hym.: Trichogrammatidae)","Pratissoli, Dirceu, Oliveira, Harley Nonato de, Polanczyk, Ricardo Antonio, Holtz, Anderson Mathias, Bueno, Regiane Cristina Oliveira de Freitas, Bueno, Adeney de Freitas, Gonçalvez, José Roberto","Brazilian Archives of Biology and Technology; 52(5); 1057-1062","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500001&lang=pt" 
"S1516-89132009000500002-scl","High molecular diversity of the fungus Guignardia citricarpa and Guignardia mangiferae and new primers for the diagnosis of the citrus black spot","Stringari, Danyelle, Glienke, Chirlei, Christo, Daniel de, Maccheroni Jr., Walter, Azevedo, João Lucio de","Brazilian Archives of Biology and Technology; 52(5); 1063-1073","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500002&lang=pt" 
"S1516-89132009000500003-scl","Influence of pH on the growth, laccase activity and RBBR decolorization by tropical basidiomycetes","Moreira Neto, Sérgio Luiz, Matheus, Dácio Roberto, Machado, Kátia Maria Gomes","Brazilian Archives of Biology and Technology; 52(5); 1075-1082","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500003&lang=pt" 
"S1516-89132009000500004-scl","Molecular weight estimation of esterase isoenzymes in closely related Drosophila Species (Diptera: Drosophilidae) in non-denaturing polyacrylamide gel electrophoresis","Mateus, Rogério Pincela, Cabral, Hamilton, Bonilla-Rodriguez, Gustavo Orlando, Ceron, Carlos Roberto","Brazilian Archives of Biology and Technology; 52(5); 1083-1089","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500004&lang=pt" 
"S1516-89132009000500006-scl","Nutrient composition of mature and litter leaves and nutrient mobilization in leaves of tree species from secondary rainforests in the South of Brazil","Dickow, Kauana Melissa Cunha, Marques, Renato, Pinto, Carolina Benghi","Brazilian Archives of Biology and Technology; 52(5); 1099-1106","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500006&lang=pt" 
"S1516-89132009000500008-scl","Analgesic and anti-inflammatory properties of essential oil from Ageratum fastigiatum","Del-Vechio-Vieira, Glauciemar, Sousa, Orlando Vieira de, Miranda, Mariza Abreu, Senna-Valle, Luci, Kaplan, Maria Auxiliadora Coelho","Brazilian Archives of Biology and Technology; 52(5); 1115-1121","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500008&lang=pt" 
"S1516-89132009000500010-scl","Determination of optimal glucose concentration for microcalorimetric metabolic evaluation of equine spermatozoa","Vasconcelos, André Belico de, Souza, Patrícia Castanheira de, Varago, Fabiana Cristina, Lagares, Monique de Albuquerque, Santoro, Marcelo Matos","Brazilian Archives of Biology and Technology; 52(5); 1129-1136","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500010&lang=pt" 
"S1516-89132009000500011-scl","Mentha piperita effects on wistar rats plasma lipids","Barbalho, Sandra Maria, Spada, Ana Paula Machado, Oliveira, Erick Prado de, Paiva-Filho, Márcio Emilio, Martuchi, Karla Aparecida, Leite, Náyra Coelho, Deus, Renata Maeda, Sasaki, Vivianne, Braganti, Lucas Silva, Oshiiwa, Marie","Brazilian Archives of Biology and Technology; 52(5); 1137-1143","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500011&lang=pt" 
"S1516-89132009000500013-scl","Age-dependent fecundity of Podisus nigrispinus (Dallas) (Heteroptera: Pentatomidae) with sublethal doses of gammacyhalothrin","Pereira, Alexandre Igor Azevedo, Ramalho, Francisco de Sousa, Bandeira, Catarina de Medeiros, Malaquias, José Bruno, Zanuncio, José Cola","Brazilian Archives of Biology and Technology; 52(5); 1157-1166","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500013&lang=pt" 
"S1516-89132009000500018-scl","Zoophytophagy in predatory Hemiptera","Torres, Jorge Braz, Boyd, David W.","Brazilian Archives of Biology and Technology; 52(5); 1199-1208","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500018&lang=pt" 
"S1516-89132009000500022-scl","Composition, functional properties and sensory characteristics of Mozzarella cheese manufactured from different somatic cell counts in milk","Andreatta, Evelise, Fernandes, Andrezza Maria, Santos, Marcos Veiga, Mussarelli, Camila, Marques, Marina Célia, Oliveira, Carlos Augusto Fernandes de","Brazilian Archives of Biology and Technology; 52(5); 1235-1242","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500022&lang=pt" 
"S1516-89132009000500023-scl","Effects of different grinding levels (particle size) of soybean hull on starting pigs performance and digestibility","Moreira, Ivan, Kutschenko, Marianne, Paiano, Diovani, Scapinelo, Cláudio, Murakami, Alice Eiko, Quadros, Arlei Rodrigues Bonet de","Brazilian Archives of Biology and Technology; 52(5); 1243-1252","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500023&lang=pt" 
"S1516-89132009000500024-scl","Effect of microalga Spirulina platensis (Arthrospira platensis) on hippocampus lipoperoxidation and lipid profile in rats with induced hypercholesterolemia","Bertolin, Telma Elita, Pilatti, Dayane, Giacomini, Ana Cristina Vendrametto Varrone, Bavaresco, Caren Serra, Colla, Luciane Maria, Costa, Jorge Alberto Vieira","Brazilian Archives of Biology and Technology; 52(5); 1253-1259","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500024&lang=pt" 
"S1516-89132009000500025-scl","Fish silage in black bass (Micropterus Salmoides) feed as an alternative to fish meal","Arruda, Lia Ferraz de, Borghesi, Ricardo, Portz, Leandro, Cyrino, José Eurico Possebon, Oetterer, Marília","Brazilian Archives of Biology and Technology; 52(5); 1261-1266","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500025&lang=pt" 
"S1516-89132009000500026-scl","Ionizing radiation effects on food vitamins: a review","Dionísio, Ana Paula, Gomes, Renata Takassugui, Oetterer, Marília","Brazilian Archives of Biology and Technology; 52(5); 1267-1278","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500026&lang=pt" 
"S0104-93132009000200001-scl","Feitiçarias, territórios e resistências marginais","Birman, Patricia","Mana; 15(2); 321-348","Mana","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132009000200001&lang=pt" 
"S0104-93132009000200002-scl","Por uma antropologia benjaminiana: repensando paradigmas do teatro dramático","Dawsey, John C.","Mana; 15(2); 349-376","Mana","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132009000200002&lang=pt" 
"S0104-93132009000200003-scl","Políticas para Fronteira, História e Identidade: a luta simbólica nos processos de demarcação de terras indígenas Terena","Ferreira, Andrey Cordeiro","Mana; 15(2); 377-410","Mana","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132009000200003&lang=pt" 
"S0104-93132009000200004-scl","Fundamentos empíricos da razão antropológica: a criação do PPGAS e a seleção das espécies científicas","Garcia Jr., Afrânio","Mana; 15(2); 411-447","Mana","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132009000200004&lang=pt" 
"S0104-93132009000200006-scl","Animais gordos e a dissolução da fronteira entre as espécies","Kulick, Don","Mana; 15(2); 481-508","Mana","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132009000200006&lang=pt" 
"S0104-93132009000200005-scl","A cor dos ossos: narrativas científicas e apropriações culturais sobre &quot;Luzia&quot;, um crânio pré-histórico do Brasil","Gaspar Neto, Verlan Valle, Santos, Ricardo Ventura","Mana; 15(2); 449-480","Mana","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132009000200005&lang=pt" 
"S1516-89132009000500017-scl","Interference of a commercial catalase preparation in laccase and peroxidase activities","Ballaminut, Nara, Yamanaka, Renata, Machado, Katia Maria Gomes","Brazilian Archives of Biology and Technology; 52(5); 1193-1198","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500017&lang=pt" 
"S1516-89132009000500029-scl","Histopathological changes in the gill and liver tissues of freshwater fish, Cirrhinus mrigala exposed to dichlorvos","Velmurugan, Babu, Selvanayagam, Mariadoss, Cengiz, Elif Ipek, Unlu, Erhan","Brazilian Archives of Biology and Technology; 52(5); 1291-1296","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500029&lang=pt" 
"S1516-89132009000500015-scl","Effects of temperature and salinity on the survival rates of coxicerberus ramosae (Albuquerque, 1978), an interstitial isopod of a Sandy Beach on the coast of Brazil","Albuquerque, Elaine Figueiredo, Meurer, Bruno, Netto, Godofredo da Camara Genofre","Brazilian Archives of Biology and Technology; 52(5); 1179-1187","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500015&lang=pt" 
"S1726-46342009000400001-per","Nuevos desafíos para los institutos nacionales de salud de américa del sur: la globalización, las reformas sanitarias y la cooperación Sur-Sur.","Velásquez, Aníbal, Cabezas, César","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 419-421","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400001&lang=pt" 
"S1726-46342009000400002-per","Política de medicamentos del país: la perspectiva desde una teoría básica de los fines: National drug policy: perspective from the basic purposes theory","Álvarez-Falconí, Pedro P.","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 422-425","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400002&lang=pt" 
"S1726-46342009000400006-per","Reactividad de la prueba de tuberculina en contactos intradomiciliarios de pacientes con tuberculosis en Huánuco, Perú: Tuberculin test reactivity in household contacts of tuberculosis patients from Huanuco, Peru","Dámaso, Bernardo, Díaz, Ramiro, Menacho, Luz, Loza, César","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 449-454","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400006&lang=pt" 
"S1726-46342009000400007-per","Calidad de vida y condición de salud oral en embarazadas Chilenas e inmigrantes Peruanas","Misrachi, Clara, Ríos, Matías, Morales, Iván, Urzúa, Juan Pablo, Barahona, Pilar","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 455-461","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400007&lang=pt" 
"S1726-46342009000400008-per","Sintomatología depresiva en usuarios de cabinas públicas de internet en un distrito de Lima, Perú","Cotlear, Ian, Osada, Jorge, Ceccarelli, Miguel, Ruiz-Grosso, Paulo, Vega-Dienstmaier, Johann","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 462-465","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400008&lang=pt" 
"S1726-46342009000400009-per","Características de uso de plaguicidas químicos y riesgos para la salud en agricultores de la sierra central del Perú","Montoro, Ymelda, Moreno, Rocío, Gomero, Luis, Reyes, Maria","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 466-472","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400009&lang=pt" 
"S1726-46342009000400010-per","Caracterización y optimización del antígeno del líquido hidatídico de ovino y su aplicación en la prueba de látex","Fuentes, Flor, Incio, Nelly, Lévano, Juan, Torres, Yovanna","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 473-477","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400010&lang=pt" 
"S1726-46342009000400011-per","Efectividad de programas de reducción de la pobreza en la nutrición infantil y los determinantes económicos de la desnutrición en países de escasos recursos","Velásquez, Aníbal","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 478-493","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400011&lang=pt" 
"S1726-46342009000400012-per","Breve reseña histórica de la enfermedad de chagas, a cien años de su descubrimiento y situación actual en el Perú","Náquira, César, Cabrera, Rufino","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 494-504","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400012&lang=pt" 
"S1726-46342009000400013-per","Ácido domoico e intoxicación amnésica por moluscos en salud pública","Alvarez-Falconí, Pedro P.","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 505-516","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400013&lang=pt" 
"S1726-46342009000400014-per","Ley N.º 29459 Ley de los productos farmacéuticos, dispositivos médicos y productos sanitarios","Dongo, Víctor","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 517-529","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400014&lang=pt" 
"S1726-46342009000400015-per","Tratados comerciales y acceso a medicamentos en el Perú","Llamoza, Javier","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 530-536","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400015&lang=pt" 
"S1726-46342009000400016-per","Política de medicamentos en Estados Unidos de América","Stahl, Edmundo G","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 537-543","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400016&lang=pt" 
"S1726-46342009000400017-per","Política nacional de medicamentos en Brasil: Una visión general","Silva, Marcus Tolentino","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 544-548","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400017&lang=pt" 
"S1726-46342009000400018-per","Dificultades para el uso racional de medicamentos","Figueras, Albert","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 549-552","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400018&lang=pt" 
"S1726-46342009000400019-per","Estudios de bioequivalencia: la necesidad de establecer la fiabilidad de los medicamentos genéricos","Laosa, Olga, Guerra, Pedro, López-Durán, José Luis, Mosquera, Beatriz, Frías, Jesús","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 553-562","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400019&lang=pt" 
"S1726-46342009000400020-per","Derechos humanos en política de medicamentos: Perfiles fundamentales","Álvarez-Falconí, Pedro P.","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 563-572","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400020&lang=pt" 
"S1726-46342009000400021-per","Miasis en cavidad oral por Cochliomyia Hominivorax: reporte de un caso","Espinoza, Abel, Quiñones-Silva, Jhonatan, Garay, Oscar","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 573-576","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400021&lang=pt" 
"S1726-46342009000400022-per","Carlos Gutiérrez-Noriega, humanista y pionero de la Neurofarmacología y la Psiquiatría biológica en el Perú","Campos, H. Augusto","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 577-579","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400022&lang=pt" 
"S1726-46342009000400023-per","Reacciones adversas a medicamentos: manifestaciones dermatológicas","Burstein Alva, Zuño, Alvarez-Falcon, Pedro P.","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 580-581","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400023&lang=pt" 
"S1726-46342009000400024-per","El manejo de la infección por influenza a(H1N1) en el Perú","G. Madariaga, Miguel","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 582-583","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400024&lang=pt" 
"S1726-46342009000400025-per","Réplica","Solari, Lely, Cabezas, César, Soria, Jaime, Ticona, Eduardo","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 584-585","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400025&lang=pt" 
"S1726-46342009000400026-per","Publicaciones estudiantiles sobre propiedades medicinales de las plantas en Perú","Arroyo-Hernández, C. Hugo, Angulo-Bazán, Yolanda","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 585-586","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400026&lang=pt" 
"S1726-46342009000400027-per","Réplica","Pamo-Reyna, Oscar G.","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 586-587","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400027&lang=pt" 
"S1726-46342009000400028-per","Promoción de la salud vocal de los Docentes","Cantor, Lady, Muñoz, Idaly","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 587-588","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400028&lang=pt" 
"S1726-46342009000400029-per","Bajo nivel de conocimientos y actitud de rechazo hacia el tratamiento de tuberculosis","Antón-Neyra, Robert, Mezones-Holguín, Edward","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 589-590","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400029&lang=pt" 
"S1726-46342009000400003-per","Bioequivalencia de un Rociador nasal de propionato de fluticasona genérico y el producto comercial","Brandi, Vikki, G. Stahl, Edmundo","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 426-431","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400003&lang=pt" 
"S1726-46342009000400004-per","Equivalencia clínica entre el rociador nasal de propionato de fluticasona genérico y comercial en pacientes con rinitis alérgica: Clinical equival ence between generic and branded fluticasone propionate nasal spray in patients with alergic rhinitis","Brandi, Vikki, Stahl, Edmundo G.","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 432-440","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400004&lang=pt" 
"S1726-46342009000400005-per","Brote de leptospirosis asociado a la natación en una fuente de agua subterránea en una zona costera, Lima - Perú","Céspedes, Manuel, Tapia, Rafael, Balda, Lourdes, Gonzalez, Dana, Glenny, Martha, M Vinetz, Joseph","Revista Peruana de Medicina Experimental y Salud Publica; 26(4); 441-448","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342009000400005&lang=pt" 
"S1516-89132009000500019-scl","Prey selectivity and functional response by larval red-eyed tetra Moenkhausia sanctaefilomenae (Steindachner, 1907) (Characiformes: Characidae)","Alanis, Jorge Gallardo, Sarma, S.S.S., Nandini, S.","Brazilian Archives of Biology and Technology; 52(5); 1209-1216","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500019&lang=pt" 
"S1516-89132009000500020-scl","An efficient and rapid DNA minipreparation procedure suitable for PCR/SSR and RAPD analyses in tropical forest tree species","Alzate-Marin, Ana Lilia, Guidugli, Marcela Corbo, Soriani, Hilda Hildebrand, Martinez, Carlos Alberto, Mestriner, Moacyr Antônio","Brazilian Archives of Biology and Technology; 52(5); 1217-1224","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500020&lang=pt" 
"S1516-89132009000500005-scl","Morphological and physiological photon flux influence under in vitro culture of apple shoots","Zanandrea, Ilisandra, Bacarin, Marcos Antonio, Braga, Eugenia Jacira Bolacel, Bianchi, Valmor João, Peters, José Antonio","Brazilian Archives of Biology and Technology; 52(5); 1091-1098","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500005&lang=pt" 
"S1516-89132009000500007-scl","Production of pre-basic potato seed by polyvinyl chloride PVC: articulate gutters hydroponic system","Scherwinski-Pereira, Jonny Everson, Medeiros, Carlos Alberto Barbosa, Fortes, Gerson Renan de Luces, Pereira, Arione da Silva","Brazilian Archives of Biology and Technology; 52(5); 1107-1114","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500007&lang=pt" 
"S1516-89132009000500009-scl","A comparative evaluation of antibacterial potential of some plants used in indian traditional medicine for the treatment of microbial infections","Chattopadhyay, Rabi Ranjan, Bhattacharyya, Subir Kumar, Medda, Chiranjib, Chanda, Sunanda, Bag, Anwesa","Brazilian Archives of Biology and Technology; 52(5); 1123-1128","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500009&lang=pt" 
"S1516-89132009000500016-scl","GC-MS analysis of Nigella sativa seeds and antimicrobial activity of its volatile oil","Gerige, Saptha Jyothi, Gerige, Mahesh Kumar Yadav, Rao, Muralidhara, Ramanjaneyulu, ","Brazilian Archives of Biology and Technology; 52(5); 1189-1192","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500016&lang=pt" 
"S1516-89132009000500014-scl","Dispersal syndromes related to edge distance in cerrado sensu stricto fragments of central-western Brazil","Jardim, André Vitor Fleuri, Batalha, Marco Antônio","Brazilian Archives of Biology and Technology; 52(5); 1167-1177","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500014&lang=pt" 
"S1516-89132009000500021-scl","Batch and continuous extraction of bromelain enzyme by reversed micelles","Fileti, Ana Maria Frattini, Fischer, Gilvan Anderson, Santana, José Carlos Curvelo, Tambourgi, Elias Basile","Brazilian Archives of Biology and Technology; 52(5); 1225-1234","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500021&lang=pt" 
"S1516-89132009000500030-scl","Investigation about the efficiency of the bioaugmentation technique when applied to diesel oil contaminated soils","Mariano, Adriano Pinto, Angelis, Dejanira de Franceschi de, Pirôllo, Maria Paula Santos, Contiero, Jonas, Bonotto, Daniel Marcos","Brazilian Archives of Biology and Technology; 52(5); 1297-1312","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500030&lang=pt" 
"S1516-89132009000500027-scl","Biodegradation of stored jet fuel by a Nocardia sp. isolated from contaminated soil","Gomes, Edelvio de Barros, Soriano, Adriana Ururahy, Miranda, Rita de Cássia Mendonça de, Sousa, Maria de Fátima Vieira de Queiroz, Pereira Jr., Nei","Brazilian Archives of Biology and Technology; 52(5); 1279-1284","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500027&lang=pt" 
"S1516-89132009000500028-scl","Evaluation of the biodegradation of different types of lubricant oils in liquid medium","Lopes, Paulo Renato Matos, Bidoia, Ederio Dino","Brazilian Archives of Biology and Technology; 52(5); 1285-1290","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500028&lang=pt" 
"S1516-89132009000500012-scl","Qualitative-feed-restricted heavy swine: meat quality and morpho-histochemical characteristics of muscle fibers","Fraga, Alessandro Luís, Thomaz, Maria Cristina, Kronka, Rodolfo Nascimento, Budiño, Fábio Enrique Lemos, Huaynate, Rizal Alcides Robles, Scandolera, Antônio João, Ruiz, Urbano dos Santos, D&#039;Angelis, Flora Helena de Freitas","Brazilian Archives of Biology and Technology; 52(5); 1145-1156","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000500012&lang=pt" 
"S0104-93132009000200015-scl","","Teixeira, Rafael Henrique","Mana; 15(2); 600-603","Mana","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132009000200015&lang=pt" 
"S0104-93132009000200013-scl","","Demarchi, André","Mana; 15(2); 594-598","Mana","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132009000200013&lang=pt" 
"S0104-93132009000200012-scl","","Bertolossi, Leonardo Carvalho","Mana; 15(2); 591-594","Mana","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132009000200012&lang=pt" 
"S0104-93132009000200011-scl","Outsiders: estudos de sociologia do desvio","Moura, Cristina Patriota de","Mana; 15(2); 588-591","Mana","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132009000200011&lang=pt" 
"S0104-93132009000200010-scl","Mocambo: antropologia e história no processo de formação quilombola","Mello, Marcelo Moura","Mana; 15(2); 585-588","Mana","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132009000200010&lang=pt" 
"S0104-93132009000200014-scl","","Lea, Vanessa R.","Mana; 15(2); 598-600","Mana","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132009000200014&lang=pt" 
