"S0102-33062015000300310-scl","Taxonomy of Sinningia Nees (Gesneriaceae) in Rio Grande do Sul, southern Brazil","Ferreira, Gabriel Emiliano, Chautems, Alain, Waechter, Jorge Luiz","Acta Botanica Brasilica; 29(3); 310-326","Acta Botanica Brasilica","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062015000300310&lang=pt" 
"S0103-507X2015000300228-scl","Manômetros artesanais não medem com precisão a pressão de balão dos tubos endotraqueais","Annoni, Raquel, Almeida Junior, Antonio Evanir de","Revista Brasileira de Terapia Intensiva; 27(3); 228-234","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300228&lang=pt" 
"S0103-65132015000300560-scl","Transporte de cabotagem no Porto de Suape, Pernambuco: uma pesquisa exploratória","Cruz, Simone Maria Lucena, Araújo, Maria Creuza Borges de, Alencar, Luciana Hazin","Production; 25(3); 560-570","Production","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132015000300560&lang=pt" 
"S0102-46982015000300119-scl","A EDUCAÇÃO RURAL NA ESPANHA NA DÉCADA DE 1950: A UNESCO E OS PRINCÍPIOS EDUCATIVOS DO REGIME FRANQUISTA","Hidalgo, Angela Maria","Educação em Revista; 31(3); 119-142","Educação em Revista","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982015000300119&lang=pt" 
"S0102-46982015000300195-scl","LETRAMENTOS LITERÁRIOS: O QUE SE AVALIA NO EXAME NACIONAL DO ENSINO MÉDIO?","Luna, Tatiana Simões e, Marcuschi, Beth","Educação em Revista; 31(3); 195-224","Educação em Revista","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982015000300195&lang=pt" 
"S0102-46982015000300251-scl","UNA VALORACIÓN DE LA FORMACIÓN INICIAL DE PROFESORES EN ESPAÑA: EL MÁSTER EN EDUCACIÓN SECUNDARIA","Puentes, Roberto Valdés, Botia, Antonio Bolivar, Verdejo, Antonio Moreno","Educação em Revista; 31(3); 251-278","Educação em Revista","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982015000300251&lang=pt" 
"S0102-46982015000300359-scl","A CONDUÇÃO ELETRÔNICA DAS CONDUTAS: A EDUCAÇÃO COMO ESTRATÉGIA DE DISSEMINAÇÃO DE PRÁTICAS","Loureiro, Carine Bueira, Lopes, Maura Corcini","Educação em Revista; 31(3); 359-378","Educação em Revista","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982015000300359&lang=pt" 
"S0103-65132015000300678-scl","Aplicação de Poka Yoke em processos de caldeiraria","Consul, Josiel Teixeira","Production; 25(3); 678-690","Production","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132015000300678&lang=pt" 
"S1517-97022015000300757-scl","Fatores associados ao abandono escolar no ensino médio público de Minas Gerais","Soares, Tufi Machado, Fernandes, Neimar da Silva, Nóbrega, Mariana Calife, Nicolella, Alexandre C.","Educação e Pesquisa; 41(3); 757-772","Educação e Pesquisa","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022015000300757&lang=pt" 
"S0102-46982015000300143-scl","ESTUDO SOBRE OS CURSOS FERROVIÁRIOS NOS ANOS DE 1940 A 1960 A PARTIR DE REVISTAS FERROVIÁRIAS","Batista, Sueli Soares dos Santos, Carvalho, Maria Lúcia Mendes de","Educação em Revista; 31(3); 143-167","Educação em Revista","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982015000300143&lang=pt" 
"S1517-97022015000300629-scl","La argumentación en clase de ciencias, un modelo para su enseñanza","Ruiz Ortega, Francisco Javier, Tamayo Alzate, Oscar Eugenio, Márquez Bargalló, Conxita","Educação e Pesquisa; 41(3); 629-646","Educação e Pesquisa","Inglês, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022015000300629&lang=pt" 
"S0102-86502015000900604-scl","Normal mesenteric lymph ameliorates lipopolysaccharide challenge-induced spleen injury","Zhang, Li-min, Song, Wen, Cui, Hao, Xing, Li-qiang, Du, Hui-bo, Cui, Ying, Chen, Wei-hong, Zhao, Zi-gang, Niu, Chun-yu","Acta Cirurgica Brasileira; 30(9); 604-610","Acta Cirurgica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502015000900604&lang=pt" 
"S0102-46982015000300225-scl","A AVALIAÇÃO DAS APRENDIZAGENS NA FORMAÇÃO INICIAL DE PROFESSORES: DISCURSOS DE PROFESSORES/FORMADORES","Ferreira, Carlos Alberto Alves Soares","Educação em Revista; 31(3); 225-249","Educação em Revista","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982015000300225&lang=pt" 
"S1415-47142015000300540-scl","Grief, depression, and the DSM-5: a review and reflections upon the debate","Zachar, Peter","Revista Latinoamericana de Psicopatologia Fundamental; 18(3); 540-550","Revista Latinoamericana de Psicopatologia Fundamental","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142015000300540&lang=pt" 
"S0103-65132015000300585-scl","Uso da suavização da fronteira na determinação de pesos únicos em modelos DEA CCR","Pereira, Eliane Ribeiro, Mello, João Carlos Correia Baptista Soares de","Production; 25(3); 585-597","Production","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132015000300585&lang=pt" 
"S0102-46982015000300279-scl","CONSIDERAÇÕES SOBRE AFETOS E VIOLÊNCIAS NO ESPAÇO ESCOLAR: CONVERSAÇÕES COM PROFESSORES","Arreguy, Marília Etienne, Coutinho, Luciana Gageiro","Educação em Revista; 31(3); 279-298","Educação em Revista","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982015000300279&lang=pt" 
"S0103-65132015000300611-scl","Avaliação de fornecedores de chapa de aço em uma empresa de implementos rodoviários baseada na abordagem multicritério: um estudo de caso","Sousa, Emanuely Paskally Medeiros, Carmo, Breno Barros Telles do","Production; 25(3); 611-625","Production","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132015000300611&lang=pt" 
"S0103-65132015000300691-scl","Estudo de um fluxo interno de materiais baseado na filosofia Lean Manufacturing","Neuenfeldt Júnior, Alvaro Luiz, Siluk, Julio Cezar Mairesse, Nara, Elpidio Oscar Benitez","Production; 25(3); 691-700","Production","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132015000300691&lang=pt" 
"S0041-47512015000300011-sza","&#039;n Eksploratiewe ondersoek na adolessente se internetgebruik en die identifisering van moontlike risikofaktore ten opsigte van hulle psigososiale welstand","Van Der Merwe, Petro, Jansen, Cecelia","Tydskrif vir Geesteswetenskappe; 55(3); 490-506","Tydskrif vir Geesteswetenskappe","Africaner","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512015000300011&lang=pt" 
"S0041-47512015000300010-sza","Uitdagings by die implementering van Inligtings- en Kommunikasietegnologie vir die Setswanasprekende Gevorderde Onderwys Sertifikaat (GOS) Afstandstudent aan die Noordwes-Universiteit","Du Toit-Brits, Charlene","Tydskrif vir Geesteswetenskappe; 55(3); 469-489","Tydskrif vir Geesteswetenskappe","Africaner","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512015000300010&lang=pt" 
"S0102-46982015000300049-scl","QUAL O FUTURO DAS ESCOLAS NO CAMPO?","Vendramini, Célia Regina","Educação em Revista; 31(3); 49-69","Educação em Revista","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982015000300049&lang=pt" 
"S0102-46982015000300169-scl","O LIVRO DIDÁTICO DE ALFABETIZAÇÃO E A FORMAÇÃO DE LEITORES","Neitzel, Adair de Aguiar, Carvalho, Carla, Henrique, Fabiana","Educação em Revista; 31(3); 169-194","Educação em Revista","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982015000300169&lang=pt" 
"S0103-65132015000300641-scl","Opções reais sob Incerteza Knightiana na avaliação econômica de projetos de Pesquisa e Desenvolvimento (P &amp; D)","Leite, Luís Alberto Melchíades, Santiago, Leonardo Pereira, Teixeira, José Paulo","Production; 25(3); 641-656","Production","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132015000300641&lang=pt" 
"S0102-46982015000300097-scl","ENTRE A FRUIÇÃO DO PRESENTE E O INVESTIMENTO NO FUTURO: PRÁTICAS EXTRACURRICULARES ESTUDANTIS EM COLÉGIOS PRIVADOS","Quaresma, Maria Luísa","Educação em Revista; 31(3); 97-118","Educação em Revista","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982015000300097&lang=pt" 
"S1517-97022015000300791-scl","O movimento LGBT e as políticas de educação de gênero e diversidade sexual: perdas, ganhos e desafios","Vianna, Cláudia Pereira","Educação e Pesquisa; 41(3); 791-806","Educação e Pesquisa","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022015000300791&lang=pt" 
"S0102-86502015000900639-scl","Botulinum toxin type A on cutaneous flap viability in diabetic and tobacco-exposed rats","Camargo, Cristina Pires, Jacomo, Alfredo Luiz, Battlehner, Cláudia Naves, Lemos, Miriam, Saldiva, Paulo Hilário, Martins, Milton Arruda, Munhoz, Alexandre Mendonça, Gemperli, Rolf","Acta Cirurgica Brasileira; 30(9); 639-645","Acta Cirurgica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502015000900639&lang=pt" 
"S1517-97022015000300713-scl","A aprendizagem contextualizada: análise dos seus fundamentos e práticas pedagógicas","Festas, Maria Isabel Ferraz","Educação e Pesquisa; 41(3); 713-727","Educação e Pesquisa","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022015000300713&lang=pt" 
"S0103-65132015000300571-scl","Eficiência informacional do mercado de capitais brasileiro em anúncios de fusões e aquisições","Camargos, Marcos Antônio de, Barbosa, Francisco Vidal","Production; 25(3); 571-584","Production","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132015000300571&lang=pt" 
"S1517-97022015000300663-scl","O tempo escolar e o encontro com o outro: do ritmo padrão às simultaneidades","Pinho, Ana Sueli Teixeira de, Souza, Elizeu Clementino de","Educação e Pesquisa; 41(3); 663-678","Educação e Pesquisa","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022015000300663&lang=pt" 
"S0864-02892015000300001-cub","Décimo aniversario del fructífero empleo de la medicina regenerativa en Cuba","Hernández Ramírez, Porfirio","Revista Cubana de Hematología, Inmunología y Hemoterapia; 31(3); 221-225","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892015000300001&lang=pt" 
"S0864-02892015000300010-cub","Ausencia de asociación HLA-A*68-enfermedad renal crónica, en pacientes del occidente y centro de Cuba","Chang Monteagudo, Arturo, García Olivera, Tania, Morera Barrios, Luz M, Fernández Leliebre, Melquis, Rodríguez Díaz, Enrique, Caraballo Rivera, Nialis, Bencomo Hernández, Antonio","Revista Cubana de Hematología, Inmunología y Hemoterapia; 31(3); 318-323","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892015000300010&lang=pt" 
"S0864-02892015000300011-cub","Anticuerpos anti-C1q e infección por el virus de la hepatitis C","Merlín Linares, Julio César, Villaescusa Blanco, Rinaldo, Guerreiro Hernández, Ana María, Leyva Rodríguez, Aymara, Arce Hernández, Ada Amalia","Revista Cubana de Hematología, Inmunología y Hemoterapia; 31(3); -","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892015000300011&lang=pt" 
"S0864-02892015000300008-cub","Sitio web de inmunología para el sistema Cubano de salud","Serrano Barrera, Orlando R","Revista Cubana de Hematología, Inmunología y Hemoterapia; 31(3); 301-311","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892015000300008&lang=pt" 
"S0864-02892015000300004-cub","Enfermería en los procederes de aféresis","Salgado Arocena, Odalys, Fernández Delgado, Norma D, González Suárez, Tania, Olivares Mustelier, Dairis","Revista Cubana de Hematología, Inmunología y Hemoterapia; 31(3); 254-264","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892015000300004&lang=pt" 
"S0864-02892015000300007-cub","Efectos adversos en la cadena transfusional en el Instituto de Hematología e Inmunología","Martínez Martínez, Alexei, Rivero Jiménez, René Antonio, Fernández Delgado, Norma","Revista Cubana de Hematología, Inmunología y Hemoterapia; 31(3); 288-300","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892015000300007&lang=pt" 
"S0864-02892015000300006-cub","Efecto de la drepanocitosis sobre la calidad de vida","MartínezTriana, Raúl, García Hernández, Ailyn, Guerra González, Eva María, Machado Almeida, Teresita, Reytor Alfonso, Karen","Revista Cubana de Hematología, Inmunología y Hemoterapia; 31(3); 267-287","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892015000300006&lang=pt" 
"S1516-35982015000900321-scl","Growth curve of buffalo grazing on a grass pasture","Alves, Teresa Cristina, Franzolin, Raul","Revista Brasileira de Zootecnia; 44(9); 321-326","Revista Brasileira de Zootecnia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982015000900321&lang=pt" 
"S0066-782X2015002200211-scl","Public Health Policy Based on “Made-In-Brazil” Science: A Challenge for the Arquivos Brasileiros de Cardiologia","Oliveira, Jussiely Cunha, Barreto-Filho, José Augusto","Arquivos Brasileiros de Cardiologia; 105(3); 211-213","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200211&lang=pt" 
"S1984-63982015000300779-scl","Proporcionar aos índios a valorização das suas línguas?! Problemas discursivos na diferenciação da escola indígena","Guerola, Carlos Maroto","Revista Brasileira de Linguística Aplicada; 15(3); 779-807","Revista Brasileira de Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-63982015000300779&lang=pt" 
"S0066-782X2015002200316-scl","Anabolic Drugs and Myocardial Infarction – A Clinical Case Report","Santos, Rui Pontes, Pereira, Adriana, Guedes, Henrique, Lourenço, Carolina, Azevedo, João, Pinto, Paula","Arquivos Brasileiros de Cardiologia; 105(3); 316-319","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200316&lang=pt" 
"S0066-782X2015002200265-scl","Reverse Auction: A Potential Strategy for Reduction of Pharmacological Therapy Cost","Brandão, Sara Michelly Gonçalves, Issa, Victor Sarli, Ayub-Ferreira, Silvia Moreira, Storer, Samantha, Gonçalves, Bianca Gigliotti, Santos, Valter Garcia, Carvas Junior, Nelson, Guimarães, Guilherme Veiga, Bocchi, Edimar Alcides","Arquivos Brasileiros de Cardiologia; 105(3); 265-275","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200265&lang=pt" 
"S0103-507X2015000300202-scl","Corticosteroides na PAC grave: pontos a favor","Torres, Antoni","Revista Brasileira de Terapia Intensiva; 27(3); 202-204","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300202&lang=pt" 
"S1021-20192015000300004-sza","Evaluation of the response behaviour of unconfined cemented materials under dynamic loading","Matheba, M J, Steyn, W J vd M, Moloisane, R J, Milne, T I","Journal of the South African Institution of Civil Engineering; 57(3); 26-34","Journal of the South African Institution of Civil Engineering","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192015000300004&lang=pt" 
"S1021-20192015000300005-sza","Comparison of travel time between private car and public transport in Cape Town","Hitge, G, Vanderschuren, M","Journal of the South African Institution of Civil Engineering; 57(3); 35-43","Journal of the South African Institution of Civil Engineering","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192015000300005&lang=pt" 
"S1021-20192015000300007-sza","Investigating the bottom free surface nappe (ogee profile) across a sharp-crested weir caused by the flow in an asymmetrical approach channel","van Vuuren, S J, Coetzee, G L, Roberts, C P R","Journal of the South African Institution of Civil Engineering; 57(3); 57-63","Journal of the South African Institution of Civil Engineering","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192015000300007&lang=pt" 
"S1984-63982015000300565-scl","A metafunção interpessoal: um olhar sobre o artigo acadêmico de linguística","Bernardino, Cibele Gadelha","Revista Brasileira de Linguística Aplicada; 15(3); 565-592","Revista Brasileira de Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-63982015000300565&lang=pt" 
"S0103-507X2015000300196-scl","PIRO na estratificação da sepse: realidade ou miragem?","Granja, Cristina, Póvoa, Pedro","Revista Brasileira de Terapia Intensiva; 27(3); 196-198","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300196&lang=pt" 
"S0103-507X2015000300193-scl","Pacientes com neoplasias hematológicas internados nas unidades de terapia intensiva: novos desafios para o intensivista","Torres, Viviane Bogado Leite, Soares, Marcio","Revista Brasileira de Terapia Intensiva; 27(3); 193-195","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300193&lang=pt" 
"S0103-507X2015000300199-scl","Abordagem dirigida para o diagnóstico de fraqueza muscular grave na unidade de terapia intensiva","Latronico, Nicola, Gosselink, Rik","Revista Brasileira de Terapia Intensiva; 27(3); 199-201","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300199&lang=pt" 
"S1984-63982015000300761-scl","Diversidade, redundância e competência distribuída em um sistema virtual de aprendizagem colaborativa","Silva, Valdir","Revista Brasileira de Linguística Aplicada; 15(3); 761-778","Revista Brasileira de Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-63982015000300761&lang=pt" 
"S0123-59232015000300011-col","Diagnóstico ecológico y económico de la cadena de suministros para el reciclaje de plásticos en el contexto empresarial cubano","Feitó Cespón, Michael, Cespón Castro, Roberto, Martínez Curbelo, Gretel, Covas Varela, Daylí","Estudios Gerenciales; 31(136); 347-358","Estudios Gerenciales","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232015000300011&lang=pt" 
"S0123-59232015000300008-col","Construcción de juicios de confianza hacia compañías mineras en el norte de Chile","Olivos, Francisco","Estudios Gerenciales; 31(136); 310-318","Estudios Gerenciales","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232015000300008&lang=pt" 
"S0123-59232015000300003-col","Estudio de Monte Carlo para comparar 8 pruebas de normalidad sobre residuos de mínimos cuadrados ordinarios en presencia de procesos autorregresivos de primer orden","Alonso, Julio César, Montenegro, Sebastián","Estudios Gerenciales; 31(136); 253-265","Estudios Gerenciales","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232015000300003&lang=pt" 
"S0864-02892015000300003-cub","Metodología y aplicaciones de la citometría de flujo para el inmunofenotipaje de las leucemias agudas","Marsán Suárez, Vianed, del Valle Pérez, Lázaro O, Díaz Domínguez, Gabriela, Macías Abraham, Consuelo","Revista Cubana de Hematología, Inmunología y Hemoterapia; 31(3); 242-253","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892015000300003&lang=pt" 
"S0864-02892015000300002-cub","TRALI, una amenaza enmascarada: biología y fisiopatología","Rmán Torres, Roy, Fernández Delgado, Norma D, Trujillo Puentes, Hany Janet","Revista Cubana de Hematología, Inmunología y Hemoterapia; 31(3); 226-241","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892015000300002&lang=pt" 
"S0864-02892015000300005-cub","Morbilidad y mortalidad de la anemia drepanocítica: estudio observacional de 36 años","Machín García, Sergio, Álvarez Molina, Idalsys, Svarch, Eva, Menéndez Veitía, Andrea, Hernández Padrón, Carlos, Sosa Palacios, Oramis","Revista Cubana de Hematología, Inmunología y Hemoterapia; 31(3); 265-276","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892015000300005&lang=pt" 
"S0103-507X2015000300220-scl","Near miss materno em unidade de terapia intensiva: aspectos clínicos e epidemiológicos","Oliveira, Leonam Costa, Costa, Aurélio Antônio Ribeiro da","Revista Brasileira de Terapia Intensiva; 27(3); 220-227","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300220&lang=pt" 
"S0066-782X2015002200276-scl","Heart Rate and Systolic Blood Pressure Variability on Recently Diagnosed Diabetics","Michel-Chávez, Anaclara, Estañol, Bruno, Gien-López, José Antonio, Robles-Cabrera, Adriana, Huitrado-Duarte, María Elena, Moreno-Morales, René, Becerra-Luna, Brayans","Arquivos Brasileiros de Cardiologia; 105(3); 276-284","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200276&lang=pt" 
"S1984-63982015000300711-scl","Technologies, literacies in English oral communication and teacher education: an empirical study at the university level","Dias, Reinildes, Pimenta, Sônia Maria de Oliveira","Revista Brasileira de Linguística Aplicada; 15(3); 711-733","Revista Brasileira de Linguística Aplicada","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-63982015000300711&lang=pt" 
"S1516-35982015000900327-scl","Effects of polymer-coated slow-release urea on performance, ruminal fermentation, and blood metabolites in dairy cows","Calomeni, Gustavo Delfino, Gardinal, Rodrigo, Venturelli, Beatriz Conte, Freitas Júnior, José Esler de, Vendramini, Thiago Henrique Annibale, Takiya, Caio Seiti, Souza, Heraldo Namorato de, Rennó, Francisco Palma","Revista Brasileira de Zootecnia; 44(9); 327-334","Revista Brasileira de Zootecnia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982015000900327&lang=pt" 
"S1984-63982015000300503-scl","A formação inicial em Letras: cenário de pesquisas que consideram a perspectiva do professor formador","Corrêa, Francini Percinoto Poliseli","Revista Brasileira de Linguística Aplicada; 15(3); 503-536","Revista Brasileira de Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-63982015000300503&lang=pt" 
"S0066-782X2015002200241-scl","Performance of Surgical Risk Scores to Predict Mortality after Transcatheter Aortic Valve Implantation","Silva, Leonardo Sinnott, Caramori, Paulo Ricardo Avancini, Nunes Filho, Antonio Carlos Bacelar, Katz, Marcelo, Guaragna, João Carlos Vieira da Costa, Lemos, Pedro, Lima, Valter, Abizaid, Alexandre, Tarasoutchi, Flavio, Brito Jr, Fabio S. de","Arquivos Brasileiros de Cardiologia; 105(3); 241-247","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200241&lang=pt" 
"S0066-782X2015002200248-scl","Ergospirometry and Echocardiography in Early Stage of Heart Failure with Preserved Ejection Fraction and in Healthy Individuals","Garcia, Eduardo Lima, Menezes, Márcio Garcia, Stefani, Charles de Moraes, Danzmann, Luiz Cláudio, Torres, Marco Antonio Rodrigues","Arquivos Brasileiros de Cardiologia; 105(3); 248-255","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200248&lang=pt" 
"S1519-38292015000300337-scl","Tendência da mortalidade neonatal na cidade de Salvador (Bahia-Brasil), 1996-2012","Gonçalves, Annelise C., Costa, Maria da Conceição N., Barreto, Florisneide Rodrigues, Paim, Jairnilson S., Nascimento, Estela Maria R., Paixão, Enny Santos da, Mota, Eduardo Luiz Andrade","Revista Brasileira de Saúde Materno Infantil; 15(3); 337-347","Revista Brasileira de Saúde Materno Infantil","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292015000300337&lang=pt" 
"S1519-38292015000300279-scl","Relação entre a retenção de peso nos primeiros três meses pós-parto com ganho de peso e ingestão alimentar durante a gestação","Forte, Cristina Carra, Bernardi, Juliana Rombaldi, Goldani, Marcelo Zubaran, Bosa, Vera Lúcia","Revista Brasileira de Saúde Materno Infantil; 15(3); 279-287","Revista Brasileira de Saúde Materno Infantil","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292015000300279&lang=pt" 
"S0103-507X2015000300247-scl","Infecções urinárias causadas por Trichosporon spp. em pacientes graves internados em unidade de terapia intensiva","Mattede, Maria das Graças Silva, Piras, Cláudio, Mattede, Kelly Dematte Silva, Ferrari, Aline Trugilho, Baldotto, Lorena Simões, Assbu, Michel Silvestre Zouain","Revista Brasileira de Terapia Intensiva; 27(3); 247-251","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300247&lang=pt" 
"S0103-507X2015000300240-scl","Etiologia e fatores prognósticos da sepse em crianças e adolescentes admitidos em terapia intensiva","Pedro, Taís da Costa São, Morcillo, André Moreno, Baracat, Emílio Carlos Elias","Revista Brasileira de Terapia Intensiva; 27(3); 240-246","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300240&lang=pt" 
"S0066-782X2015002200214-scl","SBC Guidelines on Unstable Angina and Non-ST-Elevation Myocardial Infarction: Executive Summary","Feitosa-Filho, Gilson Soares, Baracioli, Luciano Moreira, Barbosa, Carlos José Dornas G., Franci, André, Timerman, Ari, Soares Piegas, Leopoldo, Marin-Neto, José Antônio, Nicolau, José Carlos","Arquivos Brasileiros de Cardiologia; 105(3); 214-227","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200214&lang=pt" 
"S0066-782X2015002200292-scl","Lowering Pulmonary Wedge Pressure after Heart Transplant: Pulmonary Compliance and Resistance Effect","Moreira, Nádia, Baptista, Rui, Costa, Susana, Franco, Fátima, Pêgo, Mariano, Antunes, Manuel","Arquivos Brasileiros de Cardiologia; 105(3); 292-300","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200292&lang=pt" 
"S1516-35982015000900303-scl","Production technology and quality of corn silage for feeding dairy cattle in Southern Brazil","Silva, Mábio Silvan José da, Jobim, Clóves Cabreira, Poppi, Edson Carlos, Tres, Tamara Tais, Osmari, Milene Puntel","Revista Brasileira de Zootecnia; 44(9); 303-313","Revista Brasileira de Zootecnia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982015000900303&lang=pt" 
