"S1889-18612014000200002-esp","Behavioral problems and depressive symptomatology as predictors of child-to-parent violence","Ibabe, Izaskun, Arnoso, Ainara, Elgorriaga, Edurne","The European Journal of Psychology Applied to Legal Context; 6(2); 53-61","The European Journal of Psychology Applied to Legal Context","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-18612014000200002&lang=pt" 
"S1980-00372014000800007-scl","Changes in lifestyle and self-rated health among high school students: A prospective analysis of the &quot;Saúde na Boa&quot; project","Barbosa Filho, Valter Cordeiro, Silva, Kelly Samara, Rech, Cassiano Ricardo, Brito, Anísio Luiz Silva, Oliveira, Elusa Santina Antunes de, Nahas, Markus Vinicius","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 16(); 55-67","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372014000800007&lang=pt" 
"S1980-00372014000800006-scl","Effect of intervention on total and central obesity in students: The Saúde na Boa project","Sousa, Thiago Ferreira de, Nahas, Markus Vinicius, Hardman, Carla Menêses, Garcia, Leandro Martin Totaro, Del Duca, Giovâni Firpo, Assis, Maria Alice Altenburg de","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 16(); 46-54","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372014000800006&lang=pt" 
"S1980-00372014000800005-scl","Effect of school-based intervention on diet in high school students","Costa, Filipe Ferreira da, Assis, Maria Alice Altenburg de, González-Chica, David, Bernardo, Carla, Barros, Mauro Virgilio Gomes de, Nahas, Markus Vinicius","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 16(); 36-45","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372014000800005&lang=pt" 
"S1980-00372014000800004-scl","Effectiveness of a school-based intervention regarding screen time in high school students","Hardman, Carla Menêses, Barros, Mauro Virgilio Gomes de, Lopes, Adair da Silva, Lima, Rodrigo Antunes, Bezerra, Jorge, Nahas, Markus Vinicius","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 16(); 25-35","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372014000800004&lang=pt" 
"S1692-85632014000200001-col","&#039;Necesitamos una economía competitiva para la paz y el desarrollo social&#039;","Vargas Lamadrid, Ramsés","Dimensión Empresarial; 12(2); 7-10","Dimensión Empresarial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-85632014000200001&lang=pt" 
"S1692-85632014000200010-col","Incidencia del liderazgo en los factores críticos del éxito como estrategia competitiva empresarial","Gil Osorio, Ivonne María, Ibarra Lopesierra, Sait","Dimensión Empresarial; 12(2); 117-126","Dimensión Empresarial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-85632014000200010&lang=pt" 
"S1692-85632014000200009-col","Gerencia estratégica e innovación empresarial: referentes conceptuales","González Molano, Carlos, Martinez Campo, José Luis","Dimensión Empresarial; 12(2); 107-116","Dimensión Empresarial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-85632014000200009&lang=pt" 
"S1692-85632014000200008-col","Emprendimiento en américa latina y su impacto en la gestión de proyectos","Sparano Rada, Humberto","Dimensión Empresarial; 12(2); 95-106","Dimensión Empresarial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-85632014000200008&lang=pt" 
"S1692-85632014000200005-col","Aplicación del modelo scor para el servicio de limpieza de contenedores tanque (iso tanks)","Fontalvo-Herrera, Tomás J, Cardona-Rojas, Daimer, Morelos Gómez, José","Dimensión Empresarial; 12(2); 59-68","Dimensión Empresarial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-85632014000200005&lang=pt" 
"S1692-85632014000200004-col","La comercialización del producto &quot;turismo deportivo&quot;","Blázquez Manzano, Alberto","Dimensión Empresarial; 12(2); 46-58","Dimensión Empresarial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-85632014000200004&lang=pt" 
"S1692-85632014000200007-col","Percepção de valores organizacionais: contribuições para a gestão de pessoas no setor de serviços","Aparecida Leite, Denilson, Renault de Moraes, Lúcio Flávio","Dimensión Empresarial; 12(2); 83-94","Dimensión Empresarial","Português","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-85632014000200007&lang=pt" 
"S1692-85632014000200006-col","Estrategias de inversión en capital de trabajo aplicadas por las micro, pequeñas y medianas empresas colombianas de comercio textil en el municipio de maicao","Angulo Rangel, Franklin Alejandro, Berrío Caballero, Hobber José","Dimensión Empresarial; 12(2); 69-82","Dimensión Empresarial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-85632014000200006&lang=pt" 
"S1692-85632014000200003-col","Discriminación salarial por género &quot;efecto techo de cristal&quot;. Caso: siete áreas metropolitanas de Colombia","Manolo Chávez, Nelson, Ríos, Héctor","Dimensión Empresarial; 12(2); 29-45","Dimensión Empresarial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-85632014000200003&lang=pt" 
"S1692-85632014000200002-col","Regional development and vision of future of boyacá&#039;s industrial corridor","Acosta-Prado, Julio César, Mojica Sastoque, Francisco José, Espinosa Cuervo, José Oswaldo","Dimensión Empresarial; 12(2); 11-28","Dimensión Empresarial","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-85632014000200002&lang=pt" 
"S0102-311X2014000701363-scl","Neither better nor worse, simply different","Coeli, Cláudia Medina, Pinheiro, Rejane Sobrino, Carvalho, Marilia Sá","Cadernos de Saúde Pública; 30(7); 1363-1365","Cadernos de Saúde Pública","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701363&lang=pt" 
"S0102-311X2014000801560-spa","Oral health technicians in Brazilian primary health care: potentials and constraints","Aguiar, Dulce Maria Lucena de, Tomita, Nilce Emy, Machado, Maria de Fátima Antero Sousa, Martins, Cleide Lavieri, Frazão, Paulo","Cadernos de Saúde Pública; 30(7); 1560-1570","Cadernos de Saúde Pública","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801560&lang=pt" 
"S0102-311X2014000801551-spa","Qualidade de vida de pacientes idosos vivendo com HIV/AIDS","Okuno, Meiry Fernanda Pinto, Gomes, Alexandre Cavallieri, Meazzini, Letícia, Scherrer Júnior, Gerson, Belasco Junior, Domingos, Belasco, Angélica Gonçalves Silva","Cadernos de Saúde Pública; 30(7); 1551-1559","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801551&lang=pt" 
"S0102-311X2014000801525-spa","Conhecimento sobre anticoncepção de emergência entre adolescentes do Ensino Médio de escolas públicas e privadas","Chofakian, Christiane Borges do Nascimento, Borges, Ana Luiza Vilela, Fujimori, Elizabeth, Hoga, Luiza Akiko Komura","Cadernos de Saúde Pública; 30(7); 1525-1536","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801525&lang=pt" 
"S0102-311X2014000801363-spa","Neither better nor worse, simply different","Coeli, Cláudia Medina, Pinheiro, Rejane Sobrino, Carvalho, Marilia Sá","Cadernos de Saúde Pública; 30(7); 1363-1365","Cadernos de Saúde Pública","Inglês, Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801363&lang=pt" 
"S0102-311X2014000801385-spa","Coordenação das redes de atenção à saúde pela atenção primária: validação semântica de um instrumento adaptado","Rodrigues, Ludmila Barbosa Bandeira, Leite, Andrea Cristina, Yamamura, Mellina, Deon, Keila Cristiane, Arcêncio, Ricardo Alexandre","Cadernos de Saúde Pública; 30(7); 1385-1390","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801385&lang=pt" 
"S0102-311X2014000801379-spa","Adaptação transcultural para o português (Brasil) da Vulnerability to Abuse Screening Scale (VASS) para rastreio da violência contra idosos","Maia, Rodrigo da Silva, Maia, Eulália Maria Chaves","Cadernos de Saúde Pública; 30(7); 1379-1384","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801379&lang=pt" 
"S0102-311X2014000801475-spa","Factors associated with unprotected sexual practice among men and women with mental illnesses in Brazil","Peixoto, Eliane Rezende de Morais, Barros, Fabiana Cristina Ribeiro de, Guimarães, Mark Drew Crosland","Cadernos de Saúde Pública; 30(7); 1475-1486","Cadernos de Saúde Pública","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801475&lang=pt" 
"S0102-311X2014000801515-spa","Utilização de serviços de saúde no Brasil: associação com indicadores de excesso de peso e gordura abdominal","Tomasi, Elaine, Nunes, Bruno Pereira, Thumé, Elaine, Silveira, Denise Silva da, Siqueira, Fernando Vinholes, Piccini, Roberto Xavier, Silva, Suele Manjourany, Dilélio, Alitéia Santiago, Facchini, Luiz Augusto","Cadernos de Saúde Pública; 30(7); 1515-1524","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801515&lang=pt" 
"S0102-311X2014000801360-spa","Pesticide use in Brazil and problems for public health","Rigotto, Raquel Maria, Vasconcelos, Dayse Paixão e, Rocha, Mayara Melo","Cadernos de Saúde Pública; 30(7); 1360-1362","Cadernos de Saúde Pública","Inglês, Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801360&lang=pt" 
"S0102-311X2014000701385-scl","Coordenação das redes de atenção à saúde pela atenção primária: validação semântica de um instrumento adaptado","Rodrigues, Ludmila Barbosa Bandeira, Leite, Andrea Cristina, Yamamura, Mellina, Deon, Keila Cristiane, Arcêncio, Ricardo Alexandre","Cadernos de Saúde Pública; 30(7); 1385-1390","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701385&lang=pt" 
"S0102-311X2014000701367-scl","Virologia ambiental e saneamento no Brasil: uma revisão narrativa","Prado, Tatiana, Miagostovich, Marize Pereira","Cadernos de Saúde Pública; 30(7); 1367-1378","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701367&lang=pt" 
"S0102-311X2014000701391-scl","Tradução e adaptação cultural para a língua portuguesa dos domínios Distúrbios do Sono e Distúrbios da Vigília do Patient-Reported-Outcomes Measurement Information System (PROMIS)","Silva e Costa, Zilma Maria Severino, Pinto, Rogério de Melo Costa, Mendonça, Tânia Maria da Silva, Silva, Carlos Henrique Martins da","Cadernos de Saúde Pública; 30(7); 1391-1401","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701391&lang=pt" 
"S0102-311X2014000701551-scl","Qualidade de vida de pacientes idosos vivendo com HIV/AIDS","Okuno, Meiry Fernanda Pinto, Gomes, Alexandre Cavallieri, Meazzini, Letícia, Scherrer Júnior, Gerson, Belasco Junior, Domingos, Belasco, Angélica Gonçalves Silva","Cadernos de Saúde Pública; 30(7); 1551-1559","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701551&lang=pt" 
"S0102-311X2014000701379-scl","Adaptação transcultural para o português (Brasil) da Vulnerability to Abuse Screening Scale (VASS) para rastreio da violência contra idosos","Maia, Rodrigo da Silva, Maia, Eulália Maria Chaves","Cadernos de Saúde Pública; 30(7); 1379-1384","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701379&lang=pt" 
"S0102-311X2014000701560-scl","Oral health technicians in Brazilian primary health care: potentials and constraints","Aguiar, Dulce Maria Lucena de, Tomita, Nilce Emy, Machado, Maria de Fátima Antero Sousa, Martins, Cleide Lavieri, Frazão, Paulo","Cadernos de Saúde Pública; 30(7); 1560-1570","Cadernos de Saúde Pública","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701560&lang=pt" 
"S0102-311X2014000701571-scl","La cooperación financiera internacional para la lucha contra el SIDA en América Latina y el Caribe","Leyva-Flores, René, Castillo, José Gabriel, Serván-Mori, Edson, Ballesteros, Maria Luisa Gontes, Rodríguez, Juan Francisco Molina","Cadernos de Saúde Pública; 30(7); 1571-1576","Cadernos de Saúde Pública","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701571&lang=pt" 
"S0102-311X2014000701578-scl","Homenagem de CSP ao seu ex-Editor-Chefe e pesquisador da ENSP/Fiocruz Sergio Koifman","","Cadernos de Saúde Pública; 30(7); 1578-1578","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701578&lang=pt" 
"S0102-311X2014000701357-scl","Um passo à frente na política de acesso aberto de CSP: instrumentos de aferição","Carvalho, Marilia Sá, Travassos, Claudia, Coeli, Cláudia Medina, Reichenheim, Michael E.","Cadernos de Saúde Pública; 30(7); 1357-1359","Cadernos de Saúde Pública","Inglês, Português, Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701357&lang=pt" 
"S0102-311X2014000701577-scl","Letter to the Editors regarding the article published in volume 30, number 3","Jacinto, Alessandro Ferrari, Villas Boas, Paulo José Fortes, Valle, Adriana Polachini do, Citero, Vanessa de Albuquerque","Cadernos de Saúde Pública; 30(7); 1577-1577","Cadernos de Saúde Pública","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701577&lang=pt" 
"S0102-311X2014000701360-scl","Pesticide use in Brazil and problems for public health","Rigotto, Raquel Maria, Vasconcelos, Dayse Paixão e, Rocha, Mayara Melo","Cadernos de Saúde Pública; 30(7); 1360-1362","Cadernos de Saúde Pública","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701360&lang=pt" 
"S0102-311X2014000701515-scl","Utilização de serviços de saúde no Brasil: associação com indicadores de excesso de peso e gordura abdominal","Tomasi, Elaine, Nunes, Bruno Pereira, Thumé, Elaine, Silveira, Denise Silva da, Siqueira, Fernando Vinholes, Piccini, Roberto Xavier, Silva, Suele Manjourany, Dilélio, Alitéia Santiago, Facchini, Luiz Augusto","Cadernos de Saúde Pública; 30(7); 1515-1524","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701515&lang=pt" 
"S0102-311X2014000801357-spa","Um passo à frente na política de acesso aberto de CSP: instrumentos de aferição","Carvalho, Marilia Sá, Travassos, Claudia, Coeli, Cláudia Medina, Reichenheim, Michael E.","Cadernos de Saúde Pública; 30(7); 1357-1359","Cadernos de Saúde Pública","Inglês, Português, Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801357&lang=pt" 
"S0102-311X2014000701475-scl","Factors associated with unprotected sexual practice among men and women with mental illnesses in Brazil","Peixoto, Eliane Rezende de Morais, Barros, Fabiana Cristina Ribeiro de, Guimarães, Mark Drew Crosland","Cadernos de Saúde Pública; 30(7); 1475-1486","Cadernos de Saúde Pública","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701475&lang=pt" 
"S0102-311X2014000701463-scl","Marketing social para doação de sangue: análise da predisposição de novos doadores","Barboza, Stephanie Ingrid Souza, Costa, Francisco José da","Cadernos de Saúde Pública; 30(7); 1463-1474","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701463&lang=pt" 
"S0102-311X2014000801391-spa","Tradução e adaptação cultural para a língua portuguesa dos domínios Distúrbios do Sono e Distúrbios da Vigília do Patient-Reported-Outcomes Measurement Information System (PROMIS)","Silva e Costa, Zilma Maria Severino, Pinto, Rogério de Melo Costa, Mendonça, Tânia Maria da Silva, Silva, Carlos Henrique Martins da","Cadernos de Saúde Pública; 30(7); 1391-1401","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801391&lang=pt" 
"S0102-311X2014000801578-spa","Homenagem de CSP ao seu ex-Editor-Chefe e pesquisador da ENSP/Fiocruz Sergio Koifman","","Cadernos de Saúde Pública; 30(7); 1578-1578","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801578&lang=pt" 
"S0102-311X2014000801577-spa","Letter to the Editors regarding the article published in volume 30, number 3","Jacinto, Alessandro Ferrari, Villas Boas, Paulo José Fortes, Valle, Adriana Polachini do, Citero, Vanessa de Albuquerque","Cadernos de Saúde Pública; 30(7); 1577-1577","Cadernos de Saúde Pública","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801577&lang=pt" 
"S0102-311X2014000801571-spa","La cooperación financiera internacional para la lucha contra el SIDA en América Latina y el Caribe","Leyva-Flores, René, Castillo, José Gabriel, Serván-Mori, Edson, Ballesteros, Maria Luisa Gontes, Rodríguez, Juan Francisco Molina","Cadernos de Saúde Pública; 30(7); 1571-1576","Cadernos de Saúde Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801571&lang=pt" 
"S0102-311X2014000801463-spa","Marketing social para doação de sangue: análise da predisposição de novos doadores","Barboza, Stephanie Ingrid Souza, Costa, Francisco José da","Cadernos de Saúde Pública; 30(7); 1463-1474","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801463&lang=pt" 
"S0102-311X2014000801453-spa","Concepções e tipologia de conflitos entre trabalhadores e gerentes no contexto da atenção básica no Sistema Único de Saúde (SUS)","Carvalho, Brígida Gimenez, Peduzzi, Marina, Ayres, José Ricardo de Carvalho Mesquita","Cadernos de Saúde Pública; 30(7); 1453-1462","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014000801453&lang=pt" 
"S0102-311X2014000701525-scl","Conhecimento sobre anticoncepção de emergência entre adolescentes do Ensino Médio de escolas públicas e privadas","Chofakian, Christiane Borges do Nascimento, Borges, Ana Luiza Vilela, Fujimori, Elizabeth, Hoga, Luiza Akiko Komura","Cadernos de Saúde Pública; 30(7); 1525-1536","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000701525&lang=pt" 
"S0121-81232014000300001-col","El médico como víctima de la medicalización","Peñaranda-Parada, Édgar","Revista Colombiana de Reumatología; 21(3); 113-114","Revista Colombiana de Reumatología","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232014000300001&lang=pt" 
"S0121-81232014000300007-col","Necrosis cutánea extensa secundaria a síndrome antifosfolípido en un paciente con infección por el virus de la inmunodeficiencia humana: reporte de caso","García Rincón, Cristian Iván, Morales Restrepo, Nathalie, Muñoz-Grajales, Carolina, Cardozo Avendaño, Sergio Leonardo, Calle, Juliana, Velásquez Franco, Carlos Jaime, Márquez Hernández, Javier, Pinto Peñaranda, Luis Fernando","Revista Colombiana de Reumatología; 21(3); 155-159","Revista Colombiana de Reumatología","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232014000300007&lang=pt" 
"S0121-81232014000300004-col","Artrosis de la articulación trapecio-metacarpiana. Tratamiento quirúrgico con resección del trapecio y reconstrucción con tendosuspensión del abductor pollicis longus","Vergara-Amador, Enrique","Revista Colombiana de Reumatología; 21(3); 15-28","Revista Colombiana de Reumatología","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232014000300004&lang=pt" 
"S0121-81232014000300008-col","Granulomatosis con poliangeítis, doble positividad de anticuerpos contra el citoplasma de neutrófilos y granuloma renal","Herrera Uribe, Sebastián, Bernal Sierra, Elisa, Arias, Luis Fernando, Vanegas García, Adriana Lucía","Revista Colombiana de Reumatología; 21(3); 160-164","Revista Colombiana de Reumatología","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232014000300008&lang=pt" 
"S0121-81232014000300003-col","Diferencia mínima clínicamente importante en algunas escalas de medición utilizadas en enfermedades musculoesqueléticas","Donado Gómez, Jorge Hernando, Jiménez Cotes, Evert Armando, Mejía Cardona, Laura","Revista Colombiana de Reumatología; 21(3); 125-132","Revista Colombiana de Reumatología","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232014000300003&lang=pt" 
"S2176-45732014000300001-scl","Editorial Bakhtiniana - Número especial","Brait, Beth, Cunha, Dóris de Arruda Carneiro da, Pistori, Maria Helena Cruz","Bakhtiniana: Revista de Estudos do Discurso; 9(spe); 2-3","Bakhtiniana: Revista de Estudos do Discurso","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-45732014000300001&lang=pt" 
"S0121-49932014000200008-col","Los códigos en la construcción en Colombia: Aproximaciones y aplicaciones","Vargas Caicedo, Hernando","Revista de Ingeniería; (41); 54-56","Revista de Ingeniería","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932014000200008&lang=pt" 
"S0121-49932014000200001-col","EDITORIAL","","Revista de Ingeniería; (41); 5-6","Revista de Ingeniería","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932014000200001&lang=pt" 
"S0121-49932014000200003-col","Capacidades de innovación para la gestión del diseño en PYME de empaques plásticos flexibles","Rojas, Miguel David, López Felipe, Zapata Roldán","Revista de Ingeniería; (41); 15-21","Revista de Ingeniería","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932014000200003&lang=pt" 
"S0121-49932014000200005-col","Funciones volumen-demora BPR y cónica en vías multicarriles de Bogotá","Márquez, Luis, García, Dominga Esperanza, Guarín, Lesly Carolina","Revista de Ingeniería; (41); 30-39","Revista de Ingeniería","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932014000200005&lang=pt" 
"S0121-49932014000200006-col","Tendencias de tarificación en el suministro de energía eléctrica","Durán Castro, Hernando","Revista de Ingeniería; (41); 40-45","Revista de Ingeniería","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932014000200006&lang=pt" 
"S0121-49932014000200007-col","Evaluación de un sistema de aire disuelto bajo diferentes condiciones de operación","Berrío, Juan Carlos, López, Jorge, Cristancho, Paola, Gallo, Juan, Guerrero, Esteban, Ratkovich, Nicolás","Revista de Ingeniería; (41); 46-52","Revista de Ingeniería","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932014000200007&lang=pt" 
"S0121-49932014000200017-col","Asociaciones profesionales gestadas en Uniandes","","Revista de Ingeniería; (41); 96-98","Revista de Ingeniería","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932014000200017&lang=pt" 
"S0121-49932014000200016-col","El control de la construcción y el control urbano en Colombia: El caso Medellín y la Ruta Medellín Vivienda Segura 2014-2024; retos y oportunidades","Restrepo Isaza, Diego","Revista de Ingeniería; (41); 90-94","Revista de Ingeniería","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932014000200016&lang=pt" 
"S0121-49932014000200015-col","La necesidad de un Código de Construcción Sostenible para Bogotá: Cómo construir una propuesta","Escallón, Clemencia, Villate, Camilo","Revista de Ingeniería; (41); 85-89","Revista de Ingeniería","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932014000200015&lang=pt" 
"S0121-49932014000200014-col","Normativa chilena: instrumentos, actores, hitos y desafíos","Campos, José Pedro","Revista de Ingeniería; (41); 78-84","Revista de Ingeniería","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932014000200014&lang=pt" 
"S0121-49932014000200012-col","Experiencia española de transición: desde la dispersa normativa de la edificación prescriptiva hacia el nuevo Código Técnico de la Edificación 2006, una norma moderna y unificada, enfocada hacia las prestaciones","Serra, Javier, Tenorio, JoséAntonio","Revista de Ingeniería; (41); 65-70","Revista de Ingeniería","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932014000200012&lang=pt" 
"S0121-49932014000200011-col","El rol del International Code Council en el sistema de regulación de la construcción en Estados Unidos y en la construcción verde","Walls, David","Revista de Ingeniería; (41); 61-64","Revista de Ingeniería","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932014000200011&lang=pt" 
"S0121-49932014000200010-col","Palabras de Instalación Foro &quot;Los códigos en la construcción en Colombia: Aproximaciones y Aplicaciones&quot;","Cárdenas, Alonso","Revista de Ingeniería; (41); 59-60","Revista de Ingeniería","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932014000200010&lang=pt" 
"S0252-18652014000200008-per","BIANCHINI, Paolo; Perla CHINCHILLA y Antonella ROMANO (coords.), 2014, De los colegios a las universidades. Los jesuitas en el ámbito de la educación superior, Lima, Universidad del Pacífico / Pontificia Universidad Javeriana / Universidad Iberoamericana Puebla / Universidad Iberoamericana Ciudad de México. 400 pp.","Guibovich Pérez, Pedro M","Apuntes; 41(75); 243-245","Apuntes","Inglês, Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0252-18652014000200008&lang=pt" 
"S0252-18652014000200009-per","BIERNAT, Carolina y Karina RAMACCIOTTI, 2013, Crecer y multiplicarse. La política sanitaria materno-infantil. Argentina 1900-1960, Buenos Aires, Editorial Biblos. 165 pp.","Calandria, María Sol","Apuntes; 41(75); 246-248","Apuntes","Inglês, Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0252-18652014000200009&lang=pt" 
"S0252-18652014000200012-per","WILSON, Fiona, 2013, Citizenship and Political Violence in Peru. An Andean Town, 1870s-1970s, Nueva York, Palgrave Macmillan. 229 pp.","Ragas, José","Apuntes; 41(75); 255-257","Apuntes","Inglês, Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0252-18652014000200012&lang=pt" 
"S0252-18652014000200011-per","GAGGERO, Alejandro; Martín SCHORR y Andrés WAINER, 2014, Restricción eterna: el poder económico durante el kirchnerismo, Buenos Aires, Futuro Anterior. 176 pp.","Castellani, Ana","Apuntes; 41(75); 252-254","Apuntes","Inglês, Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0252-18652014000200011&lang=pt" 
"S0252-18652014000200010-per","CAMMAROTA, Adrián, 2014, Somos bachiyeres. Juventud, cultura escolar y peronismo en el Colegio Nacional Mixto de Morón (1949-1969), Buenos Aires, Biblos. 222 pp.","Simonetto, Patricio","Apuntes; 41(75); 249-251","Apuntes","Inglês, Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0252-18652014000200010&lang=pt" 
