"S0074-02762008000100010-scl","Aedes aegypti, Aedes albopictus, and dengue in Argentina: current knowledge and future directions","Vezzani, Darío, Carbajo, Aníbal E","Memórias do Instituto Oswaldo Cruz; 103(1); 66-74","Memórias do Instituto Oswaldo Cruz","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762008000100010&lang=pt" 
"S0100-69912008000100004-scl","Perfil epidemiológico do trauma de face dos pacientes atendidos no pronto socorro de um hospital público","Macedo, Jefferson Lessa Soares de, Camargo, Larissa Macedo de, Almeida, Pedro Fragoso de, Rosa, Simone Corrêa","Revista do Colégio Brasileiro de Cirurgiões; 35(1); 9-13","Revista do Colégio Brasileiro de Cirurgiões","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912008000100004&lang=pt" 
"S0100-69912008000100006-scl","A importância do anel de silicone na derivação gástrica em Y-de-ROUX para o tratamento da obesidade","Valezi, Antonio Carlos, Brito, Edivaldo Macedo de, Souza, José Carlos Lacerda de, Guariente, Ana Luiza Mezzaroba, Emori, Fabiano Takaaki, Lopes, Vivian Cristina Holanda","Revista do Colégio Brasileiro de Cirurgiões; 35(1); 18-22","Revista do Colégio Brasileiro de Cirurgiões","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912008000100006&lang=pt" 
"S0100-69912008000100007-scl","A aplicação de adesivo de cianoacrilato por histeroscopia e os testes de perviedade na esterilização tubária de ovelhas","Bigolin, Sergio, Fagundes, Djalma José, Rivoire, Henri Chaplin, Simões, Ricardo Santos, Fagundes, Anna Tereza Negrini, Simões, Manuel de Jesus","Revista do Colégio Brasileiro de Cirurgiões; 35(1); 23-27","Revista do Colégio Brasileiro de Cirurgiões","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912008000100007&lang=pt" 
"S1024-94352008000200006-cub","Alfabetización informacional: una breve reflexión sobre el tema","Valdés Payo, Lilibeth","ACIMED; 17(2); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008000200006&lang=pt" 
"S1024-94352008000200013-cub","Entre la información científica y la docencia superior","Dueñas Becerra, Jesús","ACIMED; 17(2); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008000200013&lang=pt" 
"S0102-36162008000100001-scl","Paralisia nervosa na artroplastia total do quadril","Schwartsmann, Carlos Roberto, Yepez, Antony Kerbes","Revista Brasileira de Ortopedia; 43(1-2); 1-6","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000100001&lang=pt" 
"S0102-36162008000100006-scl","Avaliação dos resultados da artrodese da articulação escapulotorácica no tratamento da escápula alada na distrofia fascioescapulumeral","Pellegrino, Luciano Antonio Nassar, Carvalho, Dulce Egydio de, Hinkenickel, Gustavo Barbosa Celia, Miyazaki, Alberto Naoki, Doneux-Santos, Pedro, Fregoneze, Marcelo, Silva, Luciana Andrade da, Checchia, Sérgio Luiz","Revista Brasileira de Ortopedia; 43(1-2); 41-47","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000100006&lang=pt" 
"S0102-36162008000100002-scl","Correlação do tipo de biópsia e sua validade diagnóstica nos tumores músculo-esqueléticos em distintas topografias","Siqueira, Karina Levy, Viola, Dan Carai Maia, Jesus-Garcia, Reynaldo, Gracitelli, Guilherme Conforto","Revista Brasileira de Ortopedia; 43(1-2); 7-14","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000100002&lang=pt" 
"S0102-36162008000100004-scl","Parafusos pediculares no tratamento da cifose de Scheuermann: resultados e complicações","Macedo, Rodrigo D&#039;Alessandro de, Fim, Márcio, Fontes, Bruno Pinto Coelho","Revista Brasileira de Ortopedia; 43(1-2); 23-30","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000100004&lang=pt" 
"S0102-36162008000100005-scl","Osteossíntese provisória das fraturas expostas da diáfise da tíbia com fixador externo não transfixante","Hungria, José Octavio Soares, Mercadante, Marcelo Tomanik","Revista Brasileira de Ortopedia; 43(1-2); 31-40","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000100005&lang=pt" 
"S0102-86502008000100001-scl","Part of the history of surgical research in Brazil: historical evolution of the journal Acta Cirúrgica Brasileira (1986-2005)","Goldenberg, Saul","Acta Cirurgica Brasileira; 23(1); 1-3","Acta Cirurgica Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502008000100001&lang=pt" 
"S0102-86502008000100003-scl","Effect of different periods of hyperbaric oxygen on ischemia-reperfusion injury of rat small bowel","Bertoletto, Paulo Roberto, Chaves, José Carlos, Fagundes, Anna Tereza Negrini, Simões, Ricardo Santos, Oshima, Celina Tizuko Fujiyama, Simões, Manuel de Jesus, Fagundes, Djalma José","Acta Cirurgica Brasileira; 23(1); 11-15","Acta Cirurgica Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502008000100003&lang=pt" 
"S0102-86502008000100012-scl","Tensile strength study of the abdominal wall following laparotomy synthesis using three types of surgical wires in Wistar rats","Rossi, Lucas Félix, Ramos, Renata Ribeiro, Kestering, Darlan de Medeiros, Soldi, Marly da Silveira, Ely, Jorge Bins, d&#039;Acampora, Armando José","Acta Cirurgica Brasileira; 23(1); 73-77","Acta Cirurgica Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502008000100012&lang=pt" 
"S0102-86502008000100016-scl","Rubber band ligation and infrared photocoagulation for the outpatient treatment of hemorrhoidal disease","Ricci, Maurício Pichler, Matos, Délcio, Saad, Sarhan Sydney","Acta Cirurgica Brasileira; 23(1); 102-106","Acta Cirurgica Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502008000100016&lang=pt" 
"S1413-81232008000100002-scl","A importância do uso das células tronco para a saúde pública","Pereira, Lygia da Veiga","Ciência &amp; Saúde Coletiva; 13(1); 07-14","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100002&lang=pt" 
"S1413-81232008000100007-scl","O Programa Saúde da Família segundo profissionais de saúde, gestores e usuários","Ronzani, Telmo Mota, Silva, Cristiane de Mesquita","Ciência &amp; Saúde Coletiva; 13(1); 23-34","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100007&lang=pt" 
"S1413-81232008000100008-scl","Avaliação das ações de saúde bucal no Programa Saúde da Família no distrito de Mosqueiro, Pará","Emmi, Danielle Tupinambá, Barroso, Regina Fátima Feio","Ciência &amp; Saúde Coletiva; 13(1); 35-41","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100008&lang=pt" 
"S1413-81232008000100009-scl","Satisfação com o atendimento odontológico: estudo qualitativo com mães de crianças atendidas na Universidade Federal de Santa Catarina","Robles, Ana Carolina Couto, Grosseman, Suely, Bosco, Vera Lúcia","Ciência &amp; Saúde Coletiva; 13(1); 43-49","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100009&lang=pt" 
"S1413-81232008000100010-scl","A identidade do agente comunitário de saúde: uma abordagem fenomenológica","Bachilli, Rosane Guimarães, Scavassa, Ailton José, Spiri, Wilza Carla","Ciência &amp; Saúde Coletiva; 13(1); 51-60","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100010&lang=pt" 
"S1413-81232008000100011-scl","Representações sociais das enfermeiras sobre a integralidade na assistência à saúde da mulher na rede básica","Reis, Cássia Barbosa, Andrade, Sônia Maria Oliveira de","Ciência &amp; Saúde Coletiva; 13(1); 61-70","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100011&lang=pt" 
"S1413-81232008000100012-scl","A representação social do cuidado no programa saúde da família na cidade de Natal","Rodrigues, Maísa Paulino, Lima, Kenio Costa de, Roncalli, Angelo Giuseppe","Ciência &amp; Saúde Coletiva; 13(1); 71-82","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100012&lang=pt" 
"S1413-81232008000100013-scl","A fragilidade/resistência da vida humana em comunidades rurais do Pantanal Mato-grossense, MT, Brasil","Pignatti, Marta Gislene, Castro, Sueli Pereira","Ciência &amp; Saúde Coletiva; 13(1); 83-94","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100013&lang=pt" 
"S1413-81232008000100014-scl","Colegiado gestor: uma análise das possibilidades de autogestão em um hospital público","Abrahão, Ana Lúcia","Ciência &amp; Saúde Coletiva; 13(1); 95-102","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100014&lang=pt" 
"S1413-81232008000100015-scl","Amamentação natural como fonte de prevenção em saúde","Antunes, Leonardo dos Santos, Antunes, Lívia Azeredo Alves, Corvino, Marcos Paulo Fonseca, Maia, Lucianne Cople","Ciência &amp; Saúde Coletiva; 13(1); 103-109","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100015&lang=pt" 
"S1413-81232008000100016-scl","Punishment, penalty or providence? Morbidity due to external causes in basic healthcare, Porto Alegre, Brazil","Rodrigues, Gerci Salete, Lopes, Marta Julia Marques, Souza, Aline Corrêa de, Ribeiro, Luiza Maria","Ciência &amp; Saúde Coletiva; 13(1); 111-120","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100016&lang=pt" 
"S1413-81232008000100017-scl","Integral healthcare model for treating problems caused by alcohol and other drugs: perceptions of users, their companions and practitioners","Moraes, Maristela","Ciência &amp; Saúde Coletiva; 13(1); 121-133","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100017&lang=pt" 
"S1413-81232008000100019-scl","Prevenção do câncer de próstata na ótica do usuário portador de hipertensão e diabetes","Vieira, Luiza Jane Eyre de Souza, Santos, Zélia Maria de Sousa Araújo, Landim, Fátima Luna Pinheiro, Caetano, Joselany Áfio, Sá Neta, Clycia de Albuquerque","Ciência &amp; Saúde Coletiva; 13(1); 145-152","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100019&lang=pt" 
"S1413-81232008000100020-scl","O modo de inserção do médico no processo produtivo em saúde: o caso das unidades básicas de Belo Horizonte","Gariglio, Maria Terezinha, Radicchi, Antônio Leite Alves","Ciência &amp; Saúde Coletiva; 13(1); 153-163","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100020&lang=pt" 
"S1413-81232008000100021-scl","Representações do trabalho informal e dos riscos à saúde entre trabalhadoras domésticas e trabalhadores da construção civil","Iriart, Jorge Alberto Bernstein, Oliveira, Roberval Passos de, Xavier, Shirlei da Silva, Costa, Alane Mendara da Silva, Araújo, Gustavo Ribeiro de, Santana, Vilma Sousa","Ciência &amp; Saúde Coletiva; 13(1); 165-174","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100021&lang=pt" 
"S1413-81232008000100022-scl","Ações de educação em saúde para prevenção e controle da dengue: um estudo em Icaraí, Caucaia, Ceará","Sales, Fátima Maria de Sousa","Ciência &amp; Saúde Coletiva; 13(1); 175-184","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100022&lang=pt" 
"S1413-81232008000100025-scl","A eutanásia e os paradoxos da autonomia","Siqueira-Batista, Rodrigo, Schramm, Fermin Roland","Ciência &amp; Saúde Coletiva; 13(1); 207-221","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100025&lang=pt" 
"S1413-81232008000100028-scl","O sujeito na literatura acadêmica sobre gestão em saúde: notas para a questão da autonomia","Abrahão, Ana Lucia, Martins, Carla Macedo, Geisler, Adriana","Ciência &amp; Saúde Coletiva; 13(1); 247-257","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100028&lang=pt" 
"S1413-81232008000100029-scl","Concepts involved in the training and work processes of community healthcare agents: a bibliographical review","Bornstein, Vera Joana, Stotz, Eduardo Navarro","Ciência &amp; Saúde Coletiva; 13(1); 259-268","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100029&lang=pt" 
"S1413-81232008000100003-scl","Ensaios clínicos no Brasil para doenças cardíacas utilizando células-tronco","Schettert, Isolmar","Ciência &amp; Saúde Coletiva; 13(1); 15-17","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100003&lang=pt" 
"S1413-81232008000100007-spa","O Programa Saúde da Família segundo profissionais de saúde, gestores e usuários","Ronzani, Telmo Mota, Silva, Cristiane de Mesquita","Ciência &amp; Saúde Coletiva; 13(1); 23-34","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100007&lang=pt" 
"S1413-81232008000100010-spa","A identidade do agente comunitário de saúde: uma abordagem fenomenológica","Bachilli, Rosane Guimarães, Scavassa, Ailton José, Spiri, Wilza Carla","Ciência &amp; Saúde Coletiva; 13(1); 51-60","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100010&lang=pt" 
"S1413-81232008000100012-spa","A representação social do cuidado no programa saúde da família na cidade de Natal","Rodrigues, Maísa Paulino, Lima, Kenio Costa de, Roncalli, Angelo Giuseppe","Ciência &amp; Saúde Coletiva; 13(1); 71-82","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100012&lang=pt" 
"S1413-81232008000100013-spa","A fragilidade/resistência da vida humana em comunidades rurais do Pantanal Mato-grossense, MT, Brasil","Pignatti, Marta Gislene, Castro, Sueli Pereira","Ciência &amp; Saúde Coletiva; 13(1); 83-94","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100013&lang=pt" 
"S1413-81232008000100016-spa","Punishment, penalty or providence? Morbidity due to external causes in basic healthcare, Porto Alegre, Brazil","Rodrigues, Gerci Salete, Lopes, Marta Julia Marques, Souza, Aline Corrêa de, Ribeiro, Luiza Maria","Ciência &amp; Saúde Coletiva; 13(1); 111-120","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100016&lang=pt" 
"S1413-81232008000100017-spa","Integral healthcare model for treating problems caused by alcohol and other drugs: perceptions of users, their companions and practitioners","Moraes, Maristela","Ciência &amp; Saúde Coletiva; 13(1); 121-133","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100017&lang=pt" 
"S1413-81232008000100018-spa","Vague and diffuse symptoms in biomedicine: a review of the literature","Guedes, Carla Ribeiro, Nogueira, Maria Inês, Camargo Jr., Kenneth Rochel de","Ciência &amp; Saúde Coletiva; 13(1); 135-144","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100018&lang=pt" 
"S1413-81232008000100020-spa","O modo de inserção do médico no processo produtivo em saúde: o caso das unidades básicas de Belo Horizonte","Gariglio, Maria Terezinha, Radicchi, Antônio Leite Alves","Ciência &amp; Saúde Coletiva; 13(1); 153-163","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100020&lang=pt" 
"S1413-81232008000100021-spa","Representações do trabalho informal e dos riscos à saúde entre trabalhadoras domésticas e trabalhadores da construção civil","Iriart, Jorge Alberto Bernstein, Oliveira, Roberval Passos de, Xavier, Shirlei da Silva, Costa, Alane Mendara da Silva, Araújo, Gustavo Ribeiro de, Santana, Vilma Sousa","Ciência &amp; Saúde Coletiva; 13(1); 165-174","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100021&lang=pt" 
"S1413-81232008000100022-spa","Ações de educação em saúde para prevenção e controle da dengue: um estudo em Icaraí, Caucaia, Ceará","Sales, Fátima Maria de Sousa","Ciência &amp; Saúde Coletiva; 13(1); 175-184","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100022&lang=pt" 
"S1413-81232008000100024-spa","Racionalidades médicas e integralidade","Tesser, Charles Dalcanale, Luz, Madel Therezinha","Ciência &amp; Saúde Coletiva; 13(1); 195-206","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100024&lang=pt" 
"S1413-81232008000100025-spa","A eutanásia e os paradoxos da autonomia","Siqueira-Batista, Rodrigo, Schramm, Fermin Roland","Ciência &amp; Saúde Coletiva; 13(1); 207-221","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100025&lang=pt" 
"S1413-81232008000100027-spa","A prevenção do câncer de próstata: uma revisão da literatura","Gomes, Romeu, Rebello, Lúcia Emilia Figueiredo de Sousa, Araújo, Fábio Carvalho de, Nascimento, Elaine Ferreira do","Ciência &amp; Saúde Coletiva; 13(1); 235-246","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100027&lang=pt" 
"S1413-81232008000100028-spa","O sujeito na literatura acadêmica sobre gestão em saúde: notas para a questão da autonomia","Abrahão, Ana Lucia, Martins, Carla Macedo, Geisler, Adriana","Ciência &amp; Saúde Coletiva; 13(1); 247-257","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100028&lang=pt" 
"S1413-81232008000100029-spa","Concepts involved in the training and work processes of community healthcare agents: a bibliographical review","Bornstein, Vera Joana, Stotz, Eduardo Navarro","Ciência &amp; Saúde Coletiva; 13(1); 259-268","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100029&lang=pt" 
"S1413-81232008000100030-spa","Environmental exposures and gene regulation in disease etiology","Edwards, Thea M., Myers, John Peterson","Ciência &amp; Saúde Coletiva; 13(1); 269-281","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100030&lang=pt" 
"S1413-81232008000100027-scl","A prevenção do câncer de próstata: uma revisão da literatura","Gomes, Romeu, Rebello, Lúcia Emilia Figueiredo de Sousa, Araújo, Fábio Carvalho de, Nascimento, Elaine Ferreira do","Ciência &amp; Saúde Coletiva; 13(1); 235-246","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100027&lang=pt" 
"S1413-81232008000100024-scl","Racionalidades médicas e integralidade","Tesser, Charles Dalcanale, Luz, Madel Therezinha","Ciência &amp; Saúde Coletiva; 13(1); 195-206","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100024&lang=pt" 
"S1413-81232008000100018-scl","Vague and diffuse symptoms in biomedicine: a review of the literature","Guedes, Carla Ribeiro, Nogueira, Maria Inês, Camargo Jr., Kenneth Rochel de","Ciência &amp; Saúde Coletiva; 13(1); 135-144","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100018&lang=pt" 
"S0034-70942008000100007-scl","Bloqueio dos nervos ilioinguinal e iliohipogástrico guiado por ultra-sonografia associado à anestesia geral: relato de caso","Conceição, Diogo Brüggemann da, Helayel, Pablo Escovedo","Revista Brasileira de Anestesiologia; 58(1); 51-54","Revista Brasileira de Anestesiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942008000100007&lang=pt" 
"S1678-77572008000100001-scl","","Santos, Carlos F.","Journal of Applied Oral Science; 16(1); -","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100001&lang=pt" 
"S0034-76122008000100002-scl","A responsabilidade social é uma questão de estratégia? Uma abordagem crítica","Faria, Alexandre, Sauerbronn, Fernanda Filgueiras","Revista de Administração Pública; 42(1); 7-33","Revista de Administração Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122008000100002&lang=pt" 
"S0034-76122008000100005-scl","Democracia deliberativa: leitura crítica do caso CDES à luz da teoria do discurso","Vizeu, Fábio, Bin, Daniel","Revista de Administração Pública; 42(1); 83-108","Revista de Administração Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122008000100005&lang=pt" 
"S0034-76122008000100006-scl","Participação no gerenciamento de bacia hidrográfica: o caso do Comitê Lago Guaíba","Flores, Rafael Kruter, Misoczky, Maria Ceci","Revista de Administração Pública; 42(1); 109-131","Revista de Administração Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122008000100006&lang=pt" 
"S0034-76122008000100007-scl","Mundos pequenos, produção acadêmica e grafos de colaboração: um estudo de caso dos Enanpads","Braga, Mauro Joaquim da Costa, Gomes, Luiz Flavio Autran Monteiro, Ruediger, Marco Aurélio","Revista de Administração Pública; 42(1); 133-154","Revista de Administração Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122008000100007&lang=pt" 
"S0034-76122008000100003-scl","Consultoria externa em reforma do Estado tem função técnica ou estratégica? Um estudo de caso","Siqueira, Maria Eliza Gonçalves de, Mattos, Pedro Lincoln C. L. de","Revista de Administração Pública; 42(1); 35-60","Revista de Administração Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122008000100003&lang=pt" 
"S0004-27492008000100011-scl","Condição ocular dos indivíduos facectomizados na região centro-oeste do estado de São Paulo: estudo populacional","Matai, Olívia, Schellini, Silvana Artioli, Padovani, Carlos Roberto","Arquivos Brasileiros de Oftalmologia; 71(1); 52-56","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100011&lang=pt" 
"S0004-27492008000100023-scl","Canaliculite: relato de caso e conduta","Carneiro, Rachel Camargo, Macedo, Erick Marcet Santiago de, Oliveira, Patrícia Paula Deboni Greenhalgh de","Arquivos Brasileiros de Oftalmologia; 71(1); 107-109","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100023&lang=pt" 
"S0004-27492008000100022-scl","Descolamento de retina seroso em paraganglioma: relato de caso","Villas Boas, Oscar, Bastos, André Moura, Ramiro, Alexandre Campelo, Fonseca, Roberto Alexandre","Arquivos Brasileiros de Oftalmologia; 71(1); 104-106","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100022&lang=pt" 
"S0004-27492008000100025-scl","Postoperative Alcaligenes xylosoxidans endophthalmitis: report of two cases","de-la-Torre, Alejandra, López-Castillo, Christian Adrián, Bernal-Urrego, Javier Andrés, Sinisterra-Pava, Juan Pablo, Gómez-Marín, Jorge Enrique","Arquivos Brasileiros de Oftalmologia; 71(1); 115-117","Arquivos Brasileiros de Oftalmologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100025&lang=pt" 
"S0034-72802008000100001-scl","Novos tempos, novos rumos para a RBO","Yamane, Riuitiro","Revista Brasileira de Oftalmologia; 67(1); 5-6","Revista Brasileira de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000100001&lang=pt" 
"S0034-72802008000100002-scl","Investimento e satisfação em curso de curta duração: modelo de avaliação","Kara-Jose, Newton, Noma, Regina Kazumi, Carvalho, Regina de Souza, Chignalia, Miguel Zago, Kara Junior, Newton","Revista Brasileira de Oftalmologia; 67(1); 7-11","Revista Brasileira de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000100002&lang=pt" 
"S0034-72802008000100005-scl","Espessura corneana central e densidade das células endoteliais corneanas centrais após trabeculectomia com e sem mitomicina C","Mérula, Rafael Vidal, Diniz Filho, Alberto, Gomes, Roberto de Alencar, Cronemberger, Sebastião, Calixto, Nassim","Revista Brasileira de Oftalmologia; 67(1); 25-31","Revista Brasileira de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000100005&lang=pt" 
"S0034-72802008000100007-scl","Topiramato versus Glaucoma Agudo de Ângulo Fechado","Marcon, Italo Mundialino, Nunes, Cristiane Magno, Taicher, Paulo Henrique, Taicher, Fernanda, Bergamini, Cristiane, Thorell, Mariana Rossi","Revista Brasileira de Oftalmologia; 67(1); 39-41","Revista Brasileira de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000100007&lang=pt" 
"S0034-72802008000100008-scl","Erosão trans-escleral porsutura de Arruga pós retinopexia","Damasceno, Eduardo de França, Damasceno, Nadyr Antonia Pereira, Horowitz, Soraya Alessandra, Amaral Filho, Octavio Moura Brasil do","Revista Brasileira de Oftalmologia; 67(1); 42-44","Revista Brasileira de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000100008&lang=pt" 
"S0034-72802008000100009-scl","Aspectos atuais na fisiopatologia do edema macular diabético","Motta, Mário Martins dos Santos, Coblentz, Jacqueline, Melo, Laura Gomes Nunes de","Revista Brasileira de Oftalmologia; 67(1); 45-49","Revista Brasileira de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000100009&lang=pt" 
"S1982-56762008000100004-scl","Characterization of powdery mildews strains from soybean, bean, sunflower, and weeds in Brazil using rDNA-ITS sequences","Almeida, Álvaro M.R., Binneck, Eliseu, Piuga, Fernanda F., Marin, Silvana R.R., Valle, Paula R.Z. Ribeiro do, Silveira, Cesar A.","Tropical Plant Pathology; 33(1); 20-26","Tropical Plant Pathology","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762008000100004&lang=pt" 
