"S0213-91112008000500012-esp","Las políticas para disminuir las desigualdades en salud","Borrell, Carme, Artazcoz, Lucía","Gaceta Sanitaria; 22(5); 465-473","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000500012&lang=pt" 
"S0004-06142008000800011-esp","Neuropatía femoral bilateral tras prostatectomía: Presentación de un caso y revisión del tema","Hernández Castrillo, Alberto, Diego Rodríguez, Enrique de, Rado Velázquez, Miguel Ángel, Lanzas Prieto, José Manuel, Galindo Palazuelos, Mónica, Terrazas Hontañon, Jesús María","Archivos Españoles de Urología (Ed. impresa); 61(8); 929-932","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800011&lang=pt" 
"S0004-06142008000800017-esp","The EORTC quality of life questionnaire QLO-C30 (version 3.0): Validation study for spanish prostate cancer patients","Arraras Urdaniz, Juan Ignacio, Villafranca Iturre, Elena, Arias de la Vega, Fernando, Domínguez Domínguez, Miguel Angel, Lainez Milagro, Nuria, Manterola Burgaleta, Ana, Martínez López, Enrique, Romero Rojano, Pilar, Martinez Aguillo, Maite","Archivos Españoles de Urología (Ed. impresa); 61(8); 949-954","Archivos Españoles de Urología (Ed. impresa)","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800017&lang=pt" 
"S0004-06142008000800013-esp","Fractura de pene con lesión asociada de uretra: presentación de un caso y revisión de la literatura","García Marchiñena, Patricio, Capiel, Leandro, Juarez, Diego, Liyo, Juan, Giudice, Carlos, Gueglio, Guillermo, Damia, Oscar","Archivos Españoles de Urología (Ed. impresa); 61(8); 936-939","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800013&lang=pt" 
"S0004-06142008000800005-esp","Dynamic hydrodistention classification of the ureter and the double HIT method to correct vesicoureteral reflux","Cerwinka, Wolfgang H., Scherz, Hal C., Kirsch, Andrew J.","Archivos Españoles de Urología (Ed. impresa); 61(8); 882-887","Archivos Españoles de Urología (Ed. impresa)","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800005&lang=pt" 
"S0036-36342008000500006-mex","&quot;Tu turno al barrio&quot;: propuesta de referencia-contrarreferencia entre los niveles de atención de la salud","Horacio Marin, Gustavo, Silberman, Martin, Homar, Cecilia","Salud Pública de México; 50(5); 355-357","Salud Pública de México","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500006&lang=pt" 
"S0036-36342008000500004-mex","Violencia conyugal y depresión durante el embarazo","Sánchez Jiménez, Bernarda, Hernández Trejo, María, Lartigue Becerra, Teresa","Salud Pública de México; 50(5); 353-354","Salud Pública de México","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500004&lang=pt" 
"S0036-36342008000500005-mex","Deficiencia visual al momento del diagnóstico del edema macular clínicamente significativo en diabéticos mexicanos","Lima Gómez, Virgilio, Olivares-Morales, Oscar Ernesto, Razo-Blanco-Hernández, Dulce Milagros, Hernández-Rojas, Myriam Lucía","Salud Pública de México; 50(5); 354-355","Salud Pública de México","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500005&lang=pt" 
"S0036-36342008000500001-mex","Comentarios al artículo de Rivera y colaboradores sobre consumo de bebidas","Arroyo, Pedro, Pardío, Jeanette, Meléndez, Guillermo, Loria, Alvar","Salud Pública de México; 50(5); 341-344","Salud Pública de México","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500001&lang=pt" 
"S0036-36342008000500003-mex","Estudios en México sobre el gen MTHFR","Ruiz-Delgado, Guillermo J, Ruiz-Argüelles, Guillermo J","Salud Pública de México; 50(5); 353-353","Salud Pública de México","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500003&lang=pt" 
"S0036-36342008000500013-mex","A predictive model for the utilization of curative ambulatory health services in Mexico","Valencia-Mendoza, Atanacio, Bertozzi, Stefano M","Salud Pública de México; 50(5); 397-407","Salud Pública de México","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500013&lang=pt" 
"S0036-36342008000500014-mex","Human Papillomavirus infection in men residing in Brazil, Mexico, and the USA","","Salud Pública de México; 50(5); 408-418","Salud Pública de México","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500014&lang=pt" 
"S0036-36342008000500009-mex","Respuesta de Anopheles albimanus a compuestos volátiles de casas del sur de Chiapas, México","Ríos-Delgado, Silvany Mayoly, Rodríguez-Ramírez, Américo David, Cruz-López, Leopoldo, Escobar-Pérez, Luis Alonso, Aburto-Juárez, Ma de Lourdes, Torres-Estrada, José Luis","Salud Pública de México; 50(5); 367-374","Salud Pública de México","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500009&lang=pt" 
"S0036-36342008000500007-mex","Diagnóstico de Mycoplasma genitalium por amplificación de los genes MgPa y ARN ribosomal 16S","Fernández-Molina, Carmen, Rodríguez-Preval, Nadia, Rodríguez-González, Islay, Agnese-Latino, María, Rivera-Tapia, José Antonio, Ayala-Rodríguez, Idalia","Salud Pública de México; 50(5); 358-361","Salud Pública de México","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500007&lang=pt" 
"S0036-36342008000500016-mex","Secondhand smoke: facts and lies","Samet, Jonathan M","Salud Pública de México; 50(5); 428-434","Salud Pública de México","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500016&lang=pt" 
"S0036-36342008000500011-mex","Estado de salud y nutrición de los adultos mayores en México: resultados de una encuesta probabilística nacional","Shamah-Levy, Teresa, Cuevas-Nasu, Lucía, Mundo-Rosas, Verónica, Morales-Ruán, Carmen, Cervantes-Turrubiates, Leticia, Villalpando-Hernández, Salvador","Salud Pública de México; 50(5); 383-389","Salud Pública de México","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500011&lang=pt" 
"S0036-36342008000500010-mex","Prevalencia de dislipidemias en una población de sujetos en apariencia sanos y su relación con la resistencia a la insulina","Munguía-Miranda, Catarina, Sánchez-Barrera, Reyna Gabriela, Hernández-Saavedra, Daniel, Cruz-López, Miguel","Salud Pública de México; 50(5); 375-382","Salud Pública de México","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500010&lang=pt" 
"S0036-36342008000500015-mex","Las enfermedades crónicas no transmisibles en México: sinopsis epidemiológica y prevención integral","Córdova-Villalobos, José Ángel, Barriguete-Meléndez, Jorge Armando, Lara-Esqueda, Agustín, Barquera, Simón, Rosas-Peralta, Martín, Hernández-Ávila, Mauricio, León-May, María Eugenia de, Admon, Lic, Aguilar-Salinas, Carlos A","Salud Pública de México; 50(5); 419-427","Salud Pública de México","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500015&lang=pt" 
"S0036-36342008000500008-mex","Prevalencia de anticuerpos neutralizantes contra los serotipos del virus dengue en universitarios de Tabasco, México","Sánchez-Burgos, Gilma Guadalupe, López-Alvarado, Miguel Ángel, Castañeda-Desales, Deyanira, Ruiz-Gómez, Juan, Ramos-Castañeda, José","Salud Pública de México; 50(5); 362-366","Salud Pública de México","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342008000500008&lang=pt" 
"S0185-33252008000500001-mex","La psiquiatría como saber-hacer, saber-estar y hacer-saber","Lolas Stepke, Fernando","Salud mental; 31(5); 341-342","Salud mental","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252008000500001&lang=pt" 
"S0185-33252008000500010-mex","El suicidio y algunos de sus correlatos neurobiológicos. Segunda parte","Gutiérrez-García, Ana G., Contreras, Carlos M.","Salud mental; 31(5); 417-425","Salud mental","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252008000500010&lang=pt" 
"S0185-33252008000500011-mex","Autoevaluación","Heinze, Gerhard","Salud mental; 31(5); 427-428","Salud mental","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252008000500011&lang=pt" 
"S0185-33252008000500002-mex","Síntomas psiquiátricos y rasgos de personalidad en dos grupos opuestos de la Facultad de Medicina de la UNAM","Heinze, Gerhard, Vargas, Blanca Estela, Cortés Sotres, José F.","Salud mental; 31(5); 343-350","Salud mental","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252008000500002&lang=pt" 
"S0185-33252008000500003-mex","Consumo de drogas en mujeres asistentes a centros de tratamiento especializado en la Ciudad de México","Castillo Franco, P. Isaías, Gutiérrez López, Alma Delia","Salud mental; 31(5); 351-359","Salud mental","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252008000500003&lang=pt" 
"S0185-33252008000500004-mex","Comparación del ambiente familiar y el tipo de consumo de tabaco en adolescentes mexicanos de nivel medio superior","Nuño-Gutiérrez, Bertha Lidia, Álvarez-Nemegyei, José, Velázquez-Castañeda, Alejandra, Tapia-Curiel, Amparo","Salud mental; 31(5); 361-369","Salud mental","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252008000500004&lang=pt" 
"S0185-33252008000500005-mex","Detección de los riesgos maternos perinatales en los trastornos generalizados del desarrollo","López Gómez, Santiago, Rivas Torres, Rosa Ma., Taboada Ares, Eva Ma.","Salud mental; 31(5); 371-379","Salud mental","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252008000500005&lang=pt" 
"S0185-33252008000500006-mex","Los malestares masculinos: Narraciones de un grupo de varones adultos de la Ciudad de México","Fleiz Bautista, Clara, Ito Sugiyama, Ma. Emily, Medina-Mora Icaza, Ma. Elena, Ramos Lira, Luciana","Salud mental; 31(5); 381-390","Salud mental","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252008000500006&lang=pt" 
"S0185-33252008000500007-mex","Aproximación de las redes sociales: una vía alterna para el estudio de la conducta de uso de drogas y su tratamiento","Galván, Jorge, Serna, Guadalupe, Hernández, Alejandro","Salud mental; 31(5); 391-402","Salud mental","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252008000500007&lang=pt" 
"S0185-33252008000500008-mex","Problemas y dilemas éticos en la investigación de la explotación sexual comercial de niñas y niños","Gutiérrez, Rafael, Vega, Leticia, Rodríguez, Eva María","Salud mental; 31(5); 403-408","Salud mental","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252008000500008&lang=pt" 
"S0185-33252008000500009-mex","Tabaquismo y depresión","Moreno Coutiño, Ana, Medina-Mora Icaza, María Elena","Salud mental; 31(5); 409-415","Salud mental","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252008000500009&lang=pt" 
"S0870-82312008000400001-prt","Individualismo-colectivismo: Dos aspectos conceptuais às questões de avaliação","Ciochinã, Laura, Faria, Luísa","Análise Psicológica; 26(4); 537-549","Análise Psicológica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400001&lang=pt" 
"S0870-82312008000400002-prt","Ansiedade e coping em crianças e adolescentes: Diferenças relacionadas com a idade e género","Borges, Ana Inês, Manso, Dina Susana, Tomé, Gina, Matos, Margarida Gaspar de","Análise Psicológica; 26(4); 551-561","Análise Psicológica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400002&lang=pt" 
"S0870-82312008000400003-prt","Análise biográfica de indivíduos com história de consumo de substâncias","Nunes, Laura M., Alves, Sónia","Análise Psicológica; 26(4); 563-569","Análise Psicológica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400003&lang=pt" 
"S0870-82312008000400004-prt","Género e violência conjugal: Uma relação cultural","Dias, Ana Rita Conde, Machado, Carla","Análise Psicológica; 26(4); 571-586","Análise Psicológica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400004&lang=pt" 
"S0870-82312008000400006-prt","Entre o horror, a missão e a epopeia: Modalidades de atribuição de significado à participação na Guerra Colonial Portuguesa pelos seus ex-combatentes","Sendas, Sandra, Maia, Ângela da Costa, Fernandes, Eugénia","Análise Psicológica; 26(4); 601-613","Análise Psicológica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400006&lang=pt" 
"S0870-82312008000400007-prt","Caracterização psicológica de uma amostra forense de abusadores sexuais","Pechorro, Pedro Santos, Poiares, Carlos, Vieira, Rui Xavier","Análise Psicológica; 26(4); 615-623","Análise Psicológica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400007&lang=pt" 
"S0870-82312008000400008-prt","Ajustamento conjugal: Características psicométricas da versão portuguesa da Dyadic Adjustment Scale","Gomez, Rita, Leal, Isabel","Análise Psicológica; 26(4); 625-638","Análise Psicológica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400008&lang=pt" 
"S0870-82312008000400009-prt","O Burnout como factor hierárquico de 2ª ordem da Escala de Burnout de Maslach","Maroco, João, Tecedeiro, Miguel, Martins, Pedro, Meireles, Ana","Análise Psicológica; 26(4); 639-649","Análise Psicológica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400009&lang=pt" 
"S0870-82312008000400010-prt","O efeito da psicoterapia sobre o rendimento académico","Welling, Hans, Vasconcelos, Susana","Análise Psicológica; 26(4); 651-661","Análise Psicológica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400010&lang=pt" 
"S0870-82312008000400011-prt","Sucesso ou insucesso na matemáticano final da escolaridade obrigatória, eis a questão!","Coelho, Joaquim Pinto","Análise Psicológica; 26(4); 663-678","Análise Psicológica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400011&lang=pt" 
"S0870-82312008000400012-prt","Reflexões sobre o pesquisar em psicologia como processo de criação ético, estético e político","Zanella, Andréa Vieira, Sais, Almir Pedro","Análise Psicológica; 26(4); 679-687","Análise Psicológica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400012&lang=pt" 
"S0870-82312008000400013-prt","Ansiedad y autoconfianza de jóvenes judokas en situaciones competitivas de alta presión","García, Raquel Hernández, Zafra, Aurelio Olmedilla, Toro, Enrique Ortega","Análise Psicológica; 26(4); 689-696","Análise Psicológica","Espanhol","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400013&lang=pt" 
"S0870-82312008000400014-prt","Percepção do suporte organizacional em hospitais públicos: Estudo em enfermeiros","Frederico-Ferreira, Maria Manuela","Análise Psicológica; 26(4); 697-706","Análise Psicológica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400014&lang=pt" 
"S0870-82312008000400005-prt","Implicações da Neurocognição e da Auto-eficácia na Predição do Funcionamento Psicossocial de Pessoas com Esquizofrenia","Rocha, Nuno, Queirós, Cristina, Aguiar, Susana, Marques, António","Análise Psicológica; 26(4); 587-600","Análise Psicológica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312008000400005&lang=pt" 
"S1413-35552008000500006-scl","Influência da estimulação elétrica nervosa transcutânea (TENS) associada ao alongamento muscular no ganho de flexibilidade","Maciel, ACC, Câmara, SMA","Brazilian Journal of Physical Therapy; 12(5); 373-378","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000500006&lang=pt" 
"S1413-35552008000500008-scl","Qualitative postural analysis among boys and girls of seven to ten years of age","Penha, PJ, Casarotto, RA, Sacco, ICN, Marques, AP, João, SMA","Brazilian Journal of Physical Therapy; 12(5); 386-391","Brazilian Journal of Physical Therapy","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000500008&lang=pt" 
"S1413-35552008000500009-scl","Respostas cardiovasculares a mudança postural e capacidade aeróbia em homens e mulheres de meia-idade antes e após treinamento físico aeróbio","Leite, ST, Martinelli, FS, Madruga, VA, Catai, AM, Gallo Junior, L, Chacon-Mikahil, MPT","Brazilian Journal of Physical Therapy; 12(5); 392-400","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000500009&lang=pt" 
"S0187-62362008000400001-mex","Temporal variations in sun photometer measured precipitable water in near IR band and its comparison with model estimates at a tropical Indian station","ERNEST RAJ, P, DEVARA, P. C. S, SAHA, S. K, SONBAWNE, S. M, DANI, K. K, PANDITHURAI, G, RAMANA MURTHY, A","Atmósfera; 21(4); 317-333","Atmósfera","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362008000400001&lang=pt" 
"S0187-62362008000400002-mex","Operational speciation of Cd, Cr, Cu, Mn, Ni, Pb, V and Zn in dust samples from schools in Caracas, Venezuela","HANDT, H, FERNÁNDEZ, R, BENZO, Z, GÓMEZ, C, MARCANO, E, GALÁRRAGA, F, GONZÁLEZ, R","Atmósfera; 21(4); 335-345","Atmósfera","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362008000400002&lang=pt" 
"S0187-62362008000400003-mex","Universal multifractal description of an hourly rainfall time series from a location in southern Spain","GARCÍA-MARÍN, A. P, JIMÉNEZ-HORNERO, F. J, AYUSO-MUÑOZ, J. L","Atmósfera; 21(4); 347-355","Atmósfera","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362008000400003&lang=pt" 
"S0187-62362008000400004-mex","Climate change scenarios of extreme temperatures and atmospheric humidity for México","TEJEDA-MARTÍNEZ, A, CONDE-ÁLVAREZ, C, VALENCIA-TREVISO, L. E","Atmósfera; 21(4); 357-372","Atmósfera","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362008000400004&lang=pt" 
"S0187-62362008000400005-mex","Bivariate distribution with two-component extreme value marginals to model extreme wind speeds","ESCALANTE-SANDOVAL, C","Atmósfera; 21(4); 373-387","Atmósfera","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362008000400005&lang=pt" 
"S0187-62362008000400006-mex","Influence of synoptic scale in the generation of extremely cold days in Europe","CONY, M, HERNÁNDEZ, E, DEL TESO, T","Atmósfera; 21(4); 389-401","Atmósfera","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362008000400006&lang=pt" 
"S0038-23532008000500001-sza","Visitors&#039; views on alien animal species in national parks: a case study from South Africa","Boshoff, André F., Landman, Marietjie, Kerley, Graham I.H., Bradfield, Megan","South African Journal of Science; 104(9-10); 326-328","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500001&lang=pt" 
"S0038-23532008000500002-sza","The first oceanographic survey of the Conrad Rise","Ansorge, I.J., Roman, R., Durgadoo, J.V., Ryan, P.G., Dlamini, L., Gebhardt, Z., Rainier, S., Smith, M., Mtonsti, T., Lutjeharms, J.R.E.","South African Journal of Science; 104(9-10); 333-336","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500002&lang=pt" 
"S0038-23532008000500003-sza","First hominoid from the Late Miocene of Niger","Pickford, Martin, Senut, Brigitte, Morales, Jorge, Braga, José","South African Journal of Science; 104(9-10); 337-339","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500003&lang=pt" 
"S0038-23532008000500004-sza","Prevalence of asymptomatic intestinal coccidian parasite infections among non-diarrhoeic HIV-positive children in Zaria, Nigeria","Aminuand, M., Yakubu, Y.E.","South African Journal of Science; 104(9-10); 348-350","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500004&lang=pt" 
"S0038-23532008000500005-sza","Gough Island 500 years after its discovery: a bibliography of scientific and popular literature 1505 to 2005","Hänel, Christine","South African Journal of Science; 104(9-10); 329-332","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500005&lang=pt" 
"S0038-23532008000500006-sza","A target for South Africa&#039;s business expenditure on research and development based on industry structure","Walwyn, David","South African Journal of Science; 104(9-10); 340-344","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500006&lang=pt" 
"S0038-23532008000500007-sza","Where are our universities going? A review, twenty years later","Inglesi, R., Pouris, A.","South African Journal of Science; 104(9-10); 345-348","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500007&lang=pt" 
"S0038-23532008000500008-sza","South African research in the context of Africa and globally","Jeenah, Mohammed, Pouris, Anastassios","South African Journal of Science; 104(9-10); 351-354","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500008&lang=pt" 
"S0038-23532008000500009-sza","South Africa&#039;s bioprospecting, access and benefit-sharing legislation: current realities, future complications, and a proposed alternative","Crouch, Neil R., Douwes, Errol, Wolfson, Maureen M., Smith, Gideon F., Edwards, Trevor J.","South African Journal of Science; 104(9-10); 355-366","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500009&lang=pt" 
"S0038-23532008000500010-sza","Application of active biomonitoring within an integrated water resources management framework in South Africa","Wepener, V.","South African Journal of Science; 104(9-10); 367-373","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500010&lang=pt" 
"S0038-23532008000500011-sza","Frequency dependence of dispersive phonon images","Jakata, K., Every, A.G.","South African Journal of Science; 104(9-10); 374-378","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500011&lang=pt" 
"S0038-23532008000500012-sza","The role of frictional stress on the generation of misfit dislocations","Jesser, William A.","South African Journal of Science; 104(9-10); 379-382","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500012&lang=pt" 
"S0038-23532008000500013-sza","Enhanced efficiency of a parabolic solar trough system through use of a secondary radiation concentrator","Ferrer, P.","South African Journal of Science; 104(9-10); 383-388","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500013&lang=pt" 
"S0038-23532008000500014-sza","A single-element plane-wave solid-state laser rate equation model","Bernhardi, E.H., Bollig, C., Esser, M.J.D., Forbes, A., Botha, L.R., Jacobs, C.","South African Journal of Science; 104(9-10); 389-393","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500014&lang=pt" 
"S0038-23532008000500015-sza","The effect of nitrogen on the co-segregation with molybdenum in a Fe-3.5wt%Mo-N(100) single crystal","Jordaan, W.A., Terblans, J.J., Swart, H.C.","South African Journal of Science; 104(9-10); 393-397","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500015&lang=pt" 
"S0038-23532008000500016-sza","Photoluminescence properties of SiO2 surface-passivated PbS nanoparticles","Dhlamini, M.S., Terblans, J.J., Kroon, R.E., Ntwaeaborwa, O.M., Ngaruiya, J.M., Botha, J.R., Swart, H.C.","South African Journal of Science; 104(9-10); 398-400","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500016&lang=pt" 
"S0038-23532008000500017-sza","Parameter extraction from dark current-voltage characteristics of solar cells","Macabebe, Erees Q.B., van Dyk, E. Ernest","South African Journal of Science; 104(9-10); 401-404","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500017&lang=pt" 
"S0038-23532008000500018-sza","The earliest primate (Parapapio sp.) from the Cradle of Humankind World Heritage site (Waypoint 160, Bolt&#039;s Farm, South Africa)","Gommery, D., Thackeray, J.F., Sénégas, F., Potze, S., Kgasi, L.","South African Journal of Science; 104(9-10); 405-408","South African Journal of Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532008000500018&lang=pt" 
"S1018-130X2008000400002-per","Choque cardiogénico en síndrome coronario agudo: causas, criterios diagnósticos, tratamiento y mortalidad en el Instituto Nacional del Corazón en Lima- Perú.","Aranda Aguirre, Ernesto Luis, Reyes Díaz, Jacqueline Vanessa, Téllez Farfán, David","Revista Medica Herediana; 19(4); 138-144","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000400002&lang=pt" 
"S1018-130X2008000400003-per","Análisis de la recurrencia de cáncer de lengua considerando la presencia de eventos competitivos.","Mantilla Quispe, Raúl Vicente, Torres Vega, Fernando","Revista Medica Herediana; 19(4); 145-151","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000400003&lang=pt" 
"S1018-130X2008000400004-per","Características clínicas, perfil hormonal y marcadores de autoinmunidad de pacientes con enfermedad de Graves.","Cieza Diaz, Deysy, Centeno Clemente, Carmen, Pinto Valdivia, Miguel","Revista Medica Herediana; 19(4); 152-157","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000400004&lang=pt" 
"S1018-130X2008000400006-per","Miopericarditis en enfermedad de Still del adulto: Reporte de un caso","Peralta Vargas, Carmen Eliana, Vasquez Kunze, Sergio","Revista Medica Herediana; 19(4); 167-170","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000400006&lang=pt" 
"S1018-130X2008000400007-per","Coma mixedematoso y midazolam: Reporte de caso.","Pinto Valdivia, Miguel, Vásquez Kunze, Sergio, Pinto Valdivia, José Luis, Villena Chávez, Jaime","Revista Medica Herediana; 19(4); 171-174","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000400007&lang=pt" 
"S1018-130X2008000400005-per","Conversatorio clínico patológico en el Hospital Nacional Arzobispo Loayza_2008-04.","Cipriani Thorne, Enrique, Bravo Muro, Gloria, Casas Castañeda, Jorge, Hurtado Arestegui, Abdías, Monge, Eduardo, Asato, Carmen, Manrique, Adeliza","Revista Medica Herediana; 19(4); 158-166","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000400005&lang=pt" 
"S1018-130X2008000400001-per","Importancia de la detección temprana de cáncer.","Echevarria Zarate, Juan","Revista Medica Herediana; 19(4); 135-137","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000400001&lang=pt" 
