"S1405-66662015000200011-mex","La Escuela Nacional de Ingenieros y las Ciencias Físicas en los albores del siglo XX","Tanamachi Castro, Gerardo, Ramos Lara, María de la Paz","Revista mexicana de investigación educativa; 20(65); 557-580","Revista mexicana de investigación educativa","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662015000200011&lang=pt" 
"S1516-31802015000300280-scl","Reduced dietary salt for the prevention of cardiovascular disease","Adler, Alma J., Taylor, Fiona, Martin, Nicole, Gottlieb, Sheldon, Taylor, Rod S., Ebrahim, Shah","Sao Paulo Medical Journal; 133(3); 280-281","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000300280&lang=pt" 
"S1516-14982015000100051-scl","DO NORMAL AO CONSUMIDOR: CONCEITO DE DOENÇA E MEDICAMENTO NA CONTEMPORANEIDADE","Vaz, Paulo","Ágora: Estudos em Teoria Psicanalítica; 18(1); 51-68","Ágora: Estudos em Teoria Psicanalítica","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14982015000100051&lang=pt" 
"S1516-14982015000100039-scl","O TRAUMA EM TEMPOS DE VÍTIMAS","Canavêz, Fernanda","Ágora: Estudos em Teoria Psicanalítica; 18(1); 39-50","Ágora: Estudos em Teoria Psicanalítica","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14982015000100039&lang=pt" 
"S1516-14982015000100149-scl","O QUE É A PSICANÁLISE? SÁNDOR FERENCZI E SUA REPETIÇÃO NO ARQUIVO PSICANALÍTICO","Martins, Luiz Paulo Leitão","Ágora: Estudos em Teoria Psicanalítica; 18(1); 149-151","Ágora: Estudos em Teoria Psicanalítica","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14982015000100149&lang=pt" 
"S1516-14982015000100009-scl","PELA CONSTITUIÇÃO DE UMA REDE INTERNACIONAL EM TEORIA PSICANALÍTICA","Birman, Joel","Ágora: Estudos em Teoria Psicanalítica; 18(1); 9-9","Ágora: Estudos em Teoria Psicanalítica","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14982015000100009&lang=pt" 
"S1516-31802015000300169-scl","Ethnicity and cardiovascular mortality in Brazil: a call for papers","Lotufo, Paulo Andrade","Sao Paulo Medical Journal; 133(3); 169-170","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000300169&lang=pt" 
"S0718-40262015000300017-chl","¿La radio (quimio) terapia preoperatoria aumenta la incidencia de dehiscencia anastomótica en la cirugía del cáncer del recto? Meta-análisis de ensayos controlados al azar. Qin C et al","Bannura C, Guillermo","Revista chilena de cirugía; 67(3); 331-331","Revista chilena de cirugía","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262015000300017&lang=pt" 
"S1516-31802015000300271-scl","Azacitidine and lenalidomide as an alternative treatment for refractory acute myeloid leukemia: a case report","Todaro, Juliana, Bollmann, Patrícia Weinschenker, Rother, Edna Terezinha, Giglio, Auro del","Sao Paulo Medical Journal; 133(3); 271-274","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000300271&lang=pt" 
"S1516-31802015000300275-scl","Aortic dissection during antiangiogenic therapy with sunitinib. A case report","Formiga, Maria Nirvana da Cruz, Fanelli, Marcello Ferretti","Sao Paulo Medical Journal; 133(3); 275-277","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000300275&lang=pt" 
"S0718-40262015000300007-chl","OPTIMIZACIÓN EN LA ESTRATEGIA DIAGNÓSTICA Y TERAPÉUTICA EN EL QUISTE DE COLÉDOCO","Vivas-Colmenares, Grecia Victoria, Millán-López, Ana, De Agustín A, Juan Carlos","Revista chilena de cirugía; 67(3); 278-284","Revista chilena de cirugía","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262015000300007&lang=pt" 
"S0718-40262015000300005-chl","ROL DEL COLGAJO PERFORANTE PEDICULADO EN HÉLICE (PROPELLER FLAP) EN RECONSTRUCCIÓN POST TRAUMÁTICA DE EXTREMIDADES","Mangelsdorff G, Günther, Taladriz R, Cristián, Pereira C, Nicolás, Echeverría U, Tomás, Domínguez C, Carlos, Roa G, Ricardo","Revista chilena de cirugía; 67(3); 265-270","Revista chilena de cirugía","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262015000300005&lang=pt" 
"S0718-40262015000300003-chl","EVALUACIÓN CLÍNICA DE LA RECONSTRUCCIÓN ORBITARIA POST TRAUMÁTICA MEDIANTE MALLAS DE TITANIO","González M, Edgardo, Pedemonte T, Christian, Vargas F, Ilich, Verdugo-Avello, Francisco","Revista chilena de cirugía; 67(3); 252-258","Revista chilena de cirugía","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262015000300003&lang=pt" 
"S0718-40262015000300016-chl","Ileostomía desfuncionalizante con cánula luego de resección anterior baja por cáncer de recto. Hua H y cols","Bannura C, Guillermo","Revista chilena de cirugía; 67(3); 331-331","Revista chilena de cirugía","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262015000300016&lang=pt" 
"S0718-40262015000300011-chl","TUMOR CONDROLIPOMATOSO (CONDROLIPOMA) DE MAMA","Sandoval, Diana Katherine, Acevedo R, Melina, Arias V, Carmen Ligia, García A, Ernesto","Revista chilena de cirugía; 67(3); 303-305","Revista chilena de cirugía","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262015000300011&lang=pt" 
"S0718-40262015000300010-chl","CIRUGÍA TRANS-ORAL ROBÓTICA PARA MANEJO DE CÁNCER DE OROFARINGE","Madrid M, Arturo, Capdeville F, Felipe, Zanolli de S, Luis Felipe, Orvieto S, Marcelo, Rojas P, Hugo, Panussis F, Felipe, Valdés G, Fabio","Revista chilena de cirugía; 67(3); 299-302","Revista chilena de cirugía","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262015000300010&lang=pt" 
"S0718-40262015000300013-chl","PACIENTE ADULTO MAYOR Y CIRUGÍA NO CARDÍACA: ¿QUÉ DEBEMOS SABER?","Nazar J, Claudio, Zamora H, Maximiliano, Fuentes H, Ricardo, Lema F, Guillermo","Revista chilena de cirugía; 67(3); 309-317","Revista chilena de cirugía","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262015000300013&lang=pt" 
"S0718-40262015000300012-chl","SÍNDROME LIGAMENTO ARCUATO MEDIO","Figueroa B, Gabriel, Campos G, Alejandro, González S, Francisca, Moreno P, Juan Pablo","Revista chilena de cirugía; 67(3); 306-308","Revista chilena de cirugía","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262015000300012&lang=pt" 
"S1134-80462015000300002-esp","Efectos de la intervención desde terapia ocupacional sobre la percepción del dolor crónico y la calidad de vida en pacientes con artritis reumatoide","Moreno Rodríguez, R., García de Vicuña, R., Goicoechea García, C., Tornero Molina, J.","Revista de la Sociedad Española del Dolor; 22(3); 95-101","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000300002&lang=pt" 
"S1699-695X2015000200010-esp","Doctor, me duelen las muñecas","Manzano Juárez, Amparo, Qudsi Sinclair, Salima, González Céspedes, María Dolores, Antonio González, Marina Manuela","Revista Clínica de Medicina de Familia; 8(2); 151-153","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200010&lang=pt" 
"S1699-695X2015000200006-esp","Observaciones, intuiciones y anécdotas, desde la perspectiva del médico, para una teoría de la historia natural de la continuidad interpersonal: los colores del tiempo","Turabián Fernández, José Luis, Pérez Franco, Benjamín","Revista Clínica de Medicina de Familia; 8(2); 125-136","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200006&lang=pt" 
"S1699-695X2015000200016-esp","La enseñanza de la Medicina en la facultad de Albacete","Escobar Rabadán, Francisco","Revista Clínica de Medicina de Familia; 8(2); 173-174","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200016&lang=pt" 
"S1699-695X2015000200008-esp","Iceberg","Turabián Fernández, José Luís, Pérez Franco, Benjamín","Revista Clínica de Medicina de Familia; 8(2); 145-146","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200008&lang=pt" 
"S1699-695X2015000200014-esp","Diagnóstico diferencial del carcinoma basocelular pigmentado","Urrego-Rivera, Flor Liliana, Faura-Berruga, Cristina","Revista Clínica de Medicina de Familia; 8(2); 166-170","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200014&lang=pt" 
"S1699-695X2015000200012-esp","Síndrome de Boerhaave","Pérez Villaverde, Noemí, Soto García, Manuel, Alemán Villanueva, Sofía, Barrios Barbero, Ana, Rodríguez Jiménez, Soledad","Revista Clínica de Medicina de Familia; 8(2); 158-161","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200012&lang=pt" 
"S1699-695X2015000200005-esp","¿Qué inyectables pueden ser administrados por vía oral o enteral?","Romero Candel, Gregorio, Tejada Cifuentes, Francisco","Revista Clínica de Medicina de Familia; 8(2); 119-124","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200005&lang=pt" 
"S1699-695X2015000200007-esp","Conociendo las Unidades de Saúde Familiar: otro modelo de Medicina de Familia","Reolid Martínez, Ricardo Enrique, Flores Copete, María, Escobar Rabadán, Francisco Jesús, Gomes Corte-Real, Susana, Ramalho Proença, Vanda Cristina de Jesus","Revista Clínica de Medicina de Familia; 8(2); 137-144","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200007&lang=pt" 
"S1699-695X2015000200011-esp","Osteomielitis secundaria a espondilodiscitis cervical","Caldevilla-Bernardo, David, Abad-Ortiz, Lorenzo, Martínez-Pérez, Josefa, Lozano-Setién, Elena, Losa-Palacios, Ángel","Revista Clínica de Medicina de Familia; 8(2); 154-157","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200011&lang=pt" 
"S1699-695X2015000200009-esp","Cefalea como presentación clínica de neurocisticercosis","Manzano Juárez, Amparo, Martínez García, María Pilar, Martínez Andrés, María José, Sánchez Beteta, María Pilar","Revista Clínica de Medicina de Familia; 8(2); 147-150","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200009&lang=pt" 
"S1699-695X2015000200001-esp","Deprescripción, una respuesta necesaria","Arriola Hernández, Maite, Orueta Sánchez, Ramón","Revista Clínica de Medicina de Familia; 8(2); 95-96","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200001&lang=pt" 
"S1699-695X2015000200002-esp","La familia como factor predictor de la intimidación escolar en Antioquia (Colombia)","Semenova Moratto Vásquez, Nadia, Berbesí Fernández, Dedsy Yajaira, Cárdenas Zuluaga, Natalia, Restrepo Botero, Juan Carlos, Londoño Ardila, Luis Felipe","Revista Clínica de Medicina de Familia; 8(2); 97-102","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200002&lang=pt" 
"S1699-695X2015000200013-esp","Lesión indurada de aparición en la infancia","Flores Copete, María, Azaña Defez, José Manuel, Reolid Martínez, Ricardo Enrique","Revista Clínica de Medicina de Familia; 8(2); 162-165","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200013&lang=pt" 
"S1699-695X2015000200003-esp","Estudio descriptivo sobre el uso de antiinflamatorios no esteroideos por vía intramuscular para el tratamiento de la lumbalgia aguda en las consultas de Atención Primaria en España durante 2002-2011","Sáez-Jiménez, Rafael, Bonis, Julio","Revista Clínica de Medicina de Familia; 8(2); 103-109","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200003&lang=pt" 
"S1134-80462015000300004-esp","Estudio a 2 años para medir la eficacia del fentanilo intranasal en pectina en el dolor irruptivo en enfermos con dolor no oncológico de edad avanzada","Salazar Vecino, R.","Revista de la Sociedad Española del Dolor; 22(3); 106-111","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000300004&lang=pt" 
"S1134-80462015000300005-esp","Tratamiento del dolor perioperatorio en la baja de combate: experiencia desde el Hospital Militar Español de Herat (Afganistán)","Navarro Suay, R., Tamburri Bariain, R., Sáenz Casco, L., Bodega Quiroga, I., López Soberón, E.","Revista de la Sociedad Española del Dolor; 22(3); 112-115","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000300005&lang=pt" 
"S1134-80462015000300003-esp","Desarrollo de miastenia gravis tras administración de toxina botulínica en el síndrome de dolor miofascial","Muñoz Velázquez, M.ª F., Zueras Batista, R., Abalo Delgado, R., Rincón Vázquez, A., Quintana Gordon, B.","Revista de la Sociedad Española del Dolor; 22(3); 102-105","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000300003&lang=pt" 
"S1134-80462015000300001-esp","Salud y crisis","García Ruiz, A.J.","Revista de la Sociedad Española del Dolor; 22(3); 93-94","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000300001&lang=pt" 
"S1134-80462015000300006-esp","Neuromodulación eléctrica y dolor raquídeo","García-March, G., García-Catalán, G.","Revista de la Sociedad Española del Dolor; 22(3); 116-125","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000300006&lang=pt" 
"S1134-80462015000300007-esp","Manejo de antiagregantes y anticoagulantes en procedimientos intervencionistas de dolor crónico","Herrero Trujillano, M., Insausti Valdivia, J., Mendiola de la Osa, A., Pellejero Collado, E.M.","Revista de la Sociedad Española del Dolor; 22(3); 126-133","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000300007&lang=pt" 
"S1134-80462015000300008-esp","Ventana sagital paramedial oblicua para el acceso de la rama medial del nervio raquídeo posterior guiado ecográficamente","Boada Pie, S., Carrillo Luna, L., Recasens Urbez, J., Ramos Costoya, J., Periñan Blanco, R., Padrol Munte, A., Castel Riu, A.","Revista de la Sociedad Española del Dolor; 22(3); 134-141","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000300008&lang=pt" 
"S1134-80462015000300009-esp","FE DE ERRATAS","","Revista de la Sociedad Española del Dolor; 22(3); 142-142","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000300009&lang=pt" 
"S0102-01882015000100367-scl","Trabalho, história ambiental e cana-de-açúcar em Cuba e no Brasil","Chomsky, Aviva","Revista Brasileira de História; 35(69); 367-385","Revista Brasileira de História","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100367&lang=pt" 
"S0102-01882015000100345-scl","Eric Foner. Columbia University, Nova York, 28 de março de 2014","Mattos, Hebe, Abreu, Martha","Revista Brasileira de História; 35(69); 345-363","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100345&lang=pt" 
"S0102-01882015000100259-scl","Os ativos intelectuais católicos no Brasil dos anos 1930","Mueller, Helena Isabel","Revista Brasileira de História; 35(69); 259-278","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100259&lang=pt" 
"S0102-01882015000100301-scl","&quot;Vivemos identificados com a civilização, dentro da civilização&quot;: autoimagens urbanas nos sertões da Bahia","Oliveira, Valter Gomes Santos de","Revista Brasileira de História; 35(69); 301-318","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100301&lang=pt" 
"S0102-01882015000100083-scl","Teodoro Sampaio e Rui Barbosa no tabuleiro da política: estratégias e alianças de homens de cor (1880-1919)","Albuquerque, Wlamyra","Revista Brasileira de História; 35(69); 83-99","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100083&lang=pt" 
"S0102-01882015000100013-scl","No ritmo do Vagalume: culturas negras, associativismo dançante e nacionalidade na produção de Francisco Guimarães (1904-1933)","Pereira, Leonardo Affonso de Miranda","Revista Brasileira de História; 35(69); 13-33","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100013&lang=pt" 
"S0102-01882015000100035-scl","Revisitando &quot;Família e Transição&quot;: família, terra e mobilidade social no pós-abolição: Rio de Janeiro (1888-1940)","Costa, Carlos Eduardo Coutinho da","Revista Brasileira de História; 35(69); 35-58","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100035&lang=pt" 
"S0102-01882015000100059-scl","Sr. Sidão Manoel Inácio e a conquista da cidadania: o campesinato negro do Morro Alto e a República que foi","Weimer, Rodrigo de Azevedo","Revista Brasileira de História; 35(69); 59-81","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100059&lang=pt" 
"S0102-01882015000100101-scl","Campos do pós-abolição: identidades laborais e experiência &quot;negra&quot; entre os trabalhadores do café no Rio de Janeiro (1931-1964)","Cicalo, André","Revista Brasileira de História; 35(69); 101-130","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100101&lang=pt" 
"S0102-01882015000100131-scl","As heranças do Rosário: associativismo operário e o silêncio da identidade étnico-racial no pós-abolição, Laguna (SC)","Sayão, Thiago Juliano","Revista Brasileira de História; 35(69); 131-154","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100131&lang=pt" 
"S0102-01882015000100155-scl","Os perigos dos Negros Brancos: cultura mulata, classe e beleza eugênica no pós-emancipação (EUA, 1900-1920)","Nascimento, Giovana Xavier da Conceição","Revista Brasileira de História; 35(69); 155-176","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100155&lang=pt" 
"S0102-01882015000100177-scl","O legado das canções escravas nos Estados Unidos e no Brasil: diálogos musicais no pós-abolição","Abreu, Martha","Revista Brasileira de História; 35(69); 177-204","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100177&lang=pt" 
"S0102-01882015000100207-scl","Relações Igreja-Estado em uma cidade operária durante a ditadura militar","Estevez, Alejandra Luisa Magalhães","Revista Brasileira de História; 35(69); 207-231","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100207&lang=pt" 
"S0102-01882015000100233-scl","Uma greve que pôs em risco a segurança nacional: o caso do açúcar e a luta dos trabalhadores por melhores condições de vida","Ribeiro, Felipe Augusto dos Santos","Revista Brasileira de História; 35(69); 233-257","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100233&lang=pt" 
"S0102-01882015000100279-scl","A revista A Ordem e o &quot;flagelo comunista&quot;: na fronteira entre as esferas política, intelectual e religiosa","Pereira, Marco Antônio Machado Lima","Revista Brasileira de História; 35(69); 279-300","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100279&lang=pt" 
"S0102-01882015000100319-scl","A emancipação negociada: os debates sobre a criação da província do Paraná e o sistema representativo imperial, 1843","Gregório, Vitor Marcos","Revista Brasileira de História; 35(69); 319-341","Revista Brasileira de História","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882015000100319&lang=pt" 
"S0103-20032015000200229-scl","Impactos Econômicos do Código Florestal Brasileiro: uma discussão à luz de um modelo computável de equilíbrio geral","Diniz, Tiago, Ferreira Filho, Joaquim Bento","Revista de Economia e Sociologia Rural; 53(2); 229-250","Revista de Economia e Sociologia Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000200229&lang=pt" 
"S0103-20032015000200271-scl","Degradação Ambiental nos Municípios do Rio Grande do Sul e Relação com os Fatores de Desenvolvimento Rural","Pinto, Nelson Guilherme Machado, Coronel, Daniel Arruda","Revista de Economia e Sociologia Rural; 53(2); 271-288","Revista de Economia e Sociologia Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000200271&lang=pt" 
"S0103-20032015000200211-scl","Volatilidade dos Retornos de Commodities Agropecuárias Brasileiras: um teste utilizando o modelo APARCH","Freitas, Clailton Ataídes de, Sáfadi, Thelma","Revista de Economia e Sociologia Rural; 53(2); 211-228","Revista de Economia e Sociologia Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000200211&lang=pt" 
"S0103-20032015000200289-scl","Mudanças Organizacionais em Empreendimentos de Agricultura Familiar a partir do Acesso ao Programa Nacional de Alimentação Escolar","Silva, Marcio Gomes, Dias, Marcelo Miná, Amorim Junior, Paulo Cesar Gomes","Revista de Economia e Sociologia Rural; 53(2); 289-304","Revista de Economia e Sociologia Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000200289&lang=pt" 
"S0103-20032015000200305-scl","Análise de Cointegração com Threshold nos Mercados Exportadores de Mel Natural no Brasil","Costa Júnior, Manoel Pedro da, Khan, Ahmad Saeed, Sousa, Eliane Pinheiro de, Lima, Patrícia Verônica Pinheiro Sales","Revista de Economia e Sociologia Rural; 53(2); 305-320","Revista de Economia e Sociologia Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000200305&lang=pt" 
"S0103-20032015000200251-scl","Análise da Distribuição dos Financiamentos Rurais entre os Estabelecimentos Agropecuários Brasileiros","Souza, Paulo Marcelo de, Ney, Marlon Gomes, Ponciano, Niraldo José","Revista de Economia e Sociologia Rural; 53(2); 251-270","Revista de Economia e Sociologia Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000200251&lang=pt" 
"S0103-20032015000200321-scl","Evolução da Ocupação e do Rendimento das Pessoas no Espaço Rural Brasileiro no Período de 2001 a 2009","Laurenti, Antonio Carlos, Pellini, Tiago, Telles, Tiago Santos","Revista de Economia e Sociologia Rural; 53(2); 321-342","Revista de Economia e Sociologia Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000200321&lang=pt" 
"S0103-20032015000200343-scl","Quebras Estruturais Sistêmicas e Efeito Threshold na Dinâmica dos Preços do Boi Gordo: o caso das regiões Sudeste e Centro-Oeste","Soares, Thiago Costa, Lopes, Luckas Sabioni","Revista de Economia e Sociologia Rural; 53(2); 343-360","Revista de Economia e Sociologia Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000200343&lang=pt" 
"S1665-70632015000200047-mex","La importancia de la investigación para el bienestar del adulto mayor","Pérez-Zepeda, M.U.","Enfermería universitaria; 12(2); 47-48","Enfermería universitaria","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-70632015000200047&lang=pt" 
"S1665-70632015000200088-mex","Educación para la salud en primeros auxilios dirigida al personal docente del ámbito escolar","Alba Martín, R.","Enfermería universitaria; 12(2); 88-92","Enfermería universitaria","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-70632015000200088&lang=pt" 
"S1665-70632015000200073-mex","Significado atribuido por las enfermeras a la educación para cuidar del paciente moribundo","Lopera-Betancur, M.A.","Enfermería universitaria; 12(2); 73-79","Enfermería universitaria","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-70632015000200073&lang=pt" 
"S1665-70632015000200093-mex","Desarrollo de habilidades con simulación clínica de alta fidelidad. Perspectiva de los estudiantes de enfermería","Martínez-Castillo, F., Matus-Miranda, R.","Enfermería universitaria; 12(2); 93-98","Enfermería universitaria","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-70632015000200093&lang=pt" 
"S1665-70632015000200049-mex","Efecto del masaje terapéutico como cuidado de enfermería en la capacidad funcional del adulto mayor","Jiménez-Ochoa, S., Landeros-Pérez, M.E., Huerta-Franco, M.R.","Enfermería universitaria; 12(2); 49-55","Enfermería universitaria","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-70632015000200049&lang=pt" 
"S1665-70632015000200056-mex","Salud percibida y salud real: prevalencia en las personas mayores de 60 años","Pérez-Fuentes, M.C., Molero, M.M., Mercader, I., Soler Flores, F.J., Barragán, A., Calzadilla, Y., Gázquez, J.J.","Enfermería universitaria; 12(2); 56-62","Enfermería universitaria","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-70632015000200056&lang=pt" 
"S1665-70632015000200063-mex","Factores relacionados con eventos adversos reportados por enfermería en unidades de cuidados intensivos. Proyecto multicéntrico","Zárate-Grajales, R., Olvera-Arreola, S., Hernández-Cantoral, A., Hernández Corral, S., Sánchez-Angeles, S., Valdez Labastida, R., Pérez-López, M.T., Zapién-Vázquez, M.A.","Enfermería universitaria; 12(2); 63-72","Enfermería universitaria","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-70632015000200063&lang=pt" 
"S1699-695X2015000200004-esp","Salud bucal en escolares con síndrome de Down en Cartagena (Colombia)","Tirado Amador, Lesbia, Díaz Cárdenas, Shyrley, Ramos Martínez, Ketty","Revista Clínica de Medicina de Familia; 8(2); 110-118","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200004&lang=pt" 
"S1699-695X2015000200015-esp","La adhesión terapéutica desde la vinculación emocional: la técnica U","Martínez-Lorca, Manuela, Martínez-Lorca, Alberto, Aguado Romo, Roberto, Zabala-Baños, M.ª Carmen","Revista Clínica de Medicina de Familia; 8(2); 171-172","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000200015&lang=pt" 
