"S0104-62762008000200003-scl","Opiniões políticas e sentimentos partidários dos eleitores brasileiros","Carreirão, Yan de Souza","Opinião Pública; 14(2); 319-351","Opinião Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762008000200003&lang=pt" 
"S0102-311X2008001100018-scl","Gravidez e comportamento alimentar em gestantes de uma comunidade urbana de baixa renda no Município do Rio de Janeiro, Brasil","Baião, Mirian Ribeiro, Deslandes, Suely Ferreira","Cadernos de Saúde Pública; 24(11); 2633-2642","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100018&lang=pt" 
"S0102-311X2008001100033-spa","Público e privado na política de assistência à saúde no Brasil","Nascimento, Elaine Ferreira do","Cadernos de Saúde Pública; 24(11); 2726-2727","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100033&lang=pt" 
"S0102-311X2008001100032-spa","Saúde bucal das famílias: trabalhando com evidências","Abegg, Claides","Cadernos de Saúde Pública; 24(11); 2725-2726","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100032&lang=pt" 
"S0102-311X2008001100031-spa","","Alves, Paulo César","Cadernos de Saúde Pública; 24(11); 2723-2724","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100031&lang=pt" 
"S0102-311X2008001100029-spa","","","Cadernos de Saúde Pública; 24(11); 2720-2721","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100029&lang=pt" 
"S0102-311X2008001100030-spa","","","Cadernos de Saúde Pública; 24(11); 2722-2722","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100030&lang=pt" 
"S0102-311X2008001100027-spa","Josué de Castro e a Geografia da Fome no Brasil","Vasconcelos, Francisco de Assis Guedes de","Cadernos de Saúde Pública; 24(11); 2710-2717","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100027&lang=pt" 
"S0102-311X2008001100020-spa","Critérios de positividade para cervicografia digital: melhorando a sensibilidade do diagnóstico do câncer cervical","Franco, Eugênio Santana, Hyppólito, Silvia Bomfim, Franco, Rosana Gomes de Freitas Menezes, Oriá, Mônica Oliveira Batista, Almeida, Paulo César de, Pagliuca, Lorita Marlena Freitag, Rocha, Nelson Fernando Pacheco da","Cadernos de Saúde Pública; 24(11); 2653-2660","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100020&lang=pt" 
"S0102-311X2008001100017-spa","Fatores associados a não realização da mamografia e do exame clínico das mamas: um estudo de base populacional em Campinas, São Paulo, Brasil","Amorim, Vivian Mae Schmidt Lima, Barros, Marilisa Berti de Azevedo, César, Chester Luiz Galvão, Carandina, Luana, Goldbaum, Moisés","Cadernos de Saúde Pública; 24(11); 2623-2632","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100017&lang=pt" 
"S0102-311X2008001100015-spa","Vulnerability and non-adherence to antiretroviral therapy among HIV patients, Minas Gerais State, Brazil","Bonolo, Palmira de Fátima, Machado, Carla Jorge, César, Cibele Comini, Ceccato, Maria das Graças Braga, Guimarães, Mark Drew Crosland","Cadernos de Saúde Pública; 24(11); 2603-2613","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100015&lang=pt" 
"S0102-311X2008001100014-spa","Estudo de fatores de risco para óbitos de menores de um ano mediante compartilhamento de bancos de dados","Nascimento, Estela Maria Ramos do, Costa, Maria da Conceição N., Mota, Eduardo Luiz A., Paim, Jairnilson S.","Cadernos de Saúde Pública; 24(11); 2593-2602","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100014&lang=pt" 
"S0102-311X2008001100013-spa","Cryptococcal meningitis in Rio de Janeiro State, Brazil, 1994-2004","Leimann, Beatriz Consuelo Quinet, Koifman, Rosalina Jorge","Cadernos de Saúde Pública; 24(11); 2582-2592","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100013&lang=pt" 
"S0102-311X2008001100012-spa","Prevalência de fatores de risco cardiovascular em adolescentes","Romanzini, Marcelo, Reichert, Felipe Fossati, Lopes, Adair da Silva, Petroski, Édio Luiz, Farias Júnior, José Cazuza de","Cadernos de Saúde Pública; 24(11); 2573-2581","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100012&lang=pt" 
"S0102-311X2008001100011-spa","Baixo peso ao nascer no Brasil de acordo com as informações sobre nascidos vivos do Ministério da Saúde, 2005","Andrade, Carla Lourenço Tavares de, Szwarcwald, Celia Landmann, Castilho, Euclides Ayres de","Cadernos de Saúde Pública; 24(11); 2564-2572","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100011&lang=pt" 
"S0102-311X2008001100006-spa","Cobertura do exame citopatológico do colo do útero na cidade de São Leopoldo, Rio Grande do Sul, Brasil","Muller, Deise Karine, Dias-da-Costa, Juvenal Soares, Luz, Anna Maria Hecker, Olinto, Maria Teresa Anselmo","Cadernos de Saúde Pública; 24(11); 2511-2520","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100006&lang=pt" 
"S0102-311X2008001100005-spa","Equivalência transcultural de três escalas utilizadas para estimar a aptidão cardiorrespiratória: estudo em idosos","Maranhão Neto, Geraldo de Albuquerque, Leon, Antonio Carlos Monteiro Ponce de, Farinatti, Paulo de Tarso Veras","Cadernos de Saúde Pública; 24(11); 2499-2510","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100005&lang=pt" 
"S0102-311X2008001100003-spa","Fecundidade das mulheres autodeclaradas indígenas residentes em Minas Gerais, Brasil: uma análise a partir do Censo Demográfico 2000","Dias Júnior, Cláudio Santiago, Verona, Ana Paula de Andrade, Pena, João Luiz, Machado-Coelho, George Luiz Lins","Cadernos de Saúde Pública; 24(11); 2477-2486","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100003&lang=pt" 
"S0102-311X2008001100002-scl","Health surveillance: proposal for a tool to evaluate technological arrangements in local health systems","Silva, Gerluce Alves Pontes da, Vieira-da-Silva, Ligia Maria","Cadernos de Saúde Pública; 24(11); 2463-2475","Cadernos de Saúde Pública","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100002&lang=pt" 
"S0102-311X2008001100002-spa","Health surveillance: proposal for a tool to evaluate technological arrangements in local health systems","Silva, Gerluce Alves Pontes da, Vieira-da-Silva, Ligia Maria","Cadernos de Saúde Pública; 24(11); 2463-2475","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100002&lang=pt" 
"S0102-311X2008001100004-spa","Uso de álcool, tabaco e outras drogas por adolescentes escolares em município do Sul do Brasil","Vieira, Patrícia Conzatti, Aerts, Denise Rangel Ganzo de Castro, Freddo, Sílvia Letícia, Bittencourt, Alex, Monteiro, Lisiane","Cadernos de Saúde Pública; 24(11); 2487-2498","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100004&lang=pt" 
"S0102-311X2008001100009-spa","A influência da AIDS no processo de desenvolvimento organizacional das organizações não-governamentais: um estudo de caso sobre a Casa de Assistência Filadélfia","Bochio, Ieda Maria Siebra, Fortes, Paulo Antonio de Carvalho","Cadernos de Saúde Pública; 24(11); 2541-2550","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100009&lang=pt" 
"S0102-311X2008001100010-spa","Caracterização dos casos de violência contra a mulher atendidos em três serviços na cidade de Uberlândia, Minas Gerais, Brasil","Garcia, Marilúcia Vieira, Ribeiro, Lindioneza Adriano, Jorge, Miguel Tanús, Pereira, Gustavo Resende, Resende, Alexandra Pires","Cadernos de Saúde Pública; 24(11); 2551-2563","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100010&lang=pt" 
"S0102-311X2008001100018-spa","Gravidez e comportamento alimentar em gestantes de uma comunidade urbana de baixa renda no Município do Rio de Janeiro, Brasil","Baião, Mirian Ribeiro, Deslandes, Suely Ferreira","Cadernos de Saúde Pública; 24(11); 2633-2642","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100018&lang=pt" 
"S0102-311X2008001100021-spa","As mudanças nas práticas de reabilitação profissional da Previdência Social no Brasil: modernização ou enfraquecimento da proteção social?","Takahashi, Mara Alice Batista Conti, Iguti, Aparecida Mari","Cadernos de Saúde Pública; 24(11); 2661-2670","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100021&lang=pt" 
"S0102-311X2008001100022-spa","Participação, produção de conhecimento e pesquisa avaliativa: a inserção de diferentes atores em uma investigação em saúde mental","Furtado, Juarez Pereira, Campos, Rosana Onocko","Cadernos de Saúde Pública; 24(11); 2671-2680","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100022&lang=pt" 
"S0102-311X2008001100023-spa","Fatores que interferem no tempo entre o nascimento e a primeira mamada","Boccolini, Cristiano Siqueira, Carvalho, Márcia Lázaro de, Oliveira, Maria Inês Couto de, Leal, Maria do Carmo, Carvalho, Marilia Sá","Cadernos de Saúde Pública; 24(11); 2681-2694","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100023&lang=pt" 
"S0102-311X2008001100004-scl","Uso de álcool, tabaco e outras drogas por adolescentes escolares em município do Sul do Brasil","Vieira, Patrícia Conzatti, Aerts, Denise Rangel Ganzo de Castro, Freddo, Sílvia Letícia, Bittencourt, Alex, Monteiro, Lisiane","Cadernos de Saúde Pública; 24(11); 2487-2498","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100004&lang=pt" 
"S0102-311X2008001100010-scl","Caracterização dos casos de violência contra a mulher atendidos em três serviços na cidade de Uberlândia, Minas Gerais, Brasil","Garcia, Marilúcia Vieira, Ribeiro, Lindioneza Adriano, Jorge, Miguel Tanús, Pereira, Gustavo Resende, Resende, Alexandra Pires","Cadernos de Saúde Pública; 24(11); 2551-2563","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100010&lang=pt" 
"S0102-311X2008001100001-scl","Avaliação da pós-graduação no Brasil e seu impacto sobre as revistas científicas nacionais: um alerta!","Leal, Maria do Carmo, Coimbra Jr, Carlos E. A.","Cadernos de Saúde Pública; 24(11); 2460-2460","Cadernos de Saúde Pública","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100001&lang=pt" 
"S0102-311X2008001100007-scl","Repercussões da amniorrexe prematura no pré-termo sobre a morbimortalidade neonatal","Paula, Glaucio de Moraes, Silva, Luiz Guilherme Pessoa da, Moreira, Maria Elizabeth Lopes, Bonfim, Olga","Cadernos de Saúde Pública; 24(11); 2521-2531","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100007&lang=pt" 
"S0102-311X2008001100024-scl","Fórum. Centenário de Josué de Castro: lições do passado, reflexões para o futuro. Introdução","Batista Filho, Malaquias","Cadernos de Saúde Pública; 24(11); 2695-2697","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100024&lang=pt" 
"S0102-311X2008001100025-scl","Geografia da Fome: clínica de paisagens ou epidemiologia crítica?","Melo Filho, Djalma Agripino de","Cadernos de Saúde Pública; 24(11); 2698-2703","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100025&lang=pt" 
"S0102-311X2008001100028-scl","Fórum. Centenário de Josué de Castro: lições do passado, reflexões para o futuro. Posfácio","Sales, Tereza, Vidal-Batista, Luciano","Cadernos de Saúde Pública; 24(11); 2718-2719","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100028&lang=pt" 
"S0102-311X2008001100028-spa","Fórum. Centenário de Josué de Castro: lições do passado, reflexões para o futuro. Posfácio","Sales, Tereza, Vidal-Batista, Luciano","Cadernos de Saúde Pública; 24(11); 2718-2719","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100028&lang=pt" 
"S0102-311X2008001100024-spa","Fórum. Centenário de Josué de Castro: lições do passado, reflexões para o futuro. Introdução","Batista Filho, Malaquias","Cadernos de Saúde Pública; 24(11); 2695-2697","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100024&lang=pt" 
"S0102-311X2008001100001-spa","Avaliação da pós-graduação no Brasil e seu impacto sobre as revistas científicas nacionais: um alerta!","Leal, Maria do Carmo, Coimbra Jr, Carlos E. A.","Cadernos de Saúde Pública; 24(11); 2460-2460","Cadernos de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100001&lang=pt" 
"S0102-311X2008001100025-spa","Geografia da Fome: clínica de paisagens ou epidemiologia crítica?","Melo Filho, Djalma Agripino de","Cadernos de Saúde Pública; 24(11); 2698-2703","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100025&lang=pt" 
"S0102-311X2008001100019-spa","Perfil do trabalho e acidentes de trânsito entre motociclistas de entregas em dois municípios de médio porte do Estado do Paraná, Brasil","Silva, Daniela Wosiack da, Andrade, Selma Maffei de, Soares, Darli Antonio, Soares, Dorotéia Fátima Pelissari de Paula, Mathias, Thais Aidar de Freitas","Cadernos de Saúde Pública; 24(11); 2643-2652","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100019&lang=pt" 
"S0102-311X2008001100016-spa","Diferentes estratégias de visita domiciliar e seus efeitos sobre a assistência pré-natal no extremo Sul do Brasil","Cesar, Juraci A., Mendoza-Sassi, Raul A., Ulmi, Eduardo F., Dall&#039;Agnol, Marinel M., Neumann, Nelson A.","Cadernos de Saúde Pública; 24(11); 2614-2622","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100016&lang=pt" 
"S0102-311X2008001100008-spa","Financiamento público da saúde pelo governo do Estado do Paraná, Brasil, 1991-2006","Carvalho, Manoela de, Paulus Júnior, Aylton, Cordoni Jr, Luiz","Cadernos de Saúde Pública; 24(11); 2532-2540","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100008&lang=pt" 
"S0102-311X2008001100008-scl","Financiamento público da saúde pelo governo do Estado do Paraná, Brasil, 1991-2006","Carvalho, Manoela de, Paulus Júnior, Aylton, Cordoni Jr, Luiz","Cadernos de Saúde Pública; 24(11); 2532-2540","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100008&lang=pt" 
"S0102-311X2008001100016-scl","Diferentes estratégias de visita domiciliar e seus efeitos sobre a assistência pré-natal no extremo Sul do Brasil","Cesar, Juraci A., Mendoza-Sassi, Raul A., Ulmi, Eduardo F., Dall&#039;Agnol, Marinel M., Neumann, Nelson A.","Cadernos de Saúde Pública; 24(11); 2614-2622","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100016&lang=pt" 
"S0102-311X2008001100019-scl","Perfil do trabalho e acidentes de trânsito entre motociclistas de entregas em dois municípios de médio porte do Estado do Paraná, Brasil","Silva, Daniela Wosiack da, Andrade, Selma Maffei de, Soares, Darli Antonio, Soares, Dorotéia Fátima Pelissari de Paula, Mathias, Thais Aidar de Freitas","Cadernos de Saúde Pública; 24(11); 2643-2652","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100019&lang=pt" 
"S0102-311X2008001100007-spa","Repercussões da amniorrexe prematura no pré-termo sobre a morbimortalidade neonatal","Paula, Glaucio de Moraes, Silva, Luiz Guilherme Pessoa da, Moreira, Maria Elizabeth Lopes, Bonfim, Olga","Cadernos de Saúde Pública; 24(11); 2521-2531","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008001100007&lang=pt" 
"S0102-311X2008001100003-scl","Fecundidade das mulheres autodeclaradas indígenas residentes em Minas Gerais, Brasil: uma análise a partir do Censo Demográfico 2000","Dias Júnior, Cláudio Santiago, Verona, Ana Paula de Andrade, Pena, João Luiz, Machado-Coelho, George Luiz Lins","Cadernos de Saúde Pública; 24(11); 2477-2486","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100003&lang=pt" 
"S0102-311X2008001100005-scl","Equivalência transcultural de três escalas utilizadas para estimar a aptidão cardiorrespiratória: estudo em idosos","Maranhão Neto, Geraldo de Albuquerque, Leon, Antonio Carlos Monteiro Ponce de, Farinatti, Paulo de Tarso Veras","Cadernos de Saúde Pública; 24(11); 2499-2510","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100005&lang=pt" 
"S0102-311X2008001100006-scl","Cobertura do exame citopatológico do colo do útero na cidade de São Leopoldo, Rio Grande do Sul, Brasil","Muller, Deise Karine, Dias-da-Costa, Juvenal Soares, Luz, Anna Maria Hecker, Olinto, Maria Teresa Anselmo","Cadernos de Saúde Pública; 24(11); 2511-2520","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100006&lang=pt" 
"S0102-311X2008001100009-scl","A influência da AIDS no processo de desenvolvimento organizacional das organizações não-governamentais: um estudo de caso sobre a Casa de Assistência Filadélfia","Bochio, Ieda Maria Siebra, Fortes, Paulo Antonio de Carvalho","Cadernos de Saúde Pública; 24(11); 2541-2550","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100009&lang=pt" 
"S0102-311X2008001100011-scl","Baixo peso ao nascer no Brasil de acordo com as informações sobre nascidos vivos do Ministério da Saúde, 2005","Andrade, Carla Lourenço Tavares de, Szwarcwald, Celia Landmann, Castilho, Euclides Ayres de","Cadernos de Saúde Pública; 24(11); 2564-2572","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100011&lang=pt" 
"S0102-311X2008001100012-scl","Prevalência de fatores de risco cardiovascular em adolescentes","Romanzini, Marcelo, Reichert, Felipe Fossati, Lopes, Adair da Silva, Petroski, Édio Luiz, Farias Júnior, José Cazuza de","Cadernos de Saúde Pública; 24(11); 2573-2581","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100012&lang=pt" 
"S0102-311X2008001100014-scl","Estudo de fatores de risco para óbitos de menores de um ano mediante compartilhamento de bancos de dados","Nascimento, Estela Maria Ramos do, Costa, Maria da Conceição N., Mota, Eduardo Luiz A., Paim, Jairnilson S.","Cadernos de Saúde Pública; 24(11); 2593-2602","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100014&lang=pt" 
"S0102-311X2008001100015-scl","Vulnerability and non-adherence to antiretroviral therapy among HIV patients, Minas Gerais State, Brazil","Bonolo, Palmira de Fátima, Machado, Carla Jorge, César, Cibele Comini, Ceccato, Maria das Graças Braga, Guimarães, Mark Drew Crosland","Cadernos de Saúde Pública; 24(11); 2603-2613","Cadernos de Saúde Pública","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100015&lang=pt" 
"S0102-311X2008001100017-scl","Fatores associados a não realização da mamografia e do exame clínico das mamas: um estudo de base populacional em Campinas, São Paulo, Brasil","Amorim, Vivian Mae Schmidt Lima, Barros, Marilisa Berti de Azevedo, César, Chester Luiz Galvão, Carandina, Luana, Goldbaum, Moisés","Cadernos de Saúde Pública; 24(11); 2623-2632","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100017&lang=pt" 
"S0102-311X2008001100020-scl","Critérios de positividade para cervicografia digital: melhorando a sensibilidade do diagnóstico do câncer cervical","Franco, Eugênio Santana, Hyppólito, Silvia Bomfim, Franco, Rosana Gomes de Freitas Menezes, Oriá, Mônica Oliveira Batista, Almeida, Paulo César de, Pagliuca, Lorita Marlena Freitag, Rocha, Nelson Fernando Pacheco da","Cadernos de Saúde Pública; 24(11); 2653-2660","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100020&lang=pt" 
"S0102-311X2008001100021-scl","As mudanças nas práticas de reabilitação profissional da Previdência Social no Brasil: modernização ou enfraquecimento da proteção social?","Takahashi, Mara Alice Batista Conti, Iguti, Aparecida Mari","Cadernos de Saúde Pública; 24(11); 2661-2670","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100021&lang=pt" 
"S0102-311X2008001100022-scl","Participação, produção de conhecimento e pesquisa avaliativa: a inserção de diferentes atores em uma investigação em saúde mental","Furtado, Juarez Pereira, Campos, Rosana Onocko","Cadernos de Saúde Pública; 24(11); 2671-2680","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100022&lang=pt" 
"S0102-311X2008001100023-scl","Fatores que interferem no tempo entre o nascimento e a primeira mamada","Boccolini, Cristiano Siqueira, Carvalho, Márcia Lázaro de, Oliveira, Maria Inês Couto de, Leal, Maria do Carmo, Carvalho, Marilia Sá","Cadernos de Saúde Pública; 24(11); 2681-2694","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100023&lang=pt" 
"S0102-311X2008001100026-scl","Integrar sociedade e natureza na luta contra a fome no século XXI","Abramovay, Ricardo","Cadernos de Saúde Pública; 24(11); 2704-2709","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008001100026&lang=pt" 
"S0103-84782008000800001-scl","Cladocers, Copepods and Rotifers in rice-fish culture handled with metsulfuron-methyl and azimsulfuron herbicides and carbofuran insecticide","Golombieski, Jaqueline Ineu, Marchesan, Enio, Baumart, Joele Schmitt, Reimche, Geovane Boschmann, Resgalla Júnior, Charrid, Storck, Lindolfo, Santos, Sandro","Ciência Rural; 38(8); 2097-2102","Ciência Rural","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800001&lang=pt" 
"S0103-84782008000800008-scl","Comparação de métodos de agrupamento para o estudo da divergência genética em cultivares de feijão","Cargnelutti Filho, Alberto, Ribeiro, Nerinéia Dalfollo, Reis, Rodrigo Citton Padilha dos, Souza, Joseane Rodrigues de, Jost, Evandro","Ciência Rural; 38(8); 2138-2145","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800008&lang=pt" 
"S0103-84782008000800012-scl","Recuperação da qualidade estrutural, pelo sistema plantio direto, de um Argissolo Vermelho","Flores, Carlos Alberto, Reinert, Dalvan José, Reichert, José Miguel, Albuquerque, Jackson Adriano, Pauletto, Eloy Antonio","Ciência Rural; 38(8); 2164-2172","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800012&lang=pt" 
"S0103-84782008000800014-scl","Controle genético da regeneração in vitro em progênies de Eucalyptus grandis","Bravo, Carlos David Vera, Gonçalves, Antônio Natal, Dias, Carlos Tadeu dos Santos, Vencovsky, Roland","Ciência Rural; 38(8); 2181-2185","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800014&lang=pt" 
"S0103-84782008000800016-scl","Característica leucocitária, relação albumina/globulina, proteína plasmática e fibrinogênio de bovinos da raça Nelore, confinados e terminados a pasto","Silva, Ediane Batista da, Fioravanti, Maria Clorinda Soares, Silva, Luiz Antônio Franco da, Araújo, Eugênio Gonçalves de, Menezes, Liliana Borges de, Miguel, Marina Pacheco, Vieira, Dirson","Ciência Rural; 38(8); 2191-2196","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800016&lang=pt" 
"S0103-84782008000800017-scl","Ropivacaína isolada e associada ao fentanil ou ao tramadol administrados pela via peridural em cães","Silva, Bruno Monteiro da, Matsubara, Lídia Mitsuko, Albuquerque, Verônica Batista, Maia, Camila Aparecida de Almeida, Oliva, Valéria Nobre Leal de Souza","Ciência Rural; 38(8); 2197-2202","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800017&lang=pt" 
"S0103-84782008000800018-scl","Qualidade diagnóstica da biópsia com agulha Super-core II® de nódulos mamários de cadelas","Pliego, Cristina Mendes, Ferreira, Maria de Lourdes Gonçalves, Ferreira, Ana Maria Reis, Chaudon, Marília Botelho de Oliveira","Ciência Rural; 38(8); 2203-2209","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800018&lang=pt" 
"S0103-84782008000800019-scl","Produção de pneumotórax em cães e manejo por toracoscopia paraxifóide transdiafragmática","Pigatto, Juliana, Brun, Maurício Veloso, Barcellos, Leonardo José Gil, Rausch, Stella Falkenberg, Phol, Virgínia Heinze, Feranti, João Pedro Scussel, Guedes, Rogério Luizari","Ciência Rural; 38(8); 2210-2217","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800019&lang=pt" 
"S0103-84782008000800020-scl","Cistoplastia experimental em coelhos (Oryctolagus cuniculus) com peritônio bovino conservado em glicerol a 98%","Oliveira, Tatiana Catelan de, Scavone, Alessandra Regina Freixo, Machado, Márcia Rita Fernandes, Mazzucatto, Bárbara Cristina","Ciência Rural; 38(8); 2218-2224","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800020&lang=pt" 
