"S0066-782X2013000200013-scl","Há evidências favorecendo o uso de betabloqueadores e dobutamina na insuficiência cardíaca aguda?","Passos, Luiz Carlos Santana, Barbosa, Andréa Cristina Costa, Oliveira, Márcio Galvão, Santos Jr, Edval Gomes","Arquivos Brasileiros de Cardiologia; 100(2); 190-197","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013000200013&lang=pt" 
"S0325-00752013000100009-arg","Analysis of perinatal mortality in newborn infants with a birth weight of less than 1000 grams in Hospital San Cecilio in Granada (Spain) over the 1991-2010 period","Cruz Martínez, Milagros, Redondo Aguilar, Rosario, Caño Aguilar, África, Carretero Lucena, Pilar, Padilla Vinuesa, Carmen, Ruiz Extremera, Ángeles","Archivos argentinos de pediatría; 111(1); 45-52","Archivos argentinos de pediatría","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100009&lang=pt" 
"S0325-00752013000100010-arg","Medication error in an extremely low birth weight infant: paracetamol overdose","Brener, Pablo, Ballardo, Mónica, Mariani, Gonzalo, Ceriani Cernadas, José M.","Archivos argentinos de pediatría; 111(1); 53-55","Archivos argentinos de pediatría","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100010&lang=pt" 
"S0325-00752013000100011-arg","Esparganosis cerebral: Presentación de un caso pediátrico","Jones, Marta C., Agosti, María Rosa, D&#039;Agustini, Marcelo, Uriarte, Valeria, Drut, Ricardo","Archivos argentinos de pediatría; 111(1); e1-e4","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100011&lang=pt" 
"S0325-00752013000100012-arg","Tubercúlide papulonecrótica: Caso clínico","Akkurt, Z. Meltem, Uçmak, Derya, Fidan, Veysi, Türkcü, Gül, Kelekçi, Selvi","Archivos argentinos de pediatría; 111(1); e5-e7","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100012&lang=pt" 
"S0325-00752013000100013-arg","Recién nacida con tumoración genital interlabial de resolución espontánea: Caso clínico","Yilmaz, Ayse Esra, Andiran, Fatih, Sarifakioglu, Evren, Keskin, Esra Aktepe, Tufan, Naile","Archivos argentinos de pediatría; 111(1); e8-e9","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100013&lang=pt" 
"S0325-00752013000100014-arg","Meningoencefalitis por influenza A pH1N1: Presentación de un caso clínico","Melonari, Pablo, Rodríguez Saá, Carolina, Abate, Héctor","Archivos argentinos de pediatría; 111(1); e10-e13","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100014&lang=pt" 
"S0325-00752013000100015-arg","Malfunción valvular intermitente por migración del catéter peritoneal a escroto","Rivero-Garvía, Mónica, Barbeito Gaído, José Luis, Morcillo, Juan, Márquez Rivas, Javier","Archivos argentinos de pediatría; 111(1); e14-e16","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100015&lang=pt" 
"S0325-00752013000100016-arg","Intoxicación por ácido fluorhídrico: Presentación de un caso clínico","Cortina, Tatiana Judith, Ferrero, Hilario Andrés","Archivos argentinos de pediatría; 111(1); e17-e20","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100016&lang=pt" 
"S1413-81232013000200017-scl","Desigualdades na distribuição da cárie dentária no Brasil: uma abordagem bioética","Costa, Simone de Melo, Abreu, Mauro Henrique Nogueira Guimarães de, Vasconcelos, Mara, Lima, Rita de Cássia Gabrielli Souza, Verdi, Marta, Ferreira, Efigênia Ferreira e","Ciência &amp; Saúde Coletiva; 18(2); 461-470","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232013000200017&lang=pt" 
"S0104-11692013000100001-scl","Nursing knowledge construction and occupational health","Robazzi, Maria Lúcia do Carmo Cruz","Revista Latino-Americana de Enfermagem; 21(1); 291-291","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100001&lang=pt" 
"S0100-67622013000100001-scl","Estimativa da relação hipsométrica em clones de Eucalyptus sp. com o modelo de curtis ajustado por métodos bayesianos empíricos","Thiersch, Cláudio Roberto, Andrade, Marinho Gomes de, Moreira, Monica Fabiana Bento, Loibel, Selene","Revista Árvore; 37(1); 01-08","Revista Árvore","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622013000100001&lang=pt" 
"S0100-67622013000100003-scl","Trocas gasosas influenciam na morfogênese in vitro de duas cultivares de oliveira (Olea europaea L.)","Pinheiro, Marcos Vinícius Marques, Martins, Fabrina Bolzan, Xavier, Aloisio, Otoni, Wagner Campos","Revista Árvore; 37(1); 19-29","Revista Árvore","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622013000100003&lang=pt" 
"S0100-67622013000100013-scl","Análise espaço-temporal da cobertura vegetal e uso da terra na Interbacia do Rio Paraguai Médio-MT, Brasil","Pessoa, Seyla Poliana Miranda, Galvanin, Edinéia Aparecida dos Santos, Kreitlow, Jesã Pereira, Neves, Sandra Mara Alves da Silva, Nunes, Josué Ribeiro da Silva, Zago, Bruno Wagner","Revista Árvore; 37(1); 119-128","Revista Árvore","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622013000100013&lang=pt" 
"S0100-67622013000100015-scl","Composição da flora arbórea e arborescente no Jardim Botânico de Bento Gonçalves, Rio Grande do Sul, Brasil","Cenci, Bruna Treviso, Dorneles, Liane Terezinha, Simioni, Elias Lazzarotto, Frizon, Sidamaia, Travi, Vitor Hugo","Revista Árvore; 37(1); 137-149","Revista Árvore","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622013000100015&lang=pt" 
"S0100-67622013000100019-scl","Geração de finos no branqueamento de pasta kraft de eucalipto e seu efeito nas propriedades do papel","Comelato, Jaqueline Silveira, Ventorim, Gustavo, Caraschi, José Cláudio, Santos, Ivan Rodrigues dos","Revista Árvore; 37(1); 181-189","Revista Árvore","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622013000100019&lang=pt" 
"S0102-695X2013000100024-scl","Preparation and characterization of solid oral dosage forms containing soy isoflavones","Oliveira, Stela R. de, Taveira, Stephânia F., Marreto, Ricardo N., Valadares, Marize C., Diniz, Danielle G. A., Lima, Eliana M.","Revista Brasileira de Farmacognosia; 23(1); 175-182","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100024&lang=pt" 
"S0100-67622013000100018-scl","Extração e caracterização de hemiceluloses de Pinus radiata e sua viabilidade para a produção de bioetanol","Reyes, Pablo, Mendonça, Regis Teixeira, Aguayo, María Graciela, Rodríguez, Jaime, Vega, Beatriz, Fardim, Pedro","Revista Árvore; 37(1); 175-180","Revista Árvore","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622013000100018&lang=pt" 
"S0102-69092013000100001-scl","Antônio Flávio Pierucci: sociólogo materialista da religião","Mariano, Ricardo","Revista Brasileira de Ciências Sociais; 28(81); 7-16","Revista Brasileira de Ciências Sociais","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092013000100001&lang=pt" 
"S0102-69092013000100003-scl","Acesso individual e coletivo de moradores de favelas à justiça","Moreira, Rafaela Selem, Cittadino, Gisele","Revista Brasileira de Ciências Sociais; 28(81); 33-48","Revista Brasileira de Ciências Sociais","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092013000100003&lang=pt" 
"S0102-69092013000100005-scl","Tropa de elite: perigosas ambiguidades","Menezes, Paulo","Revista Brasileira de Ciências Sociais; 28(81); 63-75","Revista Brasileira de Ciências Sociais","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092013000100005&lang=pt" 
"S0102-69092013000100006-scl","Meios de comunicação, voto e conflito político no Brasil","Biroli, Flávia, Miguel, Luis Felipe","Revista Brasileira de Ciências Sociais; 28(81); 77-95","Revista Brasileira de Ciências Sociais","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092013000100006&lang=pt" 
"S0102-69092013000100007-scl","Senado brasileiro: casa federativa ou partidária?","Neiva, Pedro Robson Pereira, Soares, Márcia Miranda","Revista Brasileira de Ciências Sociais; 28(81); 97-115","Revista Brasileira de Ciências Sociais","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092013000100007&lang=pt" 
"S0102-69092013000100008-scl","Eleições presidenciais, federalismo e política social","Borges, André","Revista Brasileira de Ciências Sociais; 28(81); 117-136","Revista Brasileira de Ciências Sociais","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092013000100008&lang=pt" 
"S0102-69092013000100009-scl","A constituição de 1988 e a ressignificação dos quilombos contemporâneos limites e potencialidades: limits and potentialities","Marques, Carlos Eduardo, Gomes, Lílian","Revista Brasileira de Ciências Sociais; 28(81); 137-153","Revista Brasileira de Ciências Sociais","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092013000100009&lang=pt" 
"S0102-695X2013000100014-scl","Hydroalcoholic extracts of Vellozia squamata: study of its nanoemulsions for pharmaceutical or cosmetic applications","Quintão, Frederico J. O., Tavares, Renata S. N., Vieira-Filho, Sidney A., Souza, Gustavo H. B., Santos, Orlando D. H.","Revista Brasileira de Farmacognosia; 23(1); 101-107","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100014&lang=pt" 
"S0102-695X2013000100004-scl","Bioactive compounds in Bidens pilosa L. populations: a key step in the standardization of phytopharmaceutical preparations","Cortés-Rojas, Diego F., Chagas-Paula, Daniela A., Da Costa, Fernando B., Souza, Claudia R. F., Oliveira, Wanderley P.","Revista Brasileira de Farmacognosia; 23(1); 28-35","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100004&lang=pt" 
"S0102-695X2013000100012-scl","Soybean extracts enriched with free isoflavones promote nitric oxide synthesis and affect the proliferation of breast adenocarcinoma cells","Ferreira, Pablo G., Frungillo, Lucas, Rosso, Veridiana V., Machado, Daisy, Mercadante, Adriana Z., Ferreira, Carmen V., Salgado, Ione","Revista Brasileira de Farmacognosia; 23(1); 86-93","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100012&lang=pt" 
"S0102-695X2013000100006-scl","Variation in phenolic compounds of Ugni molinae populations and their potential use as antioxidant supplement","Avello, Marcia A., Pastene, Edgar R., Bustos, Evelyn D., Bittner, Magalis L., Becerra, José A.","Revista Brasileira de Farmacognosia; 23(1); 44-50","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100006&lang=pt" 
"S0102-695X2013000100013-scl","Optimization of the extraction of curcumin from Curcuma longa rhizomes","Paulucci, Viviane P., Couto, Renê O., Teixeira, Cristiane C. C., Freitas, Luis Alexandre P.","Revista Brasileira de Farmacognosia; 23(1); 94-100","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100013&lang=pt" 
"S0102-695X2013000100021-scl","Development and characterization of PLGA nanocapsules of grandisin isolated from Virola surinamensis: in vitro release and cytotoxicity studies","Stecanella, Luciano Aparecido, Taveira, Stephânia Fleury, Marreto, Ricardo Neves, Valadares, Marize C., Vieira, Marcelo de Sousa, Kato, Massuo Jorge, Lima, Eliana Martins","Revista Brasileira de Farmacognosia; 23(1); 153-159","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100021&lang=pt" 
"S0102-695X2013000100022-scl","Technological development of Cecropia glaziovi extract pellets by extrusion-spheronization","Beringhs, André O., Souza, Fagner M., Campos, Angela M. de, Ferraz, Humberto G., Sonaglio, Diva","Revista Brasileira de Farmacognosia; 23(1); 160-168","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100022&lang=pt" 
"S0102-695X2013000100009-scl","Box-Behnken design to study the bergenin content and antioxidant activity of Endopleura uchi bark extracts obtained by dynamic maceration","Tacon, Luciana A., Freitas, Luis A. P.","Revista Brasileira de Farmacognosia; 23(1); 65-71","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100009&lang=pt" 
"S0102-695X2013000100020-scl","Spray-dried extracts from Syzygium cumini seeds: physicochemical and biological evaluation","Peixoto, Maria Paula G., Freitas, Luís A. P.","Revista Brasileira de Farmacognosia; 23(1); 145-152","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100020&lang=pt" 
"S0102-695X2013000100010-scl","Development of hydroethanolic extract of Ipomoea pes-caprae using factorial design followed by antinociceptive and anti-inflammatory evaluation","Vieira, Daniela, Padoani, Cristina, Soares, Janaína dos S., Adriano, Jerusa, Cechinel Filho, Valdir, Souza, Márcia M. de, Bresolin, Tania M. B., Couto, Angélica G.","Revista Brasileira de Farmacognosia; 23(1); 72-78","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100010&lang=pt" 
"S0102-695X2013000100015-scl","HLB value, an important parameter for the development of essential oil phytopharmaceuticals","Fernandes, Caio P., Mascarenhas, Manuela P., Zibetti, Fiorella M., Lima, Barbara G., Oliveira, Rafael P. R. F., Rocha, Leandro, Falcão, Deborah Q.","Revista Brasileira de Farmacognosia; 23(1); 108-114","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100015&lang=pt" 
"S0102-695X2013000100017-scl","Anti-inflammatory, antiallodynic effects and quantitative analysis of gallic acid in spray dried powders from Phyllanthus niruri leaves, stems, roots and whole plant","Couto, Angélica G., Kassuya, Candida A. L., Calixto, João B., Petrovick, P. R.","Revista Brasileira de Farmacognosia; 23(1); 124-131","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100017&lang=pt" 
"S0102-695X2013000100005-scl","Chemical and technological evaluation of the Phyllanthus niruri aerial parts as a function of cultivation and harvesting conditions","Couto, Angélica G., Kunzler, Marli L., Spaniol, Bárbara, Magalhães, Pedro M., Ortega, George G., Petrovick, Pedro R.","Revista Brasileira de Farmacognosia; 23(1); 36-43","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100005&lang=pt" 
"S0102-695X2013000100018-scl","Influence of process conditions on the physicochemical characteristics of cumaru (Amburana cearensis) powder produced by spray drying","Araruna, Sandra M., Silva, Aline H., Canuto, Kirley M., Silveira, Edilberto R., Leal, Luzia Kalyne A. M.","Revista Brasileira de Farmacognosia; 23(1); 132-137","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100018&lang=pt" 
"S0102-695X2013000100007-scl","Comparative evaluation of UV/VIS and HPLC analytical methodologies applied for quantification of flavonoids from leaves of Bauhinia forficata","Marques, Graziella S., Leão, Waleska F., Lyra, Magaly A. M., Peixoto, Monize S., Monteiro, Rebeka P. M., Rolim, Larissa A., Xavier, Haroudo S., R. Neto, Pedro J., Soares, Luiz A. L.","Revista Brasileira de Farmacognosia; 23(1); 51-57","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100007&lang=pt" 
"S0102-695X2013000100026-scl","Development of tablets containing semipurified extract of guaraná (Paullinia cupana)","Klein, Traudi, Longhini, Renata, Bruschi, Marcos Luciano, Mello, João Carlos Palazzo de","Revista Brasileira de Farmacognosia; 23(1); 186-193","Revista Brasileira de Farmacognosia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2013000100026&lang=pt" 
"S0104-11692013000100002-scl","Moral distress in everyday nursing: hidden traces of power and resistance","Barlem, Edison Luiz Devos, Lunardi, Valéria Lerch, Lunardi, Guilherme Lerch, Tomaschewski-Barlem, Jamila Geri, Silveira, Rosemary Silva da","Revista Latino-Americana de Enfermagem; 21(1); 293-299","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100002&lang=pt" 
"S0104-11692013000100003-scl","Intervention strategies for the health of university hospital nursing staff in Brazil","Silva, Silmar Maria da, Baptista, Patrícia Campos Pavan, Felli, Vanda Elisa Andrés, Martins, Aline Caldas, Sarquis, Leila Maria Mansano, Mininel, Vivian Aline","Revista Latino-Americana de Enfermagem; 21(1); 300-308","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100003&lang=pt" 
"S0104-11692013000100004-scl","Analysis of occupational accidents with biological material among professionals in pre-hospital services","Oliveira, Adriana Cristina de, Paiva, Maria Henriqueta Rocha Siqueira","Revista Latino-Americana de Enfermagem; 21(1); 309-315","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100004&lang=pt" 
"S0104-11692013000100005-scl","Is vaccination against hepatitis B a reality among Primary Health Care workers?","Costa, Fernanda Marques da, Martins, Andréa Maria Eleutério de Barros Lima, Santos Neto, Pedro Eleutério dos, Veloso, Duran Nunes de Pinho, Magalhães, Vilma Soares, Ferreira, Raquel Conceição","Revista Latino-Americana de Enfermagem; 21(1); 316-324","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100005&lang=pt" 
"S0104-11692013000100006-scl","Presence of depressive symptoms in patients with a first episode of acute Coronary Syndrome","Dessotte, Carina Aparecida Marosti, Silva, Fernanda Souza e, Bolela, Fabiana, Rossi, Lidia Aparecida, Dantas, Rosana Aparecida Spadoti","Revista Latino-Americana de Enfermagem; 21(1); 325-331","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100006&lang=pt" 
"S0104-11692013000100007-scl","Understanding the process of living as signified by myocardial revascularization surgery patients","Erdmann, Alacoque Lorenzini, Lanzoni, Gabriela Marcellino de Melo, Callegaro, Giovana Dorneles, Baggio, Maria Aparecida, Koerich, Cíntia","Revista Latino-Americana de Enfermagem; 21(1); 332-339","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100007&lang=pt" 
"S0104-11692013000100008-scl","Care needs and workload required by institutionalised psychiatric patients","Mukai, Helena Ayako, Jericó, Marli de Carvalho, Perroca, Márcia Galan","Revista Latino-Americana de Enfermagem; 21(1); 340-347","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100008&lang=pt" 
"S0104-11692013000100009-scl","Assessment of a neonatal unit nursing staff: application of the Nursing Activities Score","Nunes, Bruna Kosar, Toma, Edi","Revista Latino-Americana de Enfermagem; 21(1); 348-355","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100009&lang=pt" 
"S0104-11692013000100010-scl","Stress related to care: the impact of childhood cancer on the lives of parents","Alves, Daniela Fernanda dos Santos, Guirardello, Edinêis de Brito, Kurashima, Andréa Yamaguchi","Revista Latino-Americana de Enfermagem; 21(1); 356-362","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100010&lang=pt" 
"S0104-11692013000100011-scl","Evaluation of an educational technology regarding clinical evaluation of preterm newborns","Fonseca, Luciana Mara Monti, Aredes, Natália Del&#039;Angelo, Leite, Adriana Moraes, Santos, Claudia Benedita dos, Lima, Regina Aparecida Garcia de, Scochi, Carmen Gracinda Silvan","Revista Latino-Americana de Enfermagem; 21(1); 363-370","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100011&lang=pt" 
"S0104-11692013000100012-scl","Apparent and content validation of maternal self-efficiency scale for prevention of childhood diarrhea","Joventino, Emanuella Silva, Oriá, Mônica Oliveira Batista, Sawada, Namie Okino, Ximenes, Lorena Barbosa","Revista Latino-Americana de Enfermagem; 21(1); 371-379","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100012&lang=pt" 
"S0104-11692013000100013-scl","The process of end-of-life care delivery to the families of elderly patients according to the Family Health Strategy","Silva, Lucía, Poles, Kátia, Baliza, Michelle Freire, Silva, Mariana Cristina Lobato dos Santos Ribeiro, Santos, Maiara Rodrigues dos, Bousso, Regina Szylit","Revista Latino-Americana de Enfermagem; 21(1); 380-387","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100013&lang=pt" 
"S0104-11692013000100014-scl","Transcultural adaptation and validation of the Stanford Presenteeism Scale for the evaluation of presenteeism for Brazilian Portuguese","Paschoalin, Heloisa Campos, Griep, Rosane Harter, Lisboa, Márcia Tereza Luz, Mello, Diana Corrêa Bandeira de","Revista Latino-Americana de Enfermagem; 21(1); 388-395","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100014&lang=pt" 
"S0104-11692013000100016-scl","Adaptation and validation of the instrument positions on the nursing process","Guedes, Erika de Souza, Sousa, Regina Marcia Cardoso de, Turrini, Ruth Natalia Teresa, Baltar, Valéria Troncoso, Cruz, Diná de Almeida Lopes Monteiro da","Revista Latino-Americana de Enfermagem; 21(1); 404-411","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100016&lang=pt" 
"S0104-11692013000100017-scl","The image of care delivery by Public Health Nurses as disseminated in Revista da Semana (1929)","Deslandes, Anna Karina de Matos, Aguiar, Simone, Neto, Mercedes, Porto, Fernando Rocha","Revista Latino-Americana de Enfermagem; 21(1); 412-418","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100017&lang=pt" 
"S0104-11692013000100018-scl","Educational intervention for liver transplantation candidates","Mendes, Karina Dal Sasso, Silva Junior, Orlando de Castro e, Ziviani, Luciana da Costa, Rossin, Fabiana Murad, Zago, Márcia Maria Fontão, Galvão, Cristina Maria","Revista Latino-Americana de Enfermagem; 21(1); 419-425","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100018&lang=pt" 
"S0104-11692013000100019-scl","The importance of protecting surgical instrument tables from intraoperative contamination in clean surgeries","Amaral, Aline Mesquita, Diogo Filho, Augusto, Sousa, Mileide Maria de Assunção, Barbosa, Patrícia Araújo, Gontijo Filho, Paulo Pinto","Revista Latino-Americana de Enfermagem; 21(1); 426-432","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100019&lang=pt" 
"S0104-11692013000100020-scl","Prevalence and factors associated with alcohol use among pregnant adolescents","Veloso, Lorena Uchôa Portela, Monteiro, Claudete Ferreira de Souza","Revista Latino-Americana de Enfermagem; 21(1); 433-441","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100020&lang=pt" 
"S0104-11692013000100021-scl","Using an experimental model for the study of therapeutic touch","Santos, Daniella Soares dos, Marta, Ilda Estéfani Ribeiro, Cárnio, Evelin Capellari, Quadros, Andreza Urba de, Cunha, Thiago Mattar, Carvalho, Emilia Campos de","Revista Latino-Americana de Enfermagem; 21(1); 442-449","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100021&lang=pt" 
"S0104-11692013000100022-scl","Atypical mycobacterias associated to acupuncuture: an integrative review","Gnatta, Juliana Rizzo, Kurebayashi, Leonice Fumiko Sato, Silva, Maria Júlia Paes da","Revista Latino-Americana de Enfermagem; 21(1); 450-458","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100022&lang=pt" 
"S0104-11692013000100023-scl","Integrative review: evidences on the practice of intermittent/indwelling urinary catheterization","Ercole, Flávia Falci, Macieira, Tamara Gonçalves Rezende, Wenceslau, Luísa Cristina Crespo, Martins, Alessandra Rocha, Campos, Camila Cláudia, Chianca, Tânia Couto Machado","Revista Latino-Americana de Enfermagem; 21(1); 459-468","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000100023&lang=pt" 
"S0100-67622013000100002-scl","Aplicação de uma técnica alternativa de manejo físico do solo no cultivo de Eucalyptus grandis W.Hill (Myrtaceae)","Maçaneiro, João Paulo de, Seubert, Rafaela Cristina, Aumond, Juarês José","Revista Árvore; 37(1); 9-18","Revista Árvore","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622013000100002&lang=pt" 
"S0100-67622013000100004-scl","Substratos alternativos na produção de mudas de Chamaecrista desvauxii","Caldeira, Marcos Vinicius Winckler, Delarmelina, William Macedo, Faria, Júlio Cézar Tannure, Juvanhol, Ronie Silva","Revista Árvore; 37(1); 31-39","Revista Árvore","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622013000100004&lang=pt" 
"S0100-67622013000100005-scl","Avaliação de bactérias extremófilas facultativas na produção de fitomassa do híbrido &quot;urograndis&quot; de eucalipto, a partir de sementes","Marques, Eder, Uesugi, Carlos Hidemi","Revista Árvore; 37(1); 41-47","Revista Árvore","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622013000100005&lang=pt" 
"S0100-67622013000100006-scl","Substratos e níveis de água no potencial germinativo de sementes de uvaia","Scalon, Silvana de Paula Quintão, Jeromine, Tatiane Sanches","Revista Árvore; 37(1); 49-58","Revista Árvore","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622013000100006&lang=pt" 
