"S0034-89102009000400011-spa","Uso de álcool por adolescentes: estudo de base populacional","Strauch, Eliane Schneider, Pinheiro, Ricardo Tavares, Silva, Ricardo Azevedo, Horta, Bernardo Lessa","Revista de Saúde Pública; 43(4); 647-655","Revista de Saúde Pública","Inglês, Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102009000400011&lang=pt" 
"S0103-84782009000500011-scl","Porta-enxertos para a tangerineira &#039;Michal&#039; no Rio Grande do Sul","Brugnara, Eduardo Cesar, Schwarz, Sergio Francisco, Koller, Otto Carlos, Bender, Renar João, Weiler, Roberto Luis, Gonzatto, Mateus Pereira, Schäfer, Gilmar, Martins, Flávia Targa, Lima, Jurandir Gonçalves de","Ciência Rural; 39(5); 1374-1379","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000500011&lang=pt" 
"S0103-84782009000500012-scl","Método de comparação de modelos de regressão não-lineares em bananeiras","Maia, Emanuel, Siqueira, Dalmo Lopes de, Silva, Fabyano Fonseca e, Peternelli, Luiz Alexandre, Salomão, Luiz Carlos Chamhum","Ciência Rural; 39(5); 1380-1386","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000500012&lang=pt" 
"S0102-311X2009000800012-spa","Mudança nos parâmetros antropométricos: a influência de um programa de intervenção nutricional e exercício físico em mulheres adultas","Costa, Priscila Ribas de Farias, Assis, Ana Marlúcia Oliveira, Silva, Maria da Conceição Monteiro da, Santana, Mônica Leila Portela de, Dias, Jacqueline Costa, Pinheiro, Sandra Maria Conceição, Santos, Nedja Silva","Cadernos de Saúde Pública; 25(8); 1763-1773","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009000800012&lang=pt" 
"S0102-311X2009000800014-spa","O desafio da descentralização do Sistema Único de Saúde em município de grande porte: o caso de São Paulo, Brasil","Spedo, Sandra Maria, Tanaka, Oswaldo Yoshimi, Pinto, Nicanor Rodrigues da Silva","Cadernos de Saúde Pública; 25(8); 1781-1790","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009000800014&lang=pt" 
"S0102-311X2009000800016-spa","Estratégias para comunicação de diagnóstico de HIV a parceiros sexuais e práticas de saúde","Silva, Neide Emy Kurokawa e, Ayres, José Ricardo de Carvalho Mesquita","Cadernos de Saúde Pública; 25(8); 1797-1806","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009000800016&lang=pt" 
"S0102-311X2009000800019-spa","Oferta e utilização de serviços de saúde bucal no Amazonas, Brasil: estudo de caso em população ribeirinha do Município de Coari","Cohen-Carneiro, Flávia, Souza-Santos, Reinaldo, Pontes, Danielson Guedes, Salino, Alessandra Valle, Rebelo, Maria Augusta Bessa","Cadernos de Saúde Pública; 25(8); 1827-1838","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009000800019&lang=pt" 
"S0102-311X2009000800012-scl","Mudança nos parâmetros antropométricos: a influência de um programa de intervenção nutricional e exercício físico em mulheres adultas","Costa, Priscila Ribas de Farias, Assis, Ana Marlúcia Oliveira, Silva, Maria da Conceição Monteiro da, Santana, Mônica Leila Portela de, Dias, Jacqueline Costa, Pinheiro, Sandra Maria Conceição, Santos, Nedja Silva","Cadernos de Saúde Pública; 25(8); 1763-1773","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000800012&lang=pt" 
"S0034-89102009000400005-scl","Utilização dos serviços de saúde pela população coberta pela Estratégia de Saúde da Família","Fernandes, Léia Cristiane L, Bertoldi, Andréa D, Barros, Aluísio J D","Revista de Saúde Pública; 43(4); 595-603","Revista de Saúde Pública","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102009000400005&lang=pt" 
"S0034-89102009000400002-scl","Suplementação materna com retinil palmitato no pós-parto imediato: consumo potencial por lactentes","Bezerra, Danielle Soares, Araújo, Katherine Feitosa de, Azevêdo, Gabrielle Mahara Martins, Dimenstein, Roberto","Revista de Saúde Pública; 43(4); 572-579","Revista de Saúde Pública","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102009000400002&lang=pt" 
"S0102-311X2009000800024-scl","Reforma sanitária brasileira: contribuição para a compreensão e crítica","Bispo Júnior, José Patrício","Cadernos de Saúde Pública; 25(8); 1866-1867","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000800024&lang=pt" 
"S0102-311X2009000800009-scl","Práticas complementares, racionalidades médicas e promoção da saúde: contribuições poucos exploradas","Tesser, Charles Dalcanale","Cadernos de Saúde Pública; 25(8); 1732-1742","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000800009&lang=pt" 
"S0102-311X2009000800015-scl","Are environmental pollutants risk factors for low birth weight?","Nascimento, Luiz Fernando C., Moreira, Douglas A.","Cadernos de Saúde Pública; 25(8); 1791-1796","Cadernos de Saúde Pública","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000800015&lang=pt" 
"S0100-879X2009000800004-scl","Classification and hearing evolution of patients with sudden sensorineural hearing loss","Penido, N.O., Cruz, O.L.M., Zanoni, A., Inoue, D.P.","Brazilian Journal of Medical and Biological Research; 42(8); 712-716","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000800004&lang=pt" 
"S0100-879X2009000800012-scl","High HTLV-1 proviral load, a marker for HTLV-1 associated myelopathy/tropical spastic paraparesis, is also detected in patients with infective dermatitis associated with HTLV-1","Primo, J., Siqueira, I., Nascimento, M.C.F., Oliveira, M.F., Farre, L., Carvalho, E.M., Bittencourt, A.L.","Brazilian Journal of Medical and Biological Research; 42(8); 761-764","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000800012&lang=pt" 
"S0100-879X2009000800009-scl","How frequently should a patient taking amiodarone be screened for thyroid dysfunction?","Pazin-Filho, A., de Jesus, A.M.X., Magalhães, P.K.R., Melato, L.H., Campos, D., Maciel, B.C., Maciel, L.M.Z.","Brazilian Journal of Medical and Biological Research; 42(8); 744-749","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000800009&lang=pt" 
"S0100-879X2009000800008-scl","Salt and insulin sensitivity after short and prolonged high salt intake in elderly subjects","Lima, N.K.C., Tozetto, D.J.O., Lima, L.G., Nobre, F., Moriguti, J.C., Ferriolli, E., Foss, M.C.","Brazilian Journal of Medical and Biological Research; 42(8); 738-743","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000800008&lang=pt" 
"S0100-879X2009000800006-scl","Circadian cardiac autonomic function in perinatally HIV-infected preschool children","Benchimol-Barbosa, P.R.","Brazilian Journal of Medical and Biological Research; 42(8); 722-730","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000800006&lang=pt" 
"S1806-37132009000800006-scl","Análise espacial das internações por pneumonia na região do Vale do Paraíba (SP)","Mukai, Adriana de Oliveira, Nascimento, Luiz Fernando Costa, Alves, Kátia de Souza Costa","Jornal Brasileiro de Pneumologia; 35(8); 753-758","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000800006&lang=pt" 
"S1806-37132009000800010-scl","Perfil epidemiológico de pacientes portadores de TB internados em um hospital de referência na cidade do Rio de Janeiro","Oliveira, Hedi Marinho de Melo Guedes de, Brito, Rossana Coimbra, Kritski, Afranio Lineu, Ruffino-Netto, Antonio","Jornal Brasileiro de Pneumologia; 35(8); 780-787","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000800010&lang=pt" 
"S1806-37132009000800015-scl","Sarcoma intimal de artéria pulmonar: um diagnóstico diferencial do tromboembolismo pulmonar crônico","Dornas, Ana Paula Alves Valle, Campos, Frederico Thadeu Assis Figueiredo, Rezende, Cláudia Juliana, Ribeiro, Carlos Alberto, Amaral, Nilson Figueiredo, Corrêa, Ricardo de Amorim","Jornal Brasileiro de Pneumologia; 35(8); 814-818","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000800015&lang=pt" 
"S1806-37132009000800003-scl","Influência dos parâmetros funcionais respiratórios na qualidade de vida de pacientes com DPOC","Pereira, Eanes Delgado Barros, Pinto, Renata, Alcantara, Marcelo, Medeiros, Marta, Mota, Rosa Maria Salani","Jornal Brasileiro de Pneumologia; 35(8); 730-736","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000800003&lang=pt" 
"S1806-37132009000800007-scl","Estabilidade do modelo animal de lesão pulmonar aguda induzida por ácido oleico","Gaio, Eduardo, Silva, César Augusto de Melo e, Brito, Flávio, Firmino, Marco Aurélio Pereira, Storck, Rodrigo, Freitas, Eduardo","Jornal Brasileiro de Pneumologia; 35(8); 759-766","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000800007&lang=pt" 
"S0100-39842009000400005-scl","Avaliação dosimétrica de uma combinação de aplicadores para braquiterapia de tumores do colo uterino com acometimento da porção distal da vagina","Guimarães, Roger Guilherme Rodrigues, Carvalho, Heloisa de Andrade, Stuart, Silvia Radwanski, Rubo, Rodrigo Augusto, Seraide, Rodrigo Migotto","Radiologia Brasileira; 42(4); 209-214","Radiologia Brasileira","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842009000400005&lang=pt" 
"S0036-46652009000400001-scl","Lymph scrotum: an unusual urological presentation of lymphatic filariasis. A case series study","Aguiar-Santos, Ana Maria, Leal-Cruz, Marcela, Netto, Maria José, Carrera, Arturo, Lima, Guilherme, Rocha, Abraham","Revista do Instituto de Medicina Tropical de São Paulo; 51(4); 179-183","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652009000400001&lang=pt" 
"S1516-35982009000800006-scl","Influência da irrigação, nas épocas seca e chuvosa, na produção e composição química dos capins napier e mombaça em sistema de lotação intermitente","Ribeiro, Enilson Geraldo, Fontes, Carlos Augusto de Alencar, Palieraqui, Jorge Guilherme Bergottini, Cóser, Antônio Carlos, Martins, Carlos Eugênio, Silva, Roberto Carneiro da","Revista Brasileira de Zootecnia; 38(8); 1432-1442","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800006&lang=pt" 
"S1516-35982009000800007-scl","Perdas das frações de cana-de-açúcar submetida a diversos métodos de colheita","Schogor, Ana Luiza Bachmann, Nussio, Luiz Gustavo, Mourão, Gerson Barreto, Muraro, Gisele Bonato, Sarturi, Jhones Onorino, Matos, Bruna da Conceição de","Revista Brasileira de Zootecnia; 38(8); 1443-1450","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800007&lang=pt" 
"S1516-35982009000800008-scl","Uso de descritores morfológicos e herdabilidade de caracteres em clones de capim-elefante de porte baixo","Silva, Sharlyton Harysson Barbosa da, Santos, Mércia Virginia Ferreira dos, Lira, Mario de Andrade, Dubeux Junior, José Carlos Batista, Freitas, Erinaldo Viana de, Ferreira, Rinaldo Luiz Caraciolo","Revista Brasileira de Zootecnia; 38(8); 1451-1459","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800008&lang=pt" 
"S1516-35982009000800009-scl","Reproductive performance of sows submitted to intrauterine insemination","Araújo, Éder Batalha, Costa, Eduardo Paulino da, Costa, Aurea Helena Assis da, Lopes, Flávio Guiselli, Macedo, Gustavo Guerino, Paula, Tarcízio Antônio Rêgo de","Revista Brasileira de Zootecnia; 38(8); 1460-1467","Revista Brasileira de Zootecnia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800009&lang=pt" 
"S1516-35982009000800011-scl","Efeitos do número de animais na matriz de parentesco sobre as estimativas de componentes de variância para produção de leite usando os métodos de Máxima Verossimilhança Restrita e Bayesiano","Falcão, Alencariano José da Silva, Martins, Elias Nunes, Costa, Claudio Napolis, Mazucheli, Josmar","Revista Brasileira de Zootecnia; 38(8); 1468-1477","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800011&lang=pt" 
"S1516-35982009000800012-scl","Genetic and environmental effects on sexual precocity traits in Nellore cattle","Meirelles, Sarah Laguna, Espasandin, Ana Carolina, Mattar, Maira, Queiroz, Sandra Aidar de","Revista Brasileira de Zootecnia; 38(8); 1488-1493","Revista Brasileira de Zootecnia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800012&lang=pt" 
"S1516-35982009000800014-scl","Desempenho e características de carcaça de frangos de corte alimentados com rações contendo farelo da castanha de caju tratado ou não com antioxidante","Lopes, Irani Ribeiro Vieira, Fuentes, Maria de Fátima Freire, Freitas, Ednardo Rodrigues, Silva, Roberto Batista da, Lima, Raffaella Castro, Bezerra, Roseane Madeira","Revista Brasileira de Zootecnia; 38(8); 1502-1508","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800014&lang=pt" 
"S1516-35982009000800016-scl","Avaliação da suplementação de vitamina A nas características seminais em reprodutores suínos","Martins, Simone Maria Massami Kitamura, Abrahão, Abrão Antonio Ferreira, Vianna, Wagner Loesch, Andrade, André Furugen Cesar, Arruda, Rubens Paes de, Moretti, Aníbal de Sant&#039;Anna","Revista Brasileira de Zootecnia; 38(8); 1518-1524","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800016&lang=pt" 
"S1516-35982009000800017-scl","Efeito da idade de corte sobre a composição bromatológica e as características da silagem de cana-de-açúcar plantada em dois espaçamentos e três idades de corte","Muraro, Gisele Bonato, Rossi Junior, Paulo, Oliveira, Vinícius Chimenez de, Granzotto, Pedro Marcos de Carli, Schogor, Ana Luiza Bachmann","Revista Brasileira de Zootecnia; 38(8); 1525-1531","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800017&lang=pt" 
"S1516-35982009000800018-scl","Estratégias de manejo da oferta de forragem para recria de novilhas em pastagem natural","Neves, Fabio Pereira, Carvalho, Paulo César de Faccio, Nabinger, Carlos, Jacques, Aino Victor Ávila, Carassai, Igor Justin, Tentardini, Fabio","Revista Brasileira de Zootecnia; 38(8); 1532-1542","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800018&lang=pt" 
"S1516-35982009000800020-scl","Fontes suplementares de proteína para novilhos mestiços em recria em pastagens de capim-braquiária no período das águas: desempenho produtivo e econômico","Porto, Marlos Oliveira, Paulino, Mário Fonseca, Valadares Filho, Sebastião de Campos, Sales, Maykel Franklin Lima, Leão, Maria Ignez, Couto, Victor Rezende Moreira","Revista Brasileira de Zootecnia; 38(8); 1553-1560","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800020&lang=pt" 
"S1516-35982009000800021-scl","Desempenho e desenvolvimento do trato digestório superior de bezerros leiteiros alimentados com concentrado de diferentes formas físicas","Bittar, Carla Maris Machado, Ferreira, Lucas Silveira, Santos, Flávio Augusto Portela, Zopollatto, Maity","Revista Brasileira de Zootecnia; 38(8); 1561-1567","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800021&lang=pt" 
"S1516-35982009000800022-scl","Avaliação de indicadores em estudos com ruminantes: digestibilidade","Ferreira, Marcelo de Andrade, Valadares Filho, Sebastião de Campos, Marcondes, Marcos Inácio, Paixão, Mônica Lopes, Paulino, Mário Fonseca, Valadares, Rilene Ferreira Diniz","Revista Brasileira de Zootecnia; 38(8); 1568-1573","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800022&lang=pt" 
"S1516-35982009000800023-scl","Avaliação de indicadores em estudos com ruminantes: estimativa de consumos de concentrado e de silagem de milho por vacas em lactação","Ferreira, Marcelo de Andrade, Valadares Filho, Sebastião de Campos, Silva, Luiz Fernando Costa e, Nascimento, Fernando Barros, Detmann, Edenio, Valadares, Rilene Ferreira Diniz","Revista Brasileira de Zootecnia; 38(8); 1574-1580","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800023&lang=pt" 
"S1516-35982009000800025-scl","Exigências nutricionais de proteína, energia e macrominerais de bovinos Nelore de três classes sexuais","Marcondes, Marcos Inácio, Valadares Filho, Sebastião de Campos, Paulino, Pedro Veiga Rodrigues, Valadares, Rilene Ferreira Diniz, Paulino, Mário Fonseca, Nascimento, Fernando Barros, Fonseca, Mozart Alves","Revista Brasileira de Zootecnia; 38(8); 1587-1596","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800025&lang=pt" 
"S1516-35982009000800030-scl","Modelo de simulação do desempenho reprodutivo de fêmeas bovinas de corte com base no escore de condição corporal","Fontoura Júnior, José Acélio Silveira da, Siewerdt, Frank, Dionello, Nelson José Laurino, Corrêa, Marcio Nunes","Revista Brasileira de Zootecnia; 38(8); 1627-1635","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800030&lang=pt" 
"S1516-35982009000800003-scl","Características morfométricas, rendimentos de carcaça, filé, vísceras e resíduos em tilápias-do-nilo em diferentes faixas de peso","Silva, Fredson Vieira e, Sarmento, Nilda Loiola de Almeida Franco e, Vieira, Jodnes Sobreira, Tessitore, Antônio Jessey de Abreu, Oliveira, Laura Lúcia dos Santos, Saraiva, Edilson Paes","Revista Brasileira de Zootecnia; 38(8); 1407-1412","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800003&lang=pt" 
"S1516-35982009000800005-scl","Produção e composição química do leite, consumo e digestibilidade de forragens tropicais manejadas em sistema de lotação intermitente","Porto, Petrônio Pinheiro, Deresz, Fermino, Santos, Geraldo Tadeu dos, Lopes, Fernando César Ferraz, Cecato, Ulysses, Cóser, Antônio Carlos","Revista Brasileira de Zootecnia; 38(8); 1422-1431","Revista Brasileira de Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982009000800005&lang=pt" 
"S1808-86942009000400004-scl","Indication of elective contralateral neck dissection in squamous cell carcinoma of the hypopharynx","Amar, Ali, Dedivitis, Rogério Aparecido, Rapoport, Abrão, Quarteiro, André Luiz","Brazilian Journal of Otorhinolaryngology; 75(4); 493-496","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400004&lang=pt" 
"S1808-86942009000400001-scl","Rhinologists: who are we?","Mion, Olavo, Andrade, Nilvano","Brazilian Journal of Otorhinolaryngology; 75(4); 471-471","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400001&lang=pt" 
"S1808-86942009000400003-scl","Youth Attitude to Noise Scale (YANS) questionnaire adaptation into Brazilian Portuguese","Zocoli, Angela Maria Fontana, Morata, Thais Catalani, Marques, Jair Mendes","Brazilian Journal of Otorhinolaryngology; 75(4); 485-492","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400003&lang=pt" 
"S1808-86942009000400022-scl","Adenotonsillectomy - immediate post operative respiratory distress","Manica, Denise, Smith, Mariana Magnus","Brazilian Journal of Otorhinolaryngology; 75(4); 617-617","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400022&lang=pt" 
"S1808-86942009000400025-scl","Malignant myoepithelioma of the hard palate: 9-year follow-up","Patrocinio, Lucas Gomes, Damasceno, Priscila Garcia, Patrocinio, José Antonio","Brazilian Journal of Otorhinolaryngology; 75(4); 620-620","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400025&lang=pt" 
"S1808-86942009000400024-scl","Rhino-orbito-cerebral mucormycosis","Raymundo, Igor Teixeira, Araújo, Beatriz Gonzalez De, Costa, Carina De Carvalho, Tavares, Joana Pinho, Lima, Cleyverton Garcia, Nascimento, Luiz Augusto","Brazilian Journal of Otorhinolaryngology; 75(4); 619-619","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400024&lang=pt" 
"S1808-86942009000400017-scl","Hearing loss in patients with diabetes mellitus","Diniz, Thiago Hernandes, Guida, Heraldo Lorena","Brazilian Journal of Otorhinolaryngology; 75(4); 573-578","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400017&lang=pt" 
"S1808-86942009000400023-scl","Pilomatrixoma in the head and neck","Mendes Neto, José Arruda, Raposo, Rafael Mônaco, Segalla, Danilo Kanashiro, Leonhardt, Fernando Danelon","Brazilian Journal of Otorhinolaryngology; 75(4); 618-618","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400023&lang=pt" 
"S1808-86942009000400021-scl","Mandible giant-cell reparative granuloma","Manzini, Michelle, Deon, Christian, Corte, Liliam Dalla, Abreu, Luciana Boff de, Bertotto, José Carlos","Brazilian Journal of Otorhinolaryngology; 75(4); 616-616","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400021&lang=pt" 
"S0104-06182009000200008-scl","Desigualdade e polarização entre empregados na agricultura brasileira: 1992-2007","Hoffmann, Rodolfo","Economia e Sociedade; 18(2); 417-428","Economia e Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-06182009000200008&lang=pt" 
"S1413-35552009000400001-scl","O papel do parecer dos revisores para o crescimento da Revista Brasileira de Fisioterapia","Fonseca, Sérgio Teixeira","Brazilian Journal of Physical Therapy; 13(4); v-vi","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000400001&lang=pt" 
"S1413-35552009010500001-scl","Perfil do pesquisador fisioterapeuta brasileiro","","Brazilian Journal of Physical Therapy; 13(4); -","Brazilian Journal of Physical Therapy","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009010500001&lang=pt" 
"S1808-86942009000400002-scl","Distortion-product otoacoustic emissions and auditory brainstem responses sensitivity assessment in cisplatin-induced ototoxicity in rats","Freitas, Marcos Rabelo de, Silva, Viviane Carvalho da, Brito, Gerly Anne de Castro, Carvalho Junior, José Valdir de, Gomes Junior, Raimundo Martins, Ribeiro, Ronaldo de Albuquerque","Brazilian Journal of Otorhinolaryngology; 75(4); 476-484","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400002&lang=pt" 
"S1808-86942009000400005-scl","Parotid neoplasms: analysis of 600 patients attended at a single institution","Takahama Junior, Ademar, Almeida, Oslei Paes de, Kowalski, Luiz Paulo","Brazilian Journal of Otorhinolaryngology; 75(4); 497-501","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400005&lang=pt" 
"S1808-86942009000400006-scl","Clinical features of benign paroxysmal positional vertigo","Caldas, Mariana Azevedo, Ganança, Cristina Freitas, Ganança, Fernando Freitas, Ganança, Maurício Malavasi, Caovilla, Heloisa Helena","Brazilian Journal of Otorhinolaryngology; 75(4); 502-506","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400006&lang=pt" 
"S1808-86942009000400007-scl","Histological analysis of the distribution pattern of glandular tissue in normal inferior nasal turbinates","Millas, Ieda, Liquidato, Bianca Maria, Dolci, José Eduardo Lutaif, Fregnani, José Humberto Tavares Guerreiro, Macéa, José Rafael","Brazilian Journal of Otorhinolaryngology; 75(4); 507-510","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400007&lang=pt" 
"S1808-86942009000400008-scl","Laryngeal vocal and endoscopic alterations after thyroidectomy under local anesthesia and hypnosedation","Souza, Lincoln Santos, Crespo, Agrício Nubiato, Medeiros, Jovany Luís Alves de","Brazilian Journal of Otorhinolaryngology; 75(4); 511-516","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400008&lang=pt" 
"S1808-86942009000400009-scl","Is the information available on the Web influencing the way parents see ENT surgical procedures?","Nogueira Júnior, João Flávio, Hermann, Diego Rodrigo, Silva, Maria Laura Solferini, Santos, Fábio Pires, Pignatari, Shirley Shizue Nagata, Stamm, Aldo Cassol","Brazilian Journal of Otorhinolaryngology; 75(4); 517-523","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400009&lang=pt" 
"S1808-86942009000400010-scl","Oral cancer: population sample of the state of Alagoas at a reference hospital","Santos, Luiz Carlos Oliveira dos, Cangussu, Maria Cristina Teixeira, Batista, Olívio de Medeiros, Santos, Jadileide Pereira dos","Brazilian Journal of Otorhinolaryngology; 75(4); 524-529","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400010&lang=pt" 
"S1808-86942009000400011-scl","Risk factors for presbycusis in a socio-economic middle-class sample","Sousa, Cláudia Simônica de, Castro Júnior, Ney de, Larsson, Erkki Juhani, Ching, Ting Hui","Brazilian Journal of Otorhinolaryngology; 75(4); 530-536","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400011&lang=pt" 
"S1808-86942009000400012-scl","Social integration and inclusion after pre-maxilla surgical repositioning in patients with bilateral cleft palate and lip","Gomes, Kelston Ulbricht, Rapoport, Abrão, Carlini, João Luiz, Lehn, Carlos Neutzling, Denardin, Odilon Victor Porto","Brazilian Journal of Otorhinolaryngology; 75(4); 537-543","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000400012&lang=pt" 
