"S1029-30192009000400020-cub","Dr. Hugo Orlando Torres Aldrich: una huella imborrable","Peña Sánchez, María Antonia","MEDISAN; 13(4); -","MEDISAN","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192009000400020&lang=pt" 
"S0864-02892009000200002-cub","HLA-G:: ¿molécula inductora de inmunotolerancia?","Alfonso Valdés, Dra. María E.","Revista Cubana de Hematología, Inmunología y Hemoterapia; 25(2); 8-17","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892009000200002&lang=pt" 
"S0864-02892009000200003-cub","Moléculas de adhesión. Importancia en el síndrome coronario agudo","Macías Abraham, Consuelo, del Valle Pérez, Lázaro O., Hernández Ramírez, Porfirio, Ballester Santovenia, José M.","Revista Cubana de Hematología, Inmunología y Hemoterapia; 25(2); 18-28","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892009000200003&lang=pt" 
"S0864-02892009000200006-cub","Aplicación de un modelo pronóstico para predecir la evolución de la neutropenia febril en niños con leucemias agudas","Arencibia Núñez, Alberto, García Peralta, Tania, González Otero, Alejandro, Nordet Carrera, Ileana, Menéndez Veitía, Andrea, Domínguez Toirac, Marlen, Núñez Quintana, Aramís","Revista Cubana de Hematología, Inmunología y Hemoterapia; 25(2); 45-58","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892009000200006&lang=pt" 
"S0864-02892009000200008-cub","Manifestaciones oculares en adultos con drepanocitosis de la provincia Cienfuegos","Villares Álvarez, Icilany, Ríos Araújo, Bárbara Teresa, Fernández Águila, Julio Dámaso, Cabrera Zamora, Maritza, Guerra Alfonso, Tamara, Prieto Jiménez, Leobaldo","Revista Cubana de Hematología, Inmunología y Hemoterapia; 25(2); 75-85","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892009000200008&lang=pt" 
"S0864-02892009000200004-cub","Neutropenia febril: convertir el bajo riesgo en cero riesgo","Arencibia Núñez, Alberto","Revista Cubana de Hematología, Inmunología y Hemoterapia; 25(2); 29-33","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892009000200004&lang=pt" 
"S0864-02892009000200005-cub","Evaluación del tripolifosfato de sodio como anticoagulante en determinaciones hematológicas en seres humanos","Rangel Matos, Lisbeth, Quintero de Troconis, Maribel, Archile Contreras, Anangelina, Benítez Payares, Betty, González Rincón, Maczy, Ruiz Medina, Ana, Márquez Salas, Enrique, Herrera, Jorge","Revista Cubana de Hematología, Inmunología y Hemoterapia; 25(2); 34-44","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892009000200005&lang=pt" 
"S0864-02892009000200007-cub","Expresión de las moléculas de adhesión en la anemia drepanocítica","Macías Abraham, Consuelo, del Valle Pérez, Lázaro O., Socarrás Ferrer, Bertha B., Badía Martínez, Teresita, Espinosa Martínez, Edgardo, Svarch, Eva, Hernández Ramírez, Porfirio, Ballester Santovenia, José M.","Revista Cubana de Hematología, Inmunología y Hemoterapia; 25(2); 59-74","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892009000200007&lang=pt" 
"S0864-02892009000200009-cub","Validación del ultramicrométodo inmunocitoquímico mediante la citometría de flujo para el diagnóstico de la leucemia linfoide crónica CD5+","Socarrás Ferrer, Bertha B., Macías Abraham, Consuelo, del Valle Pérez, Lázaro O., Marsán Suárez, Vianed, Sánchez Segura, Miriam, Palma Salgado, Lourdes, Lam Díaz, Rosa M., Merlín Linares, Julio C., Hernández Ramírez, Porfirio","Revista Cubana de Hematología, Inmunología y Hemoterapia; 25(2); 86-89","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892009000200009&lang=pt" 
"S0864-02892009000200010-cub","Rabdomiosarcoma embrionario simulando la fase inicial de una leucemia mieloide aguda al debut.: Presentación de un caso","Losada Buchillón, Rafael J., de los Santos Reno y Céspedes, Jesús, Pérez Trejo, Migdalia, Hernández Cabezas, Annia","Revista Cubana de Hematología, Inmunología y Hemoterapia; 25(2); 90-91","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892009000200010&lang=pt" 
"S1130-14732009000400001-esp","Guías clínicas para la cirugía de la epilepsia y de los trastornos del movimiento","","Neurocirugía; 20(4); 329-334","Neurocirugía","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732009000400001&lang=pt" 
"S1130-14732009000400008-esp","Historia de la cirugía de cráneo, de los tumores cerebrales y de la epilepsia en México","Chico-Ponce de León, F.","Neurocirugía; 20(4); 388-399","Neurocirugía","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732009000400008&lang=pt" 
"S0120-56332009000400001-col","El desfibrilador externo automático (DEA): un aparato que debe utilizarse en muchos sitios para salvar vidas","Matiz Camacho, Hernando","Revista Colombiana de Cardiología; 16(4); 137-142","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000400001&lang=pt" 
"S0120-56332009000400002-col","Factores asociados al no control de la presión arterial en pacientes inscritos al programa de hipertensión de una Entidad Promotora de Salud en Cali-Colombia, 2004","Herrera, Rodolfo, Badiel, Marisol, Zapata, Helmer","Revista Colombiana de Cardiología; 16(4); 143-152","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000400002&lang=pt" 
"S0120-56332009000400003-col","Asociación entre la aptitud física y los factores de riesgo de síndrome metabólico en trabajadores de una institución universitaria","Dosman, Viviana A, Triviño, Lisbeth P, Uribe, Yeni L, Agredo, Ricardo A, Jerez, Alejandra M","Revista Colombiana de Cardiología; 16(4); 153-158","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000400003&lang=pt" 
"S0120-56332009000400004-col","La frecuencia cardiaca y su intervención en el manejo de la enfermedad isquémica cardiaca: Un nuevo abordaje y alternativa","Melgarejo R, Enrique","Revista Colombiana de Cardiología; 16(4); 159-169","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000400004&lang=pt" 
"S0120-56332009000400005-col","El embarazo en la mujer con enfermedad cardiaca congénita: enfoque para el cardiólogo","Vanegas, Edgardo, Urrea, Juan K","Revista Colombiana de Cardiología; 16(4); 170-177","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000400005&lang=pt" 
"S0120-56332009000400006-col","Miocarditis de células gigantes con bloqueo AV completo persistente: respuesta al tratamiento con resincronizador cardiaco","Aristizábal, Julián, Duque, Mauricio, Medina, Eduardo, Marín, Jorge E, Velásquez, Jorge E, Restrepo, Rodrigo, Uribe, William","Revista Colombiana de Cardiología; 16(4); 178-181","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000400006&lang=pt" 
"S0120-56332009000400007-col","Ondas J de Osborn en hipotermia: Presentación de un caso poco frecuente en el trópico","Ramírez, Eduardo","Revista Colombiana de Cardiología; 16(4); 182-184","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000400007&lang=pt" 
"S0102-71822009000200001-scl","Editorial","Maheirie, Kátia","Psicologia &amp; Sociedade; 21(2); 155-156","Psicologia &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822009000200001&lang=pt" 
"S0102-71822009000200011-scl","Necessidades de apoio social em cuidadores de familiares idosos mexicanos","Domínguez Guedea, Miriam Teresa, Damacena, Fernando Arruda, Montiel Carbajal, María Martha, Ochoa Marcobich, Paola, Álvarez Hernández, Gerardo, Valdéz Lizárraga, Lília, Ibarra Flores, Elba","Psicologia &amp; Sociedade; 21(2); 242-249","Psicologia &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822009000200011&lang=pt" 
"S0102-71822009000200010-scl","As competências da psicologia jurídica na avaliação psicossocial de famílias em conflito","Costa, Liana Fortunato, Penso, Maria Aparecida, Legnani, Viviane Neves, Sudbrack, Maria Fátima Olivier","Psicologia &amp; Sociedade; 21(2); 233-241","Psicologia &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822009000200010&lang=pt" 
"S0102-71822009000200012-scl","O imaginário coletivo de estudantes de educação física sobre pessoas com deficiência","Russo, Renata Costa de Toledo, Couto, Thais Helena Andrade Machado, Vaisberg, Tânia Maria José Aiello","Psicologia &amp; Sociedade; 21(2); 250-255","Psicologia &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822009000200012&lang=pt" 
"S0102-71822009000200016-scl","Nas tramas do contemporâneo: fetichismos visuais e metrópole comunicacional","Zanella, Andréa Vieira","Psicologia &amp; Sociedade; 21(2); 283-284","Psicologia &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822009000200016&lang=pt" 
"S0123-885X2009000200016-col","Kurlansky, Mark. 2004. 1968: el año que conmocionó al mundo","París, María José","Revista de Estudios Sociales; (33); 170-172","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200016&lang=pt" 
"S0123-885X2009000200017-col","Volpi, Jorge. 1998. La imaginación y el poder: Una historia intelectual de 1968","Monje, Camilo Andrés","Revista de Estudios Sociales; (33); 174-176","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200017&lang=pt" 
"S0123-885X2009000200015-col","El primer hippie del mundo","Flórez Arcila, Juan Carlos","Revista de Estudios Sociales; (33); 164-167","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200015&lang=pt" 
"S0123-885X2009000200009-col","La impronta de Carlos Lleras Restrepo en la economía colombiana de los años sesenta del siglo XX","Caballero Argáez, Carlos","Revista de Estudios Sociales; (33); 91-102","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200009&lang=pt" 
"S0123-885X2009000200008-col","El episcopado colombiano en los años 1960*","Arias Trujillo, Ricardo","Revista de Estudios Sociales; (33); 79-90","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200008&lang=pt" 
"S0123-885X2009000200005-col","Entre bombas y bombones","Langland, Victoria","Revista de Estudios Sociales; (33); 55-60","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200005&lang=pt" 
"S0123-885X2009000200004-col","El año rojo: Política, sociedad y cultura en 1968","Hernández, Rafael","Revista de Estudios Sociales; (33); 44-54","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200004&lang=pt" 
"S0123-885X2009000200007-col","Los años sesenta: una memoria personal","Camacho, Álvaro","Revista de Estudios Sociales; (33); 70-78","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200007&lang=pt" 
"S0123-885X2009000200006-col","Los años 60: Del ser o no ser al ser y no ser","Abello, Ignacio","Revista de Estudios Sociales; (33); 61-69","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200006&lang=pt" 
"S0123-885X2009000200001-col","Presentación","Fazio Vengoa, Hugo","Revista de Estudios Sociales; (33); 11-12","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200001&lang=pt" 
"S0123-885X2009000200003-col","Mayo del 68, cuarenta años después: Entre herencias y controversias","Laurent, Virginie","Revista de Estudios Sociales; (33); 29-42","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200003&lang=pt" 
"S0123-885X2009000200002-col","Los años sesenta y sus huellas en el presente","Fazio Vengoa, Hugo","Revista de Estudios Sociales; (33); 16-28","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200002&lang=pt" 
"S0123-885X2009000200014-col","Daniel Cohn y Abbie Hoffman: reencuentro quince años después del 68*","Niño Sandoval, Paola","Revista de Estudios Sociales; (33); 158-162","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200014&lang=pt" 
"S0123-885X2009000200012-col","Estado, burguesía y legislación de trabajo brasileño a comienzos de los años 30: notas para una discusión","de Morales, Rafael Vicente","Revista de Estudios Sociales; (33); 129-145","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200012&lang=pt" 
"S0123-885X2009000200013-col","El 68: ¿revolución o rebelión?","Vega Cantor, Renán, Bosemberg, Luis Eduardo","Revista de Estudios Sociales; (33); 148-155","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200013&lang=pt" 
"S0123-885X2009000200010-col","Crédito educativo, acciones afirmativas y equidad social en la educación superior en Colombia","Gómez Campo, Víctor Manuel, Celis Giraldo, Jorge Enrique","Revista de Estudios Sociales; (33); 106-117","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200010&lang=pt" 
"S0123-885X2009000200011-col","Por una historia de la alimentación en la ciudad de São Paulo (décadas de 1920 hasta 1950)","Rodrigues, Jaime","Revista de Estudios Sociales; (33); 118-128","Revista de Estudios Sociales","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2009000200011&lang=pt" 
"S0100-19652009000200011-scl","Introdução à biblioteconomia","Cunha, Murilo Bastos da","Ciência da Informação; 38(2); 142-144","Ciência da Informação","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652009000200011&lang=pt" 
"S0365-05962009000400002-scl","Doença de Kawasaki","Castro, Patrícia Aparecida de, Urbano, Lílian Mendes Ferreira, Costa, Izelda Maria Carvalho","Anais Brasileiros de Dermatologia; 84(4); 317-329","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400002&lang=pt" 
"S0365-05962009000400003-scl","Avaliação do perfil epidemiológico e da mortalidade dos pacientes com diagnóstico de melanoma cutâneo primário no município de Florianópolis - SC, Brasil","Battisti, Rúbia, Nunes, Daniel Holthausen, Weber, Ariana Lebsa, Schweitzer, Louise Cardoso, Sgrott, Isadora","Anais Brasileiros de Dermatologia; 84(4); 335-342","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400003&lang=pt" 
"S0365-05962009000400006-scl","Polimorfismo Val247Leu do gene β2-glicoproteína 1 pode justificar a gênese de anticorpos antiβ2GP1 e síndrome do anticorpo antifosfolípide na hanseníase multibacilar","Brochado, Maria José Franco, Nascimento, Margarida Maria Passeri do, Louzada Junior, Paulo, Figueiredo, José Fernando C., Roselino, Ana Maria","Anais Brasileiros de Dermatologia; 84(4); 355-359","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400006&lang=pt" 
"S0365-05962009000400007-scl","Prevalência de hiperidrose em uma amostra populacional de Blumenau - SC, Brasil","Felini, Romero, Demarchi, Alexandre Roberto, Fistarol, Eder Deivis, Matiello, Mariana, Delorenze, Lílian Mathias","Anais Brasileiros de Dermatologia; 84(4); 361-366","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400007&lang=pt" 
"S0365-05962009000400008-scl","Doença de Fabry","Boggio, Paula, Luna, Paula Carolina, Abad, María Eugenia, Larralde, Margarita","Anais Brasileiros de Dermatologia; 84(4); 367-376","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400008&lang=pt" 
"S0365-05962009000400009-scl","Sexually transmitted papillomavirus infections: epidemiology pathogenesis, clinic, morphology, important differential diagnostic aspects, current diagnostic and treatment options","Tchernev, Georgi","Anais Brasileiros de Dermatologia; 84(4); 377-389","Anais Brasileiros de Dermatologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400009&lang=pt" 
"S0365-05962009000400013-scl","Histiocitose de células de Langerhans: doença de Letterer-Siwe - importância do diagnóstico dermatológico em dois casos","Ferreira, Leonardo Mello, Emerich, Paulo Sergio, Diniz, Lucia Martins, Lage, Luciene, Redighieri, Isabella","Anais Brasileiros de Dermatologia; 84(4); 405-409","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400013&lang=pt" 
"S0365-05962009000400016-scl","Tuberculose esplênica durante tratamento de psoríase com infliximabe","Fortaleza, Gleyce Tavares de Melo, Brito, Maria de Fátima de Medeiros, Santos, Josemir Belo dos, Figueiredo, Ana Roberta, Gomes, Perla","Anais Brasileiros de Dermatologia; 84(4); 420-424","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400016&lang=pt" 
"S1025-02552009000400015-cub","Enfermedad sistémica por arañazo de gato: una comunicación interesante","Hernández Benedicto, René, Pila Pérez, Rafael, Pila Peláez, Rafael, Holguín Prieto, Víctor A, Rosales Torres, Pedro","Revista Archivo Médico de Camagüey; 13(4); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000400015&lang=pt" 
"S0004-27302009000600001-scl","Desenvolvimento de próstata em meninas com hiperplasia adrenal congênita: efeito dos andrógenos intraútero ou inadequado controle hormonal pós-natal?","Gomes, Larissa G., Mendonça, Berenice B., Bachega, Tânia A. S. S.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(6); 695-697","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000600001&lang=pt" 
"S0004-27302009000600014-scl","Cisto hepático benigno simulando metástase de carcinoma diferenciado de tireoide","Gonçalves, Ana Paula Cançado, Jorge, Carolina Souza, Resende, Jader Pereira, Villela, José Ribamar Silva, Soares, Maria Marta Sarquis, Ramos, Adauto Versiani","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(6); 777-782","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000600014&lang=pt" 
"S0004-27302009000600011-scl","Tendência da mortalidade por diabetes melito no Brasil: 1950 a 2000","Cesse, Eduarda Ângela Pessoa, Carvalho, Eduardo Freese de, Souza, Wayner Vieira de, Luna, Carlos Feitosa","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(6); 760-766","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000600011&lang=pt" 
"S0004-27302009000600010-scl","Taxa metabólica de repouso e composição corporal em mulheres na pós-menopausa","Bonganha, Valéria, Conceição, Miguel Soares, Santos, Claudinei Ferreira dos, Chacon-Mikahil, Mara Patrícia Traína, Madruga, Vera Aparecida","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(6); 755-759","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000600010&lang=pt" 
"S0004-27302009000600009-scl","Impact of plasmatic lipids in glycemic control and its influence in the cardiometabolic risk in morbidly obese subjects","Serpa Neto, Ary, Rossi, Felipe Martin Bianco, Amarante, Rodrigo Dal Moro, Buriti, Nara Alves, Rossi, Marçal","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(6); 747-754","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000600009&lang=pt" 
"S0004-27302009000600008-scl","Microvascular reactivity in type 1 diabetics","Abi-Chahin, Tereza Cristina, Hausen, Moema de Alencar, Mansano-Marques, Claudia Moraes, Halfoun, Vera Lucia Rabello de Castro","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(6); 741-746","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000600008&lang=pt" 
"S0004-27302009000600007-scl","Controle glicêmico de pacientes diabéticos tipo 2 nos serviços público e privado de Saúde","Panarotto, Daniel, Träsel, Henrique de Araújo Vianna, Oliveira, Michele Salibe de, Gravina, Lívia Brancher, Teles, Alisson Roberto","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(6); 733-740","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000600007&lang=pt" 
"S0004-27302009000600006-scl","Prevalência de diabetes melito e tolerância à glicose diminuída na população urbana de 30 a 79 anos da cidade de São Carlos, São Paulo","Bosi, Paula Lima, Carvalho, Arlety Morais, Contrera, Daniele, Casale, Guilherme, Pereira, Marina Alexandre, Gronner, Matheus Ferreira, Diogo, Thatiana Melo, Torquarto, Maria Tereza da Costa Gonçalves, Oishi, Jorge, Leal, Angela Merice de Oliveira","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(6); 726-732","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000600006&lang=pt" 
"S0004-27302009000600005-scl","Utilização da insulina glargina em crianças menores de oito anos de idade","Rollin, Guilherme, Punales, Márcia, Geremia, César, Ce, Gislaine Vissoky, Tschiedel, Balduino","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(6); 721-725","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000600005&lang=pt" 
"S0004-27302009000600004-scl","Pesquisa de tecido prostático em pacientes 46,XX portadoras da forma clássica de hiperplasia congênita das suprarrenais","Paulino, Mariana da Costa Rose, Steinmetz, Leandra, Menezes Filho, Hamilton Cabral de, Kuperman, Hilton, Della Manna, Thaís, Vieira, José Gilberto Henriques, Blasbalg, Roberto, Baroni, Ronaldo, Setian, Nuvarte, Damiani, Durval","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(6); 716-720","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000600004&lang=pt" 
"S0004-27302009000600012-scl","Area under the curve of TSH after levothyroxine withdrawal versus administration of recombinant human TSH (rhTSH): possible implications for tumor growth","Rosario, Pedro Weslley, Salles, Daniela Santos, Purisch, Saulo","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(6); 767-770","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000600012&lang=pt" 
"S0004-27302009000600013-scl","Identification of a novel mutation in DAX1/NR0B1A gene in two siblings with severe clinical presentation of adrenal hypoplasia congenita","Mantovani, Rafael Machado, Pezzuti, Isabela Leite, Dias, Vera Maria Alves, Silva, Ivani Novato","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(6); 771-776","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000600013&lang=pt" 
"S0004-27302009000600015-scl","FRAX TM: construindo uma ideia para o Brasil","Pinheiro, Marcelo de Medeiros, Camargos, Bruno Muzzi, Borba, Victoria Z. C., Lazaretti-Castro, Marise","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(6); 783-790","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000600015&lang=pt" 
"S0123-12942009000200011-col","Trabalho dos professores na escola: por que gestão do pedagógico?","Soares-Ferreira, Liliana","Educación y Educadores; 12(2); 145-156","Educación y Educadores","Português","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942009000200011&lang=pt" 
"S0123-12942009000200010-col","Pedagogía teatral: ruptura, movimiento e inquietud de sí","Icle, Gilberto","Educación y Educadores; 12(2); 129-142","Educación y Educadores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942009000200010&lang=pt" 
"S0123-12942009000200012-col","Qué hacer con la tecnología en el aula: inventario de usos de las TIC para aprender y enseñar","Jaramillo, Patricia, Castañeda, Patricia, Pimienta, Martha","Educación y Educadores; 12(2); 159-179","Educación y Educadores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942009000200012&lang=pt" 
"S0123-12942009000200001-col","","Parra Moreno, Ciro","Educación y Educadores; 12(2); 7-7","Educación y Educadores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942009000200001&lang=pt" 
"S0123-12942009000200009-col","Per una pedagogia dello sport: riflessioni dall&#039;Italia","Scurati, Cesare","Educación y Educadores; 12(2); 121-128","Educación y Educadores","Italiano","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942009000200009&lang=pt" 
"S0123-12942009000200008-col","Las acciones afirmativas en educación superior: el caso de los Estados Unidos","Celis-Giraldo, Jorge Enrique","Educación y Educadores; 12(2); 103-117","Educación y Educadores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942009000200008&lang=pt" 
"S0123-12942009000200002-col","Reseña de la obra pictórica de María Isabel Molina E.","","Educación y Educadores; 12(2); 8-8","Educación y Educadores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942009000200002&lang=pt" 
"S0123-12942009000200003-col","Aprender cómo aprendo: la enseñanza de estrategias metacognitivas","Klimenko, Olena, Alvares, José Luis","Educación y Educadores; 12(2); 11-28","Educación y Educadores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942009000200003&lang=pt" 
