"S1516-84842008000100024-scl","Estudo das alterações moleculares do gene ABO em doadores de sangue fenotipados como A3 e A3B","Domingues, Alexandre E.","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 83-84","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100024&lang=pt" 
"S1677-55382008000100013-scl","Effects of repeated extracorporeal shock wave on kidney apoptosis of normal and diabetic rat","Kira, Vicente M., Fagundes, Djalma J., Bandeira, Cesar O. P., Kaufman, Oskar, Fagundes, Anna T. N., Ortiz, Valdemar","International braz j urol; 34(1); 91-96","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000100013&lang=pt" 
"S1677-55382008000100014-scl","Re: Results from three municipal hospitals regarding radical cystectomy on elderly patients","Fradet, Vincent, Konety, Badrinath R.","International braz j urol; 34(1); 97-98","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000100014&lang=pt" 
"S1677-55382008000100024-scl","Pediatric Urology","Snow, Brent W.","International braz j urol; 34(1); 121-123","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000100024&lang=pt" 
"S1677-55382008000100022-scl","Urological Oncology","Bohle, Andreas","International braz j urol; 34(1); 115-119","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000100022&lang=pt" 
"S0100-54052008000100020-scl","Ocorrência generalizada do Lettuce mottle virus em três regiões produtoras de alface comercial do Estado de São Paulo","Krause-Sakate, Renate, Firmino, Ana Carolina, Jadão, Adriana Salomão, Pavan, Marcelo A., Silva, Norberto da, Hanai, Sérgio Minoru, Anbo, Roberto Hiroto, Nietzsche, Thomas","Summa Phytopathologica; 34(1); 88-89","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100020&lang=pt" 
"S0100-54052008000100023-scl","Ocorrência de Pestalotiopsis palmarum em Caryota mitis","Pessoa, Wagner Rogério Leocárdio Soares, Barguil, Beatriz Meireles, Oliveira, Sônia Maria Alves de, Coelho, Rildo Sartori Barbosa","Summa Phytopathologica; 34(1); 95-95","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100023&lang=pt" 
"S0100-54052008000100002-scl","Editorial","","Summa Phytopathologica; 34(1); 11-11","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100002&lang=pt" 
"S0100-54052008000100016-scl","Reação de híbridos de brócolis &#039;tipo cabeça única&#039; à podridão negra","Seabra Júnior, Santino, Paixão, Guilherme de Souza, Maringoni, Antonio Carlos, Goto, Rumy, Camara, Renata de Cássia","Summa Phytopathologica; 34(1); 76-77","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100016&lang=pt" 
"S0100-54052008000100015-scl","Inoculação e sobrevivência de Xanthomonas vesicatoria em sementes de tomateiro","Corrêa, Fábio Mathias, Carvalho, Aldir de Oliveira de, Carmo, Margarida Goréte Ferreira do","Summa Phytopathologica; 34(1); 71-75","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100015&lang=pt" 
"S0100-54052008000100013-scl","Effect of Potato virus X on total phenol and alkaloid contents in Datura stramonium leaves","Duarte, Lígia Maria Lembo, Salatino, Maria Luiza Faria, Salatino, Antonio, Negri, Giuseppina, Barradas, Maria Mércia","Summa Phytopathologica; 34(1); 65-67","Summa Phytopathologica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100013&lang=pt" 
"S0100-54052008000100012-scl","Atividade antimicrobiana de extratos peptídicos de folhas de berinjela na inibição do crescimento de Ralstonia solanacearum e Clavibacter michiganensis subsp. michiganensis","Almeida, Hebréia Oliveira, Teixeira, Felipe Roberti, Romeiro, Reginaldo da Silva, Silva, Derly José Henriques da, Pereira, Paulo Roberto Gomes, Fontes, Elizabeth Pacheco Batista, Baracat-Pereira, Maria Cristina","Summa Phytopathologica; 34(1); 62-64","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100012&lang=pt" 
"S0100-54052008000100006-scl","Efeito da temperatura na multiplicação celular, no desenvolvimento embrionário e na eclosão de juvenis do segundo estádio de Meloidogyne javanica","Campos, Hercules Diniz, Campos, Vicente Paulo, Pozza, Edson Ampélio","Summa Phytopathologica; 34(1); 29-33","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100006&lang=pt" 
"S0100-54052008000100007-scl","Atividade de enzimas associadas ao estado de indução em mudas de cacaueiro expostas a dois actinomicetos residentes de filoplano","Macagnan, Dirceu, Romeiro, Reginaldo da Silva, Baracat-Pereira, Maria Cristina, Lanna-Filho, Roberto, Batista, Gisele Sales, Pomella, Alan Willian Vilela","Summa Phytopathologica; 34(1); 34-37","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100007&lang=pt" 
"S0100-54052008000100011-scl","Uso de polímeros em formulações para preservação de Pectobacterium atrosepticum e Ralstonia solanacearum","Tumelero, Andréia Iraci, Denardin, Norimar D´Ávila","Summa Phytopathologica; 34(1); 58-61","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100011&lang=pt" 
"S0100-54052008000100010-scl","Development and characterisation of microsatellite markers for the fungus Lasiodiplodia theobromae","Cardoso, José Emilson, Wilkinson, Michael James","Summa Phytopathologica; 34(1); 55-57","Summa Phytopathologica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100010&lang=pt" 
"S0100-54052008000100019-scl","Efficiency of phylloplane bacteria in controlling aerial tomato diseases under field conditions","Halfeld-Vieira, Bernardo A., Romeiro, Reginaldo S., Mounteer, Ann, Mizubuti, Eduardo S.G.","Summa Phytopathologica; 34(1); 86-87","Summa Phytopathologica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100019&lang=pt" 
"S0100-54052008000100024-scl","Ocorrência de Pestalotiopsis neglecta em Ananas lucidus","Barguil, Beatriz Meireles, Pessoa, Wagner Rogério Leocárdio Soares, Oliveira, Sônia Maria Alves de, Coelho, Rildo Sartori Barbosa","Summa Phytopathologica; 34(1); 96-96","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100024&lang=pt" 
"S0100-54052008000100025-scl","Novos hospedeiros de Fuligo septica no Estado do Maranhão","Silva, Gilson Soares da, Ferreira, Isabel Cristina Madeira, Bitencourt, Natália Véras","Summa Phytopathologica; 34(1); 97-97","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000100025&lang=pt" 
"S1020-49892008000200002-spa","Prevalência de cárie não tratada na dentição decídua em áreas urbanas e rurais do Estado de São Paulo, Brasil","Mello, Tatiana Ribeiro de Campos, Antunes, Jose Leopoldo Ferreira, Waldman, Eliseu Alves","Revista Panamericana de Salud Pública; 23(2); 78-84","Revista Panamericana de Salud Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000200002&lang=pt" 
"S1020-49892008000200003-spa","The burden of gestational diabetes mellitus in Jamaican women with a family history of autosomal dominant type 2 diabetes","Irving, Rachael R., Mills, James L., Choo-Kang, Eric G., Morrison, Errol Y., Kulkarni, Santosh, Wright-Pascoe, Rosemarie, Mclaughlin, Wayne","Revista Panamericana de Salud Pública; 23(2); 85-91","Revista Panamericana de Salud Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000200003&lang=pt" 
"S1020-49892008000200004-spa","Rotavirus morbidity and mortality in children in Brazil","Sartori, Ana Marli Christovam, Valentim, Joice, Soárez, Patrícia Coelho de, Novaes, Hillegonda Maria Dutilh","Revista Panamericana de Salud Pública; 23(2); 92-100","Revista Panamericana de Salud Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000200004&lang=pt" 
"S1020-49892008000200005-spa","Modelo estructural predictor de la salud mental y física en mujeres","Ramírez, Mónica Teresa González, Hernández, René Landero, Díaz, Miguel Ángel Ruiz","Revista Panamericana de Salud Pública; 23(2); 101-108","Revista Panamericana de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000200005&lang=pt" 
"S1020-49892008000200006-spa","Validação da versão em português europeu de questionário de avaliação funcional multidimensional de idosos","Rodrigues, Rogério Manuel Clemente","Revista Panamericana de Salud Pública; 23(2); 109-115","Revista Panamericana de Salud Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000200006&lang=pt" 
"S1020-49892008000200014-spa","Red Regional de Laboratorios para la Vigilancia de las Infecciones Fúngicas Invasoras y Susceptibilidad a los Antifúngicos","Cuenca-Estrella, Manuel, Rodríguez-Tudela, Juan L., Córdoba, Susana, Melhem, Marcia C., Szeszs, María W., Castañeda, Elizabeth, Martínez, Gerardo, Gabastou, Jean-Marc","Revista Panamericana de Salud Pública; 23(2); 129-134","Revista Panamericana de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000200014&lang=pt" 
"S1020-49892008000200015-spa","Enhancement of underused cervical cancer prevention services in rural Oaxaca, Mexico","Givaudan, Martha, Leenen, Iwin, Pick, Susan, Angulo, Andrea, Poortinga, Ype H.","Revista Panamericana de Salud Pública; 23(2); 135-143","Revista Panamericana de Salud Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000200015&lang=pt" 
"S0100-69912008000100015-scl","Mucocele do apêndice","Guimarães Filho, Artur, Magalhães, João Pompeu Frota, Campos, Érick Siqueira, Guimarães, Juliana Frota, Alves Jr, José Leonidas","Revista do Colégio Brasileiro de Cirurgiões; 35(1); 64-65","Revista do Colégio Brasileiro de Cirurgiões","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912008000100015&lang=pt" 
"S1413-35552008000100002-scl","Repercussões da insuficiência renal crônica na capacidade de exercício, estado nutricional, função pulmonar e musculatura respiratória de crianças e adolescentes","Coelho, CC, Aquino, ES, Lara, KL, Peres, TM, Barja, PR, Lima, EM","Brazilian Journal of Physical Therapy; 12(1); 1-6","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000100002&lang=pt" 
"S1413-35552008000100004-scl","Avaliação da ativação neuromuscular em indivíduos com escoliose através da eletromiografia de superfície","Bassani, E, Candotti, CT, Pasini, M, Melo, M, La Torre, M","Brazilian Journal of Physical Therapy; 12(1); 13-19","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000100004&lang=pt" 
"S1413-35552008000100005-scl","Efeitos de dois procedimentos educacionais sobre os sintomas musculoesqueléticos em trabalhadores administrativos","De Vitta, A, Bertaglia, RS, Padovani, CR","Brazilian Journal of Physical Therapy; 12(1); 20-25","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000100005&lang=pt" 
"S1413-35552008000100008-scl","Análise clínica do efeito da fotobiomodulação laser (GaAs - 904 nm) sobre a disfunção temporomandibular","Frare, JC, Nicolau, RA","Brazilian Journal of Physical Therapy; 12(1); 37-42","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000100008&lang=pt" 
"S1413-35552008000100009-scl","Distribuição da força plantar e oscilação do centro de pressão em relação ao peso e posicionamento do material escolar","Rodrigues, S, Montebelo, MIL, Teodori, RM","Brazilian Journal of Physical Therapy; 12(1); 43-48","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000100009&lang=pt" 
"S1413-35552008000100010-scl","Um olhar sobre as LER/DORT no contexto clínico do fisioterapeuta","Augusto, VG, Sampaio, RF, Tirado, MGA, Mancini, MC, Parreira, VF","Brazilian Journal of Physical Therapy; 12(1); 49-56","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000100010&lang=pt" 
"S1413-35552008000100013-scl","Análise da dose do laser de baixa potência em equipamentos nacionais","Fukuda, TY, Malfatti, CA","Brazilian Journal of Physical Therapy; 12(1); 70-74","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000100013&lang=pt" 
"S1413-35552008000100006-scl","Análise do tempo de resposta reflexa dos músculos estabilizadores patelares em indivíduos com síndrome da dor patelofemural","Bevilaqua-Grossi, D, Felicio, LR, Leocádio, LP","Brazilian Journal of Physical Therapy; 12(1); 26-30","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000100006&lang=pt" 
"S0037-86822008000100007-scl","Reavaliação da suscetibilidade de Candida à anfotericina B: estudo comparativo com isolados de três hospitais do estado do Rio Grande do Sul","Boff, Everton, Lopes, Paulo Guilherme Markus, Spader, Tatiana, Scheid, Liliane Alves, Loreto, Érico, Dal Forno, Nara Frasson, Aquino, Valério, Severo, Luiz Carlos, Santurio, Janio Morais, Alves, Sydney Hartz","Revista da Sociedade Brasileira de Medicina Tropical; 41(1); 36-40","Revista da Sociedade Brasileira de Medicina Tropical","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822008000100007&lang=pt" 
"S0100-39842008000100003-scl","Qual o seu diagnóstico?","Costa, Daniella Ferraro Fernandes, Siqueira, Luiz Tenório de Brito, Bordalo-Rodrigues, Marcelo","Radiologia Brasileira; 41(1); IX-XI","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100003&lang=pt" 
"S0100-39842008000100002-scl","Perspectivas para o ensino em radiologia","Taha, Omar","Radiologia Brasileira; 41(1); VII-VIII","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100002&lang=pt" 
"S0100-39842008000100001-scl","Rumos da Radiologia Brasileira","Marchiori, Edson, Cerri, Giovanni Guido, Moreira, Fernando Alves","Radiologia Brasileira; 41(1); V-V","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100001&lang=pt" 
"S0100-39842008000100012-scl","Efeitos de baixas doses de radiação-X no desenvolvimento do sistema nervoso central: estudo experimental em ratos","Lins, Liliane, Gomes, Laís, Gomes, Lis, Trindade, Marcele, Dias, Leonardo, Bragança, Ricardo, Pimentel, Rodrigo","Radiologia Brasileira; 41(1); 45-47","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100012&lang=pt" 
"S0100-39842008000100019-scl","Correlação entre achados na tomografia computadorizada de tórax e função pulmonar em pacientes com fibrose cística no Estado da Bahia","Neves, Carolina Alves","Radiologia Brasileira; 41(1); 44-44","Radiologia Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100019&lang=pt" 
"S0100-39842008000100020-scl","Análise comparativa dos histogramas de dose e volume entre planejamentos conformacionados e não-conformacionados em câncer de próstata","Feitosa, Sílvia Moreira","Radiologia Brasileira; 41(1); 48-48","Radiologia Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100020&lang=pt" 
"S0100-39842008000100017-scl","Análise de fatores prognósticos clínicos e histopatológicos em pacientes portadores de carcinoma epidermóide da orofaringe submetidos a radioterapia isolada ou associada a quimioterapia sistêmica","Pedruzzi, Paola Andrea Galbiati","Radiologia Brasileira; 41(1); 24-24","Radiologia Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100017&lang=pt" 
"S0100-39842008000100018-scl","Esquistossomose hematóbica: achados cintilográficos e manifestações clínicas em pacientes brasileiro","D&#039;Almeida, Joaquim","Radiologia Brasileira; 41(1); 34-34","Radiologia Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100018&lang=pt" 
"S0100-39842008000100004-scl","O valor da ultra-sonografia e da ressonância magnética fetal na avaliação das hérnias diafragmáticas","Amim, Bruno, Werner Jr., Heron, Daltro, Pedro Augusto, Antunes, Erika, Fazecas, Tatiana, Rodrigues, Leise, Guerra, Fernando, Marchiori, Edson, Gasparetto, Emerson Leandro, Domingues, Romeu Côrtes","Radiologia Brasileira; 41(1); 1-6","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100004&lang=pt" 
"S0100-39842008000100005-scl","Doppler e marcadores séricos maternos na predição de complicações da gestação","Costa, Fabrício da Silva, Rocha, Rebeca Silveira, Cunha, Sérgio Pereira da, Reis, Francisco Cândido dos, Berezowski, Aderson Tadeu, Antunes-Rodrigues, José","Radiologia Brasileira; 41(1); 7-12","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100005&lang=pt" 
"S0100-39842008000100006-scl","Correlação entre os achados clínicos e imaginológicos nas disfunções temporomandibulares","Cozzolino, Fábio Augusto, Rapoport, Abrão, Franzi, Sérgio Altino, Souza, Ricardo Pires de, Pereira, Clemente Augusto de Brito, Dedivitis, Rogério Aparecido","Radiologia Brasileira; 41(1); 13-17","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100006&lang=pt" 
"S0100-39842008000100007-scl","Avaliação das fístulas urogenitais por urorressonância magnética","Mamere, Augusto Elias, Coelho, Rafael Darahem Souza, Cecin, Alexandre Oliveira, Feltrin, Leonir Terezinha, Lucchesi, Fabiano Rubião, Pinheiro, Marco Antônio Lopes, Borges, Ana Karina Nascimento, Garcia, Gustavo Fabene, Seabra, Daniel","Radiologia Brasileira; 41(1); 19-23","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100007&lang=pt" 
"S0100-39842008000100008-scl","Software para análise quantitativa da deglutição","Spadotto, André Augusto, Gatto, Ana Rita, Cola, Paula Cristina, Montagnoli, Arlindo Neto, Schelp, Arthur Oscar, Silva, Roberta Gonçalves da, Yamashita, Seizo, Pereira, José Carlos, Henry, Maria Aparecida Coelho de Arruda","Radiologia Brasileira; 41(1); 25-28","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100008&lang=pt" 
"S0100-39842008000100009-scl","Avaliação semanal dos efeitos da radioterapia externa convencional pela contagem dos leucócitos e plaquetas de pacientes portadores de câncer nas áreas de cabeça e pescoço, tórax e pelve","Lundgren, Maria da Salete Fonseca dos Santos, Cavalcanti, Maria do Socorro de Mendonça, Sampaio, Divaldo de Almeida","Radiologia Brasileira; 41(1); 29-33","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100009&lang=pt" 
"S0100-39842008000100010-scl","Análise dosimétrica de acompanhantes de pacientes de medicina nuclear internados em quarto terapêutico","Oliveira, Jetro Pereira de, Lopes, Márcia Maria dos Santos, Rosa, Luiz Antonio Ribeiro da, Fonseca, Léa Mirian Barbosa da, Corbo, Rossana","Radiologia Brasileira; 41(1); 35-38","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100010&lang=pt" 
"S0100-39842008000100011-scl","Câmara de ionização de placas paralelas para radiação-X de radiografia convencional e mamografia","Costa, Alessandro Martins da, Caldas, Linda V. E.","Radiologia Brasileira; 41(1); 39-43","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100011&lang=pt" 
"S0100-39842008000100013-scl","Aquisição e manipulação de imagens por tomografia computadorizada da região maxilofacial visando à obtenção de protótipos biomédicos","Meurer, Maria Inês, Meurer, Eduardo, Silva, Jorge Vicente Lopes da, Bárbara, Ailton Santa, Nobre, Luiz Felipe, Oliveira, Marília Gerhardt de, Silva, Daniela Nascimento","Radiologia Brasileira; 41(1); 49-54","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100013&lang=pt" 
"S0100-39842008000100014-scl","Avaliação por ressonância magnética dos tumores de adrenal com correlação histológica","Martins, Daniel Lahan, Baroni, Ronaldo Hueb, Blasbalg, Roberto, Viana, Públio Cesar Cavalcanti, Bezerra, Regis Otaviano Franca, Donato Jr., Francisco, Mattedi, Romulo Loss, Lucon, Antonio Marmo, Leite, Claudia da Costa, Cerri, Giovanni Guido","Radiologia Brasileira; 41(1); 55-62","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100014&lang=pt" 
"S0100-39842008000100015-scl","Agenesia da artéria carótida interna: relato de caso","Neves, William da Silva, Kakudate, Milton Yochiharu, Cêntola, Crescêncio Pereira, Garzon, Raphael Gouveia, Poça d&#039;Água, Américo, Sanches, Rafaelo","Radiologia Brasileira; 41(1); 63-66","Radiologia Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100015&lang=pt" 
"S0034-72992008000100001-scl","Campanha nacional da voz e sua importância nas atividades de extensão à saúde vocal","D´Avila, Jeferson Sampaio","Revista Brasileira de Otorrinolaringologia; 74(1); 2-2","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992008000100001&lang=pt" 
"S0034-72992008000100005-scl","Acuidade no diagnóstico da laringomalácia através da nasofibrolaringoscopia","Lima, Tania Mara Assis, Gonçalves, Denise Utsch, Gonçalves, Lucas V., Reis, Paulo Augusto C., Lana, Angela Beatriz S., Guimarães, Fernando F.","Revista Brasileira de Otorrinolaringologia; 74(1); 29-32","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992008000100005&lang=pt" 
"S0034-72992008000100009-scl","Efeito do ácido trans-retinóico na inibição de colesteatoma em cobaias","Antunes, Marcos Luiz, Fukuda, Yotaka, Penido, Norma de Oliveira, Ferreira, Rimarcs","Revista Brasileira de Otorrinolaringologia; 74(1); 53-60","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992008000100009&lang=pt" 
"S0034-72992008000100026-scl","Ameloblastoma mandibular tratado por ressecção óssea e reconstrução imediata","Montoro, José Raphael de Moura Campos, Tavares, Marconi Gonzaga, Melo, Daniel Hardy, Franco, Rosemeire de Lordo, Mello-Filho, Francisco Veríssimo de, Xavier, Samuel Porfírio, Trivellato, Alexandre Elias, Lucas, André Silva","Revista Brasileira de Otorrinolaringologia; 74(1); 155-157","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992008000100026&lang=pt" 
"S0034-72992008000100025-scl","Papiloma invertido isolado em recesso esfenoetmoidal","Kosugi, Eduardo Macoto, Santos, Rodrigo de Paula, Ganança, Fernando Freitas, Tangerina, Rodrigo de Paiva, Suguri, Vinícius Magalhães, Yamaoka, Wellington Yugo, Gregório, Luis Carlos","Revista Brasileira de Otorrinolaringologia; 74(1); 151-154","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992008000100025&lang=pt" 
"S0034-72992008000100024-scl","Angioleiomioma de cavidade nasal: relato de um caso e revisão de literatura","Campelo, Victor Eulalio Sousa, Neves, M.C., Nakanishi, M., Voegels, R.L.","Revista Brasileira de Otorrinolaringologia; 74(1); 147-150","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992008000100024&lang=pt" 
"S0034-72992008000100023-scl","Laringocele: uma causa de obstrução de vias aéreas superiores","Felix, Jose Antonio de Paula, Felix, Felippe, Mello, Luiz Fernando Pires de","Revista Brasileira de Otorrinolaringologia; 74(1); 143-146","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992008000100023&lang=pt" 
"S0034-72992008000100022-scl","Corpo estranho de tuba auditiva: apresentação de um caso e técnica utilizada para remoção","Ribeiro, Fernando de Andrade Quintanilha","Revista Brasileira de Otorrinolaringologia; 74(1); 137-142","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992008000100022&lang=pt" 
"S0034-72992008000100029-scl","Hiperplasia angiolinfóide com eosinofilia: excelente resposta à triancinolona intralesional","Cunha Filho, Roberto Rheingantz da, Almeida Jr, Hiram Larangeira de","Revista Brasileira de Otorrinolaringologia; 74(1); 160-160","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992008000100029&lang=pt" 
"S0034-72992008000100028-scl","Histopatologia do osso temporal: surdez súbita idiopática","Bahmad Jr., Fayez","Revista Brasileira de Otorrinolaringologia; 74(1); 159-159","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992008000100028&lang=pt" 
"S0034-72992008000100027-scl","Meningioma intracanalicular: diagnóstico por imunohistoquímica","Borin, Andrei, Okada, Daniel Mochida, Cruz, Oswaldo Laércio Mendonça","Revista Brasileira de Otorrinolaringologia; 74(1); 158-158","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992008000100027&lang=pt" 
"S0104-11692008000100001-scl","The Latin American Journal of Nursing celebrates its 15th anniversary","Marziale, Maria Helena Palucci, Mendes, Isabel Amélia Costa","Revista Latino-Americana de Enfermagem; 16(1); 1-2","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100001&lang=pt" 
"S0104-11692008000100024-scl","Collective prenatal consultation: a new proposal for comprehensive health care","Penna, Lucia Helena Garcia, Carinhanha, Joana Iabrudi, Rodrigues, Raquel Fonseca","Revista Latino-Americana de Enfermagem; 16(1); 158-160","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100024&lang=pt" 
"S0104-11692008000100025-scl","Nurses of Brazil: the history of the pioneers","Furegato, Antonia Regina Ferreira","Revista Latino-Americana de Enfermagem; 16(1); 161-162","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100025&lang=pt" 
"S0213-12852008000100014-esp","","","Avances en Odontoestomatología; 24(1); 129-129","Avances en Odontoestomatología","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852008000100014&lang=pt" 
