"S0004-282X2012000400010-scl","Comorbidities associated with epilepsy and headaches","Ferreira, Thalles P., Coan, Ana Carolina, Guerreiro, Carlos A. M.","Arquivos de Neuro-Psiquiatria; 70(4); 274-277","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000400010&lang=pt" 
"S0482-50042012000200003-scl","Análise neuropsicológica de distúrbios cognitivos em pacientes com fibromialgia, artrite reumatoide e lúpus eritematoso sistêmico","Melo, Lucylle Fróis de, Da-Silva, Sérgio Leme","Revista Brasileira de Reumatologia; 52(2); 181-188","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200003&lang=pt" 
"S0482-50042012000200004-scl","Trabalho e potência dos músculos extensores e flexores do joelho de pacientes com osteoartrite e com artroplastia total de joelho","Bastiani, Denise, Ritzel, Cintia Helena, Bortoluzzi, Silvia Manfrin, Vaz, Marco Aurelio","Revista Brasileira de Reumatologia; 52(2); 195-202","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200004&lang=pt" 
"S0482-50042012000200005-scl","Perfil dos usuários de anticitocinas disponibilizadas pelo Sistema Único de Saúde no estado do Paraná para o tratamento da artrite reumatoide","Wiens, Astrid, Grochocki, Mônica Cavichiolo, Pontarolli, Deise Regina Sprada, Venson, Rafael, Correr, Cassyano Januário, Pontarolo, Roberto","Revista Brasileira de Reumatologia; 52(2); 208-213","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200005&lang=pt" 
"S0482-50042012000200010-scl","Osteonecrose maxilar associada ao uso de bisfosfonatos","Brozoski, Mariana Aparecida, Traina, Andreia Aparecida, Deboni, Maria Cristina Zindel, Marques, Márcia Martins, Naclério-Homem, Maria da Graça","Revista Brasileira de Reumatologia; 52(2); 265-270","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200010&lang=pt" 
"S0482-50042012000200013-scl","Micofenolato mofetil na síndrome de Sjögren primária: uma opção para o tratamento da agranulocitose","Fialho, Sonia Cristina de Magalhães Souza, Bergamaschi, Samuel, Neves, Fabrício Souza, Zimmermann, Adriana Fontes, Castro, Gláucio Ricardo Werner de, Pereira, Ivânio Alves","Revista Brasileira de Reumatologia; 52(2); 297-299","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200013&lang=pt" 
"S0482-50042012000200014-scl","Passado nazista e mudança do nome de uma doença: o caso da doença de Wegener","Scheinberg, Morton Aaron","Revista Brasileira de Reumatologia; 52(2); 300-301","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200014&lang=pt" 
"S0482-50042012000200002-scl","Consenso 2012 da Sociedade Brasileira de Reumatologia para o tratamento da artrite reumatoide","Mota, Licia Maria Henrique da, Cruz, Boris Afonso, Brenol, Claiton Viegas, Pereira, Ivanio Alves, Rezende-Fronza, Lucila Stange, Bertolo, Manoel Barros, Freitas, Max Victor Carioca de, Silva, Nilzio Antonio da, Louzada-Júnior, Paulo, Giorgi, Rina Dalva Neubarth, Lima, Rodrigo Aires Corrêa, Pinheiro, Geraldo da Rocha Castelar","Revista Brasileira de Reumatologia; 52(2); 152-174","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200002&lang=pt" 
"S0482-50042012000200008-scl","Apresentação e desfecho da febre reumática em uma série de casos","Carvalho, Simone Manso de, Dalben, Ivete, Corrente, José Eduardo, Magalhães, Claudia Saad","Revista Brasileira de Reumatologia; 52(2); 241-246","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200008&lang=pt" 
"S0482-50042012000200009-scl","Mecanismos de perda muscular da sarcopenia","Teixeira, Vivian de Oliveira Nunes, Filippin, Lidiane Isabel, Xavier, Ricardo Machado","Revista Brasileira de Reumatologia; 52(2); 252-259","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200009&lang=pt" 
"S0482-50042012000200012-scl","Eritema elevatum diutinum como diagnóstico diferencial das doenças reumatológicas: relato de caso","Rosa, Dário Júnior de Freitas, Machado, Ronaldo Figueiredo, Fraga, Rafael de Oliveira, Scotton, Antônio Scafuto, Souza, Viviane Angelina de, Fernandes, Bruno","Revista Brasileira de Reumatologia; 52(2); 291-294","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200012&lang=pt" 
"S0482-50042012000200006-scl","Uso da corrente catódica de alta voltagem sobre a dor em compressão nervosa experimental","Bertolini, Gladson Ricardo Flor, Nascimento, Cassiane Merigo do, Cunha, Daniela Martins, Artifon, Elisangela Lourdes, Meireles, Anamaria","Revista Brasileira de Reumatologia; 52(2); 214-220","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200006&lang=pt" 
"S0482-50042012000200011-scl","Possível papel das adipocinas no lúpus eritematoso sistêmico e na artrite reumatoide","Barbosa, Vitalina de Souza, Rêgo, Jozelia, Silva, Nílzio Antônio da","Revista Brasileira de Reumatologia; 52(2); 278-287","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200011&lang=pt" 
"S0375-07602012000100001-cub","Treinta años después de la epidemia cubana de dengue hemorrágico en 1981","Guzmán Tirado, María G","Revista Cubana de Medicina Tropical; 64(1); 5-14","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000100001&lang=pt" 
"S0375-07602012000100002-cub","Segunda encuesta nacional de infecciones parasitarias intestinales en Cuba, 2009","Rojas, Lázara, Núñez, Fidel Ángel, Aguiar, Pablo Héctor, Silva Ayçaguer, Luis Carlos, Álvarez, Delmis, Martínez, Raydel, Cabrera, Mateo, Cordoví, Raúl, Kourí, Gustavo","Revista Cubana de Medicina Tropical; 64(1); 15-21","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000100002&lang=pt" 
"S0375-07602012000100003-cub","Epidemiological analysis of eosinophilia and elevation of immunoglobulin E as a predictable and relative risk of enteroparasitosis","Vieira Silva, Cyntia Cristina, Ribeiro Nogueira Ferraz, Renato, Fornari, João Victor, Sena Barnabe, Anderson","Revista Cubana de Medicina Tropical; 64(1); 22-26","Revista Cubana de Medicina Tropical","Inglês","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000100003&lang=pt" 
"S0375-07602012000100004-cub","Evaluación del sistema diagnóstico SD Dengue Duo para la detección de la proteína NS1 y los anticuerpos IgM e IgG anti-dengue","Valdez Sandoval, José Johanatan, Ruiz Amores, Didye, Vázquez Ramudo, Susana, Calzada Gutiérrez, Naifi, Guzmán Tirado, María G","Revista Cubana de Medicina Tropical; 64(1); 27-34","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000100004&lang=pt" 
"S0375-07602012000100005-cub","Clasificación de dengue hemorrágico utilizando árboles de decisión en la fase temprana de la enfermedad","Vega Riverón, Beatriz, Sánchez Valdés, Lizet, Cortiñas Abrahantes, José, Castro Peraza, Osvaldo, González Rubio, Daniel, Castro Peraza, Marta","Revista Cubana de Medicina Tropical; 64(1); 35-42","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000100005&lang=pt" 
"S0375-07602012000100006-cub","Intervención educativa sobre el VIH con adolescentes de la Escuela Militar &quot;Camilo Cienfuegos&quot; de Arroyo Arenas","Cañas Lugo, Caristina, Menéndez Capote, Reinaldo, Tápanes Fernández, Thelma, Castillo Frías, Rodilcia, Abad Lamoth, Yoandra","Revista Cubana de Medicina Tropical; 64(1); 43-48","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000100006&lang=pt" 
"S0375-07602012000100007-cub","Conservación de cultivos fúngicos de alto riesgo de Histoplasma y Cryptococcus","Fernández Andreu, Carlos Manuel, Díaz Suárez, Luis Alberto, Illnait Zaragozí, María Teresa, Aragonés López, Carlos, Martínez Machín, Gerardo, Perurena Lancha, Mayda R","Revista Cubana de Medicina Tropical; 64(1); 49-54","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000100007&lang=pt" 
"S0375-07602012000100008-cub","Riesgo de ocurrencia de la tuberculosis en los trabajadores del Hospital Universitario Neumológico Benéfico Jurídico de La Habana","Borroto Gutiérrez, Susana, Sevy Court, José I, Fumero Leru, Merillelan, González Ochoa, Edilberto, Machado Molina, Delfina","Revista Cubana de Medicina Tropical; 64(1); 55-60","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000100008&lang=pt" 
"S0375-07602012000100009-cub","Actividad antileishmanial de seis extractos de organismos marinos","García Parra, Marley, Monzote Fidalgo, Lianet, Castañeda Pasarón, Olga, García Delgado, Neivys, Pérez Hernández, Aneysi","Revista Cubana de Medicina Tropical; 64(1); 61-64","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000100009&lang=pt" 
"S0375-07602012000100010-cub","Primer reporte en Cuba de endocarditis infecciosa a consecuencia de brucelosis","García González, Gloria Sofía, Saborido Pérez, Iraida María, Ramírez Lana, Lázaro, Ponce de León Ávila, Isabel","Revista Cubana de Medicina Tropical; 64(1); 65-68","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000100010&lang=pt" 
"S1415-43662012000400001-scl","Qualidade física de um Latossolo Vermelho em recuperação há dezessete anos","Bonini, Carolina S. B., Alves, Marlene C.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 329-336","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400001&lang=pt" 
"S1415-43662012000400002-scl","Fatores relacionados à suscetibilidade da erosão em entressulcos sob condições de uso e manejo do solo","Oliveira, Flávio P. de, Buarque, Diogo C., Viero, Ana C., Merten, Gustavo H., Cassol, Elemar A., Minella, Jean P. G.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 337-346","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400002&lang=pt" 
"S1415-43662012000400004-scl","Aplicação do fósforo e da irrigação na absorção e exportação de nutrientes pelo algodoeiro","Aquino, Leonardo A. de, Aquino, Rosiane F. B. A., Silva, Tatiane C., Santos, Dayanne F. dos, Berger, Paulo G.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 355-361","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400004&lang=pt" 
"S1415-43662012000400005-scl","Compactação do solo e macronutrientes primários na Brachiaria brizantha cv. Piatã e Panicum maximum cv. Mombaça","Cabral, Carlos E. A., Bonfim-Silva, Edna M., Bonelli, Emerson A., Silva, Tonny J. A. da, Cabral, Carla H. A., Scaramuzza, Walcylene L. M. P.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 362-367","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400005&lang=pt" 
"S1415-43662012000400006-scl","Produção e biometria do milho verde irrigado com água salina sob frações de lixiviação","Carvalho, José F. de, Tsimpho, Celestino J., Silva, Ênio F. de F. e, Medeiros, Pedro R. F. de, Santos, Max H. Vieira dos, Santos, Alexandre N. dos","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 368-374","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400006&lang=pt" 
"S1415-43662012000400007-scl","Cultivo de sequeiro da mamona adubada com casca de mamona e fertilizante nitrogenado","Silva, Marcos A. da, Silva, Francisco E. de A., Nunes Júnior, Edivan da S., Costa, Fabiana X., Melo Filho, José S. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 375-379","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400007&lang=pt" 
"S1415-43662012000400008-scl","Métodos de estimativa da evapotranspiração de referência diária para a microrregião de Garanhuns, PE","Borges Júnior, João C. F., Anjos, Raimundo J., Silva, Tonny J. A., Lima, José R. S., Andrade, Camilo L. T.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 380-390","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400008&lang=pt" 
"S1415-43662012000400009-scl","Relações entre precipitações intensas de diferentes durações para desagregação da chuva diária em Santa Catarina","Back, Álvaro J., Oliveira, José L. R., Henn, Alan","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 391-398","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400009&lang=pt" 
"S1415-43662012000400010-scl","Delimitação da aptidão agroclimática para videira sob irrigação no Nordeste Brasileiro","Teixeira, Antônio H. de C., Tonietto, Jorge, Pereira, Giuliano E., Angelotti, Francislene","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 399-407","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400010&lang=pt" 
"S1415-43662012000400011-scl","Índices para a representação da paisagem como apoio para levantamento pedológico em ambiente de geoprocessamento","Prates, Venina, Souza, Luiz C. de P., Oliveira Junior, Jairo C. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 408-414","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400011&lang=pt" 
"S1415-43662012000400012-scl","Classificação numérica e modelo digital de elevação na caracterização espacial de atributos dos solos","Silva Júnior, João F. da, Siqueira, Diego S., Marques Júnior, José, Pereira, Gener T.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 415-424","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400012&lang=pt" 
"S1415-43662012000400015-scl","Influência de fatores bioclimáticos nos índices produtivos e fisiológicos de caprinos nativos confinados","Leite, Jackson R. de S., Furtado, Dermeval A., Leal, Antônio F., Souza, Bonifácio B., Silva, Andrea S. da","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 443-448","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400015&lang=pt" 
"S1415-43662012000400016-scl","Model to estimate the sampling density for establishment of yield mapping","Spezia, Graciele R., Souza, Eduardo G. de, Nóbrega, Lúcia H. P., Uribe-Opazo, Miguel A., Milan, Marcos, Bazzi, Claudio L.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 449-457","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400016&lang=pt" 
"S1415-43662012000400014-scl","Caracterização geomorfométrica e do uso do solo da Bacia Hidrográfica do Alto Meia Ponte, Goiás","Calil, Pérola M., Oliveira, Luiz F. C. de, Kliemann, Huberto J., Oliveira, Virlei A. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(4); 433-442","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000400014&lang=pt" 
"S0102-311X2012000400002-spa","O uso de contratos de gestão e incentivos profissionais no setor público de saúde","Ditterich, Rafael Gomes, Moysés, Simone Tetu, Moysés, Samuel Jorge","Cadernos de Saúde Pública; 28(4); 615-625","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000400002&lang=pt" 
"S0102-311X2012000400006-spa","La mortalidad por armas de fuego en Argentina entre 1990 y 2008","Zunino, Marina Gabriela, Souza, Edinilsa Ramos de","Cadernos de Saúde Pública; 28(4); 665-677","Cadernos de Saúde Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000400006&lang=pt" 
"S0102-311X2012000400009-spa","Hepatotoxicity induced by antituberculosis drugs among patients coinfected with HIV and tuberculosis","Lima, Maria de Fátima Silva de, Melo, Heloísa Ramos Lacerda de","Cadernos de Saúde Pública; 28(4); 698-708","Cadernos de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000400009&lang=pt" 
"S0102-311X2012000400010-spa","Unsafe abortion: social determinants and health inequities in a vulnerable population in São Paulo, Brazil","Fusco, Carmen L. B., Silva, Rebeca de Souza e, Andreoni, Solange","Cadernos de Saúde Pública; 28(4); 709-719","Cadernos de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000400010&lang=pt" 
"S0102-311X2012000400012-spa","Incentivos para atraer y retener personal de salud de zonas rurales del Perú: un estudio cualitativo","Huicho, Luis, Canseco, Francisco Díez, Lema, Claudia, Miranda, J. Jaime, Lescano, Andrés G.","Cadernos de Saúde Pública; 28(4); 729-739","Cadernos de Saúde Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000400012&lang=pt" 
"S0100-879X2012000400003-scl","Contrasting effects of nitric oxide and corticotropin- releasing factor within the dorsal periaqueductal gray on defensive behavior and nociception in mice","Miguel, T.T., Gomes, K.S., Nunes-de-Souza, R.L.","Brazilian Journal of Medical and Biological Research; 45(4); 299-307","Brazilian Journal of Medical and Biological Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2012000400003&lang=pt" 
"S0102-311X2012000400009-scl","Hepatotoxicity induced by antituberculosis drugs among patients coinfected with HIV and tuberculosis","Lima, Maria de Fátima Silva de, Melo, Heloísa Ramos Lacerda de","Cadernos de Saúde Pública; 28(4); 698-708","Cadernos de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000400009&lang=pt" 
"S0102-311X2012000400016-scl","Autoavaliação da saúde em idosos: pesquisa de base populacional no Município de Campinas, São Paulo, Brasil","Borim, Flávia Silva Arbex, Barros, Marilisa Berti de Azevedo, Neri, Anita Liberalesso","Cadernos de Saúde Pública; 28(4); 769-780","Cadernos de Saúde Pública","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000400016&lang=pt" 
"S0036-46652012000200013-scl","Analogies in medicine: little thief in the skin","Andrade-Filho, José de Souza","Revista do Instituto de Medicina Tropical de São Paulo; 54(2); 118-118","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652012000200013&lang=pt" 
"S0036-46652012000200011-scl","Evaluation of the &quot;symbiosys&quot; immunoassay for the serological diagnosis of Chagas disease","Souza, Regina Maia de, Amato Neto, Vicente, Bezerra, Rita Cristina, Gakyia, Erika, Braz, Lúcia Maria Almeida","Revista do Instituto de Medicina Tropical de São Paulo; 54(2); 115-116","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652012000200011&lang=pt" 
"S0036-46652012000200002-scl","Parasites in stool samples in the environment of Ilha da Marambaia, Rio de Janeiro, Brazil: an approach in public health","Coronato, Beatriz, Bastos, Otilio Machado Pereira, Duarte, Rosemere, Duarte, Antonio Nascimento, Laurentino-Silva, Valmir, Souza, Marcos Barbosa de, Uchôa, Claudia Maria Antunes","Revista do Instituto de Medicina Tropical de São Paulo; 54(2); 65-68","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652012000200002&lang=pt" 
"S0036-46652012000200001-scl","Nephrotic syndrome associated with toxoplasmosis: report of seven cases","Toporovski, Julio, Romano, Simone, Hartmann, Suzana, Benini, Wanda, Chieffi, Pedro Paulo","Revista do Instituto de Medicina Tropical de São Paulo; 54(2); 61-64","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652012000200001&lang=pt" 
"S0036-46652012000200004-scl","Pandemic influenza A/H1N1 vaccination coverage, adverse reactions, and reasons for vaccine refusal among medical students in Brazil","Souza, Eduardo Pernambuco de, Teixeira, Marcelo de Souza","Revista do Instituto de Medicina Tropical de São Paulo; 54(2); 77-82","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652012000200004&lang=pt" 
"S0036-46652012000200008-scl","Apoptotic-like activity of staurosporine in axenic cultures of Trypanosoma evansi","Bruges, Gustavo, Betancourt, Meyerling, March, Mariana, Sanchez, Evangelina, Mijares, Alfredo","Revista do Instituto de Medicina Tropical de São Paulo; 54(2); 103-108","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652012000200008&lang=pt" 
"S0036-46652012000200012-scl","Apropos &quot;evaluation of dengue NS1 antigen detection for diagnosis in public health laboratories, São Paulo State, 2009&quot;","Arya, Subhash C., Agarwal, Nirmala","Revista do Instituto de Medicina Tropical de São Paulo; 54(2); 117-117","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652012000200012&lang=pt" 
"S0036-46652012000200010-scl","Resurgence of measles virus in São Paulo, Brazil","Oliveira, Maria Isabel de, Figueiredo, Cristina Adelaide, Afonso, Ana Maria Sardinha, Santos, Fabiana Cristina Pereira dos, Lemos, Xênia Rawena Medeiros Romeu, Yu, Ana Lucia Frungis, Curti, Suely Pires","Revista do Instituto de Medicina Tropical de São Paulo; 54(2); 113-114","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652012000200010&lang=pt" 
"S0036-46652012000200005-scl","Temporal differences in blood meal detection from the midguts of Triatoma infestans","Pinto, Jesus, Roellig, Dawn M., Gilman, Robert H., Calderón, Maritza, Bartra, Carlos, Salazar, Renzo, Bern, Caryn, Ancca-Juárez, Jenny, Levy, Michael, Náquira, Cesar, Cama, Vitaliano","Revista do Instituto de Medicina Tropical de São Paulo; 54(2); 83-88","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652012000200005&lang=pt" 
"S0036-46652012000200006-scl","Morphological changes in the digestive system of 93 human immunodeficiency virus positive patients: an autopsy study","Guimarães, Lucinda Calheiros, Silva, Ana Cristina Araujo Lemos, Micheletti, Adilha Misson Rua, Moura, Everton Nunes Melo, Silva-Vergara, Mario Leon, Adad, Sheila Jorge","Revista do Instituto de Medicina Tropical de São Paulo; 54(2); 89-94","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652012000200006&lang=pt" 
"S0036-46652012000200007-scl","Susceptibility of peritoneal macrophage from different species of neotropical primates to Ex vivo Leishmania (L.) infantum chagasi-infection","Carneiro, Liliane Almeida, Laurenti, Márcia Dalastra, Campos, Marliane Batista, Gomes, Claudia Maria de Castro, Corbett, Carlos Eduardo Pereira, Silveira, Fernando Tobias","Revista do Instituto de Medicina Tropical de São Paulo; 54(2); 95-102","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652012000200007&lang=pt" 
"S1806-83242012000200006-scl","Risk factors associated with facial fractures","Batista, Anne Margareth, Ferreira, Fernanda de Oliveira, Marques, Leandro Silva, Ramos-Jorge, Maria Letícia, Ferreira, Meire Coelho","Brazilian Oral Research; 26(2); 119-125","Brazilian Oral Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242012000200006&lang=pt" 
"S1806-83242012000200013-scl","Influence of different shades and LED irradiance on the degree of conversion of composite resins","Gaglianone, Lívia Aguilera, Lima, Adriano Fonseca, Araújo, Larissa Sgarbosa Napoleão de, Cavalcanti, Andrea Nóbrega, Marchi, Giselle Maria","Brazilian Oral Research; 26(2); 165-169","Brazilian Oral Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242012000200013&lang=pt" 
"S0036-46652012000200003-scl","A ten-year follow-up of human leptospirosis in Uruguay: an unresolved health problem","Schelotto, Felipe, Hernández, Elba, González, Sabina, Del Monte, Alicia, Ifran, Silvana, Flores, Karina, Pardo, Lorena, Parada, Daniel, Filippini, Mercedes, Balseiro, Victoria, Geymonat, Juan Pablo, Varela, Gustavo","Revista do Instituto de Medicina Tropical de São Paulo; 54(2); 69-76","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652012000200003&lang=pt" 
"S1808-86942012000200015-scl","Avaliação da qualidade de vida após sinusectomia endoscópica para rinossinusite crônica","Bezerra, Thiago Freire Pinto, Piccirillo, Jay F., Fornazieri, Marco Aurelio, Pilan, Renata Ribeiro de Mendonça, Pinna, Fabio de Rezende, Padua, Francini Grecco de Melo, Voegels, Richard Louis","Brazilian Journal of Otorhinolaryngology; 78(2); 96-102","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000200015&lang=pt" 
"S1808-86942012000200001-scl","Antibióticos: do uso ao abuso","Weckx, Luc","Brazilian Journal of Otorhinolaryngology; 78(2); 2-2","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000200001&lang=pt" 
"S1808-86942012000200024-scl","Hemangiopericitoma de língua","Nardi, Carlos Eduardo Molinari, Vieira, Victor Bandini, Pfuetzenreiter Jr., Elio Gilberto, Dedivitis, Rogério Aparecido","Brazilian Journal of Otorhinolaryngology; 78(2); 136-136","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000200024&lang=pt" 
"S1808-86942012000200023-scl","Caso raro de estridor e disfonia crônicos em adulto","Sidou, Flávio Maria Nobre Othon, Ximenes Filho, João Aragão, Nunes, André Alencar Araripe, Pinheiro, Sebastião Diógenes","Brazilian Journal of Otorhinolaryngology; 78(2); 135-135","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000200023&lang=pt" 
