"S0187-73802016000100001-mex","Editorial. Un nuevo tipo de letra en la RFM","González Hernández, Víctor A.","Revista fitotecnia mexicana; 39(1); -3","Revista fitotecnia mexicana","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-73802016000100001&lang=pt" 
"S0102-67202016000100048-scl","END-TO-END VERSUS END-TO-SIDE ANASTOMOSIS IN THE TREATMENT OF ESOPHAGEAL ATRESIA OR TRACHEO-ESOPHAGEAL FISTULA","ASKARPOUR, Shahnam, OSTADIAN, Nasrollah, PEYVASTEH, Mehran, ALAVI, Mostafa, JAVAHERIZADEH, Hazhir","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 48-49","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100048&lang=pt" 
"S0102-67202016000100043-scl","SPEECH THERAPY INTERVENTION IN MORBIDLY OBESE UNDERGOING FOBI-CAPELL GASTROPLASTY METHOD","GONÇALVES, Rosa de Fátima Marques, ZIMBERG, Ethel","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 43-47","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100043&lang=pt" 
"S0102-67202016000100053-scl","MINILAPAROSCOPIC APPENDECTOMY","COLETTA, Lúcio Américo Della, GIL, Bruno Ziade, ZANATTO, Renato Morato","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 53-56","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100053&lang=pt" 
"S0102-67202016000100030-scl","ACUTE APENDICITIS IN LIVER TRANSPLANT RECIPIENTS","FONSECA-NETO, Olival Cirilo Lucena da, LIMA, Heloise Caroline de Souza, MELO, Paulo Sérgio Vieira de, LEMOS, Roberto, LEITÃO, Laércio, AMORIM, Américo Gusmão, LACERDA, Cláudio Moura","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 30-32","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100030&lang=pt" 
"S0102-67202016000100050-scl","SURGICAL GASTROSTOMY BASED ON ENDOSCOPIC CONCEPTS","SOUZA, Emmanuel Conrado","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 50-52","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100050&lang=pt" 
"S0102-67202016000100065-scl","GASTRIC STUMP CANCER AFTER GASTRECTOMY BY GASTRODUODENAL PEPTIC ULCER","DIOGO FILHO, Augusto, BOTELHO, Lucas Ferreira, NISHIYAMA, Andréa, ZUMPANO, Letícia Eugênia, MONTE, Rosana Caldeira, ROSA, Samantha Cunha","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 65-65","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100065&lang=pt" 
"S0102-67202016000100001-scl","LAPAROSCOPIC RESECTION OF GASTROINTESTINAL STROMAL TUMORS (GIST)","Loureiro, Marcelo de Paula, ALMEIDA, Rômulo Augusto Andrade de, Claus, Christiano Marlo Paggi, Bonin, Eduardo Aimoré, Cury-Filho, Antônio Moris, Dimbarre, Daniellson, COSTA, Marco Aurélio Raeder da, VITAL, Marcílio Lisboa","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 1-4","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100001&lang=pt" 
"S0102-67202016000100021-scl","COMPARATIVE STUDY ON LIVER TRANSPLANTATION WITH AND WITHOUT HEPATOCELLULAR CARCINOMA WITH CIRRHOSIS: ANALYSIS OF MELD, WAITING TIME AND SURVIVAL","FREITAS, Alexandre Coutinho Teixeira de, SHIGUIHARA, Rafael Shinmi, MONTEIRO, Ruan Teles, PAZETO, Thiago Linck, COELHO, Júlio Cezar Uili","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 21-25","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100021&lang=pt" 
"S0102-67202016000100026-scl","COMPARATIVE ANALYSIS OF PREOPERATIVE ULTRASONOGRAPHY REPORTS WITH INTRAOPERATIVE SURGICAL FINDINGS IN CHOLELITHIASIS","KREIMER, Flávio, CUNHA, Daniel José Dias, FERREIRA, Carolina Cavalcanti Gonçalves, RODRIGUES, Thais Menezes, FULCO, Lucas Gomes de Morais, GODOY, Eduardo Sávio Nascimento","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 26-29","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100026&lang=pt" 
"S0102-67202016000100038-scl","IMPACT OF DEFICIENT NUTRITION IN BONE MASS AFTER BARIATRIC SURGERY","COSTA, Tatiana Munhoz da Rocha Lemos, PAGANOTO, Mariana, RADOMINSKI, Rosana Bento, BORBA, Victoria Zeghbi Cochenski","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 38-42","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100038&lang=pt" 
"S0102-67202016000100017-scl","THE LARGEST WESTERN EXPERIENCE WITH HEPATOPANCREATODUODENECTOMY: LESSONS LEARNED WITH 35 CASES","FERNANDES, Eduardo de Souza Martins, MELLO, Felipe Tavares de, RIBEIRO-FILHO, Joaquim, MONTE-FILHO, Asterio Pinto do, FERNANDES, Moacir Martins, COELHO, Romulo Juventino, MATOS, Monique Couto, SOUZA, Antonio Augusto Peixoto de, TORRES, Orlando Jorge Martins","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 17-20","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100017&lang=pt" 
"S0102-67202016000100009-scl","I BRAZILIAN CONSENSUS ON MULTIMODAL TREATMENT OF COLORECTAL LIVER METASTASES. MODULE 2: APPROACH TO RESECTABLE METASTASES","RIBEIRO, Héber Salvador de Castro, TORRES, Orlando Jorge Martins, MARQUES, Márcio Carmona, HERMAN, Paulo, KALIL, Antonio Nocchi, FERNANDES, Eduardo de Souza Martins, OLIVEIRA, Fábio Ferreira de, CASTRO, Leonaldson dos Santos, HANRIOT, Rodrigo, OLIVEIRA, Suilane Coelho Ribeiro, BOFF, Marcio Fernando, COSTA Jr, Wilson Luiz da, GIL, Roberto de Almeida, PFIFFER, Tulio Eduardo Flesch, MAKDISSI, Fabio Ferrari, ROCHA, Manoel de Souza, AMARAL, Paulo Cezar Galvão do, COSTA, Leonardo Atem Gonçalves de Araújo, ALOIA, Tomas A., D&#039;ALBUQUERQUE, Luiz Augusto Carneiro, COIMBRA, Felipe José Fernandez","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 9-13","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100009&lang=pt" 
"S0102-67202016000100060-scl","MAIN CONTROVERSIES IN THE NONOPERATIVE MANAGEMENT OF BLUNT SPLENIC INJURIES","CARLOTTO, Jorge Roberto Marcante, LOPES-FILHO, Gaspar de Jesus, COLLEONI-NETO, Ramiro","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 60-64","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100060&lang=pt" 
"S0102-67202016000100057-scl","ON VASCULAR STENOSIS, RESTENOSIS AND MANNOSE BINDING LECTIN","KAHLOW, Barbara Stadler, NERY, Rodrigo Araldi, SKARE, Thelma L, RIBAS, Carmen Australia Paredes Marcondes, Ramos, Gabriela Piovezani, Petisco, Roberta Dombroski","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 57-59","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100057&lang=pt" 
"S0102-67202016000100033-scl","CORRELATION BETWEEN PRE AND POSTOPERATIVE UPPER DIGESTIVE ENDOSCOPY IN PATIENTS WHO UNDERWENT ROUX-EN-Y GASTROJEJUNAL BYPASS","CZECZKO, Leticia Elizabeth Augustin, CRUZ, Manoela Aguiar, KLOSTERMANN, Flávia Caroline, CZECZKO, Nicolau Gregori, NASSIF, Paulo Afonso Nunes, CZECZKO, Alexandre Eduardo Augusto","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 33-37","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100033&lang=pt" 
"S0102-67202016000100067-scl","NEISSERIA MENINGITIDIS PERITONITIS SEROTYPE C: CASE REPORT","GENTILE, João Kleber de Almeida, FRANCISS, Maurice Youssef, BRASIL, Hamilton Ribeiro","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(1); 67-67","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000100067&lang=pt" 
"S1983-21252016000100127-scl","GROWTH AND YIELD OF THE COMMON BEAN IN RESPONSE TO COMBINED APPLICATION OF NITROGEN AND PACLOBUTRAZOL","ALMEIDA, OLIVIA MACHADO DE, MELO, HYRANDIR CABRAL DE, PORTES, TOMÁS DE AQUINO","Revista Caatinga; 29(1); 127-132","Revista Caatinga","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21252016000100127&lang=pt" 
"S1984-70332016000100071-scl","BRS 404 - wheat cultivar for rainfed conditions","Silva, Márcio Só e, Albrecht, Júlio Cesar, Soares Sobrinho, Joaquim, Moresco, Edina, Chagas, Jorge, Caierão, Eduardo, Scheeren, Pedro Luiz, Castro, Ricardo Lima de, Cargnin, Adeliano, Miranda, Marta Zavaiz de, Guarienti, Eliana Maria, Eichelberger, Luiz, Nascimento Jr, Alfredo do, Ito, Márcio Akira, Santana, Flávio Martins, Yamanaka, Celso Ideo, Bráz, Antônio Joaquim Braga Pereira","Crop Breeding and Applied Biotechnology; 16(1); 71-73","Crop Breeding and Applied Biotechnology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332016000100071&lang=pt" 
"S0101-20612016000100049-scl","Cytotoxic and genotoxic potential of powdered juices","BEZERRA, Marielly de Sousa, MALAQUIAS, Geiz de Sousa, CASTRO E SOUSA, João Marcelo de, PERON, Ana Paula","Food Science and Technology (Campinas); 36(1); 49-55","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100049&lang=pt" 
"S0101-20612016000100097-scl","Heating effects on physicochemical characteristics and antioxidant activity of flaxseed hull oil (Linum usitatissimum L)","HERCHI, Wahid, AMMAR, Kamel BEN, BOUALI, Intidhar, ABDALLAH, Ikram BOU, GUETET, Arbi, BOUKHCHINA, Sadok","Food Science and Technology (Campinas); 36(1); 97-102","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100097&lang=pt" 
"S0101-20612016000100103-scl","Optimization of the HS-SPME-GC/MS technique for the analysis of volatile compounds in caprine Coalho cheese using response surface methodology","BEZERRA, Taliana Kênia Alves, ARAÚJO, Ana Rita Ribeiro, ARCANJO, Narciza Maria de Oliveira, SILVA, Flávio Luís Honorato da, QUEIROGA, Rita de Cássia Ramos do Egypto, MADRUGA, Marta Suely","Food Science and Technology (Campinas); 36(1); 103-110","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100103&lang=pt" 
"S0101-20612016000100018-scl","Multivariate study of Nile tilapia byproducts enriched with omega-3 and dried with different methods","ZANQUI, Ana Beatriz, SOUZA, Aloisio Henrique Pereira de, GOHARA, Aline Kirie, NISHIYAMA, Márcia Fernandes, RIBEIRO, Ricardo Pereira, SOUZA, Nilson Evelázio de, VISENTAINER, Jesuí Vergílio, GOMES, Sandra Terezinha Marques, MATSUSHITA, Makoto","Food Science and Technology (Campinas); 36(1); 18-23","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100018&lang=pt" 
"S0041-47512016000100006-sza","Die deelwoord as &#039;n ánder vorm van die werkwoord","Butler, Anneke","Tydskrif vir Geesteswetenskappe; 56(1); 81-101","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100006&lang=pt" 
"S0101-20612016000100009-scl","Effect of different stress conditions on the stability of quercetin-loaded lipid microparticles produced with babacu ( Orbignya speciosa ) oil: evaluation of their potential use in food applications","CAZADO, Camila Pinheiro Silva, PINHO, Samantha Cristina de","Food Science and Technology (Campinas); 36(1); 9-17","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100009&lang=pt" 
"S0041-47512016000100013-sza","Studente se leerbetrokkenheid aan &#039;n privaat hoër-onderwysinstelling","Theron, Erika, Bitzer, Eli","Tydskrif vir Geesteswetenskappe; 56(1); 207-220","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100013&lang=pt" 
"S0041-47512016000100009-sza","Neoliberalisme, &quot;Imperium&quot; en globale geweld","Olivier, Bert","Tydskrif vir Geesteswetenskappe; 56(1); 134-152","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100009&lang=pt" 
"S0101-20612016000100166-scl","In vitro and in vivo antioxidant activity of the pulp of Jatobá-do-cerrado","ARAKAKI, Daniela Granja, CANDIDO, Camila Jordão, SILVA, Anderson Fernandes da, GUIMARÃES, Rita de Cássia Avellaneda, HIANE, Priscila Aiko","Food Science and Technology (Campinas); 36(1); 166-170","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100166&lang=pt" 
"S0101-20612016000100159-scl","Lactose hydrolysis potential and thermal stability of commercial β-galactosidase in UHT and skimmed milk","BOSSO, Alessandra, MORIOKA, Luiz Rodrigo Ito, SANTOS, Leandro Freire dos, SUGUIMOTO, Hélio Hiroshi","Food Science and Technology (Campinas); 36(1); 159-165","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100159&lang=pt" 
"S0041-47512016000100010-sza","&quot;Koos sê...&quot;: &#039;n Kritiese diskoersanalise van die metakapitaal van &#039;n invloedryke Suid-Afrikaanse mediamagnaat","Botma, Gabriël J.","Tydskrif vir Geesteswetenskappe; 56(1); 153-168","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100010&lang=pt" 
"S0101-20612016000100076-scl","Fresh pasta enrichment with protein concentrate of tilapia: nutritional and sensory characteristics","GOES, Elenice Souza dos Reis, SOUZA, Maria Luiza Rodrigues de, MICHKA, Jane Martha Graton, KIMURA, Katia Setsuko, LARA, Jorge Antônio Ferreira de, DELBEM, Adina Cléia Botazzo, GASPARINO, Eliane","Food Science and Technology (Campinas); 36(1); 76-82","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100076&lang=pt" 
"S0101-20612016000100056-scl","Characterization of polyphenol oxidase in two cocoa (Theobroma cacao L.) cultivars produced in the south of Bahia, Brazil","MACEDO, Adrielle Souza Leão, ROCHA, Fátima de Souza, RIBEIRO, Margareth da Silva, SOARES, Sergio Eduardo, BISPO, Eliete da Silva","Food Science and Technology (Campinas); 36(1); 56-63","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100056&lang=pt" 
"S0041-47512016000100002-sza","Willens en wetens: Perspektiewe op die Afrikaanse werkwoord wil","Conradie, C. Jac","Tydskrif vir Geesteswetenskappe; 56(1); 7-24","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100002&lang=pt" 
"S0101-20612016000100064-scl","Rheological properties of oil-in-water emulsions prepared with oil and protein isolates from sesame (Sesamum Indicum)","BREWER, David Ramirez, FRANCO, José Maria, GARCIA-ZAPATEIRO, Luis Alberto","Food Science and Technology (Campinas); 36(1); 64-69","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100064&lang=pt" 
"S0041-47512016000100007-sza","Faktore wat die weglating van die Afrikaanse onderskikker dat bepaal","van Rooy, Bertus, Kruger, Haidee","Tydskrif vir Geesteswetenskappe; 56(1); 102-116","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100007&lang=pt" 
"S0101-20612016000100132-scl","Characterization of constituents, quality and stability of pomegranate seed oil (Punica granatum L.)","MELO, Illana Louise Pereira de, CARVALHO, Eliane Bonifácio Teixeira de, SILVA, Ana Mara de Oliveira e, YOSHIME, Luciana Tedesco, SATTLER, José Augusto Gasparotto, PAVAN, Rosângela Torres, MANCINI-FILHO, Jorge","Food Science and Technology (Campinas); 36(1); 132-139","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100132&lang=pt" 
"S0041-47512016000100008-sza","Over lexicale voorkeuren in de alternantie tussen de &quot;skoon bysin&quot; en de &quot;dat-bysin&quot;: Een distinctieve collexeemanalyse","Colleman, Timothy, Feinauer, Ilse, Braeckeveldt, Charlotte","Tydskrif vir Geesteswetenskappe; 56(1); 117-133","Tydskrif vir Geesteswetenskappe","Holandês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100008&lang=pt" 
"S0101-20612016000100083-scl","Effect of different proportions of brea gum in the functional characteristics of wheat flour starch: impact on the physical quality of bread","LÓPEZ, Estela Patricia, JIMÉNEZ, Patricia Liliana","Food Science and Technology (Campinas); 36(1); 83-89","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100083&lang=pt" 
"S1646-69182016000100001-prt","Página da Sociedade Portuguesa de Cirurgia","Maciel, Jorge","Revista Portuguesa de Cirurgia; (36); 5-6","Revista Portuguesa de Cirurgia","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-69182016000100001&lang=pt" 
"S1646-69182016000100002-prt","Um ano de publicação da Revista Portuguesa de Cirurgia: a nossa revista","Penedo, Jorge","Revista Portuguesa de Cirurgia; (36); 7-8","Revista Portuguesa de Cirurgia","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-69182016000100002&lang=pt" 
"S0041-47512016000100019-sza","","Opperman, Gert","Tydskrif vir Geesteswetenskappe; 56(1); 284-285","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100019&lang=pt" 
"S0041-47512016000100020-sza","Die familie Changuion van Suid-Afrika: Vanaf Frankryk deur Duitsland en Nederland tot Suid-Afrika, 1560&#039;s - 1960&#039;s","Ferreira, O.J.O.","Tydskrif vir Geesteswetenskappe; 56(1); 286-288","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100020&lang=pt" 
"S0041-47512016000100012-sza","Die Eerste Wereldoorlog as faktor in die Suid-Afrikaanse toetrede tot die internasionale gemeenskap","Scholtz, Leopold, Scholtz, Ingrid","Tydskrif vir Geesteswetenskappe; 56(1); 190-206","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100012&lang=pt" 
"S0041-47512016000100017-sza","Nog een Nobelprijs voor Zuid-Afrika?","Francken, Eep","Tydskrif vir Geesteswetenskappe; 56(1); 277-281","Tydskrif vir Geesteswetenskappe","Holandês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100017&lang=pt" 
"S0041-47512016000100018-sza","Taalrubriek: Twee terme vertaal","McLachlan, JD","Tydskrif vir Geesteswetenskappe; 56(1); 282-283","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100018&lang=pt" 
"S1646-69182016000100005-prt","Apendagite epiplóica: diagnóstico diferencial de apendicite aguda","Sousa, Diogo, Ferreira, Andreia, Cruz, Ana, Marinho, Diogo, Mateus, André, Allen, Miguel, Martins, José Augusto","Revista Portuguesa de Cirurgia; (36); 29-32","Revista Portuguesa de Cirurgia","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-69182016000100005&lang=pt" 
"S1646-69182016000100006-prt","Fístula colovesical por diverticulite aguda complicada","Marques, Rita, Ribeiro, Artur, Sousa, Paulo J., Oliveira, António","Revista Portuguesa de Cirurgia; (36); 33-37","Revista Portuguesa de Cirurgia","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-69182016000100006&lang=pt" 
"S0041-47512016000100005-sza","Aspek in Afrikaans: &#039;n Teoretiese beskrywing","Breed, Adri","Tydskrif vir Geesteswetenskappe; 56(1); 62-80","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100005&lang=pt" 
"S0101-20612016000100171-scl","Impact of different drying parameters on color, β-carotene, antioxidant activity and minerals of apricot (Prunus armeniacaL.)","İNCEDAYI, Bige, TAMER, Canan Ece, SINIR, Gülşah Özcan, SUNA, Senem, ÇOPUR, Ömer Utku","Food Science and Technology (Campinas); 36(1); 171-178","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100171&lang=pt" 
"S0101-20612016000100030-scl","Effect of Amaranth addition on the nutritional composition and consumer acceptability of extruded provitamin A-biofortified maize snacks","BESWA, Daniso, DLAMINI, Nomusa Rhoda, SIWELA, Muthulisi, AMONSOU, Eric Oscar, KOLANISI, Unathi","Food Science and Technology (Campinas); 36(1); 30-39","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100030&lang=pt" 
"S0101-20612016000100001-scl","Alternatives to reduce sodium in processed foods and the potential of high pressure technology","RODRIGUES, Fernando Morais, ROSENTHAL, Amauri, TIBURSKI, Júlia Hauck, CRUZ, Adriano Gomes da","Food Science and Technology (Campinas); 36(1); 1-8","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100001&lang=pt" 
"S0041-47512016000100003-sza","Moet en must: &#039;n Geval van Afrikaanse invloed op Suid-Afrikaanse Engels","Wasserman, Ronel","Tydskrif vir Geesteswetenskappe; 56(1); 25-44","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100003&lang=pt" 
"S0041-47512016000100011-sza","Schreiner vs. Joubert: Hul vernuwende rol in die Suid-Afrikaanse literatuursisteem","van Coller, H.P., Human-Nel, Marian","Tydskrif vir Geesteswetenskappe; 56(1); 169-189","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100011&lang=pt" 
"S0041-47512016000100016-sza","Die rol van die US se Departement Afrikaans en Nederlands in die ontwikkeling van die Afrikaanse leksikografie: Die Nederlands-Afrikaans-stryd gedurende die aanvangsjare","Odendaal, Gerda","Tydskrif vir Geesteswetenskappe; 56(1); 257-276","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000100016&lang=pt" 
"S0101-20612016000100151-scl","Chemical, morphological, and thermogravimetric of Terminalia catappa Linn","SANTOS, Orquídea Vasconcelos dos, LORENZO, Natasha Dantas, LANNES, Suzana Caetano da Silva","Food Science and Technology (Campinas); 36(1); 151-158","Food Science and Technology (Campinas)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612016000100151&lang=pt" 
"S1646-69182016000100004-prt","Cirurgia metabólica em doentes com diabetes tipo 2. Ficção ou opção terapêutica?","Eickhoff, Hans, Matafome, Paulo, Seiça, Raquel, Sousa, Francisco Castro e","Revista Portuguesa de Cirurgia; (36); 19-28","Revista Portuguesa de Cirurgia","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-69182016000100004&lang=pt" 
"S0717-73562016000100005-chl","RECONSTRUYENDO LAS PRÁCTICAS FUMATORIAS DEL SITIO LA GRANJA (130 A 1000 D.C., VALLE DEL RÍO CACHAPOAL, VI REGIÓN, CHILE CENTRAL) A PARTIR DE LOS MICROFÓSILES","Belmar, Carolina A, Albornoz, Ximena, Alfaro, Silvia, Meneses, Fernanda, Carrasco, Carolina, Quiroz, Luciana D, Babot, María del Pilar, Planella, María Teresa","Chungará (Arica); 48(1); 53-72","Chungará (Arica)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562016000100005&lang=pt" 
"S1130-52742016000100005-esp","Anxiety and psychological wellbeing in couples in transition to parenthood","Moreno-Rosset, Carmen, Arnal-Remón, Beatriz, Antequera-Jurado, Rosario, Ramírez-Uclés, Isabel","Clínica y Salud; 27(1); 29-35","Clínica y Salud","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-52742016000100005&lang=pt" 
"S1130-52742016000100002-esp","Characteristics of demand and psychological treatments in a university clinic","Labrador, Francisco J., Bernaldo-de-Quirós, Mónica, García-Fernández, Gloria, Estupiñá, Francisco, Fernández-Arias, Ignacio, Labrador-Méndez, Marta","Clínica y Salud; 27(1); 7-14","Clínica y Salud","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-52742016000100002&lang=pt" 
