"S0103-18132011000100002-scl","Fundamentos éticos da esfera discursiva da imprensa no Brasil: um jogo de epígrafes e memórias","Magalhães, Anderson Salvaterra","Trabalhos em Linguística Aplicada; 50(1); 27-43","Trabalhos em Linguística Aplicada","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132011000100002&lang=pt" 
"S0037-86822011000300017-scl","Resistência antimicrobiana associada em isolados clínicos de Enterococcus spp","Kobayashi, Cláudia Castelo Branco Artiaga, Sadoyama, Geraldo, Vieira, José Daniel Gonçalves, Pimenta, Fabiana Cristina","Revista da Sociedade Brasileira de Medicina Tropical; 44(3); 344-348","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000300017&lang=pt" 
"S0037-86822011000300015-scl","In vitro differential activity of phospholipases and acid proteinases of clinical isolates of Candida","D&#039;Eça Júnior, Aurean, Silva, Anderson França, Rosa, Fernanda Costa, Monteiro, Sílvio Gomes, Figueiredo, Patrícia de Maria Silva, Monteiro, Cristina de Andrade","Revista da Sociedade Brasileira de Medicina Tropical; 44(3); 334-338","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000300015&lang=pt" 
"S0037-86822011000300005-scl","Reemergence of yellow fever: detection of transmission in the State of São Paulo, Brazil, 2008","Moreno, Eduardo Stramandinoli, Rocco, Iray Maria, Bergo, Eduardo Sterlino, Brasil, Roosecelis Araujo, Siciliano, Melissa Mascheratti, Suzuki, Akemi, Silveira, Vivian Regina, Bisordi, Ivani, Souza, Renato Pereira de","Revista da Sociedade Brasileira de Medicina Tropical; 44(3); 290-296","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000300005&lang=pt" 
"S0037-86822011000300002-scl","Nutritional assessment and lipid profile in HIV-infected children and adolescents treated with highly active antiretroviral therapy","Tremeschin, Marina Hjertquist, Sartorelli, Daniela Saes, Cervi, Maria Célia, Negrini, Bento Vidal de Moura, Salomão, Roberta Garcia, Monteiro, Jacqueline Pontes","Revista da Sociedade Brasileira de Medicina Tropical; 44(3); 274-281","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000300002&lang=pt" 
"S0103-90162011000300001-scl","Development, sensitivity and uncertainty analysis of LASH model","Beskow, Samuel, Mello, Carlos Rogério de, Norton, Lloyd Darrell","Scientia Agricola; 68(3); 265-274","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011000300001&lang=pt" 
"S0103-90162011000300002-scl","Load cell adoption in an electronic drag force flowmeter","Camargo, Antonio Pires de, Botrel, Tarlei Arriel, Vieira, Ricardo Godoi, Pinto, Marinaldo Ferreira, Vellame, Lucas Melo","Scientia Agricola; 68(3); 275-284","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011000300002&lang=pt" 
"S0103-90162011000300003-scl","Spatial distribution of top soil water content in an experimental catchment of Southeast Brazil","Mello, Carlos Rogério de, Ávila, Léo Fernandes, Norton, Lloyd Darrell, Silva, Antônio Marciano da, Mello, José Márcio de, Beskow, Samuel","Scientia Agricola; 68(3); 285-294","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011000300003&lang=pt" 
"S0103-90162011000300004-scl","Low carbon/nitrogen ratio increases laccase production from basidiomycetes in solid substrate cultivation","D&#039;Agostini, Érica Clarissa, Mantovani, Talita Rafaele D&#039;Agostini, Valle, Juliana Silveira do, Paccola-Meirelles, Luzia Doretto, Colauto, Nelson Barros, Linde, Giani Andrea","Scientia Agricola; 68(3); 295-300","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011000300004&lang=pt" 
"S0103-90162011000300007-scl","Performance and hematology of pacu fed diets supplemented with vitamins C and/or E","Garcia, Fabiana, Pilarski, Fabiana, Onaka, Eduardo Makoto, Moraes, Flávio Ruas de","Scientia Agricola; 68(3); 314-319","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011000300007&lang=pt" 
"S0103-90162011000300008-scl","Production and body composition traits of broilers in relation to breast weight evaluated by path analysis","Lorentz, Leandro Homrich, Gaya, Leila de Genova, Lunedo, Raquel, Ferraz, José Bento Sterman, Rezende, Fernanda Marcondes de, Michelan Filho, Tércio","Scientia Agricola; 68(3); 320-325","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011000300008&lang=pt" 
"S0103-90162011000300012-scl","Assessment of genetic parameters of degradability in maize grains due to indentation scores","Davide, Livia Maria Chamma, Ramalho, Magno Antônio Patto, Figueiredo, Ulisses José de, Souza, João Cândido de","Scientia Agricola; 68(3); 347-352","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011000300012&lang=pt" 
"S0103-90162011000300013-scl","ESTs analysis in maize developing kernels exposed to single and combined water and heat stresses","Andjelković, Violeta, Ignjatović-Micić, Dragana","Scientia Agricola; 68(3); 353-360","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011000300013&lang=pt" 
"S0103-90162011000300014-scl","15N-labeled nitrogen from green manure and ammonium sulfate utilization by the sugarcane ratoon","Ambrosano, Edmilson José, Trivelin, Paulo Cesar Ocheuze, Cantarella, Heitor, Ambrosano, Gláucia Maria Bovi, Schammass, Eliana Aparecida, Muraoka, Takashi, Rossi, Fabrício","Scientia Agricola; 68(3); 361-368","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011000300014&lang=pt" 
"S0103-90162011000300015-scl","Sources and rates of potassium for sweet orange production","Quaggio, José Antonio, Mattos Junior, Dirceu, Boaretto, Rodrigo Marcelli","Scientia Agricola; 68(3); 369-375","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011000300015&lang=pt" 
"S0103-90162011000300016-scl","Soybean yield in response to application of phosphate rock associated with triple superphosphate","Oliveira Júnior, Adilson de, Prochnow, Luís Ignácio, Klepker, Dirceu","Scientia Agricola; 68(3); 376-385","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011000300016&lang=pt" 
"S0101-66282011000200002-scl","Barbárie e neoconservadorismo: os desafios do projeto ético-político","Barroco, Maria Lucia S","Serviço Social &amp; Sociedade; (106); 205-218","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000200002&lang=pt" 
"S0101-66282011000200003-scl","ExclusÃ£o e inclusÃ£o social nas sociedades modernas: um olhar sobre a situaÃ§Ã£o em Portugal e na UniÃ£o Europeia","Alvino-Borba, Andreilcy, Mata-Lima, Herlander","Serviço Social &amp; Sociedade; (106); 219-240","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000200003&lang=pt" 
"S0101-66282011000200004-scl","A formação profissional dos assistentes sociais em tempos de contrarreformas do ensino superior: o impacto das mais recentes propostas do governo Lula","Cislaghi, Juliana Fiuza","Serviço Social &amp; Sociedade; (106); 241-266","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000200004&lang=pt" 
"S0101-66282011000200005-scl","O agir comunicativo no contexto das práticas de educação em saúde pública: um estudo à luz da teoria da ação comunicativa de J. Habermas","Oliveira, Raimunda Nonato da Cruz","Serviço Social &amp; Sociedade; (106); 267-283","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000200005&lang=pt" 
"S0101-66282011000200008-scl","Trajetórias de vida: desafios da pesquisa sociourbanística e contribuição para a gestão pública","Ramos, Frederico, Koga, Dirce","Serviço Social &amp; Sociedade; (106); 335-364","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000200008&lang=pt" 
"S0101-66282011000200009-scl","Os benefícios eventuais previstos na Loas: o que são e como estão","Bovolenta, Gisele Aparecida","Serviço Social &amp; Sociedade; (106); 365-387","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000200009&lang=pt" 
"S0100-736X2011000600004-scl","Detecção de anticorpos anti-Neospora caninum em amostras individuais e coletivas de leite de bovinos pela reação de imunofluorescência indireta","Camillo, Giovana, Cezar, Alfredo Skrebsky, Antonello, Ana Maria, Sangioni, Luís Antônio, Flores, Eduardo Furtado, Pereira, Gabriel Ribas, Gonçalves, Paulo Bayard Dias, Vogel, Fernanda Silveira Flôres","Pesquisa Veterinária Brasileira; 31(6); 482-486","Pesquisa Veterinária Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000600004&lang=pt" 
"S0100-39842011000300007-scl","Comparação entre ultrassonografia transvaginal e histerossonografia na avaliação de pacientes com sangramento uterino anormal","Feitosa, Iêda Maria Silveira Diógenes, Feitosa, Helvécio Neves, Carvalho, Francisco Herlânio Costa, Pereira, Silvia Menescal, Medeiros, Francisco das Chagas","Radiologia Brasileira; 44(3); 156-162","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000300007&lang=pt" 
"S1679-62252011000200006-scl","Revision of the genus Macropsobrycon Eigenmann, 1915 (Characidae: Cheirodontinae: Compsurini)","Jerep, Fernando C., Malabarba, Luiz R.","Neotropical Ichthyology; 9(2); 299-312","Neotropical Ichthyology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252011000200006&lang=pt" 
"S1679-62252011000200019-scl","Feeding ecology of Lutjanus analis (Teleostei: Lutjanidae) from Abrolhos Bank, Eastern Brazil","Freitas, Matheus Oliveira, Abilhoa, Vinícius, Costa e Silva, Gisleine Hoffmann da","Neotropical Ichthyology; 9(2); 411-418","Neotropical Ichthyology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252011000200019&lang=pt" 
"S0103-90162011000300011-scl","Thermal and pasting properties of cassava starch-dehydrated orange pulp blends","Leonel, Magali, Souza, Luciana Bronzi de, Mischan, Martha Maria","Scientia Agricola; 68(3); 342-346","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011000300011&lang=pt" 
"S0037-86822011000300019-scl","Risco de transmissão do vírus da raiva oriundo de sagui (Callithrix jacchus), domiciliado e semidomiciliado, para o homem na região metropolitana de Fortaleza, estado do Ceará","Aguiar, Tereza D&#039;ávila de Freitas, Costa, Edmara Chaves, Rolim, Benedito Neilson, Romijn, Phyllis Catharina, Morais, Nélio Batista de, Teixeira, Maria Fátima da Silva","Revista da Sociedade Brasileira de Medicina Tropical; 44(3); 356-363","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000300019&lang=pt" 
"S0037-86822011000300018-scl","Comportamento de formas imaturas de Aedes aegypti, no litoral do Estado de São Paulo","Glasser, Carmen Moreno, Arduino, Marylene de Brito, Barbosa, Gerson Laurindo, Ciaravolo, Ricardo Mario de Carvalho, Domingos, Maria de Fátima, Oliveira, Cleide Dantas, Pereira, Marisa, Silva, Marcos, Trevisan, Alexandra Myuki Yoshioka","Revista da Sociedade Brasileira de Medicina Tropical; 44(3); 349-355","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000300018&lang=pt" 
"S0100-736X2011000600012-scl","Occurrence of anti-Neospora caninum and anti-Toxoplasma gondii antibodies in dogs with visceral leishmaniasis","Ribeiro, Raul R., Silva, Manoel E., Silva, Sydnei M., Fulgêncio, Gustavo O., Pena, Hilda F.J., Frézard, Frédéric, Michalick, Marilene S.M., Gennari, Solange M.","Pesquisa Veterinária Brasileira; 31(6); 527-532","Pesquisa Veterinária Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000600012&lang=pt" 
"S1666-94792011000100001-arg","A Review of Orbiculoidea saltensis Reed, Brachiopoda: Discinidae, of the Upper Carboniferous of Argentina","Lech, Roberto Ricardo","Serie correlación geológica; 27(1); 07-16","Serie correlación geológica","Inglês","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1666-94792011000100001&lang=pt" 
"S1666-94792011000100002-arg","Estratigrafía y bioestratigrafía del Ordovícico Medio del río Las Chacritas, Precordillera Central de San Juan","Heredia, Susana, Beresi, Matilde, Mestre, Ana","Serie correlación geológica; 27(1); 18-26","Serie correlación geológica","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1666-94792011000100002&lang=pt" 
"S1666-94792011000100003-arg","Brechas intraclásticas (tsunamitas?) en el tope de la Formación San Juan (Darriwiliano), Precordillera de San Juan, Argentina: microfacies y Conodontes","Mestre, Ana","Serie correlación geológica; 27(1); 28-35","Serie correlación geológica","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1666-94792011000100003&lang=pt" 
"S1666-94792011000100004-arg","La Zona de Trapezognathus diprion en la &quot;Formación Sepulturas&quot;, Espinazo del Diablo, Cordillera Oriental Argentina","Carlorosi, Josefina","Serie correlación geológica; 27(1); 37-43","Serie correlación geológica","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1666-94792011000100004&lang=pt" 
"S1666-94792011000100005-arg","Nuevo registro de gasterópodos en la Formación Yacoraite (Maastrichtiano-Daniano) Cordillera Oriental de Jujuy, Argentina: sistemática, bioestratigrafía y correlación geológica","Cónsole Gonella, Carlos A","Serie correlación geológica; 27(1); 45-64","Serie correlación geológica","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1666-94792011000100005&lang=pt" 
"S1666-94792011000100006-arg","Pectínidos de la Formación Paraná (Mioceno) Entre Ríos, Argentina","Pérez, Leandro M, Griffin, Miguel, Gente Iturrería, Santiago F","Serie correlación geológica; 27(1); 66-75","Serie correlación geológica","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1666-94792011000100006&lang=pt" 
"S0100-84042011000200010-scl","Note on the germination of Vochysia tucanorum seeds treated with growth regulators","Pereira, Bruno F., Simão, Edson, Terra Filho, João B., Cardoso, Jean C., Cardoso, Victor J. M.","Brazilian Journal of Botany; 34(2); 231-235","Brazilian Journal of Botany","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042011000200010&lang=pt" 
"S0100-84042011000200011-scl","Hybridization among wild passionflower species","Conceição, Léo Duc Haa Carson Schwartzhaupt da, Souza, Margarete Magalhães, Belo, Gabriela de Oliveira, Santos, Sheila Félix dos, Freitas, Jôsie Cloviane Oliveira de","Brazilian Journal of Botany; 34(2); 237-240","Brazilian Journal of Botany","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042011000200011&lang=pt" 
"S0103-65132011000200005-scl","Monitoring process mean with a new EWMA control chart","Su-Fen, Yang, Wen-Chi, Tsai, Tzee-Ming, Huang, Chi-Chin, Yang, Smiley, Cheng","Production; 21(2); 217-222","Production","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132011000200005&lang=pt" 
"S0102-37722011000200012-scl","Estudo sobre a anorexia e bulimia nervosa em universitárias","Souza, Alex Aigner de, Souza, José Carlos, Hirai, Ester Shiori, Luciano, Helena de Almeida, Souza, Neomar","Psicologia: Teoria e Pesquisa; 27(2); 195-198","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200012&lang=pt" 
"S0102-37722011000200001-scl","Normas de publicação e a qualidade da produção científica","Pilati, Ronaldo","Psicologia: Teoria e Pesquisa; 27(2); v-v","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200001&lang=pt" 
"S0102-37722011000200003-scl","Discalculia do desenvolvimento: avaliação da representação numérica pela ZAREKI-R","Silva, Paulo Adilson da, Santos, Flávia Heloísa dos","Psicologia: Teoria e Pesquisa; 27(2); 169-177","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200003&lang=pt" 
"S0102-37722011000200009-scl","Os efeitos da idade na seleção de carga perceptual","Sousa, Vanessa Coelho de, Rossini, Joaquim Carlos","Psicologia: Teoria e Pesquisa; 27(2); 131-138","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200009&lang=pt" 
"S0102-37722011000200019-scl","Notícia: VII Seminário &quot;Psicologia e Ensino Religioso&quot; - enfrentamento (coping) religioso e saúde","Freitas, Marta Helena","Psicologia: Teoria e Pesquisa; 27(2); 257-257","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200019&lang=pt" 
"S0102-37722011000200002-scl","Versão abreviada do WISC-III: correlação entre QI estimado e QI total em crianças brasileiras","Mello, Claudia Berlim de, Argollo, Nayara, Shayer, Beatriz P. M., Abreu, Neander, Godinho, Kátya, Durán, Paula, Vargem, Fernanda, Muszkat, Mauro, Miranda, Mônica Carolina, Bueno, Orlando Francisco Amodeo","Psicologia: Teoria e Pesquisa; 27(2); 149-155","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200002&lang=pt" 
"S0102-37722011000200018-scl","Resenha: psicologia escolar na atualidade: formação, pesquisa e prática","Silva, Gisele Cristina Resende Fernandes da","Psicologia: Teoria e Pesquisa; 27(2); 255-256","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200018&lang=pt" 
"S0102-37722011000200013-scl","Inteligência emocional no Brasil: um panorama da pesquisa científica","Gonzaga, Alessandra Rodrigues, Monteiro, Janine Kieling","Psicologia: Teoria e Pesquisa; 27(2); 225-232","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200013&lang=pt" 
"S0042-96862011000600006-spa","From awareness to action","","Bulletin of the World Health Organization; 89(6); 400-401","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000600006&lang=pt" 
"S0042-96862011000600005-spa","Fetal alcohol syndrome: dashed hopes, damaged lives","","Bulletin of the World Health Organization; 89(6); 398-399","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000600005&lang=pt" 
"S0042-96862011000600003-spa","Surgery as a public health intervention: common misconceptions versus the truth","Bae, Jin Yung, Groen, Reinou S, Kushner, Adam L","Bulletin of the World Health Organization; 89(6); 395-395","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000600003&lang=pt" 
"S0042-96862011000600001-spa","In this month&#039;s bulletin","","Bulletin of the World Health Organization; 89(6); 393-393","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000600001&lang=pt" 
"S0042-96862011000600002-spa","Establishing an evidence base for e-health: a call for papers","Geissbuhler, Antoine, Al Shorbaji, Najeeb","Bulletin of the World Health Organization; 89(6); 394-394","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000600002&lang=pt" 
"S0042-96862011000600004-spa","Public health round-up","","Bulletin of the World Health Organization; 89(6); 396-397","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000600004&lang=pt" 
"S0042-96862011000600007-spa","Maternal multiple micronutrient supplementation and pregnancy outcomes in developing countries: meta-analysis and meta-regression","Kawai, Kosuke, Spiegelman, Donna, Shankar, Anuraj H, Fawzi, Wafaie W","Bulletin of the World Health Organization; 89(6); 402-411","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000600007&lang=pt" 
"S0100-84042011000200001-scl","Editorial","Dietrich, Sonia M.C.","Brazilian Journal of Botany; 34(2); -","Brazilian Journal of Botany","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042011000200001&lang=pt" 
"S0100-84042011000200002-scl","Dinâmica do componente arbóreo de uma mata de galeria inundável (Brasília, Distrito Federal) em um período de oito anos","Fontes, Clarissa Gouveia, Walter, Bruno Machado Teles","Brazilian Journal of Botany; 34(2); 145-158","Brazilian Journal of Botany","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042011000200002&lang=pt" 
"S0100-84042011000200007-scl","Morphological cladistic analysis of Pseudobombax Dugand (Malvaceae, Bombacoideae) and allied genera","Carvalho-Sobrinho, Jefferson Guedes de, Queiroz, Luciano Paganucci de","Brazilian Journal of Botany; 34(2); 197-209","Brazilian Journal of Botany","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042011000200007&lang=pt" 
"S0104-66322011000200018-scl","Maximum thermodynamic efficiency problem in batch distillation","Zavala-Loría, J. C., Ruiz-Marín, A., Coronado-Velasco, C.","Brazilian Journal of Chemical Engineering; 28(2); 333-342","Brazilian Journal of Chemical Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322011000200018&lang=pt" 
"S0103-65132011000200014-scl","Alinhamento entre estratégia de negócios e melhoria de processos de software: um roteiro de implementação","Asato, Regina, Spinola, Mauro Mesquita, Costa, Ivanir, Silva, Walter Henrique De Farias","Production; 21(2); 314-328","Production","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132011000200014&lang=pt" 
"S0102-37722011000200005-scl","As relações entre afetividade e inteligência no desenvolvimento psicológico","Souza, Maria Thereza Costa Coelho de","Psicologia: Teoria e Pesquisa; 27(2); 249-254","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200005&lang=pt" 
"S0102-37722011000200006-scl","Relacionamento mãe-primogênito durante a gestação do segundo filho","Pereira, Caroline Rubin Rossato, Piccinini, Cesar Augusto","Psicologia: Teoria e Pesquisa; 27(2); 179-188","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200006&lang=pt" 
"S0102-37722011000200007-scl","Trabalho e riscos de adoecimento: um estudo entre policiais civis","Anchieta, Vânia Cristine Cavalcante, Galinkin, Ana Lúcia, Mendes, Ana Magnólia Bezerra, Neiva, Elaine Rabelo","Psicologia: Teoria e Pesquisa; 27(2); 199-208","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200007&lang=pt" 
"S0102-37722011000200010-scl","Nível de atividade física e estado de humor em adolescentes","Werneck, Francisco Zacaron, Navarro, Cristiane Amorim","Psicologia: Teoria e Pesquisa; 27(2); 189-193","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200010&lang=pt" 
"S0102-37722011000200011-scl","Experiência subjetiva do tempo e sua influência no comportamento: revisão e modelos","Vásquez Echeverría, Alejandro","Psicologia: Teoria e Pesquisa; 27(2); 215-223","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200011&lang=pt" 
"S0102-37722011000200014-scl","Movimento fenomenológico: controvérsias e perspectivas na pesquisa psicológica","Castro, Thiago Gomes de, Gomes, William Barbosa","Psicologia: Teoria e Pesquisa; 27(2); 233-240","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200014&lang=pt" 
"S0102-37722011000200015-scl","Intencionalidade em tomasello, searle, dennett e em abordagens comportamentais da cognição humana","Állan, Sylvio, Souza, Carlos Barbosa Alves de","Psicologia: Teoria e Pesquisa; 27(2); 241-248","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200015&lang=pt" 
"S0102-37722011000200016-scl","Identificação de operantes verbais constituintes da leitura por meio da análise dos movimentos dos olhos","Endemann, Peter, Pessôa, Candido Vinicius Bocaiúva Barnsley, Perez, William Ferreira, Tomanari, Gerson Yukio","Psicologia: Teoria e Pesquisa; 27(2); 139-148","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200016&lang=pt" 
"S0102-37722011000200017-scl","Aspectos afetivos da justiça e injustiça e assimetrias entre temas","Spadoni, Lila","Psicologia: Teoria e Pesquisa; 27(2); 209-214","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200017&lang=pt" 
"S0042-96862011000600008-spa","Differences in the availability of medicines for chronic and acute conditions in the public and private sectors of developing countries","Cameron, Alexandra, Roubos, Ilse, Ewen, Margaret, Mantel-Teeuwisse, Aukje K, Leufkens, Hubertus GM, Laing, Richard O","Bulletin of the World Health Organization; 89(6); 412-421","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000600008&lang=pt" 
"S0042-96862011000600009-spa","Effect on road traffic injuries of criminalizing road traffic offences: a time-series study","Novoa, Ana M, Pérez, Katherine, Santamariña-Rubio, Elena, Borrell, Carme","Bulletin of the World Health Organization; 89(6); 422-431","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000600009&lang=pt" 
"S0042-96862011000600010-spa","Socioeconomic inequalities in hospital births in China between 1988 and 2008","Feng, Xing Lin, Xu, Ling, Guo, Yan, Ronsmans, Carine","Bulletin of the World Health Organization; 89(6); 432-441","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000600010&lang=pt" 
"S0042-96862011000600011-spa","Challenges in developing national HIV guidelines: experience from the eastern Mediterranean","De Weggheleire, Anja, Bortolotti, Veronique, Zolfo, Maria, Crowley, Siobhan, Colebunders, Robert, Riedner, Gabriele, Lynen, Lutgarde","Bulletin of the World Health Organization; 89(6); 442-450","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000600011&lang=pt" 
