"S0102-09352011000200034-scl","Potencial mirmecológico na vetoração mecânica de helmintos em gatis","Machado, J.C., Brugger, M.S., Souza, J.O.T., Lopes, J.F.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 508-510","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200034&lang=pt" 
"S0037-86822011000200018-scl","Sorovares de Leptospira spp. predominantes em exames sorológicos de caninos e humanos no município de Uberlândia, Estado de Minas Gerais","Castro, Jacqueline Ribeiro de, Salaberry, Sandra Renata Sampaio, Souza, Mariana Assunção de, Lima-Ribeiro, Anna Monteiro Correia","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 217-222","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200018&lang=pt" 
"S0037-86822011000200008-scl","Ocorrência e perfil de sensibilidade a antimicrobianos em Pseudomonas aeruginosa e Acinetobacter sp. em um hospital terciário, no sul do Brasil","Machado, Gabriele Mariani, Lago, Aldalise, Fuentefria, Sérgio Roberto Riccardi, Fuentefria, Daiane Bopp","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 168-172","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200008&lang=pt" 
"S0037-86822011000200006-scl","Occurrence and risk factors associated with infection by Toxoplasma gondii in goats in the State of Alagoas, Brazil","Anderlini, Giulliano Aires, Mota, Rinaldo Aparecido, Faria, Eduardo Bento, Cavalcanti, Erika Fernanda Torres Samico Fernandes, Valença, Rômulo Menna Barreto, Pinheiro Júnior, José Wilton, Albuquerque, Pedro Paulo Feitosa de, Souza Neto, Orestes Luiz de","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 157-162","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200006&lang=pt" 
"S0037-86822011000200009-scl","Antimicrobial susceptibilities of Listeria monocytogenes human strains isolated from 1970 to 2008 in Brazil","Reis, Cristhiane Moura Falavina dos, Barbosa, André Victor, Rusak, Leonardo Alves, Vallim, Deyse Christina, Hofer, Ernesto","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 173-176","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200009&lang=pt" 
"S0102-09352011000200022-scl","Efeito da interação idade da matriz x peso do ovo sobre o desempenho de codornas de corte","Corrêa, A.B., Silva, M.A., Corrêa, G.S.S., Santos, G.G., Felipe, V.P.S., Wenceslau, R.R., Souza, G.H., Campos, N.C.F.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 433-440","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200022&lang=pt" 
"S0103-17592011000200001-scl","Projeto de observadores de fluxo para o controle por orientação direta do campo em máquinas de indução pentafásicas","Benavides, Micaela, Pereira, Luís Fernando Alves, Coutinho, Daniel Ferreira, Pereira, Luís Alberto","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(2); 105-117","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000200001&lang=pt" 
"S0103-17592011000200002-scl","Modelagem, construção e análise de desempenho do flickermeter IEC","Macedo Jr., José Rubens, Colnago, Guilherme P., Sousa, Gilberto C. Drumond, Vieira, José Luiz de Freitas, Trarbach, Emerson, Simonetti, Domingos S. L.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(2); 118-133","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000200002&lang=pt" 
"S0103-17592011000200003-scl","Proposição de uma metodologia de avaliação dos limites de intercâmbio em sistemas de grande porte: desafios para automação","Sant&#039;Anna, E. G. S., Souza, A. C. Zambroni de, Assis, T. M. L., Schilling, M. T., Passos Filho, J. A., Takahata, A. Y.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(2); 134-143","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000200003&lang=pt" 
"S0103-17592011000200004-scl","Localização de faltas em linhas de transmissão com múltiplas derivações utilizando dados de somente dois terminais","Santo, Silvio Giuseppe Di, Pereira, Carlos Eduardo de Morais, Zanetta Jr, Luiz Cera","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(2); 144-156","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000200004&lang=pt" 
"S0103-17592011000200005-scl","Chaveamento controlado de linhas de transmissão: uma abordagem em tempo real via RTDS™","Dantas, Karcius Marcelus Colaço, Neves, Washington Luiz Araújo, Fernandes Jr., Damásio, Cardoso, Gustavo de Alcântara, Fonseca, Luiz Carlos de Alcântara","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(2); 157-168","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000200005&lang=pt" 
"S0103-17592011000200006-scl","Regulação automática de tensão em transformadores de subestação de distribuição usando implementação fuzzy","Spatti, Danilo H., Silva, Ivan N., Usida, Wesley F., Flauzino, Rogério A.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(2); 169-183","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000200006&lang=pt" 
"S0103-17592011000200007-scl","Síntese de controladores repetitivos chaveados: uma aplicação à fontes ininterruptas de energia (UPS)","Flores, Jeferson Vieira, Pereira, Luís Fernando Alves, Silva Jr, João Manoel Gomes da, Coutinho, Daniel Ferreira, Bonan, Guilherme","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 22(2); 184-200","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592011000200007&lang=pt" 
"S1413-78522011000200005-scl","Modelo experimental de lesão medular e protocolo de avaliação motora em ratos wistar","Santos, Gustavo Bispo dos, Cristante, Alexandre Fogaça, Marcon, Raphael Martus, Souza, Fabiano Inácio de, Barros Filho, Tarcísio Eloy Pessoa de, Damasceno, Marcelo Loquette","Acta Ortopédica Brasileira; 19(2); 87-91","Acta Ortopédica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522011000200005&lang=pt" 
"S0121-40042011000100011-col","ANTIQUORUM SENSING ACTIVITY OF ESSENTIAL OILS ISOLATED FROM DIFFERENT SPECIES OF THE GENUS Piper","OLIVERO V, Jesús T, PÁJARO C, Nerlis P, STASHENKO, Elena","Vitae; 18(1); 77-82","Vitae","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-40042011000100011&lang=pt" 
"S0121-40042011000100010-col","APPARENT MOLAR VOLUMES OF THE BETA-ADRENERGIC BLOCKER PROPRANOLOL-HCl IN AQUEOUS MEDIA AT SEVERAL TEMPERATURES","DELGADO, Daniel R, VARGAS, Edgar F, MARTÍNEZ, Fleming","Vitae; 18(1); 72-76","Vitae","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-40042011000100010&lang=pt" 
"S0121-40042011000100012-col","¿LEGISLACIÓN FARMACÉUTICA O DERECHO FARMACÉUTICO? ANÁLISIS","del CASTILLO R, Carlos","Vitae; 18(1); 83-87","Vitae","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-40042011000100012&lang=pt" 
"S1413-78522011000200001-scl","Resultados do tratamento das fraturas do terço proximal do úmero com placas de bloqueio","Monteiro, Gustavo Cará, Ejnisman, Benno, Andreoli, Carlos Vicente, Pochini, Alberto de Castro, Olympio, Edgler","Acta Ortopédica Brasileira; 19(2); 69-73","Acta Ortopédica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522011000200001&lang=pt" 
"S1413-78522011000200002-scl","Diferenças de gênero no limiar sensitivo para estimulação elétrica nervosa em adultos jovens","Rocha, Wanize Almeida, Facini, Mauricio Paiva, Santuzzi, Cintia Helena, Freitas, Grace Kelly Filgueiras, Pereira, Rowdley Robert Rossi, Araujo, Maria Teresa Martins, Gonçalves, Washington Luiz Silva","Acta Ortopédica Brasileira; 19(2); 74-78","Acta Ortopédica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522011000200002&lang=pt" 
"S1413-78522011000200004-scl","Ensaio de aplicabilidade in vitro do sistema dinâmico do quadril AF(DHS- AF)","Freitas, Anderson, Haubert, Guilherme de Oliveira, Botelho, Rodrigo Zandonaide, Souto, Diogo de Macedo, Daher, Walter Rodrigo, Franklin, Carlos Eduardo, Giordano, Vincenzo, Amaral, Ney Pecegueiro do","Acta Ortopédica Brasileira; 19(2); 83-86","Acta Ortopédica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522011000200004&lang=pt" 
"S1413-78522011000200006-scl","Força de preensão palmar e pinças em indivíduos sadios entre 6 e 19 anos","Ferreira, Andréa Campos de Carvalho, Shimano, Antonio Carlos, Mazzer, Nilton, Barbieri, Cláudio Henrique, Elui, Valéria Meirelles Carril, Fonseca, Marisa de Cássia Registro","Acta Ortopédica Brasileira; 19(2); 92-97","Acta Ortopédica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522011000200006&lang=pt" 
"S1413-78522011000200007-scl","Lesões musculoesqueléticas em atletas de luta olímpica","Barroso, Bernardo Garcia, Silva, Juliano Machado Alves da, Garcia, André da Costa, Ramos, Nádia Cristina de Oliveira, Martinelli, Mauro Olívio, Resende, Vanessa Ribeiro, Júnior, Aires Duarte, Santili, Cláudio","Acta Ortopédica Brasileira; 19(2); 98-101","Acta Ortopédica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522011000200007&lang=pt" 
"S1413-78522011000200008-scl","Efeito do Plasma Rico em Plaquetas na apoptose pós-traumática de condrócitos","Rezende, Márcia Uchôa de, Silva, Ronald Bispo Barreto da, Bassit, Ana Cristina Ferreira, Tatsui, Nelson Hidekazu, Sadigursky, David, Bolliger Neto, Raul","Acta Ortopédica Brasileira; 19(2); 102-105","Acta Ortopédica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522011000200008&lang=pt" 
"S1413-78522011000200009-scl","Colocação segura de pinos percutâneos em fraturas subcapitais do quinto metacarpo: um estudo anatômico","Polat, Onur, Cömert, Ayhan, Atalar, Hakan, Açar, Halil İbrahim, Tüccar, Eray","Acta Ortopédica Brasileira; 19(2); 106-109","Acta Ortopédica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522011000200009&lang=pt" 
"S1413-78522011000200010-scl","Estudo de publicações em periódicos gerais de artigos sobre ortopedia e aparelho locomotor","Camargo, Olavo Pires de, Leme, Luiz Eugênio Garcez","Acta Ortopédica Brasileira; 19(2); 110-113","Acta Ortopédica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522011000200010&lang=pt" 
"S0034-75902011000200004-scl","Dimensões da imitação entre empresas: um estudo na indústria de transformação brasileira","Bataglia, Walter, Silva, Adilson Aderito da, Klement, Claudia Fernanda Franceschi","Revista de Administração de Empresas; 51(2); 160-174","Revista de Administração de Empresas","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902011000200004&lang=pt" 
"S0188-46112011000100001-mex","Editorial","","Investigaciones geográficas; (74); 4-6","Investigaciones geográficas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100001&lang=pt" 
"S0188-46112011000100010-mex","","Olivares Sandoval, Omar","Investigaciones geográficas; (74); 125-127","Investigaciones geográficas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100010&lang=pt" 
"S0188-46112011000100011-mex","Edward W. Soja. La perspectiva postmoderna de un geógrafo radical","Zusman, Perla","Investigaciones geográficas; (74); 128-130","Investigaciones geográficas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100011&lang=pt" 
"S0188-46112011000100012-mex","","Peña, Alejandra","Investigaciones geográficas; (74); 131-133","Investigaciones geográficas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100012&lang=pt" 
"S0188-46112011000100014-mex","La cartografía geológica mexicana en el marco del centenario de la Universidad Nacional","Morelos Rodríguez, Lucero","Investigaciones geográficas; (74); 137-139","Investigaciones geográficas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100014&lang=pt" 
"S0188-46112011000100002-mex","Landscape changes in a coastal system undergoing tourism development: implications for Barra de Navidad Lagoon, Jalisco, Mexico","Holland, Tara L., Mariscal Romero, José, Davidson-Arnott, Robin, Cardille, Jeffrey","Investigaciones geográficas; (74); 7-18","Investigaciones geográficas","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100002&lang=pt" 
"S0188-46112011000100003-mex","Identification of threatened areas of environmental value in the Conservation Area of Mexico City, and setting priorities for their protection","Saavedra, Zenia, Ojeda Revah, Lina, López Barrera, Faustino","Investigaciones geográficas; (74); 19-34","Investigaciones geográficas","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100003&lang=pt" 
"S0188-46112011000100004-mex","Protección civil, población, vulnerabilidad y riesgo en Santiago Miltepec, Toluca","Toscana Aparicio, Alejandra","Investigaciones geográficas; (74); 35-47","Investigaciones geográficas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100004&lang=pt" 
"S0188-46112011000100005-mex","Identification of critical segments by vulnerability for freight transport on the paved road network of Mexico","Gradilla Hernández, Luz, González Gómez, Ovidio","Investigaciones geográficas; (74); 48-57","Investigaciones geográficas","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100005&lang=pt" 
"S0188-46112011000100006-mex","Espaço e técnica como estruturas do cotidiano: capítulos Braudelianos da história do pensamento geográfico","Ribeiro, Guilherme","Investigaciones geográficas; (74); 58-73","Investigaciones geográficas","Português","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100006&lang=pt" 
"S0188-46112011000100007-mex","El Ministerio de Fomento, impulsor del estudio y el reconocimiento del territorio mexicano (1877-1898)","Blanco Martínez, Mireya, Moncada Maya, José Omar","Investigaciones geográficas; (74); 74-91","Investigaciones geográficas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100007&lang=pt" 
"S0188-46112011000100008-mex","Diferenciación socioespacial en la Zona Metropolitana de la Ciudad de México","Pérez Campuzano, Enrique, Santos Cerquera, Clemencia","Investigaciones geográficas; (74); 92-106","Investigaciones geográficas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100008&lang=pt" 
"S0188-46112011000100009-mex","Los estudios de Geografía en las universidades de América Latina; desarrollo, situación actual y perspectivas","Palacio Prieto, José Luis","Investigaciones geográficas; (74); 107-124","Investigaciones geográficas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100009&lang=pt" 
"S0100-69912011000200002-scl","O reparo &quot;ético&quot; da parede abdominal","Melo, Renato Miranda de","Revista do Colégio Brasileiro de Cirurgiões; 38(2); 83-84","Revista do Colégio Brasileiro de Cirurgiões","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000200002&lang=pt" 
"S0100-69912011000200001-scl","Elogio à cirurgia","Petroianu, Andy","Revista do Colégio Brasileiro de Cirurgiões; 38(2); 81-82","Revista do Colégio Brasileiro de Cirurgiões","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000200001&lang=pt" 
"S0100-69912011000200015-scl","Sarcoidose testicular: um diagnóstico a ser considerado","Real, Vanderlei, Loyola, Guilherme Locks de, Zanoni, Paulo Eduardo, Real, Lara Flório","Revista do Colégio Brasileiro de Cirurgiões; 38(2); 145-146","Revista do Colégio Brasileiro de Cirurgiões","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000200015&lang=pt" 
"S0100-69912011000200014-scl","Pneumoperitônio idiopático: relato de caso","Amico, Enio Campos, Vivas, Danilo Vendrame, Alves, José Roberto","Revista do Colégio Brasileiro de Cirurgiões; 38(2); 142-144","Revista do Colégio Brasileiro de Cirurgiões","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000200014&lang=pt" 
"S0188-46112011000100013-mex","Seminario: Fronteras y migraciones en un mundo globalizado Cátedra Elisée Reclus","Thiébaut, Virginie","Investigaciones geográficas; (74); 134-136","Investigaciones geográficas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112011000100013&lang=pt" 
"S0100-69912011000200004-scl","Tumor de Warthin da glândula parótida: estudo de 70 casos","Chedid, Helma Maria, Rapoport, Abrão, Aikawa, Kiyoshi Fernandes, Menezes, Aglailton dos Santos, Curioni, Otávio Alberto","Revista do Colégio Brasileiro de Cirurgiões; 38(2); 90-94","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000200004&lang=pt" 
"S0100-69912011000200005-scl","Lesão iatrogênica de via biliar pós-colecistectomia","Linhares, Bruno Lima, Magalhães, Aline da Graça, Cardoso, Paula Mariana Soares, Linhares Filho, Jaime Paula Pessoa, Pinho, José Eudes Bastos, Costa, Marcelo Leite Vieira","Revista do Colégio Brasileiro de Cirurgiões; 38(2); 95-99","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000200005&lang=pt" 
"S0100-69912011000200006-scl","Câncer de vesícula biliar: experiência de 10 anos em um hospital de referência da Amazônia","Ishak, Geraldo, Ribeiro, Felipe Soares, Costa, Daniel Souza da, Bahia, Leandro Augusto Costa, Dias, Everton Mesquita, Assumpção, Paulo Pimentel de","Revista do Colégio Brasileiro de Cirurgiões; 38(2); 100-104","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000200006&lang=pt" 
"S0100-69912011000200008-scl","Citorredução de intervalo no carcinoma avançado do ovário: experiência da Santa Casa de São Paulo","Rozenowicz, Renato de Lima, Santos, Roberto Euzébio dos, Rodrigues, Fabio Francisco Oliveira, Nadais, Ricardo da Fonseca, Campaner, Adriana Bitencourt, Aoki, Tsutomu","Revista do Colégio Brasileiro de Cirurgiões; 38(2); 112-115","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000200008&lang=pt" 
"S0100-69912011000200009-scl","Estudo do padrão arterial de 200 pedículos renais por meio de angiotomografias","Palmieri, Breno José, Petroianu, Andy, Silva, Luciana Costa, Andrade, Luciene Mota, Alberti, Luiz Ronaldo","Revista do Colégio Brasileiro de Cirurgiões; 38(2); 116-121","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000200009&lang=pt" 
"S0100-69912011000200011-scl","Cicatrização da parede abdominal após hepatectomia parcial","Biondo-Simões, Maria de Lourdes Pessole, Bonato, Flávia Thaiana, Menacho, Aline Moraes, Drechmer, Mariana, Cavalcanti, Tereza Cristina Santos, Felizola, Saulo José Alves","Revista do Colégio Brasileiro de Cirurgiões; 38(2); 127-132","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000200011&lang=pt" 
"S0100-69912011000200012-scl","Papel atual dos métodos de imagem no diagnóstico das neoplasias císticas e sólidas do pâncreas: 1ª parte","Ardengh, José Celso, Goldman, Suzan Menasce, Lima-Filho, Éder Rios de","Revista do Colégio Brasileiro de Cirurgiões; 38(2); 133-138","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000200012&lang=pt" 
"S0100-69912011000200013-scl","Hepatectomia regrada e colectomia esquerda simultâneas realizadas por acesso laparoscópico","Lupinacci, Renato Micelli, Machado, Marcel Autran, Lupinacci, Renato Arioni, Herman, Paulo","Revista do Colégio Brasileiro de Cirurgiões; 38(2); 139-141","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000200013&lang=pt" 
"S0102-71822011000100010-scl","Desvendando olhares: infância e AIDS nos discursos da sociedade","Calais, Lara Brum de, Jesus, Maria Ângela das Graças Santana de","Psicologia &amp; Sociedade; 23(1); 85-93","Psicologia &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822011000100010&lang=pt" 
"S0042-96862011000400001-spa","","","Bulletin of the World Health Organization; 89(4); 241-241","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000400001&lang=pt" 
"S0213-91112011000200016-spa","Brote de norovirus en Mallorca asociado al consumo de ostras","Galmés Truyols, Antònia, Giménez Duran, Jaume, Nicolau Riutort, Antonio, Arbona Cerdá, Gabriel, Bosch Isabel, Catalina, Portell Arbona, Margarita, Vanrell Berga, Joana","Gaceta Sanitaria; 25(2); 173-175","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200016&lang=pt" 
"S0213-91112011000200001-spa","Salud pública y seguridad social, dos componentes básicos del estado del bienestar","Benavides, Fernando G.","Gaceta Sanitaria; 25(2); 91-93","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200001&lang=pt" 
"S0213-91112011000200018-spa","Incapacidad temporal por lumbalgia inespecífica en la gestión realizada por una mutua de accidentes de trabajo y enfermedades profesionales","Romero, Carlos Catalina, Sainz Gutiérrez, Juan Carlos, Quevedo Aguado, Luis, Calvo Bonacho, Eva","Gaceta Sanitaria; 25(2); 177-178","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200018&lang=pt" 
"S0213-91112011000200015-spa","Sesgos de confusión por indicación y gravedad en estudios observacionales","Nuevo, Javier, Tafalla, Mónica, Cordero, Luis, Ruiz, Montserrat, Calvo, Eva, Román, Javier, Mayo, Jesús","Gaceta Sanitaria; 25(2); 170-172","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200015&lang=pt" 
"S0213-91112011000200004-spa","Comentario: el Sistema Nacional de Salud requiere acciones más estructurales para mejorar su eficiencia","Bermúdez Tamayo, Clara","Gaceta Sanitaria; 25(2); 106-107","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200004&lang=pt" 
"S0213-91112011000200014-spa","Descripción de las agresiones sexuales atendidas en el servicio de urgencias de un centro hospitalario de referencia","Grau Cano, Jaume, Santiñà Vila, Manuel, Ríos Guillermo, José, Céspedes Lacia, Ferran, Martínez Galilea, Begoña","Gaceta Sanitaria; 25(2); 166-169","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200014&lang=pt" 
"S0213-91112011000200002-spa","Actualización de las normas para autores de Gaceta Sanitaria","Vives Cases, Carmen, Álvarez-Dardet, Carlos","Gaceta Sanitaria; 25(2); 94-94","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200002&lang=pt" 
"S0213-91112011000200017-spa","Dispensación personalizada de medicamentos en las oficinas de farmacia: ¿una medida basada en la evidencia?","Peiró, Salvador, Sanfélix-Gimeno, Gabriel, Bernal-Delgado, Enrique","Gaceta Sanitaria; 25(2); 176-177","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200017&lang=pt" 
"S0213-91112011000200013-spa","Naturaleza de los abusos sexuales a menores y consecuencias en la salud mental de las víctimas","Cortés Arboleda, Mª Rosario, Cantón Duarte, José, Cantón-Cortés, David","Gaceta Sanitaria; 25(2); 157-165","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200013&lang=pt" 
"S0213-91112011000200012-spa","Tiempo de viaje y participación en el cribado del cáncer de mama en una región de alta dispersión poblacional","Borda, Alfredo, Sanz, Belén, Otero, Laura, Blasco, Teresa, García-Gómez, Francisco J., Andrés, Fuencisla de","Gaceta Sanitaria; 25(2); 151-156","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200012&lang=pt" 
"S0213-91112011000200011-spa","¿Se puede evaluar la perspectiva de género en los proyectos de investigación?","Ariño, M. Dolores, Tomás, Concepción, Eguiluz, Mercedes, Samitier, M. Luisa, Oliveros, Teresa, Yago, Teresa, Palacios, Gema, Magallón, Rosa","Gaceta Sanitaria; 25(2); 146-150","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200011&lang=pt" 
"S0213-91112011000200010-spa","Desigualdades y mortalidad por cirrosis en varones (Zaragoza, 1996-2003)","Aguilar, Isabel, Feja, Cristina, Compés, Mª Luisa, Rabanaque, Mª José, Esteban, Mariano, Alcalá, Tomás, Martos, Mª Carmen","Gaceta Sanitaria; 25(2); 139-145","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200010&lang=pt" 
"S0213-91112011000200009-spa","Efecto de un programa de atención telefónica tras el alta hospitalaria de una unidad de cirugía traumatológica","Herrera-Espiñeira, Carmen, Rodríguez del Águila, María del Mar, Navarro Espigares, Jóse Luis, Godoy Montijano, Amparo, García Priego, Alfonso, Gómez Rodríguez, Javier, Reyes Sánchez, Isabel","Gaceta Sanitaria; 25(2); 133-138","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200009&lang=pt" 
"S0213-91112011000200008-spa","Evaluación del control de la tuberculosis en un área de la Comunidad de Madrid, España (1999-2004)","Álvarez-Castillo, María del Carmen, Jonsson, Jerker, Herrera, Dionisio","Gaceta Sanitaria; 25(2); 127-132","Gaceta Sanitaria","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112011000200008&lang=pt" 
