"S0034-98872003001000015-chl","Trastorno por déficit atencional con hiperactividad en adultos","Roizblatt S, Arturo, Bustamante V, Francisco, Bacigalupo I, Félix","Revista médica de Chile; 131(10); 1195-1201","Revista médica de Chile","Espanhol","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872003001000015&lang=pt" 
"S0103-50532003000500019-scl","A formal total synthesis of deoxynojirimycin from D-glucitol","Braga, Raquel M., Kato, Lucilia","Journal of the Brazilian Chemical Society; 14(5); 822-827","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500019&lang=pt" 
"S0103-50532003000500004-scl","Structures of meroterpenes produced by Penicillium sp, an endophytic fungus found associated with Melia azedarach","Santos, Regina M. Geris dos, Rodrigues-Filho, Edson","Journal of the Brazilian Chemical Society; 14(5); 722-727","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500004&lang=pt" 
"S0103-50532003000500006-scl","Sesquiterpene lactones and other chemical constituents of Mikania hoehnei R.","Chaves, Juliana S., Oliveira, Dionéia C. R. de","Journal of the Brazilian Chemical Society; 14(5); 734-737","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500006&lang=pt" 
"S0103-50532003000500009-scl","Vanadium(II)-diamine complexes: synthesis, UV-Visible, infrared, thermogravimetry, magnetochemistry and INDO/S characterisation","Niedwieski, Antonio C., Hitchcock, Peter B., Motta Neto, Joaquim D. da, Wypych, Fernando, Leigh, G. Jeffery, Nunes, Fábio S.","Journal of the Brazilian Chemical Society; 14(5); 750-758","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500009&lang=pt" 
"S0103-50532003000500011-scl","Thermal behavior and spectroscopic study of neutral and cationic mononuclear cyclopalladated compounds","Ananias, Sandra R., Mauro, Antonio E.","Journal of the Brazilian Chemical Society; 14(5); 764-770","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500011&lang=pt" 
"S0103-50532003000500014-scl","A new class of dihaloquinolones bearing N&#039;-aldehydoglycosylhydrazides, mercapto-1,2,4-triazole, oxadiazoline and a-amino ester precursors: synthesis and antimicrobial activity","Al-Soud, Yaseen A., Al-Masoudi, Najim A.","Journal of the Brazilian Chemical Society; 14(5); 790-796","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500014&lang=pt" 
"S0103-50532003000500016-scl","Thermodynamic study of the solubility of some sulfonamides in cyclohexane","Martínez, Fleming, Ávila, Carolina M., Gómez, Alfredo","Journal of the Brazilian Chemical Society; 14(5); 803-808","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500016&lang=pt" 
"S0103-50532003000500017-scl","A study of neolignan compounds with biological activity against Paracoccidioides brasiliensis by using quantum chemical and chemometric methods","Camargo, Ademir J., Honório, Káthia M., Mercadante, Ricardo, Molfetta, Fábio A., Alves, Cláudio N., Silva, Albérico B. F. da","Journal of the Brazilian Chemical Society; 14(5); 809-814","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500017&lang=pt" 
"S0103-50532003000500018-scl","Is copper an inhibiting factor for primary production in the upwelling waters of Cabo Frio?","Diniz, Antônia G., Hamacher, Claudia, Wagener, Angela de L. R., Gonzalez-Rodriguez, Eliane","Journal of the Brazilian Chemical Society; 14(5); 815-821","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500018&lang=pt" 
"S0103-50532003000500007-scl","Time resolved fluorescence anisotropy of basic dyes bound to poly(methacrylic acid) in solution","Oliveira, Hueder Paulo M. de, Gehlen, Marcelo Henrique","Journal of the Brazilian Chemical Society; 14(5); 738-743","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500007&lang=pt" 
"S0103-50532003000500012-scl","HPLC-ElCD: an useful tool for the pursuit of novel analytical strategies for the detection of antioxidant secondary metabolites","Castro-Gamboa, Ian, Cardoso, Carmen L., Silva, Dulce H. S., Cavalheiro, Alberto J., Furlan, Maysa, Bolzani, Vanderlan da S.","Journal of the Brazilian Chemical Society; 14(5); 771-776","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500012&lang=pt" 
"S0103-50532003000500013-scl","Inorganic self-assembly through sequential complexation in the formation of bimetallic and trimetallic architectures from multisite ligands based on 5,5&#039;-disubstituted 2,2&#039;-bipyridines","Machado, Vanderlei G., Mangrich, Antonio S., Lehn, Jean-Marie","Journal of the Brazilian Chemical Society; 14(5); 777-789","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500013&lang=pt" 
"S0103-50532003000500008-scl","Essential oil composition from twelve varieties of basil (Ocimum spp) grown in Colombia","Viña, Amparo, Murillo, Elizabeth","Journal of the Brazilian Chemical Society; 14(5); 744-749","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500008&lang=pt" 
"S0034-89102003000500001-scl","Fatores associados à percepção de risco de infecção pelo HIV por puérperas internadas","Praça, Neide de Souza, Latorre, Maria do Rosário Dias de Oliveira, Hearst, Norman","Revista de Saúde Pública; 37(5); 543-551","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500001&lang=pt" 
"S0034-89102003000500002-scl","Voluntary HIV counseling and testing during prenatal care in Brazil","Goldani, Marcelo Zubaran, Giugliani, Elsa Regina Justo, Scanlon, Thomas, Rosa, Humberto, Castilhos, Kelli, Feldens, Letícia, Tomkins, Andrew","Revista de Saúde Pública; 37(5); 552-558","Revista de Saúde Pública","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500002&lang=pt" 
"S0034-89102003000500005-scl","Conhecimento, atitude e prática do auto-exame das mamas em centros de saúde","Marinho, Luiz Alberto Barcelos, Costa-Gurgel, Maria Salete, Cecatti, José Guilherme, Osis, Maria José Duarte","Revista de Saúde Pública; 37(5); 576-582","Revista de Saúde Pública","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500005&lang=pt" 
"S0034-89102003000500009-scl","Association between child-care and acute diarrhea: a study in Portuguese children","Barros, Henrique, Lunet, Nuno","Revista de Saúde Pública; 37(5); 603-608","Revista de Saúde Pública","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500009&lang=pt" 
"S0034-89102003000500013-scl","Pacientes que se beneficiam de internação psiquiátrica em hospital geral","Dalgalarrondo, Paulo, Botega, Neury J, Banzato, Cláudio E M","Revista de Saúde Pública; 37(5); 629-634","Revista de Saúde Pública","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500013&lang=pt" 
"S0034-89102003000500020-scl","Registro da ocorrência de Aedes albopictus em área urbana do município de Manaus, Amazonas","Fé, Nelson Ferreira, Barbosa, Maria das Graças Vale, Alecrim, Wilson Duarte, Guerra, Marcus Vinitius de Farias","Revista de Saúde Pública; 37(5); 674-675","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500020&lang=pt" 
"S0034-89102003000500019-scl","Atualização da distribuição de Aedes albopictus no Brasil (1997-2002)","Santos, Roseli La Corte dos","Revista de Saúde Pública; 37(5); 671-673","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500019&lang=pt" 
"S0034-89102003000500021-scl","Reservatórios domiciliares de água e controle do Aedes aegypti","Forattini, Oswaldo Paulo, Brito, Marylene de","Revista de Saúde Pública; 37(5); 676-677","Revista de Saúde Pública","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500021&lang=pt" 
"S0034-89102003000500022-scl","A circuncisão masculina e a transmissão heterossexual do HIV","Eyer-Silva, Walter A","Revista de Saúde Pública; 37(5); 678-686","Revista de Saúde Pública","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500022&lang=pt" 
"S0034-89102003000500021-spa","Reservatórios domiciliares de água e controle do Aedes aegypti","Forattini, Oswaldo Paulo, Brito, Marylene de","Revista de Saúde Pública; 37(5); 676-677","Revista de Saúde Pública","Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500021&lang=pt" 
"S0034-89102003000500020-spa","Registro da ocorrência de Aedes albopictus em área urbana do município de Manaus, Amazonas","Fé, Nelson Ferreira, Barbosa, Maria das Graças Vale, Alecrim, Wilson Duarte, Guerra, Marcus Vinitius de Farias","Revista de Saúde Pública; 37(5); 674-675","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500020&lang=pt" 
"S0034-89102003000500019-spa","Atualização da distribuição de Aedes albopictus no Brasil (1997-2002)","Santos, Roseli La Corte dos","Revista de Saúde Pública; 37(5); 671-673","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500019&lang=pt" 
"S0034-89102003000500018-spa","Estimativas obtidas de um levantamento complexo","Sousa, Maria Helena de, Silva, Nilza Nunes da","Revista de Saúde Pública; 37(5); 662-670","Revista de Saúde Pública","Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500018&lang=pt" 
"S0034-89102003000500017-spa","Microscopia eletrônica de varredura de ovos de Haemagogus leucocelaenus (Diptera: Culicidae)","Alencar, Jeronimo, Guimarães, Anthony Érico, Mello, Rubens Pinto, Lopes, Catarina Macedo, Dégallier, Nicolas, Santos-Mallet, Jacenir R","Revista de Saúde Pública; 37(5); 658-661","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500017&lang=pt" 
"S0034-89102003000500015-spa","Distribución de recursos del Plan de Atención Básico con criterio de equidad, Bogotá 2002","Giraldo, Juan Fernado Ospina, Hincapié Palacio, Doracelly, Forero García, Libia Esperanza","Revista de Saúde Pública; 37(5); 643-650","Revista de Saúde Pública","Espanhol","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500015&lang=pt" 
"S0034-89102003000500014-spa","Portador de hipertensão arterial: atitudes, crenças, percepções, pensamentos e práticas","Péres, Denise S, Magna, Jocelí Mara, Viana, Luis Atílio","Revista de Saúde Pública; 37(5); 635-642","Revista de Saúde Pública","Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500014&lang=pt" 
"S0034-89102003000500013-spa","Pacientes que se beneficiam de internação psiquiátrica em hospital geral","Dalgalarrondo, Paulo, Botega, Neury J, Banzato, Cláudio E M","Revista de Saúde Pública; 37(5); 629-634","Revista de Saúde Pública","Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500013&lang=pt" 
"S0034-89102003000500012-spa","PSA e medidas antropométricas em índios da Amazônia: avaliação da comunidade Parkatejê","Arruda, Homero Oliveira de, Vieira Filho, J P B, Ortiz, V, Srougi, M","Revista de Saúde Pública; 37(5); 624-628","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500012&lang=pt" 
"S0034-89102003000500010-spa","Usefulness of corneal esthesiometry for screening diabetic retinopathy","Alvarenga, Lênio Souza, Martins, Elisabeth Nogueira, Grottone, Gustavo Teixeira, Morales, Paulo Henrique Ávila, Paranhos Jr, Augusto, Freitas, Denise de, Scarpi, Marinho Jorge","Revista de Saúde Pública; 37(5); 609-615","Revista de Saúde Pública","Inglês","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500010&lang=pt" 
"S0034-89102003000500009-spa","Association between child-care and acute diarrhea: a study in Portuguese children","Barros, Henrique, Lunet, Nuno","Revista de Saúde Pública; 37(5); 603-608","Revista de Saúde Pública","Inglês","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500009&lang=pt" 
"S0034-89102003000500007-spa","Comparação entre diferentes escores de risco de mortalidade em unidade de tratamento intensivo neonatal","Zardo, Mariani Schlabendorff, Procianoy, Renato S","Revista de Saúde Pública; 37(5); 591-596","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500007&lang=pt" 
"S0034-89102003000500006-spa","Adequação do conhecimento sobre métodos anticoncepcionais entre mulheres de Campinas, São Paulo","Espejo, Ximena, Tsunechiro, Maria Alice, Osis, Maria José Duarte, Duarte, Graciana Alves, Bahamondese, Luis, Sousa, Maria Helena de","Revista de Saúde Pública; 37(5); 583-590","Revista de Saúde Pública","Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500006&lang=pt" 
"S0034-89102003000500005-spa","Conhecimento, atitude e prática do auto-exame das mamas em centros de saúde","Marinho, Luiz Alberto Barcelos, Costa-Gurgel, Maria Salete, Cecatti, José Guilherme, Osis, Maria José Duarte","Revista de Saúde Pública; 37(5); 576-582","Revista de Saúde Pública","Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500005&lang=pt" 
"S0034-89102003000500003-spa","Características da gravidez na adolescência em São Luís, Maranhão","Simões, Vanda Maria Ferreira, Silva, Antônio Augusto Moura da, Bettiol, Heloisa, Lamy-Filho, Fernando, Tonial, Sueli Rosina, Mochel, Elba Gomide","Revista de Saúde Pública; 37(5); 559-565","Revista de Saúde Pública","Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500003&lang=pt" 
"S0034-89102003000500002-spa","Voluntary HIV counseling and testing during prenatal care in Brazil","Goldani, Marcelo Zubaran, Giugliani, Elsa Regina Justo, Scanlon, Thomas, Rosa, Humberto, Castilhos, Kelli, Feldens, Letícia, Tomkins, Andrew","Revista de Saúde Pública; 37(5); 552-558","Revista de Saúde Pública","Inglês","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500002&lang=pt" 
"S0034-89102003000500015-scl","Distribución de recursos del Plan de Atención Básico con criterio de equidad, Bogotá 2002","Giraldo, Juan Fernado Ospina, Hincapié Palacio, Doracelly, Forero García, Libia Esperanza","Revista de Saúde Pública; 37(5); 643-650","Revista de Saúde Pública","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500015&lang=pt" 
"S0034-89102003000500003-scl","Características da gravidez na adolescência em São Luís, Maranhão","Simões, Vanda Maria Ferreira, Silva, Antônio Augusto Moura da, Bettiol, Heloisa, Lamy-Filho, Fernando, Tonial, Sueli Rosina, Mochel, Elba Gomide","Revista de Saúde Pública; 37(5); 559-565","Revista de Saúde Pública","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500003&lang=pt" 
"S0034-89102003000500004-scl","Uso de contracepção por adolescentes de escolas públicas na Bahia","Almeida, Maria da Conceição Chagas de, Aquino, Estela Maria Leão de, Gaffikin, Lynne, Magnani, Robert J","Revista de Saúde Pública; 37(5); 566-575","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500004&lang=pt" 
"S0034-89102003000500006-scl","Adequação do conhecimento sobre métodos anticoncepcionais entre mulheres de Campinas, São Paulo","Espejo, Ximena, Tsunechiro, Maria Alice, Osis, Maria José Duarte, Duarte, Graciana Alves, Bahamondese, Luis, Sousa, Maria Helena de","Revista de Saúde Pública; 37(5); 583-590","Revista de Saúde Pública","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500006&lang=pt" 
"S0034-89102003000500007-scl","Comparação entre diferentes escores de risco de mortalidade em unidade de tratamento intensivo neonatal","Zardo, Mariani Schlabendorff, Procianoy, Renato S","Revista de Saúde Pública; 37(5); 591-596","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500007&lang=pt" 
"S0034-89102003000500008-scl","Escore CRIB, peso ao nascer e idade gestacional na avaliação do risco de mortalidade neonatal","Brito, Angela Sara J de, Matsuo, Tiemi, Gonzalez, Maria Rafaela C, Carvalho, Ana Berenice R de, Ferrari, Lígia S L","Revista de Saúde Pública; 37(5); 597-602","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500008&lang=pt" 
"S0034-89102003000500011-scl","Fatores relacionados ao absenteísmo por doença em profissionais de enfermagem","Reis, Ricardo José dos, La Rocca, Poliana de Freitas, Silveira, Andréa Maria, Lopez Bonilla, Indiana Mercedez, Navarro i Giné, Albert, Martín, Miguel","Revista de Saúde Pública; 37(5); 616-623","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500011&lang=pt" 
"S0034-89102003000500012-scl","PSA e medidas antropométricas em índios da Amazônia: avaliação da comunidade Parkatejê","Arruda, Homero Oliveira de, Vieira Filho, J P B, Ortiz, V, Srougi, M","Revista de Saúde Pública; 37(5); 624-628","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500012&lang=pt" 
"S0034-89102003000500014-scl","Portador de hipertensão arterial: atitudes, crenças, percepções, pensamentos e práticas","Péres, Denise S, Magna, Jocelí Mara, Viana, Luis Atílio","Revista de Saúde Pública; 37(5); 635-642","Revista de Saúde Pública","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500014&lang=pt" 
"S0034-89102003000500016-scl","Ecologia de Lutzomyia (Nyssomyia) whitmani em área urbana do município de Maringá, Paraná","Teodoro, Ueslei, Alberton, Dayane, Kühl, João Balduíno, Santos, Elcio Silvestre dos, Santos, Demilson Rodrigues dos, Santos, Ademar Rodrigues dos, Oliveira, Otílio de, Silveira, Thaís Gomes Verzignassi, Lonardoni, Maria Valdrinez Campana","Revista de Saúde Pública; 37(5); 651-656","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500016&lang=pt" 
"S0034-89102003000500017-scl","Microscopia eletrônica de varredura de ovos de Haemagogus leucocelaenus (Diptera: Culicidae)","Alencar, Jeronimo, Guimarães, Anthony Érico, Mello, Rubens Pinto, Lopes, Catarina Macedo, Dégallier, Nicolas, Santos-Mallet, Jacenir R","Revista de Saúde Pública; 37(5); 658-661","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500017&lang=pt" 
"S0034-89102003000500018-scl","Estimativas obtidas de um levantamento complexo","Sousa, Maria Helena de, Silva, Nilza Nunes da","Revista de Saúde Pública; 37(5); 662-670","Revista de Saúde Pública","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500018&lang=pt" 
"S0034-89102003000500010-scl","Usefulness of corneal esthesiometry for screening diabetic retinopathy","Alvarenga, Lênio Souza, Martins, Elisabeth Nogueira, Grottone, Gustavo Teixeira, Morales, Paulo Henrique Ávila, Paranhos Jr, Augusto, Freitas, Denise de, Scarpi, Marinho Jorge","Revista de Saúde Pública; 37(5); 609-615","Revista de Saúde Pública","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102003000500010&lang=pt" 
"S0034-89102003000500001-spa","Fatores associados à percepção de risco de infecção pelo HIV por puérperas internadas","Praça, Neide de Souza, Latorre, Maria do Rosário Dias de Oliveira, Hearst, Norman","Revista de Saúde Pública; 37(5); 543-551","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500001&lang=pt" 
"S0034-89102003000500004-spa","Uso de contracepção por adolescentes de escolas públicas na Bahia","Almeida, Maria da Conceição Chagas de, Aquino, Estela Maria Leão de, Gaffikin, Lynne, Magnani, Robert J","Revista de Saúde Pública; 37(5); 566-575","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500004&lang=pt" 
"S0034-89102003000500008-spa","Escore CRIB, peso ao nascer e idade gestacional na avaliação do risco de mortalidade neonatal","Brito, Angela Sara J de, Matsuo, Tiemi, Gonzalez, Maria Rafaela C, Carvalho, Ana Berenice R de, Ferrari, Lígia S L","Revista de Saúde Pública; 37(5); 597-602","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500008&lang=pt" 
"S0034-89102003000500011-spa","Fatores relacionados ao absenteísmo por doença em profissionais de enfermagem","Reis, Ricardo José dos, La Rocca, Poliana de Freitas, Silveira, Andréa Maria, Lopez Bonilla, Indiana Mercedez, Navarro i Giné, Albert, Martín, Miguel","Revista de Saúde Pública; 37(5); 616-623","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500011&lang=pt" 
"S0034-89102003000500016-spa","Ecologia de Lutzomyia (Nyssomyia) whitmani em área urbana do município de Maringá, Paraná","Teodoro, Ueslei, Alberton, Dayane, Kühl, João Balduíno, Santos, Elcio Silvestre dos, Santos, Demilson Rodrigues dos, Santos, Ademar Rodrigues dos, Oliveira, Otílio de, Silveira, Thaís Gomes Verzignassi, Lonardoni, Maria Valdrinez Campana","Revista de Saúde Pública; 37(5); 651-656","Revista de Saúde Pública","Inglês, Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500016&lang=pt" 
"S0034-89102003000500022-spa","A circuncisão masculina e a transmissão heterossexual do HIV","Eyer-Silva, Walter A","Revista de Saúde Pública; 37(5); 678-686","Revista de Saúde Pública","Português","2003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102003000500022&lang=pt" 
"S1517-86922003000500001-scl","A missão é divulgar","Nóbrega, Antonio Claudio Lucas da","Revista Brasileira de Medicina do Esporte; 9(5); 257-257","Revista Brasileira de Medicina do Esporte","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922003000500001&lang=pt" 
"S1517-86922003000500008-scl","Errata","","Revista Brasileira de Medicina do Esporte; 9(5); vi-vi","Revista Brasileira de Medicina do Esporte","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922003000500008&lang=pt" 
"S1517-86922003000500002-scl","Prevalência de lesões na temporada 2002 da Seleção Brasileira Masculina de Basquete","Moreira, Paulo, Gentil, Daniel, Oliveira, César de","Revista Brasileira de Medicina do Esporte; 9(5); 258-262","Revista Brasileira de Medicina do Esporte","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922003000500002&lang=pt" 
"S1517-86922003000500004-scl","Suplementação de carboidrato não reverte o efeito deletério do exercício de endurance sobre o subseqüente desempenho de força","Aoki, Marcelo Saldanha, Pontes Jr., Francisco Luciano, Navarro, Francisco, Uchida, Marco Carlos, Bacurau, Reury Frank Pereira","Revista Brasileira de Medicina do Esporte; 9(5); 282-287","Revista Brasileira de Medicina do Esporte","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922003000500004&lang=pt" 
"S1517-86922003000500005-scl","Fidedignidade intra e interdias do teste de exercício de quatro segundos","Araújo, Claudio Gil Soares de, Ricardo, Djalma Rabelo, Almeida, Marcos Bezerra de","Revista Brasileira de Medicina do Esporte; 9(5); 293-298","Revista Brasileira de Medicina do Esporte","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922003000500005&lang=pt" 
"S1517-86922003000500007-scl","Testes de força e resistência muscular: confiabilidade e predição de uma repetição máxima - Revisão e novas evidências","Pereira, Marta Inez Rodrigues, Gomes, Paulo Sergio Chagas","Revista Brasileira de Medicina do Esporte; 9(5); 325-335","Revista Brasileira de Medicina do Esporte","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922003000500007&lang=pt" 
"S1517-86922003000500003-scl","Influência de programas não-formais de exercícios (doméstico e comunitário) sobre a aptidão física, pressão arterial e variáveis bioquímicas em pacientes hipertensos","Liane Mattos Pinto, Vivian, Ribeiro de Meirelles, Luisa, de Tarso Veras Farinatti, Paulo","Revista Brasileira de Medicina do Esporte; 9(5); 267-274","Revista Brasileira de Medicina do Esporte","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922003000500003&lang=pt" 
"S1517-86922003000500006-scl","Equações de predição da aptidão cardiorrespiratória sem testes de exercício e sua aplicabilidade em estudos epidemiológicos: revisão descritiva e análise dos estudos","Maranhão Neto, Geraldo de Albuquerque, Farinatti, Paulo de Tarso Veras","Revista Brasileira de Medicina do Esporte; 9(5); 304-314","Revista Brasileira de Medicina do Esporte","Inglês, Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922003000500006&lang=pt" 
"S1677-55382003000500009-scl","Cystadenoma of the seminal vesicle","Gil, Antônio O., Yamakami, Lucas Y. S., Genzini, Tércio","International braz j urol; 29(5); 434-436","International braz j urol","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382003000500009&lang=pt" 
"S1677-55382003000500001-scl","Editor&#039;s comment","Sampaio, Francisco J.B.","International braz j urol; 29(5); 389-390","International braz j urol","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382003000500001&lang=pt" 
"S1677-55382003000500003-scl","Molecular aspects of prostate cancer: implications for future directions","Gimba, Etel R. P., Barcinski, Marcello A.","International braz j urol; 29(5); 401-411","International braz j urol","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382003000500003&lang=pt" 
"S1677-55382003000500002-scl","Priapism: etiology, pathophysiology and management","Van Der Horst, C., Stuebinger, Henrik, Seif, Christoph, Melchior, Diethild, Martínez-Portillo, F.J., Juenemann, K.P.","International braz j urol; 29(5); 391-400","International braz j urol","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382003000500002&lang=pt" 
"S0004-27492003000500001-scl","Com muito orgulho: novidades","Bicas, Harley E. A.","Arquivos Brasileiros de Oftalmologia; 66(5); 549-549","Arquivos Brasileiros de Oftalmologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492003000500001&lang=pt" 
"S0004-27492003000500017-scl","Influência da lista única de uma regional de transplantes de córnea em um Banco de Olhos vinculado a um hospital escola","Oliveira, Lauro Augusto de, Corrêa, Beatriz Soares, Almeida Jr, Gildásio Castello de, Ferrari, Marta Teixeira, Kashiwabuchi, Luiz Kazuo","Arquivos Brasileiros de Oftalmologia; 66(5); 631-635","Arquivos Brasileiros de Oftalmologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492003000500017&lang=pt" 
