"S0104-026X2014000200021-scl","Masculinidades e ressignificações","Corseuil, Anelise R.","Revista Estudos Feministas; 22(2); 689-691","Revista Estudos Feministas","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2014000200021&lang=pt" 
"S0103-90162014000400005-scl","Lettuce genotype resistance to &quot;soft rot&quot; caused by Pectobacterium carotovorum subsp. carotovorum","Felix, Kátia Cilene da Silva, Oliveira, Willams José de, Mariano, Rosa de Lima Ramos, Souza, Elineide Barbosa de","Scientia Agricola; 71(4); 287-291","Scientia Agricola","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162014000400005&lang=pt" 
"S0103-90162014000400004-scl","Large scale artificial rearing of Anastrepha sp.1 aff. fraterculus (Diptera: Tephritidae) in Brazil","Walder, Julio Marcos Melges, Morelli, Renata, Costa, Karen Zamboni, Faggioni, Kenya Martins, Sanches, Patrícia Alessandra, Paranhos, Beatriz Aguiar Jordão, Bento, José Maurício Simões, Costa, Maria de Lourdes Zamboni","Scientia Agricola; 71(4); 281-286","Scientia Agricola","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162014000400004&lang=pt" 
"S0103-90162014000400009-scl","Solum depth spatial prediction comparing conventional with knowledge-based digital soil mapping approaches","Menezes, Michele Duarte de, Silva, Sérgio Henrique Godinho, Mello, Carlos Rogério de, Owens, Phillip Ray, Curi, Nilton","Scientia Agricola; 71(4); 316-323","Scientia Agricola","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162014000400009&lang=pt" 
"S0103-90162014000400008-scl","Soil phosphorus dynamics as affected by Congo grass and P fertilizer","Rosolem, Ciro Antonio, Merlin, Alexandre, Bull, Júlio Cesar Longo","Scientia Agricola; 71(4); 309-315","Scientia Agricola","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162014000400008&lang=pt" 
"S1413-82712014000200006-scl","Momentos-chave e natureza das intervenções do terapeuta em psicoterapia breve psicodinâmica","Khater, Eduardo, Peixoto, Evandro Morais, Honda, Giovanna Corte, Enéas, Maria Leonor Espinosa, Yoshida, Elisa Medici Pizão","Psico-USF; 19(2); 233-242","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200006&lang=pt" 
"S1413-82712014000200001-scl","","Noronha, Ana Paula Porto, Carvalho, Lucas de Francisco","Psico-USF; 19(2); vii-viii","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200001&lang=pt" 
"S1413-82712014000200005-scl","Saúde mental, suporte familiar e adesão ao tratamento: associações no contexto HIV/Aids","Camargo, Luiza Azem, Capitão, Cláudio Garcia, Filipe, Elvira Maria Ventura","Psico-USF; 19(2); 221-232","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200005&lang=pt" 
"S1413-82712014000200002-scl","Avaliação de ansiedade e depressão em pacientes oncológicos: comparação psicométrica","Bergerot, Cristiane Decat, Laros, Jacob Arie, Araujo, Tereza Cristina Cavalcanti Ferreira de","Psico-USF; 19(2); 187-197","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200002&lang=pt" 
"S1413-82712014000200017-scl","Regulação Emocional em Psicoterapia: um guia para o terapeuta cognitivo-comportamental","Pires, Jeferson","Psico-USF; 19(2); 355-357","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200017&lang=pt" 
"S1413-82712014000200015-scl","Tarefa experimental de metamemória para avaliar monitoramento e controle de memória","Zortea, Maxciel, Jou, Graciela Inchausti de, Salles, Jerusa Fumagalli de","Psico-USF; 19(2); 329-344","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200015&lang=pt" 
"S1413-82712014000200004-scl","Psicodinâmica dos transtornos alimentares: indicadores do Teste das Pirâmides Coloridas de Pfister","Oliveira-Cardoso, Érika Arantes de, Santos, Manoel Antônio dos","Psico-USF; 19(2); 209-220","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200004&lang=pt" 
"S1413-82712014000200007-scl","Sexualidade e qualidade de vida em homens com dificuldades sexuais","Galati, Maria Cristina Romualdo, Alves Jr., Enaury de Oliveira, Delmaschio, Ana Claudia Crotti, Horta, Ana Lucia de Moraes","Psico-USF; 19(2); 242-252","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200007&lang=pt" 
"S1413-82712014000200008-scl","Andarilhos de estrada e os serviços sociais de assistência","Nascimento, Eurípedes Costa do, Justo, José Sterza","Psico-USF; 19(2); 253-263","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200008&lang=pt" 
"S1413-82712014000200013-scl","Estudo da estrutura interna do Teste de Inteligência - TI","Nascimento, Monalisa Muniz, Rueda, Fabián Javier Marín","Psico-USF; 19(2); 307-316","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200013&lang=pt" 
"S1413-82712014000200011-scl","Adaptação transcultural do Questionário de Comportamentos Agressivos e Reativos entre Pares no Brasil","Borsa, Juliane Callegaro, Bandeira, Denise Ruschel","Psico-USF; 19(2); 287-296","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200011&lang=pt" 
"S1413-82712014000200016-scl","Escala de Procrastinação Ativa: evidências de validade fatorial e consistência interna","Gouveia, Valdiney V., Pessoa, Viviany da Silva, Coutinho, Marcio de Lima, Barros, Iany C. da S., Fonseca, Aline Arruda da","Psico-USF; 19(2); 345-354","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200016&lang=pt" 
"S1413-82712014000200003-scl","Características clínicas e psicológicas de pacientes asmáticos de um Ambulatório de Pneumologia","Reppold, Caroline Tozzi, Antunes, Aline Dal Pozzo, Corrêa, Luciano Muller, Zanon, Cristian, Dal Lago, Pedro","Psico-USF; 19(2); 199-208","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200003&lang=pt" 
"S1413-82712014000200009-scl","Preditores da síndrome de burnout em docentes do ensino privado","Dalagasperina, Patrícia, Monteiro, Janine Kieling","Psico-USF; 19(2); 263-275","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200009&lang=pt" 
"S1413-82712014000200010-scl","Atribuições de causalidade para o desempenho escolar e resiliência em estudantes","Garcia, Natália Rodovalho, Boruchovitch, Evely","Psico-USF; 19(2); 277-286","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200010&lang=pt" 
"S1413-82712014000200012-scl","Adaptação transcultural do Teste de Conhecimento Emocional: avaliação neuropsicológica das emoções","Andrade, Nara Côrtes, Abreu, Neander, Menezes, Igor, Mello, Cláudia Berlim de, Duran, Victor Riccio, Moreira, Narena de Alencar","Psico-USF; 19(2); 297-306","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200012&lang=pt" 
"S1981-77462014000200002-scl","Exclusão-inclusão: circularidade perversa no Brasil contemporâneo","Fonseca, Zilma","Trabalho, Educação e Saúde; 12(2); 231-252","Trabalho, Educação e Saúde","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462014000200002&lang=pt" 
"S1413-70542014000400002-scl","Injuries caused by frankliniella spp. (thysanoptera: thripidae) on seedless grapes","Moreira, Andréa Nunes, Oliveira, José Vargas de, Oliveira, José Eudes de Morais, Souza, Geisa Mayana Miranda de, Breda, Mariana Oliveira","Ciência e Agrotecnologia; 38(4); 328-334","Ciência e Agrotecnologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542014000400002&lang=pt" 
"S1413-70542014000400007-scl","Physical and functional evaluation of extruded flours obtained from different rice genotypes","Becker, Fernanda Salamoni, Eifert, Eduardo da Costa, Soares Junior, Manoel Soares, Tavares, July-Ana Souza, Carvalho, Ana Vânia","Ciência e Agrotecnologia; 38(4); 367-374","Ciência e Agrotecnologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542014000400007&lang=pt" 
"S1413-70542014000400008-scl","Physicochemical and enzimatic transformations of &quot;eva&quot; apples stored under modified atmosphere","Thomas, Ariela Betsy, Pires, Caroline Roberta Freitas, Lima, Luiz Carlos de Oliveira","Ciência e Agrotecnologia; 38(4); 375-381","Ciência e Agrotecnologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542014000400008&lang=pt" 
"S1413-70542014000400009-scl","Removal of copper in cachaças using clays","Duarte, Felipe Cimino, Cardoso, Maria das Graças, Magriotis, Zuy Maria, Santiago, Wilder Douglas, Mendonça, João Guilherme Pereira, Rodrigues, Leonardo Milani Avelar","Ciência e Agrotecnologia; 38(4); 382-389","Ciência e Agrotecnologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542014000400009&lang=pt" 
"S2179-84512014000200007-scl","Characterization of spectrum and eigenvectors of the Schrödinger operator with chaotic potentials","Oliveira, W.F., Pellegrino, G.Q.","TEMA (São Carlos); 15(2); 203-209","TEMA (São Carlos)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-84512014000200007&lang=pt" 
"S2179-84512014000200004-scl","A distribuição Gama Weibull Poisson aplicada a dados de sobrevivência","Percontini, A., Gomes-Silva, F.S., Ramos, M.W.A., Venancio, R., Cordeiro, G.M.","TEMA (São Carlos); 15(2); 165-176","TEMA (São Carlos)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-84512014000200004&lang=pt" 
"S2179-84512014000200006-scl","SDRE based leader-follower formation control of multiple mobile robots","Chinelato, C.I.G., Martins-Filho, L.S.","TEMA (São Carlos); 15(2); 195-202","TEMA (São Carlos)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-84512014000200006&lang=pt" 
"S0104-14282014000400001-scl","Fator de impacto 2013","Frollini, Elisabete, Ambrósio, José Donato, Ruvolo Filho, Adhemar Colla","Polímeros; 24(4); e1-e1","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400001&lang=pt" 
"S0104-14282014000400003-scl","Solid state polymerization of pet/pc extruded blend: effect of reaction temperature on thermal, morphological and viscosity properties","Mendes, Luis Claudio, Mallet, Isaac Albert, Cestari, Sibele Piedade, Dias, Frederico Gonçalves de Albuquerque, Pereira, Patricia Soares da Costa","Polímeros; 24(4); 422-427","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400003&lang=pt" 
"S0104-14282014000400006-scl","Failure criterion for adhesively bonded joints using Arcan´s experimental method","Santos, Demetrio Jackson dos, Batalha, Gilmar Ferreira","Polímeros; 24(4); 441-445","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400006&lang=pt" 
"S0104-14282014000400010-scl","Desenvolvimento de surfatantes para aplicação na indústria de explosivos","Lopes, Luciana Rodrigues Barreto, Soares, Vera Lúcia Pereira, Barcellos, Maria Teresa C., Mansur, Claudia Regina Elias","Polímeros; 24(4); 474-477","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400010&lang=pt" 
"S0104-14282014000400004-scl","The effect of di-(-2-ethyl hexyl) phthalate (Dehp) as plasticizer on the thermal and mechanical properties of pvc/pmma blends","Aouachria, Kamira, Quintard, Guilhem, Massardier-Nageotte, Valérie, Belhaneche-Bensemra, Naima","Polímeros; 24(4); 428-433","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400004&lang=pt" 
"S0104-14282014000400002-scl","Treatments of jute fibers aiming at improvement of fiber-phenolic matrix adhesion","Razera, Ilce Aiko Tanaka, Silva, Cristina Gomes da, Almeida, Érika Virgínia Raphael de, Frollini, Elisabete","Polímeros; 24(4); 417-421","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400002&lang=pt" 
"S2179-84512014000200001-scl","Notas editoriais","Castelo Filho, Antonio, Sousa, Fabrício Simeoni de","TEMA (São Carlos); 15(2); 131-132","TEMA (São Carlos)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-84512014000200001&lang=pt" 
"S2179-84512014000200008-scl","A prelude to the fractional calculus applied to tumor dynamic","Varalta, N., Gomes, A.V., Camargo, R.F.","TEMA (São Carlos); 15(2); 211-221","TEMA (São Carlos)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-84512014000200008&lang=pt" 
"S2179-84512014000200009-scl","A Lempel-Ziv like approach for signal classification","Montalvão, J., Canuto, J.","TEMA (São Carlos); 15(2); 223-234","TEMA (São Carlos)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-84512014000200009&lang=pt" 
"S2179-84512014000200005-scl","Desenvolvimento de operador matemático para algoritmos de otimização heurísticos aplicado a problema de geoprospecção","Calixto, W.P., Pereira, T.M., Mota, J.C., Alves, A.J., Domingues, E.G., Domingos, J.L., Coimbra, A.P., Alvarenga, B.","TEMA (São Carlos); 15(2); 177-194","TEMA (São Carlos)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-84512014000200005&lang=pt" 
"S2179-84512014000200002-scl","Robustness on intuitionistic fuzzy connectives","Reiser, R.H.S., Bedregal, B.","TEMA (São Carlos); 15(2); 133-149","TEMA (São Carlos)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-84512014000200002&lang=pt" 
"S2179-84512014000200003-scl","Grafos que geram emparelhamento de arestas relacionados à tesselação {12g - 6, 3}","Silva, G.F. da, Faria, M.B., Jesus, C. Mendes de","TEMA (São Carlos); 15(2); 151-163","TEMA (São Carlos)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-84512014000200003&lang=pt" 
"S0104-14282014000400013-scl","Purificação e organofilização em escala piloto de argilas bentoníticas com tensoativo não iônico e aplicação em nanocompósitos poliméricos","Cavalcanti, Wilma Sales, Brito, Gustavo de Figueiredo, Agrawal, Pankaj, Mélo, Tomás Jeferson Alves de, Neves, Gelmires de Araújo, Dantas, Mísia Macedo","Polímeros; 24(4); 491-500","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400013&lang=pt" 
"S0104-14282014000400011-scl","Síntese de látices com baixa concentração de compostos orgânicos voláteis (COVs): efeito das técnicas de redução dos COVs nas propriedades dos látexes e das tintas","Oliveira, Maurício Pinheiro de, Silva, Caroline Reggiani da","Polímeros; 24(4); 478-485","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400011&lang=pt" 
"S0104-14282014000400016-scl","Propriedades mecânicas, tribológicas e térmicas de nanocompósitos de PLLA com nanotubos de carbono de paredes múltiplas","Bertholdi, Jonas, Opelt, Carlos Vinicius, Milan, Júlio César Giubilei, Coelho, Luiz Antonio Ferreira, Lepienski, Carlos Maurício","Polímeros; 24(4); 514-520","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400016&lang=pt" 
"S0104-14282014000400017-scl","Cinética de cristalização não-isotérmica de resíduos de polietileno de alta densidade (PEAD)","Costa, Helson Moreira da, Andrade, Mônica Calixto de, Lessa, Milena Diniz, Ramos, Valéria Dutra","Polímeros; 24(4); 521-528","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400017&lang=pt" 
"S0104-14282014000400014-scl","Blendas poliméricas biodegradáveis de PHB e PLA para fabricação de filmes","Pachekoski, Wagner Mauricio, Dalmolin, Carla, Agnelli, José Augusto Marcondes","Polímeros; 24(4); 501-507","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400014&lang=pt" 
"S0104-14282014000400015-scl","Filmes de polipirrol aplicados no desenvolvimento de eletrodos descartáveis seletivos a íons fluoreto","Lamy-Mendes, Alyne Cristina, Bindewald, Eduardo Henrique, Papi, Maurício Alberto Poletti, Marcolino-Jr, Luiz Humberto, Bergamini, Márcio Fernando","Polímeros; 24(4); 508-513","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400015&lang=pt" 
"S0104-14282014000400005-scl","Flow visualization &amp; extrudate swell behavior of natural rubber compound in annular die capillary rheometer","Intawong, Naret, Wiratket, Auttapong, Meechue, Pholkrit","Polímeros; 24(4); 434-440","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400005&lang=pt" 
"S0104-14282014000400007-scl","Biocomposites based on chitosan and carnauba straw powder","Pereira, Márcia Rodrigues, Marques, Jéssica Souza, Fonseca, José Luís Cardozo","Polímeros; 24(4); 446-452","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400007&lang=pt" 
"S0104-14282014000400009-scl","Membranas híbridas com potencial uso em células a combustível - parte 1: nanocompósitos de poli(eterimida) sulfonada","Gomes, Ana Catarina de Oliveira, Uieda, Beatriz, Tamashiro, Andre Akio, Ruvolo Filho, Adhemar Collà, Pessan, Luiz Antonio, Paranhos, Caio Marcio","Polímeros; 24(4); 464-473","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400009&lang=pt" 
"S0104-14282014000400008-scl","Spectroscopy analyses of polyurethane/polyaniline IPN using computational simulation (Amber, MM+ and PM3 method)","Rangel-Vazquez, Norma-Aurea, Sánchez-López, Carlos, Felix, Francisco Rodríguez","Polímeros; 24(4); 453-463","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400008&lang=pt" 
"S0104-14282014000400012-scl","Preparação de novos nanobiocompósitos comestíveis ativos contendo nanoemulsão de canela e pectina","Moura, Marcia Regina de, Aouada, Fauze Ahmad, Souza, Juliana Reghine, Mattoso, Luiz Henrique Capparelli","Polímeros; 24(4); 486-490","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000400012&lang=pt" 
"S1413-70542014000400005-scl","Tolerance of dry bean cultivars to saflufenacil","Diesel, Francielli, Trezzi, Michelangelo Muzell, Oliveira, Paulo Henrique, Xavier, Elouize, Pazuch, Daiana, Pagnoncelli Junior, Fortunato","Ciência e Agrotecnologia; 38(4); 352-360","Ciência e Agrotecnologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542014000400005&lang=pt" 
"S1413-70542014000400006-scl","conservation and nutritional quality of blueberry treated with eatable covering","Stülp, Marcibela, Gnas, Bruna Barbara Bucalão, Clemente, Edmar","Ciência e Agrotecnologia; 38(4); 361-366","Ciência e Agrotecnologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542014000400006&lang=pt" 
"S1413-70542014000400004-scl","Resistance of potato clones to necrotic recombinant strains of potato virus y (pvy)","Ribeiro, Silvia Regina Rodrigues de Paula, Pinto, César Augusto Brasil Pereira, Costa, Suellen Bárbara Ferreira Galvino, Menezes, Mariney de, Figueira, Antonia dos Reis","Ciência e Agrotecnologia; 38(4); 343-351","Ciência e Agrotecnologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542014000400004&lang=pt" 
"S1413-70542014000400003-scl","Performance of the probability distribution models applied to heavy rainfall daily events","Marques, Rosângela Francisca de Paula Vitor, Mello, Carlos Rogério de, Silva, Antônio Marciano da, Franco, Camila Silva, Oliveira, Alisson Souza de","Ciência e Agrotecnologia; 38(4); 335-342","Ciência e Agrotecnologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542014000400003&lang=pt" 
"S1413-70542014000400001-scl","Enzyme activity in soybean seeds produced under foliar application of manganese","Carvalho, Everson Reis, Oliveira, João Almir, Von Pinho, Édila Vilela de Resende, Costa Neto, Jaime","Ciência e Agrotecnologia; 38(4); 317-327","Ciência e Agrotecnologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542014000400001&lang=pt" 
"S1413-82712014000200014-scl","Escala de Estratégias de Aprendizagem: evidências de validade em contexto universitário híbrido","Martins, Lara Barros, Zerbini, Thaís","Psico-USF; 19(2); 317-328","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000200014&lang=pt" 
"S0213-12852014000400004-esp","Manejo clínico odontológico integral del paciente con síndrome de Sjögren: una propuesta","Sturla Rojas, G., Romo Ormazábal, F., Torres-Quintana, M.A.","Avances en Odontoestomatología; 30(4); 205-217","Avances en Odontoestomatología","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852014000400004&lang=pt" 
"S1983-41952014000400001-scl","Editorial","Campos Filho, Américo, Sousa, José Luiz Antunes de Oliveira e, Pinto, Roberto Caldas de Andrade","Revista IBRACON de Estruturas e Materiais; 7(4); -","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952014000400001&lang=pt" 
"S1983-41952014000400004-scl","Lajes lisas nervuradas bidirecionais com furos","Mateus, G. M., Aguiar, A. J., Ferreira, M. P., Oliveira, D. R. C.","Revista IBRACON de Estruturas e Materiais; 7(4); 572-591","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952014000400004&lang=pt" 
"S1983-41952014000400003-scl","Análise de cargas acidentais em pavimentos de garagem","Tenório, D. A., Gomes, P. C. C., Désir, J. M., Uchôa, E. L. M.","Revista IBRACON de Estruturas e Materiais; 7(4); 560-571","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952014000400003&lang=pt" 
"S1983-41952014000400007-scl","Resistência ao cisalhamento de lajes nervuradas unidirecionais de concreto armado","Souza, W. M., Caetano, T. R. G., Ferreira, M. P., Oliveira, D. R. C.","Revista IBRACON de Estruturas e Materiais; 7(4); 648-684","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952014000400007&lang=pt" 
"S1983-41952014000400005-scl","Sistema de reforço à punção de lajes lisas de concreto armado com polímeros reforçados com fibra de carbono (PRFC)","Santos, G. S., Nicácio, W. G., Lima, A. W., Melo, G. S. S. A.","Revista IBRACON de Estruturas e Materiais; 7(4); 592-625","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952014000400005&lang=pt" 
"S1983-41952014000400009-scl","Enriquecimento com calda do CCR para face de barragens","Wendler, A. P., Marques Filho, J., Franco Filho, J. M. M., Bianchini, M.","Revista IBRACON de Estruturas e Materiais; 7(4); 709-722","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952014000400009&lang=pt" 
"S1983-41952014000400008-scl","O papel do metacaulim na proteção dos concretos contra a ação deletéria de cloretos","Figueiredo, C. P., Santos, F. B., Cascudo, O., Carasek, H., Cachim, P., Velosa, A.","Revista IBRACON de Estruturas e Materiais; 7(4); 685-708","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952014000400008&lang=pt" 
"S1983-41952014000400006-scl","Análise da influência das cinzas do bagaço de cana-de-açúcar no comportamento mecânico de concretos","Sampaio, Z. L. M., Souza, P. A. B. F., Gouveia, B. G.","Revista IBRACON de Estruturas e Materiais; 7(4); 626-647","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952014000400006&lang=pt" 
"S0004-27302014000600640-scl","Lack of association between polymorphisms in the UBASH3A gene and autoimmune thyroid disease: a case control study","Cai, TianTian, Wang, Xuan, Muhali, Fatuma-Said, Song, RongHua, Shi, XiaoHong, Jiang, WenJuan, Xiao, Ling, Li, DanFeng, Zhang, JinAn","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(6); 640-645","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000600640&lang=pt" 
"S0004-27302014000600656-scl","Aggressive pituitary lesion with a remarkably high Ki-67","Marques, Pedro, Mafra, Manuela, Calado, Carlos, Martins, Anabela, Monteiro, Joaquim, Leite, Valeriano","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(6); 656-660","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000600656&lang=pt" 
"S0004-27302014000600619-scl","Evaluation of parathyroid function and mineral metabolism in psychiatric patients using lithium salts","Oliveira, Thiago Costa de, Campos Neto, Ivo Alves de, Aguiar-Oliveira, Manuel Hermínio de, Pereira, Francisco de Assis","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(6); 619-624","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000600619&lang=pt" 
"S0004-27302014000600610-scl","Resistência à insulina e componentes da síndrome metabólica, análise por sexo e por fase da adolescência","Faria, Eliane Rodrigues de, Faria, Franciane Rocha de, Franceschini, Sylvia do Carmo Castro, Peluzio, Maria do Carmo Gouveia, Sant?Ana, Luciana Ferreira da Rocha, Novaes, Juliana Farias de, Ribeiro, Sônia Machado Rocha, Ribeiro, Andréia Queiroz, Priore, Silvia Eloiza","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(6); 610-618","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000600610&lang=pt" 
"S0004-27302014000600625-scl","Screening of celiac disease in patients with autoimmune thyroid disease from Southern Brazil","Teixeira, Laila M., Nisihara, Renato, Utiyama, Shirley Ramos da Rosa, Bem, Ricardo S. de, Marcatto, Cristina, Bertolazo, Michelli, Carvalho, Gisah A. de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(6); 625-629","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000600625&lang=pt" 
"S0103-636X2014000200580-scl","A Transformação dos Textos dos Materiais Curriculares Educativos por Professores de Matemática: uma análise dos princípios presentes na prática pedagógica","Aguiar, Wagner Ribeiro, Oliveira, Andreia Maria Pereira de","Bolema: Boletim de Educação Matemática; 28(49); 580-600","Bolema: Boletim de Educação Matemática","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-636X2014000200580&lang=pt" 
