"S0104-42302006000300008-scl","Descolamento prematuro da placenta","Souza, E, Camano, L","Revista da Associação Médica Brasileira; 52(3); 133-135","Revista da Associação Médica Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302006000300008&lang=pt" 
"S0104-71832006000100006-scl","Complejidad territorial y sustentabilidad: notas para una epistemológia de los estudios territoriales","Ther Ríos, Francisco","Horizontes Antropológicos; 12(25); 105-115","Horizontes Antropológicos","Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100006&lang=pt" 
"S0104-71832006000100017-scl","A ambientalização dos conflitos sociais: participação e controle público da poluição industrial","Rechenberg, Fernanda","Horizontes Antropológicos; 12(25); 297-300","Horizontes Antropológicos","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100017&lang=pt" 
"S0104-71832006000100009-scl","O mundo da administração pública das águas do estado do Rio de Janeiro segundo o olhar de um antropólogo","Machado, Carlos José Saldanha","Horizontes Antropológicos; 12(25); 171-190","Horizontes Antropológicos","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100009&lang=pt" 
"S0104-71832006000100016-scl","O imaginário e o poético nas Ciências Sociais","Fischer, Nilton Bueno","Horizontes Antropológicos; 12(25); 293-296","Horizontes Antropológicos","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100016&lang=pt" 
"S0104-71832006000100014-scl","Comunidade de destino","Maffesoli, Michel","Horizontes Antropológicos; 12(25); 273-283","Horizontes Antropológicos","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100014&lang=pt" 
"S0034-72992006000300001-scl","As incertezas do futuro","Nassif, Antonio Celso Nunes","Revista Brasileira de Otorrinolaringologia; 72(3); 290-290","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000300001&lang=pt" 
"S0034-72992006000300003-scl","Anatomia endoscópica da artéria etmoidal anterior: estudo de dissecção em cadáveres","Araujo Filho, Bernardo Cunha, Weber, Raimar, Pinheiro Neto, Carlos Diógenes, Lessa, Marcus Miranda, Voegels, Richard Louis, Butugan, Ossamu","Revista Brasileira de Otorrinolaringologia; 72(3); 303-308","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000300003&lang=pt" 
"S0034-72992006000300012-scl","Correlação entre tontura e disfunções do metabolismo da glicose","Fonseca, Adriano Santana, Davidsohn, Silvia Angeleri Valente","Revista Brasileira de Otorrinolaringologia; 72(3); 367-369","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000300012&lang=pt" 
"S0034-72992006000300026-scl","Corpo estranho em nasofaringe: achado de exame radiológico","Martins, Regina Helena Garcia, Mano, Juliano B., Silva, Eriverton F. da","Revista Brasileira de Otorrinolaringologia; 72(3); 431-431","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000300026&lang=pt" 
"S0034-72992006000300025-scl","Hipertensão perilinfática","Miranda, João Alcides, Suzuki, Fábio Akira, Borges, Marcello Henrique de Carvalho","Revista Brasileira de Otorrinolaringologia; 72(3); 430-430","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000300025&lang=pt" 
"S0034-72992006000300024-scl","Automastoidectomia","Miranda, João Alcides, Suzuki, Fábio Akira, Borges, Marcello Henrique de Carvalho, Sartini, Andre Luis","Revista Brasileira de Otorrinolaringologia; 72(3); 429-429","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000300024&lang=pt" 
"S0034-72992006000300022-scl","Distonia laríngea: relato de caso e tratamento com toxina botulínica","Santos, Victor José Barbosa, Mattioli, Fernando Marcos, Mattioli, Wellerson Marcos, Daniel, Renata Jacob, Cruz, Vicente Paulo Miranda","Revista Brasileira de Otorrinolaringologia; 72(3); 425-427","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000300022&lang=pt" 
"S0034-72992006000300023-scl","Mucocele Frontal Bilateral","Sakae, Flavio Akira, Araújo Filho, Bernardo Cunha, Lessa, Marcus, Voegels, Richard Lois, Butugan, Ossamu","Revista Brasileira de Otorrinolaringologia; 72(3); 428-428","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000300023&lang=pt" 
"S0482-50042006000300011-scl","","Bértolo, Manoel Barros","Revista Brasileira de Reumatologia; 46(3); 224-224","Revista Brasileira de Reumatologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042006000300011&lang=pt" 
"S0482-50042006000300001-scl","O olhar de diferentes regiões do Brasil na reumatologia atual","Lage, Lais V., Levy, Roger A.","Revista Brasileira de Reumatologia; 46(3); 164-164","Revista Brasileira de Reumatologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042006000300001&lang=pt" 
"S0482-50042006000300009-scl","Artro-ressonância do ombro na instabilidade anterior","Honda, Eduardo, Aihara, André Yui, Natour, Jamil, Fernandes, Artur da Rocha Corrêa","Revista Brasileira de Reumatologia; 46(3); 214-218","Revista Brasileira de Reumatologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042006000300009&lang=pt" 
"S0482-50042006000300008-scl","A importância da fotografia na medicina","Techy, Antonio","Revista Brasileira de Reumatologia; 46(3); 207-209","Revista Brasileira de Reumatologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042006000300008&lang=pt" 
"S0482-50042006000300004-scl","Estudo comparativo de quatro critérios de classificação para artrite psoriásica","Marques, Cláudia Diniz Lopes, Cantagrel, Alain, Cavalcanti, Fernando, Duarte, Ângela Luzia Branco Pinto","Revista Brasileira de Reumatologia; 46(3); 181-187","Revista Brasileira de Reumatologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042006000300004&lang=pt" 
"S0482-50042006000300003-scl","Valor diagnóstico do anticorpo antipeptídeo citrulinado cíclico na artrite reumatóide","Silva, Aldifran Ferreira da, Matos, Afonso Napoleão, Lima, Áurea Maria Santana, Lima, Elízia Fernandes, Gaspar, Antônio Pinheiro, Braga, José Antônio Fortes, Carvalho, Edgar M.","Revista Brasileira de Reumatologia; 46(3); 174-180","Revista Brasileira de Reumatologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042006000300003&lang=pt" 
"S0482-50042006000300014-scl","Perda auditiva neurossensorial em pacientes com granulomatose de Wegener: relato de três casos e revisão de literatura","Gomides, Ana Paula Monteiro, Rosário, Eduardo José do, Borges, Helenice Martins, Vignoli, Marco Aurélio, Pádua, Paulo Madureira de, Sousa, Renato Castro Alves de","Revista Brasileira de Reumatologia; 46(3); 234-236","Revista Brasileira de Reumatologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042006000300014&lang=pt" 
"S0482-50042006000300012-scl","Sacroiliíte bilateral por criptococos: relato de um caso e revisão de literatura","Silva, Érika Kameya da, Guedes-Barbosa, Luíz Sérgio, Batista, Mariani Carla Prudente","Revista Brasileira de Reumatologia; 46(3); 225-229","Revista Brasileira de Reumatologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042006000300012&lang=pt" 
"S0482-50042006000300013-scl","Terapia tópica com pimecrolimus em lesão cutânea refratária de lúpus eritematoso sistêmico","Rangel, Leandro Vasconcellos, Santiago, Juliana de Miranda, Souza, Júlia Constança Conceição, Nascimento, Larissa Fraga Lima, Santiago, Mittermayer Barreto","Revista Brasileira de Reumatologia; 46(3); 230-233","Revista Brasileira de Reumatologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042006000300013&lang=pt" 
"S0104-59702006000200011-scl","La medicina y los seguros en el abordaje del problema de los inválidos del trabajo en España en la primera mitad del siglo XX","Porras Gallo, Maria Isabel","História, Ciências, Saúde-Manguinhos; 13(2); 393-410","História, Ciências, Saúde-Manguinhos","Inglês, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702006000200011&lang=pt" 
"S0100-54052006000200005-scl","Gramíneas hospedeiras de Xanthomonas sp., agente causal da falsa estria vermelha da cana-de-açúcar","Mantovani, Elaine Spindola, Marini, Danyelle Cristine, Giglioti, Éder Antônio","Summa Phytopathologica; 32(2); 124-130","Summa Phytopathologica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052006000200005&lang=pt" 
"S0100-54052006000200006-scl","Efeito de doses de nitrogênio na severidade da murcha-de-curtobacterium em cultivares de feijoeiro comum","Theodoro, Gustavo de Faria, Maringoni, Antonio Carlos","Summa Phytopathologica; 32(2); 131-138","Summa Phytopathologica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052006000200006&lang=pt" 
"S0100-54052006000200007-scl","Efeito de doses de potássio na severidade da murcha-de-curtobacterium em cultivares de feijoeiro comum","Theodoro, Gustavo de Faria, Maringoni, Antonio Carlos","Summa Phytopathologica; 32(2); 139-146","Summa Phytopathologica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052006000200007&lang=pt" 
"S0100-54052006000200010-scl","Efeito do tempo, substrato e temperatura na penetração de juvenis do segundo estádio de Meloidogyne javanica e Heterodera glycines em soja","Campos, Hercules Diniz, Campos, Vicente Paulo, Pozza, Edson Ampélio","Summa Phytopathologica; 32(2); 156-160","Summa Phytopathologica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052006000200010&lang=pt" 
"S0100-54052006000200011-scl","Desenvolvimento de iniciadores para detecção e identificação de Diaporthe phaseolorum var. meridionalis em sementes de soja","Vechiato, Marta Helena, Maringoni, Antonio Carlos, Martins, Elza Maria Frias","Summa Phytopathologica; 32(2); 161-169","Summa Phytopathologica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052006000200011&lang=pt" 
"S0100-54052006000200012-scl","Variabilidade genética em isolados de Curtobacterium flaccumfaciens","Souza, Valmir Luiz de, Maringoni, Antonio Carlos, Krause-Sakate, Renate","Summa Phytopathologica; 32(2); 170-176","Summa Phytopathologica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052006000200012&lang=pt" 
"S0100-54052006000200008-scl","Caracterização molecular através da técnica fAFLP de isolados de Diaporthe citri","Nozaki, Márcia de Holanda, Camargo, Margarete, Lemos, Eliana Gertrudes Macedo, Aukar, Ana Paula de Andrade, Barreto, Modesto","Summa Phytopathologica; 32(2); 147-150","Summa Phytopathologica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052006000200008&lang=pt" 
"S0100-54052006000200009-scl","Transmissão experimental do Grapevine virus B pela cochonilha Pseudococcus longispinus Targioni-Tozzetti (Hemiptera: Pseudococcidae)","Kuniyuki, Hugo, Gioria, Ricardo, Rezende, Jorge Alberto Marques, Willink, Cristina Granara de, Novo, José Polese Soares, Yuki, Valdir Atsushi","Summa Phytopathologica; 32(2); 151-155","Summa Phytopathologica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052006000200009&lang=pt" 
"S1415-43662006000200001-scl","Formulação adimensional do fluxo em injetores de fertilizantes","Lima Neto, Iran E.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(2); 247-251","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000200001&lang=pt" 
"S0482-50042006000300010-scl","Tratamento da artrite reumatóide","Pinto, Maria Raquel da Costa, Miguel, Rita de Cássia Corrêa, Rezende, Gustavo Gomes","Revista Brasileira de Reumatologia; 46(3); 219-223","Revista Brasileira de Reumatologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042006000300010&lang=pt" 
"S1519-38292006000200004-scl","Caracterização dos partos e dos nascidos vivos em Piripiri, Piauí, Brasil","Mascarenhas, Márcio Dênis Medeiros, Rodrigues, Malvina Thaís Pacheco, Monte, Nayara Fernanda","Revista Brasileira de Saúde Materno Infantil; 6(2); 175-181","Revista Brasileira de Saúde Materno Infantil","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292006000200004&lang=pt" 
"S1414-753X2006000100012-scl","Riscos e oportunidades das concessões de saneamento à iniciativa privada: estudos de caso no sudeste brasileiro","Lima, Roberval Francisco de","Ambiente &amp; Sociedade; 9(1); 194-196","Ambiente &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2006000100012&lang=pt" 
"S1414-753X2006000100005-scl","Transgênicos e percepção pública da ciência no Brasil","Guivant, Julia S.","Ambiente &amp; Sociedade; 9(1); 81-103","Ambiente &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2006000100005&lang=pt" 
"S1414-753X2006000100011-scl","Os fundamentos teóricos do capital social","Boeira, Sérgio Luís, Borba, Julian","Ambiente &amp; Sociedade; 9(1); 187-193","Ambiente &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2006000100011&lang=pt" 
"S1414-753X2006000100010-scl","Sustentabilidade ambiental, consumo e cidadania","Jacobi, Pedro","Ambiente &amp; Sociedade; 9(1); 183-186","Ambiente &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2006000100010&lang=pt" 
"S1414-753X2006000100003-scl","Evolução das tipologias e categorias de áreas protegidas no Brasil","Medeiros, Rodrigo","Ambiente &amp; Sociedade; 9(1); 41-64","Ambiente &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2006000100003&lang=pt" 
"S1414-753X2006000100006-scl","Para uma imaginação sociológica da ecologia: uma análise do pensamento de Anthony Giddens","Lenzi, Cristiano Luis","Ambiente &amp; Sociedade; 9(1); 105-126","Ambiente &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2006000100006&lang=pt" 
"S1414-753X2006000100007-scl","Racionalidade com compromisso: os assentados do Ribeirão Bonito (Teodoro Sampaio - SP) e o projeto de conservação ambiental","Costa, Rosangela Calado da, Futemma, Célia Regina Tomiko","Ambiente &amp; Sociedade; 9(1); 127-148","Ambiente &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2006000100007&lang=pt" 
"S1414-753X2006000100008-scl","Análise ambiental: estudo bioclimático urbano em centro histórico","Araújo, Bianca Carla Dantas de, Caram, Rosana","Ambiente &amp; Sociedade; 9(1); 149-167","Ambiente &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2006000100008&lang=pt" 
"S1414-753X2006000100009-scl","A questão ambiental urbana no programa de saúde da família: avaliação da estratégia ambiental numa política pública de saúde","Ianni, Aurea Maria Zöllner, Quitério, Luiz Antonio Dias","Ambiente &amp; Sociedade; 9(1); 169-180","Ambiente &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2006000100009&lang=pt" 
"S1414-753X2006000100001-scl","Illegal logging and local democracy: between communitarianism and legal fetishism","Azuela, Antonio","Ambiente &amp; Sociedade; 9(1); 9-22","Ambiente &amp; Sociedade","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2006000100001&lang=pt" 
"S1414-753X2006000100004-scl","Ciências em trânsito, objetos complexos: práticas e discursos socioambientais","Floriani, Dimas","Ambiente &amp; Sociedade; 9(1); 65-80","Ambiente &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2006000100004&lang=pt" 
"S0124-59962006000100011-col","MEMORANDO&lt;a name=nast&gt;&lt;/a&gt;","Currie, L. B., Ellsworth, P. T., White, H. D.","Revista de Economía Institucional; 8(14); 237-258","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100011&lang=pt" 
"S0124-59962006000100010-col","EL ENDEUDAMIENTO DE LAS EMPRESAS ARGENTINAS EN UNA ECONOMÍA EN CRISIS (1983-1991)","Berumen, Sergio A., Bagnasco Petrelli, Fabio","Revista de Economía Institucional; 8(14); 215-234","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100010&lang=pt" 
"S0124-59962006000100013-col","LA PRESENTACIÓN DE LAS VENTAJAS COMPARATIVAS: UNA NOTA PEDAGÓGICA","Pérez Salazar, Mauricio","Revista de Economía Institucional; 8(14); 263-275","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100013&lang=pt" 
"S0124-59962006000100012-col","LA SEGUNDA “CARTA DE DERECHOS”","Roosevelt, Franklin Delano","Revista de Economía Institucional; 8(14); 259-260","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100012&lang=pt" 
"S0124-59962006000100015-col","DE LA MORTALIDAD MILITAR Y EPISCOPAL EN LA COLONIA AL DESEMPEÑO ECONÓMICO CONTEMPORÁNEO. ¿QUÉ PUDO PASAR?","Rubio, Mauricio","Revista de Economía Institucional; 8(14); 289-297","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100015&lang=pt" 
"S0124-59962006000100014-col","HISTORIA PARA DUMMIES: UNA MIRADA COLONIAL A LA HISTORIA IMPERIAL","Correa R., Juan Santiago","Revista de Economía Institucional; 8(14); 277-288","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100014&lang=pt" 
"S0124-59962006000100017-col","DEL “CUERPO CIERTO” Y OTRAS AMBIGÜEDADES…","Pérez Salazar, Bernardo","Revista de Economía Institucional; 8(14); 305-310","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100017&lang=pt" 
"S0124-59962006000100016-col","IN MEMORIAM JOHN KENNETH GALBRAITH (1908-2006)","Castrillón, Alberto","Revista de Economía Institucional; 8(14); 299-302","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100016&lang=pt" 
"S0124-59962006000100019-col","LA REFUNDACIÓN DE LA SOLIDARIDAD","Uribe López, Mauricio","Revista de Economía Institucional; 8(14); 331-336","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100019&lang=pt" 
"S0124-59962006000100018-col","EL ECLIPSE DE LA FRATERNIDAD. UNA REVISIÓN REPUBLICANA DE LA TRADICIÓN SOCIALISTA","Castrillón, Alberto","Revista de Economía Institucional; 8(14); 311-329","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100018&lang=pt" 
"S0124-59962006000100008-col","RELACIONES ENTRE DEMOCRACIA Y DESARROLLO EN LOS PAÍSES ANDINOS. UNA REFLEXIÓN DESDE LA ECONOMÍA POLÍTICA","Moncayo Jiménez, Édgard","Revista de Economía Institucional; 8(14); 167-190","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100008&lang=pt" 
"S0124-59962006000100009-col","DILEMAS DE UN TEÓRICO ECONÓMICO","Rubinstein, Ariel","Revista de Economía Institucional; 8(14); 191-213","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100009&lang=pt" 
"S0124-59962006000100006-col","LA RELACIÓN ENTRE LAS INSTITUCIONES Y EL DESARROLLO ECONÓMICO. PROBLEMAS TEÓRICOS CLAVES&lt;a name=nast&gt;&lt;/a&gt;","Chang, Ha-Joon","Revista de Economía Institucional; 8(14); 125-136","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100006&lang=pt" 
"S0124-59962006000100007-col","INSTITUCIONES JURÍDICAS Y CRECIMIENTO ECONÓMICO: LA EXPERIENCIA ASIÁTICA","Burgos, Germán","Revista de Economía Institucional; 8(14); 137-166","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100007&lang=pt" 
"S0124-59962006000100004-col","DERECHOS FUNDAMENTALES Y CONSECUENCIAS ECONÓMICAS","Lamprea M., Everaldo","Revista de Economía Institucional; 8(14); 77-103","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100004&lang=pt" 
"S0124-59962006000100005-col","LA POLÍTICA MONETARIA Y LA CORTE CONSTITUCIONAL: EL CASO DEL SALARIO MÍNIMO&lt;a name=nast&gt;&lt;/a&gt;","Hofstetter, Marc","Revista de Economía Institucional; 8(14); 105-124","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100005&lang=pt" 
"S0124-59962006000100002-col","LOS APORTES DE EDUARDO WIESNER AL PENSAMIENTO ECONÓMICO COLOMBIANO","González, Jorge Iván","Revista de Economía Institucional; 8(14); 17-53","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100002&lang=pt" 
"S0124-59962006000100003-col","EL CONCEPTO DE LIBERTAD EN LA TEORÍA POLÍTICA DE NORBERTO BOBBIO","Bernal Pulido, Carlos","Revista de Economía Institucional; 8(14); 55-75","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100003&lang=pt" 
"S0124-59962006000100001-col","","","Revista de Economía Institucional; 8(14); 05-13","Revista de Economía Institucional","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962006000100001&lang=pt" 
"S0864-34662006000200001-cub","El control de las enfermedades crónicas no transmisibles en Cuba","Orduñez García, Pedro O","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200001&lang=pt" 
"S0864-34662006000200002-cub","El consumo de productos manufacturados del tabaco en Cuba","Suárez Lugo, Nery","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200002&lang=pt" 
"S0864-34662006000200003-cub","Mortalidad prematura por angiopatía diabética periférica en Cuba en los años 1990, 1995 y 2000","Gallardo Pérez, Ulises de Jesús, Seuc Jo, Armando H, Zangronis Ruano, Leonardo, Chirino Carreño, Nelson, López Nistal, Libia, Barbería Elejalde, Osiris","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200003&lang=pt" 
"S0864-34662006000200004-cub","Presencia del gen de invasividad inv A en cepas de Salmonella spp: aisladas de alimentos del Caribe Colombiano","Espinal Marin, Paula, Prieto Suárez, Edgar, Otero Jiménez, Vanessa, Máttar Velilla, Salim","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200004&lang=pt" 
"S0864-34662006000200005-cub","Influencia de algunos factores sobre el desarrollo de las investigaciones científicas que se realizan a nivel municipal","Seuc Jo, Armando H, de Armas Aguila, Yamila, Rubio Medina, Yuslet, Puente Madera, Isabel, Victoria García-Viniegras, Carmen Regina, Sierra Martínez, Rita María","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200005&lang=pt" 
"S0864-34662006000200006-cub","Estado de salud de conductores profesionales que circulan por la Vía Blanca","Guanche Garcell, Humberto, Suárez Enríquez, Tomás, Gutiérrez García, Francisco, Martínez Quesada, Carlos","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200006&lang=pt" 
"S0864-34662006000200007-cub","Relación entre la pobreza, iniquidad y exclusión social con las enfermedades de alto costo en México","Santos Padrón, Hilda","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200007&lang=pt" 
"S0864-34662006000200009-cub","El laberinto bioético de la investigación en salud","Acosta Sariego, José Ramón","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200009&lang=pt" 
"S0864-34662006000200010-cub","Pautas conceptuales para futuros estudios nacionales de la eficiencia en los servicios médicos primarios","García Fariñas, Anai, Gerardo Álvarez Pérez, Adolfo","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200010&lang=pt" 
"S0864-34662006000200011-cub","Enfoque conceptual y de procedimiento para el diagnóstico o análisis de la situación de salud","Ramos Domíngue, Benito Narey","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200011&lang=pt" 
"S0864-34662006000200012-cub","Médicos del primer nivel de atención: Reforma y recursos humanos en México","González González, Norma","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200012&lang=pt" 
"S0864-34662006000200013-cub","Repercusiones del envejecimiento de la población cubana en el sector salud","Rodríguez Cabrera, Aida, Álvarez Vázquez, Luisa","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200013&lang=pt" 
"S0864-34662006000200014-cub","Contribución de Jesse William Lazear a la confirmación de la teoría finlaísta","López Espinosa, José Antonio","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200014&lang=pt" 
"S0864-34662006000200015-cub","El Sistema Municipal de Salud","Pérez Masa, Benito","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200015&lang=pt" 
"S0864-34662006000200016-cub","Aprendiendo a vivir con la economía de la salud","López Pardo, Cándido","Revista Cubana de Salud Pública; 32(2); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000200016&lang=pt" 
