"S1519-69842007000200019-scl","The defensive strike of five species of lanceheads of the genus Bothrops (Viperidae)","Araújo, MS., Martins, M.","Brazilian Journal of Biology; 67(2); 327-332","Brazilian Journal of Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842007000200019&lang=pt" 
"S0066-782X2007000500016-scl","Sincronia ventricular em portadores de miocardiopatia dilatada e indivíduos normais: avaliação através da ventriculografia radioisotópica","Brandão, Simone Cristina S., Giorgi, Maria Clementina P., Miche, Rodrigo T. de, Nishioka, Silvana D&#039;Orio, Lopes, Rafael Willain, Izaki, Marisa, Soares Junior, José, Martinelli Filho, Martino, Meneghetti, José Cláudio","Arquivos Brasileiros de Cardiologia; 88(5); 596-601","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500016&lang=pt" 
"S0100-204X2007000500002-scl","Sistema de previsão da safra de soja para o Brasil","Assad, Eduardo Delgado, Marin, Fábio Ricardo, Evangelista, Silvio Roberto, Pilau, Felipe Gustavo, Farias, José Renato Bouças, Pinto, Hilton Silveira, Zullo Júnior, Jurandir","Pesquisa Agropecuária Brasileira; 42(5); 615-625","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500002&lang=pt" 
"S0100-204X2007000500003-scl","Toxicidade letal e subletal do nim sobre o pulgão-verde e seu predador Eriopis connexa","Venzon, Madelaine, Rosado, Maria da Consolação, Pallini, Angelo, Fialho, Amanda, Pereira, Célia de Jesus","Pesquisa Agropecuária Brasileira; 42(5); 627-631","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500003&lang=pt" 
"S0100-204X2007000500004-scl","Variación anual de las propiedades insecticidas de Peumus boldus sobre Sitophilus zeamais","Pérez, Felipe, Silva, Gonzalo, Tapia, Maritza, Hepp, Ruperto","Pesquisa Agropecuária Brasileira; 42(5); 633-639","Pesquisa Agropecuária Brasileira","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500004&lang=pt" 
"S0100-204X2007000500005-scl","Plântulas de soja &#039;Tracajá&#039; expostas ao ozônio sob condições controladas","Bulbovas, Patricia, Souza, Silvia Ribeiro de, Moraes, Regina Maria de, Luizão, Flávio, Artaxo, Paulo","Pesquisa Agropecuária Brasileira; 42(5); 641-646","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500005&lang=pt" 
"S0100-204X2007000500006-scl","Produção hidropônica de batata em diferentes concentrações de solução nutritiva e épocas de cultivo","Muller, Douglas Renato, Bisognin, Dilson Antônio, Andriolo, Jerônimo Luiz, Dellai, Jacso, Copetti, Francis","Pesquisa Agropecuária Brasileira; 42(5); 647-653","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500006&lang=pt" 
"S0100-204X2007000500008-scl","Virulência de isolados de Colletotrichum gloeosporioides de populações selvagens de Stylosanthes spp","Vieira, Eduardo Alano, Charchar, Maria José d&#039;Avila, Silva, Marilia Santos, Anjos, José Ribamar Nazareno dos","Pesquisa Agropecuária Brasileira; 42(5); 661-667","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500008&lang=pt" 
"S0100-204X2007000500009-scl","Produtividade de milho solteiro ou em aléias de gliricídia adubado com duas fontes orgânicas","Marin, Aldrin Martin Pérez, Menezes, Rômulo Simões Cezar, Salcedo, Ignácio Hernán","Pesquisa Agropecuária Brasileira; 42(5); 669-677","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500009&lang=pt" 
"S0100-204X2007000500010-scl","Desenvolvimento vegetativo e custo de produção de porta-enxertos de citros em recipientes para fins de subenxertia","Girardi, Eduardo Augusto, Mourão Filho, Francisco de Assis Alves, Piedade, Sônia Maria de Stefano","Pesquisa Agropecuária Brasileira; 42(5); 679-687","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500010&lang=pt" 
"S0100-204X2007000500011-scl","Capacidade de combinação por meio de análise multivariada para caracteres fenotípicos em maracujazeiro-doce","Jung, Maricelma Simiano, Vieira, Eduardo Alano, Silva, Giovani Olegário da, Brancker, Ademar, Nodari, Rubens Onofre","Pesquisa Agropecuária Brasileira; 42(5); 689-694","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500011&lang=pt" 
"S0100-204X2007000500013-scl","Herança de acilaçúcares em genótipos de tomateiro provenientes de cruzamento interespecífico","Gonçalves, Luciano Donizete, Maluf, Wilson Roberto, Cardoso, Maria das Graças, Gomes, Luiz Antônio Augusto, Nascimento, Ildon Rodrigues do","Pesquisa Agropecuária Brasileira; 42(5); 699-705","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500013&lang=pt" 
"S0100-204X2007000500014-scl","Informações fenotípicas e marcadores microssatélites de QTL na escolha de populações segregantes de feijoeiro","Pereira, Helton Santos, Santos, João Bosco dos, Abreu, Ângela de Fátima Barbosa, Couto, Karla Rodrigues","Pesquisa Agropecuária Brasileira; 42(5); 707-713","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500014&lang=pt" 
"S0100-204X2007000500015-scl","Interação com ambientes e estabilidade de genótipos de feijoeiro-comum na Região Centro-Sul do Brasil","Melo, Leonardo Cunha, Melo, Patrícia Guimarães Santos, Faria, Luis Cláudio de, Diaz, José Luiz Cabrera, Del Peloso, Maria José, Rava, Carlos Augustin, Costa, Joaquim Geraldo Cáprio da","Pesquisa Agropecuária Brasileira; 42(5); 715-723","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500015&lang=pt" 
"S0100-204X2007000500016-scl","Desempenho de semeadora-adubadora utilizando-se dois mecanismos rompedores e três pressões da roda compactadora","Koakoski, André, Souza, Cristiano Márcio Alves de, Rafull, Leidy Zulys Leyva, Souza, Luiz Carlos Ferreira de, Reis, Elton Fialho dos","Pesquisa Agropecuária Brasileira; 42(5); 725-731","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500016&lang=pt" 
"S0100-204X2007000500017-scl","Growth, yield, water and effluent quality in ponds with different management during tambaqui juvenile production","Silva, Ana Maria Dias da, Gomes, Levy de Carvalho, Roubach, Rodrigo","Pesquisa Agropecuária Brasileira; 42(5); 733-740","Pesquisa Agropecuária Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500017&lang=pt" 
"S0100-204X2007000500019-scl","Polimorfismo da beta-lactoglobulina não afeta as características físico-químicas e a estabilidade do leite bovino","Botaro, Bruno Garcia, Lima, Ygor Vinícius Real de, Aquino, Adriana Augusto, Fernandes, Raquel Helena Rocha, Garcia, José Fernando, Santos, Marcos Veiga dos","Pesquisa Agropecuária Brasileira; 42(5); 747-753","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500019&lang=pt" 
"S0021-75572007000300011-scl","Ventilação não-invasiva em crianças: uma revisão","Loh, Lik Eng, Chan, Yoke Hwee, Chan, Irene","Jornal de Pediatria; 83(2); s91-s99","Jornal de Pediatria","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572007000300011&lang=pt" 
"S0100-204X2007000500001-scl","Maize yield and rainfall on different spatial and temporal scales in Southern Brazil","Bergamaschi, Homero, Wheeler, Timothy Robert, Challinor, Andrew Juan, Comiran, Flávia, Heckler, Bruna Maria Machado","Pesquisa Agropecuária Brasileira; 42(5); 603-613","Pesquisa Agropecuária Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500001&lang=pt" 
"S0100-204X2007000500018-scl","Body condition score to predict the postpartum fertility of crossbred beef cows","Moraes, José Carlos Ferrugem, Jaume, Carlos Miguel, Souza, Carlos José Hoff de","Pesquisa Agropecuária Brasileira; 42(5); 741-746","Pesquisa Agropecuária Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000500018&lang=pt" 
"S0021-75572007000300001-scl","Desafios no atendimento da criança agudamente doente: uma visão global","Piva, Jefferson Pedro","Jornal de Pediatria; 83(2); S1-S2","Jornal de Pediatria","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572007000300001&lang=pt" 
"S0021-75572007000300002-scl","Manutenção parenteral de líquidos na criança agudamente doente","Choong, Karen, Bohn, Desmond","Jornal de Pediatria; 83(2); S3-S10","Jornal de Pediatria","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572007000300002&lang=pt" 
"S0021-75572007000300004-scl","Dengue e dengue hemorrágico: aspectos do manejo na unidade de terapia intensiva","Singhi, Sunit, Kissoon, Niranjan, Bansal, Arun","Jornal de Pediatria; 83(2); S22-S35","Jornal de Pediatria","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572007000300004&lang=pt" 
"S0021-75572007000300005-scl","Suporte farmacológico a lactentes e crianças com choque séptico","Irazuzta, José, Sullivan, Kevin J., Garcia, Pedro Celiny R., Piva, Jefferson Pedro","Jornal de Pediatria; 83(2); S36-S45","Jornal de Pediatria","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572007000300005&lang=pt" 
"S0021-75572007000300006-scl","Doença meningocócica e meningite","Branco, Ricardo G., Amoretti, Carolina F., Tasker, Robert C.","Jornal de Pediatria; 83(2); S46-S53","Jornal de Pediatria","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572007000300006&lang=pt" 
"S0021-75572007000300007-scl","Novas diretrizes na abordagem clínica da neutropenia febril e da sepse em oncologia pediátrica","Mendes, Ana Verena Almeida, Sapolnik, Roberto, Mendonça, Núbia","Jornal de Pediatria; 83(2); S54-S63","Jornal de Pediatria","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572007000300007&lang=pt" 
"S0021-75572007000300008-scl","Análise crítica das novas recomendações para reanimação cardiopulmonar","Zorzela, Liliane, Garros, Daniel, Caen, Allan R. de","Jornal de Pediatria; 83(2); S64-S70","Jornal de Pediatria","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572007000300008&lang=pt" 
"S0021-75572007000300009-scl","Sedação e analgesia em crianças: uma abordagem prática para as situações mais freqüentes","Bartolomé, Santiago Mencía, Cid, Jesús López-Herce, Freddi, Norberto","Jornal de Pediatria; 83(2); S71-S82","Jornal de Pediatria","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572007000300009&lang=pt" 
"S0021-75572007000300010-scl","Intubação traqueal","Matsumoto, Toshio, Carvalho, Werther Brunow de","Jornal de Pediatria; 83(2); S83-S90","Jornal de Pediatria","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572007000300010&lang=pt" 
"S0021-75572007000300012-scl","Ventilação mecânica convencional em pediatria","Rotta, Alexandre T., Steinhorn, David M.","Jornal de Pediatria; 83(2); S100-S108","Jornal de Pediatria","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572007000300012&lang=pt" 
"S0021-75572007000300013-scl","Cuidados de final de vida em crianças: perspectivas no Brasil e no mundo","Lago, Patrícia M., Devictor, Denis, Piva, Jefferson P., Bergounioux, Jean","Jornal de Pediatria; 83(2); S109-S116","Jornal de Pediatria","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572007000300013&lang=pt" 
"S0021-75572007000300003-scl","Acidose metabólica na infância: por que, quando e como tratá-la?","Andrade, Olberes V. B., Ihara, Flávio O., Troster, Eduardo J.","Jornal de Pediatria; 83(2); S11-S21","Jornal de Pediatria","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572007000300003&lang=pt" 
"S0042-96862007000500006-spa","New tools for an old disease","Garwood, Paul","Bulletin of the World Health Organization; 85(5); 331-332","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500006&lang=pt" 
"S0042-96862007000500014-spa","Did we reach the 2005 targets for tuberculosis control?","Dye, Christopher, Hosseini, Mehran, Watt, Catherine","Bulletin of the World Health Organization; 85(5); 364-369","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500014&lang=pt" 
"S0042-96862007000500009-spa","Financing tuberculosis control: the role of a global financial monitoring system","Floyd, Katherine, Pantoja, Andrea, Dye, Christopher","Bulletin of the World Health Organization; 85(5); 334-340","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500009&lang=pt" 
"S0042-96862007000500008-spa","Recent news from WHO","","Bulletin of the World Health Organization; 85(5); 333-333","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500008&lang=pt" 
"S0042-96862007000500011-spa","The Global Drug Facility: a unique, holistic and pioneering approach to drug procurement and management","Matiru, Robert, Ryan, Timothy","Bulletin of the World Health Organization; 85(5); 348-353","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500011&lang=pt" 
"S0042-96862007000500025-spa","The &quot;vertical-horizontal&quot; debates: time for the pendulum to rest (in peace)?","Uplekar, Mukund, Raviglione, Mario C","Bulletin of the World Health Organization; 85(5); 413-417","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500025&lang=pt" 
"S0042-96862007000500013-spa","Reaching the global tuberculosis control targets in the Western Pacific Region","van Maaren, Pieter, Tomas, Bernard, Glaziou, Philippe, Kasai, Takeshi, Ahn, Dongil","Bulletin of the World Health Organization; 85(5); 360-363","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500013&lang=pt" 
"S0042-96862007000500024-spa","Cutting-edge science and the future of tuberculosis control","Brosch, Roland, Vincent, Véronique","Bulletin of the World Health Organization; 85(5); 410-412","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500024&lang=pt" 
"S0042-96862007000500023-spa","Promoting adherence to treatment for tuberculosis: the importance of direct observation","Frieden, Thomas R, Sbarbaro, John A","Bulletin of the World Health Organization; 85(5); 407-409","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500023&lang=pt" 
"S0042-96862007000500018-spa","Barriers to reaching the targets for tuberculosis control: multidrug-resistant tuberculosis","Blöndal, Kai","Bulletin of the World Health Organization; 85(5); 387-390","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500018&lang=pt" 
"S0042-96862007000500022-spa","Promoting adherence to tuberculosis treatment","Garner, Paul, Smith, Helen, Munro, Salla, Volmink, Jimmy","Bulletin of the World Health Organization; 85(5); 404-406","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500022&lang=pt" 
"S0042-96862007000500033-spa","Authors’ response","Lucas, Robyn M","Bulletin of the World Health Organization; 85(5); -","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500033&lang=pt" 
"S0042-96862007000500034-spa","Substandard and/or counterfeit medicines for patients","Arya, Subhash C, Agarwal, Nirmala","Bulletin of the World Health Organization; 85(5); -","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500034&lang=pt" 
"S0042-96862007000500030-spa","The current public health message on UV exposure overlooks many health benefits","Grant, William B","Bulletin of the World Health Organization; 85(5); -","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500030&lang=pt" 
"S0042-96862007000500031-spa","Authors&#039; response","Lucas, Robyn M","Bulletin of the World Health Organization; 85(5); -","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500031&lang=pt" 
"S0042-96862007000500032-spa","Studies on health and electromagnetic fields","Hallberg, Örjan","Bulletin of the World Health Organization; 85(5); -","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500032&lang=pt" 
"S0042-96862007000500029-spa","Routine HIV testing: the right not to know versus the rights to care, treatment and prevention","Kamya, Moses R, Wanyenze, Rhoda, Namale, Alice S","Bulletin of the World Health Organization; 85(5); -","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500029&lang=pt" 
"S0042-96862007000500028-spa","Routine HIV-testing policies","Jensen, Kipton","Bulletin of the World Health Organization; 85(5); -","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500028&lang=pt" 
"S0042-96862007000500027-spa","La recherche bibliographique en médecine et santé publique: guide d’accès","Allen, Tomas","Bulletin of the World Health Organization; 85(5); 418-419","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500027&lang=pt" 
"S0042-96862007000500026-spa","Reichman and Hershfield’s tuberculosis: a comprehensive, international approach","Broekmans, Jaap F","Bulletin of the World Health Organization; 85(5); 418-418","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500026&lang=pt" 
"S0042-96862007000500007-spa","Stronger health systems to beat TB","","Bulletin of the World Health Organization; 85(5); 333-333","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500007&lang=pt" 
"S0042-96862007000500005-spa","Russian oblast is model in fight against TB","Zolotova, Elena","Bulletin of the World Health Organization; 85(5); 329-331","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500005&lang=pt" 
"S0042-96862007000500036-spa","Association of non-type b Haemophilus influenzae with HIV","Cowgill, Karen, Scott, J Anthony G","Bulletin of the World Health Organization; 85(5); -","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500036&lang=pt" 
"S0042-96862007000500035-spa","Using knowledge brokering to promote evidence-based policy-making","Martinez, Nidia Raya, Campbell, Danielle","Bulletin of the World Health Organization; 85(5); -","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500035&lang=pt" 
"S0042-96862007000500001-spa","In this month’s Bulletin","","Bulletin of the World Health Organization; 85(5); 325-325","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500001&lang=pt" 
"S0042-96862007000500002-spa","The international TB control targets","Blanc, Léopold, Martinez, Lindsay","Bulletin of the World Health Organization; 85(5); 326-326","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500002&lang=pt" 
"S0042-96862007000500003-spa","The new Stop TB Strategy and the Global Plan to Stop TB, 2006-2015","Raviglione, Mario C","Bulletin of the World Health Organization; 85(5); 327-327","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500003&lang=pt" 
"S0042-96862007000500004-spa","Fast action urged to halt deadly TB","Wise, Jacqui","Bulletin of the World Health Organization; 85(5); 328-329","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500004&lang=pt" 
"S0042-96862007000500010-spa","Planning to improve global health: the next decade of tuberculosis control","Maher, Dermot, Dye, Chris, Floyd, Katherine, Pantoja, Andrea, Lonnroth, Knut, Reid, Alasdair, Nathanson, Eva, Pennas, Thad, Fruth, Uli, Cunningham, Jane, Ignatius, Heather, Raviglione, Mario C, Koek, Irene, Espinal, Marcos","Bulletin of the World Health Organization; 85(5); 341-347","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500010&lang=pt" 
"S0042-96862007000500012-spa","Roles of laboratories and laboratory systems in effective tuberculosis programmes","Ridderhof, John C, van Deun, Armand, Kam, Kai Man, Narayanan, PR, Aziz, Mohamed Abdul","Bulletin of the World Health Organization; 85(5); 354-359","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500012&lang=pt" 
"S0042-96862007000500015-spa","Targets for tuberculosis control: how confident can we be about the data?","van der Werf, Marieke J, Borgdorff, Martien W","Bulletin of the World Health Organization; 85(5); 370-376","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500015&lang=pt" 
"S0042-96862007000500016-spa","Reaching the targets for tuberculosis control: the impact of HIV","Laserson, KF, Wells, CD","Bulletin of the World Health Organization; 85(5); 377-381","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500016&lang=pt" 
"S0042-96862007000500020-spa","Critical evaluation of the Global DOTS Expansion Plan","Enarson, Donald A, Billo, Nils E","Bulletin of the World Health Organization; 85(5); 395-398","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500020&lang=pt" 
"S0042-96862007000500019-spa","Case study: South Africa","","Bulletin of the World Health Organization; 85(5); 391-394","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500019&lang=pt" 
"S0042-96862007000500017-spa","Lessons from TB/HIV integration in Cambodia","","Bulletin of the World Health Organization; 85(5); 382-386","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500017&lang=pt" 
"S0042-96862007000500021-spa","Public-private mix DOTS in India","","Bulletin of the World Health Organization; 85(5); 399-403","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000500021&lang=pt" 
"S0034-98872007000500001-chl","Tumores gastrointestinales estromales (GIST): Experiencia del Servicio de Cirugía del Hospital Clínico de la Universidad de Chile entre 1999 y 2005","Braghetto, Italo, Parada, Francisco J, Cardemil, Gonzalo, Csendes, Attila, Fernández, Eduardo, Korn, Owen, Ramírez, Marcos, Carreño, Laura, Smok, Gladys, Molina, Juan Carlos, Lembach, Hanns","Revista médica de Chile; 135(5); 551-557","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500001&lang=pt" 
"S0034-98872007000500002-chl","Resultados clínicos inmediatos y alejados del implante de stents metálicos no recubiertos: ¿Se justifica un reemplazo total por los stents liberadores de drogas?","Dussaillant N, Gastón, Frago M, Gabriel, Callejas R, Sonia, Farias Ch, Eric, Cumsille G, Miguel Ángel, Ramírez N, Alfredo, Ugalde P, Héctor, García B, Sebastián, Silva J, Ana María, Ibarra F, Mario","Revista médica de Chile; 135(5); 558-565","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500002&lang=pt" 
"S0034-98872007000500003-chl","Identificación molecular de enzimas modificantes de aminoglucósidos en cepas de Enterococcus spp. aisladas en hospitales de la Octava Región de Chile","Sepúlveda A, Marcela, Bello T, Helia, Domínguez Y, Mariana, Mella M, Sergio, Zemelman Z, Raúl, González R, Gerardo","Revista médica de Chile; 135(5); 566-572","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500003&lang=pt" 
"S0034-98872007000500004-chl","Angioplastia con stents liberadores de rapamicina en diabéticos tipo 2: Experiencia del Hospital DIPRECA","Ruiz B, Carolina, Delgado D, Mario, Martinez C, Carolina, Valdivieso V, Alicia, Aylwin H, Carmen Gloria, Deck R, Carlos, Alcaino I, Milton","Revista médica de Chile; 135(5); 573-579","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500004&lang=pt" 
"S0034-98872007000500005-chl","Cambios en la prevalencia de asma en escolares chilenos entre 1994 y 2002: International Study of Asthma and Allergies in Childhood (ISAAC) - Chile phases I and III","Mallol, Javier, Aguirre, Viviana, Aguilar, Pedro, Calvo, Mario, Amarales, Lidia, Arellano, Pamela, Palma, Rodrigo","Revista médica de Chile; 135(5); 580-586","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500005&lang=pt" 
"S0034-98872007000500006-chl","Un ensayo clínico aleatorizado de farmacoterapia con monitorización telefónica para mejorar el tratamiento de la depresión en la atención primaria en Santiago, Chile","Fritsch, Rosemarie, Araya, Ricardo, Solís, Jaime, Montt, Elena, Pilowsky, Daniel, Rojas, Graciela","Revista médica de Chile; 135(5); 587-595","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500006&lang=pt" 
"S0034-98872007000500007-chl","Genotipos de Staphylococcus aureus con fenotipo meticilino resistente, aislados de pacientes del Hospital Base de Valdivia","Wilson S, Myra, Otth L, Carola, Medina S, Gustavo, Otth R, Laura, Fernández J, Heriberto, Arce, María, Zaror C, Angela, Lizama, Víctor, Gil D, Mónica, von Chrismar, Ana María","Revista médica de Chile; 135(5); 596-601","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500007&lang=pt" 
"S0034-98872007000500008-chl","¿Cómo es la salud mental de los hijos de madres deprimidas consultantes a servicios de atención primaria?","Fritsch M, Rosemarie, Montt S, María Elena, Solfs G, Jaime, Pilowsky, Daniel, Rojas C, María Graciela","Revista médica de Chile; 135(5); 602-612","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500008&lang=pt" 
"S0034-98872007000500009-chl","El cambio en la sensibilidad a la insulina no altera el perfil de lípidos en mujeres con posmenopausia temprana","Zavalza G, Ana Bertha, Graver P, Fernando, Mora M, José Miguel, Centeno L, Mayarf, Anaya P, Roberto","Revista médica de Chile; 135(5); 613-619","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500009&lang=pt" 
