"S0583-76932003000200011-mex","Sesquiterpene Lactone Sequestration by the Tortoise Beetle Physonota arizonae (Cassidinae)","Aregullín, Manuel, Rodríguez, Eloy","Revista de la Sociedad Química de México; 47(2); 143-145","Revista de la Sociedad Química de México","Inglês","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932003000200011&lang=pt" 
"S0103-84782003000300004-scl","Genitores potenciais para hibridações identificados por divergência genética em feijão carioca","Ribeiro, Nerinéia Dalfollo, Storck, Lindolfo","Ciência Rural; 33(3); 413-421","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300004&lang=pt" 
"S0103-84782003000300006-scl","Armazenamento de pêssego &#039;Chimarrita&#039; em atmosfera controlada e sob absorção de etileno","Brackmann, Auri, Steffens, Cristiano André, Giehl, Ricardo Fabiano Hettwer","Ciência Rural; 33(3); 431-435","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300006&lang=pt" 
"S0103-84782003000300007-scl","Enraizamento de estacas lenhosas de pessegueiro cv. Okinawa em diferentes diâmetros de ramos, substratos e recipientes","Tofanelli, Mauro Brasil Dias, Rodrigues, João Domingos, Ono, Elizabeth Orika","Ciência Rural; 33(3); 437-442","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300007&lang=pt" 
"S0103-84782003000300008-scl","Regeneração in vitro de brotações de Pereira (Pyrus communis L.) cultivar Carrick","Erig, Alan Cristiano, Schuch, Márcia Wulff","Ciência Rural; 33(3); 443-448","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300008&lang=pt" 
"S0103-84782003000300009-scl","Avaliação da fidelidade genotípica por marcadores RAPDs de brotações de pereira (Pyrus communis L.) cv. Carrick, regeneradas in vitro","Erig, Alan Cristiano, Schuch, Márcia Wulff","Ciência Rural; 33(3); 449-454","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300009&lang=pt" 
"S0103-84782003000300017-scl","Suprimento arterial do lobo torácico do timo em suínos da linhagem &quot;Rezende&quot;","Gonçalez, Patrícia Orlandini, Silva, Frederico Ozanam Carneiro e, Severino, Renato Souto, Drummond, Sérgio Salazar","Ciência Rural; 33(3); 501-505","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300017&lang=pt" 
"S0103-84782003000300014-scl","Alterações no teores de nutrientes em dois solos alagados, com e sem plantas de arroz","Silva, Leandro Souza da, Sousa, Rogério Oliveira de, Bohnen, Humberto","Ciência Rural; 33(3); 487-490","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300014&lang=pt" 
"S0103-84782003000300015-scl","Rendimento de grãos de milho e soja em uma sucessão cultural de oito anos sob diferentes sistemas de manejo de solo e de culturas","Pauletti, Volnei, Lima, Marcelo Ricardo de, Barcik, Cristina, Bittencourt, Andreia","Ciência Rural; 33(3); 491-495","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300015&lang=pt" 
"S0103-84782003000300016-scl","Pathogenesis-related proteins in Brazilian wheat genotypes: protein induction and partial gene sequencing","Freitas, Loreta Brandão de, Koehler-Santos, Patrícia, Salzano, Francisco Mauro","Ciência Rural; 33(3); 497-500","Ciência Rural","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300016&lang=pt" 
"S0103-84782003000300018-scl","Colaterais do arco aórtico no gambá (Didelphis albiventris)","Reckziegel, Sueli Hoff, Lindemann, Tânia, Culau, Paulete de Oliveira Vargas","Ciência Rural; 33(3); 507-511","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300018&lang=pt" 
"S0103-84782003000300019-scl","Determinação sérica de haptoglobina, ceruloplasmina e alfa-glicoproteína ácida em cães com gastrenterite hemorrágica","Kogika, Márcia Mery, Pereira, Daionety Aparecida, Elias, Fernanda, Notomi, Márcia Kikuyo, Delayte, Ericka Homann, Kawahara, Reimy, Hagiwara, Mitika Kuribaiashi","Ciência Rural; 33(3); 513-517","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300019&lang=pt" 
"S0103-84782003000300020-scl","Bioquímica sérica e hemograma de bovinos antes e após a técnica de biópsia hepática","Amorim, Rogério Martins, Borges, Alexandre Secorum, Kuchembuck, Márcio Rubens Graf, Takahira, Regina Kiomi, Alencar, Nayro Xavier","Ciência Rural; 33(3); 519-523","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300020&lang=pt" 
"S0103-84782003000300023-scl","Matriz óssea homóloga desmineralizada na preparação de falhas ósseas segmentares produzidas no rádio de coelhos","Silva, Alessandra Maria da, Del Carlo, Ricardo Junqueira, Viloria, Marlene Isabel Vargas, Silva, Alessandra Sayegh, Filgueiras, Richard Rocha","Ciência Rural; 33(3); 539-545","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300023&lang=pt" 
"S0103-84782003000300022-scl","Potencial osteoindutor da matriz óssea homóloga desmineralizada de coelho","Del Carlo, Ricardo Junqueira, Silva, Alessandra Maria da, Viloria, Marlene Isabel Vargas, Fonseca, Cláudio Cézar, Oliveira, Damaris Rizzo","Ciência Rural; 33(3); 533-538","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300022&lang=pt" 
"S0103-84782003000300024-scl","Hemi-ovariossalpingohisterectomia em pacas prenhes e posterior ocorrência de prenhez (Agouti paca, Linnaeus, 1766)","Oliveira, Fabrício Singaretti de, Toniollo, Gilson Hélio, Machado, Márcia Rita Fernandes, Paura, Daniela","Ciência Rural; 33(3); 547-551","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300024&lang=pt" 
"S0103-84782003000300028-scl","Produção animal e retorno econômico da suplementação em pastagem de aveia e azevém","Rocha, Marta Gomes da, Restle, João, Pilau, Alcides, Santos, Davi Texeira dos","Ciência Rural; 33(3); 573-578","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300028&lang=pt" 
"S0102-88392003000200006-scl","A população trabalhadora paulista e os acidentes do trabalho fatais","Waldvogel, Bernadette Cunha","São Paulo em Perspectiva; 17(2); 42-53","São Paulo em Perspectiva","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392003000200006&lang=pt" 
"S0102-88392003000200007-scl","Morbidade declarada e condições de trabalho: o caso dos motoristas de São Paulo e Belo Horizonte","Costa, Leticia B., Koyama, Mitti Ayako Hara, Minuci, Elaine Garcia, Fischer, Frida Marina","São Paulo em Perspectiva; 17(2); 54-67","São Paulo em Perspectiva","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392003000200007&lang=pt" 
"S1135-57272003000300003-esp","Alimentos funcionales y nutrición óptima: ¿Cerca o lejos?","Silveira Rodríguez, Manuela Belén, Monereo Megías, Susana, Molina Baena, Begoña","Revista Española de Salud Pública; 77(3); 317-331","Revista Española de Salud Pública","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272003000300003&lang=pt" 
"S1135-57272003000300008-esp","Situación actual en España de los aerosoles insecticidas registrados en sanidad ambiental para uso doméstico","Moreno Marí, Josefa, Meliá Llácer, Amparo, Oltra Moscardó, María Teresa, Jiménez Peydró, Ricardo","Revista Española de Salud Pública; 77(3); 383-391","Revista Española de Salud Pública","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272003000300008&lang=pt" 
"S0104-026X2003000100027-scl","","Campos, Maria Consuelo Cunha","Revista Estudos Feministas; 11(1); 314-315","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100027&lang=pt" 
"S0104-026X2003000100030-scl","Gênero, corpo e enfermagem","Heringer, Rosana","Revista Estudos Feministas; 11(1); 321-322","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100030&lang=pt" 
"S0104-026X2003000100029-scl","A evolução do feminismo: subsídios para sua história","Machado, Rita Maria Xavier","Revista Estudos Feministas; 11(1); 319-320","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100029&lang=pt" 
"S0104-026X2003000100028-scl","","Sáez, Oscar Calavia","Revista Estudos Feministas; 11(1); 316-318","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100028&lang=pt" 
"S0104-026X2003000100026-scl","Qual prevenção?: Aids, sexualidade e gênero em uma favela carioca","Vaitsman, Jeni","Revista Estudos Feministas; 11(1); 311-313","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100026&lang=pt" 
"S0104-026X2003000100002-scl","Além de uma tela só para si","De Marco, Edina, Schmidt, Simone Pereira","Revista Estudos Feministas; 11(1); 11-17","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100002&lang=pt" 
"S0104-026X2003000100001-scl","EDITORIAL","Minella, Luzinete Simões","Revista Estudos Feministas; 11(1); 7-9","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100001&lang=pt" 
"S0104-026X2003000100004-scl","Cindy Sherman ou de alguns estereótipos cinematográficos e televisivos","Fabris, Annateresa","Revista Estudos Feministas; 11(1); 61-70","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100004&lang=pt" 
"S0104-026X2003000100025-scl","O que é bioética?","Guedes, Cristiano","Revista Estudos Feministas; 11(1); 309-310","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100025&lang=pt" 
"S0104-026X2003000100024-scl","O público, esse desconhecido","Pompeu, Fe","Revista Estudos Feministas; 11(1); 305-307","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100024&lang=pt" 
"S0104-026X2003000100023-scl","Relatório da 3ª sessão do I Encontro Brasileiro de Publicações Feministas","Bairros, Luiza","Revista Estudos Feministas; 11(1); 302-304","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100023&lang=pt" 
"S0104-026X2003000100012-scl","Publicações feministas brasileiras: compartilhando experiências","Minella, Luzinete Simões, Grossi, Miriam Pillar","Revista Estudos Feministas; 11(1); 217-223","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100012&lang=pt" 
"S0104-026X2003000100016-scl","Desafios de um projeto cultural feminista: a editora LetrasLivres","Paranhos, Fabiana","Revista Estudos Feministas; 11(1); 247-253","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100016&lang=pt" 
"S0104-026X2003000100014-scl","Brasil Mulher e Nós Mulheres: origens da imprensa feminista brasileira","Leite, Rosalina de Santa Cruz","Revista Estudos Feministas; 11(1); 234-241","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100014&lang=pt" 
"S0104-026X2003000100018-scl","Publicações feministas sediadas em ONGs: limites, alcances e possibilidades","Toneli, Maria Juracy Filgueiras","Revista Estudos Feministas; 11(1); 265-270","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100018&lang=pt" 
"S0104-026X2003000100015-scl","Cadernos Pagu: contribuindo para a consolidação de um campo de estudos","Piscitelli, Adriana, Beleli, Iara, Lopes, Maria Margaret","Revista Estudos Feministas; 11(1); 242-246","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100015&lang=pt" 
"S0104-026X2003000100020-scl","Das margens ao centro?: refletindo sobre a teoria feminista e a sociologia acadêmica","Adelman, Miriam","Revista Estudos Feministas; 11(1); 284-288","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100020&lang=pt" 
"S0104-026X2003000100022-scl","Publicar é uma ação política","Melo, Jacira","Revista Estudos Feministas; 11(1); 298-301","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100022&lang=pt" 
"S0104-026X2003000100006-scl","Navegando pelo labirinto do silêncio: artistas feministas no México","McCaughan, Edward J.","Revista Estudos Feministas; 11(1); 89-112","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100006&lang=pt" 
"S1135-57272003000300007-esp","Evaluación pre-post de una actividad preventiva de la infección por VIH dirigida a los adolescentes de las comarcas del sur de Tarragona","Rebull Fatsini, Josep, Reverté Simó, Montserrat, Piñas Forcadell, Ismael, Ortí Llavería, Amat, González Gavilán, Lluís, Contreras Barbeta, Enric","Revista Española de Salud Pública; 77(3); 373-382","Revista Española de Salud Pública","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272003000300007&lang=pt" 
"S0104-026X2003000100005-scl","Tinta e sangue: o diário de Frida Kahlo e os &#039;quadros&#039; de Clarice Lispector","Vianna, Lucia Helena","Revista Estudos Feministas; 11(1); 71-87","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100005&lang=pt" 
"S0104-026X2003000100007-scl","O grotesco como estratégia de afirmação da produção pictórica feminina","Crippa, Giulia","Revista Estudos Feministas; 11(1); 113-135","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100007&lang=pt" 
"S0104-026X2003000100008-scl","Corpos em tensão: feminino, masculino e barroco no espetáculo Bach","Almeida, Tereza Virginia de","Revista Estudos Feministas; 11(1); 137-153","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100008&lang=pt" 
"S0104-026X2003000100009-scl","Juizados Especiais Criminais e seu déficit teórico","Campos, Carmen Hein de","Revista Estudos Feministas; 11(1); 155-170","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100009&lang=pt" 
"S0104-026X2003000100011-scl","Sobre a &quot;aventura intelectual da história das mulheres&quot;: entrevista com Françoise Thébaud","Silva, Janine Gomes da","Revista Estudos Feministas; 11(1); 195-216","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100011&lang=pt" 
"S0104-026X2003000100013-scl","Uma espiada na imprensa das mulheres no século XIX","Muzart, Zahidé Lupinacci","Revista Estudos Feministas; 11(1); 225-233","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100013&lang=pt" 
"S0104-026X2003000100017-scl","As publicações feministas e a política transnacional da tradução: reflexões do campo","Costa, Claudia de Lima","Revista Estudos Feministas; 11(1); 254-264","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100017&lang=pt" 
"S0104-026X2003000100019-scl","Publicando nas ONGs feministas: entre a academia e a militância","Miguel, Sônia Malheiros","Revista Estudos Feministas; 11(1); 271-283","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100019&lang=pt" 
"S0104-026X2003000100021-scl","Desencontros: as relações entre os estudos sobre a homossexualidade e os estudos de gênero no Brasil","Góis, João Bôsco Hora","Revista Estudos Feministas; 11(1); 289-297","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100021&lang=pt" 
"S0104-026X2003000100003-scl","O corpo perigoso","Hutcheon, Linda, Hutcheon, Michael","Revista Estudos Feministas; 11(1); 21-60","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100003&lang=pt" 
"S0104-026X2003000100010-scl","Naturalização da dominação e poder legítimo na teoria política clássica","Varikas, Eleni","Revista Estudos Feministas; 11(1); 171-193","Revista Estudos Feministas","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2003000100010&lang=pt" 
"S1135-57272003000300011-esp","Signos de alerta de trastornos alimentarios, depresivos, del aprendizaje y conductas violentas entre adolescentes de Cantabria","Paniagua Repetto, Horacio, García Calatayud, Salvador","Revista Española de Salud Pública; 77(3); 411-422","Revista Española de Salud Pública","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272003000300011&lang=pt" 
"S0716-078X2003000200015-chl","Effects of livestock on the feeding ecology of endemic culpeo foxes (Pseudalopex culpaeus smithersi) in central Argentina","PIA, MÓNICA V., LÓPEZ, MARÍA S., NOVARO, ANDRÉS J.","Revista chilena de historia natural; 76(2); 313-321","Revista chilena de historia natural","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2003000200015&lang=pt" 
"S0716-078X2003000200016-chl","Breeding distribution and abundance of seabirds on islands off north-central Chile","SIMEONE, ALEJANDRO, LARA-JORQUERA, GUILLERMO, BERNAL, MARIANO, GARTHE, STEFAN, SEPÚLVEDA, FELIPE, VILLABLANCA, ROBERTO, ELLENBERG, URSULA, CONTRERAS, MACARENA, MUÑOZ, JULIETA, PINCE, TAMARA","Revista chilena de historia natural; 76(2); 323-333","Revista chilena de historia natural","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2003000200016&lang=pt" 
"S0716-078X2003000200017-chl","Terrestrial birds living on marine environments: does dietary composition of Cinclodes nigrofumosus (Passeriformes: Furnariidae) predict their osmotic load?","SABAT, PABLO, FARIÑA, JOSÉ M., SOTO-GAMBOA, MAURICIO","Revista chilena de historia natural; 76(2); 335-343","Revista chilena de historia natural","Inglês","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2003000200017&lang=pt" 
"S0365-66912003000600008-esp","Alucinaciones visuales complejas en un paciente con déficit visual severo en ambos ojos (síndrome de Charles Bonnet)","Asensio Sánchez, VM, Merino Núñez, F, Rivas Pastoriza, A","Archivos de la Sociedad Española de Oftalmología; 78(6); 327-329","Archivos de la Sociedad Española de Oftalmología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912003000600008&lang=pt" 
"S0365-66912003000600005-esp","Obstrucción de vía lagrimal tratada mediante Stent lacrimonasal","Soler Machín, J, Castillo Laguarta, JM, De Gregorio Ariza, MA, Medrano, J, Cristóbal Bescós, JA","Archivos de la Sociedad Española de Oftalmología; 78(6); 315-318","Archivos de la Sociedad Española de Oftalmología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912003000600005&lang=pt" 
"S0365-66912003000600009-esp","Nuevo instrumento para medir la sensibilidad al contraste sin y con deslumbramiento","Sánchez Ramos, C, Puell Marín, MC, Pérez Carrasco, MJ, Langa Moraga, A, Benítez del Castillo, JM","Archivos de la Sociedad Española de Oftalmología; 78(6); 331-333","Archivos de la Sociedad Española de Oftalmología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912003000600009&lang=pt" 
"S0365-66912003000600007-esp","Carcinoma de células Merkel palpebral: a propósito de un caso","Domínguez Polo, A, Castillo Laguarta, J, Cristóbal Bescós, JA, Rodríguez Marco, A, Vázquez Pulido, N","Archivos de la Sociedad Española de Oftalmología; 78(6); 323-326","Archivos de la Sociedad Española de Oftalmología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912003000600007&lang=pt" 
"S0365-66912003000600012-esp","El pensador","Noguera, JJ","Archivos de la Sociedad Española de Oftalmología; 78(6); 341-342","Archivos de la Sociedad Española de Oftalmología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912003000600012&lang=pt" 
"S0365-66912003000600013-esp","","Iradier, M.ª Teresa","Archivos de la Sociedad Española de Oftalmología; 78(6); 343-344","Archivos de la Sociedad Española de Oftalmología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912003000600013&lang=pt" 
"S0365-66912003000600006-esp","Síndrome de isquemia anterior y calcificación intraocular","Gil Hernández, M.ªA, Abreu Reyes, P, Martín, V","Archivos de la Sociedad Española de Oftalmología; 78(6); 319-322","Archivos de la Sociedad Española de Oftalmología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912003000600006&lang=pt" 
"S0365-66912003000600003-esp","Pliegues lacunares y ojo seco","Rivas, L.","Archivos de la Sociedad Española de Oftalmología; 78(6); 297-298","Archivos de la Sociedad Española de Oftalmología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912003000600003&lang=pt" 
"S0210-48062003000600002-esp","El cáncer de próstata en la comunidad de Madrid en el año 2000: III - Estudio de extensión tumoral","Herranz Amo, F., Arias Funez, F., Arrizabalaga Moreno, M., Calahorra Fernández, F.J., Carballido Rodríguez, J., Diz Rodríguez, R., Herrero Payo, J.A., Llorente Abarca, C., Martín Martínez, J.C., Martínez-Piñeiro Lorenzo, L., Mínguez Martínez, R., Moreno Sierra, J., Rodríguez Antolín, A., Tamayo Ruíz, J.C., Turo Antona, J.","Actas Urológicas Españolas; 27(6); 411-417","Actas Urológicas Españolas","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062003000600002&lang=pt" 
"S0365-66912003000600011-esp","La mutilación deliberada de los ojos","Arruga, A","Archivos de la Sociedad Española de Oftalmología; 78(6); 339-340","Archivos de la Sociedad Española de Oftalmología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912003000600011&lang=pt" 
"S0210-48062003000600009-esp","Angiomiolipoma renal gigante","Gutiérrez Fernández, G., Mansilla Roselló, A., Rubio Gil, F., Martínez Domínguez, A.P., Villar del Moral, J., Ferrón Orihuela, A.","Actas Urológicas Españolas; 27(6); 462-464","Actas Urológicas Españolas","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062003000600009&lang=pt" 
"S0365-66912003000600001-esp","Correción de las aberraciones en la cirugía queratorrefractiva","Maldonado, MJ, Piñeiro, DP","Archivos de la Sociedad Española de Oftalmología; 78(6); 293-294","Archivos de la Sociedad Española de Oftalmología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912003000600001&lang=pt" 
"S0365-66912003000600002-esp","Los nucleótidos como una nueva alternativa al tratamiento de la hipertensión ocular","Pintor, J","Archivos de la Sociedad Española de Oftalmología; 78(6); 295-296","Archivos de la Sociedad Española de Oftalmología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912003000600002&lang=pt" 
"S0210-48062003000600001-esp","Dieta y cáncer de próstata","Romero Cagigal, I., Ferruelo Alonso, A., Berenguer Sánchez, A.","Actas Urológicas Españolas; 27(6); 399-409","Actas Urológicas Españolas","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062003000600001&lang=pt" 
"S0365-66912003000600010-esp","Desprendimiento de retina en un caso de preeclampsia y síndrome HELLP","Sánchez Vicente, JL, Ruiz Aragón, J, Nanwani, K, Sánchez Vicente, P, Guiote Linares, JR, Díez Garretas, C, Herrador Montiel, A","Archivos de la Sociedad Española de Oftalmología; 78(6); 335-338","Archivos de la Sociedad Española de Oftalmología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912003000600010&lang=pt" 
"S1517-74912003000200001-scl","A Comunicação Científica Odontológica na Perspectiva do Século XXI","Antoniazzi, João Humberto","Pesquisa Odontológica Brasileira; 17(2); -","Pesquisa Odontológica Brasileira","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912003000200001&lang=pt" 
"S1517-74912003000200002-scl","Effect of dental adhesives on the exudative phase of the inflammatory process in subcutaneous tissue of rats","Nagem-Filho, Halim, Monteiro, César Roberto, Nagem, Haline Drumond, Lage-Marques, José Luiz","Pesquisa Odontológica Brasileira; 17(2); 109-112","Pesquisa Odontológica Brasileira","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912003000200002&lang=pt" 
"S1517-74912003000200003-scl","Cytotoxic effects of cyanoacrylates used as retrograde filling materials: an in vitro analysis","Azevedo, Cledson Lima de, Marques, Márcia Martins, Bombana, Antonio Carlos","Pesquisa Odontológica Brasileira; 17(2); 113-118","Pesquisa Odontológica Brasileira","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912003000200003&lang=pt" 
"S1517-74912003000200008-scl","A 16S rDNA-based nested PCR protocol to detect Campylobacter gracilis in oral infections","Siqueira Júnior, José Freitas, Rôças, Isabela das Neves","Pesquisa Odontológica Brasileira; 17(2); 142-146","Pesquisa Odontológica Brasileira","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912003000200008&lang=pt" 
"S1517-74912003000200009-scl","Evaluation of an oral preventive protocol in children with acute lymphoblastic leukemia","Costa, Edja Maria Melo de Brito, Fernandes, Maria Zélia, Quinderé, Lêda Bezerra, Souza, Lélia Batista de, Pinto, Leão Pereira","Pesquisa Odontológica Brasileira; 17(2); 147-150","Pesquisa Odontológica Brasileira","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912003000200009&lang=pt" 
"S1517-74912003000200011-scl","Evaluation of salivary flow in patients during head and neck radiotherapy","Bonan, Paulo Rogério Ferreti, Pires, Fábio Ramoa, Lopes, Márcio Ajudarte, Di Hipólito Jr, Osvaldo","Pesquisa Odontológica Brasileira; 17(2); 156-160","Pesquisa Odontológica Brasileira","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912003000200011&lang=pt" 
"S1517-74912003000200014-scl","Comparative study of the dental substrate used in shear bond strength tests","Lopes, Murilo Baena, Sinhoreti, Mário Alexandre Coelho, Correr Sobrinho, Lourenço, Consani, Simonides","Pesquisa Odontológica Brasileira; 17(2); 171-175","Pesquisa Odontológica Brasileira","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912003000200014&lang=pt" 
"S1517-74912003000200015-scl","Evaluation of the relation between the horizontal condylar angle and the internal derangement of the TMJ - a magnetic resonance imaging study","Crusoé-Rebello, Iêda Margarida Rocha, Campos, Paulo Sérgio Flores, Rubira, Izabel Regina Fischer, Panella, Jurandyr, Mendes, Carlos Maurício Cardeal","Pesquisa Odontológica Brasileira; 17(2); 176-182","Pesquisa Odontológica Brasileira","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912003000200015&lang=pt" 
