"S2222-34362009000300002-sza","The economic consequences of a fuel levy reform in South Africa","Mabugu, Ramos, Chitiga, Margaret, Amusa, Hammed","South African Journal of Economic and Management Sciences; 12(3); 280-296","South African Journal of Economic and Management Sciences","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362009000300002&lang=pt" 
"S1657-95342009000300009-col","Acute retinal necrosis","Ocampo, Hugo Hernán, Martínez, Alexánder Maximiliano","Colombia Médica; 40(3); 323-326","Colombia Médica","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342009000300009&lang=pt" 
"S0034-74342009000300002-col","Exactitud del test ADN-HPV para la detección de la enfermedad cervical de alto grado (NIC 2+) en mujeres con anormalidades citológicas (ASC-US y LSIL), afiliadas a la seguridad social en Bogotá (Colombia)","Isaza-Ruget, Mario Arturo, Perez, Gonzalo, Morales-Reyes, Olga Lucía, Deantonio-Suárez, Rodrigo, Alvarado-Heine, Catherine, Trujillo, Lina María","Revista Colombiana de Obstetricia y Ginecología; 60(3); 213-222","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342009000300002&lang=pt" 
"S0034-74342009000300003-col","Factores demográficos asociados con el conocimiento sobre salud en una muestra de mujeres de la ciudad de Lima (Perú) en 2008: resultados del cuestionario SAHLSA-50","Vílchez-Román, Carlos, Quiliano-Terreros, Rocío, Canales-Negrón, Rocío, Chiroque-Solano, Richard","Revista Colombiana de Obstetricia y Ginecología; 60(3); 223-229","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342009000300003&lang=pt" 
"S0034-74342009000300001-col","Nuevas tecnologías, guías de manejo y su aplicación en la obstetricia moderna: el ejemplo de la restricción del crecimiento intrauterino (RCIU)","Sanín-Blair, José Enrique, Gutiérrez-Marín, Jorge Hernán","Revista Colombiana de Obstetricia y Ginecología; 60(3); 209-210","Revista Colombiana de Obstetricia y Ginecología","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342009000300001&lang=pt" 
"S0034-74342009000300006-col","Diagnóstico y seguimiento del feto con restricción del crecimiento intrauterino (RCIU) y del feto pequeño para la edad gestacional (PEG): Consenso Colombiano","Sanín-Blair, José Enrique, Gómez-Díaz, Jaime, Ramírez, Jorge, Mejía, Carlos Alberto, Medina, Óscar, Vélez, José","Revista Colombiana de Obstetricia y Ginecología; 60(3); 247-261","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342009000300006&lang=pt" 
"S0034-74342009000300007-col","Aloinmunización RH: manejo anteparto: Revisión de la literatura","Molina-Giraldo, Saulo, Moise Jr, Kenneth J","Revista Colombiana de Obstetricia y Ginecología; 60(3); 262-273","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342009000300007&lang=pt" 
"S0034-74342009000300004-col","Comparación entre el clivaje temprano y el estadio pronuclear como parámetros de referencia para inducir el embarazo en pacientes ovoreceptoras en Cali (Colombia)","Estela-Paz, María Esther, Saavedra-Saavedra, Jaime, Moyano, Martha Norah","Revista Colombiana de Obstetricia y Ginecología; 60(3); 230-236","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342009000300004&lang=pt" 
"S0034-74342009000300005-col","Presencia de alteraciones histopatológicas en vellosidades placentarias normales en Maracay (Venezuela)","Castejón-S, Olivar C, López-G, Ángela J, Pérez-Ybarra, Luis M","Revista Colombiana de Obstetricia y Ginecología; 60(3); 237-246","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342009000300005&lang=pt" 
"S0034-74342009000300008-col","Fitoestrógenos: revisión de tema","Díaz-Yamal, Ivonne, Munévar-Vega, Liliana","Revista Colombiana de Obstetricia y Ginecología; 60(3); 274-280","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342009000300008&lang=pt" 
"S0034-74342009000300009-col","Acretismo placentario","Parra-Anaya, Guido, Díaz-Yunez, Israel, Serrano-Montes, Saray, Vergara-Quintero, Felipe, De Nubbila-Lizcano, Eduardo","Revista Colombiana de Obstetricia y Ginecología; 60(3); 281-285","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342009000300009&lang=pt" 
"S0034-74342009000300011-col","Cardiomiopatía periparto: reporte de un caso y revisión de la literatura","Hernández-Guzmán, Alejandro, Nieto-Calvache, Albaro José, Medina-Palmezano, Virna, Delgado-Gutiérrez, Julián","Revista Colombiana de Obstetricia y Ginecología; 60(3); 294-299","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342009000300011&lang=pt" 
"S0034-74342009000300010-col","Síndrome de Ogilvie poshisterectomía: reporte de un caso y revisión de la literatura","Hernández-Pinzón, Jairo, Castillo-Zamora, Marcos, Rodríguez, Carolina","Revista Colombiana de Obstetricia y Ginecología; 60(3); 286-293","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342009000300010&lang=pt" 
"S1657-95342009000300008-col","Catheter meaning for the adolescents in dialysis","Morales, Liliana Cristina, Castillo, Edelmira","Colombia Médica; 40(3); 316-322","Colombia Médica","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342009000300008&lang=pt" 
"S1657-95342009000300003-col","Concordance studies of a web based system in teledermatology","Ruiz, Carlos, Gaviria, Claudia, Gaitán, Miguel, Manrique, Rubén, Zuluaga, Ángela, Trujillo, Andrés","Colombia Médica; 40(3); 259-270","Colombia Médica","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342009000300003&lang=pt" 
"S1657-95342009000300001-col","Efectos adversos de medicamentos: una patología multiforme responsabilidad","Laporte, Joan-Ramon","Colombia Médica; 40(3); 248-249","Colombia Médica","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342009000300001&lang=pt" 
"S1657-95342009000300007-col","Técnica de Rutkow y Robbins (tapón y parche) para la reparación de hernias inguinales. Hospital Dr. Manuel Noriega Trigo IVSS San Francisco, Estado Zulia, Venezuela","Luque, Ángel S., Urdaneta, José Ramón","Colombia Médica; 40(3); 300-306","Colombia Médica","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342009000300007&lang=pt" 
"S1657-95342009000300006-col","Kangaroo mother program: physical growth and morbidity in a cohort of children, followed from 40 weeks of postconceptional age until first year","Palencia, Diana, Mendoza, Carlos Julio, Torres, Javier, Echandía, Carlos Armando","Colombia Médica; 40(3); 292-299","Colombia Médica","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342009000300006&lang=pt" 
"S1657-95342009000300005-col","Expectancies toward the intake of alcohol in young adults of Bucaramanga, Colombia, 2005","Herrán, Oscar F., Ardila, María F.","Colombia Médica; 40(3); 282-291","Colombia Médica","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342009000300005&lang=pt" 
"S1657-95342009000300004-col","Niños intoxicados en la unidad de cuidado intensivo: riesgos de la medicina popular, complicaciones y costos","Restrepo de Rovetto, Consuelo, Concha, Sandra","Colombia Médica; 40(3); 276-281","Colombia Médica","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342009000300004&lang=pt" 
"S0120-00622009000200010-col","Ricoeur, P. Vivo hasta la muerte, seguido de Fragmentos, trad. Horacio Pons. México: Fondo de Cultura Económica, 2008. 120 pp","Lema-Hincapié, Andrés","Ideas y Valores; 58(140); 217-220","Ideas y Valores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200010&lang=pt" 
"S0120-00622009000200011-col","Fernández, E. ¿Estados fallidos o Estados en crisis? Granada: Editorial Comares, 2009. 183 pp","García Neumann, J","Ideas y Valores; 58(140); 220-225","Ideas y Valores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200011&lang=pt" 
"S0120-00622009000200012-col","Thiebaut, C. Invitación a la filosofía. Un modo de pensar el mundo y la vida. Bogotá: Siglo del Hombre Editores- Pontificia Universidad Javeriana, 2008. 259 pp","Rojas, Armando","Ideas y Valores; 58(140); 226-228","Ideas y Valores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200012&lang=pt" 
"S0120-00622009000200013-col","Carbonell, C. Movimiento y forma en Aristóteles. Pamplona: Ediciones Universidad de Navarra (EUNSA), 2007. 267 pp","Flamarique, Lourdes","Ideas y Valores; 58(140); 228-231","Ideas y Valores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200013&lang=pt" 
"S0120-00622009000200014-col","Arrese Igor, H. O. &quot;El rol de la intersubjetividad en la constitución de la autoconciencia: acerca de la influencia fichteana en la Ethik de Hermann Cohen&quot;, Revista Latinoamericana de Filosofía 2 (2008): 301-324","Rendón, Carlos Emel","Ideas y Valores; 58(140); 233-234","Ideas y Valores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200014&lang=pt" 
"S0120-00622009000200015-col","Pineda, D. &quot;Una lectura del Discurso del método desde la perspectiva del reconocimiento&quot;, Universitas Philosophica 50 (2008): 41-61","Ramírez R, Rubiel","Ideas y Valores; 58(140); 234-239","Ideas y Valores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200015&lang=pt" 
"S0120-00622009000200016-col","Muchnik, P. &quot;Kant y la antinomia de la razón política moderna&quot;, Revista Latinoamericana de Filosofía 1 (2008): 39-61","Mejía Vergnaud, Andrés","Ideas y Valores; 58(140); 239-242","Ideas y Valores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200016&lang=pt" 
"S0120-00622009000200009-col","Representación, concepto y formalismo Gadamer, Kosuth y la desmaterialización de la obra artística","LIÑAN, JOSÉ LUIS","Ideas y Valores; 58(140); 197-216","Ideas y Valores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200009&lang=pt" 
"S0120-00622009000200008-col","Una teoría causal de la modalidad","ALVARADO, JOSÉ TOMÁS","Ideas y Valores; 58(140); 173-196","Ideas y Valores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200008&lang=pt" 
"S0120-00622009000200003-col","Ética e pessoa humana segundo o raciovitalismo hispânico: contribuições da filosofia de Julián Marías","GONÇALVES, ARLINDO F, SIVIERO, JOSÉ MARCELO","Ideas y Valores; 58(140); 53-71","Ideas y Valores","Português","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200003&lang=pt" 
"S0120-00622009000200002-col","El individuo y sus máscaras","ALTUNA, BELÉN","Ideas y Valores; 58(140); 33-52","Ideas y Valores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200002&lang=pt" 
"S0120-00622009000200001-col","Imagen, aspecto y emoción: Apuntes para una fenomenología de la metáfora","FERMANDOIS, EDUARDO","Ideas y Valores; 58(140); 5-31","Ideas y Valores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200001&lang=pt" 
"S0120-00622009000200007-col","El lenguaje histórico-conceptual de la filosofía","MIÉ, FABIÁN","Ideas y Valores; 58(140); 143-172","Ideas y Valores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200007&lang=pt" 
"S0120-00622009000200006-col","Conceptual Content and Unattended Visual Features","PEREIRA, FRANCISCO","Ideas y Valores; 58(140); 119-141","Ideas y Valores","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200006&lang=pt" 
"S0120-00622009000200005-col","Aristotle&#039;s Logic at the University of Buffalo&#039;s Department of Philosophy","CORCORAN, JOHN","Ideas y Valores; 58(140); 99-117","Ideas y Valores","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200005&lang=pt" 
"S0120-00622009000200004-col","Hayden White y una filosofía de la historia literariamente informada","TOZZI, VERONICA","Ideas y Valores; 58(140); 73-98","Ideas y Valores","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622009000200004&lang=pt" 
"S0034-75312009000300001-cub","Neuroimagen en niños con epilepsia de difícil control","Valdivia Álvarez, Ileana, Odales Ibarra, Rogelio","Revista Cubana de Pediatría; 81(3); -","Revista Cubana de Pediatría","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312009000300001&lang=pt" 
"S0034-75312009000300002-cub","Relación entre electroencefalograma y neuroimagen en niños con epilepsia focal de difícil control","Valdivia Álvarez, Ileana, Aguilar Fabré, Liane, Francisco Pérez, Alicia","Revista Cubana de Pediatría; 81(3); -","Revista Cubana de Pediatría","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312009000300002&lang=pt" 
"S0034-75312009000300003-cub","Evaluación nutricional de niños de 10 a 14 meses de edad","Carrillo Selles, Mayleni, Pita Rodríguez, Gisela, Díaz, María Elena, Mercader, Onay, Wong, Iraida","Revista Cubana de Pediatría; 81(3); -","Revista Cubana de Pediatría","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312009000300003&lang=pt" 
"S0034-75312009000300004-cub","Accidentes por cuerpos extraños en las vías respiratorias bajas en el niño","Cantillo Gámez, Haydée María, Razón Behar, Roberto, García, Felipe Ramón, Villavicencio Cordobés, Esther, Sánchez Infante, Concepción, de Armas Morales, Ibis","Revista Cubana de Pediatría; 81(3); -","Revista Cubana de Pediatría","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312009000300004&lang=pt" 
"S0034-75312009000300005-cub","Morbilidad y mortalidad en neonatos hijos de madres toxémicas","Sarmiento Portal, Yanett, Crespo Campos, Angelicia, Portal Miranda, María Elena, Breto Rodríguez, Ana Gloria, Menéndez Humaran, Yorguis Roberto","Revista Cubana de Pediatría; 81(3); -","Revista Cubana de Pediatría","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312009000300005&lang=pt" 
"S0034-75312009000300006-cub","Caracterización de factores clínico-epidemiológicos en la retinopatía del prematuro","Crespo Campos, Angelicia, Sarmiento Portal, Yanett, Portal Miranda, María Elena, Vara Cuesta, Omar León, Sánchez Monterrey, Ivón Aimée","Revista Cubana de Pediatría; 81(3); -","Revista Cubana de Pediatría","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312009000300006&lang=pt" 
"S0034-75312009000300007-cub","Atrofia muscular espinal en el niño","Garófalo Gómez, Nicolás, Zaldívar Vaillant, Tatiana, Vargas Díaz, José, Rojas Massipe, Edelsia, Novoa López, Lucía","Revista Cubana de Pediatría; 81(3); -","Revista Cubana de Pediatría","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312009000300007&lang=pt" 
"S0034-75312009000300009-cub","Tetralogía de Fallot y artrogriposis","Barrial Moreno, Jacqueline, de León Ojeda, Norma Elena, Selman-Housein Sosa, Eugenio, Consuegra Chuairey, Maria Teresa, Bermudez Gutiérrez, Gilberto","Revista Cubana de Pediatría; 81(3); -","Revista Cubana de Pediatría","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312009000300009&lang=pt" 
"S0034-75312009000300010-cub","Quiste mesentérico en el recién nacido","Morales Mesa, Eduardo, González García, Nilvia Esther, Cubero Rego, Maria de los Ángeles, Trelles Porro, Lissette","Revista Cubana de Pediatría; 81(3); -","Revista Cubana de Pediatría","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312009000300010&lang=pt" 
"S0034-75312009000300011-cub","Saturación venosa de oxígeno en el niño críticamente enfermo","Montalván González, Guillermo Luis, Morejón Llanes, Luis Orlando, Varela Terciado, Osvaldo","Revista Cubana de Pediatría; 81(3); -","Revista Cubana de Pediatría","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312009000300011&lang=pt" 
"S0034-75312009000300008-cub","Estenosis hipertrófica del píloro","Noguera-Valverde, Ronald Armando","Revista Cubana de Pediatría; 81(3); -","Revista Cubana de Pediatría","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312009000300008&lang=pt" 
"S0100-879X2009000900016-scl","Correction Braz J Med Biol Res 2008; 41 (7): 563-570 - 13CO2 recovery fraction in expired air of septic patients under mechanical ventilation","Auxiliadora-Martins, M., Coletto, F.A., Martins-Filho, O.A., Marchini, J.S., Basile-Filho, A.","Brazilian Journal of Medical and Biological Research; 42(9); 869-869","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000900016&lang=pt" 
"S0100-879X2009000900008-scl","The mutagenic and antimutagenic effects of the traditional phytoestrogen-rich herbs, Pueraria mirifica and Pueraria lobata","Cherdshewasart, W., Sutjit, W., Pulcharoen, K., Chulasiri, M.","Brazilian Journal of Medical and Biological Research; 42(9); 816-823","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000900008&lang=pt" 
"S0100-879X2009000900010-scl","Effect of the human leukocyte antigen HLA-DRB1 and anti-cyclic citrullinated peptide on the outcome of rheumatoid arthritis patients","Farouk, H.M., Mansour, H.E., Rahman, S.A., Mostafa, A.A., Shamy, H.A., Zarouk, W.A.","Brazilian Journal of Medical and Biological Research; 42(9); 831-838","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000900010&lang=pt" 
"S0100-879X2009000900012-scl","Structural properties of lipid reconstructs and lipid composition of normotensive and hypertensive rat vascular smooth muscle cell membranes","Oliveira, T.R., Lamy, M.T., De Paula, U.M., Guimarães, L.L., Toledo, M.S., Takahashi, H.K., Straus, A.H., Lindsey, C.J., Paiva, T.B.","Brazilian Journal of Medical and Biological Research; 42(9); 844-853","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000900012&lang=pt" 
"S0100-879X2009000900004-scl","The performance of semi-quantitative differential PCR is similar to that of real-time PCR for the detection of the MYCN gene in neuroblastomas","Souza, A.C.M.F., Souza, D.R.V., Sanabani, S.S., Giorgi, R.R., Bendit, I.","Brazilian Journal of Medical and Biological Research; 42(9); 791-795","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000900004&lang=pt" 
"S0102-311X2009000900021-scl","A proposal for an evaluation model of pharmaceutical services for malaria","Osorio-de-Castro, Claudia Garcia Serpa, Chaves, Gabriela Costa, Ruiz, Adriana Mendoza, Miranda, Elaine Silva, Campos, Mônica Rodrigues, Suárez-Mútis, Martha Cecília, Freitas, Letícia Figueira","Cadernos de Saúde Pública; 25(9); 2075-2082","Cadernos de Saúde Pública","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000900021&lang=pt" 
"S0102-311X2009000900022-scl","Declaração de Istambul sobre Saúde Global","Buss, Paulo M., Matida, Álvaro","Cadernos de Saúde Pública; 25(9); 2083-2085","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000900022&lang=pt" 
"S0102-311X2009000900021-spa","A proposal for an evaluation model of pharmaceutical services for malaria","Osorio-de-Castro, Claudia Garcia Serpa, Chaves, Gabriela Costa, Ruiz, Adriana Mendoza, Miranda, Elaine Silva, Campos, Mônica Rodrigues, Suárez-Mútis, Martha Cecília, Freitas, Letícia Figueira","Cadernos de Saúde Pública; 25(9); 2075-2082","Cadernos de Saúde Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009000900021&lang=pt" 
"S0102-311X2009000900022-spa","Declaração de Istambul sobre Saúde Global","Buss, Paulo M., Matida, Álvaro","Cadernos de Saúde Pública; 25(9); 2083-2085","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009000900022&lang=pt" 
"S0100-879X2009000900015-scl","Correction Braz J Med Biol Res 1994; 27(11): 2667-2679 - Analysis of right and left ventricular performance of the rat heart with chronic myocardial infarction","Stefanon, I., Auxiliadora-Martins, M., Vassallo, D.V., Mill, J.G.","Brazilian Journal of Medical and Biological Research; 42(9); 868-868","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000900015&lang=pt" 
"S0102-311X2009000900005-spa","Prevalência de sintomas respiratórios e fatores associados: estudo de base populacional em adultos de Lages, Santa Catarina, Brasil","Bernat, Adriane Cristina, Oliveira, Maria Conceição de, Rocha, Gino Chaves da, Boing, Antonio Fernando, Peres, Karen Glazer","Cadernos de Saúde Pública; 25(9); 1907-1916","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009000900005&lang=pt" 
"S0100-879X2009000900006-scl","High mobility group box 1 as a mediator of endotoxin administration after hemorrhagic shock-primed lung injury","Guo, F., Shi, Y., Xu, H., Ding, J.","Brazilian Journal of Medical and Biological Research; 42(9); 804-811","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000900006&lang=pt" 
"S0100-879X2009000900011-scl","Sleep, ageing and night work","Pires, M.L.N., Teixeira, C.W., Esteves, A.M., Bittencourt, L.R.A., Silva, R.S., Santos, R.F., Tufik, S., Mello, M.T.","Brazilian Journal of Medical and Biological Research; 42(9); 839-843","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000900011&lang=pt" 
"S0100-879X2009000900005-scl","Immune strategies using single-component LipL32 and multi-component recombinant LipL32-41-OmpL1 vaccines against leptospira","Feng, C.Y., Li, Q.T., Zhang, X.Y., Dong, K., Hu, B.Y., Guo, X.K.","Brazilian Journal of Medical and Biological Research; 42(9); 796-803","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000900005&lang=pt" 
"S0100-879X2009000900009-scl","Cardioprotective effect of ornitho-kinin in an anesthetized, open-chest chicken model of acute coronary occlusion","Prezoto, B.C., Couto, G.K., Rossoni, L.V., Schoorlemmer, G.H.M., Carillo, B.A., Campos, R.R.","Brazilian Journal of Medical and Biological Research; 42(9); 824-830","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000900009&lang=pt" 
"S0100-879X2009000900014-scl","The effect of epidural and general anesthesia on newborn rectal temperature at elective cesarean section","Yentur, E.A., Topcu, I., Ekici, Z., Ozturk, T., Keles, G.T., Civi, M.","Brazilian Journal of Medical and Biological Research; 42(9); 863-867","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000900014&lang=pt" 
"S0100-879X2009000900013-scl","Synergistic antitumor effect of TRAIL and adriamycin on the human breast cancer cell line MCF-7","Cui, D.D., Huang, Y., Mao, S.H., Chen, S.C., Qiu, M., Ji, L.L., Yi, C.","Brazilian Journal of Medical and Biological Research; 42(9); 854-862","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000900013&lang=pt" 
"S0100-879X2009000900001-scl","Liver lipid peroxidation and antioxidant capacity in cerulein-induced acute pancreatitis","Batcioglu, K., Gul, M., Uyumlu, A.B., Esrefoglu, M.","Brazilian Journal of Medical and Biological Research; 42(9); 776-782","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009000900001&lang=pt" 
"S0102-311X2009000900005-scl","Prevalência de sintomas respiratórios e fatores associados: estudo de base populacional em adultos de Lages, Santa Catarina, Brasil","Bernat, Adriane Cristina, Oliveira, Maria Conceição de, Rocha, Gino Chaves da, Boing, Antonio Fernando, Peres, Karen Glazer","Cadernos de Saúde Pública; 25(9); 1907-1916","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000900005&lang=pt" 
"S0001-37652009000300010-scl","Metabolism and secretory function of white adipose tissue: effect of dietary fat","Nascimento, Cláudia M. Oller do, Ribeiro, Eliane B., Oyama, Lila M.","Anais da Academia Brasileira de Ciências; 81(3); 453-466","Anais da Academia Brasileira de Ciências","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652009000300010&lang=pt" 
"S0104-66322009000300001-scl","Nutrient balance and metabolic analysis in a Kluyveromyces marxianus fermentation with lactose-added whey","Parrondo, J., García, L. A., Díaz, M.","Brazilian Journal of Chemical Engineering; 26(3); 445-456","Brazilian Journal of Chemical Engineering","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322009000300001&lang=pt" 
"S0104-66322009000300002-scl","Experimental and theoretical investigation of anaerobic fluidized bed biofilm reactors","Fuentes, M., Mussati, M. C., Aguirre, P. A., Scenna, N. J.","Brazilian Journal of Chemical Engineering; 26(3); 457-468","Brazilian Journal of Chemical Engineering","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322009000300002&lang=pt" 
"S0104-66322009000300004-scl","Leachate treatment process at a municipal stabilized landfill by catalytic ozonation: an exploratory study from Taguchi orthogonal array","Peixoto, A. L. C., Silva, M. B., Izário Filho, H. J.","Brazilian Journal of Chemical Engineering; 26(3); 481-492","Brazilian Journal of Chemical Engineering","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322009000300004&lang=pt" 
"S0104-66322009000300005-scl","Total catalytic wet oxidation of phenol and its chlorinated derivates with MnO2/CeO2 catalyst in a slurry","Luna, A. J., Rojas, L. O. A., Melo, D. M. A., Benachour, M., Sousa, J. F. de","Brazilian Journal of Chemical Engineering; 26(3); 493-502","Brazilian Journal of Chemical Engineering","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322009000300005&lang=pt" 
"S0104-66322009000300008-scl","Concentration fields near air-water interfaces during interfacial mass transport: oxygen transport and random square wave analysis","Schulz, H. E., Janzen, J. G.","Brazilian Journal of Chemical Engineering; 26(3); 527-536","Brazilian Journal of Chemical Engineering","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322009000300008&lang=pt" 
