"S0210-48062010000700015-esp","Hidronefrosis prenatal secundaria a válvulas ureterales","Delgado-Plasencia, L., Hernández-Siverio, N., Castro-Díaz, D.","Actas Urológicas Españolas; 34(7); 643-645","Actas Urológicas Españolas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062010000700015&lang=pt" 
"S1676-24442010000400005-scl","Quando e como valorizar culturas de urina polimicrobianas no laboratório de microbiologia clínica","Silveira, Alessandro Conrado de Oliveira, Souza, Helena Aguilar Peres Homem de Mello de, Furtado, Fábio Daniel, Albini, Bárbara Pereira, Albini, Carlos Augusto","Jornal Brasileiro de Patologia e Medicina Laboratorial; 46(4); 289-294","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442010000400005&lang=pt" 
"S1676-24442010000400002-scl","Mudança dos critérios QUALIS","","Jornal Brasileiro de Patologia e Medicina Laboratorial; 46(4); 270-274","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442010000400002&lang=pt" 
"S1806-37132010000400005-scl","Versão brasileira do Paediatric Asthma Quality of Life Questionnaire: validação de campo","Sarria, Edgar Enrique, Rosa, Rosana Cardoso Manique, Fischer, Gilberto Bueno, Hirakata, Vânia Naomi, Rocha, Neusa Sica da, Mattiello, Rita","Jornal Brasileiro de Pneumologia; 36(4); 417-424","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000400005&lang=pt" 
"S1806-37132010000400002-scl","Mudança dos critérios Qualis!","","Jornal Brasileiro de Pneumologia; 36(4); 399-401","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000400002&lang=pt" 
"S1806-37132010000400001-scl","Mudanças no perfil da tuberculose no país: uma nova realidade?","Melo, Fernando Augusto Fiuza de","Jornal Brasileiro de Pneumologia; 36(4); 397-398","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000400001&lang=pt" 
"S1806-37132010000400015-scl","Modelo experimental de perfusão pulmonar isolada em ratos: técnica e aplicações em estudos de preservação pulmonar","Pêgo-Fernandes, Paulo Manuel, Werebe, Eduardo de Campos, Cardoso, Paulo Francisco Guerreiro, Pazetti, Rogério, Oliveira, Karina Andrighetti de, Soares, Paula Roberta Otaviano, Jatene, Fabio Biscegli","Jornal Brasileiro de Pneumologia; 36(4); 490-493","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000400015&lang=pt" 
"S1806-37132010000400020-scl","Tumor de células gigantes do esterno","Faria, Ricardo Alexandre, Silva, Carlos Maciel da, Miziara, José Elias Abrão, Melo, Fernando Yaeda de, Silva, Sandra Regina Morini da, Viana, Cristiano Ribeiro","Jornal Brasileiro de Pneumologia; 36(4); 517-520","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000400020&lang=pt" 
"S1806-37132010000400018-scl","Termoplastia brônquica em asma","Rubin, Adalberto Sperb, Cardoso, Paulo Francisco Guerreiro","Jornal Brasileiro de Pneumologia; 36(4); 506-512","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000400018&lang=pt" 
"S1806-37132010000400019-scl","Intoxicação grave por paraquat: achados clínicos e radiológicos em um sobrevivente","Neves, Fábio Fernandes, Sousa, Romualdo Barroso, Pazin-Filho, Antônio, Cupo, Palmira, Elias Júnior, Jorge, Nogueira-Barbosa, Marcello Henrique","Jornal Brasileiro de Pneumologia; 36(4); 513-516","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000400019&lang=pt" 
"S1806-37132010000400021-scl","Tratamento cirúrgico das malformações pulmonares em pacientes pediátricos","Costa Jr, Altair da Silva","Jornal Brasileiro de Pneumologia; 36(4); 521-522","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000400021&lang=pt" 
"S0034-71672010000400016-scl","Enfermeiros e a família do portador de transtorno mental","Moreno, Vania","Revista Brasileira de Enfermagem; 63(4); 603-607","Revista Brasileira de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672010000400016&lang=pt" 
"S0103-863X2010000200015-scl","Jogos teatrais como instrumentos pedagógicos e transformadores de realidades sociais","Vieira, Rita de Cássia","Paidéia (Ribeirão Preto); 20(46); 279-280","Paidéia (Ribeirão Preto)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2010000200015&lang=pt" 
"S0103-863X2010000200001-scl","Em defesa de um conhecimento crítico, plural e arbitrado","Santos, Manoel Antônio dos","Paidéia (Ribeirão Preto); 20(46); 141-143","Paidéia (Ribeirão Preto)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2010000200001&lang=pt" 
"S0103-863X2010000200006-scl","Quem está motivado para aprender nos cursos oferecidos pelas empresas?","Mourão, Luciana, Marins, Jesiane","Paidéia (Ribeirão Preto); 20(46); 187-196","Paidéia (Ribeirão Preto)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2010000200006&lang=pt" 
"S1516-89132010000400016-scl","Floral biology of cacauhy (Theobroma speciosum - Malvaceae)","Souza, Márcio Silva de, Venturieri, Giorgini Augusto","Brazilian Archives of Biology and Technology; 53(4); 861-872","Brazilian Archives of Biology and Technology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132010000400016&lang=pt" 
"S1516-89132010000400021-scl","Temporal genotypic diversity of Schizaphis graminum (Rondani 1852) (Hemiptera: Aphididae) in a black oats (Avena strigosa) field","Lopes-da-Silva, Marcelo, Vieira, Luiz Gonzaga Esteves","Brazilian Archives of Biology and Technology; 53(4); 911-916","Brazilian Archives of Biology and Technology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132010000400021&lang=pt" 
"S1516-89132010000400023-scl","Evaluation of sugar-cane bagasse as bioadsorbent in the textile wastewater treatment contaminated with carcinogenic congo red dye","Raymundo, Aline Sartório, Zanarotto, Romina, Belisário, Marciela, Pereira, Madson de Godoi, Ribeiro, Joselito Nardy, Ribeiro, Araceli Verónica Flores Nardy","Brazilian Archives of Biology and Technology; 53(4); 931-938","Brazilian Archives of Biology and Technology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132010000400023&lang=pt" 
"S1516-89132010000400025-scl","Drying and rehydration of oyster mushroom","Apati, Giannini Pasiznick, Furlan, Sandra Aparecida, Laurindo, João Borges","Brazilian Archives of Biology and Technology; 53(4); 945-952","Brazilian Archives of Biology and Technology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132010000400025&lang=pt" 
"S1516-89132010000400026-scl","Fusarium verticillioides strains isolated from corn feed: characterization by fumonisin production and RAPD fingerprinting","Ono, Elisabete Yurie Sataque, Fungaro, Maria Helena Pelegrinelli, Sofia, Silvia Helena, Miguel, Tatiana de Ávila, Sugiura, Yoshitsugu, Hirooka, Elisa Yoko","Brazilian Archives of Biology and Technology; 53(4); 953-960","Brazilian Archives of Biology and Technology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132010000400026&lang=pt" 
"S1516-89132010000400027-scl","Influence of a native strain of Staphylococcus xylosus on the microbiological, physicochemical and sensorial characteristics on milano salami type","Fiorentini, Ângela Maria, Sawitzki, Maristela Cortez, Bertol, Teresinha Marisa, Cunha Júnior, Anildo, Sant&#039;Anna, Ernani Sebastião","Brazilian Archives of Biology and Technology; 53(4); 961-974","Brazilian Archives of Biology and Technology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132010000400027&lang=pt" 
"S1516-89132010000400001-scl","Colletotrichum isolates related to Anthracnose of cashew trees in Brazil: morphological and molecular description using LSU rDNA sequences","Lopez, Ana Maria Queijeiro, Lucas, John Alexander","Brazilian Archives of Biology and Technology; 53(4); 741-752","Brazilian Archives of Biology and Technology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132010000400001&lang=pt" 
"S1516-89132010000400019-scl","Reserve carbohydrates and lipids from the seeds of four tropical tree species with different sensitivity to desiccation","Mello, Juliana Iura de Oliveira, Barbedo, Claudio José, Salatino, Antonio, Figueiredo-Ribeiro, Rita de Cássia Leone","Brazilian Archives of Biology and Technology; 53(4); 889-899","Brazilian Archives of Biology and Technology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132010000400019&lang=pt" 
"S1516-89132010000400022-scl","Study of potential impacts of using sewage sludge in the amendment of desert reclaimed soil on wheat and jews mallow plants","Mazen, Ahmed, Faheed, Fayza A, Ahmed, Atef F","Brazilian Archives of Biology and Technology; 53(4); 917-930","Brazilian Archives of Biology and Technology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132010000400022&lang=pt" 
"S1517-86922010000400015-scl","Treinamento físico na síndrome lipodistrófica: revisão sistemática","Juchem, Gabriela Maria Viega, Lazzarotto, Alexandre Ramos","Revista Brasileira de Medicina do Esporte; 16(4); 310-313","Revista Brasileira de Medicina do Esporte","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922010000400015&lang=pt" 
"S1517-86922010000400016-scl","Ingestão de cafeína como estratégia ergogênica no esporte: substância proibida ou permitida?","Altimari, Leandro Ricardo","Revista Brasileira de Medicina do Esporte; 16(4); 314-314","Revista Brasileira de Medicina do Esporte","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922010000400016&lang=pt" 
"S1517-86922010000400005-scl","Efeitos de 24 semanas de treinamento resistido sobre índices da aptidão aeróbia de mulheres idosas","Guido, Marcelo, Lima, Ricardo Moreno, Benford, Ronald, Leite, Tailce Kaley Moura, Pereira, Rinaldo Wellerson, Oliveira, Ricardo Jacó de","Revista Brasileira de Medicina do Esporte; 16(4); 259-263","Revista Brasileira de Medicina do Esporte","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922010000400005&lang=pt" 
"S1413-81232010000500039-spa","Teoria do jogo social","Lima, Juliano de Carvalho","Ciência &amp; Saúde Coletiva; 15(5); 2647-2648","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000500039&lang=pt" 
"S1851-17322010000400001-arg","Conectividad, apertura territorial y formación de un destino turístico de naturaleza: el caso de Aysén (Patagonia chilena)","Munoz, María Dolores, Torres Salinas, Robinson","Estudios y perspectivas en turismo; 19(4); 447-470","Estudios y perspectivas en turismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322010000400001&lang=pt" 
"S1851-17322010000400002-arg","Rouge y tacos al volante: la relación entre autos y mujeres en el ámbito turístico de Argentina","Norrild, Juana","Estudios y perspectivas en turismo; 19(4); 470-499","Estudios y perspectivas en turismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322010000400002&lang=pt" 
"S1851-17322010000400003-arg","La Avenida Paulista como ícono turístico: su relación con el turismo de negocios de São Paulo (Brasil)","Braga, Debora Cordeiro, Shibaki, Viviane Veiga","Estudios y perspectivas en turismo; 19(4); 500-515","Estudios y perspectivas en turismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322010000400003&lang=pt" 
"S1851-17322010000400004-arg","El alcance de las actividades turísticas y recreativas en los espacios naturales del Hinterland de Ushuaia - Tierra del Fuego - Argentina","Mosti, Patricia A.","Estudios y perspectivas en turismo; 19(4); 516-533","Estudios y perspectivas en turismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322010000400004&lang=pt" 
"S1851-17322010000400005-arg","Gobernabilidad ambiental y turismo en el litoral marítimo: el caso de Mar de las Pampas, Provincia Buenos Aires - Argentina","Ordoqui, Javier Martín","Estudios y perspectivas en turismo; 19(4); 534-552","Estudios y perspectivas en turismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322010000400005&lang=pt" 
"S1851-17322010000400006-arg","Leyendas de fantasmas del centro histórico de Puebla, México.¿Un recurso complementario de atracción turística?","Valdez, Raúl","Estudios y perspectivas en turismo; 19(4); 553-569","Estudios y perspectivas en turismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322010000400006&lang=pt" 
"S1851-17322010000400007-arg","La ética en las regiones turísticas: un estudio de caso en Minas Gerais - Brasil","Gomes, Bruno Martins Augusto, Bahl, Miguel","Estudios y perspectivas en turismo; 19(4); 570-585","Estudios y perspectivas en turismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322010000400007&lang=pt" 
"S0036-46652010000400013-scl","","Corti, Marcelo E.","Revista do Instituto de Medicina Tropical de São Paulo; 52(4); 182-182","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652010000400013&lang=pt" 
"S0036-46652010000400001-scl","Articles published in the july/august 2010 issue of &quot;Revista do Instituto de Medicina Tropical de São Paulo&quot;","Brito, Thales de, Chieffi, Pedro Paulo, Franco, Marcello F.","Revista do Instituto de Medicina Tropical de São Paulo; 52(4); 173-173","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652010000400001&lang=pt" 
"S0036-46652010000400003-scl","Botulism in Brazil, 2000-2008: epidemiology, clinical findings and laboratorial diagnosis","Rowlands, Ruth Estela Gravato, Ristori, Christiane Asturiano, Lopes, Giselle Ibette S. Lopez, Paula, Ana Maria Ramalho de, Sakuma, Harumi, Grigaliunas, Raquel, Lopreato Filho, Roberto, Gelli, Dilma Scala, Eduardo, Maria Bernadete de Paula, Jakabi, Miyoko","Revista do Instituto de Medicina Tropical de São Paulo; 52(4); 183-186","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652010000400003&lang=pt" 
"S0036-46652010000400004-scl","Lutzomyia longipalpis behavior and control at an urban visceral leishmaniasis focus in Argentina","Santini, Maria Soledad, Salomón, Oscar Daniel, Acardi, Soraya Alejandra, Sandoval, Enrique Adolfo, Tartaglino, Lilian","Revista do Instituto de Medicina Tropical de São Paulo; 52(4); 187-191","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652010000400004&lang=pt" 
"S0036-46652010000400007-scl","Evaluation of Helicobacter pylory colonization by serologic test (IgG) and dyspepsia in volunteers from the countryside of Monte Negro, in the Brazilian western Amazon region","Ribeiro, Rafael Bernardon, Martins, Herlon Saraiva, Santos, Vera Aparecida dos, Khouri, Marcelo el, Duarte, Leandro Savoy, Burattini, Marcelo Nascimento, Cordeiro, Quirino, Camargo, Luiz Marcelo Aranha, Corbett, Carlos Eduardo Pereira","Revista do Instituto de Medicina Tropical de São Paulo; 52(4); 203-206","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652010000400007&lang=pt" 
"S0036-46652010000400008-scl","Melanoides tuberculata (Mollusca: Thiaridae) as an intermediate host of Centrocestus formosanus (Trematoda: Heterophyidae) in Brazil","Pinto, Hudson Alves, Melo, Alan Lane de","Revista do Instituto de Medicina Tropical de São Paulo; 52(4); 207-210","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652010000400008&lang=pt" 
"S0036-46652010000400009-scl","Current distribution of Achatina fulica, in the State of São Paulo including records of Aelurostrongylus abstrusus (Nematoda) larvae infestation","Ohlweiler, Fernanda Pires, Guimarães, Marisa Cristina de Almeida, Takahashi, Fernanda Yoshika, Eduardo, Juliana Manas","Revista do Instituto de Medicina Tropical de São Paulo; 52(4); 211-214","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652010000400009&lang=pt" 
"S0036-46652010000400012-scl","Serological monitoring of a Toxoplasma infection after hematopoietic stem cell transplantation","Rossi, Cláudio L., Nascimento, Fernanda S., Barros-Mazon, Sílvia de, Dias, Daniela F., Vigorito, Antonio C., Souza, Cármino A. de","Revista do Instituto de Medicina Tropical de São Paulo; 52(4); 225-227","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652010000400012&lang=pt" 
"S0034-70942010000400004-scl","Avaliação da profundidade do espaço peridural com o uso do ultrassom","Helayel, Pablo Escovedo, Conceição, Diogo Bruggemann da, Meurer, Gustavo, Swarovsky, Claudia, Oliveira Filho, Getúlio Rodrigues de","Revista Brasileira de Anestesiologia; 60(4); 379-382","Revista Brasileira de Anestesiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942010000400004&lang=pt" 
"S0034-70942010000400001-scl","Jonnesco: um século de história da anestesia raquídea torácica","Imbelloni, Luiz Eduardo","Revista Brasileira de Anestesiologia; 60(4); 348-349","Revista Brasileira de Anestesiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942010000400001&lang=pt" 
"S0034-70942010000400005-scl","Prevalência e fatores preditivos de retenção urinária diagnosticada por ultrassonografia no período pós-anestésico imediato","Mago, Adilson José Dal, Helayel, Pablo Escovedo, Bianchini, Eduardo, Kozuki, Henrique, Oliveira Filho, Getúlio Rodrigues de","Revista Brasileira de Anestesiologia; 60(4); 387-390","Revista Brasileira de Anestesiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942010000400005&lang=pt" 
"S0034-70942010000400010-scl","Bloqueio dos nervos femoral e isquiático guiados por ultrassom em paciente anticoagulado: case reports","Ferraro, Leonardo Henrique Cunha, Tardelli, Maria Angela, Yamashita, Américo Masafuni, Cardone, José Daniel Braz, Kishi, Juliana Midori","Revista Brasileira de Anestesiologia; 60(4); 425-428","Revista Brasileira de Anestesiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942010000400010&lang=pt" 
"S0034-70942010000400012-scl","Efeitos do propofol sobre o sistema de condução cardíaca","Warpechowski, Paulo, Santos, Ari Tadeu Lírio dos, Pereira, Paulo José Irigon, Lima, Gustavo Glotz de","Revista Brasileira de Anestesiologia; 60(4); 441-444","Revista Brasileira de Anestesiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942010000400012&lang=pt" 
"S1413-81232010000500038-spa","Transmissão e obtenção de informação em saúde","Rodrigues, Vitor Manuel Costa Pereira","Ciência &amp; Saúde Coletiva; 15(5); 2639-2646","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000500038&lang=pt" 
"S0034-70942010000400002-scl","Efeitos hemodinâmicos da combinação de dexmedetomidina-fentanil versus midazolam-fentanil em crianças submetidas à cirurgia cardíaca com circulação extracorpórea","Klamt, Jyrson Guilherme, Vicente, Walter Villela de Andrade, Garcia, Luis Vicente, Ferreira, César Augusto","Revista Brasileira de Anestesiologia; 60(4); 356-362","Revista Brasileira de Anestesiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942010000400002&lang=pt" 
"S0034-70942010000400003-scl","Efeito da hemodiluição normovolêmica aguda na coagulação sanguínea: comparação entre os testes colhidos de um modelo in vivo e de um modelo in vitro","Souza, Marco Aurélio Beloto de, Klamt, Jyrson Guilherme, Garcia, Luís Vicente","Revista Brasileira de Anestesiologia; 60(4); 369-375","Revista Brasileira de Anestesiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942010000400003&lang=pt" 
"S0034-70942010000400006-scl","Utilização da fenilefrina para controle da pressão arterial em cesarianas eletivas: dose terapêutica versus profilática","Neves, José Francisco Nunes Pereira das, Monteiro, Giovani Alves, Almeida, João Rosa de, Sant&#039;Anna, Roberto Silva, Bonin, Hellen Bedim, Macedo, Carlos Furtado","Revista Brasileira de Anestesiologia; 60(4); 395-398","Revista Brasileira de Anestesiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942010000400006&lang=pt" 
"S0034-70942010000400007-scl","Avaliação do custo do medicamento para tratamento ambulatorial de pacientes com dor crônica","Vlainich, Roberto, Zucchi, Paola, Issy, Adriana Machado, Sakata, Rioko Kimiko","Revista Brasileira de Anestesiologia; 60(4); 402-405","Revista Brasileira de Anestesiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942010000400007&lang=pt" 
"S0034-70942010000400008-scl","Estratégias ventilatórias frente à hipoxemia em cirurgia cardíaca: validação de questionário para anestesiologistas no Brasil","Parra, Celso Augusto Martins, Carmona, Maria José Carvalho, Auler Junior, José Otávio Costa, Malbouisson, Luiz Marcelo Sá","Revista Brasileira de Anestesiologia; 60(4); 410-414","Revista Brasileira de Anestesiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942010000400008&lang=pt" 
"S0034-70942010000400009-scl","Avaliação das modalidades ventilatórias no período transoperatório por meio de questionário","Soubhie, Angel, Silva, Enis Donizetti, Simões, Claudia Marquez, Gregory, Fábio Henrique, Segurado, Arthur Vitor, Menezes, Cássio Campello de","Revista Brasileira de Anestesiologia; 60(4); 418-421","Revista Brasileira de Anestesiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942010000400009&lang=pt" 
"S0034-70942010000400013-scl","A cardiolipina é o alvo da cardiotoxicidade dos anestésicos locais?","Shen, XiaoFeng, Wang, FuZhou, Xu, ShiQin, Qian, YanNing, Liu, YuSheng, Yuan, HongMei, Zha, QingSong, Feng, ShanWu, Guo, XiRong, Xu, JianGuo, Yang, Jie","Revista Brasileira de Anestesiologia; 60(4); 44-454","Revista Brasileira de Anestesiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942010000400013&lang=pt" 
"S0034-70942010000400011-scl","Reação cutânea grave induzida por carbamazepina no tratamento da neuralgia pós-herpética: relato de caso","Garcia, João Batista Santos, Ferro, Letácio Santos Garcia, Carvalho, Anamada Barros, Rocha, Rosyane Moura da, Souza, Livia Maria Lima de","Revista Brasileira de Anestesiologia; 60(4); 433-437","Revista Brasileira de Anestesiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942010000400011&lang=pt" 
"S1413-81232010000500001-spa","Planejamento e Gestão em Saúde: perspectivas e tendências","Rivera, Francisco Javier Uribe, Artmann, Elizabeth, Lima, Luciana Dias de","Ciência &amp; Saúde Coletiva; 15(5); 2262-2262","Ciência &amp; Saúde Coletiva","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000500001&lang=pt" 
"S1413-81232010000500036-spa","Cuidado domiciliar: em busca da autonomia do indivíduo e da família - na perspectiva da área pública","Lacerda, Maria Ribeiro","Ciência &amp; Saúde Coletiva; 15(5); 2621-2626","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000500036&lang=pt" 
"S1413-81232010000500035-spa","Necessidades de capacitação e aperfeiçoamento dos profissionais de equipes de saúde da família da 4ª Coordenadoria Regional de Saúde do Estado do Rio Grande do Sul","Ferreira, Maria Evanir Vicente, Schimith, Maria Denise, Cáceres, Nilton Carlos","Ciência &amp; Saúde Coletiva; 15(5); 2611-2620","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000500035&lang=pt" 
"S1413-81232010000500034-spa","Motivos do abandono do seguimento médico no cuidado a portadores de hipertensão arterial: a perspectiva do sujeito","Duarte, Marli Teresinha Cassamassimo, Cyrino, Antonio Pithon, Cerqueira, Ana Teresa de Abreu Ramos, Nemes, Maria Ines Battistella, Iyda, Massako","Ciência &amp; Saúde Coletiva; 15(5); 2603-2610","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000500034&lang=pt" 
"S1413-81232010000500030-spa","Formação do fonoaudiólogo no município de Salvador e consolidação do SUS","Lemos, Marcio, Bazzo, Leda Maria Fonseca","Ciência &amp; Saúde Coletiva; 15(5); 2563-2568","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000500030&lang=pt" 
"S1413-81232010000500027-spa","A automedicação e os acadêmicos da área de saúde","Aquino, Daniela Silva de, Barros, José Augusto Cabral de, Silva, Maria Dolores Paes da","Ciência &amp; Saúde Coletiva; 15(5); 2533-2538","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000500027&lang=pt" 
"S1413-81232010000500024-spa","Regulação do trabalho no contexto das novas relações público versus privado na saúde","Barbosa, Nelson Bezerra","Ciência &amp; Saúde Coletiva; 15(5); 2497-2506","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000500024&lang=pt" 
"S1413-81232010000500022-spa","O processo de trabalho em saúde e a produção do cuidado em uma unidade de saúde da família: limites ao acolhimento e reflexos no serviço de emergência","Barros, Delba Machado, Sá, Marilene de Castilho","Ciência &amp; Saúde Coletiva; 15(5); 2473-2482","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000500022&lang=pt" 
"S1413-81232010000500021-spa","Aplicabilidade de uma escala de risco para organização do processo de trabalho com famílias atendidas na Unidade Saúde da Família em Vitória (ES)","Nascimento, Fernanda Gomes do, Prado, Thiago Nascimento do, Galavote, Heleticia Scabelo, Maciel, Paulete Ambrósio, Lima, Rita de Cássia Duarte, Maciel, Ethel Leonor Noia","Ciência &amp; Saúde Coletiva; 15(5); 2465-2472","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000500021&lang=pt" 
"S1413-81232010000500019-spa","Vivenciando o processo de municipalização do SUS no município de Juazeiro do Norte (CE)","Coriolano, Maria Wanderleya de Lavor, Albuquerque, Grayce Alencar, Araújo, Natércia de Sousa, Oliveira, Marcelo Alves de, Lima, Marinus de Moraes","Ciência &amp; Saúde Coletiva; 15(5); 2447-2454","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000500019&lang=pt" 
