"S0074-02761998000400011-scl","Variations of the External Male Genitalia in Three Populations of Triatoma infestans Klug, 1834","Pires, Herton Helder Rocha, Barbosa, Silvia Ermelinda, Margonari, Carina, Jurberg, José, Diotaiuti, Liléia","Memórias do Instituto Oswaldo Cruz; 93(4); 479-483","Memórias do Instituto Oswaldo Cruz","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761998000400011&lang=pt" 
"S0104-65001998000200004-scl","Integrating Object-Oriented Analysis and Formal Specification","Araújo Júnior, João, Sawyer, Pete","Journal of the Brazilian Computer Society; 5(1); -","Journal of the Brazilian Computer Society","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-65001998000200004&lang=pt" 
"S0104-65001998000200005-scl","A Productivity-Centred Approach for Classifying Software Tool Interfacing","Yang, Yun, Han, Jun","Journal of the Brazilian Computer Society; 5(1); -","Journal of the Brazilian Computer Society","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-65001998000200005&lang=pt" 
"S0103-06631998000300016-scl","Estudo de sistemas acrílicos bioadesivos para liberação sustentada in vitro de fluoreto","LARA, Elza Helena Guimarães, GARCIA, Antonio Luengo, PANZERI, Heitor","Revista de Odontologia da Universidade de São Paulo; 12(3); 287-291","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300016&lang=pt" 
"S0103-06631998000300013-scl","Resistência de união entre liga de níquel-cromo e cimentos resinosos","FRANÇA, Rodrigo de Oliveira, MUENCH, Antonio, CARDOSO, Paulo Eduardo Capel","Revista de Odontologia da Universidade de São Paulo; 12(3); 267-270","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300013&lang=pt" 
"S0103-06631998000300012-scl","Influência do &quot;primer&quot; sobre o esmalte na resistência ao cisalhamento de sistemas adesivos","RUSSO, Eliza Maria Agueda, Garone NETTO, Narciso, CARVALHO, Rubens Corte Real de, SANTOS, Márcio Garcia dos","Revista de Odontologia da Universidade de São Paulo; 12(3); 261-265","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300012&lang=pt" 
"S0103-06631998000300001-scl","","Birman, Esther Goldenberg","Revista de Odontologia da Universidade de São Paulo; 12(3); -","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300001&lang=pt" 
"S0103-06631998000300011-scl","Falhas de grampos circunferenciais de próteses removíveis em função de ciclagens de flexão","MELONCINI, Marco Antonio, CARDOSO, Paulo Eduardo Capel, GRANDE, Rosa Helena Miranda, MUENCH, Antonio","Revista de Odontologia da Universidade de São Paulo; 12(3); 257-260","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300011&lang=pt" 
"S0103-06631998000300015-scl","Dureza knoop de resinas compostas em função do número relativo de radicais livres","MENEZES, Marco Aurélio de, MUENCH, Antonio","Revista de Odontologia da Universidade de São Paulo; 12(3); 281-285","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300015&lang=pt" 
"S0103-06631998000300017-scl","Estudo comparativo entre silicona e silicona revestida com hidroxiapatita com fins de inclusão","SILVA, Cynthia Maria Freire da, MAIA, Francisco de Assis Souza, DIAS, Reinaldo Brito e, ROSSA, Romualdo","Revista de Odontologia da Universidade de São Paulo; 12(3); 293-297","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300017&lang=pt" 
"S0103-06631998000300018-scl","Proteínas morfogenéticas ósseas: terapêutica molecular no processo de reparo tecidual","GONÇALVES, Evelyn Almeida Lucas, GUIMARÃES, Sérgio Augusto Catanzaro, GARCIA, Roberto Brandão","Revista de Odontologia da Universidade de São Paulo; 12(3); 299-304","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300018&lang=pt" 
"S0103-06631998000300003-scl","Doença periodontal: estudo da resposta imune humoral","HIDALGO, Mirian Marubayashi, ITANO, Eiko Nakagawa, NAKAGAWA, Roberto Issamu, TREVISAN JUNIOR, Wilson, AVILA-CAMPOS, Mario Julio","Revista de Odontologia da Universidade de São Paulo; 12(3); 207-213","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300003&lang=pt" 
"S0103-06631998000300009-scl","Método para avaliação clínica da capacidade tamponante salivar","SPADARO, Augusto César Cropanese, CALDEIRA, Thais Henriques, ROCHA, Claudia Bueno, POLIZELLO, Ana Cristina M., MESTRINER JR., Wilson","Revista de Odontologia da Universidade de São Paulo; 12(3); 247-251","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300009&lang=pt" 
"S0103-06631998000300005-scl","Prevalência de fluorose dentária em escolares de Brasília - Distrito Federal","CAMPOS, Danielle Lopes, FARIAS, Débora Gonçalves de, TOLEDO, Orlando Ayrton de, BEZERRA, Ana Cristina Barreto","Revista de Odontologia da Universidade de São Paulo; 12(3); 225-230","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300005&lang=pt" 
"S0103-06631998000300006-scl","Estudo in vitro da abrasividade de dentifrícios","ANDRADE JUNIOR, Antonio Carlos Canabarro, ANDRADE, Marcia Rejane Thomas Canabarro, MACHADO, Walter Augusto Soares, FISCHER, Ricardo Guimarães","Revista de Odontologia da Universidade de São Paulo; 12(3); 231-236","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300006&lang=pt" 
"S0103-06631998000300007-scl","Efeito dos antimicrobianos sobre a eficácia dos contraceptivos orais","CORRÊA, Elisabete Míriam de Carvalho, ANDRADE, Eduardo Dias de, RANALI, José","Revista de Odontologia da Universidade de São Paulo; 12(3); 237-240","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300007&lang=pt" 
"S0103-06631998000300010-scl","Avaliação da temperatura desenvolvida durante a remoção de pino intra-radicular, com instrumentos cortantes rotatórios em alta rotação","CAMPOS, Tomie Nakakuki de, YAMAMOTO, Elcio, MORI, Matsuyoshi, SAITO, Tetsuo","Revista de Odontologia da Universidade de São Paulo; 12(3); 253-256","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300010&lang=pt" 
"S0103-06631998000300008-scl","Utilização de duas técnicas alternativas para localização do forame apical em endodontia: avaliação clínica e radiográfica","FERREIRA, Cláudio Maniglia, FRÖNER, Izabel Cristina, BERNARDINELI, Norberti","Revista de Odontologia da Universidade de São Paulo; 12(3); 241-246","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300008&lang=pt" 
"S0103-06631998000300002-scl","Estudo comparativo da eficiência de três métodos de anti-sepsia intrabucal na redução do número de estreptococos do sulco gengival","BARROS, Valdemar Mallet da Rocha, ITO, Izabel Yoko, AZEVEDO, Rosa Vitória P., MORELLO, Danielle, ROSATELI, Pedro Augusto","Revista de Odontologia da Universidade de São Paulo; 12(3); 201-206","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300002&lang=pt" 
"S0103-06631998000300014-scl","Emprego de uma lama com caráter refratário para o processo de fundição odontológica","PANZERI, Heitor, BOCALINI, Mário, PANZERI, Fernanda de Carvalho, MORAES, June Tadeu de, GODOI FILHO, José de, VIEIRA, Marcelo Aparecido","Revista de Odontologia da Universidade de São Paulo; 12(3); 271-279","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300014&lang=pt" 
"S0103-06631998000300004-scl","Estudo bacteriológico de lesões periapicais","ROCHA, Márcia Maria de Negreiros Pinto, MOREIRA, José Luciano Bezerra, MENEZES, Dalgimar Bezerra de, CUNHA, Maria do Perpétuo Socorro Saldanha da, CARVALHO, Cibele Barreto Mano de","Revista de Odontologia da Universidade de São Paulo; 12(3); 215-223","Revista de Odontologia da Universidade de São Paulo","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631998000300004&lang=pt" 
"S0716-98681998000100001-chl","ESTUDIO MORFOLOGICO DEL ACETABULO HUMANO: BIOMETRIA","Luna, M. P., Desnoyers, V., Charissoux, J. L., Mabit, C., Arnaud, J. P.","Revista chilena de anatomía; 16(1); 5-7","Revista chilena de anatomía","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100001&lang=pt" 
"S0716-98681998000100002-chl","STUDY OF THE MYENTERIC PLEXUS OF THE ILEUM OF RATS SUBJECTED TO PROTEIC UNDERNUTRITION","Meilus, Marlos, Natali, Maria Raquel Marçal, Miranda Neto, Marcílio Hubner de","Revista chilena de anatomía; 16(1); 9-14","Revista chilena de anatomía","Inglês","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100002&lang=pt" 
"S0716-98681998000100003-chl","KERATINAS: BIOLOGIA CELULAR Y SIGNIFICADO FUNCIONAL NORMAL Y PATOLOGICO","Rojas, Mariana, Martínez-García, Francisco, Cobo, Paz, Palacios, José, Nistal, Manuel, Regadera, Javier","Revista chilena de anatomía; 16(1); 15-31","Revista chilena de anatomía","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100003&lang=pt" 
"S0716-98681998000100004-chl","DIAMETROS DE LAS ARTERIAS CEREBELAR SUPERIOR Y CEREBELAR ANTERIOR-INFERIOR EN EL SEGMENTO PONTINO-ANTERIOR","Mandiola, E., Sanz, M. E., Gabrielli, C., Prates, J. C.","Revista chilena de anatomía; 16(1); 33-38","Revista chilena de anatomía","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100004&lang=pt" 
"S0716-98681998000100005-chl","DESCRIPTION OF NODAL FIBERS IN THE CRANIAL VEIN CAVA WALLS OF THE BOVINE (Bos indicus)","Eleutério, Maria Lúcia, Piffer, Carlos Roberto, Castro Rodrigues, Antonio de, Mello, Josiane Medeiros de","Revista chilena de anatomía; 16(1); 39-42","Revista chilena de anatomía","Inglês","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100005&lang=pt" 
"S0716-98681998000100006-chl","CHARACTERISTICS OF THE PALATINE MUCOSA OF THE Calomys callosus: LIGHT AND SEM STUDY","Marino, J. C., Watanabe, I., Lopes, R.A., Mizusaki, C.I., Iyomasa, M.M., Semprini, M.","Revista chilena de anatomía; 16(1); 43-51","Revista chilena de anatomía","Inglês","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100006&lang=pt" 
"S0716-98681998000100007-chl","ESTUDIO BIOMETRICO DE LA RAMA PALMAR PROFUNDA DE LA  ARTERIA ULNAR","Olave, E., Gabrielli, C., Del Sol, M., Mandiola, E., Prates, J.C.","Revista chilena de anatomía; 16(1); 53-57","Revista chilena de anatomía","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100007&lang=pt" 
"S0716-98681998000100008-chl","MORPHOLOGIC STUDY OF SUBMANDIBULAR GLAND IN MONKEY (Cebus apella)","Tirapelli, L. F., Petroni, S., Domingues, R. J., Tâmega, O. J.","Revista chilena de anatomía; 16(1); 59-66","Revista chilena de anatomía","Inglês","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100008&lang=pt" 
"S0716-98681998000100009-chl","LIGHT AND SCANNING ELECTRON MICROSCOPIC STUDY OF THE VALLATE PAPILLAE OF THE OPOSSUM (Didelphis albiventris)","Martinez, Marcelo, Martinez, Francisco E., Pinheiro, Patrícia F. F., Almeida, Camila C. D., Guida, Heraldo Lorena, Watanabe, II-Sei","Revista chilena de anatomía; 16(1); 67-73","Revista chilena de anatomía","Inglês","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100009&lang=pt" 
"S0716-98681998000100010-chl","CRITERIOS DE HOMOLOGACION ENTRE LAS CINTURAS ESCAPULAR Y PELVICA Y SUS ESTRUCTURAS ASOCIADAS","Pellegrino, F., Tangelson, C., Galliano, L., Trevisan, L., Sánchez, G., Puricelli, F.","Revista chilena de anatomía; 16(1); 75-82","Revista chilena de anatomía","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100010&lang=pt" 
"S0716-98681998000100011-chl","VARIACIONES ANATOMICAS DEL CANAL CONDILEO","Galarza, Marcelo, Yun Jong, Hyoun, Merlo, Alicia, Albanese, Alfonso H., Albanese, Alfonso R.","Revista chilena de anatomía; 16(1); 83-87","Revista chilena de anatomía","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100011&lang=pt" 
"S0716-98681998000100012-chl","IRRIGACION DE LA RODILLA Y PIERNA DE LA LLAMA (Lama glama)","Graziotti, G. H., Ríos, C. M., Rodríguez Menéndez, J., Victorica, C.","Revista chilena de anatomía; 16(1); 89-94","Revista chilena de anatomía","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100012&lang=pt" 
"S0716-98681998000100013-chl","ESTUDIO DEL HUESO CLITORIDIANO CANINO","Ibañez, Marcelo, Ortega, Hugo, Galván, Stella M., Lorente, Juan A., Ferraro, Maria C.","Revista chilena de anatomía; 16(1); 95-100","Revista chilena de anatomía","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100013&lang=pt" 
"S0716-98681998000100014-chl","EL PROCESO XIFOIDES DEL ESTERNON MAPUCHE","del Sol, M., Olave, E.","Revista chilena de anatomía; 16(1); 101-106","Revista chilena de anatomía","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100014&lang=pt" 
"S0716-98681998000100015-chl","ORGANIZACION TOPOGRAFICA Y AREAS ESPECIALIZADAS EN LA RETINA DE Callopistes palluma: CAPA DE CELULAS GANGLIONARES","Inzunza, Oscar, Barros B., Zitta, Bravo, Hermes","Revista chilena de anatomía; 16(1); 107-113","Revista chilena de anatomía","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100015&lang=pt" 
"S0716-98681998000100016-chl","XVIII CONGRESO CHILENO DE ANATOMIA: RESUMENES","","Revista chilena de anatomía; 16(1); 115-166","Revista chilena de anatomía","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98681998000100016&lang=pt" 
"S0034-98871998000700001-chl","Influencia de factores de riesgo y terapia farmacológica en la mortalidad de hipertensos esenciales","Román A, Oscar, Cuevas S, Gerardo, Bunout B, Daniel","Revista médica de Chile; 126(7); 745-752","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700001&lang=pt" 
"S0034-98871998000700002-chl","Poblaciones costeras de Chile: marcadores genéticos en cuatro localidades","Harb D, Zuraiya, Llop R, Elena, Moreno S, Rodrigo, Quiroz L, Daniel","Revista médica de Chile; 126(7); 753-760","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700002&lang=pt" 
"S0034-98871998000700003-chl","Resultados al aplicar el &quot;Sistema de Clasificación de Pacientes RUG-T18&quot;en ancianos ingresados a un hospital universitario","Marín L, P Paulo, Valenzuela A, Eduardo, Castro H, Sergio, Rodríguez J, Francisco, Molina A, Oriana, Cubillos R, Ana María, de la Paz G, Mónica, Gómez D, Georgina","Revista médica de Chile; 126(7); 761-768","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700003&lang=pt" 
"S0034-98871998000700004-chl","Características clínicas y de laboratorio de pacientes con reflujo gastroesofágico crónico patológico","Csendes J, Attila, Burdiles P, Patricio, Maluenda G, Fernando, Cortés D, Claudio, Korn B, Owen, Rojas C, Jorge, Tepper J, Patricio, Huertas M, César, Sagastume G, Héctor, Puente Q, Guillermo, Quezada M, Fernando, Csendes G, Paula","Revista médica de Chile; 126(7); 769-780","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700004&lang=pt" 
"S0034-98871998000700005-chl","La variación genética de MSX1 presenta un dimorfismo sexual en la fisura labiopalatina no sindrómica en la población chilena","Blanco C, Rafael, Jara S, Lilian, Villaseca G, Cecilia, Palomino Z, Hernán, Carreño Z, Hernán","Revista médica de Chile; 126(7); 781-787","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700005&lang=pt" 
"S0034-98871998000700006-chl","Plásmido de virulencia en Yersinia enterocolitica O:3 de origen murino","Zamora B, Justo, Reinhardt V, Germán, Macías H, Pamela","Revista médica de Chile; 126(7); 788-792","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700006&lang=pt" 
"S0034-98871998000700007-chl","Experiencia en monitorización metabólico-cerebral en pacientes críticos neurológicos","Castillo F, Luis, Carmona V, Hans, Del Villar P, Sergio, Hernández P, Glen, Torrealba M, Gonzalo, Campos P, Manuel, Tagle M, Patricio, Bugedo T, Guillermo, Méndez S, Jorge","Revista médica de Chile; 126(7); 793-802","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700007&lang=pt" 
"S0034-98871998000700008-chl","Desfibrilador implantable en el manejo de taquiarritmias ventriculares malignas: Experiencia del Centro Nacional de Arritmias","Asenjo G, R, Oyarzún F, R, González L, M, Morales V, P, Zamorano G, J, Brunet L, L, Morris C, R, Ortiz O, M","Revista médica de Chile; 126(7); 803-813","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700008&lang=pt" 
"S0034-98871998000700009-chl","Muerte súbita por fibrilación ventricular recuperada: ¿síndrome de Brugada?: Caso clínico","Asenjo G, René, Madariaga R, Ricardo, Morris C, Raimundo, Montagna M, Rodrigo, Núñez F, Julio, Ortiz O, Mario, Morales V, Patricia","Revista médica de Chile; 126(7); 814-821","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700009&lang=pt" 
"S0034-98871998000700010-chl","Mastocitosis sistémica:: Un caso clínico","Mardones P, Pedro, Moyano G, Carlos, Peña N, Karina, Quijada S., César","Revista médica de Chile; 126(7); 823-827","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700010&lang=pt" 
"S0034-98871998000700011-chl","Romboencefalitis por Listeria monocytogenes: Caso clínico","Bravo M, Mauricio, Ferrer D, Sergio, Trujillo V, Sergio","Revista médica de Chile; 126(7); 828-832","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700011&lang=pt" 
"S0034-98871998000700012-chl","Nueva clasificación y criterios diagnósticos de la diabetes mellitus","López Stewart, Gloria","Revista médica de Chile; 126(7); 833-837","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700012&lang=pt" 
"S0034-98871998000700013-chl","La terapia génica y sus aplicaciones","Austin-Ward, Enrique Daniel, Villaseca G, Cecilia","Revista médica de Chile; 126(7); 838-845","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700013&lang=pt" 
"S0034-98871998000700014-chl","Superantígenos y su rol en enfermedades infecciosas","Santolaya de P, María Elena","Revista médica de Chile; 126(7); 846-854","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700014&lang=pt" 
"S0034-98871998000700015-chl","Proposición de consenso para el uso de yodo 131 en el tratamiento de la tirotoxicosis y el cáncer del tiroides","Michaud Ch., Patricio","Revista médica de Chile; 126(7); 855-865","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700015&lang=pt" 
"S0034-98871998000700016-chl","Las dietas en el mundo moderno: su importancia como elemento en la conservación de la salud","Gardeta S, Pilar","Revista médica de Chile; 126(7); 866-873","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700016&lang=pt" 
"S0034-98871998000700017-chl","Necesidad de administrar I-131 en una paciente en hemodiálisis crónica con carcinoma papilar tiroideo","Novik A, Victoria, González E, Renato, Díaz C, Marcela, Vega S, Jorge","Revista médica de Chile; 126(7); 874-875","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700017&lang=pt" 
"S0034-98871998000700018-chl","Cáncer, diagnóstico y tratamiento","Vargas Fernández, Luis","Revista médica de Chile; 126(7); 876-877","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700018&lang=pt" 
"S0034-98871998000700019-chl","ADMINISTRACIÓN PRECOZ DE SOMATOSTATINA Y EFICACIA DE LA ESCLEROTERAPIA EN SANGRADO AGUDO POR VÁRICES ESOFÁGICAS: ESTUDIO EUROPEO DE EPISODIOS DE SANGRADO AGUDO POR VÁRICES ESOFÁGICAS","","Revista médica de Chile; 126(7); 878-880","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700019&lang=pt" 
"S0034-98871998000700020-chl","REVISIÓN POR PARES DURANTE 1997","","Revista médica de Chile; 126(7); 881-884","Revista médica de Chile","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98871998000700020&lang=pt" 
"S0716-07201998000300001-chl","HEMOLYTIC ASPECTS OF STRAINS AND CLONES OF  Trichomonas vaginalis","DE CARLI, GERALDO A, BRASSEUR, PHILIPPE, TASCA, TIANA, DA SILVA, ANA C, CASTILHOS, DANIELA S, WENDORFF, ALINE","Parasitología al día; 22(3-4); 59-64","Parasitología al día","Inglês","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-07201998000300001&lang=pt" 
"S0716-07201998000300002-chl","ULTRASTRUCTURAL OBSERVATIONS ON Trypanosoma (Herpetosoma) rangeli IN THE SALIVARY GLANDS OF  Rhodnius ecuadoriensis (Hemiptera, Reduvidae)","KITAJIMA, ELLIOT W, CUBA CUBA, CESAR A, BRENER, ZIGMAN","Parasitología al día; 22(3-4); 65-71","Parasitología al día","Inglês","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-07201998000300002&lang=pt" 
"S0716-07201998000300012-chl","ENTEROPARASITOSIS EN LA POBLACION DE LA TERCERA EDAD CONSULTANTE EN CENTROS MEDICOS DE LA  PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE, 1997","CHEN, SHU HSING, CODOCEO, ANA, CARRASCO, ORIANA, TORRES, MARISA","Parasitología al día; 22(3-4); 114-116","Parasitología al día","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-07201998000300012&lang=pt" 
"S0716-07201998000300003-chl","BIOLOGIA COMPARADA DE Mepraia spinolai EN  CONDICIONES DE LABORATORIO Y TERRENO:: CINCO AÑOS DE ESTUDIO","CANALS, MAURICIO, EHRENELD, MILDRED, SOLIS, RIGOBERTO, CRUZAT, LORETO, PINOCHET, ANGELICA, TAPIA, CLAUDIA, CATTAN, PEDRO E.","Parasitología al día; 22(3-4); 72-78","Parasitología al día","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-07201998000300003&lang=pt" 
"S0716-07201998000300005-chl","DISTRIBUCION TOPOGRAFICA DE Pimeliaphilus zeledoni  (ACARI: PTERYGOSOMATIDAE) EN SU HOSPEDADOR Triatoma dimidiata (LATREILLE, 1811) (HEMIPTERA: REDUVIIDAE)","CALDERON-ARGUEDAS, OLGER","Parasitología al día; 22(3-4); 85-89","Parasitología al día","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-07201998000300005&lang=pt" 
"S0716-07201998000300006-chl","DESENVOLVIMENTO POS-EMBRIONARIO DE Cochliomyia macellaria  (FABRICIUS) (DIPTERA: CALLIPHORIDAE)  CRIADA EM DIETAS NATURAIS PROCESSADAS EM CONDIÇÕES CONTROLADAS","PAES, MARIA JOSE, MILWARD-DE-AZEVEDO, ELIANE M.","Parasitología al día; 22(3-4); 90-96","Parasitología al día","Português","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-07201998000300006&lang=pt" 
"S0716-07201998000300007-chl","OCORRÊNCIA DO BERNE, Dermatobia hominis (DIPTERA:  CUTEREBRIDAE) EM VARIOS HOSPEDEIROS,  NO RIO DE JANEIRO, BRASIL","DA SILVA JUNIOR, VIRGINIO PEREIRA, DE SOUZA LEANDRO, ANDRÉ, MOYA BORJA, GONZALO EFRAIN","Parasitología al día; 22(3-4); 97-101","Parasitología al día","Português","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-07201998000300007&lang=pt" 
"S0716-07201998000300008-chl","","CORNEJO, WILLIAM, NAQUIRA, CESAR, ESPINOZA, YRMA, HUIZA, ALINA, SEVILLA, CARLOS","Parasitología al día; 22(3-4); 102-104","Parasitología al día","Português","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-07201998000300008&lang=pt" 
"S0716-07201998000300009-chl","ALTERACIONES HISTOPATOLOGICAS EN Lymnaea columella (PULMONATA: LYMNAEIDAE), HUESPED INTERMEDIARIO DE Fasciola hepatica (LINNEAEUS, 1758)  (TREMATODA: FASCIOLIDAE), CAUSADAS POR Euphorbia  splendens var. hislopii N.E.B.","PILE, EDWIN, COELHO, BRUNO, ALBURQUERQUE DOS SANTOS, JOSE AUGUSTO","Parasitología al día; 22(3-4); 105-107","Parasitología al día","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-07201998000300009&lang=pt" 
"S0716-07201998000300010-chl","ESTUDIO SEROLOGICO POR INMUNOFLUORESCENCIA DE LA ENFERMEDAD DE CHAGAS EN COSTA RICA","REYES, LILIANA, BONILLA, A., MOYA, T., CHINCHILLA, MISAEL","Parasitología al día; 22(3-4); 108-110","Parasitología al día","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-07201998000300010&lang=pt" 
"S0716-07201998000300011-chl","AISLAMIENTO DE Toxoplasma gondii EN CARNE DE  CERDO. CONFIRMACION DE UNA HIPOTESIS","CHAVES, A., REYES, LILIANA, CHINCHILLA, MISAEL","Parasitología al día; 22(3-4); 111-113","Parasitología al día","Espanhol","1998","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-07201998000300011&lang=pt" 
