"S1029-30192011001000006-cub","Mortalidad materna en Santiago de Cuba desde 1998 hasta 2010","Rodríguez Olivares, Daritza C","MEDISAN; 15(10); 1376-1383","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001000006&lang=pt" 
"S0100-06832011000500021-scl","Calibração de métodos de extração de potássio em solos cultivados sob sistema plantio direto","Schlindwein, Jairo André, Bortolon, Leandro, Gianello, Clesio","Revista Brasileira de Ciência do Solo; 35(5); 1669-1678","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500021&lang=pt" 
"S0100-06832011000500022-scl","Fracionamento de manganês acumulado nos tecidos de mudas de caramboleira","Hernandes, Amanda, Cazetta, Jairo Osvaldo, Natale, William, Rozane, Danilo Eduardo, Souza, Henrique Antunes de, Romualdo, Liliane Maria","Revista Brasileira de Ciência do Solo; 35(5); 1679-1686","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500022&lang=pt" 
"S0100-06832011000500024-scl","Brachiaria species affecting soil nitrification","Fernandes, Adalton Mazetti, Andrade, Gabriel José Massoni de, Souza, Emerson de Freitas Cordova de, Rosolem, Ciro Antonio","Revista Brasileira de Ciência do Solo; 35(5); 1699-1706","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500024&lang=pt" 
"S0100-06832011000500028-scl","Agregação e frações físicas da matéria orgânica de um argissolo vermelho sob sistemas de uso no bioma Pampa","Santos, Daiane Carvalho dos, Pillon, Clenio Nailto, Flores, Carlos Alberto, Lima, Cláudia Liane Rodrigues de, Cardoso, Estela Mari Cunha, Pereira, Betânia Fraga, Mangrich, Antonio Salvio","Revista Brasileira de Ciência do Solo; 35(5); 1735-1744","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500028&lang=pt" 
"S0100-06832011000500029-scl","Continuidade espacial da condutividade hidráulica saturada do solo na bacia hidrográfica do Alto Rio Grande, MG","Alvarenga, Camila Cristina, Mello, Carlos Rogério de, Mello, José Marcio de, Viola, Marcelo Ribeiro","Revista Brasileira de Ciência do Solo; 35(5); 1745-1758","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500029&lang=pt" 
"S0100-06832011000500031-scl","Conteúdo de carbono orgânico em planossolo háplico sob sistemas de manejo do arroz irrigado","Rosa, Carla Machado da, Castilhos, Rosa Maria Vargas, Pauletto, Eloy Antonio, Pillon, Clenio Nailto, Leal, Otávio dos Anjos","Revista Brasileira de Ciência do Solo; 35(5); 1769-1776","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500031&lang=pt" 
"S0100-06832011000500032-scl","Perdas de solo e de água e infiltração de água em latossolo vermelho sob sistemas de manejo","Panachuki, Elói, Bertol, Ildegardis, Alves Sobrinho, Teodorico, Oliveira, Paulo Tarso Sanches de, Rodrigues, Dulce Buchala Bicca","Revista Brasileira de Ciência do Solo; 35(5); 1777-1786","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500032&lang=pt" 
"S0100-06832011000500033-scl","Produção e ciclagem de nutrientes por plantas de cobertura nas culturas de arroz de terras altas e de soja","Pacheco, Leandro Pereira, Barbosa, Juliano Magalhães, Leandro, Wilson Mozena, Machado, Pedro Luiz Oliveira de Almeida, Assis, Renato Lara de, Madari, Beáta Emoke, Petter, Fabiano André","Revista Brasileira de Ciência do Solo; 35(5); 1787-1800","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500033&lang=pt" 
"S0100-06832011000500034-scl","Padrão espaço-temporal da umidade volumétrica do solo em uma bacia hidrográfica com predominância de latossolos","Ávila, Léo Fernandes, Mello, Carlos Rogério de, Mello, José Márcio de, Silva, Antônio Marciano da","Revista Brasileira de Ciência do Solo; 35(5); 1801-1810","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500034&lang=pt" 
"S0100-06832011000500035-scl","Retenção de sedimentos removidos de área de lavoura pela mata ciliar, em Goiatuba (GO)","Santos, Diléia Santana dos, Sparovek, Gerd","Revista Brasileira de Ciência do Solo; 35(5); 1811-1818","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500035&lang=pt" 
"S0100-06832011000500037-scl","Soil chemical properties related to acidity under successive pig slurry application","Lourenzi, Cledimar Rogério, Ceretta, Carlos Alberto, Silva, Leandro Souza da, Trentin, Gustavo, Girotto, Eduardo, Lorensini, Felipe, Tiecher, Tadeu Luis, Brunetto, Gustavo","Revista Brasileira de Ciência do Solo; 35(5); 1827-1836","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500037&lang=pt" 
"S0100-29452011000500035-scl","Uso de revestimento comestível e conservação pós-colheita de goiaba","Soares, Nilda de Fátima Ferreira, Silva, Danielle Fabíola Pereira, Camilloto, Geany Peruch, Oliveira, Cristiane Patrícia, Pinheiro, Neuma Maria, Medeiros, Eber Antonio Alves","Revista Brasileira de Fruticultura; 33(spe1); 281-289","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500035&lang=pt" 
"S0100-29452011000500017-scl","Progressos na viticultura brasileira","Camargo, Umberto Almeida, Tonietto, Jorge, Hoffmann, Alexandre","Revista Brasileira de Fruticultura; 33(spe1); 144-149","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500017&lang=pt" 
"S0100-29452011000500044-scl","Radiação gama e atmosfera modificada passiva na qualidade de goiabas &#039;Pedro Sato&#039;","Campos, André José de, Fujita, Érika, Neves, Leandro Camargo, Vieites, Rogério Lopes, Chagas, Edvan Alves","Revista Brasileira de Fruticultura; 33(spe1); 350-356","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500044&lang=pt" 
"S0100-29452011000500042-scl","Pós-colheita de mangas &#039;Tommy Atkins&#039; recobertas com quitosana","Souza, Maria Luzenira de, Morgado, Cristiane Maria Ascari, Marques, Kelly Magalhães, Mattiuz, Claudia Fabrino Machado, Mattiuz, Ben-Hur","Revista Brasileira de Fruticultura; 33(spe1); 337-343","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500042&lang=pt" 
"S0100-29452011000500025-scl","Diluição celular, características do meio de cultura e biorreatores de imersão temporária na diferenciação e regeneração de células em suspensão de bananeira","Monteiro, Tatiane Rosa, Luis, Zanderluce Gomes, Freitas, Elínea de Oliveira, Matsumoto, Kazumitsu, Scherwinski-Pereira, Jonny Everson","Revista Brasileira de Fruticultura; 33(spe1); 213-221","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500025&lang=pt" 
"S0100-29452011000500003-scl","Mudanças climáticas e a fruticultura","Blain, Gabriel Constantino","Revista Brasileira de Fruticultura; 33(spe1); 7-12","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500003&lang=pt" 
"S0100-29452011000500005-scl","Avanços na bananicultura brasileira","Lichtemberg, Luiz Alberto, Lichtemberg, Paulo dos Santos Faria","Revista Brasileira de Fruticultura; 33(spe1); 29-36","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500005&lang=pt" 
"S0100-29452011000500007-scl","Avanços na cultura da macieira no Brasil","Petri, José Luiz, Leite, Gabriel Berenhauser, Couto, Marcelo, Francescatto, Poliana","Revista Brasileira de Fruticultura; 33(spe1); 48-56","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500007&lang=pt" 
"S0100-29452011000500008-scl","Advances in research and development of mango industry","Bally, Ian S. E.","Revista Brasileira de Fruticultura; 33(spe1); 57-63","Revista Brasileira de Fruticultura","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500008&lang=pt" 
"S0100-29452011000500009-scl","Estratégias do melhoramento genético da manga a visando atender a dinâmica de mercado","Pinto, Alberto Carlos de Queiroz, Pinheiro Neto, Francisco, Guimarães, Tadeu Graciolli","Revista Brasileira de Fruticultura; 33(spe1); 64-72","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500009&lang=pt" 
"S0100-29452011000500101-scl","Crescimento inicial e teor nutricional do maracujazeiro amarelo submetido à adubação com diferentes fontes nitrogenadas","Santos, Paulo Cesar Dos, Lopes, Luciano Carniello, Freitas, Silvio De Jesus, Sousa, Liliane Barroso De, Carvalho, Almy Junior Cordeiro De","Revista Brasileira de Fruticultura; 33(spe1); 722-728","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500101&lang=pt" 
"S0100-29452011000500102-scl","Estado nutricional de maracujazeiro-amarelo irrigado com água salina e adubação organomineral","Nascimento, José Adeilson Medeiros Do, Cavalcante, Lourival Ferreira, Dantas, Stênio Andrey Guedes, Silva, Sherly Aparecida Da","Revista Brasileira de Fruticultura; 33(spe1); 729-735","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500102&lang=pt" 
"S0100-29452011000500013-scl","Contribuição da pesquisa científica brasileira no desenvolvimento de algumas frutíferas de clima subtropical","Pereira, Fernando Mendes, Kavati, Ryosuke","Revista Brasileira de Fruticultura; 33(spe1); 92-108","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500013&lang=pt" 
"S0100-29452011000500016-scl","Avances en viticultura en el mundo","Ruiz, Vicente Sotés","Revista Brasileira de Fruticultura; 33(spe1); 131-143","Revista Brasileira de Fruticultura","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500016&lang=pt" 
"S0100-29452011000500018-scl","Evolution and perspective of the temperate fruit crops in São Paulo state, Brazil","Tecchio, Marco Antonio, Bettiol Neto, José Emilio, Barbosa, Wilson, Tucci, Maria Luiza Sant&#039;ana","Revista Brasileira de Fruticultura; 33(spe1); 150-157","Revista Brasileira de Fruticultura","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500018&lang=pt" 
"S0100-29452011000500019-scl","Breeding, genetic and genomic of citrus for disease resistance","Machado, Marcos A., Cristofani-Yaly, Mariângela, Bastianel, Marinês","Revista Brasileira de Fruticultura; 33(spe1); 158-172","Revista Brasileira de Fruticultura","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500019&lang=pt" 
"S0100-29452011000500022-scl","Consideraciones sobre la produccion de frutas en Venezuela","Aular, Jesús, Casares, María","Revista Brasileira de Fruticultura; 33(spe1); 187-198","Revista Brasileira de Fruticultura","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500022&lang=pt" 
"S0100-29452011000500033-scl","Gas exchanges in peach palms as a function of the spad chlorophyll meter readings","Tucci, Maria Luiza Sant&#039;anna, Modolo, Valéria Aparecida, Erismann, Norma de Magalhães, Machado, Eduardo Caruso","Revista Brasileira de Fruticultura; 33(spe1); 267-274","Revista Brasileira de Fruticultura","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500033&lang=pt" 
"S0100-29452011000500036-scl","Conservação pós-colheita de manga &#039;Tommy Atkins&#039; com 1-metilciclopropeno","Bomfim, Marinês Pereira, Lima, Giuseppina Pace Pereira, José, Abel Rebouças São, Vianello, Fábio, Oliveira, Luciana Manoel de","Revista Brasileira de Fruticultura; 33(spe1); 290-297","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500036&lang=pt" 
"S0100-29452011000500038-scl","Espectroscopia do visível e infravermelho próximo (VIS/NIR) na avaliação da qualidade de mangas Tommy Atkins","Betemps, Débora Leitzke, Fachinello, José Carlos, Galarça, Simone Padilha","Revista Brasileira de Fruticultura; 33(spe1); 306-313","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500038&lang=pt" 
"S0100-29452011000500040-scl","Firmeza de caqui &#039;Giombo&#039; submetido à aplicação pós-colheita de cloreto de cálcio","Moraes, Maria Rosa de, Vieites, Rogério Lopes, Daiuto, Érica Regina, Picanço, Nagela Farias Magave","Revista Brasileira de Fruticultura; 33(spe1); 321-327","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500040&lang=pt" 
"S0100-29452011000500048-scl","Uso de embalagens plásticas e cobertura de quitosana na conservação pós-colheita de lichias","Hojo, Ellen Toews Doll, Durigan, José Fernando, Hojo, Ronaldo Hissayuki","Revista Brasileira de Fruticultura; 33(spe1); 377-383","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500048&lang=pt" 
"S0100-29452011000500054-scl","Manejo da queima das flores e da podridão-parda do pessegueiro cultivado em sistema orgânico","Negri, Genuino, Biasi, Luiz Antônio, Wordell Filho, João Américo, Mio, Louise Larissa May-de","Revista Brasileira de Fruticultura; 33(spe1); 415-423","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500054&lang=pt" 
"S0100-29452011000500065-scl","Desenvolvimento dos frutos de pêssego &#039;Aurora&#039; e nectarina &#039;Sunraycer&#039; no sul de Santa Catarina","Bruna, Emilio Della, Moreto, Alexsander Luis","Revista Brasileira de Fruticultura; 33(spe1); 485-492","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500065&lang=pt" 
"S0100-29452011000500070-scl","Prevenção do escurecimento do pericarpo de lichia através do uso de ácidos e filmes¹","Silva, Danielle Fabíola Pereira da, Salomão, Luiz Carlos Chamhum, Cabrini, Elaine Cristina, Alves, Robson Ribeiro, Struiving, Tiago Barbosa","Revista Brasileira de Fruticultura; 33(spe1); 519-527","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500070&lang=pt" 
"S0100-29452011000500071-scl","Produtividade da videira &#039;Niagara Rosada&#039; em cultivo intercalar com adubos verdes","Wutke, Elaine Bahia, Terra, Maurilo Monteiro, Pires, Erasmo José Paioli, Ribeiro, Ivan José Antunes, Peche Filho, Afonso","Revista Brasileira de Fruticultura; 33(spe1); 528-535","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500071&lang=pt" 
"S0100-29452011000500074-scl","Chromosome characterization of two varieties of Mangifera indica L.¹","Pierozzi, Neiva Izabel, Rossetto, Carlos Jorge","Revista Brasileira de Fruticultura; 33(spe1); 546-551","Revista Brasileira de Fruticultura","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500074&lang=pt" 
"S0100-29452011000500077-scl","Karyotype and NOR-banding of mitotic chromosomes of some Vitis L. species","Pierozzi, Neiva Izabel","Revista Brasileira de Fruticultura; 33(spe1); 564-570","Revista Brasileira de Fruticultura","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500077&lang=pt" 
"S0100-29452011000500082-scl","Extração e caracterização do amido de diferentes genótipos de bananeira","Leonel, Magali, Carmo, Ezequiel Lopes do, Leonel, Sarita, Franco, Célia Maria Landi, Campanha, Raquel Bombarda","Revista Brasileira de Fruticultura; 33(spe1); 599-605","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500082&lang=pt" 
"S0100-29452011000500089-scl","Efeito da porosidade do substrato casca de pínus no desenvolvimento de mudas de grumixameira¹","Suguino, Eduardo, Martins, Adriana Novais, Minami, Keigo, Narita, Nobuyoshi, Perdoná, Marcos José","Revista Brasileira de Fruticultura; 33(spe1); 643-648","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500089&lang=pt" 
"S0100-29452011000500098-scl","Clorofila e carotenoides em maracujazeiro-amarelo irrigado com águas salinas no solo com biofertilizante bovino","Cavalcante, Lourival Ferreira, Dias, Thiago Jardelino, Nascimento, Ronaldo, Freire, José Lucínio De Oliveira","Revista Brasileira de Fruticultura; 33(spe1); 699-705","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500098&lang=pt" 
"S0213-91112011000500009-esp","Análisis multinivel del uso de servicios de salud bucodental por población infanto-juvenil","Barriuso Lapresa, Laura, Sanz Barbero, Belén","Gaceta Sanitaria; 25(5); 391-396","Gaceta Sanitaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112011000500009&lang=pt" 
"S1130-14732011000500005-esp","Ganglioneuroma coincidente con una extrusión discal lumbar","Martínez-Quiñones, J.V., Consolini, F., Aso-Escario, J., Domínguez-Páez, M., Arregui, R.","Neurocirugía; 22(5); 434-438","Neurocirugía","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732011000500005&lang=pt" 
"S1130-14732011000500002-esp","Estudio retrospectivo de 11 casos de estesioneuroblastomas tratados en el Hospital Santa Creu i Sant Pau entre los años 2000 y 2008 más revisión de la literatura","Muñoz, F., Tresserras, P., Montserrat, J.R., Sancho, F.J., Bartumeus, F.","Neurocirugía; 22(5); 401-418","Neurocirugía","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732011000500002&lang=pt" 
"S1130-14732011000500008-esp","Meduloblastoma: una presentación infrecuente en la recurrencia local","García-Armengol, R., Guillén-Quesada, A., Costa-Clarà, J.M.","Neurocirugía; 22(5); 453-456","Neurocirugía","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732011000500008&lang=pt" 
"S1130-14732011000500009-esp","Fatty filum with different histological features: Case report","Izci, Y., Pusat, S., Onguru, O.","Neurocirugía; 22(5); 457-460","Neurocirugía","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732011000500009&lang=pt" 
"S1130-14732011000500004-esp","Tratamiento de un aneurisma serpentino gigante de arteria cerebral media con bypass de alto flujo desde la arteria carótida interna petrosa","González-Darder, J.M., Quilis-Quesada, V., González-López, P., Real-Peña, L., Cortés-Doñate, V.","Neurocirugía; 22(5); 429-433","Neurocirugía","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732011000500004&lang=pt" 
"S1130-14732011000500003-esp","Biopsia neuroendoscópica: Revisión de la literatura y experiencia en 31 pacientes","Domínguez-Páez, M., Puch-Ramírez, M., Rodríguez-Barceló, S., Medina-Imbroda, J.M., Romero-Moreno, L., Ibáñez-Botella, G., Ros-López, B., Arráez-Sánchez, M.A.","Neurocirugía; 22(5); 419-428","Neurocirugía","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732011000500003&lang=pt" 
"S1134-80462011000500004-esp","Tapentadol retard en el dolor crónico intenso","Torres Morera, L. M.","Revista de la Sociedad Española del Dolor; 18(5); 283-290","Revista de la Sociedad Española del Dolor","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462011000500004&lang=pt" 
"S0036-36342011000500007-spa","International programs for the detection of breast cancer","Smith, Robert A","Salud Pública de México; 53(5); 394-404","Salud Pública de México","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342011000500007&lang=pt" 
"S0036-36342011000500008-spa","","Civetta, María Teresa Martín de, Civetta, Julio Domingo","Salud Pública de México; 53(5); 405-414","Salud Pública de México","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342011000500008&lang=pt" 
"S0036-36342011000500010-spa","Predisposición genética para el cáncer de mama: genes BRCA1 y BRCA2","Narod, Steven A, Rodríguez, Adriana A","Salud Pública de México; 53(5); 420-429","Salud Pública de México","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342011000500010&lang=pt" 
"S0036-36342011000500011-spa","Diet and breast cancer","Romieu, Isabelle","Salud Pública de México; 53(5); 430-439","Salud Pública de México","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342011000500011&lang=pt" 
"S0365-66912011001000007-esp","Biopsia previa en el tratamiento de carcinomas palpebrales","Mencía-Gutiérrez, E., Gutiérrez-Díaz, E.","Archivos de la Sociedad Española de Oftalmología; 86(10); 336-336","Archivos de la Sociedad Española de Oftalmología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912011001000007&lang=pt" 
"S0365-66912011001000005-esp","Hemorragia vítrea asociada a arteria hialoidea persistente","Azrak, C., Campos-Mollo, E., Lledó-Riquelme, M., Ardoy Ibañez, F., Martinez Toldos, J.J.","Archivos de la Sociedad Española de Oftalmología; 86(10); 331-334","Archivos de la Sociedad Española de Oftalmología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912011001000005&lang=pt" 
"S0365-66912011001000009-esp","Patología ocular en la obra de Pieter Bruegel el Viejo (II): Patología orbitaria","Santos-Bueso, E., Sáenz-Francés, F., García-Sánchez, J.","Archivos de la Sociedad Española de Oftalmología; 86(10); 339-340","Archivos de la Sociedad Española de Oftalmología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912011001000009&lang=pt" 
"S0365-66912011001000008-esp","Glaucoma: 100 preguntas más frecuentes","García Catalán, María del Rocío","Archivos de la Sociedad Española de Oftalmología; 86(10); 337-338","Archivos de la Sociedad Española de Oftalmología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912011001000008&lang=pt" 
"S0365-66912011001000001-esp","Circuitos integrados de aplicación específica en sensores implantables para la monitorización de la presión intraocular","Piso, D., Veiga-Crespo, P.","Archivos de la Sociedad Española de Oftalmología; 86(10); 311-313","Archivos de la Sociedad Española de Oftalmología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912011001000001&lang=pt" 
"S0365-66912011001000006-esp","Influencia del desprendimiento seroso macular en la eficacia del tratamiento con ranibizumab en las oclusiones venosas retinianas","Dolz-Marco, R., Gallego-Pinazo, R., Sanz-Marco, E., Díaz-Llopis, M., Lleó-Pérez, A.","Archivos de la Sociedad Española de Oftalmología; 86(10); 335-336","Archivos de la Sociedad Española de Oftalmología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912011001000006&lang=pt" 
"S0365-66912011001000003-esp","Simulación en oftalmología","Muñoz-Hernández, Ana M., García-Catalán, Rocío, Santos-Bueso, Enrique, López-Abad, Consuelo, Gil-De-Bernabé, Javier G., Díaz-Valle, David, Benítez-Del-Castillo-Sánchez, José M., García-Sánchez, Julián","Archivos de la Sociedad Española de Oftalmología; 86(10); 320-326","Archivos de la Sociedad Española de Oftalmología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912011001000003&lang=pt" 
"S0365-66912011001000002-esp","Uso de triamcinolona intravítrea en el tratamiento del edema macular diabético difuso persistente","García Fernández, M., García Alonso, A., Fonollá Gil, M., Rodríguez Villa, S.","Archivos de la Sociedad Española de Oftalmología; 86(10); 314-319","Archivos de la Sociedad Española de Oftalmología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912011001000002&lang=pt" 
"S0365-66912011001000010-esp","Ambrosio Paré, Ambroise de Laval (Bourg-Hersent/Laval, 1510-París, 1590)","Noguera Paláu, José J.","Archivos de la Sociedad Española de Oftalmología; 86(10); 341-342","Archivos de la Sociedad Española de Oftalmología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912011001000010&lang=pt" 
"S0365-66912011001000004-esp","Retinosquisis ligada al cromosoma X, presentación inusual: estrabismo","Areizaga Osés, A.B., Martínez Fernández, R., Galdos Iztueta, M., Muruzabal Zaldíbar, N.","Archivos de la Sociedad Española de Oftalmología; 86(10); 327-330","Archivos de la Sociedad Española de Oftalmología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912011001000004&lang=pt" 
"S0100-72032011001000010-scl","A consulta ginecológica na adolescência sob a ótica dos ginecologistas e das adolescentes","Pereira, Sandra De Morais","Revista Brasileira de Ginecologia e Obstetrícia; 33(10); -","Revista Brasileira de Ginecologia e Obstetrícia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032011001000010&lang=pt" 
"S0100-72032011001000009-scl","Avaliação fisioterápica na saúde de mulheres na pós-menopausa precoce e tardia","Calió, Caroline Longoni","Revista Brasileira de Ginecologia e Obstetrícia; 33(10); -","Revista Brasileira de Ginecologia e Obstetrícia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032011001000009&lang=pt" 
"S2176-94512011000500004-scl","Uma entrevista com Stephen Yen","","Dental Press Journal of Orthodontics; 16(5); 30-36","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000500004&lang=pt" 
"S2176-94512011000500005-scl","Avaliação da influência da quantidade de exposição gengival na estética do sorriso","Suzuki, Larissa, Machado, André Wilson, Bittencourt, Marcos Alan Vieira","Dental Press Journal of Orthodontics; 16(5); 1-10","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000500005&lang=pt" 
"S2176-94512011000500006-scl","Alterações dentoesqueléticas decorrentes do tratamento com aparelho ortopédico funcional Twin Block em pacientes portadores de má oclusão de Classe II esquelética","Brunharo, Ione Helena Vieira Portella, Quintão, Cátia Abdo, Almeida, Marco Antonio de Oliveira, Motta, Alexandre, Barreto, Sunny Yamaguche Nogueira","Dental Press Journal of Orthodontics; 16(5); 1-8","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000500006&lang=pt" 
"S2176-94512011000500007-scl","Recidiva do apinhamento anterossuperior nas más oclusões de Classe I e Classe II tratadas ortodonticamente sem extrações","Guirro, Willian J. G., Freitas, Karina Maria Salvatore de, Freitas, Marcos Roberto de, Henriques, José Fernando Castanha, Janson, Guilherme, Canuto, Luiz Filiphe Gonçalves","Dental Press Journal of Orthodontics; 16(5); 1-16","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000500007&lang=pt" 
