"S0213-91112007000500014-spa","¿Es el racismo relevante para la salud pública española?","Gil-González, Diana, Vives-Cases, Carmen, Álvarez-Dardet, Carlos","Gaceta Sanitaria; 21(5); 431-432","Gaceta Sanitaria","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112007000500014&lang=pt" 
"S1517-86922007000500010-scl","Dinâmica não-linear e exercício físico: conceitos e aplicações","Pakenas, Antônio, Souza Junior, Tácito Pessoa de, Pereira, Benedito","Revista Brasileira de Medicina do Esporte; 13(5); 331-335","Revista Brasileira de Medicina do Esporte","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922007000500010&lang=pt" 
"S1517-86922007000500011-scl","Aspectos atuais sobre estresse oxidativo, exercícios físicos e suplementação","Cruzat, Vinicius Fernandes, Rogero, Marcelo Macedo, Borges, Maria Carolina, Tirapegui, Julio","Revista Brasileira de Medicina do Esporte; 13(5); 336-342","Revista Brasileira de Medicina do Esporte","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922007000500011&lang=pt" 
"S1517-86922007000500012-scl","Mecanismos adaptativos do sistema imunológico em resposta ao treinamento físico","Leandro, Carol Góis, Castro, Raul Manhães de, Nascimento, Elizabeth, Pithon-Curi, Tânia Cristina, Curi, Rui","Revista Brasileira de Medicina do Esporte; 13(5); 343-348","Revista Brasileira de Medicina do Esporte","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922007000500012&lang=pt" 
"S1517-86922007000500014-scl","Efeitos do exercício físico sobre o estado redox cerebral","Aguiar Jr., Aderbal S., Pinho, Ricardo A.","Revista Brasileira de Medicina do Esporte; 13(5); 355-360","Revista Brasileira de Medicina do Esporte","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922007000500014&lang=pt" 
"S0370-41062007000500001-chl","Aequanimitas","LEDERMANN D, WALTER","Revista chilena de pediatría; 78(5); 459-460","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500001&lang=pt" 
"S0370-41062007000500002-chl","Antidepresivos y Suicidio: Una polémica actual","MARTÍNEZ A, JUAN CARLOS, GONZÁLEZ L, CLAUDIA","Revista chilena de pediatría; 78(5); 461-471","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500002&lang=pt" 
"S0370-41062007000500003-chl","Etiología del síndrome febril prolongado en niños","PEREDO G, M. SOLEDAD, VIVIANI S, TÁMARA, PEÑA D, ANAMARÍA","Revista chilena de pediatría; 78(5); 472-476","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500003&lang=pt" 
"S0370-41062007000500004-chl","Dieta cetogénica en epilepsia refractaria: Eficacia, evolución y complicaciones a largo plazo","RAIMANN T, XIMENA, MARÍN B, VERÓNICA, BURÓN K, VERÓNICA, DEVILAT B, MARCELO, UGALDE F, AMANDA","Revista chilena de pediatría; 78(5); 477-481","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500004&lang=pt" 
"S0370-41062007000500005-chl","Actividad física y obesidad en niños con asma","BROCKMANN V, PABLO, CAUSSADE L, SOLANGE, HOLMGREN P, N. LINUS, PRADO A, FRANCISCO, REYES M, BERNARDITA, VIVIANI G, PAOLA, BERTRAND N, PABLO","Revista chilena de pediatría; 78(5); 482-488","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500005&lang=pt" 
"S0370-41062007000500006-chl","Satisfacción laboral en pediatras del conurbano bonaerense, Región Sur","MARUCCO, MARIANA, GIL-MONTE, PEDRO R","Revista chilena de pediatría; 78(5); 489-493","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500006&lang=pt" 
"S0370-41062007000500007-chl","Secuestro pulmonar en un lactante","BRACHO M, FERNANDO, PIZARRO T, GUSTAVO, SEPÚLVEDA C, JOSÉ A","Revista chilena de pediatría; 78(5); 494-499","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500007&lang=pt" 
"S0370-41062007000500008-chl","Enfermedad injerto contra huésped asociada a transfusión","WEGNER A, ADRIANA, PACHECO V, SUZANNA, CÉSPEDES F, PAMELA, GUEVARA Q, RICHARD, MALLEA T, LUIS, DARRAS M, ENRIQUE, YÁÑEZ P, LETICIA","Revista chilena de pediatría; 78(5); 500-510","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500008&lang=pt" 
"S0370-41062007000500009-chl","Litiasis biliar pediátrica en una población de alta prevalencia","HARRIS D, PAUL, CHATEAU I, BERNARDITA, MIQUEL P, JUAN FRANCISCO","Revista chilena de pediatría; 78(5); 511-518","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500009&lang=pt" 
"S0370-41062007000500010-chl","Caso Clínico Radiológico para diagnóstico","MAGGIOLO M, JULIO, RUBILAR O, LILIAN, PAIVA R, REVECA, GIRARDI B, GUIDO","Revista chilena de pediatría; 78(5); 519-522","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500010&lang=pt" 
"S0370-41062007000500011-chl","Situación nutricional del escolar y adolescente en Chile","RODRIGUEZ O, LORENA","Revista chilena de pediatría; 78(5); 523-533","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500011&lang=pt" 
"S0370-41062007000500012-chl","Consenso en el diagnóstico y tratamiento de la diabetes tipo 1 del niño y del adolescente","ASENJO, SYLVIA, MUZZO B, SANTIAGO, PEREZ, MARIA VIRGINIA, UGARTE P, FRANCISCA, WILLSHAW, MARÍA EUGENIA","Revista chilena de pediatría; 78(5); 534-541","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500012&lang=pt" 
"S0370-41062007000500014-chl","Enfermedades Diarreicas Agudas asociadas a Rotavirus","ROMERO, CARLA, MAMANI, NATANIEL, HALVORSEN, KJETIL, IÑIGUEZ, VOLGA","Revista chilena de pediatría; 78(5); 549-558","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500014&lang=pt" 
"S0370-41062007000500013-chl","Distrepsias de Origen Psíquico: Publicado en Rev Chil de Pediatr 1930: 1(1): 6-10","CIENFUEGOS, EUGENIO, SCHONHAUT B, LUISA","Revista chilena de pediatría; 78(5); 542-548","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500013&lang=pt" 
"S0370-41062007000500015-chl","Nuevos socios","","Revista chilena de pediatría; 78(5); 559-559","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000500015&lang=pt" 
"S1130-01082007001000004-esp","Utilización de los donantes añosos en pacientes trasplantados por cirrosis por virus C","Aguilera, V., Ponce, M., Berenguer, M., Moreno, R., Rayón, J. M., Sanjuán, F., Prieto, M., Mir, J.","Revista Española de Enfermedades Digestivas; 99(10); 581-587","Revista Española de Enfermedades Digestivas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000004&lang=pt" 
"S0212-71992007001000005-esp","Supervivencia de las mujeres infectadas por el VIH tras la aparición del TARGA","Caja Calvo, M., Rocher Milla, A., Flores Cid, J., Soler Company, E., Peris Ribera, J. E.","Anales de Medicina Interna; 24(10); 484-489","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000005&lang=pt" 
"S0212-71992007001000003-esp","Relación entre datos objetivos y calidad de vida percibida por el paciente con EPOC","Aibar Arregui, M. A., Laborda Ezquerra, K., Conget López, F.","Anales de Medicina Interna; 24(10); 473-477","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000003&lang=pt" 
"S0212-71992007001000009-esp","Epidemiología de la insuficiencia cardiaca: Proporciones de epidemia","Fuente Cid, R. de la, Hermida Ameijeiras, A., Pazo Núñez, M., Lado Lado, F.","Anales de Medicina Interna; 24(10); 500-504","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000009&lang=pt" 
"S1130-01082007001000009-esp","Paciente de 70 años con dolor en fosa ilíaca izquierda y crepitación a la palpación profunda abdominal","Menduiña Guillén, M. J., Alaminos García, P., Valenzuela Barranco, M.","Revista Española de Enfermedades Digestivas; 99(10); 606-607","Revista Española de Enfermedades Digestivas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000009&lang=pt" 
"S0212-71992007001000016-esp","Insuficiencia cardiaca de causa infecciosa","Fuentes Pardo, L., Belhassen García, M., Pardo Lledías, J., Carpio Pérez, A., Cruz, I.","Anales de Medicina Interna; 24(10); 515-515","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000016&lang=pt" 
"S0212-71992007001000015-esp","Infección diseminada por Mycobacterium bovis tras instilación endovesical de BCG","Iglesia Fanjul, I. de la, Castro Losa, M. R. de, Mourad, F., Bajo Franco, T.","Anales de Medicina Interna; 24(10); 514-515","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000015&lang=pt" 
"S1130-01082007001000014-esp","Adenoma velloso gigante secretor de iones: Revisión de la literatura y estado actual de su tratamiento","Jiménez-Rodríguez, R. M., Díaz-Pavón, J. M., González, D., Vázquez Monchul, J. M., Sánchez Gil, J. M.","Revista Española de Enfermedades Digestivas; 99(10); 616-618","Revista Española de Enfermedades Digestivas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000014&lang=pt" 
"S1130-01082007001000008-esp","Enfermedad de Crohn fistulizante","Ulloa Márquez, E., Manzano Alonso, M. L., Martínez Montiel, P., Solís Herruzo, J. A.","Revista Española de Enfermedades Digestivas; 99(10); 604-605","Revista Española de Enfermedades Digestivas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000008&lang=pt" 
"S0212-71992007001000013-esp","Endocarditis en electrodo de marcapasos de resincronización cardiaca: Tratamiento quirúrgico con circulación extracorpórea","Abad, C., García, A., Caipe, L., Nóvoa, J., Medina, A.","Anales de Medicina Interna; 24(10); 512-513","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000013&lang=pt" 
"S1130-01082007001000001-esp","El significado de las mutaciones de CARD15 en la enfermedad de Crohn: La contribución española","Peña, A. S.","Revista Española de Enfermedades Digestivas; 99(10); 563-569","Revista Española de Enfermedades Digestivas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000001&lang=pt" 
"S1130-01082007001000015-esp","Desviación del eje cardiaco por una recidiva local mediastínica de un liposarcoma retroperitoneal","Flores Cortés, M., Ortega Seda, C., Alarcón del Agua, I., Álamo Martínez, J. M., Martín Cartes, J., Cadet Dussort, I., Bustos, M., Tutosau, J. D., Morales Méndez, S.","Revista Española de Enfermedades Digestivas; 99(10); 618-619","Revista Española de Enfermedades Digestivas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000015&lang=pt" 
"S0212-71992007001000012-esp","Abscesos esplénicos: revisión de 7 casos","Fonseca Aizpuru, E. M., Nuño Mateo, F. J., Menéndez Calderón, M. J., Arias Miranda, I. M., Rodríguez Díaz, B.","Anales de Medicina Interna; 24(10); 511-512","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000012&lang=pt" 
"S1130-01082007001000003-esp","Normal development of fetal hepatic haematopoiesis during the second trimester of gestation is upregulated by fibronectin expression in the stromal cells of the portal triads","Tamiolakis, D., Venizelos, I., Nikolaidou, S., Jivanakis, T.","Revista Española de Enfermedades Digestivas; 99(10); 576-580","Revista Española de Enfermedades Digestivas","Inglês","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000003&lang=pt" 
"S1130-01082007001000016-esp","Torsión de vesícula biliar","Jiménez, R., Beguiristain, A., Ruiz-Montesinos, I., Garnateo, F., Echenique Elizondo, M.","Revista Española de Enfermedades Digestivas; 99(10); 619-620","Revista Española de Enfermedades Digestivas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000016&lang=pt" 
"S1130-01082007001000010-esp","Acute GI bleeding by multiple jejunal gastrointestinal autonomic nerve tumour associated with neurofibromatosis type I","Keese, M., Riester, T., Schwenke, K., Dinter, D., Back, W., Palma, P.","Revista Española de Enfermedades Digestivas; 99(10); 608-611","Revista Española de Enfermedades Digestivas","Inglês","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000010&lang=pt" 
"S1130-01082007001000002-esp","Las mutaciones del gen CARD15 presentan escasa relación con los fenotipos de la enfermedad de Crohn en Asturias","Rodrigo, L., Martínez-Borra, J., Garrote, J. A., Niño, P., León, A. J., Riestra, S., Bernardo, D., Barreiro, M., Arranz, E.","Revista Española de Enfermedades Digestivas; 99(10); 570-575","Revista Española de Enfermedades Digestivas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000002&lang=pt" 
"S1130-01082007001000013-esp","Laparoscopic management of sigmoid colon intussusception caused by a malignant tumor: case report","Chuang, CH, Hsieh, CB, Lin, CH, Yu, JC","Revista Española de Enfermedades Digestivas; 99(10); 615-616","Revista Española de Enfermedades Digestivas","Inglês","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000013&lang=pt" 
"S0212-71992007001000011-esp","Demencia reversible por neurosífilis (parálisis general progresiva)","Galipienzo García, J., Imaz Pérez, F. J., García de Tena, J., García-Manzanares Vázquez, A., Zarza Sanz, B.","Anales de Medicina Interna; 24(10); 509-510","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000011&lang=pt" 
"S0212-71992007001000002-esp","Factores pronósticos de la neumonía comunitaria: Estudio prospectivo multicéntrico en Servicios de Medicina Interna","Apolinario Hidalgo, R., Suárez Cabrera, M., Geijo Martínez, M. P., Bernabéu-Wittel, M., Falguera Sacrest, M., Limiñana Cañal, J. M.","Anales de Medicina Interna; 24(10); 467-472","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000002&lang=pt" 
"S1130-01082007001000005-esp","Perforación tras colonoscopia: experiencia en 16 años","García Martínez, M. T., Ruano Poblador, A., Galán Raposo, L., Gay Fernández, A. M., Casal Núñez, J. R.","Revista Española de Enfermedades Digestivas; 99(10); 588-592","Revista Española de Enfermedades Digestivas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000005&lang=pt" 
"S1130-01082007001000006-esp","Tratamiento cognitivo-conductual protocolizado en grupo de las enfermedades inflamatorias intestinales","Díaz Sibaja, M. A., Comeche Moreno, M. I., Mas Hesse, B.","Revista Española de Enfermedades Digestivas; 99(10); 593-598","Revista Española de Enfermedades Digestivas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000006&lang=pt" 
"S0212-71992007001000007-esp","RS3PE asociado a tuberculosis","Nicolás-Sánchez, F. J., Rozadilla Sacanell, J. R., Gort Oromí, A., Torres Cortada, G., Soler Rosell, T., Sarrat-Nuevo, R. M., Nicolás-Sánchez, M. E., Cabau-Rubies, J.","Anales de Medicina Interna; 24(10); 494-496","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000007&lang=pt" 
"S0212-71992007001000014-esp","Sobre la adecuación e importancia de las publicaciones científicas durante el periodo de residencia: ¿ética o estética?","López Castro, J.","Anales de Medicina Interna; 24(10); 513-514","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000014&lang=pt" 
"S1130-01082007001000017-esp","Síndrome de Body Packer por intoxicación por cocaína","Madrazo González, Z., Silvio Estaba, L., Secanella Medayo, L., Golda, T.","Revista Española de Enfermedades Digestivas; 99(10); 620-621","Revista Española de Enfermedades Digestivas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000017&lang=pt" 
"S1130-01082007001000011-esp","Fisura anal","Mínguez, M., Almela, P.","Revista Española de Enfermedades Digestivas; 99(10); 612-612","Revista Española de Enfermedades Digestivas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000011&lang=pt" 
"S0212-71992007001000008-esp","Histiocitosis de células de Langerhans con afectación tímica como manifestación única de la enfermedad","Hernández Pérez, J. M., Franquet Casas, T., Rodríguez, S., Giménez, A.","Anales de Medicina Interna; 24(10); 497-499","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000008&lang=pt" 
"S0212-71992007001000004-esp","Análisis y factores predictores del retraso en la sospecha diagnóstica y tratamiento de los pacientes hospitalizados con tuberculosis pulmonar","Mostaza, J. L., García, N., Fernández, S., Bahamonde, A., Fuentes, M. I., Palomo, M. J.","Anales de Medicina Interna; 24(10); 478-483","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000004&lang=pt" 
"S1130-01082007001000012-esp","Chronic or recurrent appendicitis?","Lai, DH, Chuang, CH, Yu, JC, Hsieh, CB, Wu, HS, Lin, CH","Revista Española de Enfermedades Digestivas; 99(10); 613-615","Revista Española de Enfermedades Digestivas","Inglês","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000012&lang=pt" 
"S0212-71992007001000001-esp","Factores pronósticos en la neumonía adquirida en la comunidad","Miguel Díez, J. de, Álvarez-Sala, J. L.","Anales de Medicina Interna; 24(10); 465-466","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000001&lang=pt" 
"S0212-71992007001000006-esp","Fiebre de los humidificadores: una rara variante de neumonitis por hipersensibilidad","Camarasa Escrig, A., Chiner Vives, E., Senent Español, C., Sancho Chust, J. N., Llombart Cantó, M., Andreu Rodríguez, A. L.","Anales de Medicina Interna; 24(10); 490-493","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000006&lang=pt" 
"S1130-01082007001000007-esp","ADN bacteriano en pacientes con cirrosis y ascitis estéril: Papel como marcador de translocación bacteriana y herramienta pronóstica","González-Navajas, J. M., Francés, R., Such, J.","Revista Española de Enfermedades Digestivas; 99(10); 599-603","Revista Española de Enfermedades Digestivas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082007001000007&lang=pt" 
"S0212-71992007001000010-esp","La enfermedad de Graves, signos y síntomas","Young, P., Finn, B. C., Bruetman, J. E.","Anales de Medicina Interna; 24(10); 505-508","Anales de Medicina Interna","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007001000010&lang=pt" 
"S0100-06832007000500009-scl","Formação de ectomicorrizas por monocários e dicários de Pisolithus sp. e interações nutricionais em Eucalyptus grandis","Silva, Marcelo Alexandre, Costa, Maurício Dutra, Rocha, Rodrigo Barros, Borges, Arnaldo Chaer","Revista Brasileira de Ciência do Solo; 31(5); 917-929","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000500009&lang=pt" 
"S0102-09352007000500002-scl","Aspectos histopatológicos da adenomiose em úteros bovinos nas diferentes fases do ciclo estral","Moreira, L., Carvalho, E.C.Q., Caldas-Bussiere, M.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1097-1102","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500002&lang=pt" 
"S0102-09352007000500007-scl","Pênfigo foliáceo em eqüino: relato de caso","Oliveira Filho, J.P., Gonçalves, R.C., Chiacchio, S.B., Amorim, R.M., Conceição, L.G., Borges, A.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1132-1136","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500007&lang=pt" 
"S0102-09352007000500006-scl","Uso do plasma suíno ultrafiltrado na recuperação de leitões com sinais clínicos de circovirose","Morés, N., Amaral, A.L., Zanella, J.R.C., Cordebella, A., Bordin, L.C., Oliveira, S., Gava, D., Rangel, L.F.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1124-1131","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500006&lang=pt" 
"S0102-09352007000500018-scl","Blefaroplastia em coelhos por meio de cartilagem auricular alógena conservada em solução saturada de NaCl","Baungarten, L.B., Freitas, P.M.C., Eurides, D., Salgado, A.E.P., Nunes, L.C., Beletti, M.E.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1219-1223","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500018&lang=pt" 
"S0102-09352007000500022-scl","Model of induction of thyroid dysfunctions in adult female mice","Ferreira, E., Silva, A.E., Serakides, R., Gomes, A.E.S., Cassali, G.D.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1245-1249","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500022&lang=pt" 
"S0102-09352007000500001-scl","Avaliação ultra-sonográfica da dinâmica folicular e lútea em vacas da raça Guzerá","Coutinho, G.T.R.M., Viana, J.H.M., Sá, W.F., Camargo, L.S., Ferreira, A.M., Palhão, P.M., Nogueira, L.A.G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1089-1096","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500001&lang=pt" 
"S0102-09352007000500003-scl","Infecção por leptospira em bovinos e sua associação com transtornos reprodutivos e condições climáticas","Mineiro, A.L.B.B., Bezerra, E.E.A., Vasconcellos, S.A., Costa, F.A.L., Macedo, N.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1103-1109","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500003&lang=pt" 
"S0102-09352007000500004-scl","Pathologic evaluation of testis and epididymis of hairy rams in the semi-arid region of Piaui State","Costa, F.L.A., Silva, S.M.M.S., Nascimento, E.F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1110-1116","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500004&lang=pt" 
"S0102-09352007000500005-scl","Detecção de cepas patogênicas pela PCR multiplex e avaliação da sensibilidade a antimicrobianos de Escherichia coli isoladas de leitões diarréicos","Macêdo, N.R., Menezes, C.P.L., Lage, A.P., Ristow, L.E., Reis, A., Guedes, R.M.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1117-1123","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500005&lang=pt" 
"S0102-09352007000500008-scl","Hepatic granulomas in canine visceral leishmaniasis and clinical status","Sant’Ana, J.A.P., Lima, W.G., Oliveira, M.R., Simões, L.A., Michalick, M.S.M., Melo, M.N., Tafuri, W.L., Tafuri, Wg.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1137-1144","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500008&lang=pt" 
"S0102-09352007000500009-scl","Aspectos histoquímicos e imunoistoquímicos nos neoplasmas do sistema nervoso periférico","Viott, A.M., Ramos, A.T., Inkelmann, M.A., Kommers, G.D., Graça, D.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1145-1153","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500009&lang=pt" 
"S0102-09352007000500010-scl","Detecção do vírus da cinomose canina por RT-PCR utilizando-se oligonucleotídeos para os genes da fosfoproteína, hemaglutinina e neuraminidase","Pozza, M., Simonetti, A.B., Esteves, P.A., Rijsewijk, F.A.M., Roehe, P.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1154-1162","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500010&lang=pt" 
"S0102-09352007000500012-scl","Avaliação ecodopplercardiográfica da função diastólica em cães da raça Boxer","Cavalcanti, G.A.O., Muzzi, R.A.L., Araújo, R.B., Cherem, M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1169-1176","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500012&lang=pt" 
"S0102-09352007000500014-scl","Pós-operatório tardio da substituição do ligamento cruzado cranial no cão","Penha, E.M., Rezende, C.M.F., Melo, E.G., Doretto, J.V., Araújo, F.A., Vieira, N.T.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1184-1193","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500014&lang=pt" 
"S0102-09352007000500015-scl","Sclerocorneal limbal stem cell autograft transplantation in dogs","Brunelli, A.T.J., Vicente, F.A.M., Chahud, F., Oriá, A.P., Bolzan, A.A., Campos, C.F., Doria Neto, F.A., Laus, J.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1194-1204","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500015&lang=pt" 
"S0102-09352007000500016-scl","Cirurgia laparoscópica no diagnóstico de gastrite crônica atrófica seguida de tratamento clínico em cadela: relato de caso","Basso, P.C., Brun, M.V., Schmidt, C., Barcellos, H.H.A., Graça, D.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1205-1210","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500016&lang=pt" 
