"S1517-45222015000100222-scl","Flexibilização do Trabalho e Mobilidade Geográfica nas Forças Armadas","Monteiro, Rosa, Oliveira, Sónia, Daniel, Fernanda","Sociologias; 17(38); 222-253","Sociologias","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222015000100222&lang=pt" 
"S0104-87752015000100127-scl","Miguel de Acqui e a fundação do Monte de Piedade de Verona: Um incunábulo inédito","Delcorno, Pietro","Varia Historia; 31(55); 127-160","Varia Historia","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752015000100127&lang=pt" 
"S0103-33522015000200039-scl","Gênero, raça, desigualdades e políticas de ação afirmativa no ensino superior","Barreto, Paula Cristina da Silva","Revista Brasileira de Ciência Política; (16); 39-64","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000200039&lang=pt" 
"S0103-33522015000200153-scl","Racismo na Índia? Cor, raça e casta em contexto","Hofbauer, Andreas","Revista Brasileira de Ciência Política; (16); 153-191","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000200153&lang=pt" 
"S0103-33522015000200213-scl","A agenda da reforma política no Brasil: autores, objetivos, êxito e fracasso (1988-2010)","Rocha, Marta Mendes da, Silva, Raquel Gonçalves da","Revista Brasileira de Ciência Política; (16); 213-246","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000200213&lang=pt" 
"S0103-33522015000200065-scl","Entre o grotesco e o risível: o lugar da mulher negra na história em quadrinhos no Brasil","Neto, Marcolino Gomes de Oliveira","Revista Brasileira de Ciência Política; (16); 65-85","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000200065&lang=pt" 
"S0103-33522015000200121-scl","A cor dos eleitos: determinantes da sub-representação política dos não brancos no Brasil","Campos, Luiz Augusto, Machado, Carlos","Revista Brasileira de Ciência Política; (16); 121-151","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000200121&lang=pt" 
"S0103-33522015000200087-scl","A família e a maternidade como referências para pensar a política","Ramos, Daniela Peixoto","Revista Brasileira de Ciência Política; (16); 87-120","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000200087&lang=pt" 
"S0103-33522015000200011-scl","Discriminação múltipla e discriminação interseccional: aportes do feminismo negro e do direito da antidiscriminação","Rios, Roger Raupp, Silva, Rodrigo da","Revista Brasileira de Ciência Política; (16); 11-37","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000200011&lang=pt" 
"S0100-69912015000300069-scl","What is the major public health problem: the morbid obesity or bariatric surgery coordinated for health system single? (Part I)","Barros, Fernando de","Revista do Colégio Brasileiro de Cirurgiões; 42(2); 69-69","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000300069&lang=pt" 
"S0021-75572015000200130-scl","Pneumococcal meningitis: epidemiological profile pre- and post-introduction of the pneumococcal 10-valent conjugate vaccine","Hirose, Tatiane E., Maluf, Eliane M.C.P., Rodrigues, Cristina O.","Jornal de Pediatria; 91(2); 130-135","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200130&lang=pt" 
"S0021-75572015000200189-scl","Chromosomal microarrays testing in children with developmental disabilities and congenital anomalies","Lay-Son, Guillermo, Espinoza, Karena, Vial, Cecilia, Rivera, Juan C., Guzmán, María L., Repetto, Gabriela M.","Jornal de Pediatria; 91(2); 189-195","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200189&lang=pt" 
"S0021-75572015000200105-scl","Preventing childhood overweight and obesity","Onis, Mercedes de","Jornal de Pediatria; 91(2); 105-107","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200105&lang=pt" 
"S0021-75572015000200108-scl","Pneumococcal conjugate vaccine and changing epidemiology of childhood bacterial meningitis","Madhi, Shabir A.","Jornal de Pediatria; 91(2); 108-110","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200108&lang=pt" 
"S0021-75572015000200160-scl","Brazilian adaptation of the Functioning after Pediatric Cochlear Implantation (FAPCI): comparison between normal hearing and cochlear implanted children","Vassoler, Trissia M.F., Cordeiro, Mara L.","Jornal de Pediatria; 91(2); 160-167","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200160&lang=pt" 
"S0021-75572015000200168-scl","Practices related to late-onset sepsis in very low-birth weight preterm infants","Bentlin, Maria Regina, Rugolo, Ligia M.S.S., Ferrari, Ligia S.L.","Jornal de Pediatria; 91(2); 168-174","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200168&lang=pt" 
"S0021-75572015000200175-scl","Prevalence and factors associated with stunting and excess weight in children aged 0-5 years from the Brazilian semi-arid region","Ramos, Clariana V., Dumith, Samuel C., César, Juraci A.","Jornal de Pediatria; 91(2); 175-182","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200175&lang=pt" 
"S0021-75572015000200143-scl","Association between the Brazilian Breastfeeding Network implementation and breastfeeding indicators","Brandão, Danusa S., Venancio, Sonia I., Giugliani, Elsa R.J.","Jornal de Pediatria; 91(2); 143-151","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200143&lang=pt" 
"S0021-75572015000200152-scl","Poor diet quality among Brazilian adolescents with HIV/AIDS","Tanaka, Luana Fiengo, Latorre, Maria do Rosário Dias de Oliveira, Silva, Aline Medeiros da, Konstantyner, Thais Claudia Roma de Oliveira, Mendes, Elissa Caroline, Marques, Heloísa Helena Sousa","Jornal de Pediatria; 91(2); 152-159","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200152&lang=pt" 
"S0100-69912015000300130-scl","Long-term professional performance of minimally invasive surgery post-graduates","Loureiro, Marcelo de Paula, Claus, Christiano Maggi, Bonin, Eduardo Aimoré, Cury Filho, Antonio, Dimbarre, Danielson, Trauczinski, Pedro, Swanstrom, Lee","Revista do Colégio Brasileiro de Cirurgiões; 42(2); 130-135","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000300130&lang=pt" 
"S0100-69912015000300070-scl","Evaluation of outpatient discharge in patients with cutaneous melanoma","Fernandes, Nurimar C., Marinho, Flauberto de Sousa","Revista do Colégio Brasileiro de Cirurgiões; 42(2); 70-74","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000300070&lang=pt" 
"S0100-69912015000300075-scl","Importance of flexible bronchoscopy in decannulation of tracheostomy patients","Rodrigues, Leonardo Brand, Nunes, Tarcizo Afonso","Revista do Colégio Brasileiro de Cirurgiões; 42(2); 75-80","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000300075&lang=pt" 
"S0100-69912015000300081-scl","Ultrasonografic changes in the axillary vein of patients with lymphedema after mastectomy","Abreu Junior, Gilberto Ferreira de, Pitta, Guilherme Benjamin Brandão, Araújo, Marcelo, Castro, Aldemar de Araújo, Azevedo Junior, Walter Ferreira de, Miranda Junior, Fausto","Revista do Colégio Brasileiro de Cirurgiões; 42(2); 81-92","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000300081&lang=pt" 
"S0100-69912015000300093-scl","Open abdomen management: single institution experience","Rodrigues Junior, Adilson Costa, Novo, Fernando da Costa Ferreira, Arouca, Rafael de Castro Santana, Silva, Francisco de Salles Collet e, Montero, Edna Frasson de Souza, Utiyama, Edivaldo Massazo","Revista do Colégio Brasileiro de Cirurgiões; 42(2); 93-96","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000300093&lang=pt" 
"S0100-69912015000300097-scl","Montreal classification of patient operated for Crohn&#039;s disease and identification of surgical recurrence predictors","Bechara, Cristiane de Souza, Lacerda Filho, Antonio, Ferrari, Maria de Lourdes Abreu, Andrade, Déborah Almeida Roquette, Luz, Magda Maria Profeta da, Silva, Rodrigo Gomes da","Revista do Colégio Brasileiro de Cirurgiões; 42(2); 97-104","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000300097&lang=pt" 
"S0100-69912015000300106-scl","Profile of hip arthroplasty patients in a teaching hospital","Goveia, Vania Regina, Mendoza, Isabel Yovana Quispe, Couto, Bráulio Roberto Gonçalves Marinho, Ferreira, Jose Antonio Guimarães, Paiva, Edson Barreto, Guimarães, Gilberto Lima, Stoianoff, Maria Aparecida Resende","Revista do Colégio Brasileiro de Cirurgiões; 42(2); 106-110","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000300106&lang=pt" 
"S0100-69912015000300111-scl","Efficacy of varicose vein surgery with preservation of the great safenous vein","Barros, Bernardo Cunha Senra, Araujo, Antonio Luiz de, Magalhães, Carlos Eduardo Virgini, Barros, Raimundo Luiz Senra, Fiorelli, Stenio Karlos Alvim, Gatts, Raphaella Ferreira","Revista do Colégio Brasileiro de Cirurgiões; 42(2); 111-115","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000300111&lang=pt" 
"S0100-69912015000300116-scl","Influence of preoperative supplementation of omega-3 fatty acid in the healing of colonic anastomoses in malnourished rats receiving paclitaxel","Vizzotto Junior, Alvo Orlando, Campos, Antonio Carlos Ligocki, Mello, Eneri Vieira de Souza Leite, Castilho, Tiago Jacometo","Revista do Colégio Brasileiro de Cirurgiões; 42(2); 116-123","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000300116&lang=pt" 
"S0100-69912015000300125-scl","Pulmonar recruitment in acute respiratory distress syndrome. What is the best strategy?","Santos, Cíntia Lourenço, Samary, Cynthia dos Santos, Fiorio Júnior, Pedro Laurindo, Santos, Bruna Lourenço, Schanaider, Alberto","Revista do Colégio Brasileiro de Cirurgiões; 42(2); 125-129","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000300125&lang=pt" 
"S0021-75572015000200122-scl","Effects of programmed physical activity on body composition in post-pubertal schoolchildren","Farias, Edson dos Santos, Gonçalves, Ezequiel Moreira, Morcillo, André Moreno, Guerra-Júnior, Gil, Amancio, Olga Maria Silverio","Jornal de Pediatria; 91(2); 122-129","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200122&lang=pt" 
"S0021-75572015000200111-scl","Autism in Brazil: a systematic review of family challenges and coping strategies","Gomes, Paulyane T.M., Lima, Leonardo H.L., Bueno, Mayza K.G., Araújo, Liubiana A., Souza, Nathan M.","Jornal de Pediatria; 91(2); 111-121","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200111&lang=pt" 
"S0021-75572015000200183-scl","Use of digital media for the education of health professionals in the treatment of childhood asthma","Velasco, Helena F., Cabral, Catiane Z., Pinheiro, Paula P., Azambuja, Rita de Cassia S., Vitola, Luciano S., Costa, Márcia Rosa da, Amantéa, Sérgio L.","Jornal de Pediatria; 91(2); 183-188","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200183&lang=pt" 
"S0021-75572015000200196-scl","Association of junk food consumption with high blood pressure and obesity in Iranian children and adolescents: the CASPIAN-IV Study","Payab, Moloud, Kelishadi, Roya, Qorbani, Mostafa, Motlagh, Mohammad Esmaeil, Ranjbar, Shirin Hasani, Ardalan, Gelayol, Zahedi, Hoda, Chinian, Mohammad, Asayesh, Hamid, Larijani, Bagher, Heshmat, Ramin","Jornal de Pediatria; 91(2); 196-205","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200196&lang=pt" 
"S0021-75572015000200136-scl","Leisure-time physical activity and cardiometabolic risk among children and adolescents","Cárdenas-Cárdenas, Luz M., Burguete-Garcia, Ana I., Estrada-Velasco, Barbara I., López-Islas, Claudia, Peralta-Romero, Jesús, Cruz, Miguel, Galván-Portillo, Marcia","Jornal de Pediatria; 91(2); 136-142","Jornal de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572015000200136&lang=pt" 
"S0103-33522015000200193-scl","Mulheres negras: moldando a teoria feminista","Hooks, Bell","Revista Brasileira de Ciência Política; (16); 193-210","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000200193&lang=pt" 
"S2359-39972015000200098-scl","Digital vertebral morphometry performed by DXA: a valuable opportunity for identifying fractures during bone mass assessment","Muszkat, Patrícia, Camargo, Marília Brasilio Rodrigues, Peters, Barbara Santarosa Emo, Kunii, llda Sizue, Lazaretti-Castro, Marise","Archives of Endocrinology and Metabolism; 59(2); 98-104","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000200098&lang=pt" 
"S1806-37132015000200182-scl","Cognitive impairment in COPD: a systematic review","Torres-Sánchez, Irene, Rodríguez-Alzueta, Elisabeth, Cabrera-Martos, Irene, López-Torres, Isabel, Moreno-Ramírez, Maria Paz, Valenza, Marie Carmen","Jornal Brasileiro de Pneumologia; 41(2); 182-190","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000200182&lang=pt" 
"S1806-37132015000200191-scl","Lymphadenopathy and fever in a chef during a stay in Europe","Kawano-Dourado, Letícia, Peirera, Daniel Antunes Silva, Kawassaki, Alexandre de Melo, Dolhnikoff, Marisa, Silva, Marcos Vinicius da, Kairalla, Ronaldo Adib","Jornal Brasileiro de Pneumologia; 41(2); 191-195","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000200191&lang=pt" 
"S2359-39972015000200181-scl","X-linked adrenal hypoplasia congenita: clinical and follow-up findings of two kindreds, one with a novel NR0B1 mutation","Pereira, Bernardo Dias, Pereira, Iris, Portugal, Jorge Ralha, Gonçalves, João, Raimundo, Luísa","Archives of Endocrinology and Metabolism; 59(2); 181-185","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000200181&lang=pt" 
"S2359-39972015000200186-scl","Spinal cord compression after radiolabeled metaiodobenzylguanidine analogue therapy in advanced malignant insulinoma","Feitosa, Alina Coutinho Rodrigues, Castro Júnior, Dálvaro Oliveira de, Rocha Filho, José, Moura, Melba, Andrade, Marcony Queiroz, Sanches, Adelina","Archives of Endocrinology and Metabolism; 59(2); 186-189","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000200186&lang=pt" 
"S2359-39972015000200161-scl","Human pancreatic islet transplantation: an update and description of the establishment of a pancreatic islet isolation laboratory","Rheinheimer, Jakeline, Bauer, Andrea C., Silveiro, Sandra P., Estivalet, Aline A. F., Bouças, Ana P., Rosa, Annelise R., Souza, Bianca M. de, Oliveira, Fernanda S. de, Cruz, Lavínia A., Brondani, Letícia A., Azevedo, Mirela J., Lemos, Natália E., Carlessi, Rodrigo, Assmann, Taís S., Gross, Jorge L., Leitão, Cristiane B., Crispim, Daisy","Archives of Endocrinology and Metabolism; 59(2); 161-170","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000200161&lang=pt" 
"S2359-39972015000200171-scl","Reassessing lipid metabolism and its potentialities in the prediction of cardiovascular risk","Silva, Isis Tande da, Almeida-Pititto, Bianca de, Ferreira, Sandra Roberta G","Archives of Endocrinology and Metabolism; 59(2); 171-180","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000200171&lang=pt" 
"S2359-39972015000200148-scl","Exercise alters myostatin protein expression in sedentary and exercised streptozotocin-diabetic rats","Bassi, Daniela, Bueno, Patricia de Godoy, Nonaka, Keico Okino, Selistre-Araujo, Heloisa Sobreiro, Leal, Angela Merice de Oliveira","Archives of Endocrinology and Metabolism; 59(2); 148-153","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000200148&lang=pt" 
"S1806-37132015000200133-scl","Assessment of quality of life in patients with advanced non-small cell lung carcinoma treated with a combination of carboplatin and paclitaxel","Avelino, Camila Uanne Resende, Cardoso, Rafael Marques, Aguiar, Suzana Sales de, Silva, Mário Jorge Sobreira da","Jornal Brasileiro de Pneumologia; 41(2); 133-142","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000200133&lang=pt" 
"S0482-50042015000200133-scl","Viabilidade da mensuração de marcadores de remodelação óssea em mulheres com lúpus eritematoso sistêmico","Bogaczewicz, Jaroslaw, Karczmarewicz, Elzbieta, Pludowski, Pawel, Zabek, Jakub, Kowalski, Jan, Lukaszkiewicz, Jacek, Wozniacka, Anna","Revista Brasileira de Reumatologia; 55(2); 133-139","Revista Brasileira de Reumatologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042015000200133&lang=pt" 
"S2359-39972015000200154-scl","Translational research into gut microbiota: new horizons on obesity treatment: updated 2014","Tsukumo, Daniela M., Carvalho, Bruno M., Carvalho Filho, Marco A., Saad, Mário J. A.","Archives of Endocrinology and Metabolism; 59(2); 154-160","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000200154&lang=pt" 
"S0482-50042015000200095-scl","Desfechos da gestação em pacientes com dermatomiosite e polimiosite","Missumi, Larissa Sayuri, Souza, Fernando Henrique Carlos de, Andrade, Joelma Queiroz, Shinjo, Samuel Katsuyuki","Revista Brasileira de Reumatologia; 55(2); 95-102","Revista Brasileira de Reumatologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042015000200095&lang=pt" 
"S1806-37132015000200110-scl","Diagnostic methods to assess inspiratory and expiratory muscle strength","Caruso, Pedro, Albuquerque, André Luis Pereira de, Santana, Pauliane Vieira, Cardenas, Leticia Zumpano, Ferreira, Jeferson George, Prina, Elena, Trevizan, Patrícia Fernandes, Pereira, Mayra Caleffi, Iamonti, Vinicius, Pletsch, Renata, Macchione, Marcelo Ceneviva, Carvalho, Carlos Roberto Ribeiro","Jornal Brasileiro de Pneumologia; 41(2); 110-123","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000200110&lang=pt" 
"S0482-50042015000200103-scl","Efeitos combinados do ácido zoledrônico e do propranolol sobre a densidade óssea e marcadores bioquímicos de remodelação óssea em ratas osteopênicas submetidas à ovariectomia","Khajuria, Deepak Kumar, Razdan, Rema, Mahapatra, D. Roy","Revista Brasileira de Reumatologia; 55(2); 103-112","Revista Brasileira de Reumatologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042015000200103&lang=pt" 
"S0482-50042015000200123-scl","Prevalência de disfunção sexual entre pacientes acompanhadas na coorte Brasília de artrite reumatoide inicial","Costa, Thaís Ferreira, Silva, Carolina Rocha, Muniz, Luciana Feitosa, Mota, Licia Maria Henrique da","Revista Brasileira de Reumatologia; 55(2); 123-132","Revista Brasileira de Reumatologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042015000200123&lang=pt" 
"S2359-39972015000200123-scl","Influence of altered maternal lipid profile on the lipid profile of the newborn","Sales, Willian B., Silleno Junior, J. Dias, Kroll, Caroline, Mastroeni, Silmara S. B. S., Silva, Jean C., Mastroeni, Marco F.","Archives of Endocrinology and Metabolism; 59(2); 123-128","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000200123&lang=pt" 
"S2359-39972015000200129-scl","Dyspeptic symptoms in patients with type 1 diabetes: endoscopic findings, Helicobacter pylori infection, and associations with metabolic control, mood disorders and nutritional factors","Faria, Mariza, Pavin, Elizabeth João, Parisi, Maria Cândida Ribeiro, Nagasako, Cristiane Kibune, Mesquita, Maria Aparecida","Archives of Endocrinology and Metabolism; 59(2); 129-136","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000200129&lang=pt" 
"S0482-50042015000200113-scl","Avaliação da fadiga e da secura na síndrome de Sjögren primária: versão brasileira do “Profile of Fatigue and Discomfort – Sicca Symptoms Inventory (short form) (Profad-SSI-SF)”","Miyamoto, Samira Tatiyama, Paganotti, Maurício Aquino, Serrano, Érica Vieira, Giovelli, Raquel Altoé, Valima, Valéria","Revista Brasileira de Reumatologia; 55(2); 113-122","Revista Brasileira de Reumatologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042015000200113&lang=pt" 
"S1806-37132015000200167-scl","Uncoupling protein-2 mRNA expression in mice subjected to intermittent hypoxia","Vieira, Luciana Rodrigues, Martinez, Denis, Forgiarini, Luiz Felipe, Rosa, Darlan Pase da, Muñoz, Gustavo Alfredo Ochs de, Fagundes, Micheli, Martins, Emerson Ferreira, Montanari, Carolina Caruccio, Fiori, Cintia Zappe","Jornal Brasileiro de Pneumologia; 41(2); 167-174","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000200167&lang=pt" 
"S0482-50042015000200167-scl","Efeitos dos exercícios de alongamento muscular no tratamento da fibromialgia: uma revisão sistemática","Lorena, Suélem Barros de, Lima, Maria do Carmo Correia de, Ranzolin, Aline, Duarte, Ângela Luiza Branco Pinto","Revista Brasileira de Reumatologia; 55(2); 167-173","Revista Brasileira de Reumatologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042015000200167&lang=pt" 
"S0482-50042015000200177-scl","Síndrome Antissintetase: relato de dois casos e revisão da literatura","Theilacker, Lívia Regina, Brandão, Fabíola Sampaio, Goulart, Fernanda Velloso, Vaz, João Luiz Pereira, D&#039;Almeida, Luiz Octávio Dias, Salgado, Maria Cecília da Fonseca","Revista Brasileira de Reumatologia; 55(2); 177-180","Revista Brasileira de Reumatologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042015000200177&lang=pt" 
"S2359-39972015000200116-scl","Association between antiretrovirals and thyroid diseases: a cross-sectional study","Silva, Guilherme Almeida Rosa da, Andrade, Mayra Christina Teixeira, Sugui, Daniel de Alvarenga Salém, Nunes, Rafael Fernandes, Pinto, Jorge Francisco da Cunha, Silva, Walter de Araujo Eyer, Ferry, Fernando Raphael de Almeida, Azevedo, Marcelo Costa Velho Mendes de, Motta, Rogerio Neves","Archives of Endocrinology and Metabolism; 59(2); 116-122","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000200116&lang=pt" 
"S1806-37132015000200143-scl","Variability of the perception of dyspnea in healthy subjects assessed through inspiratory resistive loading","Ziegler, Bruna, Fernandes, Andréia Kist, Sanches, Paulo Roberto Stefani, Konzen, Glauco Luís, Dalcin, Paulo de Tarso Roth","Jornal Brasileiro de Pneumologia; 41(2); 143-150","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000200143&lang=pt" 
"S2359-39972015000200112-scl","Thyroid disorders are common in first-degree relatives of individuals with type 1 diabetes mellitus","Araujo, Débora Batista, Barone, Bianca, Melleti, Natasha Ferreira Teixeira, Dantas, Joana Rodrigues, Oliveira, Marcus Miranda dos Santos, Zajdenverg, Lenita, Tortora, Rosangela Prendim, Vaisman, Mario, Milech, Adolpho, Oliveira, José Egídio Paulo de, Rodacki, Melanie","Archives of Endocrinology and Metabolism; 59(2); 112-115","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000200112&lang=pt" 
"S0482-50042015000200140-scl","Leptina e adiponectina no lúpus eritematoso sistêmico: correlações clínicas e laboratoriais","Barbosa, Vitalina de Souza, Francescantônio, Paulo Luiz, Silva, Nílzio Antônio da","Revista Brasileira de Reumatologia; 55(2); 140-145","Revista Brasileira de Reumatologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042015000200140&lang=pt" 
"S1806-37132015000200151-scl","Lung-dominant connective tissue disease among patients with interstitial lung disease: prevalence, functional stability, and common extrathoracic features","Pereira, Daniel Antunes Silva, Dias, Olívia Meira, Almeida, Guilherme Eler de, Araujo, Mariana Sponholz, Kawano-Dourado, Letícia Barbosa, Baldi, Bruno Guedes, Kairalla, Ronaldo Adib, Carvalho, Carlos Roberto Ribeiro","Jornal Brasileiro de Pneumologia; 41(2); 151-160","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000200151&lang=pt" 
"S0482-50042015000200159-scl","Intensidade da anticoagulação no tratamento da trombose na síndrome antifosfolípide: meta-análise","Silva, Felipe Freire da, Carvalho, Jozélio Freire de","Revista Brasileira de Reumatologia; 55(2); 159-166","Revista Brasileira de Reumatologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042015000200159&lang=pt" 
"S1806-37132015000200124-scl","Comparison between objective measures of smoking and self-reported smoking status in patients with asthma or COPD: are our patients telling us the truth?","Stelmach, Rafael, Fernandes, Frederico Leon Arrabal, Carvalho-Pinto, Regina Maria, Athanazio, Rodrigo Abensur, Rached, Samia Zahi, Prado, Gustavo Faibischew, Cukier, Alberto","Jornal Brasileiro de Pneumologia; 41(2); 124-132","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000200124&lang=pt" 
