"S0038-23532009000100009-sza","Observing the present and considering the past to ponder the future","Brown, Roderick","South African Journal of Science; 105(1-2); 13-14","South African Journal of Science","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532009000100009&lang=pt" 
"S0103-84782009000100024-scl","Hemogasometria de eqüinos submetidos à obstrução experimental do duodeno, íleo e cólon maior","Di Filippo, Paula Alessandra, Santana, Aureo Evangelista, Lopes, Maristela de Cássia Seudo, Perotta, João Henrique, Pereira, Rodrigo Norberto, Pereira, Gener Tadeu","Ciência Rural; 39(1); 156-162","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100024&lang=pt" 
"S0103-84782009000100051-scl","Piscicultura continental no Rio Grande do Sul: situação atual, problemas e perspectivas para o futuro","Baldisserotto, Bernardo","Ciência Rural; 39(1); 291-299","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100051&lang=pt" 
"S0103-84782009000100016-scl","Injeção epidural preventiva de xilazina ou amitraz, em eqüinos: efeito antinociceptivo","Guirro, Erica Cristina Bueno do Prado, Sobrinho, Guilherme Roberto, Ferreira, Isabella Maria Marchesini, Valadão, Carlos Augusto Araújo","Ciência Rural; 39(1); 104-109","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100016&lang=pt" 
"S0103-84782009000100044-scl","Intoxicação natural por Cestrum intermedium em bovinos no Rio Grande do Sul, Brasil","Bandarra, Paulo Mota, Bezerra Júnior, Pedro Soares, Corrêa, André Mendes Ribeiro, Pedroso, Pedro Miguel Ocampos, Raymundo, Djeison Lutier, Driemeier, David","Ciência Rural; 39(1); 262-265","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100044&lang=pt" 
"S0103-84782009000100029-scl","Fracionamento dos carboidratos de silagens de milho safrinha colhidas em diferentes alturas de corte","Pedó, Luís Felipe Brancher, Nörnberg, José Laerte, Velho, João Pedro, Hentz, Fernanda, Henn, João Dionísio, Barcellos, Júlio Otávio Jardim, Velho, Ione Maria Pereira Haygert, Marx, Fábio Ritter","Ciência Rural; 39(1); 188-194","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100029&lang=pt" 
"S1415-43662009000100005-scl","Produção de diferentes variedades de mandioca em sistema agroecológico","Silva, Alineaurea F., Santana, Luiz M. de, França, Carla R. R. S., Magalhães, Clésio A. de S., Araújo, Cândido R. de, Azevedo, Sérgio G. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 13(1); 33-38","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662009000100005&lang=pt" 
"S0103-84782009000100001-scl","Relationship between chemical properties of the soil and the occurrence of Bacillus thuringiensis","Polanczyk, Ricardo Antonio, Zanúncio, José Cola, Alves, Sérgio Batista","Ciência Rural; 39(1); 1-5","Ciência Rural","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100001&lang=pt" 
"S0103-84782009000100002-scl","Sensibilidade de Metarhizium anisopliae à temperatura e umidade em três tipos de solos","Lanza, Lourenço Maurício, Monteiro, Antonio Carlos, Malheiros, Euclides Braga","Ciência Rural; 39(1); 6-12","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100002&lang=pt" 
"S0103-84782009000100003-scl","Bioprotetores e fungicidas químicos no tratamento de sementes de soja","Mertz, Liliane Marcia, Henning, Fernando Augusto, Zimmer, Paulo Dejalma","Ciência Rural; 39(1); 13-18","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100003&lang=pt" 
"S0103-84782009000100004-scl","Predicting the genetic gain in the Brazilian white maize landrace","Souza, Ana Raquel Ribeiro e, Miranda, Glauco Vieira, Pereira, Messias Gonzaga, Souza, Leandro Vagno de","Ciência Rural; 39(1); 19-24","Ciência Rural","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100004&lang=pt" 
"S0103-84782009000100007-scl","Seleção assistida por marcadores para teor de matéria seca e açúcares redutores em tubérculos de batata","Bhering, Leonardo Lopes, Pinto, César Augusto Brasil Pereira, Benites, Flávio Rodrigo Gandolfi, Leite, Monik Evelin, Silva, Felipe Lopes da","Ciência Rural; 39(1); 38-44","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100007&lang=pt" 
"S0103-84782009000100010-scl","Atributos físicos e rendimento de grãos de trigo, soja e milho em dois Latossolos compactados e escarificados","Secco, Deonir, Reinert, Dalvan José, Reichert, José Miguel, Silva, Vanderlei Rodrigues da","Ciência Rural; 39(1); 58-64","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100010&lang=pt" 
"S0103-84782009000100011-scl","Atributos físicos de um Latossolo Vermelho e produtividade de culturas cultivadas em sucessão e rotação","Genro Junior, Silvio Aymone, Reinert, Dalvan José, Reichert, José Miguel, Albuquerque, Jackson Adriano","Ciência Rural; 39(1); 65-73","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100011&lang=pt" 
"S0103-84782009000100012-scl","Modelagem do escoamento superficial a partir das características físicas de alguns solos do Uruguai","Spohr, Renato Beppler, Carlesso, Reimar, Gallárreta, Claudio García, Préchac, Fernando García, Petillo, Mario García","Ciência Rural; 39(1); 74-81","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100012&lang=pt" 
"S0103-84782009000100014-scl","Impacto da lixiviação de nitrato e cloreto no lençol freático sob condições de cultivo irrigado","Andrade, Eunice Maia de, Aquino, Deodato Nascimento de, Crisóstomo, Lindbergue de Araújo, Rodrigues, Joseilson de Oliveira, Lopes, Fernando Bezerra","Ciência Rural; 39(1); 88-95","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100014&lang=pt" 
"S0103-84782009000100017-scl","Artrografia com meio de contraste positivo e duplo contraste na articulação do úmero de cães","Krolikowski, Giovani, Godoy, Carmen Lice Buchmann de, Pellegrini, Luiz Carlos de, Rausch, Stella Falkemberg, Santarosa, Ingrith Aparecida Mazuhy, Rappeti, Josaine Cristina da Silva, Braga, Fabrício Arigony, Gomes, Kleber, Muller, Daniel, Wolle, Luciana Brilhante, Pinheiro, Maicon, Antonov, Rômulo Rotilli","Ciência Rural; 39(1); 110-116","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100017&lang=pt" 
"S0103-84782009000100018-scl","Ultrastructural morphology and morphometry of the normal corneal endothelium of adult crossbred pig","Tamayo-Arango, Lynda Jhailú, Baraldi-Artoni, Silvana Martinez, Laus, José Luiz, Vicenti, Felipe Antonio Mendes, Pigatto, João Antonio, Abib, Fernando Cesar","Ciência Rural; 39(1); 117-122","Ciência Rural","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100018&lang=pt" 
"S0103-84782009000100031-scl","Interação do exercício de natação sustentada e da densidade de estocagem no desempenho e na composição corporal de juvenis de matrinxã Brycon amazonicus","Arbeláez-Rojas, Gustavo Alberto, Moraes, Gilberto","Ciência Rural; 39(1); 201-208","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100031&lang=pt" 
"S0103-84782009000100019-scl","Ultra-sonografia abdominal e pélvica em cães da raça golden retriever sadios, portadores e afetados pela distrofia muscular progressiva","Grando, Angélica Paula, Mariana, Arani Nanci Bonfim, Miglino, Maria Angélica, Sterman, Franklin Almeida, Zatz, Mayana, Kanayama, Luciane Maria, Feitosa, Matheus Levi Tjara, Martins, Daniele dos Santos, Morini, Adriana Caroprezo, Santos, Juliana Passos Alves dos, Fadel, Leandro, Alves, Flávio Ribeiro, Ambrósio, Carlos Eduardo","Ciência Rural; 39(1); 123-128","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100019&lang=pt" 
"S0103-84782009000100023-scl","Transplante autólogo de células mononucleares da medula óssea em úlcera de córnea experimental em cães","Tognoli, Guilherme Kanciukaitis, Olsson, Débora Cristina, Martins, Danieli Brolo, Santos Júnior, Eduardo de Bastos, Salbego, Fabiano Zanini, Oliveira, Graziela Kopinits de, Braga, Fabrício de Vargas Arigony, Raiser, Alceu Gaspar, Dezengrini, Renata, Cruz, Fernando Silvério Ferreira da, Castro, Márcio Botelho de, Rosa, Mariana Carvalho, Carregaro, Adriano Bonfim, Pippi, Ney Luis","Ciência Rural; 39(1); 148-155","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100023&lang=pt" 
"S0103-84782009000100022-scl","Colheita de medula óssea em cães: modelo para obtenção da fração total de células mononucleares","Olsson, Débora Cristina, Pippi, Ney Luis, Martins, Danieli Brolo, Tognoli, Guilherme Kanciukaitis, Santos Júnior, Eduardo de Bastos, Muller, Daniel Curvello, Lopes, Sonia Terezinha dos Anjos, Marconato, Francieli, Mörchbächer, Priscilla Domingues, Teixeira, Luciele Varaschini","Ciência Rural; 39(1); 141-147","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100022&lang=pt" 
"S0103-84782009000100015-scl","Influência da monofenilbutazona associada ou não ao omeprazol sobre o sistema digestório e renal de pôneis hígidos","Pinto, José de Oliveira, Souza, Maria Verônica de, Costa, Paulo Renato dos Santos, Ribeiro Júnior, José Ivo, Maia, Leandro, Monteiro, Gabriel Augusto","Ciência Rural; 39(1); 96-103","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100015&lang=pt" 
"S0103-84782009000100050-scl","Mastite micótica em ruminantes causada por leveduras","Spanamberg, Andréia, Sanches, Edna Maria Cavallini, Santurio, Janio Morais, Ferreiro, Laerte","Ciência Rural; 39(1); 282-290","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100050&lang=pt" 
"S0103-84782009000100052-scl","Ocorrência, aspectos toxicológicos, métodos analíticos e controle da patulina em alimentos","Welke, Juliane Elisa, Hoeltz, Michele, Dottori, Horacio Alberto, Noll, Isa Beatriz","Ciência Rural; 39(1); 300-308","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100052&lang=pt" 
"S0103-84782009000100006-scl","Efeitos gênicos do teor de cálcio em grãos de feijão","Jost, Evandro, Ribeiro, Nerinéia Dalfollo, Maziero, Sandra Maria, Cerutti, Taiguer, Rosa, Daniele Piano","Ciência Rural; 39(1); 31-37","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100006&lang=pt" 
"S1678-77572009000100009-scl","Diagnostic agreement between panoramic radiographs and color doppler images of carotid atheroma","Romano-Sousa, Claudia Maria, Krejci, Laís, Medeiros, Flavilene Marchioro Martins, Graciosa-Filho, Ricardo Gomes, Martins, Maria Fernanda Fonseca, Guedes, Vanessa Novaes, Fenyo-Pereira, Marlene","Journal of Applied Oral Science; 17(1); 45-48","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100009&lang=pt" 
"S1678-77572009000100008-scl","Dental caries prevalence in children up to 36 months of age attending daycare centers in municipalities with different water fluoride content","Tiano, Ana Valéria Pagliari, Moimaz, Suzely Adas Saliba, Saliba, Orlando, Saliba, Nemre Adas","Journal of Applied Oral Science; 17(1); 39-44","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100008&lang=pt" 
"S1678-77572009000100001-scl","Guest editorial: the etiology and pathogenesis of periodontitis revisited","Van Dyke, Thomas E.","Journal of Applied Oral Science; 17(1); -","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100001&lang=pt" 
"S1678-77572009000100002-scl","Antibacterial efficacy of intracanal medicaments on bacterial biofilm: a critical review","Estrela, Carlos, Sydney, Gilson Blitzkow, Figueiredo, José Antonio Poli, Estrela, Cyntia Rodrigues de Araújo","Journal of Applied Oral Science; 17(1); 1-7","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100002&lang=pt" 
"S1678-77572009000100012-scl","Influence of microleakage, surface roughness and biofilm control on secondary caries formation around composite resin restorations: an in situ evaluation","Lima, Fábio Garcia, Romano, Ana Regina, Correa, Marcos Britto, Demarco, Flávio Fernando","Journal of Applied Oral Science; 17(1); 61-65","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100012&lang=pt" 
"S1678-77572009000100004-scl","Comparison of periodontal parameters in individuals with syndromic craniosynostosis","Múfalo, Paula Simões, Kaizer, Rosane de Oliveira Fortes, Dalben, Gisele da Silva, Almeida, Ana Lúcia Pompéia Fraga de","Journal of Applied Oral Science; 17(1); 13-20","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100004&lang=pt" 
"S1678-77572009000100005-scl","Effect of different polishing systems on the surface roughness of microhybrid composites","Scheibe, Kristine Guará Brusaca Almeida, Almeida, Karoline Guará Brusaca, Medeiros, Igor Studart, Costa, José Ferreira, Alves, Cláudia Maria Coêlho","Journal of Applied Oral Science; 17(1); 21-26","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100005&lang=pt" 
"S1678-77572009000100006-scl","Influence of pulse-delay curing on sorption and solubility of a composite resin","Lopes, Lawrence Gonzaga, Jardim Filho, Alfeu da Veiga, Souza, João Batista de, Rabelo, Denilson, Franco, Eduardo Batista, Freitas, Gersinei Carlos de","Journal of Applied Oral Science; 17(1); 27-31","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100006&lang=pt" 
"S1678-77572009000100007-scl","Comparative evaluation of the efficacy of occlusal splints fabricated in centric relation or maximum intercuspation in temporomandibular disorders patients","Hamata, Marcelo Matida, Zuim, Paulo Renato Junqueira, Garcia, Alicio Rosalino","Journal of Applied Oral Science; 17(1); 32-38","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100007&lang=pt" 
"S1678-77572009000100010-scl","CAD/CAM Zirconia vs. slip-cast glass-infiltrated Alumina/Zirconia all-ceramic crowns: 2-year results of a randomized controlled clinical trial","Çehreli, Murat Cavit, Kökat, Ali Murat, Akça, Kivanç","Journal of Applied Oral Science; 17(1); 49-55","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100010&lang=pt" 
"S1678-77572009000100013-scl","Pulpotomies with portland cement in human primary molars","Conti, Taísa Regina, Sakai, Vivien Thiemy, Fornetti, Ana Paula Camolese, Moretti, Ana Beatriz Silveira, Oliveira, Thais Marchini, Lourenço Neto, Natalino, Machado, Maria Aparecida Andrade Moreira, Abdo, Ruy Cesar Camargo","Journal of Applied Oral Science; 17(1); 66-69","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100013&lang=pt" 
"S1678-77572009000100014-scl","Indirect pulp treatment in a permanent molar: case reort of 4-year follow-up","Fagundes, Ticiane Cestari, Barata, Terezinha Jesus Esteves, Prakki, Anuradha, Bresciani, Eduardo, Pereira, José Carlos","Journal of Applied Oral Science; 17(1); 70-74","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100014&lang=pt" 
"S1678-77572009000100003-scl","Dental caries in an elderly population in Brazil","Rihs, Lilian Berta, Silva, Débora Dias da, Sousa, Maria da Luz Rosário de","Journal of Applied Oral Science; 17(1); 8-12","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100003&lang=pt" 
"S1678-77572009000100011-scl","Effect of 4% titanium tetrafluoride solution on the erosion of permanent and deciduous human enamel: an in situ/ex vivo study","Magalhães, Ana Carolina, Rios, Daniela, Honório, Heitor Marques, Delbem, Alberto Carlos Botazzo, Buzalaf, Marília Afonso Rabelo","Journal of Applied Oral Science; 17(1); 56-60","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000100011&lang=pt" 
"S0103-84782009000100008-scl","Girassol: emergência e crescimento inicial de plantas sob resíduos de cana-de-açúcar","Ramos, Nilza Patrícia, Novo, Maria do Carmo de Salvo Soares, Lago, Antônio Augusto, Ungaro, Maria Regina Gonçalves","Ciência Rural; 39(1); 45-51","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100008&lang=pt" 
"S0103-84782009000100032-scl","Composição centesimal e aceitação de lingüiça elaborada com reduzido teor de gordura e adicionada de concentrados protéicos de soro de leite","Ferreira, Ana Cláudia Brandi, Fonseca, Leorges Moraes da, Santos, Wagner Luiz Moreira dos","Ciência Rural; 39(1); 209-214","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100032&lang=pt" 
"S0103-84782009000100025-scl","Intoxicação espontânea pelas larvas de Perreyia flavipes em bovinos no Estado de Santa Catarina, Brasil","Raymundo, Djeison Lutier, Bezerra Junior, Pedro Soares, Bandarra, Paulo Mota, Santos, Adriana Silva dos, Sonne, Luciana, Pavarini, Saulo Petinatti, Corrêa, André Mendes Ribeiro, Dias, Marcelo Maronna, Driemeier, David","Ciência Rural; 39(1); 163-166","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100025&lang=pt" 
"S0103-84782009000100028-scl","Desenvolvimento de novilhas de corte sob alternativas de mineralização em pastagem de azevém","Pötter, Luciana, Rocha, Marta Gomes da, Souza, Alexandre Nunes Motta de, Roso, Dalton, Glienke, Carine Lisete, Costa, Vagner Guasso da, Oliveira Neto, Renato Alves de, Ilha, Gustavo Freitas","Ciência Rural; 39(1); 182-187","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000100028&lang=pt" 
"S0102-86502009000100002-scl","The influence of estrogen on liver regeneration: an experimental study in rats","Biondo-Simões, Maria de Lourdes Pessole, Erdmann, Thomas Rolf, Ioshii, Sérgio Ossamu, Matias, Jorge Eduardo Fouto, Calixto, Hugo Leonardo Guaita, Schebelski, Diego José","Acta Cirurgica Brasileira; 24(1); 3-6","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100002&lang=pt" 
"S0102-86502009000100004-scl","Comparative study in swines&#039; vocal cords healing after excision of fragment with CO2 laser with mitomycin and 5-fluorouracil postoperative topical application","Baptistella, Eduardo, Malafaia, Osvaldo, Czeczko, Nicolau Gregori, Ribas-Filho, Jurandir Marcondes, Nassif, Paulo Afonso Nunes, Nascimento, Marcelo Mazza do, Pachnicki, Jan Pawel Andrade","Acta Cirurgica Brasileira; 24(1); 13-18","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100004&lang=pt" 
"S0102-86502009000100005-scl","Fibroplasia after polypropylene mesh implantation for abdominal wall hernia repair in rats","Vaz, Márcia, Krebs, Rodrigo Ketzer, Trindade, Eduardo Neubarth, Trindade, Manoel Roberto Maciel","Acta Cirurgica Brasileira; 24(1); 19-25","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100005&lang=pt" 
"S0102-86502009000100007-scl","Fibrin adhesive and the vaginal vault synthesis on female rabbits abdominal hysterectomies","Lima, Ari Gonçalves, Taha, Murched Omar, Rivoire, Henri Chaplin, Fagundes, Anna Tereza Negrini, Fagundes, Djalma José","Acta Cirurgica Brasileira; 24(1); 30-35","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100007&lang=pt" 
"S0102-86502009000100008-scl","Assessment of serum enzymatic markers of cardiomyocytes injury in female dogs submitted to ketamine S(+), atropin and xylazine association","Franco, Leandro Guimarães, Fioravanti, Maria Clorinda Soares, Damasceno, Adilson Donizeti, Borges, Aline Cardoso, Soares, Lorena Karine, Rabelo, Rogério Elias, Silva, Luiz Antônio Franco da","Acta Cirurgica Brasileira; 24(1); 36-42","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100008&lang=pt" 
"S0102-86502009000100010-scl","Histamine iontophoresis on the viability of random skin flap in rats","Esteves Júnior, Ivaldo, Tacani, Pascale Mutti, Liggieri, Victor Cicone, Ruggi, Bruno Grinman, Ferreira, Lydia Masako, Liebano, Richard Eloin","Acta Cirurgica Brasileira; 24(1); 48-51","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100010&lang=pt" 
"S0102-86502009000100012-scl","Anastomotic healing in ileum and colon of alloxan-induced diabetic rats","Machado, José Lúcio Martins, Ortolan, Érika Veruska Paiva, Spadella, César Tadeu","Acta Cirurgica Brasileira; 24(1); 57-61","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100012&lang=pt" 
"S0102-86502009000100015-scl","Brazilian law for scientific use of animals","Marques, Ruy Garcia, Morales, Marcelo Marcos, Petroianu, Andy","Acta Cirurgica Brasileira; 24(1); 69-74","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100015&lang=pt" 
"S0102-86502009000100009-scl","Arterial diameter of the celiac trunk and its branches: anatomical study","Silveira, Luís Augusto da, Silveira, Fernando Braga Cassiano, Fazan, Valéria Paula Sassoli","Acta Cirurgica Brasileira; 24(1); 43-47","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100009&lang=pt" 
"S0102-86502009000100001-scl","Acta Cirúrgica Brasileira: de 2001 a 2005","Goldenberg, Saul","Acta Cirurgica Brasileira; 24(1); 1-2","Acta Cirurgica Brasileira","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100001&lang=pt" 
"S0102-86502009000100003-scl","Evaluation of low intensity laser&#039;s action on silicone mammary implant pseudocapsules in rats","Palhares, Aristides, Schellini, Silvana Artioli, Pellizzon, Claudia Helena, Padovani, Carlos Roberto, Dorsa, Patrícia","Acta Cirurgica Brasileira; 24(1); 7-12","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100003&lang=pt" 
"S0102-86502009000100006-scl","The oophorectomy effect on Walker 256 tumor inoculated into the vagina and uterine cervix of female rats","Brito, Nara Macedo Botelho, Carvalho, Rita de Kássia Vidigal, Matos, Lia Tavares de Moura Brasil, Lobato, Rodolfo Costa, Brito, Rosângela Baía","Acta Cirurgica Brasileira; 24(1); 26-29","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100006&lang=pt" 
"S0102-86502009000100014-scl","Systematic review of animal research","Guimarães, Carlos Alberto","Acta Cirurgica Brasileira; 24(1); 67-68","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100014&lang=pt" 
"S0102-86502009000100011-scl","Postconditioning ameliorates lipid peroxidation in liver ischemia-reperfusion injury in rats","Teixeira, Antonio Roberto Franchi, Molan, Nilza T., Kubrusly, Márcia Saldanha, Bellodi-Privato, Marta, Coelho, Ana Maria, Leite, Kátia R., Machado, Marcel Autran Cesar, Bacchella, Telésforo, Machado, Marcel Cerqueira César","Acta Cirurgica Brasileira; 24(1); 52-56","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100011&lang=pt" 
"S0102-86502009000100013-scl","Biodistribution of samarium-153-EDTMP in rats treated with docetaxel","Villarim Neto, Arthur, Açucena, Maria Kadja Meneses Torres, Pereira, Kércia Regina Santos Gomes, Rêgo, Amália Cínthia Meneses, Azevedo, Ítalo Medeiros, Bernardo-Filho, Mário, Medeiros, Aldo Cunha","Acta Cirurgica Brasileira; 24(1); 62-66","Acta Cirurgica Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502009000100013&lang=pt" 
"S1413-81232009000100002-spa","Situational analysis of poverty and violence among children and youth with disabilities in the Americas an agenda proposal","Cavalcante, Fátima Gonçalves, Goldson, Edward","Ciência &amp; Saúde Coletiva; 14(1); 07-20","Ciência &amp; Saúde Coletiva","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100002&lang=pt" 
"S1413-81232009000100012-spa","Deficiência, autismo e neurodiversidade","Ortega, Francisco","Ciência &amp; Saúde Coletiva; 14(1); 67-77","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100012&lang=pt" 
"S1413-81232009000100016-spa","A atenção em Saúde Mental em municípios de pequeno e médio portes: ressonâncias da reforma psiquiátrica","Luzio, Cristina Amélia, L&#039;Abbate, Solange","Ciência &amp; Saúde Coletiva; 14(1); 105-116","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100016&lang=pt" 
"S1413-81232009000100017-spa","Saúde mental nos municípios do Alto Uruguai, RS, Brasil: um diagnóstico da reforma psiquiátrica","Consoli, Gelson Luiz, Hirdes, Alice, Costa, Juvenal Soares Dias da","Ciência &amp; Saúde Coletiva; 14(1); 117-128","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100017&lang=pt" 
"S1413-81232009000100019-spa","Saúde mental e atenção básica em saúde: análise de uma experiência no nível local","Silveira, Daniele Pinto da, Vieira, Ana Luiza Stiebler","Ciência &amp; Saúde Coletiva; 14(1); 139-148","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100019&lang=pt" 
"S1413-81232009000100020-spa","Reforma, responsabilidades e redes: sobre o cuidado em saúde mental","Silva, Martinho Braga Batista e","Ciência &amp; Saúde Coletiva; 14(1); 149-158","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100020&lang=pt" 
"S1413-81232009000100024-spa","Concepções dos cuidados em saúde mental por uma equipe de saúde da família, em perspectiva histórico-cultural","Vecchia, Marcelo Dalla, Martins, Sueli Terezinha Ferreira","Ciência &amp; Saúde Coletiva; 14(1); 183-193","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100024&lang=pt" 
