"S1688-499X2013000200008-ury","LA RENOVACIÓN DEL SISTEMA DE PROTECCIÓN URUGUAYO: EL DESAFÍO DE SUPERAR LA DUALIZACIÓN","Antía, Florencia, Castillo, Marcelo, Fuentes, Guillermo, Midaglia, Carmen","Revista Uruguaya de Ciencia Política; 22(spe); 153-174","Revista Uruguaya de Ciencia Política","Espanhol","2013","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2013000200008&lang=pt" 
"S2179-83972013000400019-scl","Agradecimento","","Revista Brasileira de Cardiologia Invasiva; 21(4); 410-410","Revista Brasileira de Cardiologia Invasiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972013000400019&lang=pt" 
"S2179-83972013000400016-scl","Denervação simpática renal: um novo cateter em um novo cenário","Staico, Rodolfo, Armaganijan, Luciana, Moreira, Dalmo, Medeiros, Paulo T. J., Habib, Ricardo, Melo Neto, Jonatas, Abizaid, Alexandre","Revista Brasileira de Cardiologia Invasiva; 21(4); 396-400","Revista Brasileira de Cardiologia Invasiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972013000400016&lang=pt" 
"S2179-83972013000400017-scl","Tratamento com a técnica de duplo cateter-guia de perfuração coronária tipo III","Martins-Filho, Evandro, Borghi Jr., Tarcísio Campostrini, Puzzi, Marcelo Aguilar, Costa, Ricardo, Siqueira, Dimytri, Staico, Rodolfo, Abizaid, Alexandre","Revista Brasileira de Cardiologia Invasiva; 21(4); 401-405","Revista Brasileira de Cardiologia Invasiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972013000400017&lang=pt" 
"S2179-83972013000400018-scl","Angulação de stent e implante em canal arterial de neonato com baixo peso","Takimura, Celso Kiyochi","Revista Brasileira de Cardiologia Invasiva; 21(4); 406-408","Revista Brasileira de Cardiologia Invasiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972013000400018&lang=pt" 
"S1983-30832013000400012-scl","Efeito de 16 semanas de treinamento com pesos sobre a força muscular de mulheres não treinadas","Avelar, Ademar, Ribeiro, Alex Silva, Trindade, Michele Caroline de Costa, Silva, Danilo Rodrigues Pereira da, Tirapegui, Julio, Cyrino, Edilson Serpeloni","Revista da Educação Física / UEM; 24(4); 649-658","Revista da Educação Física / UEM","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832013000400012&lang=pt" 
"S1983-30832013000400014-scl","Esteroides anabolizantes androgênicos e seus efeitos colaterais: uma revisão crítico-científica","Abrahin, Odilon Salim Costa, Sousa, Evitom Corrêa de","Revista da Educação Física / UEM; 24(4); 669-679","Revista da Educação Física / UEM","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832013000400014&lang=pt" 
"S1983-30832013000400009-scl","Efeitos do treinamento pliométrico sobre a potência de membros inferiores e a velocidade em tenistas da categoria juvenil","Durigan, Julia Zoccolaro, Dourado, Antonio Carlos, Santos, Arthur Haddad dos, Carvalho, Vinicius Augusto Quensishzi, Ramos, Mauricio, Stanganelli, Luiz Claudio Reeberg","Revista da Educação Física / UEM; 24(4); 617-626","Revista da Educação Física / UEM","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832013000400009&lang=pt" 
"S1983-30832013000400003-scl","A modulação do ataque no voleibol de alto nível: o caso da Superliga feminina 2011-2012","Costa, Gustavo De Conti Teixeira, Barbosa, Renato Vieira, Gama Filho, Jurandy Guimarães","Revista da Educação Física / UEM; 24(4); 545-557","Revista da Educação Física / UEM","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832013000400003&lang=pt" 
"S1413-73722013000400016-scl","A relação orientadora-orientanda no primeiro encontro com a pesquisa","Scorsolini-Comin, Fabio","Psicologia em Estudo; 18(4); 749-751","Psicologia em Estudo","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722013000400016&lang=pt" 
"S1413-73722013000400019-scl","Entre o labor acadêmico e a candura do engajamento: o higienismo por Boarini","Nalli, Marcos Alexandre Gomes","Psicologia em Estudo; 18(4); 761-763","Psicologia em Estudo","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722013000400019&lang=pt" 
"S1413-73722013000400017-scl","A psicologia positiva como fomentadora do bem-estar e da felicidade","Araújo, Ludgleydson Fernandes de","Psicologia em Estudo; 18(4); 753-755","Psicologia em Estudo","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722013000400017&lang=pt" 
"S1807-55092013000400002-scl","Kinetic responses of running shoes submitted to prolonged use: a case report","Bianco, Roberto, Acquesta, Fernanda Michelone, Azevedo, Ana Paula da Silva, Fraga, Carina Helena Wasem, Barone, Sandro, Mochizuki, Luiz, Amadio, Alberto Carlos, Serrão, Júlio Cerca","Revista Brasileira de Educação Física e Esporte; 27(4); 521-529","Revista Brasileira de Educação Física e Esporte","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400002&lang=pt" 
"S1807-55092013000400004-scl","O que a ginástica artística tem de artística?: considerações a partir de uma análise estética","Roble, Odilon José, Nunomura, Myrian, Oliveira, Maurício Santos","Revista Brasileira de Educação Física e Esporte; 27(4); 543-551","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400004&lang=pt" 
"S1807-55092013000400005-scl","&quot;Temos apaixonados para o mar e para a terra&quot;: representações do esporte nos folhetins (Rio de Janeiro; 1851-1855)","Melo, Victor Andrade de","Revista Brasileira de Educação Física e Esporte; 27(4); 553-566","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400005&lang=pt" 
"S1807-55092013000400006-scl","A Guerra Fria e a final do Campeonato Mundial de Xadrez de 1972: algumas possibilidades analíticas e correlacionais","Souza, Juliano de, Marchi Junior, Wanderley","Revista Brasileira de Educação Física e Esporte; 27(4); 567-581","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400006&lang=pt" 
"S1807-55092013000400007-scl","Mídia e o movimento paralímpico no Brasil: relações sob o ponto de vista de dirigentes do Comitê Paralímpico Brasileiro","Marques, Renato Francisco Rodrigues, Gutierrez, Gustavo Luis, Almeida, Marco Antonio Bettine de, Menezes, Rafael Pombo","Revista Brasileira de Educação Física e Esporte; 27(4); 583-596","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400007&lang=pt" 
"S1807-55092013000400008-scl","Dimensões ideológicas do debate público acerca da violência no futebol brasileiro","Lopes, Felipe Tavares Paes","Revista Brasileira de Educação Física e Esporte; 27(4); 597-612","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400008&lang=pt" 
"S1807-55092013000400011-scl","O conhecimento do contexto na formação inicial em Educação Física","Marcon, Daniel, Graça, Amândio Braga dos Santos, Nascimento, Juarez Vieira do","Revista Brasileira de Educação Física e Esporte; 27(4); 633-645","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400011&lang=pt" 
"S0103-65642013000300006-scl","A influência dos autores canônicos na autorização do psicanalista","Franco, Wilson de Albuquerque Cavalcanti, Figueiredo, Luís Cláudio Mendonça","Psicologia USP; 24(3); 453-467","Psicologia USP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65642013000300006&lang=pt" 
"S2176-94512013000600004-scl","An interview with: Antônio Carlos de Oliveira Ruellas","Weissheimer, André, Oliveira, Márlio Vinícius de, Pithon, Matheus Melo, Gandini Júnior, Luiz Gonzaga","Dental Press Journal of Orthodontics; 18(6); 15-25","Dental Press Journal of Orthodontics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512013000600004&lang=pt" 
"S1983-30832013000400015-scl","Novas abordagens da avaliação do comportamento tático no futebol: análise do centroid e índice de dispersão","Mendes, Rui Manuel, Clemente, Filipe Manuel, Couceiro, Micael Santos, Martins, Fernando Manuel Lourenço","Revista da Educação Física / UEM; 24(4); 681-694","Revista da Educação Física / UEM","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832013000400015&lang=pt" 
"S1984-92302013000400008-scl","Free Float e valor de mercado corporativo: um estudo do período de 2001 a 2010","Caixe, Daniel Ferreira, Matias, Alberto Borges, Oliveira, Sonia Valle Walter Borges de","Organizações &amp; Sociedade; 20(67); 733-751","Organizações &amp; Sociedade","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302013000400008&lang=pt" 
"S1413-73722013000400006-scl","Temperamento de crianças na abordagem de Rothbart: estudo de revisão sistemática","Linhares, Maria Beatriz Martins, Dualibe, Aline Limiéri, Cassiano, Rafaela Guilherme Monte","Psicologia em Estudo; 18(4); 633-645","Psicologia em Estudo","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722013000400006&lang=pt" 
"S1983-30832013000400013-scl","Associação entre obesidade geral e abdominal com a hipertensão arterial em idosas ativas","Oliveira, Luciano Machado Ferreira Tenório de, Ritti-Dias, Raphael Mendes, Amorim, Roberta Alencar, Oliveira, Saulo Fernandes Melo de, Lucena Filho, Ademar, Guimarães, Fernando José de Sá Pereira","Revista da Educação Física / UEM; 24(4); 659-668","Revista da Educação Física / UEM","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832013000400013&lang=pt" 
"S1983-30832013000400002-scl","Nível de desenvolvimento técnico-tático de jovens jogadores de futsal, considerando a experiência esportiva","Saad, Michel Angillo, Nascimento, Juarez Vieira do, Milistetd, Michel","Revista da Educação Física / UEM; 24(4); 535-544","Revista da Educação Física / UEM","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832013000400002&lang=pt" 
"S1983-30832013000400011-scl","Expressão das proteínas de choque térmico (HSPs) no músculo cardíaco em resposta ao treinamento físico: uma revisão sistemática","Drummond, Lucas Rios, Gomes, Luis Henrique Lobo Silame, Carneiro-Júnior, Miguel Araújo, Prímola-Gomes, Thales Nicolau, Natali, Antônio José","Revista da Educação Física / UEM; 24(4); 637-647","Revista da Educação Física / UEM","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832013000400011&lang=pt" 
"S1807-55092013000400017-scl","Errata do Autor v.27, n.3, set./out. 2013","","Revista Brasileira de Educação Física e Esporte; 27(4); 707-707","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400017&lang=pt" 
"S1807-55092013000400001-scl","O processo de avaliação dos artigos e a sua contribuição para o avanço da área","Moreira, Alexandre","Revista Brasileira de Educação Física e Esporte; 27(4); 519-519","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400001&lang=pt" 
"S1807-55092013000400015-scl","Esporte adaptado: abordagem sobre os fatores que influenciam a prática do esporte coletivo em cadeira de rodas","Silva, Anselmo de Athayde Costa e, Marques, Renato Francisco Rodrigues, Pena, Luis Gustavo de Souza, Molchansky, Sheila, Borges, Mariane, Campos, Luis Felipe Castelli Correia de, Araújo, Paulo Ferreira de, Borin, João Paulo, Gorla, José Irineu","Revista Brasileira de Educação Física e Esporte; 27(4); 679-687","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400015&lang=pt" 
"S1807-55092013000400016-scl","Capacidade de repetição da força: efeito das recuperações interséries","Silva-Grigoletto, Marzo Edir da, Valverde-Esteve, Teresa, Brito, Ciro José, García-Manso, Juan Manuel","Revista Brasileira de Educação Física e Esporte; 27(4); 689-705","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400016&lang=pt" 
"S1807-55092013000400003-scl","Comparação da resposta autonômica cardiovascular de praticantes de musculação, corredores de longa distância e não praticantes de exercício","Lunz, Wellington, Miranda, Rodrigo Nascimento, Dantas, Eduardo Miranda, Morra, Elis Aguiar dos Santos, Carletti, Luciana, Perez, Anselmo José, Mill, José Geraldo","Revista Brasileira de Educação Física e Esporte; 27(4); 531-541","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400003&lang=pt" 
"S1807-55092013000400013-scl","Nível de flexibilidade de alunos do ensino médio de Florianópolis - SC: uma análise centrada no sexo, idade e prática de atividade física extraescolar","Pinto, Marília Garcia, Soares, Amanda, Machado, Zenite, Azevedo, Sabrina Fernandes de, Kraeski, Ana Cláudia, Folle, Alexandra, Guimarães, Adriana Coutinho de Azevedo","Revista Brasileira de Educação Física e Esporte; 27(4); 657-665","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400013&lang=pt" 
"S1807-55092013000400010-scl","Participação nas aulas de educação física e indicadores de atitudes relacionadas à atividade física em adolescentes","Hardman, Carla Menêses, Barros, Simone Storino Honda, Andrade, Maria Laura Siqueira de Souza, Nascimento, Juarez Vieira do, Nahas, Markus Vinicius, Barros, Mauro Virgílio Gomes de","Revista Brasileira de Educação Física e Esporte; 27(4); 623-631","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400010&lang=pt" 
"S1807-55092013000400009-scl","Heroísmo, mídia e o Sport Club Corinthians Paulista: um estudo de caso acerca da final da Libertadores 2012 na Folha de S. Paulo","Cavalcanti, Everton de Albuquerque, Capraro, André Mendes","Revista Brasileira de Educação Física e Esporte; 27(4); 613-622","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400009&lang=pt" 
"S1807-55092013000400012-scl","A influência do gênero e idade no desempenho das habilidades locomotoras de crianças de primeira infância","Oliveira, Dayana da Silva, Oliveira, Ilana Santos de, Cattuzzo, Maria Teresa","Revista Brasileira de Educação Física e Esporte; 27(4); 647-655","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400012&lang=pt" 
"S1807-55092013000400014-scl","Eficácia ofensiva e variabilidade de padrões de jogo em futebol","Machado, João Cláudio, Barreira, Daniel, Garganta, Júlio","Revista Brasileira de Educação Física e Esporte; 27(4); 667-677","Revista Brasileira de Educação Física e Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092013000400014&lang=pt" 
"S1413-24782013000400013-scl","Multiletramentos na escola","Karwoski, Acir Mário, Gaydeczka, Beatriz","Revista Brasileira de Educação; 18(55); 1053-1056","Revista Brasileira de Educação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782013000400013&lang=pt" 
"S0102-76382013000400002-scl","Inovação e excelência: transformando para prevalecer a cirurgia cardiovascular brasileira","Gomes, Walter J.","Brazilian Journal of Cardiovascular Surgery; 28(4); iii-iv","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382013000400002&lang=pt" 
"S1984-46702013000600016-scl","Errata for ZOOLOGIA volumes 28(6) and 30(2)","","Zoologia (Curitiba); 30(6); -","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000600016&lang=pt" 
"S1984-46702013000600006-scl","Study on the population structure of the paradoxical frog, Pseudis bolbodactyla (Amphibia: Anura: Hylidae), using natural markings for individual identification","Ramalho, Werther P., Jorge, Rafael F., Baiocchi, Leandro B., Peña, Alfredo P., Pires, Ricardo A. P.","Zoologia (Curitiba); 30(6); 623-629","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000600006&lang=pt" 
"S1984-46702013000600012-scl","A new genus and species of Cicadellini (Hemiptera: Cicadellidae) from the Brazilian Atlantic Rainforest","Mejdalani, Gabriel, Cavichioli, Rodney Ramiro","Zoologia (Curitiba); 30(6); 669-674","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000600012&lang=pt" 
"S1984-46702013000600011-scl","A new genus, Atlanteuptychia gen. nov., for Euptychia ernestina (Lepidoptera: Nymphalidae: Satyrinae)","Freitas, André V. L., Barbosa, Eduardo P., Santos, Jessie P., Mielke, Olaf H. H.","Zoologia (Curitiba); 30(6); 661-668","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000600011&lang=pt" 
"S1808-86942013000600790-scl","Paracoccidioidomicose em laringe: Relato de casos","Costa, Claudiney Candido, Guimarães, Valeriana de Castro, Rebouças, Marina Neves, Fernandes, Edson Junior de Melo","Brazilian Journal of Otorhinolaryngology; 79(6); 790-790","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942013000600790&lang=pt" 
"S1808-86942013000600704-scl","Avaliação comparativa entre os métodos objetivo e subjetivo em lâminas coradas pela imuno-histoquímica","Ribeiro, Fernando de Andrade Quintanilha, Pereira, Celina Siqueira Barbosa, Chi, Ricardo Junchen, Yokomizo, Patrícia Lumi, Fregnani, José Humberto Tavares Guerreiro, Rocha, Rafael Malagoli","Brazilian Journal of Otorhinolaryngology; 79(6); 704-708","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942013000600704&lang=pt" 
"S1808-86942013000600760-scl","Técnica endoscópica endonasal: tratamento de lesões malignas paranasais e da base do crânio anterior","Kasemsiri, Pornthep, Prevedello, Daniel Monte Serrat, Otto, Bradley Alan, Old, Matthew, Ditzel Filho, Leo, Kassam, Amin Bardai, Carrau, Ricardo Luis","Brazilian Journal of Otorhinolaryngology; 79(6); 760-779","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942013000600760&lang=pt" 
"S1808-86942013000600791-scl","Variante anatômica da artéria carótida interna na faringe","Gomes, Amaury de Machado, Santos, Otavio Marambaia dos, Marambaia, Pablo Pinillos, Carrera, Carlos Augusto de Carvalho, Gomes, Leonardo Marques","Brazilian Journal of Otorhinolaryngology; 79(6); 791-791","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942013000600791&lang=pt" 
"S1808-86942013000600727-scl","Inibidores da fosfodiesterase do tipo 5 e perda auditiva neurossensorial súbita","Barreto, Monique Antunes de Souza Chelminski, Bahmad Jr, Fayez","Brazilian Journal of Otorhinolaryngology; 79(6); 727-733","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942013000600727&lang=pt" 
"S1808-86942013000600792-scl","Laser de baixa intensidade na mucosite oral quimioinduzida: estudo de um caso clínico","Medeiros, Niedson José de Siqueira, Medeiros, Nadson Frederico de Siqueira, Santos, Carla Caroline Medeiros dos, Parente, Georgia Veloso Ulisses, Carvalho, Januse Nogueira de","Brazilian Journal of Otorhinolaryngology; 79(6); 792-792","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942013000600792&lang=pt" 
"S1808-86942013000600789-scl","Schwannoma de septo nasal membranoso","Gulia, Joginder Singh, Yadav, Samarpal Singh, Basur, Sukhdeep Kaur, Hooda, Anita","Brazilian Journal of Otorhinolaryngology; 79(6); 789-789","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942013000600789&lang=pt" 
"S1808-86942013000600734-scl","Valor prognóstico da metástase regional no carcinoma epidermoide de língua e soalho bucal","Amar, Ali, Rapoport, Abrão, Curioni, Otávio Alberto, Dedivitis, Rogério Aparecido, Cernea, Claudio Roberto, Brandão, Lenine Garcia","Brazilian Journal of Otorhinolaryngology; 79(6); 734-737","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942013000600734&lang=pt" 
"S1808-86942013000600668-scl","Apneia do sono: há diferenças entre laringectomias verticais ou horizontais?","Teixeira, Raquel Chartuni Pereira, Cahali, Michel Burihan","Brazilian Journal of Otorhinolaryngology; 79(6); 668-672","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942013000600668&lang=pt" 
"S1808-86942013000600780-scl","Revisão abrangente sobre tratamento cirúrgico para a síndrome de apneia obstrutiva do sono","Camacho, Macario, Certal, Victor, Capasso, Robson","Brazilian Journal of Otorhinolaryngology; 79(6); 780-788","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942013000600780&lang=pt" 
"S1807-17752013000300461-scl","Editorial - 10 Years of JISTEM","Riccio, Edson Luiz","JISTEM - Journal of Information Systems and Technology Management; 10(3); 461-462","JISTEM - Journal of Information Systems and Technology Management","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-17752013000300461&lang=pt" 
"S1808-86942013000600654-scl","Campanha Nacional da Voz - 2012","Korn, Gustavo","Brazilian Journal of Otorhinolaryngology; 79(6); 654-654","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942013000600654&lang=pt" 
"S1808-86942013000600651-scl","Otorrinolaringologia sem fronteiras","Crespo, Agrício Nubiato, Guimarães, Alexandre Caixeta","Brazilian Journal of Otorhinolaryngology; 79(6); 651-653","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942013000600651&lang=pt" 
"S1808-86942013000600793-scl","Volume 78 edição 6 - nov/dez 2012","","Brazilian Journal of Otorhinolaryngology; 79(6); 793-793","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942013000600793&lang=pt" 
"S1807-17752013000300577-scl","Information technology management system: an analysis on computational model failures for fleet management","Oliveira, Jayr Figueiredo de, Fernandes, Marcelo Eloy, Lima, Carlos Roberto Camello","JISTEM - Journal of Information Systems and Technology Management; 10(3); 577-596","JISTEM - Journal of Information Systems and Technology Management","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-17752013000300577&lang=pt" 
"S1807-17752013000300561-scl","Cash management policies by evolutionary models: a comparison using the Miller-Orr model","Moraes, Marcelo Botelho da Costa, Nagano, Marcelo Seido","JISTEM - Journal of Information Systems and Technology Management; 10(3); 561-576","JISTEM - Journal of Information Systems and Technology Management","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-17752013000300561&lang=pt" 
"S2175-80262013000200135-scl","Metropolis as space of exile: dispersion and trauma in the urban experience","Salgado, Marcus Rogério Tavares Sampaio","Ilha do Desterro; (65); 135-146","Ilha do Desterro","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-80262013000200135&lang=pt" 
"S2175-80262013000200215-scl","Reviews/Resenhas","Martins, Maria Lúcia Milléo","Ilha do Desterro; (65); 215-220","Ilha do Desterro","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-80262013000200215&lang=pt" 
"S2175-80262013000200017-scl","Hitchcock&#039;s queer doubles","Brandão, Alessandra Soares, Sousa, Ramayana Lira de","Ilha do Desterro; (65); 17-28","Ilha do Desterro","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-80262013000200017&lang=pt" 
"S2175-80262013000200073-scl","MYTHIC DISPLACEMENT IN NIGERIAN NARRATIVES: AN INTRODUCTION","Chukwumah, Ignatius","Ilha do Desterro; (65); 73-105","Ilha do Desterro","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-80262013000200073&lang=pt" 
"S2175-80262013000200185-scl","REPRESENTAÇÃO SONORA ENTRE LITERATURA E CINEMA: a questão do ponto de escuta nas adaptações de Persuasão de Jane Austen","Costa, Fernando Morais da, Soalheiro, Marcela","Ilha do Desterro; (65); 185-212","Ilha do Desterro","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-80262013000200185&lang=pt" 
"S2175-80262013000200107-scl","Urban Encounters: Stasis, Movement, Editing and Memory in Contemporary Cinema","Mello, Cecilia","Ilha do Desterro; (65); 107-135","Ilha do Desterro","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-80262013000200107&lang=pt" 
"S2175-80262013000200147-scl","LUGARES/OLHARES DES-LOCADOS E A CONFIGURAÇÃO DO ESPAÇO DO OUTRO EM ATONEMENT, DE IAN MCEWAN, E NA ADAPTAÇÃO FÍLMICA, DE JOE WRIGHT","Nobre, Lucia Fatima Fernandes","Ilha do Desterro; (65); 147-184","Ilha do Desterro","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-80262013000200147&lang=pt" 
"S2175-80262013000200220-scl","Resenhas","Kawamoto, Marcia Tiemy Morita","Ilha do Desterro; (65); 220-227","Ilha do Desterro","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-80262013000200220&lang=pt" 
"S2175-80262013000200029-scl","I Sing the Body Dystopic: Utopia and Posthuman Corporeality in P.D. James&#039;s The Children of Men","Marques, Eduardo Marks de","Ilha do Desterro; (65); 29-48","Ilha do Desterro","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-80262013000200029&lang=pt" 
"S2175-80262013000200009-scl","INTRODUCTION: DIS-PLACED SIGHTS/SITES - CONTEMPORARY PERSPECTIVES ON FILM, MEDIA, AND LITERATURE","Brandão, Alessandra, Lira, Ramayana","Ilha do Desterro; (65); 9-16","Ilha do Desterro","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-80262013000200009&lang=pt" 
"S2175-80262013000200063-scl","AFFECTS AND MOODS IN W. KAR WAI&#039;S IN THE MOOD FOR LOVE","Müller, Adalberto","Ilha do Desterro; (65); 63-72","Ilha do Desterro","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-80262013000200063&lang=pt" 
"S2175-80262013000200049-scl","AFFECTIVE (MIS) ENCOUNTERS IN A DOLL&#039;S HOUSE","Azerêdo, Genilda","Ilha do Desterro; (65); 49-62","Ilha do Desterro","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-80262013000200049&lang=pt" 
"S0303-76572013000200016-scl","Saúde do trabalhador na Atenção Básica: interfaces e desafios","Souza, Thiago Santos de, Virgens, Liliam Silva das","Revista Brasileira de Saúde Ocupacional; 38(128); 292-301","Revista Brasileira de Saúde Ocupacional","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0303-76572013000200016&lang=pt" 
