"S1647-21602013000100003-prt","Efetividade de um Programa de Estimulação Cognitiva em Idosos com Défice Cognitivo Ligeiro","Costa, Ana Rita Dias, Sequeira, Carlos","Revista Portuguesa de Enfermagem de Saúde Mental; (9); 14-20","Revista Portuguesa de Enfermagem de Saúde Mental","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1647-21602013000100003&lang=pt" 
"S0376-78922013000200003-esp","Incidencia de seroma postoperatorio tras reparación de la fascia de Scarpa en abdominoplastia-liposucción","Llanos, S., Macan, F., Llanos, P., Llanos, F.","Cirugía Plástica Ibero-Latinoamericana; 39(2); 129-136","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922013000200003&lang=pt" 
"S0376-78922013000200004-esp","Papel del cirujano plástico en una Unidad de Mama: 20 años de experiencia","Gomes Rodrigues, T.A., López Ojeda, A.B., Viñals Viñals, J.M., Serra Payro, J.M., Muñoz i Vidal, J., Palacin Porté, J.A., Chavarria Marin, F.A., Dewever, M.","Cirugía Plástica Ibero-Latinoamericana; 39(2); 137-143","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922013000200004&lang=pt" 
"S0376-78922013000200012-esp","Linfedema escrotal gigante","Carrasco López, C., Torremadé Barreda, J., Palacín Porté, J.A., Franco Miranda, E., Viñals Viñals, J.M.","Cirugía Plástica Ibero-Latinoamericana; 39(2); 187-191","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922013000200012&lang=pt" 
"S1414-753X2013000200001-scl","Editorial","Jacobi, Pedro Roberto, Giatti, Leandro","Ambiente &amp; Sociedade; 16(2); -","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000200001&lang=pt" 
"S1414-753X2013000200010-scl","Errata","","Ambiente &amp; Sociedade; 16(2); -","Ambiente &amp; Sociedade","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000200010&lang=pt" 
"S0100-72032013000600006-scl","Gestantes vivendo com HIV/AIDS: características antropométricas e peso ao nascer dos seus recém-nascidos","Bassichetto, Katia Cristina, Bergamaschi, Denise Pimentel, Bonelli, Iraci Cota, Abbade, Joelcio Francisco","Revista Brasileira de Ginecologia e Obstetrícia; 35(6); 268-273","Revista Brasileira de Ginecologia e Obstetrícia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000600006&lang=pt" 
"S0100-72032013000600007-scl","Evolução perinatal e pediátrica de crianças com translucência nucal aumentada e cariótipo normal","Vieira, Lívia Adriano, Silva, Sônia Valadares Lemos, Faria, Roberto Buenfil de, Lippi, Umberto Gazi, Lopes, Reginaldo Guedes Coelho","Revista Brasileira de Ginecologia e Obstetrícia; 35(6); 274-280","Revista Brasileira de Ginecologia e Obstetrícia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000600007&lang=pt" 
"S0100-72032013000600008-scl","Preferência pela via de parto: uma comparação entre gestantes nulíparas e primíparas","Benute, Gláucia Rosana Guerra, Nomura, Roseli Yamamoto, Santos, Amanda Maihara dos, Zarvos, Mariana Arena, Lucia, Mara Cristina Souza de, Francisco, Rossana Pulcineli Vieira","Revista Brasileira de Ginecologia e Obstetrícia; 35(6); 281-285","Revista Brasileira de Ginecologia e Obstetrícia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000600008&lang=pt" 
"S0036-36342013000400012-spa","Análisis retrospectivo de la Encuesta Nacional de Adicciones 2008: Identificación y corrección de sesgo","Romero-Martínez, Martín, Téllez-Rojo Solís, Martha María, Sandoval-Zárate, América Andrea, Zurita-Luna, Juan Manuel, Gutiérrez-Reyes, Juan Pablo","Salud Pública de México; 55(3); 337-347","Salud Pública de México","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342013000400012&lang=pt" 
"S0036-36342013000400011-spa","Retos y oportunidades para el desarrollo de la política farmacéutica nacional en México","Wirtz, Veronika J, Dreser, Anahí, Heredia-Pi, Ileana","Salud Pública de México; 55(3); 329-336","Salud Pública de México","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342013000400011&lang=pt" 
"S0036-36342013000400009-spa","Capacidad del marco jurídico de las instituciones públicas de salud de México para apoyar la integración funcional","Ibarra, Ignacio, Martínez, Gabriel, Aguilera, Nelly, Orozco, Emanuel, Fajardo-Dolci, Germán E, González-Block, Miguel A","Salud Pública de México; 55(3); 310-317","Salud Pública de México","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342013000400009&lang=pt" 
"S0036-36342013000400008-spa","Profesionales necesarios para brindar servicios de prevención y promoción de la salud a población adulta en el primer nivel","Alcalde-Rabanal, Jacqueline Elizabeth, Bärnighausen, Till, Nigenda-López, Gustavo, Velasco-Mondragón, Héctor Eduardo, Sosa-Rubí, Sandra Gabriela","Salud Pública de México; 55(3); 301-309","Salud Pública de México","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342013000400008&lang=pt" 
"S0036-36342013000400007-spa","Tránsito de usuarios entre hospitales de diferentes estados e instituciones","Pineda-Pérez, Dayana, Puentes-Rosas, Esteban, Garrido-Latorre, Francisco, Fajardo-Dolci, Germán","Salud Pública de México; 55(3); 294-300","Salud Pública de México","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342013000400007&lang=pt" 
"S0036-36342013000400006-spa","Aportes de la capacitación a la promoción de la salud en los Servicios Estatales de Salud: análisis comparativo en ocho estados de México","Alcalde-Rabanal, Jacqueline Elizabeth, Molina-Rodríguez, Juan Francisco, Castillo-Castillo, Lorena Elizabeth","Salud Pública de México; 55(3); 285-293","Salud Pública de México","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342013000400006&lang=pt" 
"S0036-36342013000400005-spa","Iron, zinc, copper and magnesium deficiencies in Mexican adults from the National Health and Nutrition Survey 2006","Mejía-Rodríguez, Fabiola, Shamah-Levy, Teresa, Villalpando, Salvador, García-Guerra, Armando, Méndez-Gómez Humarán, Ignacio","Salud Pública de México; 55(3); 275-284","Salud Pública de México","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342013000400005&lang=pt" 
"S0036-36342013000400004-spa","Validación de un punto de corte para la Escala de Depresión del Centro de Estudios Epidemiológicos, versión abreviada (CESD-7)","Salinas-Rodríguez, Aarón, Manrique-Espinoza, Betty, Acosta-Castillo, Isaac, Téllez-Rojo, Martha Ma., Franco-Núñez, Aurora, Gutiérrez-Robledo, Luis Miguel, Sosa-Ortiz, Ana Luisa","Salud Pública de México; 55(3); 267-274","Salud Pública de México","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342013000400004&lang=pt" 
"S0036-36342013000400003-spa","Adaptación y validación de escalas de autoeficacia y empoderamiento dirigidas a mujeres mexicanas en etapa de climaterio","Doubova, Svetlana V, Espinosa-Alarcón, Patricia, Infante, Claudia, Aguirre-Hernández, Rebeca, Rodríguez-Aguilar, Leticia, Olivares-Santos, Roberto, Pérez-Cuevas, Ricardo","Salud Pública de México; 55(3); 257-266","Salud Pública de México","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342013000400003&lang=pt" 
"S0036-36342013000400002-spa","Impacto de los trastornos psiquiátricos comunes y las condiciones crónicas físicas en el individuo y la sociedade","Benjet, Corina, Casanova, Leticia, Borges, Guilherme, Medina-Mora, María Elena","Salud Pública de México; 55(3); 248-256","Salud Pública de México","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342013000400002&lang=pt" 
"S0085-56262013000200014-scl","Gall-inducing insects of an Araucaria Forest in southern Brazil","Toma, Tiago Shizen Pacheco, Mendonça Júnior, Milton de Souza","Revista Brasileira de Entomologia; 57(2); 225-233","Revista Brasileira de Entomologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262013000200014&lang=pt" 
"S0102-69092013000200002-scl","Relações entre múltiplas redes no Bairro Alto (Lisboa)","Frúgoli Jr., Heitor","Revista Brasileira de Ciências Sociais; 28(82); 17-30","Revista Brasileira de Ciências Sociais","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092013000200002&lang=pt" 
"S1809-43412013000100013-scl","The city museum of São Paulo: a new design for city museums in the era of the megacity","Franco, Maria Ignez Mantovani","Vibrant: Virtual Brazilian Anthropology; 10(1); 253-274","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000100013&lang=pt" 
"S1809-43412013000100016-scl","Kuahí: the indians of the Lower Oiapoque and their museum","Vidal, Lux","Vibrant: Virtual Brazilian Anthropology; 10(1); 387-423","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000100016&lang=pt" 
"S1809-43412013000100018-scl","Anthropology in the museum reflections on the curatorship of the Xikrin Collection","Silva, Fabíola A., Gordon, Cesar","Vibrant: Virtual Brazilian Anthropology; 10(1); 425-468","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000100018&lang=pt" 
"S1809-43412013000100022-scl","The recognition of Brazilian samba de roda and reunion maloya as intangible cultural heritage of humanity","Samson, Guillaume, Sandroni, Carlos","Vibrant: Virtual Brazilian Anthropology; 10(1); 530-551","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000100022&lang=pt" 
"S1809-43412013000100023-scl","Within the dialog between anthropology and museums: the Reference Center for Brazilian Football","Azevedo, Clara de Assunção, Alfonsi, Daniela do Amaral","Vibrant: Virtual Brazilian Anthropology; 10(1); 552-575","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000100023&lang=pt" 
"S0036-36342013000400010-spa","Development and implementation of guidelines for quality assurance in breast cancer screening: The European experience","von Karsa, Lawrence, Arrossi, Silvina","Salud Pública de México; 55(3); 318-328","Salud Pública de México","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342013000400010&lang=pt" 
"S0036-36342013000400013-spa","Noticias de salud ambiental ehp-spm","","Salud Pública de México; 55(3); 348-363","Salud Pública de México","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342013000400013&lang=pt" 
"S1809-43412013000100020-scl","Origin narratives, transformation routes: heritage, knowledge and (a)symmetries on the Uaupés river","Andrello, Geraldo","Vibrant: Virtual Brazilian Anthropology; 10(1); 495-528","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000100020&lang=pt" 
"S1809-43412013000100014-scl","Sorcery objects under institutional tutelage: magic and power in ethnographic collections","Rafael, Ulisses N., Maggie, Yvonne","Vibrant: Virtual Brazilian Anthropology; 10(1); 276-342","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000100014&lang=pt" 
"S0465-546X2013000200001-esp","Una perspectiva internacional sobre la formación en materia de seguridad y salud en el trabajo","Martín Daza, Félix","Medicina y Seguridad del Trabajo; 59(231); 171-175","Medicina y Seguridad del Trabajo","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2013000200001&lang=pt" 
"S1887-85712013000200001-esp","La tuberculosis: un viejo problema aún sin resolver...¿para cuándo una nueva vacuna?","Cáceres Bermejo, G. Gema","Sanidad Militar; 69(2); 60-70","Sanidad Militar","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712013000200001&lang=pt" 
"S1139-76322013000300004-esp","La encuesta &quot;PAPE&quot;: panorámica de la Pediatría de Atención Primaria en nuestro país","Sánchez Díaz, M. D., García Vera, C.","Pediatría Atención Primaria; 15(); 35-42","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000300004&lang=pt" 
"S1887-85712013000200003-esp","Protocolo de extracción de ADN en lotes de 10 mosquitos para la identificación de Plasmodium spp. mediante qPCR","Pérez Rico, A., Lacasa Navarro, J., Rubio Muñoz, J.M., Ruiz Contreras, S., Vega Pla, J.L.","Sanidad Militar; 69(2); 78-81","Sanidad Militar","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712013000200003&lang=pt" 
"S1887-85712013000200011-esp","Lesiones nodulares y placas no pruriginosas","Bodega Quiroga, I., Sáenz Casco, L., Peraza Casajús, J., García-Oria, M., Tejedor Togores, P., Fe Marqués, A., Serrano Muñoz, Á","Sanidad Militar; 69(2); 125-126","Sanidad Militar","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712013000200011&lang=pt" 
"S1139-76322013000300007-esp","Estreñimiento","Ortega Páez, E., Barroso Espadero, D.","Pediatría Atención Primaria; 15(); 61-70","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000300007&lang=pt" 
"S1887-85712013000200013-esp","Ketamina y midazolam por vía intramuscular en el tratamiento de quemaduras en zona de guerra","Navarro Suay, Ricardo, Castillejo Pérez, Sergio, Heras Díez, Javier de las, Tamburri Bariain, Rafael","Sanidad Militar; 69(2); 134-135","Sanidad Militar","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712013000200013&lang=pt" 
"S1139-76322013000300010-esp","Diagnóstico del asma","García Merino, Á., Mora Gandarillas, I.","Pediatría Atención Primaria; 15(); 89-95","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000300010&lang=pt" 
"S2014-98322013000200002-esp","Mejorar la educación médica pregraduada","Ribera-Casado, José Manuel","FEM: Revista de la Fundación Educación Médica; 16(2); 65-67","FEM: Revista de la Fundación Educación Médica","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2014-98322013000200002&lang=pt" 
"S0004-05922013000200016-esp","Disponibilidade e valor nutritivo de gramíneas tropicais sob pastejo com ovinos","Vargas Junior, F.M. de, Socorro, M.M., Setti, J.C. de A., Pinto, G.S., Martins, C.F., Costa, J.A.A. da, Magrin, M.N., Camilo, F.R., Montagner, D.B.","Archivos de Zootecnia; 62(238); 295-298","Archivos de Zootecnia","Português","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200016&lang=pt" 
"S1139-76322013000300012-esp","Educación para el control del asma","Moneo Hernández, M. I.","Pediatría Atención Primaria; 15(); 105-108","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000300012&lang=pt" 
"S1139-76322013000300009-esp","Cólico del lactante","Ortega Páez, E., Barroso Espadero, D.","Pediatría Atención Primaria; 15(); 81-87","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000300009&lang=pt" 
"S0465-546X2013000200005-esp","Violencia contra trabajadores sanitarios en un hospital de Andalucía: ¿Por qué hay agresiones no registradas?","Mayorca Yancán, Iván Arturo, Lucena García, Silvia, Cortés Martínez, María Elena, Lucerna Méndez, María Ángeles","Medicina y Seguridad del Trabajo; 59(231); 235-258","Medicina y Seguridad del Trabajo","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2013000200005&lang=pt" 
"S0004-05922013000200007-esp","Influencia da farinha de manga no crescimento e composição corporal da tilápia do Nilo","Souza, R.C., Melo, J.F.B., Nogueira Filho, R.M., Campeche, D.F.B., Figueiredo, R.A.C.R.","Archivos de Zootecnia; 62(238); 217-225","Archivos de Zootecnia","Português","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200007&lang=pt" 
"S2014-98322013000200007-esp","Una experiencia de &quot;aprendizaje-servicio&quot;: fomentando el desarrollo de valores en estudiantes de odontología chilenos","Palomer, Leonor, Humeres, Paulina, Sánchez, Alejandra, González, Soledad, Contreras, Antonieta","FEM: Revista de la Fundación Educación Médica; 16(2); 91-96","FEM: Revista de la Fundación Educación Médica","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2014-98322013000200007&lang=pt" 
"S1139-76322013000200017-esp","A los niños, niñas, sus padres y familiares","Martín Álvarez, L.","Pediatría Atención Primaria; 15(58); 180-180","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000200017&lang=pt" 
"S1139-76322013000300014-esp","Escuchemos el lenguaje del niño: normalidad versus signos de alerta","Fernández Martín, F.","Pediatría Atención Primaria; 15(); 117-126","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000300014&lang=pt" 
"S0004-05922013000200009-esp","Consumo e digestibilidade de nutrientes em bovinos submetidos a diferentes níveis de uréia","Morais, M.G., Gomes, C.S.L., Lempp, B., Van Onselen, V.J., Franco, G.L., Ítavo, L.C.V., Ítavo, C.C.B.F.","Archivos de Zootecnia; 62(238); 239-246","Archivos de Zootecnia","Português","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200009&lang=pt" 
"S0004-05922013000200014-esp","Caracterização fuzzy do transporte pré-abate de frangos de corte: uma abordagem qualitativa","Rodrigues-Sarnighausen, V.C., Vieira, F.M.C., Silva, I.J.O., Barbosa Filho, J.A.D., Vieira, A.M.C.","Archivos de Zootecnia; 62(238); 287-290","Archivos de Zootecnia","Português","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200014&lang=pt" 
"S1139-76322013000200013-esp","Características de las pruebas diagnósticas","Molina Arias, M.","Pediatría Atención Primaria; 15(58); 169-173","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000200013&lang=pt" 
"S1139-76322013000200001-esp","Tratemos a la persona y al dolor","Carabaño Aguado, I., Cordero Castro, C.","Pediatría Atención Primaria; 15(58); 107-108","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000200001&lang=pt" 
"S0465-546X2013000200004-esp","Ensayo de campo de un procedimiento de investigación de casos de enfermedades de origen laboral","Roel Valdés, José María, Maqueda Blasco, Jerónimo","Medicina y Seguridad del Trabajo; 59(231); 227-234","Medicina y Seguridad del Trabajo","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2013000200004&lang=pt" 
"S1887-85712013000200007-esp","Evaluación positiva de medicamentos: 1.er trimestre 2013","Sánchez López, P., Cabanes Mariscal, M.A., García Luque, A., Puerro Vicente, M.","Sanidad Militar; 69(2); 98-101","Sanidad Militar","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712013000200007&lang=pt" 
"S0004-05922013000200017-esp","Agua de coco (Cocus nucifera) como diluyente para semen fresco de conejo en la inseminación artificial","Trejo, C.A., Meza, V.V.M., Antonio, E.C., Cotera, R.J., Antonio-Cisneros, C.M.","Archivos de Zootecnia; 62(238); 299-302","Archivos de Zootecnia","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200017&lang=pt" 
"S0004-05922013000200020-esp","Facteurs influençant les paramètres de reproduction des brebis Ouled Djellal","Arbouche, R., Arbouche, H.S., Arbouche, F., Arbouche, Y.","Archivos de Zootecnia; 62(238); 311-314","Archivos de Zootecnia","Francês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200020&lang=pt" 
"S1139-76322013000300005-esp","La crisis de la sanidad: gestión pública versus gestión privada","García Aguado, J.","Pediatría Atención Primaria; 15(); 43-47","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000300005&lang=pt" 
"S1887-85712013000200004-esp","Correlación de los valores de pCO2 obtenidos por gasometría arterial y capnografía transcutánea","Moronta Martín, M.ªD., Gutiérrez Ortega, C.","Sanidad Militar; 69(2); 82-86","Sanidad Militar","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712013000200004&lang=pt" 
"S1887-85712013000200012-esp","La Sanidad Militar en la Guerra de África (1859-1860)","Gómez Rodríguez, L.","Sanidad Militar; 69(2); 127-133","Sanidad Militar","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712013000200012&lang=pt" 
"S0004-05922013000200004-esp","Effect of weight and strain on the egg component utilization and embryonic weight during incubation","Egbeyale, L.T., Sogunle, O.M., Abiola, S.S., Ozoje, M.O., Sowande, O.S., Adeleye, O.O.","Archivos de Zootecnia; 62(238); 191-198","Archivos de Zootecnia","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200004&lang=pt" 
"S0004-05922013000200019-esp","Digestibilidade de dietas e metabolismo de suínos alimentados com dietas contendo extratos cítricos","Lanferdini, E., Andretta, I., Lehnen, C.R., Melchior, R., Silva, M.F.R., Garcia, G.G.","Archivos de Zootecnia; 62(238); 307-310","Archivos de Zootecnia","Português","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200019&lang=pt" 
"S0004-05922013000200015-esp","Utilization of dry unpeeled sweet potato (Ipomea batatas) in the diet of snails","Omole, A.J., Obi, O.O., Ajasin, F.O., Okpeze, C.N., Olasehinde, T.","Archivos de Zootecnia; 62(238); 291-294","Archivos de Zootecnia","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200015&lang=pt" 
"S2014-98322013000200011-esp","Enseñar a ser médicos: un análisis de opinión de los médicos implicados en la docencia de la clínica práctica (II). Análisis cuantitativo de la opinión de médicos implicados en la docencia de clínica práctica","Millán Núñez-Cortés, Jesús, Gutiérrez-Fuentes, José Antonio","FEM: Revista de la Fundación Educación Médica; 16(2); 119-124","FEM: Revista de la Fundación Educación Médica","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2014-98322013000200011&lang=pt" 
"S1139-76322013000300015-esp","El niño deportista: evaluación cardiológica en Atención Primaria","Pérez-Lescure Picarzo, F. J.","Pediatría Atención Primaria; 15(); 127-132","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000300015&lang=pt" 
"S1139-76322013000300001-esp","El pediatra de Atención Primaria, una figura necesaria en la Atención Temprana","Pons Tubío, A.","Pediatría Atención Primaria; 15(); 11-19","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000300001&lang=pt" 
"S1139-76322013000300006-esp","Otitis media aguda","García Vera, C.","Pediatría Atención Primaria; 15(); 49-59","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000300006&lang=pt" 
"S1139-76322013000200012-esp","En una epidemia de tos ferina: ¿es útil la estrategia de nido?","Ruiz-Canela Cáceres, J., Aizpurua Galdeano, P.","Pediatría Atención Primaria; 15(58); 163-167","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000200012&lang=pt" 
"S1139-76322013000200007-esp","Dermatosis IgA lineal de la infancia","Fuentelsaz del Barrio, V., Campos Domínguez, M.","Pediatría Atención Primaria; 15(58); 141-145","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000200007&lang=pt" 
"S0004-05922013000200006-esp","Composição corporal de tambaqui alimentado com rações contendo farinha de folha de leucena","Pereira Junior, G., Barbosa, P.S., Shimoda, E., Pereira Filho, M.","Archivos de Zootecnia; 62(238); 211-216","Archivos de Zootecnia","Português","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200006&lang=pt" 
"S0004-05922013000200018-esp","Fertilidade de carneiros de raça Saloia com sémen refrigerado ou congelado","Barbas, J., Marques, C., Baptista, M., Mascarenhas, R., Pereira, R., Cavaco-Gonçalves, S., Vasques, M., Horta, A.","Archivos de Zootecnia; 62(238); 303-306","Archivos de Zootecnia","Português","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200018&lang=pt" 
"S1139-76322013000200004-esp","La presencia de síntomas depresivos en adolescentes en el último año de escolaridad","Resende, C., Ferrão, A.","Pediatría Atención Primaria; 15(58); 127-133","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000200004&lang=pt" 
"S1139-76322013000200003-esp","Evaluación de los conocimientos paternos sobre asma con el Newcastle Asthma Knowledge Questionnaire","Leonardo Cabello, M. T., Oceja-Setien, E., García Higuera, L., Cabero, M. J., Pérez Belmonte, E., Gómez-Acebo, I.","Pediatría Atención Primaria; 15(58); 117-126","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000200003&lang=pt" 
"S0004-05922013000200013-esp","Soybean meal replacement with cassava leaf: blood meal mix with or without enzyme in broiler diets","Adeyemi, O.A., Jimoh, B., Olufade, O.O.","Archivos de Zootecnia; 62(238); 275-285","Archivos de Zootecnia","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200013&lang=pt" 
"S0004-05922013000200010-esp","Qualidade física de ovos armazenados em diferentes condições de embalagens sob temperatura ambiente","Scatolini-Silva, A.M., Borba, H., Giampietro-Ganeco, A., Souza, P.A., Boiago, M.M., Mello, J.L.M., Vaz, A.B.S.","Archivos de Zootecnia; 62(238); 247-254","Archivos de Zootecnia","Português","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200010&lang=pt" 
"S0004-05922013000200011-esp","Effects of inulin and a probiotic mixture on nutrient digestibility and nitrogen balance in piglets","Rodrigues, M., Pozza, P.C., Pozza, M.S.S., Possamai, M., Bruno, L.D.G., Richart, E., Wochner, M.O., Pereira Júnior, J.M.","Archivos de Zootecnia; 62(238); 255-264","Archivos de Zootecnia","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000200011&lang=pt" 
"S1139-76322013000300008-esp","Infecciones urinarias","García Vera, C.","Pediatría Atención Primaria; 15(); 71-80","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000300008&lang=pt" 
