"S1646-107X2009000200004-prt","Assimetrias laterais no movimento de chute e rendimento no futebol e no futsal","Barbieri, F.A., Gobbi, L.T.B.","Motricidade; 5(2); 33-47","Motricidade","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2009000200004&lang=pt" 
"S0073-47212009000100001-scl","Microsatellite genotyping from faeces of Lontra longicaudis from southern Brazil","Weber, Laura I., Hildebrand, Cintia G., Ferreira, Anderson, Pedarassi, Gustavo, Levy, José A., Colares, Elton P.","Iheringia. Série Zoologia; 99(1); 5-11","Iheringia. Série Zoologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212009000100001&lang=pt" 
"S0100-69162009000100007-scl","Entupimento de gotejadores em função da aplicação de superfosfato simples e ácido nítrico","Barros, Allan C., Coelho, Rubens D., Medeiros, Pedro R. F., Melo, Ralini F. de, Barboza Júnior, Cícero R. A., Dias, Carlos T. dos S.","Engenharia Agrícola; 29(1); 62-71","Engenharia Agrícola","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162009000100007&lang=pt" 
"S0100-69162009000100008-scl","Desempenho do trator agrícola no manejo da cultura de cobertura e pressão de inflação do pneu da semeadora","Cortez, Jorge W., Furlani, Carlos E. A., Vigna, Gustavo P., Borsatto, Edinan A., Silva, Rouverson P. Da","Engenharia Agrícola; 29(1); 72-80","Engenharia Agrícola","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162009000100008&lang=pt" 
"S0717-92272009000100001-chl","El HTLV-I Un virus que preocupa","Cartier R, Luis","Revista chilena de neuro-psiquiatría; 47(1); 7-8","Revista chilena de neuro-psiquiatría","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272009000100001&lang=pt" 
"S0717-92272009000100002-chl","Tendencias en la utilización de benzodiazepinas en farmacia privada","Yates K, Tamara, Catril M, Paola","Revista chilena de neuro-psiquiatría; 47(1); 9-15","Revista chilena de neuro-psiquiatría","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272009000100002&lang=pt" 
"S0717-92272009000100003-chl","Confiabilidad, validez y punto de corte para escala de screening de suicidalidad en adolescentes","Salvo G, Lilian, Melipillán A, Roberto, Castro S, Andrea","Revista chilena de neuro-psiquiatría; 47(1); 16-23","Revista chilena de neuro-psiquiatría","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272009000100003&lang=pt" 
"S0717-92272009000100004-chl","Conductas de riesgo, síntomas depresivos, auto y heteroagresión en una muestra de adolescentes escolarizados en la Región Metropolitana de Santiago de Chile, 2007","Florenzano U, Ramón, Cáceres C, Eugenio, Valdés C, Macarena, Calderón S, Silvia, Santander R, Sylvia, Casassus T, Martín","Revista chilena de neuro-psiquiatría; 47(1); 24-33","Revista chilena de neuro-psiquiatría","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272009000100004&lang=pt" 
"S0717-92272009000100005-chl","Enfrentamiento terapéutico del trastorno por déficit atencional en una población infantil escolar perteneciente a la Región Metropolitana de Chile","Sandoval I, Angélica, Acosta G, Natalia, Crovetto G, Francesca, León A, Mónica","Revista chilena de neuro-psiquiatría; 47(1); 34-42","Revista chilena de neuro-psiquiatría","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272009000100005&lang=pt" 
"S0717-92272009000100006-chl","Leucoencefalopatía hipóxico-isquémica retardada: Caso clínico y revisión de la literatura","Oporto S, Sabrina, Elso T, María José, Reyes R, Pablo, Contreras N, Paula, Cartier R, Luis","Revista chilena de neuro-psiquiatría; 47(1); 43-49","Revista chilena de neuro-psiquiatría","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272009000100006&lang=pt" 
"S0717-92272009000100007-chl","Paraparesia espástica progresiva asociada a HTLV-I en Chile: Estudio y seguimiento de 121 pacientes por diez años","Cartier R, Luis","Revista chilena de neuro-psiquiatría; 47(1); 50-66","Revista chilena de neuro-psiquiatría","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272009000100007&lang=pt" 
"S0717-92272009000100008-chl","La mente delirante: Psicopatología del delirio","Olivos A, Patricio","Revista chilena de neuro-psiquiatría; 47(1); 67-85","Revista chilena de neuro-psiquiatría","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272009000100008&lang=pt" 
"S1806-83242009000100001-scl","Brazilian oral research: where is it headed?","Percinoto, Célio","Brazilian Oral Research; 23(1); 3-3","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100001&lang=pt" 
"S1806-83242009000100013-scl","Relationship between oral clinical conditions and daily performances","Gomes, Andréa Silveira, Abegg, Claides, Fachel, Jandyra Maria Guimarães","Brazilian Oral Research; 23(1); 76-81","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100013&lang=pt" 
"S1806-83242009000100012-scl","Study of the surface hardness and modulus of elasticity of conventional and microwave-cured acrylic resins","Bindo, Márcio José Fraxino, Nakamae, Atlas Edson Moleros, Santos, Lydia de Brito, Ishikawa, Karin Hitomi, Guarnieri, Tatiana de Carvalho, Tamaki, Regina","Brazilian Oral Research; 23(1); 68-75","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100012&lang=pt" 
"S1806-83242009000100010-scl","Evaluation of final-year dental students concerning therapeutic decision making for proximal caries","Bervian, Juliane, Tovo, Maximiano Ferreira, Feldens, Carlos Alberto, Brusco, Larissa Corrêa, Rosa, Francinne Miranda da","Brazilian Oral Research; 23(1); 54-60","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100010&lang=pt" 
"S1806-83242009000100006-scl","Oral clefts, consanguinity, parental tobacco and alcohol use: a case-control study in Rio de Janeiro, Brazil","Leite, Isabel Cristina Gonçalves, Koifman, Sérgio","Brazilian Oral Research; 23(1); 31-37","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100006&lang=pt" 
"S1806-83242009000100007-scl","Prevalence of orofacial clefts and social factors in Brazil","Rodrigues, Katamara, Sena, Marina Fernandes de, Roncalli, Ângelo Giuseppe, Ferreira, Maria Ângela Fernandes","Brazilian Oral Research; 23(1); 38-42","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100007&lang=pt" 
"S1806-83242009000100009-scl","Evaluation of hardness and surface roughness of two maxillofacial silicones following disinfection","Goiato, Marcelo Coelho, Pesqueira, Aldiéris Alves, Santos, Daniela Micheline dos, Dekon, Stefan Fiúza de Carvalho","Brazilian Oral Research; 23(1); 49-53","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100009&lang=pt" 
"S1806-83242009000100014-scl","Clinical and radiographic study of orofacial alterations in patients with systemic sclerosis","Marcucci, Marcelo, Abdala, Nitamar","Brazilian Oral Research; 23(1); 82-88","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100014&lang=pt" 
"S1806-83242009000100005-scl","Endoscopic endodontic microsurgery: 2-year evaluation of healing and functionality","Taschieri, Silvio, Del Fabbro, Massimo","Brazilian Oral Research; 23(1); 23-30","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100005&lang=pt" 
"S1806-83242009000100008-scl","Retrospective analysis of oral peripheral nerve sheath tumors in Brazilians","Salla, Juliana Tito, Johann, Aline Cristina Batista Rodrigues, Garcia, Bruna Gonçalves, Aguiar, Maria Cássia Ferreira, Mesquita, Ricardo Alves","Brazilian Oral Research; 23(1); 43-48","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100008&lang=pt" 
"S1806-83242009000100003-scl","Influence of sterilization method on the bond strength of caries-affected dentin","Carvalho, Fabíola Galbiatti, Gonçalves, Luciano Souza, Carlo, Hugo Lemes, Soares, Carlos José, Correr-Sobrinho, Lourenço, Puppin-Rontani, Regina Maria","Brazilian Oral Research; 23(1); 11-16","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100003&lang=pt" 
"S1806-83242009000100004-scl","Comparison of the time required for removal of intraradicular cast posts using two Brazilian ultrasound devices","Brito-Júnior, Manoel, Soares, Janir Alves, Santos, Suelleng Maria Cunha, Camilo, Carla Cristina, Moreira Júnior, Gil","Brazilian Oral Research; 23(1); 17-22","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100004&lang=pt" 
"S1806-83242009000100002-scl","Flexural strength and hardness of direct and indirect composites","Borba, Márcia, Della Bona, Álvaro, Cecchetti, Dileta","Brazilian Oral Research; 23(1); 5-10","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100002&lang=pt" 
"S1806-83242009000100015-scl","Effects of the unilateral removal and dissection of the masseter muscle on the facial growth of young rats","Rodrigues, Lucimar, Traina, Andréia Aparecida, Nakamai, Luiz Felipe, Luz, João Gualberto de Cerqueira","Brazilian Oral Research; 23(1); 89-95","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100015&lang=pt" 
"S1806-83242009000100011-scl","Influence of diltiazem in combination with a sucrose-rich diet on gingival alterations in rats","Corrêa, Fernanda Oliveira Bello, Faria, Lucas Moura, Fernandes-Filho, Romeu Belon, Spolidorio, Luís Carlos, Orrico, Silvana Regina Perez","Brazilian Oral Research; 23(1); 61-67","Brazilian Oral Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242009000100011&lang=pt" 
"S0798-40652009000100004-ven","¿Es válido utilizar con precisión parámetros reológicos obtenidos en laboratorio para modelar aludes torrenciales a escala real?","Blanco, Armando, Rodríguez, Carmen, García, Reinaldo","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 24(1); 45-55","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652009000100004&lang=pt" 
"S0798-40652009000100005-ven","Un marco metodológico para el desarrollo de aplicaciones para automatización industrial","Terán, Oswaldo, Narciso, Flor, Ríos-Bolívar, Addison, Hidrobo, Francisco, Álvarez, Johanna, León, Leandro, Aguilar, José, Hernández, Domingo","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 24(1); 57-69","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652009000100005&lang=pt" 
"S0798-40652009000100007-ven","Simulation of a cardiac cell: Part II: applications","Roche, Rossany, Lamanna, Rosalba, Delgado, Marisol, Rocaries, FranÇois, Hamam, Yskandar, Pecker, FranÇoise","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 24(1); 89-105","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Inglês","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652009000100007&lang=pt" 
"S0798-40652009000100001-ven","¿Son todas las terrazas marinas cuaternarias emergidas registros de alto nivel del mar?","Audemard M, Franck A","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 24(1); 5-9","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652009000100001&lang=pt" 
"S0798-40652009000100009-ven","Influencia del CaO sobre la actividad química de un fundente del sistema S CaO-MnO-SiO2 con una relación constante de MnO/SiO2","Cruz-Crespo, Amado, Quintana Puchol, Rafael, Perdomo, Lorenzo, Gómez, Carlos, García-Jacomino, Jorge L, Díaz Cedré, Eduardo","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 24(1); 117-123","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652009000100009&lang=pt" 
"S0798-40652009000100006-ven","Simulation of a cardiac cell. Part I: an electro-chemical model","Roche, Rossany, Lamanna, Rosalba, Delgado, Marisol, Rocaries, FranÇois, Hamam, Yskandar, Pecker, FranÇoise","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 24(1); 71-87","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Inglês","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652009000100006&lang=pt" 
"S0798-40652009000100002-ven","Estudio petrográfico de los xenolitos corticales y mantelares presentes en las lavas del cerro atravesado, falcón central, venezuela","Grande, Sebastián","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 24(1); 11-30","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652009000100002&lang=pt" 
"S0798-40652009000100003-ven","Caracterización de compuestos de polipropileno/almidón de yuca obtenidos en un mezclador interno","González, Jeanette, Albano, Carmen, Hernández, Marianella, Ichazo, Miren, Lavady, Mary","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 24(1); 31-44","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652009000100003&lang=pt" 
"S0798-40652009000100008-ven","Síntesis de catalizadores a base de nitruros y carburos de Nb y Mo para la la hidrodesulfuración de tiofeno","García, Elizabeth, González, Yolanda, Dìaz, Yraida, Albornoz, Alberto, Brito, Joaquín L","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 24(1); 107-116","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652009000100008&lang=pt" 
"S0104-92242009000100009-scl","Formation of welding residual stresses in low transformation temperature (LTT) materials","Kannengiesser, Thomas, Kromm, Arne","Soldagem &amp; Inspeção; 14(1); 74-81","Soldagem &amp; Inspeção","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242009000100009&lang=pt" 
"S0104-92242009000100004-scl","Influência dos teores de CO2 e O2 na corrente de transição globular-goticular utilizando misturas a base de argônio durante a soldagem GMAW de arame ER70S-6","Resende, André Alves de, Keocheguerians, Flávio, Vilarinho, Louriel Oliveira","Soldagem &amp; Inspeção; 14(1); 26-35","Soldagem &amp; Inspeção","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242009000100004&lang=pt" 
"S1414-81452009000100003-scl","Experimentando atitudes e sentimentos: o cotidiano hemodialítico como base para o cuidar em enfermagem","Barbosa, Genesis de Souza, Valadares, Glaucia Valente","Escola Anna Nery; 13(1); 17-23","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100003&lang=pt" 
"S1414-81452009000100004-scl","Exposição ao ruído tecnológico em cti: estratégias coletivas de defesa dos trabalhadores de enfermagem","Oliveira, Elias Barbosa de, Lisboa, Márcia Tereza Luz","Escola Anna Nery; 13(1); 24-30","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100004&lang=pt" 
"S1414-81452009000100006-scl","Ações participativas em uma comunidade virtual de enfermagem","Martins, Jaqueline Santos de Andrade, Brandão, Marcos Antônio Gomes, Ferraz, Viviane Modesto, Rocha, Cristiane Casquilha, Fernandes, Daniele da Nóbrega","Escola Anna Nery; 13(1); 36-43","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100006&lang=pt" 
"S1414-81452009000100009-scl","As contribuições do II Congresso Médico Latino-Americano para a enfermagem no Brasil","Morais, Fernanda Teles, Amorim, Wellington Mendonça de","Escola Anna Nery; 13(1); 56-65","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100009&lang=pt" 
"S1414-81452009000100010-scl","Base fixa teto/mãos: cuidados para autonomia funcional de pessoas com sequela de lesão neurológica espástica","Machado, Wiliam César Alves, Figueiredo, Nébia Maria Almeida de","Escola Anna Nery; 13(1); 66-73","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100010&lang=pt" 
"S1414-81452009000100011-scl","Doença renal crônica: conhecendo a experiência da criança","Vieira, Sheila de Souza, Dupas, Giselle, Ferreira, Noeli Marchioro Liston Andrade","Escola Anna Nery; 13(1); 74-83","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100011&lang=pt" 
"S1414-81452009000100013-scl","Assistência à criança com disfunção neuromotora na abordagem da rede social: um estudo de caso","Silveira, Renata Dourado da, Motta, Maria Catarina Salvador","Escola Anna Nery; 13(1); 91-98","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100013&lang=pt" 
"S1414-81452009000100014-scl","Perfil epidemiológico de adolescentes atendidas no pré-natal de um hospital universitário","Spindola, Thelma, Silva, Larissa freire furtado da","Escola Anna Nery; 13(1); 99-107","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100014&lang=pt" 
"S1414-81452009000100015-scl","A vivência de mães de recém-nascidos prematuros no processo de lactação e amamentação","Silva, Rosangela Venancio da, Silva, Isília Aparecida","Escola Anna Nery; 13(1); 108-115","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100015&lang=pt" 
"S1414-81452009000100016-scl","Práticas culturais de cuidados de mulheres mães de recém-nascidos de risco do sul do Brasil","Iserhard, Ana Rosa Müller, Budó, Maria de Lourdes Denardin, Neves, Eliane Tatsch, Badke, Marcio Rossato","Escola Anna Nery; 13(1); 116-122","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100016&lang=pt" 
"S1414-81452009000100017-scl","DST no âmbito da relação estável: análise cultural com base na perspectiva da mulher","Sousa, Leilane Barbosa de, Barroso, Maria Grasiela Teixeira","Escola Anna Nery; 13(1); 123-130","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100017&lang=pt" 
"S1414-81452009000100018-scl","Dinâmica familiar: percepção de famílias de sobreviventes de câncer de mama","Biffi, Raquel Gabrielli, Mamede, Marli Vilela","Escola Anna Nery; 13(1); 131-139","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100018&lang=pt" 
"S1414-81452009000100020-scl","Assistência pré-natal: competências essenciais desempenhadas por enfermeiros","Cunha, Margarida de Aquino, Mamede, Marli Villela, Dotto, Leila Maria Geromel, Mamede, Fabiana Villela","Escola Anna Nery; 13(1); 145-153","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100020&lang=pt" 
"S1414-81452009000100021-scl","Integralidade do cuidado à saúde da mulher: limites da prática profissional","Coelho, Edméia de Almeida Cardoso, Silva, Carla Tatiane Oliveira, Oliveira, Jeane Freitas de, Almeida, Mariza Silva","Escola Anna Nery; 13(1); 154-160","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100021&lang=pt" 
"S1414-81452009000100022-scl","Estudo da adesão às estratégias de prevenção e controle do linfedema em mastectomizadas","Panobianco, Marislei Sanches, Parra, Mariana Vendrami, Almeida, Ana Maria de, Prado, Maria Antonieta Spinoso, Magalhães, Paola Alexandria Pinto de","Escola Anna Nery; 13(1); 161-168","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100022&lang=pt" 
"S1414-81452009000100024-scl","Saberes e práxis em enfermagem","Vale, Eucléa Gomes, Pagliuca, Lorita Marlena Freitag, Quirino, Régio Hermilton Ribeiro","Escola Anna Nery; 13(1); 174-180","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100024&lang=pt" 
"S1414-81452009000100025-scl","Reflexão sobre o cuidado como essência da liderança em enfermagem","Sousa, Leilane Barbosa de, Barroso, Maria Grasiela Teixeira","Escola Anna Nery; 13(1); 181-187","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100025&lang=pt" 
"S1414-81452009000100026-scl","Processo de enfermagem: da teoria à prática assistencial e de pesquisa","Garcia, Telma Ribeiro, Nóbrega, Maria Miriam Lima da","Escola Anna Nery; 13(1); 188-193","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100026&lang=pt" 
"S1414-81452009000100027-scl","Projeto larga escala: uma análise a partir da bibliografia existente","Bassinello, Greicelene Aparecida Hespanhol, Bagnato, Maria Helena Salgado","Escola Anna Nery; 13(1); 194-200","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100027&lang=pt" 
"S1414-81452009000100007-scl","Acidentes de trânsito e a frequência dos exames de alcoolemia com vítimas fatais na cidade do Rio de Janeiro","Abreu, Ângela Maria Mendes, Lima, Jose Mauro Braz de, Griep, Rosane Harter","Escola Anna Nery; 13(1); 44-50","Escola Anna Nery","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000100007&lang=pt" 
"S0188-25032009000100001-mex","Los mercados de trabajo urbanos de México a principios del siglo XXI","García Guzmán, Brígida","Revista mexicana de sociología; 71(1); 5-46","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000100001&lang=pt" 
"S0188-25032009000100002-mex","Tolerancia y cine: el cine venezolano como texto de cultura","Ruiz, Carmen","Revista mexicana de sociología; 71(1); 47-82","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000100002&lang=pt" 
"S0188-25032009000100003-mex","Contexto micro y macro de la protesta colectiva: América Latina en la década de los noventa","Navarro Yáñez, Clemente J., Herrera Gutiérrez, María Rosa","Revista mexicana de sociología; 71(1); 83-130","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000100003&lang=pt" 
"S0188-25032009000100004-mex","Felicidad y aspiraciones crecientes de consumo en la sociedad postmoderna","Aparicio Cabrera, Abraham","Revista mexicana de sociología; 71(1); 131-157","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000100004&lang=pt" 
"S0188-25032009000100005-mex","El concepto de juventud","Taguenca Belmonte, Juan Antonio","Revista mexicana de sociología; 71(1); 159-190","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000100005&lang=pt" 
"S0188-25032009000100006-mex","Francisco Reveles Vázquez. Partidos políticos en México. Apuntes teóricos","Bolívar Meza, Rosendo","Revista mexicana de sociología; 71(1); 191-193","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000100006&lang=pt" 
"S0188-25032009000100007-mex","Alejandro I. Canales, comp. Panorama actual de las migraciones en América Latina","Delgado-P., Guillermo","Revista mexicana de sociología; 71(1); 193-199","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000100007&lang=pt" 
"S0188-25032009000100008-mex","Fernando Pliego Carrasco. El mito del fraude electoral en México","Meza Martínez, Carlos","Revista mexicana de sociología; 71(1); 199-201","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000100008&lang=pt" 
"S0120-05342009000100011-col","EXPRESIÓN DE EMOCIONES Y BIENESTAR EN UN GRUPO DE MUJERES CON CÁNCER DE MAMA: UNA INTERVENCIÓN PSICOLÓGICA","Cerezo, María Victoria, Ortiz-Tallo, Margarita, Cardenal, Violeta","Revista Latinoamericana de Psicología; 41(1); 131-140","Revista Latinoamericana de Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-05342009000100011&lang=pt" 
"S0120-05342009000100010-col","INFLUENCIA DE LA CALIDAD DE SUEÑO SOBRE VARIABLES PSICOPATOLÓGICAS: UN ANÁLISIS COMPARATIVO ENTRE TRABAJADORES SOMETIDOS A TURNOS Y TRABAJADORES CON HORARIO NORMAL","Sierra, Juan Carlos, Delgado-Domínguez, Carlos, Carretero-Dios, Hugo","Revista Latinoamericana de Psicología; 41(1); 121-130","Revista Latinoamericana de Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-05342009000100010&lang=pt" 
"S0120-05342009000100013-col","","","Revista Latinoamericana de Psicología; 41(1); 153-157","Revista Latinoamericana de Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-05342009000100013&lang=pt" 
"S0120-05342009000100012-col","EFICACIA DE UNA INTERVENCIÓN PARA INCREMENTAR APOYO SOCIAL EN ADOLESCENTES DISCAPACITADOS MOTORES A PARTIR DEL VOLUNTARIADO DE ESTUDIANTES DE EDUCACIÓN SECUNDARIA","Morales, Francisco Manuel, Cerezo, María Teresa, Fernández, Francisco Javier, Infante, Lidia, Trianes, María Victoria","Revista Latinoamericana de Psicología; 41(1); 141-150","Revista Latinoamericana de Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-05342009000100012&lang=pt" 
"S0120-05342009000100015-col","SERVICIO ELECTRÓNICO DE INFORMACIÓN PSICOLÓGICA - PSERINFO","Salamanca, Julio César","Revista Latinoamericana de Psicología; 41(1); 165-166","Revista Latinoamericana de Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-05342009000100015&lang=pt" 
"S0120-05342009000100014-col","JUAN ALBERTO ARAGÓN: CREADOR Y LÍDER DE LA FUNDACIÓN UNIVERSITARIA KONRAD LORENZ","Motta Forero, Lorena del Pilar, Sandoval Escobar, Marithza","Revista Latinoamericana de Psicología; 41(1); 161-163","Revista Latinoamericana de Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-05342009000100014&lang=pt" 
"S0120-05342009000100016-col","UNA GRAN PÉRDIDA PARA LA PSICOLOGÍA INTERNACIONAL: LA MUERTE DE JING QICHENG (1926-2008)","Ardila, Rubén","Revista Latinoamericana de Psicología; 41(1); 167-168","Revista Latinoamericana de Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-05342009000100016&lang=pt" 
"S0120-05342009000100008-col","LA VERSIÓN EN ESPAÑOL DE LA ESCALA COGNITIVO-CONDUCTUAL DE EVITACIÓN (CBAS)","Hernández-Guzmán, Laura, Dobson, Keith S., Caso-Niebla, Joaquín, González-Montesinos, Manuel, Epp, Amanda, Arratíbel-Siles, María Luisa, Wierzbicka-Szymczak, Ewa","Revista Latinoamericana de Psicología; 41(1); 99-108","Revista Latinoamericana de Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-05342009000100008&lang=pt" 
