"S0104-11692006000600009-scl","Perceptions about medication errors: analysis of answers by the nursing team","Bohomol, Elena, Ramos, Lais Helena","Revista Latino-Americana de Enfermagem; 14(6); 887-892","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000600009&lang=pt" 
"S0717-92272006000400004-chl","El uso del cuestionario OQ-45.2 como indicador de psicopatología y de mejoría en pacientes psiquiátricos hospitalizados","Correa D, Jaime, Florenzano U, Ramón, Rojas H, Pilar, Labra J, Juan Francisco, Río D, Verónica del, Pastén, Juan Andrés","Revista chilena de neuro-psiquiatría; 44(4); 258-262","Revista chilena de neuro-psiquiatría","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272006000400004&lang=pt" 
"S0717-92272006000400005-chl","Tendencia de la mortalidad por tumores cerebrales malignos en Chile: Análisis de tasas","Díaz T, Violeta, Yáñez L, Alfredo, Ponce O, Carolina, Villegas, Rodrigo, Pastén, Juan A","Revista chilena de neuro-psiquiatría; 44(4); 263-270","Revista chilena de neuro-psiquiatría","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272006000400005&lang=pt" 
"S0102-71822006000300001-scl","Editorial","Maraschin, Cleci","Psicologia &amp; Sociedade; 18(3); -","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300001&lang=pt" 
"S0102-71822006000300005-scl","Conversas entre Escher e Deleuze: tecendo percursos para se pensar a subjetivação","Oliveira, Andréia Machado, Fonseca, Tania Mara Galli","Psicologia &amp; Sociedade; 18(3); 34-38","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300005&lang=pt" 
"S0102-71822006000300012-scl","Uma experiência em psicologia, educação e comunidade","Peters, Salete, Gonçalves, Gustavo, Tizzei, Raquel","Psicologia &amp; Sociedade; 18(3); 82-87","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300012&lang=pt" 
"S0102-71822006000300016-scl","Utilización del modelo de esquemas cognitivos de base (SCB) para la confirmación del núcleo de una representación social: Análisis del movimiento antiglobalización","Cárdenas, Manuel, Rodríguez, Roberto","Psicologia &amp; Sociedade; 18(3); 113-118","Psicologia &amp; Sociedade","Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300016&lang=pt" 
"S0102-71822006000300002-scl","O sujeito na ciência: questões á bioética","Poli, Maria Cristina","Psicologia &amp; Sociedade; 18(3); 7-15","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300002&lang=pt" 
"S0102-71822006000300003-scl","Dispositivo: um solo para a subjetivação","Weinmann, Amadeu de Oliveira","Psicologia &amp; Sociedade; 18(3); 16-22","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300003&lang=pt" 
"S0102-71822006000300004-scl","Repensando a indentidade no contexto das migrações","Corsini, Leonora","Psicologia &amp; Sociedade; 18(3); 23-33","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300004&lang=pt" 
"S0102-71822006000300006-scl","Territorialidade homoerótica: apontamentos para os estudos de gênerico","Toneli, Maria Juracy Filgueiras, Perucchi, Juliana","Psicologia &amp; Sociedade; 18(3); 39-47","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300006&lang=pt" 
"S0102-71822006000300007-scl","Homens apenados e mulheres presas: estudo sobre mulheres de presos","Guimarães, Cristian Fabiano, Meneghel, Stela Nazareth, Zwetsch, Bárbara Elisa, Silva, Luciano Bairros da, Grano, Michelle da Silva, Siqueira, Thaís Pereira, Oliveira, Carmen Silveira de","Psicologia &amp; Sociedade; 18(3); 48-54","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300007&lang=pt" 
"S0102-71822006000300008-scl","Conjugalidade e AIDS: um estudo sobre infecção entre casais","Oltramari, Leandro Castro, Otto, Liliane Schuch","Psicologia &amp; Sociedade; 18(3); 55-61","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300008&lang=pt" 
"S0102-71822006000300009-scl","Circo social e práticas educacionais não governamentais","Lobo, Lilia, Cassoli, Tiago","Psicologia &amp; Sociedade; 18(3); 62-67","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300009&lang=pt" 
"S0102-71822006000300010-scl","A escuta de crianças no sistema de justiça","Brito, Leila, Ayres, Lygia, Amen, Marcia","Psicologia &amp; Sociedade; 18(3); 68-73","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300010&lang=pt" 
"S0102-71822006000300011-scl","Fatores protetivos a adolescentes em conflito com a lei no contexto socioeducativo","Costa, Cláudia Regina Brandão Sampaio Fernandes da, Assis, Simone Gonçalves de","Psicologia &amp; Sociedade; 18(3); 74-81","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300011&lang=pt" 
"S0102-71822006000300013-scl","Celulares: a emergência de um novo tipo de controle materno","Nicolaci-da-Costa, Ana Maria","Psicologia &amp; Sociedade; 18(3); 88-96","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300013&lang=pt" 
"S0102-71822006000300014-scl","Os sentidos na mídia: o MST em dois jornais diários","Lima, Alexandre Bonetti","Psicologia &amp; Sociedade; 18(3); 97-103","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300014&lang=pt" 
"S0102-71822006000300015-scl","Vendas de bebidas alcóolicas: questões (IM)pertinentes","Basílio, Mirian Cátia Vieira, Garcia, Maria Lúcia Teixeira","Psicologia &amp; Sociedade; 18(3); 104-112","Psicologia &amp; Sociedade","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822006000300015&lang=pt" 
"S0103-65132006000300002-scl","The evolution and future of logistics and supply chain management","Ballou, Ronald H.","Production; 16(3); 375-386","Production","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300002&lang=pt" 
"S0103-65132006000300004-scl","Uma metodologia para a seleção de um provedor de serviços logísticos","Iañez, Maurício Mengai, Cunha, Cláudio Barbieri da","Production; 16(3); 394-412","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300004&lang=pt" 
"S0103-65132006000300007-scl","Problema de estoque e roteirização: revisão bibliográfica","Belfiore, Patrícia Prado, Costa, Oswaldo Luiz do Valle, Fávero, Luiz Paulo Lopes","Production; 16(3); 442-454","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300007&lang=pt" 
"S0103-65132006000300009-scl","Modelagem para localização de hubs no transporte de encomendas expressas","Alamo, Javier Antonio Timaná, Brinati, Marco Antonio","Production; 16(3); 470-480","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300009&lang=pt" 
"S0103-65132006000300010-scl","Solução simultânea de problemas logísticos de localização de depósitos e centralização de estoques","Pacheco, Ricardo Ferrari, Cirqueira, Luciano Zorzett","Production; 16(3); 481-492","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300010&lang=pt" 
"S0103-65132006000300011-scl","Modelo composto para prever demanda através da integração de previsões","Werner, Liane, Ribeiro, José Luis Duarte","Production; 16(3); 493-509","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300011&lang=pt" 
"S0103-65132006000300012-scl","Um modelo de otimização linear para o planejamento agregado da produção e logística de sementes de milho","Junqueira, Rogério de Ávila Ribeiro, Morabito, Reinaldo","Production; 16(3); 510-525","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300012&lang=pt" 
"S0103-65132006000300013-scl","O uso de tecnologia da informação em serviços de armazenagem","Ribeiro, Priscilla Cristina Cabral, Silva, Leonardo Alencar Ferreira, Benvenuto, Sandra Regina dos Santos","Production; 16(3); 526-537","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300013&lang=pt" 
"S0103-65132006000300014-scl","Problema do carteiro chinês: escolha de métodos de solução e análise de tempos computacionais","Godinho Filho, Moacir, Junqueira, Rogério de Ávila Ribeiro","Production; 16(3); 538-551","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300014&lang=pt" 
"S0103-65132006000300015-scl","Avaliação comparativa do desempenho de três cadeias de suprimentos em manufatura","Sellitto, Miguel Afonso, Mendes, Lia Weber","Production; 16(3); 552-568","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300015&lang=pt" 
"S0103-65132006000300016-scl","Gerenciamento de estoques via previsão de vendas agregadas utilizando simulação","Peixoto, Eduardo Carrara, Pinto, Luiz Ricardo","Production; 16(3); 569-581","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300016&lang=pt" 
"S0034-72992006000600014-scl","Versão brasileira do Dynamic Gait Index","De Castro, Sandra Meirelles, Perracini, Monica Rodrigues, Ganança, Fernando Freitas","Revista Brasileira de Otorrinolaringologia; 72(6); 817-825","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600014&lang=pt" 
"S1415-43662006000400002-scl","Crescimento e produção do melão cultivado sob cobertura de solo e diferentes freqüências de irrigação","Medeiros, José F. de, Silva, Marcelo C. de C., Câmara Neto, Francisco G., Almeida, Antônio H. B. de, Souza, Jean de O., Negreiros, Maria Z. de, Soares, Silvana P. F.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 792-797","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400002&lang=pt" 
"S0101-31222006000300027-scl","Proposta de padrões de germinação e teor de água para sementes de algumas espécies florestais presentes na região sul do Brasil","Wielewicki, Angélica Polenz, Leonhardt, Cristina, Schlindwein, Gilson, Medeiros, Antonio Carlos de Souza","Revista Brasileira de Sementes; 28(3); 191-197","Revista Brasileira de Sementes","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31222006000300027&lang=pt" 
"S0103-65132006000300008-scl","Scatter search para problemas de roteirização de veículos com frota heterogênea, janelas de tempo e entregas fracionadas","Belfiore, Patrícia Prado, Yoshizaki, Hugo Tsugunobu Yoshida","Production; 16(3); 455-469","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300008&lang=pt" 
"S0103-65132006000300006-scl","Estrutura da cadeia reversa: &quot;caminhos&quot; e &quot;descaminhos&quot; da embalagem PET","Gonçalves-Dias, Sylmara Lopes Francelino, Teodósio, Armindo dos Santos de Sousa","Production; 16(3); 429-441","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300006&lang=pt" 
"S0103-65132006000300005-scl","Avaliação multicriterial de desempenho e separação em aglomerados de fornecedores críticos de uma manufatura OKP","Rosa, Everton Peter Santos da, Sellitto, Miguel Afonso, Mendes, Lia Weber","Production; 16(3); 413-428","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300005&lang=pt" 
"S0034-72992006000600019-scl","Meningite criptocócica e perda de audição reversível","Matos, Janini Oliveira, Arruda, Andréia Migueres, Tomita, Shiro, Araujo, Patricia de Pinho Marques, Madeira, Felipe Barbosa, Sarmento Junior, Krishnamurti Matos de Araujo","Revista Brasileira de Otorrinolaringologia; 72(6); 849-849","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600019&lang=pt" 
"S0034-72992006000600022-scl","Volume 72 Edição 5 - Set/Out 2006","","Revista Brasileira de Otorrinolaringologia; 72(6); 852-852","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600022&lang=pt" 
"S0100-512X2006000200001-scl","Apresentação","Maia Neto, José R.","Kriterion: Revista de Filosofia; 47(114); 207-207","Kriterion: Revista de Filosofia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2006000200001&lang=pt" 
"S0100-512X2006000200009-scl","Aquele que busca a Deus, o incrédulo e o honnête-homme: natureza e sobrenatureza nestes três tipos de homem","Birchal, Telma de Souza","Kriterion: Revista de Filosofia; 47(114); 335-346","Kriterion: Revista de Filosofia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2006000200009&lang=pt" 
"S0100-512X2006000200002-scl","Sobre o princípio e a lei universal do Direito em Kant","Almeida, Guido Antônio de","Kriterion: Revista de Filosofia; 47(114); 209-222","Kriterion: Revista de Filosofia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2006000200002&lang=pt" 
"S0100-512X2006000200005-scl","O disfarce da força","Parraz, Ivonil","Kriterion: Revista de Filosofia; 47(114); 259-271","Kriterion: Revista de Filosofia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2006000200005&lang=pt" 
"S0100-512X2006000200015-scl","Ascensão da autobiografia: declínio do sujeito","Ávila, Myriam","Kriterion: Revista de Filosofia; 47(114); 439-442","Kriterion: Revista de Filosofia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2006000200015&lang=pt" 
"S0100-512X2006000200014-scl","O particular e o universal: Guicciardini e a possibilidade de uma filosofia política","Adverse, Helton","Kriterion: Revista de Filosofia; 47(114); 431-438","Kriterion: Revista de Filosofia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2006000200014&lang=pt" 
"S0100-512X2006000200013-scl","Uma visão possível da natureza do mundo","Pinto, Paulo Margutti","Kriterion: Revista de Filosofia; 47(114); 423-429","Kriterion: Revista de Filosofia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2006000200013&lang=pt" 
"S0100-512X2006000200003-scl","Pascal e o amor-próprio","Armogathe, Jean-Robert","Kriterion: Revista de Filosofia; 47(114); 223-236","Kriterion: Revista de Filosofia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2006000200003&lang=pt" 
"S0100-512X2006000200004-scl","&quot;As principais forças dos pirrônicos&quot; (La 131) e sua apropriação por Huet","Maia Neto, José R.","Kriterion: Revista de Filosofia; 47(114); 237-257","Kriterion: Revista de Filosofia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2006000200004&lang=pt" 
"S0100-512X2006000200006-scl","Politique, christologie et ecclésiologie dans les Pensées de Pascal","Gabriel, Frédéric","Kriterion: Revista de Filosofia; 47(114); 273-301","Kriterion: Revista de Filosofia","Francês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2006000200006&lang=pt" 
"S0100-512X2006000200007-scl","Observações sobre a segunda antropologia: o pensamento como alienação","Carraud, Vincent","Kriterion: Revista de Filosofia; 47(114); 303-320","Kriterion: Revista de Filosofia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2006000200007&lang=pt" 
"S0100-512X2006000200008-scl","Pascal e a ordem da concupiscência","Limongi, Maria Isabel","Kriterion: Revista de Filosofia; 47(114); 321-334","Kriterion: Revista de Filosofia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2006000200008&lang=pt" 
"S0100-512X2006000200011-scl","Antecedentes filosóficos e teológicos do conceito pascaliano de natureza humana","Oliva, Luís C. G.","Kriterion: Revista de Filosofia; 47(114); 367-408","Kriterion: Revista de Filosofia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2006000200011&lang=pt" 
"S0376-78922006000400004-esp","Colgajos de perforantes de las arterias epigástricas inferiores profunda y superficial","Gagnon, A. R., Blondeel, P. N.","Cirugía Plástica Ibero-Latinoamericana; 32(4); 243-258","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000400004&lang=pt" 
"S1677-55382006000600020-scl","Reconstructive urology","Stenzl, Arnulf, Seibold, Joerg, Nagele, Udo, Sievert, Karl-Dietrich","International braz j urol; 32(6); 735-737","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600020&lang=pt" 
"S1677-55382006000600013-scl","Technique of kidney transplantation in mice with anti-reflux urinary reconstruction","Martins, Paulo N.","International braz j urol; 32(6); 713-720","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600013&lang=pt" 
"S1677-55382006000600003-scl","Laparoscopic-assisted nephroureterectomy after radical cystectomy for transitional cell carcinoma","Romero, Frederico R., Muntener, Michael, Permpongkosol, Sompol, Kavoussi, Louis R., Jarrett, Thomas W.","International braz j urol; 32(6); 631-639","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600003&lang=pt" 
"S1677-55382006000600023-scl","Pediatric urology","Kogan, Barry A.","International braz j urol; 32(6); 742-744","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600023&lang=pt" 
"S1677-55382006000600010-scl","Elective appendicovesicostomy in association with monfort abdominoplasty in the treatment of prune belly syndrome","Liguori, Riberto, Barroso Jr, Ubirajara, Matos, Joao T., Ottoni, Sergio L., Garrone, Gilmar, Demarchi, Guilherme T., Ortiz, Valdemar, Macedo Jr, Antonio","International braz j urol; 32(6); 689-696","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600010&lang=pt" 
"S1677-55382006000600009-scl","Urothelial-Type adenocarcinoma of the prostate mimicking metastatic colorectal adenocarcinoma","Adley, Brian P., Maxwell, Kelly, Dalton, Daniel P., Yang, Ximing J.","International braz j urol; 32(6); 681-688","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600009&lang=pt" 
"S1677-55382006000600007-scl","Microvascular invasion is an independent prognostic factor in patients with prostate cancer treated with radical prostatectomy","Antunes, Alberto A., Srougi, Miguel, Dall’oglio, Marcos F., Crippa, Alexandre, Paranhos, Mario, Cury, Jose, Nesrallah, Luciano J., Leite, Katia R.","International braz j urol; 32(6); 668-677","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600007&lang=pt" 
"S1677-55382006000600008-scl","Splenosis: a diagnosis to be considered","Ribeiro, Jorge C., Silva, Carlos M., Santos, Americo R.","International braz j urol; 32(6); 678-680","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600008&lang=pt" 
"S1677-55382006000600016-scl","Imaging","Prando, Adilson","International braz j urol; 32(6); 726-728","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600016&lang=pt" 
"S1677-55382006000600019-scl","Investigative urology","Sampaio, Francisco","International braz j urol; 32(6); 733-735","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600019&lang=pt" 
"S1677-55382006000600014-scl","Stone disease","Monga, Manoj","International braz j urol; 32(6); 722-724","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600014&lang=pt" 
"S1677-55382006000600015-scl","Endourology &amp; laparoscopy","Kim, Fernando J.","International braz j urol; 32(6); 724-726","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600015&lang=pt" 
"S0100-69912006000600017-scl","Excisão laparoscópica de úraco remanescente em um adulto","Carvalho, Gustavo Lopes de, Santos, Frederico Guilherme de Paula Lopes, Cabral, Roberta de Castro Chaves","Revista do Colégio Brasileiro de Cirurgiões; 33(6); 416-418","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000600017&lang=pt" 
"S0100-69912006000600002-scl","XXI Fórum de Pesquisa em Cirurgia","Marques, Ruy Garcia","Revista do Colégio Brasileiro de Cirurgiões; 33(6); 344-344","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000600002&lang=pt" 
"S0100-69912006000600004-scl","Complicações pós-operatórias em tireoidectomias com ou sem dreno","Gonçalves Filho, João, Kowalski, Luiz Paulo","Revista do Colégio Brasileiro de Cirurgiões; 33(6); 350-353","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000600004&lang=pt" 
"S0100-69912006000600008-scl","Trauma abdominal fechado: análise dos pacientes vítimas de trauma esplênico em um Hospital Universitário de Curitiba","von Bahten, Luiz Carlos, Nicoluzzi, João Eduardo, Olandoski, Márcia, Pantanali, Carlos Andrés Rodriguez, Silva, Ruy Fernando Kuenzer Caetano da","Revista do Colégio Brasileiro de Cirurgiões; 33(6); 369-374","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000600008&lang=pt" 
"S0100-69912006000600006-scl","Mediastinite por perfuração e ruptura do esôfago torácico","Normando Jr., Geraldo Roger, Tavares, Marco Antônio Franco, Azevedo, Ives Uchoa de, Modesto, Alessandre, Janahú, Ajalce de Jesus Leão, Feliz, Allan Hebert","Revista do Colégio Brasileiro de Cirurgiões; 33(6); 361-364","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000600006&lang=pt" 
"S0100-69912006000600007-scl","Tratamento cirúrgico dos divertículos epifrênicos por videolaparoscopia","Lopes, Luiz Roberto, Brandalise, Nelson Ary, Andreollo, Nelson Adami","Revista do Colégio Brasileiro de Cirurgiões; 33(6); 365-368","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000600007&lang=pt" 
"S0100-69912006000600009-scl","Avaliação do tratamento da hérnia inguinal sob anestesia local e sedação em 1560 pacientes","Pereira, José Carlos de Rezende, Trugilho, José Carlos Vieira, Eulálio, Jose Marcus Raso, Jamel, Nélson","Revista do Colégio Brasileiro de Cirurgiões; 33(6); 375-379","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000600009&lang=pt" 
"S0100-69912006000600010-scl","Ressecção de metástase hepática de sarcomas de partes moles","Silva, Rinaldo Gonçalves da, Paiva, Rubens Kesley Siqueira de, Santos, Carlos Eduardo Rodrigues, Melo, Eduardo Linhares Riello de, Dias, Jurandir de Almeida, Bravo Neto, Guilherme Pinto","Revista do Colégio Brasileiro de Cirurgiões; 33(6); 380-386","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000600010&lang=pt" 
"S0100-69912006000600011-scl","Duodenopancreatectomia: avaliação dos resultados em 41 pacientes","Rocha, Luiz Carlos Gomes, Queiroz, Fábio Lopes de, Magalhães, Eudes Arantes, Santos, Fernando Augusto de Vasconcellos, Caldeira, Daniel Adonai Machado, Ribas, Mateus de Almeida","Revista do Colégio Brasileiro de Cirurgiões; 33(6); 387-392","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000600011&lang=pt" 
"S0100-69912006000600001-scl","Pesquisa em cirurgia, pós-graduação Stricto Sensu e sistema de avaliação da CAPES","Sampaio, Francisco","Revista do Colégio Brasileiro de Cirurgiões; 33(6); 343-343","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000600001&lang=pt" 
"S1677-55382006000600018-scl","Pathology","Billis, Athanase","International braz j urol; 32(6); 731-732","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600018&lang=pt" 
"S1677-55382006000600022-scl","Neurourology &amp; female urology","Petrou, Steven P.","International braz j urol; 32(6); 739-741","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600022&lang=pt" 
"S1677-55382006000600021-scl","Urological oncology","Bohle, Andreas","International braz j urol; 32(6); 738-739","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600021&lang=pt" 
"S1677-55382006000600017-scl","Urogenital trauma","Brandes, Steven B.","International braz j urol; 32(6); 729-730","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600017&lang=pt" 
"S1677-55382006000600001-scl","Editor&#039;s comment","Sampaio, Francisco J. B.","International braz j urol; 32(6); 618-619","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600001&lang=pt" 
"S1677-55382006000600004-scl","Long-term results of simple enucleation for the treatment of small renal cell carcinoma","Pertia, Ambrosi, Managadze, Lauri","International braz j urol; 32(6); 640-647","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600004&lang=pt" 
"S1677-55382006000600005-scl","Carcinoma of the renal pelvis and ureter","Korkes, Fernando, Silveira, Thiago S., Castro, Marilia G., Cuck, Gustavo, Fernandes, Roni C., Perez, Marjo D.","International braz j urol; 32(6); 648-655","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600005&lang=pt" 
"S1677-55382006000600006-scl","Extracorporeal shockwave lithotripsy versus ureteroscopy for distal ureteric calculi: efficacy and patient satisfaction","Ghalayini, Ibrahim F., Al-Ghazo, Mohammed A., Khader, Yousef S.","International braz j urol; 32(6); 656-667","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600006&lang=pt" 
"S1677-55382006000600002-scl","The challenge of overactive bladder therapy: alternative to antimuscarinic agents","Lazzeri, Massimo, Spinelli, Michele","International braz j urol; 32(6); 620-630","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000600002&lang=pt" 
"S0100-69912006000600003-scl","Concomitância da tireoidite de Hashimoto e o carcinoma diferenciado da tireóide","Roberti, Alexandre, Andrade Sobrinho, Josias de, Denardin, Odilon Victor Porto, Rapoport, Abrão","Revista do Colégio Brasileiro de Cirurgiões; 33(6); 345-349","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000600003&lang=pt" 
