"S1850-37482010000100010-arg","Cardiopatía inducida por estrés (Tako-Tsubo): Nueva hipótesis fisiopatológica","Gadda, Carlos E","Revista argentina de cardiología; 78(1); 43-45","Revista argentina de cardiología","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482010000100010&lang=pt" 
"S0034-737X2010000100018-scl","Micropropagação do maracujazeiro-do-sono","Santos, Flávia Carvalho, Ramos, José Darlan, Pasqual, Moacir, Rezende, Juliana Costa de, Santos, Fabíola Carvalho, Villa, Fabíola","Revista Ceres; 57(1); 112-117","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100018&lang=pt" 
"S2077-21612010000200008-bol","Un Abordaje a La Toxicomanía desde el Psicoanálisis","Lora, Maria Elena, Calderón B, Claudia","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 8(2); 159-180","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2010","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612010000200008&lang=pt" 
"S0871-34132010000100002-prt","Hemoperitoneu Maciço Causado por Mioma Uterino","Veiga, Mariana Novais, Tente, David, Santos, Isabel, Azevedo, Matilde, Nogueira, Rosete, Ramalho, Graça","Arquivos de Medicina; 24(1); 09-11","Arquivos de Medicina","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-34132010000100002&lang=pt" 
"S0871-34132010000100003-prt","Diagnóstico e Tratamento do Hipogonadismo Masculino Tardio","Alves, Marta, Neves, Celestino, Medina, José Luís","Arquivos de Medicina; 24(1); 13-22","Arquivos de Medicina","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-34132010000100003&lang=pt" 
"S0871-34132010000100001-prt","Comparação Entre História de Alergia e Infecção em Crianças e Adolescentes","Alberti, Luiz Ronaldo, Caldeira, Daniel Adonai Machado, Petroianu, Andy","Arquivos de Medicina; 24(1); 05-08","Arquivos de Medicina","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-34132010000100001&lang=pt" 
"S0871-34132010000100004-prt","Causas Genéticas de Acidente Vascular Cerebral Isquémico","Guimarães, Joana, Azevedo, Elsa","Arquivos de Medicina; 24(1); 23-28","Arquivos de Medicina","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-34132010000100004&lang=pt" 
"S0038-23612010000100001-sza","SAJS News","","South African Journal of Surgery; 48(1); 3-3","South African Journal of Surgery","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612010000100001&lang=pt" 
"S0038-23612010000100009-sza","Direct Red: A Surgeon&#039;s View of her Life or Death Profession","Asbury, Sarah","South African Journal of Surgery; 48(1); 40-40","South African Journal of Surgery","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612010000100009&lang=pt" 
"S0038-23612010000100008-sza","Hydrocele of a femoral hernia in a young woman","Abdellah, A. A. A., Musa, A. M., Bashier, O.H.","South African Journal of Surgery; 48(1); 39-39","South African Journal of Surgery","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612010000100008&lang=pt" 
"S0038-23612010000100005-sza","Determinants of splenectomy in splenic injuries following blunt abdominal trauma","Akinkuolie, A. A., Lawal, O. O., Arowolo, O. A., Agbakwuru, E. A., Adesunkanmi, A. R. K.","South African Journal of Surgery; 48(1); 15-19","South African Journal of Surgery","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612010000100005&lang=pt" 
"S0038-23612010000100004-sza","Pancreaticoduodenal injuries: Re-evaluating current management approaches","Chinnery, G. E., Madiba, T. E.","South African Journal of Surgery; 48(1); 10-14","South African Journal of Surgery","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612010000100004&lang=pt" 
"S0038-23612010000100007-sza","37th Annual Meeting of the Surgical Research Society of Southern Africa: 25 - 26 June 2009","","South African Journal of Surgery; 48(1); 23-38","South African Journal of Surgery","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612010000100007&lang=pt" 
"S0038-23612010000100006-sza","Bilateral versus posterior injection of botulinum toxin in the internal anal sphincter for the treatment of acute anal fissure","Othman, Ibrahim","South African Journal of Surgery; 48(1); 20-22","South African Journal of Surgery","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612010000100006&lang=pt" 
"S0038-23612010000100003-sza","Predicting mortality in damage control surgery for major abdominal trauma","Timmermans, Joep, Nicol, Andrew, Kairinos, Nick, Teijink, Joep, Prins, Martin, Navsaria, Pradeep","South African Journal of Surgery; 48(1); 6-9","South African Journal of Surgery","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612010000100003&lang=pt" 
"S0038-23612010000100002-sza","Damage control surgery","Nicol, A. J., Navsaria, P. H., Krige, J. E. J.","South African Journal of Surgery; 48(1); 4-5","South African Journal of Surgery","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612010000100002&lang=pt" 
"S2225-62532010000200007-sza","Understanding heavy mineral separation duties using finite element analysis","Pax, R.A.","Journal of the Southern African Institute of Mining and Metallurgy; 110(2); 89-98","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532010000200007&lang=pt" 
"S2225-62532010000200008-sza","The effect of cation and organic addition on the settling and compaction behaviour of clay-rich slimes","Fowler, M., Morkel, J.","Journal of the Southern African Institute of Mining and Metallurgy; 110(2); 99-106","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532010000200008&lang=pt" 
"S2225-62532010000200001-sza","Black sands, black swans, and teachers","Robinson, RE","Journal of the Southern African Institute of Mining and Metallurgy; 110(2); 1-2","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532010000200001&lang=pt" 
"S2225-62532010000200004-sza","Characteristics, recovery and provenance of rutile from the Namakwa Sands heavy mineral deposit, South Africa","Rozendaal, A., Philander, C., Carelse, C.","Journal of the Southern African Institute of Mining and Metallurgy; 110(2); 67-74","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532010000200004&lang=pt" 
"S2225-62532010000200006-sza","Variability of pump system performance","Rosen, H.","Journal of the Southern African Institute of Mining and Metallurgy; 110(2); 79-87","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532010000200006&lang=pt" 
"S2225-62532010000200003-sza","A heat transfer model for high titania slag blocks","Kotzé, H., Pistorius, P.C.","Journal of the Southern African Institute of Mining and Metallurgy; 110(2); 57-66","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532010000200003&lang=pt" 
"S2225-62532010000200005-sza","A basic triboelectric series for heavy minerals from inductive electrostatic separation behaviour","Ferguson, D.N.","Journal of the Southern African Institute of Mining and Metallurgy; 110(2); 75-78","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532010000200005&lang=pt" 
"S2225-62532010000200002-sza","Mining is the most fundamental engineering discipline and the most rewarding","Spearing, A.J.S.","Journal of the Southern African Institute of Mining and Metallurgy; 110(2); 1-2","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532010000200002&lang=pt" 
"S0717-34582010000100001-chl","Development of potency assays for a plasmid containing vascular endothelial growth factor 2","Huang, Li-chun, Chin, Emily, Chiang, Yawen L","Electronic Journal of Biotechnology; 13(1); 1-2","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100001&lang=pt" 
"S0717-34582010000100002-chl","Diffusional restrictions in glyoxyl-agarose immobilized penicillin G acylase of different particle size and protein loading","Illanes, Andrés, González, José Miguel, Gómez, José Manuel, Valencia, Pedro, Wilson, Lorena","Electronic Journal of Biotechnology; 13(1); 2-3","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100002&lang=pt" 
"S0717-34582010000100003-chl","Enhancement of wanlongmycin production by nitrogen ion beam implantation","Zhang, Xiaoyong, Lin, Birun, Gao, Xiangyang, Shen, Huifang","Electronic Journal of Biotechnology; 13(1); 3-4","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100003&lang=pt" 
"S0717-34582010000100004-chl","Genetic diversity of breeding popcorn lines determined by SSR markers","Ribeiro Trindade, Ana Paula, Barth Pinto, Ronald José, Amaral Júnior, Antonio Teixeira do, Mangolin, Claudete Aparecida, Silva Machado, Maria de Fátima Pires da, Scapim, Carlos Alberto","Electronic Journal of Biotechnology; 13(1); 4-5","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100004&lang=pt" 
"S0717-34582010000100005-chl","Genotypic variation in morphology and freezing resistance of Eucalyptus globulus seedlings subjected to drought hardening in nursery","Coopman, Rafael E, Jara, Jorge C, Escobar, Rene, Corcuera, Luis J, Bravo, Leon A","Electronic Journal of Biotechnology; 13(1); 5-6","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100005&lang=pt" 
"S0717-34582010000100006-chl","In vitro plant regeneration system for common bean (Phaseolus vulgaris): effect of N6-benzylaminopurine and adenine sulphate","Gatica Arias, Andrés M, Muñoz Valverde, Jenny, Ramírez Fonseca, Pilar, Valdez Melara, Marta","Electronic Journal of Biotechnology; 13(1); 6-7","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100006&lang=pt" 
"S0717-34582010000100007-chl","In vitro regeneration and genetic fidelity of Tigridia pavonia (L.f.) DC.","Piña-Escutia, José Luis, Vázquez-García, Luis Miguel, Arzate-Fernández, Amaury Martín","Electronic Journal of Biotechnology; 13(1); 7-8","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100007&lang=pt" 
"S0717-34582010000100008-chl","Inhibition of shrimp pathogenic vibrios by extracellular compounds from a proteolytic bacterium Pseudomonas sp. W3","Rattanachuay, Pattamarat, Kantachote, Duangporn, Tantirungkij, Manee, Nitoda, Teruhiko, Kanzaki, Hiroshi","Electronic Journal of Biotechnology; 13(1); 8-9","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100008&lang=pt" 
"S0717-34582010000100009-chl","Molecular authentication of the traditional Chinese medicinal plant Angelica sinensis based on internal transcribed spacer of nrDNA","Feng, Tu, Liu, Shuang, He, Xing-jin","Electronic Journal of Biotechnology; 13(1); 9-10","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100009&lang=pt" 
"S0717-34582010000100010-chl","Normalized embryoid cDNA library of oil palm (Elaeis guineensis)","Chan, Pek-Lan, Ma, Lay-Sun, Low, Eng-Ti L, Shariff, Elyana M, Ooi, Leslie Cheng-Li, Cheah, Suan-Choo, Singh, Rajinder","Electronic Journal of Biotechnology; 13(1); 10-11","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100010&lang=pt" 
"S0717-34582010000100011-chl","Simultaneous effects of pH and substrate concentration on hydrogen production by acidogenic fermentation","Cubillos, Genoveva, Arrué, Ramon, Jeison, David, Chamy, Rolando, Tapia, Estela, Rodríguez, Jorge, Ruiz-Filippi, Gonzalo","Electronic Journal of Biotechnology; 13(1); 11-12","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100011&lang=pt" 
"S0717-34582010000100012-chl","Induction of somatic embryogenesis as an example of stress-related plant reactions","Zavattieri, Maria Amely, Frederico, António Miguel, Lima, Mónica, Sabino, Rui, Arnholdt-Schmitt, Birgit","Electronic Journal of Biotechnology; 13(1); 12-13","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100012&lang=pt" 
"S0717-34582010000100013-chl","Sequential use of ammonium and leucine as nitrogen sources during growth of Geotrichum candidum on a glucose based medium","Adour, Lydia, Bude, Florence, Amrane, Abdeltif","Electronic Journal of Biotechnology; 13(1); 13-14","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100013&lang=pt" 
"S0717-34582010000100014-chl","A phage display combined with DNA affinity magnetic system can be applied to a screening of DNA binding proteins, such as transcription factors","Yulita, Kusumadewi Sri, Kouno, Takafumi, Ezaki, Bunichi","Electronic Journal of Biotechnology; 13(1); 14-15","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000100014&lang=pt" 
"S0187-62362010000300001-mex","Chemical composition of rainwater in northeastern México","RAMÍREZ LARA, E., MIRANDA GUARDIOLA, R., GRACIA VÁSQUEZ, Y., BALDERAS RENTERÍA, I., BRAVO ÁLVAREZ, H., SOSA ECHEVERRÍA, R., SÁNCHEZ ÁLVAREZ, P., ALARCÓN JIMÉNEZ, A., TORRES, M. C., KAHL, J.","Atmósfera; 23(3); 213-224","Atmósfera","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362010000300001&lang=pt" 
"S0187-62362010000300002-mex","A neural network approach for temperature retrieval from AMSU-A measurements onboard NOAA-15 and NOAA-16 satellites and a case study during Gonu cyclone","MITRA, A. K., KUNDU, P. K., SHARMA, A. K., ROY BHOWMIK, S. K.","Atmósfera; 23(3); 225-239","Atmósfera","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362010000300002&lang=pt" 
"S0187-62362010000300003-mex","Atmospheric boundary layer height calculation in México City derived by applying the individual eulerian box model","ZELAYA-ÁNGEL, O., TOMÁS, S. A., SÁNCHEZ-SINENCIO, F., ALTUZAR, V., MENDOZA-BARRERA, C., ARRIAGA, J. L.","Atmósfera; 23(3); 241-251","Atmósfera","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362010000300003&lang=pt" 
"S0187-62362010000300004-mex","ENSO influence on satellite-derived chlorophyll trends in the Gulf of California","HERRERA-CERVANTES, H., LLUCH-COTA, S. E., LLUCH-COTA, D. B., GUTIÉRREZ DE VELASCO SANROMÁN, G., LLUCH-BELDA, D.","Atmósfera; 23(3); 253-262","Atmósfera","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362010000300004&lang=pt" 
"S0187-62362010000300005-mex","South American atmospheric circulation anomalies related to droughts in the northwest of Argentina (1951-1980)","BOBBA, M. E., MINETTI, J. L.","Atmósfera; 23(3); 263-275","Atmósfera","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362010000300005&lang=pt" 
"S0187-62362010000300006-mex","A statistical study of seasonal winter rainfall prediction in the Comahue region (Argentina)","GONZÁLEZ, M. H., SKANSI, M. M., LOSANO, F.","Atmósfera; 23(3); 277-294","Atmósfera","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362010000300006&lang=pt" 
"S0187-62362010000100001-mex","The role of convective parameterization in the simulation of a cyclone over the South Atlantic","ROCHA, R. P. DA, CAETANO, E.","Atmósfera; 23(1); 1-23","Atmósfera","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362010000100001&lang=pt" 
"S0187-62362010000100002-mex","Rossby wave propagation tracks in southern hemisphere mean basic flows associated to generalized frosts over southern South America","MÜLLER, G. V., AMBRIZZI, T.","Atmósfera; 23(1); 25-35","Atmósfera","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362010000100002&lang=pt" 
"S0187-62362010000100003-mex","The impact of urbanization on the monthly averaged diurnal cycle in October 2004 in the Pearl River Delta region","LIN, W., WANG, B., LI, J., WANG, X., ZENG, L., YANG, L., LIN, H.","Atmósfera; 23(1); 37-51","Atmósfera","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362010000100003&lang=pt" 
"S0187-62362010000100004-mex","Simulation of high impact convective events over Indian region by ARPS model with assimilation of Doppler Weather Radar radial velocity and reflectivity","SRIVASTAVA, KULDEEP, ROY BHOWMIK, S. K., SEN ROY, S., THAMPI, S. B., REDDY, Y. K.","Atmósfera; 23(1); 53-73","Atmósfera","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362010000100004&lang=pt" 
"S0187-62362010000100005-mex","Changing rainfall in the Palakkad plains of South India","RAJ, P. P. N., AZEEZ, P. A.","Atmósfera; 23(1); 75-82","Atmósfera","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362010000100005&lang=pt" 
"S0187-62362010000100006-mex","Sulfate, nitrate and chloride in PM10 in the city of San José, Costa Rica: 2004-2006","HERRERA MURILLO, J., ROJAS MARÍN, J. F., RODRÍGUEZ ROMÁN, S., GARCÍA MARTÍNEZ, R.","Atmósfera; 23(1); 83-94","Atmósfera","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362010000100006&lang=pt" 
"S0120-99652010000100010-col","Periodo de interferencia de arvenses en el cultivo de berenjena (Solanum melongena L.)","Aramendiz-Tatis, Hermes, Cardona-Ayala, Carlos, De Oro, Rafael","Agronomía Colombiana; 28(1); 81-88","Agronomía Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652010000100010&lang=pt" 
"S0120-99652010000100011-col","Propuesta de manejo de arvenses en el cultivo de espinaca (Spinacea oleracea L.) basada en aspectos agronómicos y socioeconómicos","Rodríguez, Marcela, Plaza, Guido, Gil, Rodrigo, Chaves, Bernardo, Jiménez, Jaime","Agronomía Colombiana; 28(1); 89-97","Agronomía Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652010000100011&lang=pt" 
"S0120-99652010000100012-col","Los pequeños productores están limitados para adoptar nuevos cultivos. El caso de las hierbas aromáticas en la región de Sumapaz, Cundinamarca","Barrientos, Juan Carlos, Cardona, José Ómar","Agronomía Colombiana; 28(1); 99-106","Agronomía Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652010000100012&lang=pt" 
"S0120-99652010000100013-col","Situación de la competitividad de las Pyme en Colombia: elementos actuales y retos","Montoya, Alexandra, Montoya R., Iván, Castellanos, Oscar","Agronomía Colombiana; 28(1); 107-117","Agronomía Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652010000100013&lang=pt" 
"S0120-99652010000100009-col","Ecophysiology of horticultural crops: an overview","Restrepo-Díaz, Hermann, Melgar, Juan Carlos, Lombardini, Leonardo","Agronomía Colombiana; 28(1); 71-79","Agronomía Colombiana","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652010000100009&lang=pt" 
"S0120-99652010000100008-col","Comportamiento fenológico de la mandarina &#039;Arrayana&#039; en el piedemonte del Meta, Colombia","Orduz-Rodríguez, Javier Orlando, Monroy, Hernán Javier, Fischer, Gerhard","Agronomía Colombiana; 28(1); 63-70","Agronomía Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652010000100008&lang=pt" 
"S0120-99652010000100003-col","Efecto del ácido giberélico y la 6-bencilaminopurina sobre el desarrollo de yemas en injertos de cacao (Theobroma cacao L.)","Cárdenas-Hernández, Julián F, Álvarez-Herrera, Javier Giovanni, Barragán Q., Eduardo, Rivera, Carlos Mauricio","Agronomía Colombiana; 28(1); 19-27","Agronomía Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652010000100003&lang=pt" 
"S0120-99652010000100002-col","Origen y evolución de la papa cultivada. Una revisión","Rodríguez, Luis Ernesto","Agronomía Colombiana; 28(1); 9-17","Agronomía Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652010000100002&lang=pt" 
"S0120-99652010000100001-col","EDITORIAL","Fischer, Gerhard","Agronomía Colombiana; 28(1); 3-4","Agronomía Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652010000100001&lang=pt" 
"S0120-99652010000100007-col","Técnicas hortícolas para optimizar el tamaño y la calidad del fruto del naranjo (Citrus sinensis L.)","Cabezas-Gutiérrez, Marco, Rodríguez E, Carlos Andrés","Agronomía Colombiana; 28(1); 55-62","Agronomía Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652010000100007&lang=pt" 
"S0120-99652010000100006-col","Modelo de aparición de nudos en clavel (Dianthus caryophyllus L.) cv. Delphi cultivado en sustratos","López M, Miguel Ángel, Chaves, Bernardo, Flórez R, Víctor Julio, Salazar, Melba Ruth","Agronomía Colombiana; 28(1); 47-54","Agronomía Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652010000100006&lang=pt" 
"S0120-99652010000100005-col","Captación y uso de la radiación en plantas de estevia (Stevia rebaudiana Bert.) en el Caribe colombiano","Jarma O, Alfredo, Carranza G, Carlos, Clavijo P, Jairo","Agronomía Colombiana; 28(1); 37-46","Agronomía Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652010000100005&lang=pt" 
"S0120-99652010000100004-col","Imbibition and percentage of germination of cape gooseberry (Physalis peruviana L.) seeds under NaCl stress","Miranda, Diego, Ulrichs, Christian, Fischer, Gerhard","Agronomía Colombiana; 28(1); 29-35","Agronomía Colombiana","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652010000100004&lang=pt" 
"S1413-81232010000100005-scl","Da pesquisa sobre segurança alimentar e nutricional no Brasil ao desafio de criação de comitês de alimentação e nutrição","Proença, Rossana Pacheco da Costa","Ciência &amp; Saúde Coletiva; 15(1); 24-26","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100005&lang=pt" 
"S1413-81232010000100006-scl","Pesquisar sobre segurança alimentar e nutricional no Brasil: a que viemos?","Castro, Luciana Maria Cerqueira","Ciência &amp; Saúde Coletiva; 15(1); 26-28","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100006&lang=pt" 
"S1413-81232010000100011-scl","Avaliação microbiológica da água de consumo empregada em unidades de alimentação","Siqueira, Leonardo Pereira de, Shinohara, Neide Kazue Sakugawa, Lima, Rosália Maria Torres de, Paiva, José do Egito de, Lima Filho, José Luiz de, Carvalho, Irineide Teixeira de","Ciência &amp; Saúde Coletiva; 15(1); 63-66","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100011&lang=pt" 
"S1413-81232010000100007-scl","Os autores respondem: Revisitando a pesquisa brasileira sobre segurança alimentar e nutricional","","Ciência &amp; Saúde Coletiva; 15(1); 28-30","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100007&lang=pt" 
"S1413-81232010000100019-scl","Estilo de vida e fatores de risco associados ao aumento da gordura corporal de mulheres","Fett, Carlos Alexandre, Fett, Waléria Christiane Rezende, Marchini, Júlio Sérgio, Ribeiro, Rosane Pilot Pessa","Ciência &amp; Saúde Coletiva; 15(1); 131-140","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100019&lang=pt" 
"S1413-81232010000100030-scl","Utilização da telemedicina como estratégia de promoção de saúde em comunidades ribeirinhas da Amazônia: experiência de trabalho interdisciplinar, integrando as diretrizes do SUS","Machado, Felipe Salles Neves, Carvalho, Marcela Alves Pinto de, Mataresi, Andrea, Mendonça, Eloísa Trevisan, Cardoso, Lucila Moraes, Yogi, Milton Seiyu, Rigato, Hamilton Modesto, Salazar, Marcelo","Ciência &amp; Saúde Coletiva; 15(1); 247-254","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100030&lang=pt" 
"S1413-81232010000100029-scl","Diferenciais intra-urbanos da situação de mortalidade no município de Camaragibe: 1999 a 2003","Ferreira, Jacyra Salucy Antunes, Silva, Maria Dolores Paes da, Silva, Izabel Cristina de Avelar","Ciência &amp; Saúde Coletiva; 15(1); 239-245","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100029&lang=pt" 
"S1413-81232010000100026-scl","From legitimation to (re-)signification: the therapeutic itinerary of workers with RSIs/WMSDs","Neves, Robson da Fonseca, Nunes, Mônica de Oliveira","Ciência &amp; Saúde Coletiva; 15(1); 211-220","Ciência &amp; Saúde Coletiva","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100026&lang=pt" 
"S1413-81232010000100025-scl","Environment and Obesity in the National Children&#039;s Study","Trasande, Leonardo, Cronk, Chris, Durkin, Maureen, Weiss, Marianne, Schoeller, Dale, Gall, Elizabeth, Hewitt, Jeanne, Carrel, Aaron, Landrigan, Philip, Gillman, Matthew","Ciência &amp; Saúde Coletiva; 15(1); 195-210","Ciência &amp; Saúde Coletiva","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100025&lang=pt" 
"S1413-81232010000100028-scl","Evolução temporal da dengue no município de Ribeirão Preto, São Paulo, 1994 a 2003","Hino, Paula, Santos, Carolina Carvalho dos, Santos, Mirian Oliveira dos, Cunha, Tarcísio Neves da, Santos, Claudia Benedita dos","Ciência &amp; Saúde Coletiva; 15(1); 233-238","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100028&lang=pt" 
"S1413-81232010000100035-scl","Método Mãe Canguru: uma investigação da prática domiciliar","Araújo, Cristiane Luciana de, Rios, Cláudia Teresa Frias, Santos, Marinese Hermínia dos, Gonçalves, Anna Paula Ferrario","Ciência &amp; Saúde Coletiva; 15(1); 301-307","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100035&lang=pt" 
"S1413-81232010000100004-scl","Desafios na interface pesquisa-construção do direito humano à alimentação: reflexões no âmbito da segurança alimentar e nutricional","Bosi, Maria Lúcia Magalhães","Ciência &amp; Saúde Coletiva; 15(1); 22-24","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100004&lang=pt" 
