"S0102-09352006000500004-scl","Fatores de virulência em linhagens de Escherichia coli isoladas de mastite bovina","Ribeiro, M.G., Costa, E.O., Leite, D.S., Langoni, H., Garino Júnior, F., Victória, C., Listoni, F.J.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 58(5); 724-731","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352006000500004&lang=pt" 
"S0102-69092006000300010-scl","Problemas para a atividade internacional das unidades subnacionais: estados e municípios brasileiros","Vigevani, Tullo","Revista Brasileira de Ciências Sociais; 21(62); 127-139","Revista Brasileira de Ciências Sociais","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092006000300010&lang=pt" 
"S0102-69092006000300001-scl","A primazia dos cientistas naturais na construção da agenda ambiental contemporânea","Drummond, José Augusto","Revista Brasileira de Ciências Sociais; 21(62); 5-25","Revista Brasileira de Ciências Sociais","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092006000300001&lang=pt" 
"S0034-72992006000500020-scl","Caracterização imuno-histoquímica de lesão híbrida de ameloblastoma desmoplásico e convencional","Santos, Jean Nunes dos, De Souza, Veronica Ferreira, Azevêdo, Roberto Almeida, Sarmento, Viviane Almeida, Souza, Lélia Batista","Revista Brasileira de Otorrinolaringologia; 72(5); 709-713","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000500020&lang=pt" 
"S0100-69912006000500013-scl","Pancreatite aguda biliar na infância","Menin, Flavio Augusto, Petreca, Alexandre, Teixeira, Roni Leonardo","Revista do Colégio Brasileiro de Cirurgiões; 33(5); 341-342","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000500013&lang=pt" 
"S0100-69912006000500012-scl","Hérnia de amyand","Salles, Valdemir José Alegre, Bassi, Deomir Germano, Speranzini, Manlio Basilio","Revista do Colégio Brasileiro de Cirurgiões; 33(5); 339-340","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000500012&lang=pt" 
"S0100-69912006000500001-scl","Comunicação científica em cirurgia","Goldenberg, Saul, Guimarães, Carlos Alberto","Revista do Colégio Brasileiro de Cirurgiões; 33(5); 264-264","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000500001&lang=pt" 
"S0100-69912006000500007-scl","Influência da idade no tempo de internação e no grau evolutivo das apendicites agudas","Almeida, Marcelo Wilson Rocha, João, Ângela Trevisan, Oliveira, Fernanda Silveira de, Mattos, Humberto Carvalho de, Silva, André Rodrigues da, Silva, Maria Cristina G. Barbosa e","Revista do Colégio Brasileiro de Cirurgiões; 33(5); 294-297","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000500007&lang=pt" 
"S0100-69912006000500011-scl","Duplicação uretral em homem adulto","Ottoni, Marcelo Leite, Dornas, Maria Cristina, Rubstein, Irineu, Oliveira, Carlos Alberto Basílio de, Iglesias, Antonio Carlos","Revista do Colégio Brasileiro de Cirurgiões; 33(5); 336-338","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000500011&lang=pt" 
"S0100-69912006000500009-scl","Esplenectomia subtotal por via laparoscópica em cães","Petroianu, Andy, Berindoague Neto, René","Revista do Colégio Brasileiro de Cirurgiões; 33(5); 305-310","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000500009&lang=pt" 
"S0100-69912006000500010-scl","Rastreamento de lesões pré-neoplásicas do ânus: citologia anal e anuscopia de alta resolução novas armas para prevenção","Coutinho, José Ricardo Hildebrandt","Revista do Colégio Brasileiro de Cirurgiões; 33(5); 311-317","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000500010&lang=pt" 
"S0100-69912006000500002-scl","Perda de calor determinada pela exposição das alças intestinais em ratos","Bahten, Luiz Carlos Von, Mantovani, Mario, Nicoluzzi, João Eduardo Leal, Silveira, Fábio, Bahten, Aline Cadena Von","Revista do Colégio Brasileiro de Cirurgiões; 33(5); 265-271","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000500002&lang=pt" 
"S0100-69912006000500003-scl","O sistema Apache II e o prognóstico de pacientes submetidos às operações de grande e pequeno porte","Castro Junior, Miguel Angelo Martins de, Castro, Miguel Angelo Martins de, Castro, Angela Potter de, Silva, Alcino Lázaro da","Revista do Colégio Brasileiro de Cirurgiões; 33(5); 272-278","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000500003&lang=pt" 
"S0100-69912006000500004-scl","Valor das provas de posicionamento da ponta da agulha de veress em punção do hipocôndrio esquerdo na instalação do pneumoperitônio","Azevedo, Otávio Cansanção de, Azevedo, João Luiz Moreira Coutinho, Sorbello, Albino Augusto, Miguel, Gustavo Peixoto Soares, Guindalini, Rodrigo Santa Cruz, Godoy, Antônio Cláudio de","Revista do Colégio Brasileiro de Cirurgiões; 33(5); 279-284","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000500004&lang=pt" 
"S0100-69912006000500005-scl","Correlação entre hipomotilidade da vesícula biliar e desenvolvimento de colecistolitíase após operação bariátrica","Lehmann, Ana Lúcia Fürstenberger, Valezi, Antônio Carlos, Brito, Edivaldo Macedo de, Marson, Antônio César, Souza, José Carlos Lacerda de","Revista do Colégio Brasileiro de Cirurgiões; 33(5); 285-288","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000500005&lang=pt" 
"S0100-69912006000500006-scl","Classificação laparoscópica da apendicite aguda: correlação entre graus da doença e as variáveis perioperatórias","Gomes, Carlos Augusto, Nunes, Tarcizo Afonso","Revista do Colégio Brasileiro de Cirurgiões; 33(5); 289-293","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000500006&lang=pt" 
"S0100-69912006000500008-scl","Fatores prognósticos clínicos e anatomopatológicos dos tumores estromais gastrointestinais (gist) de origem gástrica","Valadão, Marcus, Lourenço, Laércio Gomes, Linhares, Eduardo, Romano, Sérgio, Kesley, Rubens, Siqueira, Deborah","Revista do Colégio Brasileiro de Cirurgiões; 33(5); 298-304","Revista do Colégio Brasileiro de Cirurgiões","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912006000500008&lang=pt" 
"S1020-49892006000900003-spa","Soroepidemiologia da hepatite B e C em índios Kaingang do Sul do Brasil","Ferreira, Aline, Greca, Daniel, Tavares, Ery, Moriya, Yatiyo, Spelling, Florise, Boeira, Maristela, Santos, Sidneis dos, Messias-Reason, Iara de","Revista Panamericana de Salud Pública; 20(4); 230-235","Revista Panamericana de Salud Pública","Português","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900003&lang=pt" 
"S1020-49892006000900011-spa","Los determinantes sociales de la salud, la posición socioeconómica y la inequidad en salud","","Revista Panamericana de Salud Pública; 20(4); 271-272","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900011&lang=pt" 
"S1020-49892006000900010-spa","Seroprevalencia y factores de riesgo de la infección por el VIH en trabajadoras sexuales de América del Sur","","Revista Panamericana de Salud Pública; 20(4); 270-271","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900010&lang=pt" 
"S1020-49892006000900014-spa","Errata: Robilotta, &quot;A tomografia por emissão de pósitrons: uma nova modalidade na medicina nuclear brasileira&quot; (Rev Panam Salud Publica. 2006;20(2/3):134-42.)","","Revista Panamericana de Salud Pública; 20(4); 235-235","Revista Panamericana de Salud Pública","Português","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900014&lang=pt" 
"S1020-49892006000900012-spa","Efecto independiente de la exposición pasiva prenatal y posnatal al tabaco","","Revista Panamericana de Salud Pública; 20(4); 272-272","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900012&lang=pt" 
"S1020-49892006000900009-spa","Reflexiones sobre el desarrollo de capacidades para la promoción de salud en Perú","","Revista Panamericana de Salud Pública; 20(4); 269-270","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900009&lang=pt" 
"S1020-49892006000900008-spa","Confirman la gran diversidad de Leishmania en el estado de Acre, Brasil","","Revista Panamericana de Salud Pública; 20(4); 268-269","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900008&lang=pt" 
"S1020-49892006000900007-spa","Efecto del tamaño de las agujas en la inmunogenicidad y reactogenicidad de dos vacunas aplicadas a lactantes","","Revista Panamericana de Salud Pública; 20(4); 268-268","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900007&lang=pt" 
"S1020-49892006000900001-spa","Evaluación del impacto económico de la vacuna antirrotavírica en Venezuela","Constenla, Dagna, Pérez-Schael, Irene, Rheingans, Richard D., Antil, Lynn, Salas, Hans, Yarzábal, Juan Pablo","Revista Panamericana de Salud Pública; 20(4); 213-222","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900001&lang=pt" 
"S1020-49892006000900002-spa","Sexually transmitted infections and private physicians in Peru, 2003","Hsieh, Evelyn J., Blas, Magaly M., La Rosa Roca, Sayda, Garcia, Patricia J.","Revista Panamericana de Salud Pública; 20(4); 223-229","Revista Panamericana de Salud Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900002&lang=pt" 
"S1020-49892006000900004-spa","Arsenic in drinking water in the Los Altos de Jalisco region of Mexico","Hurtado-Jiménez, Roberto, Gardea-Torresdey, Jorge L.","Revista Panamericana de Salud Pública; 20(4); 236-247","Revista Panamericana de Salud Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900004&lang=pt" 
"S1020-49892006000900005-spa","Relación costo-efectividad de la vacuna contra Haemophilus influenzae tipo b en niños menores de dos años de edad en Colombia","Guzmán, Nelson Alvis, De La Hoz Restrepo, Fernando, Consuelo, David Vivas","Revista Panamericana de Salud Pública; 20(4); 248-255","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900005&lang=pt" 
"S1020-49892006000900006-spa","Associations between dengue and combinations of weather factors in a city in the Brazilian Amazon","Rosa-Freitas, Maria Goreti, Schreiber, Kathleen V., Tsouris, Pantelis, Weimann, Ellem Tatiani de Souza, Luitgards-Moura, José Francisco","Revista Panamericana de Salud Pública; 20(4); 256-267","Revista Panamericana de Salud Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900006&lang=pt" 
"S1020-49892006000900013-spa","Chile: protección social de la salud","Urriola, Rafael","Revista Panamericana de Salud Pública; 20(4); 273-286","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000900013&lang=pt" 
"S0104-93132006000200002-scl","De divinações xamânicas e acusações de feitiçaria: imagens Wauja da agência letal","Barcelos Neto, Aristóteles","Mana; 12(2); 285-313","Mana","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132006000200002&lang=pt" 
"S0104-93132006000200004-scl","A gênese social do homo-economicus: a Argélia e a sociologia da economia em Pierre Bourdieu","Garcia-Parpet, Marie-France","Mana; 12(2); 333-357","Mana","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132006000200004&lang=pt" 
"S0104-93132006000200005-scl","Noções de corporalidade e pessoa entre os Jodï","López, Egleé","Mana; 12(2); 359-388","Mana","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132006000200005&lang=pt" 
"S0104-93132006000200006-scl","Sobre bebês e totemismo","Machado, Igor José de Renó","Mana; 12(2); 389-418","Mana","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132006000200006&lang=pt" 
"S0104-93132006000200007-scl","Tensões entre gêneros na classe popular: uma discussão com o paradigma holista","Salem, Tania","Mana; 12(2); 419-447","Mana","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132006000200007&lang=pt" 
"S0104-93132006000200010-scl","A prática etnográfica como compartilhamento do tempo e como objetivação","Fabian, Johannes","Mana; 12(2); 503-520","Mana","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132006000200010&lang=pt" 
"S0104-93132006000200008-scl","Como sabemos o que é verdade? O caso do mana em Fiji","Toren, Christina","Mana; 12(2); 449-477","Mana","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132006000200008&lang=pt" 
"S0103-50532006000600005-scl","Low temperature pyrocarbons: a review","Bourrat, Xavier, Langlais, Francis, Chollon, Georges, Vignoles, Gérard Louis","Journal of the Brazilian Chemical Society; 17(6); 1090-1095","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600005&lang=pt" 
"S0103-50532006000600004-scl","Application of nanotextured carbons for electrochemical energy storage in aqueous medium","Béguin, François","Journal of the Brazilian Chemical Society; 17(6); 1083-1089","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600004&lang=pt" 
"S0103-50532006000600002-scl","Catalysts in syntheses of carbon and carbon precursors","Mochida, Isao, Yoon, Seong-Ho, Qiao, Wenming","Journal of the Brazilian Chemical Society; 17(6); 1059-1073","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600002&lang=pt" 
"S0103-50532006000600007-scl","Linear viscoelasticity of textured carbonaceous mesophases","Lima, Luiz Rogério P. de Andrade, Rey, Alejandro D.","Journal of the Brazilian Chemical Society; 17(6); 1109-1116","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600007&lang=pt" 
"S0103-50532006000600008-scl","Composite materials based on modified epoxy resin and carbon fiber","Gonçalez, Viviane, Barcia, Fabio L., Soares, Bluma G.","Journal of the Brazilian Chemical Society; 17(6); 1117-1123","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600008&lang=pt" 
"S0103-50532006000600013-scl","Characterization of Si1-xCx:H thin films deposited by PECVD for SiCOI heterojuntion fabrication","Forhan, Neisy A. E., Fantini, Márcia C. A., Pereyra, Inés","Journal of the Brazilian Chemical Society; 17(6); 1158-1162","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600013&lang=pt" 
"S0103-50532006000600016-scl","NMR and FTIR characterization of petroleum residues: structural parameters and correlations","Castro, Alexandre T.","Journal of the Brazilian Chemical Society; 17(6); 1181-1185","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600016&lang=pt" 
"S0103-50532006000600017-scl","Synthesis of C60(OH)18-20 in aqueous alkaline solution under O2-atmosphere","Alves, Gustavo Catão, Ladeira, Luiz Orlando, Righi, Ariete, Krambrock, Klaus, Calado, Hállen Daniel, Gil, Rossimiriam Pereira de Freitas, Pinheiro, Maurício Veloso B.","Journal of the Brazilian Chemical Society; 17(6); 1186-1190","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600017&lang=pt" 
"S0104-93132006000200015-scl","Entre o bairro e a prisão: tráfico e trajectos","Chaves, Miguel","Mana; 12(2); 533-536","Mana","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132006000200015&lang=pt" 
"S0103-50532006000600011-scl","Activated petroleum coke for natural gas storage","Méndez, Manoel O. A., Lisbôa, Antonio C. L., Coutinho, Aparecido R., Otani, Choyou","Journal of the Brazilian Chemical Society; 17(6); 1144-1150","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600011&lang=pt" 
"S0103-50532006000600003-scl","Supercapacitors based on carbon materials and ionic liquids","Frackowiak, Elzbieta","Journal of the Brazilian Chemical Society; 17(6); 1074-1082","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600003&lang=pt" 
"S0103-50532006000600006-scl","Anisotropy and mesophase formation towards carbon fibre production from coal tar and petroleum pitches: a review","Castro, Luiz Depine de","Journal of the Brazilian Chemical Society; 17(6); 1096-1108","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600006&lang=pt" 
"S0103-50532006000600009-scl","Different carbon nanostructured materials obtained in catalytic chemical vapor deposition","Veríssimo, Carla, Moshkalyo, Stanislav A., Ramos, Antônio C. S., Gonçalves, José L., Alves, Oswaldo L., Swart, Jacobus W.","Journal of the Brazilian Chemical Society; 17(6); 1124-1132","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600009&lang=pt" 
"S0103-50532006000600010-scl","Characterization of copper adsorption on oxidized activated carbon","Mesquita, João Paulo de, Martelli, Patrícia B., Gorgulho, Honória de Fátima","Journal of the Brazilian Chemical Society; 17(6); 1133-1143","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600010&lang=pt" 
"S0103-50532006000600012-scl","Porous carbon obtained by the pyrolysis of TiO2/poly(furfuryl alcohol) nanocomposite: preparation, characterization and utilization for adsorption of reactive dyes from aqueous solution","Almeida Filho, Cláudio de, Zarbin, Aldo J. G.","Journal of the Brazilian Chemical Society; 17(6); 1151-1157","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600012&lang=pt" 
"S0103-50532006000600014-scl","Raman and infrared spectroscopy studies of carbon nitride films prepared on Si (100) substrates by ion beam assisted deposition","Sucasaire, Wilmer, Matsuoka, Masao, Lopes, Karina C., Mittani, Juan C. R., Avanci, Luis H., Chubaci, Jose F. D., Added, Nemitala, Trava, Vladimir, Corat, Evaldo J.","Journal of the Brazilian Chemical Society; 17(6); 1163-1169","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600014&lang=pt" 
"S0103-50532006000600015-scl","Mesoporous carbons prepared by nano-casting with meso- or non-porous silica nanoparticles","Silva, Camila Ramos da, Wallau, Martin, Urquieta-González, Ernesto A.","Journal of the Brazilian Chemical Society; 17(6); 1170-1180","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000600015&lang=pt" 
"S0066-782X2006002200001-scl","I Diretriz de Ressonância e Tomografia Cardiovascular da Sociedade Brasileira de Cardiologia Sumário Executivo","Cattani, César Augusto Mastrofrancisco, Jasinowodolinsk, Dany, Lucchesi, Fabiano, Rocha, Fábio Berezowsky, Pedroti, Fátima Cristina, Szarf, Gilberto, Monte, Guilherme Urpia, Kuroki, Iugiro Roberto, Andrade, Joalbo, Parga Filho, José Rodrigues, Correia, Luis Cláudio, Ávila, Luiz Francisco, Hadlich, Marcelo, Zapparoli, Marcelo, Barbosa, Marcia, Mugnaini, Márcia Lima, Siqueira, Maria Helena Albernaz, Uellendhal, Marly Maria, Rosário Neto, Miguel Abraão, Schwarzman, Paulo R., Santos Filho, Raul Dias dos, Loureiro, Ricardo, Kalil Filho, Roberto, Vieira, Robson de Macedo","Arquivos Brasileiros de Cardiologia; 87(); 1-12","Arquivos Brasileiros de Cardiologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006002200001&lang=pt" 
"S0103-50532006000500009-scl","Development of MSPD method for the determination of pesticide residues in tomato by GC-MS","Menezes Filho, Adalberto, Navickiene, Sandro, Dórea, Haroldo S.","Journal of the Brazilian Chemical Society; 17(5); 874-879","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500009&lang=pt" 
"S0103-50532006000500001-scl","Editorial","Pinto, Angelo C.","Journal of the Brazilian Chemical Society; 17(5); -","Journal of the Brazilian Chemical Society","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500001&lang=pt" 
"S0103-50532006000500004-scl","Membrane-based extraction of nickel(II) using the mixture Acorga M5640 and DP-8R as carrier","Alguacil, Francisco José, Alonso, Manuel, López-Delgado, Aurora","Journal of the Brazilian Chemical Society; 17(5); 839-843","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500004&lang=pt" 
"S0103-50532006000500006-scl","Partial molar volume of mefenamic acid in alcohol at temperatures between T=293.15 and T=313.15 K","Iqbal, Muhammad J., Siddiquah, Mahrukh","Journal of the Brazilian Chemical Society; 17(5); 851-858","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500006&lang=pt" 
"S0103-50532006000500014-scl","Oxygen reduction at a manganate electrocatalyst in KOH solutions","Sequeira, César A. C., Santos, Diogo M. F., Baptista, Walmar","Journal of the Brazilian Chemical Society; 17(5); 910-914","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500014&lang=pt" 
"S0103-50532006000500020-scl","Synthesis and antiproliferative activity of novel limonene derivatives with a substituted thiourea moiety","Figueiredo, Isis M., Santos, Luciane V. dos, Costa, Willian F. da, Carvalho, João E. de, Silva, Cleuza C. da, Sacoman, Juliana L., Kohn, Luciana K., Sarragiotto, Maria H.","Journal of the Brazilian Chemical Society; 17(5); 954-960","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500020&lang=pt" 
"S0103-50532006000500025-scl","Sistematic study of benzo[a]pyrene in coffee samples","Badolato, Elza S. G., Martins, Maristela S., Aued-Pimentel, Sabria, Alaburda, Janete, Kumagai, Edna E., Baptista, Gisleine G., Rosenthal, Amaury","Journal of the Brazilian Chemical Society; 17(5); 989-993","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500025&lang=pt" 
"S0103-50532006000500028-scl","A structural conformation study of aquatic humic acid","Zara, Luiz F., Rosa, André H., Toscano, Ilda A. S., Rocha, Julio C.","Journal of the Brazilian Chemical Society; 17(5); 1014-1019","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500028&lang=pt" 
"S0103-50532006000500032-scl","Solid phase extraction and spectrophotometric determination of mercury in tobacco and tobacco additives with 5-(p-aminobenzylidene)-thiothiorhodanine","Yang, Weizhu, Hu, Qun, Ma, Jing, Wang, Liming, Yang, Guangyu, Xie, Gang","Journal of the Brazilian Chemical Society; 17(5); 1039-1044","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500032&lang=pt" 
"S0103-50532006000500033-scl","Copper(II) sulfate pentahydrate (CuSO4.5H2O): a green catalyst for solventless acetylation of alcohols and phenols with acetic anhydride","Heravi, Majid M., Behbahani, Farahnaz K., Zadsirjan, Vahideh, Oskooie, Hossien A.","Journal of the Brazilian Chemical Society; 17(5); 1045-1047","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500033&lang=pt" 
"S0103-50532006000500030-scl","Chemical composition and larvicidal activity of the essential oils of Cordia leucomalloides and Cordia curassavica from the Northeast of Brazil","Santos, Renata P., Nunes, Edson P., Nascimento, Ronaldo F., Santiago, Gilvandete Maria P., Menezes, Gustavo Henrique A., Silveira, Edilberto R., Pessoa, Otília Deusdênia L.","Journal of the Brazilian Chemical Society; 17(5); 1027-1030","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500030&lang=pt" 
"S0103-50532006000500016-scl","Determination of Hg and Se in biological materials by chemical vapor generation electrothermal vaporization inductively coupled plasma mass spectrometry using isotope dilution calibration after microwave-assisted digestion with Aqua Regia","Vieira, Mariana A., Ribeiro, Anderson S., Dias, Lúcia F., Curtius, Adilson J.","Journal of the Brazilian Chemical Society; 17(5); 923-928","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500016&lang=pt" 
"S0103-50532006000500013-scl","Dependence of the thioxanthone triplet-triplet absorption spectrum with solvent polarity and aromatic ring substitution","Ferreira, Giovana C., Schmitt, Carla C., Neumann, Miguel G.","Journal of the Brazilian Chemical Society; 17(5); 905-909","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500013&lang=pt" 
"S0103-50532006000500002-scl","Lanthanide dithiocarbamate complexes: efficient catalysts for the cyanosilylation of aldehydes","Vale, Juliana A., Faustino, Wagner M., Menezes, Paulo H., Sá, Gilberto F. de","Journal of the Brazilian Chemical Society; 17(5); 829-831","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500002&lang=pt" 
"S0103-50532006000500003-scl","Azo dye degradation by recycled waste zero-valent iron powder","Pereira, Wellington S., Freire, Renato S.","Journal of the Brazilian Chemical Society; 17(5); 832-838","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500003&lang=pt" 
"S0103-50532006000500005-scl","Characterisation of Prosopis juliflora seed gum and the effect of its addition to kappa-carrageenan systems","Azero, Edwin G., Andrade, Cristina T.","Journal of the Brazilian Chemical Society; 17(5); 844-850","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500005&lang=pt" 
"S0103-50532006000500007-scl","Anion recognition: fabrication of a highly selective and sensitive HPO4(2-) PVC sensor based on a oxo-molybdenum methyl-salen","Ganjali, Mohammad Reza, Norouzi, Parviz, Hatambeygi, Nader, Salavati-Niasari, Masoud","Journal of the Brazilian Chemical Society; 17(5); 859-865","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500007&lang=pt" 
