"S0104-59702012000300018-scl","Por uma história ambiental das áreas naturais protegidas no Brasil","Oliveira, João Rafael Moraes de","História, Ciências, Saúde-Manguinhos; 19(3); 1090-1092","História, Ciências, Saúde-Manguinhos","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300018&lang=pt" 
"S0370-44672012000300011-scl","Tratamento de efluentes de eletrodeposição de níquel por fotoeletrooxidação","Benvenuti, Tatiane, Rodrigues, Marco Antônio Siqueira, Ziulkoski, Ana Luiza, Bernardes, Andréa Moura, Ferreira, Jane Zoppas","Rem: Revista Escola de Minas; 65(3); 349-356","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300011&lang=pt" 
"S0370-44672012000300013-scl","Recrystallization and crystallographic texture in AA4006 aluminum alloy sheets produced by twin roll caster and direct chill processes","Souza, Fabrício Mendes, Plaut, Ronald Lesley, Lima, Nelson Batista de, Fernandes, Ricardo do Carmo, Padilha, Angelo Fernando","Rem: Revista Escola de Minas; 65(3); 363-370","Rem: Revista Escola de Minas","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300013&lang=pt" 
"S1516-35982012000900004-scl","Semen cryopreservation protocols of Mangalarga Marchador stallions","Candeias, Marcela Leite, Alvarenga, Marco Antonio, Carmo, Márcio Teoro do, Ferreira, Heder Nunes, Maior, Mônica Russo Souto, Torres Filho, Rodolpho de Almeida, Rodrigues, André Luís Rios, Brandão, Felipe Zandonadi","Revista Brasileira de Zootecnia; 41(9); 1989-1995","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900004&lang=pt" 
"S1516-35982012000900005-scl","Persistency of lactation using random regression models and different fixed regression modeling approaches","Cobuci, Jaime Araujo, Costa, Claudio Napolis","Revista Brasileira de Zootecnia; 41(9); 1996-2004","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900005&lang=pt" 
"S1516-35982012000900006-scl","Genetic evaluation of European quails by random regression models","Gonçalves, Flaviana Miranda, Pires, Aldrin Vieira, Pereira, Idalmo Garcia, Drumond, Eduardo Silva Cordeiro, Felipe, Vivian Paula Silva, Pinheiro, Sandra Regina Freitas","Revista Brasileira de Zootecnia; 41(9); 2005-2011","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900006&lang=pt" 
"S1516-35982012000900009-scl","Prediction of retail beef yield, trim fat and proportion of high-valued cuts in Nellore cattle using ultrasound live measurements","Silva, Saulo da Luz e, Tarouco, Jaime Urdapilleta, Ferraz, José Bento Sterman, Gomes, Rodrigo da Costa, Leme, Paulo Roberto, Navajas, Elly Ana","Revista Brasileira de Zootecnia; 41(9); 2025-2031","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900009&lang=pt" 
"S1516-35982012000900010-scl","Bone quality of laying hens fed different levels of fiber in the growth phase (7 to 17 weeks of age)","Cruz, Carlos Eduardo Braga, Freitas, Ednardo Rodrigues, Farias, Nadja Naiara Pereira, Xavier, Regina Patrícia de Souza, Lima, Jayron dos Santos Correia, Sá, Newton Lima, Braz, Nádia de Melo, Bezerra, Roseane Madeira","Revista Brasileira de Zootecnia; 41(9); 2032-2038","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900010&lang=pt" 
"S1516-35982012000900013-scl","Nutritional reduction of protein and usage of enzyme in the diet of light layers","Lima, Matheus Ramalho de, Costa, Fernando Guilherme Perazzo, Goulart, Cláudia de Castro, Pinheiro, Sarah Gomes, Souza, Rafael Barbosa de, Morais, Sérgio Antonio de Normando, Lima, Raffaella Castro","Revista Brasileira de Zootecnia; 41(9); 2055-2063","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900013&lang=pt" 
"S1516-35982012000900014-scl","Egg quality of laying hens in different conditions of storage, ages and housing densities","Menezes, Pasquoal Carrazzoni de, Lima, Evilda Rodrigues de, Medeiros, Juliana Pinto de, Oliveira, Wanessa Noadya Ketruy de, Evêncio-Neto, Joaquim","Revista Brasileira de Zootecnia; 41(9); 2064-2069","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900014&lang=pt" 
"S1516-35982012000900018-scl","Characteristics of forage and feeding behavior of Nellore heifers fed hydrolyzed sugarcane","Missio, Regis Luis, Oliveira, Mauro Dal Secco de, Sforcini, Mariana Paula Rossi, Abud, Guilherme de Carvalho, Ferrari, Viviane Borba, Elejalde, Denise Adelaide Gomes, Ezequiel, Jane Maria Bertocco","Revista Brasileira de Zootecnia; 41(9); 2092-2100","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900018&lang=pt" 
"S1516-35982012000900019-scl","Metabolism and ruminal parameters of Holstein × Gir heifers fed sugarcane and increasing levels of crude protein","Queiroz, Maria Fernanda Soares, Berchielli, Telma Teresinha, Signoretti, Ricardo Dias, Ribeiro, Andressa Ferreira, Morais, Juciléia Aparecida da Silva","Revista Brasileira de Zootecnia; 41(9); 2101-2109","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900019&lang=pt" 
"S1516-35982012000900020-scl","Evaluation of models for prediction of the energy value of diets for growing cattle from the chemical composition of feeds","Sampaio, Cláudia Batista, Detmann, Edenio, Valadares Filho, Sebastião de Campos, Queiroz, Augusto César de, Valente, Tiago Neves Pereira, Silva, Robério Rodrigues, Souza, Marjorrie Augusto de, Costa, Viviane Aparecida Carli","Revista Brasileira de Zootecnia; 41(9); 2110-2123","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900020&lang=pt" 
"S1516-35982012000900021-scl","Anionic variation of diets on bone characteristics of broilers at 7 and 14 days of age","Araújo, Gilson Mendes, Silva, José Humberto Vilar da, Vieites, Flávio Medeiros, Moraes, George Henrique Kling de, Souza, Rafael Barbosa de, Barbosa, Anderson de Almeida, Caramori Junior, João Garcia","Revista Brasileira de Zootecnia; 41(9); 2124-2128","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900021&lang=pt" 
"S1516-35982012000900022-scl","Effect of breed and corpus luteum on pregnancy rate of bovine embryo recipients","Nogueira, Ériklis, Cardoso, Gabriel Saravi, Marques Junior, Heitor Romero, Dias, Alexandre Menezes, Ítavo, Luís Carlos Vinhas, Borges, Juliana Corrêa","Revista Brasileira de Zootecnia; 41(9); 2129-2133","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900022&lang=pt" 
"S0103-20032012000300001-scl","Uma análise da gestão de risco de preço por parte dos produtores de café arábica no Brasil","Silveira, Rodrigo Lanna Franco da, Cruz Júnior, José César, Saes, Maria Sylvia Macchione","Revista de Economia e Sociologia Rural; 50(3); 397-410","Revista de Economia e Sociologia Rural","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032012000300001&lang=pt" 
"S0103-20032012000300003-scl","Entre o declínio e a reinvenção: atualidade das funções do sistema público atacadista de alimentos no Brasil","Cunha, Altivo Roberto Andrade de Almeida, Belik, Walter","Revista de Economia e Sociologia Rural; 50(3); 435-454","Revista de Economia e Sociologia Rural","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032012000300003&lang=pt" 
"S0103-20032012000300005-scl","Os determinantes socioeconômicos do estado de saúde das crianças do Brasil rural","Santos, Anderson Moreira Aristides dos, Tejada, César Augusto Oviedo, Ewerling, Fernanda","Revista de Economia e Sociologia Rural; 50(3); 473-492","Revista de Economia e Sociologia Rural","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032012000300005&lang=pt" 
"S0103-20032012000300006-scl","Retorno econômico dos investimentos em P&amp;D na citricultura paulista","Figueiredo, Margarida Garcia de, Barros, Alexandre Lahóz Mendonça de, Conceição, Junia Cristina Peres Rodrigues da","Revista de Economia e Sociologia Rural; 50(3); 493-502","Revista de Economia e Sociologia Rural","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032012000300006&lang=pt" 
"S0103-20032012000300007-scl","Expansão agrícola, preços e apropriação de terra por estrangeiros no Brasil","Sauer, Sérgio, Leite, Sergio Pereira","Revista de Economia e Sociologia Rural; 50(3); 503-524","Revista de Economia e Sociologia Rural","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032012000300007&lang=pt" 
"S0103-20032012000300008-scl","Direitos de propriedade da terra rural no Brasil: uma proposta institucionalista para ampliar a governança fundiária","Guedes, Sebastião Neto Ribeiro, Reydon, Bastiaan Philip","Revista de Economia e Sociologia Rural; 50(3); 525-544","Revista de Economia e Sociologia Rural","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032012000300008&lang=pt" 
"S0103-20032012000300010-scl","Influência das condições ambientais e ação antrópica sobre a eficiência produtiva agropecuária em Minas Gerais","Campos, Samuel Alex Coelho, Coelho, Alexandre Bragança, Gomes, Adriano Provezano","Revista de Economia e Sociologia Rural; 50(3); 563-576","Revista de Economia e Sociologia Rural","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032012000300010&lang=pt" 
"S1605-25282012000200005-bol","Distribución y estado poblacional del bufeo boliviano (Inia boliviensis) en cuatro ríos tributarios de la subcuenca del Río Mamoré","Aliaga-Rossel, Enzo, Guizada, Luis, Beerman, Amber S., Alcocer, Alex, Morales, Consuelo","Ecología en Bolivia; 47(2); 134-142","Ecología en Bolivia","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1605-25282012000200005&lang=pt" 
"S1605-25282012000200006-bol","Estrategias de forrajeo de cuatro especies de picaflores (Aves, Trochilidae) en la ceja de monte yungueña (La Paz, Bolivia)","Serrudo-Gonzáles, Vanesa, Arteaga-Voigt, Daniela, Fuentes-Bazán, Susy, García-Estigarribia, Emilia, Luna-Barrón, Ruddy","Ecología en Bolivia; 47(2); 143-147","Ecología en Bolivia","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1605-25282012000200006&lang=pt" 
"S1517-97022012000300003-scl","Das materialidades da escola: o uniforme escolar","Ribeiro, Ivanir, Silva, Vera Lucia Gaspar da","Educação e Pesquisa; 38(3); 575-588","Educação e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022012000300003&lang=pt" 
"S1517-97022012000300005-scl","Avaliação da alfabetização: Provinha Brasil","Gontijo, Cláudia Maria Mendes","Educação e Pesquisa; 38(3); 603-622","Educação e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022012000300005&lang=pt" 
"S1517-97022012000300006-scl","Repetir ou progredir?uma análise da repetência nas escolas públicas de Minas Gerais","Riani, Juliana de Lucena Ruas, Silva, Vania Candida da, Soares, Tufi Machado","Educação e Pesquisa; 38(3); 623-636","Educação e Pesquisa","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022012000300006&lang=pt" 
"S1517-97022012000300007-scl","Experiência escolar de jovens/alunos do ensino médio: os sentidos atribuídos à escola e aos estudos","Reis, Rosemeire","Educação e Pesquisa; 38(3); 637-652","Educação e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022012000300007&lang=pt" 
"S1517-97022012000300011-scl","Regulação educativa e trabalho docente em Minas Gerais: a obrigação de resultados","Augusto, Maria Helena","Educação e Pesquisa; 38(3); 695-709","Educação e Pesquisa","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022012000300011&lang=pt" 
"S1517-97022012000300012-scl","Teatro de fantoches na formação continuada docente em educação ambiental","Dantas, Osmarina Maria dos Santos, Santana, André Ribeiro de, Nakayama, Luiza","Educação e Pesquisa; 38(3); 711-726","Educação e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022012000300012&lang=pt" 
"S1517-97022012000300013-scl","Contribuições e dificuldades da abordagem de questões sociocientíficas na prática de professores de ciências","Martínez Pérez, Leonardo Fabio, Carvalho, Washington Luiz Pacheco de","Educação e Pesquisa; 38(3); 727-741","Educação e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022012000300013&lang=pt" 
"S1517-97022012000300009-scl","Las actividades en la naturaleza en la formación inicial docente: un acercamiento desde los sentidos","Castillo Retamal, Franklin, Almonacid Fierro, Alejandro","Educação e Pesquisa; 38(3); 667-681","Educação e Pesquisa","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022012000300009&lang=pt" 
"S1517-97022012000300002-scl","Levantamento de pesquisas sobre cultura escolar no Brasil","Knoblauch, Adriane, Ratto, Ana Lúcia Silva, Oliveira, Luciane Paiva Alves de, Ferreira, Valéria Milena Rohrich","Educação e Pesquisa; 38(3); 557-574","Educação e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022012000300002&lang=pt" 
"S1517-97022012000300014-scl","Criatividade no contexto educacional: análise de publicações periódicas e trabalhos de pós-graduação na área da psicologia","Silva, Talita Fernanda da, Nakano, Tatiana de Cássia","Educação e Pesquisa; 38(3); 743-759","Educação e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022012000300014&lang=pt" 
"S1517-97022012000300010-scl","Concepções de conhecimento escolar: potencialidades do Programa Institucional de Bolsa de Iniciação à Docência","Fetzner, Andréa Rosana, Souza, Maria Elena Viana","Educação e Pesquisa; 38(3); 683-694","Educação e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022012000300010&lang=pt" 
"S1415-47142012000300002-scl","Sexual difference, identification and object choice in individuals with sex differentiation disorders","Bley, Adriano Morad, Turato, Egberto Ribeiro, Rivorêdo, Carlos Roberto Soares Freire de, Silva, Roberto Benedito de Paiva e, Maciel-Guerra, Andrea Trevas, Marques-de-Faria, Antonia Paula, Guerra-Junior, Gil, Baptista, Maria Tereza Matias","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 464-481","Revista Latinoamericana de Psicopatologia Fundamental","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000300002&lang=pt" 
"S1415-47142012000300003-scl","Drug addiction and social discourses","Canabarro, Rita de Cássia dos Santos, D&#039;Agord, Marta Regina de Leão","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 482-496","Revista Latinoamericana de Psicopatologia Fundamental","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000300003&lang=pt" 
"S1415-47142012000300004-scl","Pesimismo freudiano: salud mental y malestar en la cultura","Montalbán-Peregrín, F. Manuel","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 497-511","Revista Latinoamericana de Psicopatologia Fundamental","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000300004&lang=pt" 
"S1415-47142012000300005-scl","Destinos do método clínico na contemporaneidade","Rudge, Ana Maria","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 512-523","Revista Latinoamericana de Psicopatologia Fundamental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000300005&lang=pt" 
"S1415-47142012000300011-scl","Melancolia e depressão durante o século XIX: uma história conceitual","Berrios, German E.","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 590-608","Revista Latinoamericana de Psicopatologia Fundamental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000300011&lang=pt" 
"S1605-25282012000200004-bol","Ensamble de hormigas en relación a cobertura vegetal en una zona periurbana de La Paz (Bolivia)","Miranda, A. Bruno, Naoki, Kazuya, Limachi, Miguel","Ecología en Bolivia; 47(2); 119-133","Ecología en Bolivia","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1605-25282012000200004&lang=pt" 
"S1605-25282012000200002-bol","Depredación post-dispersión de Guettarda viburnoides (Rubiaceae) en sabanas neotropicales del noreste de Bolivia: su efecto a pequeña escala espacial","Saavedra, Francisco, Loayza, Andrea, Moraes R., Mónica","Ecología en Bolivia; 47(2); 88-98","Ecología en Bolivia","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1605-25282012000200002&lang=pt" 
"S1983-40632012000300009-scl","Qualidade de tangerinas &#039;Ponkan&#039; em função da regularidade no raleio químico","Moreira, Rodrigo Amato, Ramos, José Darlan, Silva, Fábio Oseias dos Reis, Costa, Ana Cláudia","Pesquisa Agropecuária Tropical; 42(3); 303-309","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000300009&lang=pt" 
"S1809-29502012000300001-scl","Pós-graduação e produção de conhecimentos em Fisioterapia na América Latina: qual é o papel do Brasil?","Marques, Amélia Pasqual","Fisioterapia e Pesquisa; 19(3); 195-195","Fisioterapia e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-29502012000300001&lang=pt" 
"S1809-29502012000300012-scl","Fatores associados à qualidade do sono em estudantes de Fisioterapia","Martini, Mayara, Brandalize, Michelle, Louzada, Fernando Mazzilli, Pereira, Érico Felden, Brandalize, Danielle","Fisioterapia e Pesquisa; 19(3); 261-267","Fisioterapia e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-29502012000300012&lang=pt" 
"S0102-05362012000300012-scl","Métodos de agrupamento em estudo de divergência genética de pimentas","Faria, Priscila N, Cecon, Paulo R, Silva, Anderson R da, Finger, Fernando L, Silva, Fabyano F e, Cruz, Cosme D, Sávio, Filipe L","Horticultura Brasileira; 30(3); 428-432","Horticultura Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362012000300012&lang=pt" 
"S0102-05362012000300022-scl","Resistência de populações de cenoura à queima-das-folhas com diferentes níveis de germoplasma tropical","Pereira, Ricardo B, Carvalho, Agnaldo Donizete F de, Pinheiro, Jadir B, Silva, Giovani O da, Vieira, Jairo V","Horticultura Brasileira; 30(3); 489-493","Horticultura Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362012000300022&lang=pt" 
"S0102-05362012000300035-scl","Dendrobium &#039;Brazilian Fire 101&#039; - New option of color of flowers for the orchid market","Cardoso, Jean C","Horticultura Brasileira; 30(3); 561-564","Horticultura Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362012000300035&lang=pt" 
"S0102-05362012000300028-scl","Hydroponic lettuce production in different concentrations and flow rates of nutrient solution","Genuncio, Gláucio da C, Gomes, Marcelle, Ferrari, Anderson Claiton, Majerowicz, Nidia, Zonta, Everaldo","Horticultura Brasileira; 30(3); 526-530","Horticultura Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362012000300028&lang=pt" 
"S0102-05362012000300033-scl","Tecnologia alternativa para produção de túberas-semente de inhame e seus reflexos na produtividade","Oliveira, Ademar P de, Silva, Damiana F da, Silva, Jandiê A da, Oliveira, Arnaldo Nonato P de, Santos, Rodolfo R, Silva, Natália V da, Oliveira, Francisca Joseanny M e","Horticultura Brasileira; 30(3); 553-556","Horticultura Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362012000300033&lang=pt" 
"S0102-05362012000300031-scl","Multiplication of strawberry stock plants at different planting times","Picio, Miriane Dal, Andriolo, Jerônimo Luiz, Erpen, Lígia, Janisch, Djeimi Isabel, Schmitt, Odair José","Horticultura Brasileira; 30(3); 544-548","Horticultura Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362012000300031&lang=pt" 
"S0102-05362012000300032-scl","Produção de cebola orgânica em função do uso de cobertura morta e torta de mamona","Santos, Silvio da S, Espíndola, José Antonio A, Guerra, José Guilherme M, Leal, Marco Antonio de A, Ribeiro, Raul de LD","Horticultura Brasileira; 30(3); 549-552","Horticultura Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362012000300032&lang=pt" 
"S0102-05362012000300034-scl","Desempenho agronômico de clones elite de batata","Silva, Giovani O da, Castro, Caroline M, Terres, Laerte R, Rohr, Angela, Suinaga, Fábio A, Pereira, Arione da S","Horticultura Brasileira; 30(3); 557-560","Horticultura Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362012000300034&lang=pt" 
"S0102-05362012000300036-scl","Controle de doenças de plantas na olericultura orgânica: qual o tamanho do desafio?","Lopes, Carlos Alberto","Horticultura Brasileira; 30(3); 565-565","Horticultura Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362012000300036&lang=pt" 
"S1983-40632012000300006-scl","Potencial fisiológico de sementes de crambe em função de embalagens e armazenamento","Cardoso, Rafael Brito, Binotti, Flávio Ferreira da Silva, Cardoso, Eliana Duarte","Pesquisa Agropecuária Tropical; 42(3); 272-278","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000300006&lang=pt" 
"S1983-40632012000300012-scl","Caracterização agronômica e carpométrica de cultivares de oliveira","Silva, Luiz Fernando de Oliveira da, Oliveira, Adelson Francisco de, Pio, Rafael, Zambon, Carolina Ruiz","Pesquisa Agropecuária Tropical; 42(3); 350-356","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000300012&lang=pt" 
"S1517-97022012000300004-scl","Rasuras orais em madrasta e as duas irmãs: processo de escritura de uma díade recém-alfabetizada","Calil, Eduardo","Educação e Pesquisa; 38(3); 589-602","Educação e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022012000300004&lang=pt" 
"S1517-97022012000300008-scl","Obesidade infantil e bullying: a ótica dos professores","Costa, Miguel Ataide Pinto da, Souza, Marcos Aguiar de, Oliveira, Valéria Marques de","Educação e Pesquisa; 38(3); 653-665","Educação e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022012000300008&lang=pt" 
"S1415-47142012000300001-scl","A questão da qualidade","Berlinck, Manoel Tosta","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 459-462","Revista Latinoamericana de Psicopatologia Fundamental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000300001&lang=pt" 
"S1415-47142012000300012-scl","Sobre limites em psicanálise","Marraccini, Eliane Michelini","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 609-611","Revista Latinoamericana de Psicopatologia Fundamental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000300012&lang=pt" 
"S1415-47142012000300009-scl","O conflito sexual","Egas Moniz, António Caetano de Abreu Freire","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 559-574","Revista Latinoamericana de Psicopatologia Fundamental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000300009&lang=pt" 
"S1415-47142012000300008-scl","O conflito sexual infantil abordado de um ponto de vista psicanalítico por Egas Moniz, o pai da psicocirurgia","Maurissen, Sophie, Pereira, Mário Eduardo Costa","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 549-558","Revista Latinoamericana de Psicopatologia Fundamental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000300008&lang=pt" 
"S1415-47142012000300007-scl","Sob a sombra do patológico: sujeito e verdade no adoecer","Silva, Paulo José Carvalho da","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 540-548","Revista Latinoamericana de Psicopatologia Fundamental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000300007&lang=pt" 
"S1415-47142012000300015-scl","A insistência em existir","Salvador, Fabiano Massarro","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 618-622","Revista Latinoamericana de Psicopatologia Fundamental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000300015&lang=pt" 
"S1415-47142012000300010-scl","A loucura na fronteira entre a medicina e o direito: a elite médica em busca da legitimação socioprofissional nas páginas do Annaes Brasilienses de Medicina (1860-1880)","Gonçalves, Monique de Siqueira","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 575-589","Revista Latinoamericana de Psicopatologia Fundamental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000300010&lang=pt" 
"S1415-47142012000300014-scl","Entre a ciência e a feitiçaria","Marques, Luiz Carlos","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 615-617","Revista Latinoamericana de Psicopatologia Fundamental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000300014&lang=pt" 
"S0375-07602012000300001-cub","Evaluación del desempeño y competencia de los egresados de las maestrías del Instituto de Medicina Tropical &quot;Pedro Kourí&quot;","Cantelar de Francisco, Nereyda","Revista Cubana de Medicina Tropical; 64(3); 216-216","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000300001&lang=pt" 
"S0375-07602012000300002-cub","Esquistosomiasis en la ciudad de Belo Horizonte en el período de 2007 a 2011","Valle de Freitas, Alexia, Nogueira Ferraz, Renato Ribeiro, Poppe Pedroso, Shaista, Cordeiro Silva, Samanta, Victor Fornari, João, Sena Barnabe, Anderson","Revista Cubana de Medicina Tropical; 64(3); 217-223","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000300002&lang=pt" 
"S0375-07602012000300003-cub","Relación entre la morfofisiología y la carga de ectoparásitos en dos poblaciones de ratas (Rattus sp.) de La Habana","Companioni Ibañez, Ariamys, Berovides Álvarez, Vicente, Hernández Contreras, Natividad, Cantillo Pad, Jorge, de la Fuente Arbola, José Luis","Revista Cubana de Medicina Tropical; 64(3); 224-234","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000300003&lang=pt" 
"S0100-54052012000300002-scl","Alterações anatômicas induzidas por Meloidogyne enterolobii (=M. mayaguensis) e Meloidogyne javanica em tomateiros resistentes a meloidoginose","Westerich, Juliana Nogueira, Rodella, Roberto Antonio, Rosa, Juliana Magrinelli Osório, Wilcken, Silvia Renata Siciliano","Summa Phytopathologica; 38(3); 192-197","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300002&lang=pt" 
"S0100-54052012000300003-scl","Métodos de preservação in vitro de urediniósporos de Puccinia kuehnii","Tibolla, Fabiana, Sumida, Ciro Hideki, Peitl, Douglas Casaroto, Canteri, Marcelo Giovanetti, Conte e Castro, Ana Maria","Summa Phytopathologica; 38(3); 198-203","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300003&lang=pt" 
