"S0104-11692009000500016-scl","Irradiance of phototherapy equipment in maternity wards in Maceió","Ferreira, Anne Laura Costa, Nascimento, Renata Medeiros do, Veríssimo, Regina Célia Sales Santos","Revista Latino-Americana de Enfermagem; 17(5); 695-700","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692009000500016&lang=pt" 
"S0102-311X2009001000004-scl","Fatores de risco para nascimentos pré-termo em Londrina, Paraná, Brasil","Silva, Ana Maria Rigo, Almeida, Marcia Furquim de, Matsuo, Tiemi, Soares, Darli Antonio","Cadernos de Saúde Pública; 25(10); 2125-2138","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001000004&lang=pt" 
"S0102-311X2009001000006-scl","Disponibilidade no setor público e preços no setor privado: um perfil de medicamentos genéricos em diferentes regiões do Brasil","Miranda, Elaine Silva, Pinto, Cláudia Du Bocage Santos, Reis, André Luis de Almeida dos, Emmerick, Isabel Cristina Martins, Campos, Mônica Rodrigues, Luiza, Vera Lucia, Osorio-de-Castro, Claudia Garcia Serpa","Cadernos de Saúde Pública; 25(10); 2147-2158","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001000006&lang=pt" 
"S0102-311X2009001000007-scl","Health related quality of life among the elderly: a population-based study using SF-36 survey","Lima, Margareth Guimarães, Barros, Marilisa Berti de Azevedo, César, Chester Luiz Galvão, Goldbaum, Moisés, Carandina, Luana, Ciconelli, Rozana Mesquita","Cadernos de Saúde Pública; 25(10); 2159-2167","Cadernos de Saúde Pública","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001000007&lang=pt" 
"S0102-311X2009001000008-scl","Licenças médicas entre trabalhadores da Secretaria de Estado da Saúde de São Paulo no ano de 2004","Sala, Arnaldo, Carro, Adriana Rosa Linhares, Correa, Aniara Nascimento, Seixas, Paulo Henrique D&#039;Ângelo","Cadernos de Saúde Pública; 25(10); 2168-2178","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001000008&lang=pt" 
"S0102-311X2009001000009-scl","Cross-cultural adaptation, validation and reliability of the Body Area Scale for Brazilian adolescents","Conti, Maria Aparecida, Latorre, Maria do Rosário Dias de Oliveira, Hearst, Norman, Segurado, Aluísio","Cadernos de Saúde Pública; 25(10); 2179-2186","Cadernos de Saúde Pública","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001000009&lang=pt" 
"S0102-311X2009001000011-scl","Imagem-objetivo para a descentralização da vigilância sanitária em nível municipal","Ferraro, Andréa Helena Argolo, Costa, Ediná Alves, Vieira-da-Silva, Lígia Maria","Cadernos de Saúde Pública; 25(10); 2201-2217","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001000011&lang=pt" 
"S0102-311X2009001000012-scl","Acurácia da equipe do Sistema de Informações sobre Mortalidade na seleção da causa básica do óbito em capital no Sul do Brasil","Fajardo, Sirlei, Aerts, Denise Rangel Ganzo de Castro, Bassanesi, Sérgio Luiz","Cadernos de Saúde Pública; 25(10); 2218-2228","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001000012&lang=pt" 
"S0102-311X2009001000013-scl","Interactions between antidepressants and antihypertensive and glucose lowering drugs among patients in the HIPERDIA Program, Coronel Fabriciano, Minas Gerais State, Brazil","Coelho, Paula Vieira, Brum, Carla de Arêdes","Cadernos de Saúde Pública; 25(10); 2229-2236","Cadernos de Saúde Pública","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001000013&lang=pt" 
"S0102-311X2009001000014-scl","Condições de financiamento em saúde nos grandes municípios do Brasil","Lima, Luciana Dias de, Andrade, Carla Lourenço Tavares de","Cadernos de Saúde Pública; 25(10); 2237-2248","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001000014&lang=pt" 
"S0102-311X2009001000015-scl","Frequency of fiber-rich food intake and associated factors in a Southern Brazilian population","Madruga, Samanta Winck, Araújo, Cora Luiza, Bertoldi, Andréa Dâmaso","Cadernos de Saúde Pública; 25(10); 2249-2259","Cadernos de Saúde Pública","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001000015&lang=pt" 
"S0102-311X2009001000017-scl","Antiretroviral manufacturers and the challenge of universal access to drugs through the Brazilian National STD/AIDS Program","Lago, Regina Ferro do, Costa, Nilson do Rosário","Cadernos de Saúde Pública; 25(10); 2273-2284","Cadernos de Saúde Pública","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001000017&lang=pt" 
"S0021-75572009000500002-scl","Prevalência de cardiopatias congênitas em portadores da síndrome de Down","Nisli, Kemal","Jornal de Pediatria; 85(5); 377-378","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500002&lang=pt" 
"S0021-75572009000500001-scl","Insucesso na extubação de prematuros extremos","Barrington, Keith J.","Jornal de Pediatria; 85(5); 375-377","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500001&lang=pt" 
"S0021-75572009000500006-scl","Prevalência de cardiopatias congênitas em portadores da síndrome de Down na cidade de Pelotas (RS)","Vilas Boas, Luciana T., Albernaz, Elaine P., Costa, Rafaéla Gonçalves","Jornal de Pediatria; 85(5); 403-407","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500006&lang=pt" 
"S0021-75572009000500007-scl","Hábitos de sucção não nutritiva em crianças pré-escolares","Santos, Shirley A. dos, Holanda, Ana Larissa F. de, Sena, Marina F. de, Gondim, Líbia A. M., Ferreira, Maria Ângela F.","Jornal de Pediatria; 85(5); 408-414","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500007&lang=pt" 
"S0021-75572009000500008-scl","Qualidade de vida em pacientes pediátricos com dermatite atópica","Alvarenga, Tassiana M. M., Caldeira, Antônio P.","Jornal de Pediatria; 85(5); 415-420","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500008&lang=pt" 
"S0021-75572009000500004-scl","Adaptação psicossocial e saúde física em crianças de pais separados","Nunes-Costa, Rui A., Lamela, Diogo J. P. V., Figueiredo, Bárbara F. C.","Jornal de Pediatria; 85(5); 385-396","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500004&lang=pt" 
"S0021-75572009000500009-scl","Novos pontos de corte de sensibilidade nas taxas de resistência antimicrobiana de cepas invasivas de pneumococo","Wolkers, Paula Carolina Bejo, Mantese, Orlando Cesar, Paula, Alan de, Almeida, Vivieni Vieira Prado, Aguiar, Paula Augusta Dias Fogaça de, Alvares, Jackelline Rodrigues, Almeida, Samanta Cristine Grassi, Brandileone, Maria Cristina de Cunto","Jornal de Pediatria; 85(5); 421-425","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500009&lang=pt" 
"S0021-75572009000500011-scl","Avaliação da violência intradomiciliar na criança e no adolescente enuréticos","Sapi, Melina C., Vasconcelos, Juliana S. P., Silva, Fernando G., Damião, Ronaldo, Silva, Eloísio A. da","Jornal de Pediatria; 85(5); 433-437","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500011&lang=pt" 
"S0021-75572009000500012-scl","Qualidade de vida de crianças e adolescentes portadores de febre reumática","Carvalho, Márcia F. C., Bloch, Katia V., Oliveira, Sheila K. F.","Jornal de Pediatria; 85(5); 438-442","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500012&lang=pt" 
"S0021-75572009000500013-scl","Posição prona e diminuição da assincronia toracoabdominal em recém-nascidos prematuros","Oliveira, Trícia G., Rego, Maria A. S., Pereira, Nadja C., Vaz, Lorena O., França, Danielle C., Vieira, Danielle S. R., Parreira, Verônica F.","Jornal de Pediatria; 85(5); 443-448","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500013&lang=pt" 
"S0021-75572009000500014-scl","Absorção do ferro da fórmula para lactentes e do leite de vaca fortificado: modelo experimental em ratos recém-desmamados","Costa, Mariana de L., Freitas, Karine de C., Amancio, Olga M. S., Paes, Ângela T., Silva, Sylvia M. A. da, Luz, Jacqueline, Morais, Mauro B. de","Jornal de Pediatria; 85(5); 449-454","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500014&lang=pt" 
"S0021-75572009000500015-scl","Fototerapia simples versus dupla no tratamento de recém-nascidos a termo com hiperbilirrubinemia não-hemolítica","Silva, Ignacia, Luco, Matías, Tapia, Jose L., Pérez, María Eugenia, Salinas, José Antonio, Flores, Javiera, Villaroel, Luis","Jornal de Pediatria; 85(5); 455-458","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500015&lang=pt" 
"S0021-75572009000500010-scl","Febre sem sinais localizatórios: avaliação de um protocolo de atendimento","Machado, Beatriz Marcondes, Cardoso, Débora Morais, Paulis, Milena de, Escobar, Ana Maria de Ulhôa, Gilio, Alfredo Elias","Jornal de Pediatria; 85(5); 426-432","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500010&lang=pt" 
"S0100-39842009000500002-scl","Paralisia das pregas vocais: como reconhecer, como fazer e o que procurar aos métodos de imagem?","Koifman, Ana Celia Baptista","Radiologia Brasileira; 42(5); VII-VIII","Radiologia Brasileira","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842009000500002&lang=pt" 
"S0100-39842009000500001-scl","A esquistossomose mansônica e a questão da camada do pré-sal","Caserta, Nelson M. G.","Radiologia Brasileira; 42(5); V-VI","Radiologia Brasileira","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842009000500001&lang=pt" 
"S0100-39842009000500015-scl","Mediastinite fibrosante: relato de caso","Lima, Thales de Carvalho, Marchiori, Edson, Capone, Domenico, Barreto, Miriam Menna, Rodrigues, Rosana Souza, Zanetti, Gláucia","Radiologia Brasileira; 42(5); 337-339","Radiologia Brasileira","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842009000500015&lang=pt" 
"S0100-39842009000500014-scl","Melanoma metastático causando intussuscepção do intestino delgado: diagnóstico por 18F-FDG PET/TC","Souza, Frederico Ferreira de, Souza, Felipe Ferreira de, Souza, Daniel Andrade Tinoco de, Johnston, Ciaran","Radiologia Brasileira; 42(5); 333-335","Radiologia Brasileira","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842009000500014&lang=pt" 
"S0100-39842009000500013-scl","Achados de imagem da revascularização do miocárdio pela tomografia computadorizada por múltiplos detectores: onde estão os enxertos? Ensaio iconográfico","Ripari, Marcelo Targa, Santaniello, Rogério, Sasdelli Neto, Roberto, Nomura, César Higa, Chate, Rodrigo Caruso, Passos, Rodrigo Bastos Duarte, Kay, Fernando Uliana, Funari, Marcelo Buarque de Gusmão","Radiologia Brasileira; 42(5); 327-331","Radiologia Brasileira","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842009000500013&lang=pt" 
"S1517-86922009000600012-scl","Obesidade e adipocinas inflamatórias: implicações práticas para a prescrição de exercício","Prado, Wagner Luiz do, Lofrano, Mara Cristina, Oyama, Lila Missae, Dâmaso, Ana Raimunda","Revista Brasileira de Medicina do Esporte; 15(5); 378-383","Revista Brasileira de Medicina do Esporte","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922009000600012&lang=pt" 
"S1415-54192009000500004-scl","Lesões necróticas na disjunção palatina: explicação e prevenção","Consolaro, Alberto, Rebellato Júnior, Valdomiro, Consolaro, Maria Fernanda M-O., Carvalho Júnior, José Antônio Rebouças de","Revista Dental Press de Ortodontia e Ortopedia Facial; 14(5); 20-26","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192009000500004&lang=pt" 
"S1678-77572009000500001-scl","Guest Editorial - Self-referral: an ethical concern with respect to multidimensional imaging in dentistry?","Farman, Allan G.","Journal of Applied Oral Science; 17(5); -","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000500001&lang=pt" 
"S0100-72032009001000009-scl","Distribuição geográfica e características demográficas da doença trofoblástica gestacional em centro de referência terciária do estado da Bahia","Soares, Patrícia Daniela Paranhos Batista","Revista Brasileira de Ginecologia e Obstetrícia; 31(10); 527-527","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001000009&lang=pt" 
"S0100-72032009001000001-scl","Gravidez na adolescência: uma proposta para prevenção","Yazlle, Marta Edna Holanda Diogenes, Franco, Rodrigo Coelho, Michelazzo, Daniela","Revista Brasileira de Ginecologia e Obstetrícia; 31(10); 477-479","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001000001&lang=pt" 
"S0100-72032009001000004-scl","Músculo esternal simulando nódulo mamário","Marques, Elvira Ferreira, Souza, Juliana Alves, Graziano, Luciana, Bitencourt, Almir Galvão Vieira, Senaga, Cristiano, Fontes, Carlos Eduardo Martins","Revista Brasileira de Ginecologia e Obstetrícia; 31(10); 492-495","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001000004&lang=pt" 
"S0104-44782009000300001-scl","Editorial","Lacerda, Gustavo Biscaia de","Revista de Sociologia e Política; 17(34); 5-6","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300001&lang=pt" 
"S0104-44782009000300016-scl","Interações, poder e instituições totais: a narrativa de Primo Levi e a microssociologia de Erving Goffman","Santos, Robson dos","Revista de Sociologia e Política; 17(34); 231-240","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300016&lang=pt" 
"S0104-44782009000300015-scl","Cultivando sociologias públicas nos terrenos nacional, regional e global","Burawoy, Michael","Revista de Sociologia e Política; 17(34); 219-230","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300015&lang=pt" 
"S0104-44782009000300014-scl","Crônica política sobre um documento contra a &quot;ditabranda&quot;","Toledo, Caio Navarro de","Revista de Sociologia e Política; 17(34); 209-217","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300014&lang=pt" 
"S0104-44782009000300003-scl","Parliamentary functions portrayed on European parliaments&#039; websites","Leston-Bandeira, Cristina","Revista de Sociologia e Política; 17(34); 13-27","Revista de Sociologia e Política","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300003&lang=pt" 
"S0104-44782009000300009-scl","A internet e as eleições municipais em 2008: o uso dos sítios eletrônicos de comunidades na eleição paulistana","Coutinho, Marcelo, Safatle, Vladimir","Revista de Sociologia e Política; 17(34); 115-128","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300009&lang=pt" 
"S0104-44782009000300022-scl","Errata","","Revista de Sociologia e Política; 17(34); 369-369","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300022&lang=pt" 
"S0104-44782009000300010-scl","Las elecciones generales españolas de 2008: &quot;bipolarización antagónica&quot; fomentada por intereses político-mediáticos y las nuevas tecnologías","Sampedro, Víctor, Pérez, Francisco Seoane","Revista de Sociologia e Política; 17(34); 129-135","Revista de Sociologia e Política","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300010&lang=pt" 
"S0104-44782009000300013-scl","Os partidos políticos brasileiros e a internet: uma avaliação dos websites dos partidos políticos do Brasil","Braga, Sérgio Soares, França, Andressa Silvério Terra, Nicolás, María Alejandra","Revista de Sociologia e Política; 17(34); 183-208","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300013&lang=pt" 
"S0104-44782009000300002-scl","Apresentação: uma amostra das novas possibilidades de pesquisa sobre as relações entre as NTICS e a política","Braga, Sérgio, Chaia, Vera","Revista de Sociologia e Política; 17(34); 7-12","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300002&lang=pt" 
"S0104-44782009000300008-scl","Novas dimensões da política: protocolos e códigos na esfera pública interconectada","Silveira, Sergio Amadeu da","Revista de Sociologia e Política; 17(34); 103-113","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300008&lang=pt" 
"S0100-72032009001000002-scl","Reincidência de gravidez em adolescentes","Bruno, Zenilda Vieira, Feitosa, Francisco Edson de Lucena, Silveira, Karla Pinheiro, Morais, Ivany Queiroz de, Bezerra, Maria de Fátima","Revista Brasileira de Ginecologia e Obstetrícia; 31(10); 480-484","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001000002&lang=pt" 
"S0100-72032009001000003-scl","Bloqueio combinado raquiperidural versus bloqueio peridural contínuo para analgesia de parto em primigestas: resultados maternos e perinatais","Souza, Márcio Antonio de, Silva, João Luiz Pinto e, Maia Filho, Nelson Lourenço","Revista Brasileira de Ginecologia e Obstetrícia; 31(10); 485-491","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001000003&lang=pt" 
"S0100-72032009001000005-scl","Frequência de quedas e associação com parâmetros estabilométricos de equilíbrio em mulheres na pós-menopausa com e sem osteoporose","Silva, Raimunda Beserra, Costa-Paiva, Lúcia, Oshima, Mariana Mari, Morais, Sirlei Siani, Pinto-Neto, Aarão Mendes","Revista Brasileira de Ginecologia e Obstetrícia; 31(10); 496-502","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001000005&lang=pt" 
"S0100-72032009001000006-scl","Avaliação da sexualidade em mulheres submetidas à histerectomia para tratamento do leiomioma uterino","Tozo, Imacolada Marino, Moraes, José Cássio, Lima, Sonia Maria Rolim, Gonçalves, Nelson, Auge, Antonio Pedro Flores, Rossi, Lia Mara, Aoki, Tsutomu","Revista Brasileira de Ginecologia e Obstetrícia; 31(10); 503-507","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001000006&lang=pt" 
"S0100-72032009001000007-scl","Apresentação de resultados de um serviço de rastreamento mamográfico com ênfase na auditoria epidemiológica","Camargo Júnior, Hélio Sebastião Amâncio de, Camargo, Márcia Martos Amâncio de, Teixeira, Sandra Regina Campos, Arruda, Maurício de Souza, Azevedo, Juliana","Revista Brasileira de Ginecologia e Obstetrícia; 31(10); 508-512","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001000007&lang=pt" 
"S0100-72032009001000008-scl","Avaliação da vitalidade fetal anteparto","Nomura, Roseli Mieko Yamamoto, Miyadahira, Seizo, Zugaib, Marcelo","Revista Brasileira de Ginecologia e Obstetrícia; 31(10); 513-526","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001000008&lang=pt" 
"S0104-44782009000300017-scl","A diferenciação centro-periferia como estratégia teórica básica para observar a produção científica","Neves, Fabrício Monteiro","Revista de Sociologia e Política; 17(34); 241-252","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300017&lang=pt" 
"S0104-44782009000300018-scl","Estado, instituições e desenvolvimento: o modelo coreano e a interpretação da crise asiática","Guimarães, Alexandre Queiroz","Revista de Sociologia e Política; 17(34); 253-269","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300018&lang=pt" 
"S0104-44782009000300019-scl","O perfil do poder Legislativo da capital e do estado de Mato Grosso (1983-2004)","Silveira, Alair","Revista de Sociologia e Política; 17(34); 271-299","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300019&lang=pt" 
"S0104-44782009000300020-scl","História intelectual e teoria política","Silva, Ricardo","Revista de Sociologia e Política; 17(34); 301-318","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300020&lang=pt" 
"S0104-44782009000300021-scl","Augusto Comte e o &quot;positivismo&quot; redescobertos","Lacerda, Gustavo Biscaia de","Revista de Sociologia e Política; 17(34); 319-343","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300021&lang=pt" 
"S0104-44782009000300007-scl","Lutas por reconhecimento dos surdos na Internet: efeitos políticos do testemunho","Garcêz, Regiane L. O., Maia, Rousiley C. M.","Revista de Sociologia e Política; 17(34); 85-101","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300007&lang=pt" 
"S0104-44782009000300011-scl","Internauta brasileiro: perfil diferenciado, opiniões indiferenciadas","Schlegel, Rogerio","Revista de Sociologia e Política; 17(34); 137-157","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300011&lang=pt" 
"S0104-44782009000300012-scl","Metodologia de pesquisa de blogs de política: análise das eleições presidenciais de 2006 e do movimento &quot;cansei&quot;","Santos, Marcelo Burgos Pimentel dos, Penteado, Cláudio Luis de Camargo, Araújo, Rafael de Paula Aguiar","Revista de Sociologia e Política; 17(34); 159-181","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300012&lang=pt" 
"S0104-44782009000300004-scl","&quot;Politics 2.0&quot;: a campanha online de Barack Obama em 2008","Gomes, Wilson, Fernandes, Breno, Reis, Lucas, Silva, Tarcizio","Revista de Sociologia e Política; 17(34); 29-43","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300004&lang=pt" 
"S0104-44782009000300005-scl","Ciberpolítica en los websites de partidos políticos: la experiencia de las elecciones de 2008 en España ante las tendencias transnacionales","Dader, José Luis","Revista de Sociologia e Política; 17(34); 45-62","Revista de Sociologia e Política","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300005&lang=pt" 
"S0104-44782009000300006-scl","Redes de políticas públicas e de governança e sua análise a partir da websphere analysis","Procopiuck, Mario, Frey, Klaus","Revista de Sociologia e Política; 17(34); 63-83","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300006&lang=pt" 
"S1678-77572009000500010-scl","Antiplaque and antigingivitis effect of Lippia Sidoides: a double-blind clinical study in humans","Rodrigues, Ítalo Sarto Carvalho, Tavares, Vinícius Nascimento, Pereira, Sérgio Luís da Silva, Costa, Flávio Nogueira da","Journal of Applied Oral Science; 17(5); 404-407","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000500010&lang=pt" 
"S1025-02552009000500001-cub","¿Cuál es el valor de la carta al Director?","Santana Álvarez, Jorge","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500001&lang=pt" 
"S1025-02552009000500002-cub","Comportamiento de las enfermedades periodontales en adolescentes","Medina Seruto, María, Gómez Mariño, Mercedes, Quintero Ortiz, Julia E, Méndez Martínez, María J","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500002&lang=pt" 
"S1025-02552009000500003-cub","Morbimortalidad por emergencias cardiovasculares en hemodiálisis","Velazco Oiz, Yadira, Avila Riopedre, Francisco, Pila Pérez, Rafael","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500003&lang=pt" 
"S1025-02552009000500004-cub","Intervención educativa sobre salud bucal para la tercera edad en Centros Comunitarios de Salud Mental","Reyes Obediente, Fidela M, Espeso Nápoles, Nelia, Hernández Suárez, Alicia","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500004&lang=pt" 
"S1025-02552009000500005-cub","Eficacia de la Ozonoterapia rectal en la osteonecrosis de cadera","Barranco Pedraza, Leonor María, Recio del Pino, Eulalia, de la Torre Rosés, Marlen, Mendoza Cisneros, Rafael Luis","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500005&lang=pt" 
"S1025-02552009000500006-cub","Modificación del conocimiento sobre estado nutricional en adultos mayores: casa de abuelos &quot;Amalia Simoni&quot;","Abreu Viamontes, Claudio, Jiménez Macías, Ivonne, Ferrer Herrera, Ismael Mariano, Betancourt Navarro, Maritza","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500006&lang=pt" 
"S1025-02552009000500007-cub","Intervención educativa sobre el conocimiento de factores de riesgo del embarazo en la adolescencia","Virella Trujillo, María Elena, González Osorio, Adis, Chávez Roque, Mavel, Santana Serrano, Caridad","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500007&lang=pt" 
"S1025-02552009000500008-cub","Propuesta de ejercicios para un software educativo en la asignatura Servicio de Información II","Torres Lebrato, Levin, Martínez Paradela, Tania, Boudet Llanes, Jorge, Torres Lebrato, Lay","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500008&lang=pt" 
