"S0100-84042004000400004-scl","Lectotypifications in Ditassa R.Br. (Apocynaceae: Asclepiadoideae)","Konno, Tatiana U.P., Wanderley, Maria das Graças L.","Brazilian Journal of Botany; 27(4); 639-640","Brazilian Journal of Botany","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042004000400004&lang=pt" 
"S1516-35982004000500014-scl","Exigências de mantença e de ganho em proteína e energia em codornas japonesas (Coturnix coturnix japonica) na fase de 15 a 32 dias","Silva, José Humberto Vilar da, Silva, Marinalva Barbosa da, Jordão Filho, José, Silva, Edson Lindolfo da, Andrade, Iremar Silva, Melo, Djair Alves de, Ribeiro, Marcelo Luís Gomes, Rocha, Maria do Rosário de Fontes, Costa, Fernando Guilherme Perazzo, Dutra Júnior, Wilson Moreira","Revista Brasileira de Zootecnia; 33(5); 1220-1230","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000500014&lang=pt" 
"S1516-35982004000500015-scl","Determinação da biodisponibilidade do fósforo de diferentes fontes pela técnica de diluição isotópica, em suínos em crescimento","Teixeira, Alexandre de Oliveira, Lopes, Darci Clementino, Lopes, João Batista, Vitti, Dorinha Miriam Silber S., Gomes, Paulo Cezar, Hostagno, Horacio Santiago, Moreira, José Aparecido, Inácio, Félix","Revista Brasileira de Zootecnia; 33(5); 1231-1237","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000500015&lang=pt" 
"S1516-35982004000500018-scl","Resíduo de polpas de frutas desidratadas na alimentação de leitões em fase de creche","Trindade Neto, Messias Alves da, Petelincar, Izabel Marin, Berto, Dirlei Antônio, Moreira, José Aparecido, Vitti, Dorinha Miriam Silber S.","Revista Brasileira de Zootecnia; 33(5); 1254-1262","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000500018&lang=pt" 
"S1516-35982004000500019-scl","Níveis nutricionais de cálcio e de fósforo disponível para aves de reposição leves e semipesadas de 13 a 20 semanas de idade","Vargas Junior, José Geraldo de, Albino, Luiz Fernando Teixeira, Rostagno, Horacio Santiago, Gomes, Paulo Cezar, Carvalho, Débora Cristine Oliveira, Cupertino, Edwiney Sebastião, Toledo, Rodrigo Santana, Pinto, Rogério","Revista Brasileira de Zootecnia; 33(5); 1263-1273","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000500019&lang=pt" 
"S1516-35982004000500021-scl","Características físico-mecânicas e químicas do couro de caprinos abatidos em idades diferenciadas","Dal Monte, Maria Auxiliadora de Brito L., Costa, Roberto Germano, Jacinto, Manuel Antônio Chagas, Medeiros, Ariosvaldo Nunes de, Figueiredo, Francisco das Chagas","Revista Brasileira de Zootecnia; 33(5); 1285-1291","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000500021&lang=pt" 
"S1516-35982004000500022-scl","Cana-de-açúcar em substituição à silagem de milho em dietas para vacas em lactação: desempenho e viabilidade econômica","Magalhães, André Luiz Rodrigues, Campos, José Maurício de Souza, Valadares Filho, Sebastião de Campos, Torres, Robledo de Almeida, Mendes Neto, Josué, Assis, Anderson Jorge de","Revista Brasileira de Zootecnia; 33(5); 1292-1302","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000500022&lang=pt" 
"S1516-35982004000500025-scl","Parâmetros ruminais e desaparecimento da MS, PB e FDN da forragem em bovinos suplementados em pastagem na estação seca","Franco, Ana Vera Martins, Franco, Gumercindo Loriano, Andrade, Pedro de","Revista Brasileira de Zootecnia; 33(5); 1316-1324","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000500025&lang=pt" 
"S1516-35982004000500027-scl","Degradabilidade in situ da matéria seca, proteína bruta e fibra em detergente neutro de algumas gramíneas sob pastejo contínuo","Prado, Ivanor Nunes do, Moreira, Fernanda Barros, Zeoula, Lúcia Maria, Wada, Fábio Yoshimi, Mizubuti, Ivone Yurika, Neves, Carolina Antunes","Revista Brasileira de Zootecnia; 33(5); 1332-1339","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000500027&lang=pt" 
"S1516-35982004000500030-scl","Substituição do grão de milho pelo milheto (Pennisetum americanum) na dieta de vacas holandesas em lactação","Ribeiro, Cláudio Vaz Di Mambro, Pires, Alexandre Vaz, Simas, José Manuel Correia de, Santos, Flávio Augusto Portela, Susin, Ivanete, Oliveira Junior, Reinaldo Cunha de","Revista Brasileira de Zootecnia; 33(5); 1351-1359","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000500030&lang=pt" 
"S1516-35982004000500023-scl","Contagem de células somáticas em amostras de leite","Paula, Meiby Carneiro de, Ribas, Newton Pohl, Monardes, Humberto Gonzalo, Arce, Julio Eduardo, Andrade, Uriel Vinícius Cotarelli de","Revista Brasileira de Zootecnia; 33(5); 1303-1308","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000500023&lang=pt" 
"S1516-35982004000500016-scl","Cinética do radiofósforo em tecidos de suínos em crescimento alimentados com dietas contendo diferentes fontes de fósforo","Teixeira, Alexandre de Oliveira, Lopes, Darci Clementino, Lopes, João Batista, Vitti, Dorinha M. S. S., Moreira, José Aparecido, Ferreira, Vanusa Patrícia de Araújo, Pena, Sérgio Miranda, Calderano, Arele Arlindo","Revista Brasileira de Zootecnia; 33(5); 1238-1245","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000500016&lang=pt" 
"S1516-35982004000500017-scl","Estimativas do fluxo de fósforo entre os compartimentos anatômicos e fisiológicos de suínos alimentados com dietas contendo diferentes fontes de fósforo","Teixeira, Alexandre de Oliveira, Lopes, Darci Clementino, Vitti, Dorinha Miriam Silber S., Lopes, João Batista, Gomes, Paulo Cezar, Moreira, José Aparecido, Pena, Sérgio Miranda, Teixeira, Michella de Paschoa","Revista Brasileira de Zootecnia; 33(5); 1246-1253","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000500017&lang=pt" 
"S0102-09352004000500020-scl","Caracterização demográfica da raça Mangalarga Marchador","Costa, M.D., Bergmann, J.A.G., Resende, A.S.C, Martins, G.A., Bretas, M.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 687-690","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500020&lang=pt" 
"S0102-09352004000500006-scl","Implantes de resina de poliuretana vegetal (Ricinus communis) na tração linear, fixação e fusão vertebral no cão: estudo experimental","Laranjeira, M.G., Rezende, C.M.F., Sá, M.J.C., Silva, C.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 602-609","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500006&lang=pt" 
"S0102-09352004000500004-scl","Custo e resultados do tratamento de seqüelas de laminite bovina: relato de 112 casos em vacas em lactação no sistema free-stall","Ferreira, P.M., Leite, R.C., Carvalho, A.U., Facury Filho, E.J., Souza, R.C., Ferreira, M.G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 589-594","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500004&lang=pt" 
"S0102-09352004000500003-scl","Avaliação do tratamento com isoniazida em bovinos infectados naturalmente pelo Mycobacterium bovis","Mota, P.M.P.C., Motta, P.M.C., Lobato, F.C.F., Lage, A.P., Ribeiro, A.C.C.L., Leite, R.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 581-588","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500003&lang=pt" 
"S0102-09352004000500002-scl","Prevalência da tuberculose em bovinos abatidos em Minas Gerais","Baptista, F., Moreira, E.C., Santos, W.L.M., Naveda, L.A.B.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 577-580","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500002&lang=pt" 
"S0102-09352004000500005-scl","Avaliação dietética de amidos pelas respostas glicêmica e insulinêmica em cães","Silveira, G.B., Paule, B.P., Socorro, E.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 595-601","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500005&lang=pt" 
"S0102-09352004000500008-scl","Prótese coxofemoral em cães: relato de dois casos","Arias S., S.A., Rezende, C.M.F., Alvarez, A., Souza, M.V.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 618-622","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500008&lang=pt" 
"S0102-09352004000500009-scl","Efeito de diferentes meios de cultivo no desenvolvimento e proporção do sexo de embriões bovinos produzidos in vitro","Gilardi, S.G.T., Sá, W.F., Camargo, L.S.A., Ferreira, A.M., Machado, M.A., Serapião, R.V., Soares, A.B.M., Pinho, T.G., Viana, J.H.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 623-627","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500009&lang=pt" 
"S0102-09352004000500019-scl","Sarcoma sinovial extra-articular em cão","França, S.A., Serakides, R., Silva, A.E., Rachid, M.A., Moraes, J.R.C., Lavalle, G.E., Ocarino, N.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 683-686","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500019&lang=pt" 
"S0102-09352004000500014-scl","Degradabilidade in situ da matéria seca de forrageiras tropicais obtidas em diferentes épocas de corte","Rodrigues, A.L.P., Sampaio, I.B.M., Carneiro, J.C., Tomich, T.R., Martins, R.G.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 658-664","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500014&lang=pt" 
"S0102-09352004000500013-scl","Perfil bioquímico sorológico de bovinos inoculados experimentalmente com veneno crotálico iodado livre e iodado incorporado em liposomas","Lago, L.A., Marques Junior, A.P., Melo, M.M., Lago, E.P., Oliveira, N. J. F., Alzamora Filho, F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 653-657","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500013&lang=pt" 
"S0102-09352004000500015-scl","Efeito do nível de caroço de algodão sobre a digestibilidade da fibra dietética do feno de Tifton 85 (Cynodon spp.) em ovinos","Rogério, M.C.P., Borges, I., Teixeira, D.A.B., Rodriguez, N.M., Gonçalves, L.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 665-670","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500015&lang=pt" 
"S0102-09352004000500017-scl","Modified E-test by the addition of EDTA-Tris and dimethyl sulfoxide on the potentiation of the effects of some antimicrobials in Pseudomonas aeruginosa strains isolated from bovine mastitis","Ribeiro, M.G., Siqueira, A.K., Langoni, H., Paes, A.C., Victória, C., Silva, A.V. Da, Listoni, F.J.P., Souza, A.H.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 676-678","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500017&lang=pt" 
"S0102-09352004000500018-scl","Análise de pesticidas, aflatoxinas e análise de macro e microminerais de polpa cítrica peletizada comercial","Oliveira, N.J.F., Melo, M.M., Lago, L.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 679-682","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500018&lang=pt" 
"S0102-09352004000500021-scl","Hemencyrtus herbertii Ashmead (Hymenoptera: Encyrtidae) como parasitóides de dípteros muscóides coletados em Itumbiara, Goiás","Marchiori, C.H., Silva Filho, O.M., Pereira, L.A., Ribeiro, L.C.S., Borges, V.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(5); 691-693","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000500021&lang=pt" 
"S0717-92272004000400001-chl","Medicina alternativa y complementaria","Nogales-Gaete, Jorge","Revista chilena de neuro-psiquiatría; 42(4); 243-250","Revista chilena de neuro-psiquiatría","Espanhol","2004","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272004000400001&lang=pt" 
"S0717-92272004000400002-chl","Alteraciones tiroideas en pacientes con depresión y trastorno de pánico consultantes al Servicio de Psiquiatría del Hospital Regional de Concepción.","Vicente P, Benjamín, González G, M. Isabel, Hernández S, Rodolfo, Ebner G, Daisy, Hernández C, Ximena, Jerez Ch, Marcos","Revista chilena de neuro-psiquiatría; 42(4); 251-258","Revista chilena de neuro-psiquiatría","Espanhol","2004","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272004000400002&lang=pt" 
"S0717-92272004000400003-chl","Estudio de salud mental en dos cohortes de niños escolares de Santiago occidente: IV: desordenes psiquiátricos, diagnóstico psicosocial y discapacidad.","de la Barra M, Flora, Toledo D, Virginia, Rodríguez T, Jorge","Revista chilena de neuro-psiquiatría; 42(4); 259-272","Revista chilena de neuro-psiquiatría","Espanhol","2004","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272004000400003&lang=pt" 
"S0717-92272004000400004-chl","Implementación de la Entrevista de Acceso Privilegiado para caracterizar consumidores de pasta base de cocaína.","Santis B, Rodrigo, Hayden C, Viviana, Ruiz P, Sergio, Anselmo M, Enzo, Torres B, Rafael, Pérez de los Cobos P, José","Revista chilena de neuro-psiquiatría; 42(4); 273-280","Revista chilena de neuro-psiquiatría","Espanhol","2004","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272004000400004&lang=pt" 
"S0717-92272004000400005-chl","Mecanismos de muerte celular en las enfermedades neurodegenerativas: ¿apoptosis o necrosis?","von Bernhardi M, Rommy","Revista chilena de neuro-psiquiatría; 42(4); 281-292","Revista chilena de neuro-psiquiatría","Espanhol","2004","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272004000400005&lang=pt" 
"S0717-92272004000400006-chl","Suicidios de pacientes psiquiátricos hospitalizados y sus factores de riesgo: Un estudio caso  control","Baader - Matthei, Tomas, Richter, Paul, Mundt, Christoph","Revista chilena de neuro-psiquiatría; 42(4); 293-316","Revista chilena de neuro-psiquiatría","Espanhol","2004","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272004000400006&lang=pt" 
"S0717-92272004000400008-chl","Cuenta anual del presidente de la Sociedad de Neurología, Psiquiatría y Neurocirugía (SONEPSYN): Presentada en la Asamblea General de Socios, durante el 59 Congreso Chileno de Neurología, Psiquiatría y Neurocirugía, Iquique, Octubre de 2004","Jadresic M, Enrique","Revista chilena de neuro-psiquiatría; 42(4); 323-327","Revista chilena de neuro-psiquiatría","Espanhol","2004","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272004000400008&lang=pt" 
"S1413-86702004000500009-scl","Meningitis due to Enterobacter aerogenes subsequent to resection of an acoustic neuroma and abdominal fat graft to the mastoid","Khan, Fida A.","Brazilian Journal of Infectious Diseases; 8(5); 386-388","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000500009&lang=pt" 
"S1413-86702004000500002-scl","Medical dental prophylaxis of endocarditis","Basilio, Regina C., Loducca, Francisco E., Haddad, Paulo C.","Brazilian Journal of Infectious Diseases; 8(5); 340-347","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000500002&lang=pt" 
"S1413-86702004000500006-scl","Laboratory tests in the detection of extended spectrum beta-lactamase production: National Committee for Clinical Laboratory Standards (NCCLS) screening test, the E-test, the double disk confirmatory test, and cefoxitin susceptibility testing","d&#039;Azevedo, Pedro A., Gonçalves, Ana Lúcia S., Musskopf, Maiara I., Ramos, Carina G., Dias, Cícero A. G.","Brazilian Journal of Infectious Diseases; 8(5); 372-377","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000500006&lang=pt" 
"S1413-86702004000500007-scl","Serum ascorbic acid concentration in patients with acute Falciparum malaria infection: possible significance","Hassan, Garba Ibrahim, Gregory, Ubom, Maryam, Haruna","Brazilian Journal of Infectious Diseases; 8(5); 378-381","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000500007&lang=pt" 
"S1413-86702004000500008-scl","Antibacterial effect of borage (Echium amoenum) on Staphylococcus aureus","Abolhassani, Mohsen","Brazilian Journal of Infectious Diseases; 8(5); 382-385","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000500008&lang=pt" 
"S1413-86702004000500003-scl","Demographic and anthropometrical analysis and genotype distribution of chronic hepatitis C patients treated in public and private reference centers in Brazil","Focaccia, R., Baraldo, D.C.M., Ferraz, M.L.G., Martinelli, A.L.C., Carrilho, F.J., Gonçales Jr., F.L., Pedroso, M.L.A., Coelho, H.S.M., Lacerda, M.A., Brandão, C.E., Mattos, A.A., Lira, L.G.C., Zamin Jr., I., Pinheiro, J.O.P., Tovo, C.V., Both, C.T., Soares, J.A.S., Dittrich, S.","Brazilian Journal of Infectious Diseases; 8(5); 348-355","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000500003&lang=pt" 
"S1413-86702004000500004-scl","Prevalence of human Papilloma Virus in HIV-positive and HIV-negative patients in the State of Bahia: a pilot study","Queiroz, Conceição, Travassos, Ana Gabriela, Studart, Eduardo, Araújo Filho, José Bouzas, Sarno, Carla Kruchewsky, Pinheiro, Carla Cristiane","Brazilian Journal of Infectious Diseases; 8(5); 356-362","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000500004&lang=pt" 
"S1413-86702004000500001-scl","Bartonelosis (Carrion&#039;s Disease) in the pediatric population of Peru: an overview and update","Huarcaya, Erick, Maguiña, Ciro, Torres, Rita, Rupay, Joan, Fuentes, Luis","Brazilian Journal of Infectious Diseases; 8(5); 331-339","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000500001&lang=pt" 
"S1413-86702004000500005-scl","Effect of N-acetyl-L-cysteine on lymphocyte apoptosis, lymphocyte viability, TNF-alpha and IL-8 in HIV-infected patients undergoing anti-retroviral treatment","Treitinger, Aricio, Spada, Celso, Masokawa, Ivete Yoshico, Verdi, Júlio César Vidal, Silveira, Mariette Van Der  Sander, Luis, Magali Chaves, Reis, Marcellus, Ferreira, Silvia Inês Alejandra Cordova de Pires, Abdalla, Dulcinéia Saes Parra","Brazilian Journal of Infectious Diseases; 8(5); 363-371","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000500005&lang=pt" 
"S0004-27302004000500002-scl","Criação de um registro nacional de tumores adrenais","Kater, Claudio E.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 581-582","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500002&lang=pt" 
"S0004-27302004000500001-scl","Adrenal, supra-renal","Mendonça, Berenice B. de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 579-579","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500001&lang=pt" 
"S0004-27302004000500009-scl","Founder effect for the highly prevalent R337H mutation of tumor suppressor p53 in Brazilian patients with adrenocortical tumors","Pinto, Emilia M., Billerbeck, Ana Elisa C., Villares, Maria Candida B.F., Domenice, Sorahia, Mendonça, Berenice B., Latronico, Ana Claudia","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 647-650","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500009&lang=pt" 
"S0004-27302004000500004-scl","Imaging procedures in adrenal pathology","Goldman, Suzan M., Coelho, Rafael Darahem, Freire Filho, Edison de O., Abdala, Nitamar, Szejnfeld, Denis, Faria, Juliano, Judice, Paola L.P., Francisco, Viviane Vieira, Kenney, Philip J., Szejnfeld, Jacob","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 592-611","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500004&lang=pt" 
"S0004-27302004000500008-scl","Tumores adrenocorticais: novas perspectivas","Latronico, Ana Claudia, Mendonça, Berenice B. de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 642-646","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500008&lang=pt" 
"S0004-27302004000500010-scl","Tumores do córtex adrenal na infância","Pereira, Rosana Marques, Michalkiewicz, Edson, Sandrini, Fabiano, Figueiredo, Bonald C., Pianovski, Mara, França, Susana Nesi, Boguszewski, Margaret C.S., Costa, Orival, Cat, Izrail, Lacerda Filho, Luiz de, Sandrini, Romolo","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 651-658","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500010&lang=pt" 
"S0004-27302004000500011-scl","A genética das síndromes hipertensivas endócrinas","Drager, Luciano F., Krieger, José Eduardo","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 659-665","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500011&lang=pt" 
"S0004-27302004000500012-scl","Primary aldosteronism: actual epidemics or false alarm?","Gordon, Richard D.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 666-673","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500012&lang=pt" 
"S0004-27302004000500007-scl","Clinical and molecular genetics of primary pigmented nodular adrenocortical disease","Sandrini, Fabiano, Stratakis, Constantine","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 637-641","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500007&lang=pt" 
"S0004-27302004000500021-scl","Pheochromocytoma: current perspectives in the pathogenesis, diagnosis, and management","Bravo, Emmanuel L.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 746-750","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500021&lang=pt" 
"S0004-27302004000500013-scl","The syndromes of low-renin hypertension: &quot;separating the wheat from the chaff&quot;","Kater, Claudio E., Biglieri, Edward G.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 674-681","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500013&lang=pt" 
"S0004-27302004000500014-scl","Glucocorticoid-remediable aldosteronism","McMahon, Graham T., Dluhy, Robert G.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 682-686","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500014&lang=pt" 
"S0004-27302004000500017-scl","One-year clinical evaluation of single morning dose prednisolone therapy for 21-hydroxylase deficiency","Caldato, Milena C. F., Fernandes, Vânia T., Kater, Claudio E.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 705-712","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500017&lang=pt" 
"S0004-27302004000500016-scl","Estudo multicêntrico de pacientes brasileiros com deficiência da 21-hidroxilase: correlação do genótipo com o fenótipo","Bachega, Tânia A.S.S., Billerbeck, Ana Elisa C., Parente, Érica B., Lemos-Marini, Sofia H.V., Baptista, Maria Tereza M., Mello, Maricilda P., Guerra Jr., Gil, Kuperman, Hilton, Setian, Nuvarte, Damiani, Durval, Torres, Natália, Castro, Margaret de, Mendonça, Berenice B. de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 697-704","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500016&lang=pt" 
"S0004-27302004000500020-scl","Insuficiência adrenal primária na infância","Longui, Carlos Alberto","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 739-745","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500020&lang=pt" 
"S0004-27302004000500018-scl","Deficiência da 11beta-hidroxilase","Mello, Maricilda Palandi, Penachioni, Junia Yara, Amaral, Fernando C. do, Castro, Margaret de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 713-723","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500018&lang=pt" 
"S0004-27302004000500019-scl","Insuficiência adrenal primária no adulto: 150 anos depois de Addison","Silva, Regina do Carmo, Castro, Margaret de, Kater, Claudio E., Cunha, Andréa Aparecida, Moraes, Andréia M. de, Alvarenga, Daniela B. de, Moreira, Ayrton C., Elias, Lucila L.K.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(5); 724-738","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000500019&lang=pt" 
