"S1870-719X2016000200009-mex","El valle de Soba (Cantabria): vecinos, concejos y ayuntamiento a fines del siglo XVIII","Gavira Márquez, María Concepción","Tzintzun. Revista de estudios históricos; (64); 9-46","Tzintzun. Revista de estudios históricos","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-719X2016000200009&lang=pt" 
"S1414-753X2016000400101-scl","METHODOLOGICAL PROPOSAL FOR PRIORITIZATION RANKING OF MUNICIPALITIES FOR IMPLANTATION OF PAYMENT FOR ENVIRONMENTAL SERVICES PROGRAMS","FERNANDES, LEONARDO SILVA, BOTELHO, ROSANGELA GARRIDO MACHADO","Ambiente &amp; Sociedade; 19(4); 101-120","Ambiente &amp; Sociedade","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400101&lang=pt" 
"S1414-753X2016000400039-scl","ENVIRONMENTAL ETHICS AND SUSTAINABLE TERRITORIAL DEVELOPMENT. AN ANALYSIS FROM THE SPECIESISM CATEGORY","FLORIT, LUCIANO FÉLIX, GRAVA, DIEGO DA SILVA","Ambiente &amp; Sociedade; 19(4); 39-58","Ambiente &amp; Sociedade","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400039&lang=pt" 
"S1679-45082016000400567-scl","Primary graft dysfunction of the liver: definitions, diagnostic criteria and risk factors","Neves, Douglas Bastos, Rusi, Marcela Balbo, Diaz, Luiz Gustavo Guedes, Salvalaggio, Paolo","Einstein (São Paulo); 14(4); 567-572","Einstein (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-45082016000400567&lang=pt" 
"S1414-753X2016000400059-scl","TOURISM AND URBANIZATION: ENVIRONMENTAL PROBLEMS OF THE ARARUAMA LAGOON, STATE OF RIO DE JANEIRO, BRAZIL","BERTUCCI, THAYSE CRISTINA PEREIRA, SILVA, EDSON PEREIRA, MARQUES JR., AGUINALDO NEPOMUCENO, MONTEIRO NETO, CASSIANO","Ambiente &amp; Sociedade; 19(4); 59-80","Ambiente &amp; Sociedade","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400059&lang=pt" 
"S0102-76382016000600454-scl","Quadricuspid Aortic Valve: A Comprehensive Review","Yuan, Shi-Min","Brazilian Journal of Cardiovascular Surgery; 31(6); 454-460","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000600454&lang=pt" 
"S1679-39512016000400872-scl","O estudo da cultura organizacional por meio das práticas: uma proposta à luz do legado de Bourdieu","Souza, Eda Castro Lucas de, Fenili, Renato Ribeiro","Cadernos EBAPE.BR; 14(4); 872-890","Cadernos EBAPE.BR","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512016000400872&lang=pt" 
"S1984-22012016000400095-scl","NEOTECTONICS, RIVER CAPTURE AND LANDSCAPE EVOLUTION IN THE HIGHLANDS OF SE BRAZIL","Lavarini, Chrystiann, Magalhães Júnior, Antônio Pereira, Oliveira, Fábio Soares de, Carvalho, Alex de","Mercator (Fortaleza); 15(4); 95-119","Mercator (Fortaleza)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-22012016000400095&lang=pt" 
"S1679-39512016000400984-scl","Produtivismo acadêmico baseado em uma perspectiva habermasiana","Vizeu, Fábio, Macadar, Marie Anne, Graeml, Alexandre Reis","Cadernos EBAPE.BR; 14(4); 984-1000","Cadernos EBAPE.BR","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512016000400984&lang=pt" 
"S0365-05962016000600865-scl","Vitiligo-specific instrument on quality of life - Brazilian Portuguese version","Boza, Juliana Catucci, Giongo, Natália Piccinini, Cestari, Tania Ferreira","Anais Brasileiros de Dermatologia; 91(6); 865-866","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600865&lang=pt" 
"S0102-67202016000400287-scl","ROBOTIC SURGERY: BIOETHICAL ASPECTS","SIQUEIRA-BATISTA, Rodrigo, SOUZA, Camila Ribeiro, MAIA, Polyana Mendes, SIQUEIRA, Sávio Lana","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 287-290","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400287&lang=pt" 
"S2237-101X2016000200661-scl","Escrevendo a história da alimentação: resenha de uma obra de referência","Nadler, Wanessa Asfora","Topoi (Rio de Janeiro); 17(33); 661-666","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200661&lang=pt" 
"S2317-48892016000400489-scl","Farewell!","Cordani, Umberto","Brazilian Journal of Geology; 46(4); 489-489","Brazilian Journal of Geology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-48892016000400489&lang=pt" 
"S0102-67202016000400276-scl","SERUM LEPTIN LEVENS AND HEPATOCELLULAR CARCINOMA: REVIEW ARTICLE","ANDRIGHETTO, Luiza Vitelo, POZIOMYCK, Aline Kirjner","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 276-278","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400276&lang=pt" 
"S0102-67202016000400282-scl","USE OF TRANEXAMIC ACID IN TRAUMA PATIENTS: AN ANALYSIS OF COST-EFFECTIVENESS FOR USE IN BRAZIL","PINTO, Marcelo A., SILVA, Jair G. da, CHEDID, Aljamir D., CHEDID, Marcio F.","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 282-286","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400282&lang=pt" 
"S2237-101X2016000200654-scl","As &quot;mina&quot; de Minas: acomodações e resistências de mulheres nas Minas Gerais","Ferreira, Jorgetânia da Silva","Topoi (Rio de Janeiro); 17(33); 654-660","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200654&lang=pt" 
"S2237-101X2016000200689-scl","¿Hacia una historia global no eurocéntrica?","Pacheco, Perla Patricia Valero","Topoi (Rio de Janeiro); 17(33); 689-693","Topoi (Rio de Janeiro)","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200689&lang=pt" 
"S2317-48892016000400617-scl","The Piriá aluminous lateritic profile: mineralogy, geochemistry and parent rock","Santos, Pabllo Henrique Costa dos, Costa, Marcondes Lima da, Leite, Alessandro Sabá","Brazilian Journal of Geology; 46(4); 617-636","Brazilian Journal of Geology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-48892016000400617&lang=pt" 
"S2237-101X2016000200684-scl","Os três pilares de sustentação dos regimes pós-1952 no Egito","Castro, Isabelle Christine Somma de","Topoi (Rio de Janeiro); 17(33); 684-688","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200684&lang=pt" 
"S0365-05962016000600791-scl","Psychotropics in different causes of itch: systematic review with controlled studies","Brasileiro, Lízie Emanuelle Eulalio, Barreto, Dayanna Patrícia de Carvalho, Nunes, Emerson Arcoverde","Anais Brasileiros de Dermatologia; 91(6); 791-798","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600791&lang=pt" 
"S2237-101X2016000200672-scl","Pensar (com) a imagem: reflexões teóricas para uma práxis historiográfica","Pereira, Maria Cristina Correia L.","Topoi (Rio de Janeiro); 17(33); 672-679","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200672&lang=pt" 
"S0365-05962016000600829-scl","Tinea faciei on the right eyebrow caused by Trichophyton interdigitale","Zhuang, Kai Wen, Dai, Ya Ling, Ran, Yu Ping, Lama, Jebina, Fan, Yi Ming","Anais Brasileiros de Dermatologia; 91(6); 829-831","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600829&lang=pt" 
"S0365-05962016000600867-scl","Iatrogenic Kaposi&#039;s sarcoma caused by corticosteroids","Lazzarini, Rosana, Lopes, Andressa Sato de Aquino, Lellis, Rute Facchini, Brasil, Fabiana","Anais Brasileiros de Dermatologia; 91(6); 867-869","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600867&lang=pt" 
"S0102-67202016000400291-scl","COMPLEX PANCREATIC RESSECTIONS WITH VASCULAR INVOLVEMENT IN JEHOVAH&#039;S WITNESSES: HOW TO APPROACH?","FERNANDES, Eduardo de Souza Martins, FIÚZA, Stéfano do Amaral, MELLO, Felipe Pedreira Tavares de, PIMENTEL, Leandro Moreira Savattone, SOUZA, Antonio Augusto Peixoto de, ANDRADE, Ronaldo de Oliveira","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 291-292","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400291&lang=pt" 
"S0365-05962016000600846-scl","Conservative surgical management of in situ subungual melanoma: long-term follow-up","Anda-Juárez, Mariana Catalina De, Martínez-Velasco, María Abril, Fonte-Ávalos, Verónica, Toussaint-Caire, Sonia, Domínguez-Cherit, Judith","Anais Brasileiros de Dermatologia; 91(6); 846-848","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600846&lang=pt" 
"S0102-67202016000400297-scl","COMMENT: HOSPITALIZATIONS FOR CHOLECYSTITIS AND CHOLELITHIASIS IN THE STATE OF RIO GRANDE DO SUL, BRAZIL","CABALLERO, José, TRESIERRA, Miguel, DIAZ, Melissa","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 297-298","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400297&lang=pt" 
"S0102-67202016000400279-scl","TECHNOLOGICAL INFORMATION REGARDING PREBIOTICS AND PROBIOTICS NUTRITION VERSUS THE PATENT REGISTERS: WHAT IS NEW?","REIS, José Maciel Caldas dos, PINHEIRO, Maurício Fortuna, OTI, André Takashi, FEITOSA-JUNIOR, Denilson José Silva, PANTOJA, Mauro de Souza, BARROS, Rui Sérgio Monteiro","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 279-281","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400279&lang=pt" 
"S0365-05962016000600860-scl","Hyperpigmentation and chikungunya fever","Srivastava, Ankita","Anais Brasileiros de Dermatologia; 91(6); 860-861","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600860&lang=pt" 
"S0365-05962016000600832-scl","Disseminated cryptococcosis with cutaneous involvement in an immunocompetent patient","Sacht, Gabriely Lessa, Lima, Alexandre Moretti de, Perdomo, Yuri Chiarelli, Boigues, Rafaela Suguimoto, Takita, Luiz Carlos, Hans Filho, Günter","Anais Brasileiros de Dermatologia; 91(6); 832-834","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600832&lang=pt" 
"S0102-67202016000400269-scl","AN INNOVATIVE EX-VIVO MODEL FOR RAPID CHANGE OF THE PAPILLA FOR TEACHING ADVANCED ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY PROCEDURES","ARTIFON, Everson L.A., NAKADOMARI, Thaisa S., KASHIWAGUI, Leandro Y., BELMONTE, Emilio A., SOLAK, Cláudio R., CHENG, Spencer, FURUYA Jr, Carlos K., OTOCH, Jose P.","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 269-271","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400269&lang=pt" 
"S0365-05962016000600770-scl","Knowledge, beliefs, and perceptions of Turkish vitiligo patients regarding their condition","Topal, Ilteris Oguz, Duman, Hatice, Goncu, Ozgur Emek Kocaturk, Durmuscan, Mustafa, Gungor, Sule, Ulkumen, Pelin Kuteyla","Anais Brasileiros de Dermatologia; 91(6); 770-775","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600770&lang=pt" 
"S0365-05962016000600760-scl","Correlation between the histopathology of chronic urticaria and its clinical picture","Marques, Raquel Zappa Silva, Criado, Roberta Fachini Jardim, Machado Filho, Carlos D&#039;Apparecida Santos, Tamanini, Juliana Milhomem, Mello, Cristina van Blarcum de Graaff, Speyer, Carolina","Anais Brasileiros de Dermatologia; 91(6); 760-763","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600760&lang=pt" 
"S0365-05962016000600808-scl","Acute localized exanthematous pustulosis caused by cefoperazone and sodium sulbactam","Qu, Yan-Jing, Jin, Shu-Bin, Han, Xiang-Chun, Zheng, Li-Qiang","Anais Brasileiros de Dermatologia; 91(6); 808-810","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600808&lang=pt" 
"S0365-05962016000600799-scl","Squamoid eccrine ductal carcinoma","Saraiva, Maria Isabel Ramos, Vieira, Marcella Amaral Horta Barbosa, Portocarrero, Larissa Karine Leite, Fraga, Rafael Cavanellas, Kakizaki, Priscila, Valente, Neusa Yuriko Sakai","Anais Brasileiros de Dermatologia; 91(6); 799-802","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600799&lang=pt" 
"S0102-86502016001200801-scl","Effect of sılymarın on oxıdatıve stress and lıver hıstopathology ın experımental obstructıve jaundıce model","Onalan, Ali Kemal, Tuncal, Salih, Kilicoglu, Sibel, Celepli, Salih, Durak, Esra, Kilicoglu, Bulent, Devrim, Erdinc, Barlas, Aziz Mutlu, Kismet, Kemal","Acta Cirurgica Brasileira; 31(12); 801-806","Acta Cirurgica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502016001200801&lang=pt" 
"S0102-67202016000400295-scl","CENTRAL HEPATECTOMY FOR BILIARY CYSTADENOMA: PARENCHYMA-SPARING APPROACH FOR BENIGN LESIONS","ARAUJO, Raphael L. C., CESCONETTO, Danielle, JEISMANN, Vagner Birk, FONSECA, Gilton Marques, COELHO, Fabricio Ferreira, KRUGER, Jaime Arthur Pirola, HERMAN, Paulo","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 295-296","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400295&lang=pt" 
"S0365-05962016000600820-scl","Premature ventricular contractions associated with isotretinoin use","Alan, Sevil, Ünal, Betül, Yildirim, Aytül","Anais Brasileiros de Dermatologia; 91(6); 820-821","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600820&lang=pt" 
"S0365-05962016000600823-scl","Dermatophytosis caused by Microsporum gypseum in infants: report of four cases and review of the literature","Souza, Beatriz da Silva, Sartori, Débora Sarzi, Andrade, Carin de, Weisheimer, Edna, Kiszewski, Ana Elisa","Anais Brasileiros de Dermatologia; 91(6); 823-825","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600823&lang=pt" 
"S0365-05962016000600732-scl","Epidemiological analysis of occupational dermatitis notified in Brazil in the period 2007 to 2012","Plombom, Gabriela Yumi, Oliveira, Mariana Santos de, Tabushi, Fernanda Lika, Kassem, Amanda Joekel, Purim, Kátia Sheylla Malta, Nisihara, Renato Mitsunori","Anais Brasileiros de Dermatologia; 91(6); 732-736","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600732&lang=pt" 
"S0365-05962016000600826-scl","Norwegian scabies - rare case of atypical manifestation","Ebrahim, Karina Corrêa, Alves, Júlia Barazetti, Tomé, Lísias de Araújo, Moraes, Carlos Floriano de, Gaspar, Arianne Ditzel, Franck, Karin Fernanda, Hussein, Mohamad Ali, Cruz, Lucas Raiser da, Ebrahim, Leonardo Duque, Sidney, Luis Felipe de Oliveira","Anais Brasileiros de Dermatologia; 91(6); 826-828","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600826&lang=pt" 
"S0365-05962016000600803-scl","Granuloma faciale: clinical, morphological and immunohistochemical aspects in a series of 10 patients","Oliveira, Cristiano Claudino, Ianhez, Pedro Eugênio de Carvalho, Marques, Silvio Alencar, Marques, Mariângela Esther Alencar","Anais Brasileiros de Dermatologia; 91(6); 803-807","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600803&lang=pt" 
"S0365-05962016000600815-scl","A single black ulcer in a child with acute lymphocytic leukemia","Vestita, Michelangelo, Filoni, Angela, Santoro, Nicola, Arcamone, Gianpaolo, Bonamonte, Domenico","Anais Brasileiros de Dermatologia; 91(6); 815-816","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600815&lang=pt" 
"S0365-05962016000600840-scl","Do you know this syndrome? Type 2 benign symmetric lipomatosis (Launois-Bensaude)","Esposito, Ana Cláudia Cavalcante, Munhoz, Tania, Abbade, Luciana Patrícia Fernandes, Miot, Hélio Amante","Anais Brasileiros de Dermatologia; 91(6); 840-841","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600840&lang=pt" 
"S0365-05962016000600849-scl","Oral mucosal diseases in children - casuistics from the Department of Dermatology - University of São Paulo - Brazil","Erthal, Aline, Lourenço, Silvia Vanessa, Nico, Marcello Menta Simonsen","Anais Brasileiros de Dermatologia; 91(6); 849-851","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600849&lang=pt" 
"S0102-67202016000400215-scl","EVALUATION OF LYMPHATIC SPREAD, VISCERAL METASTASIS AND TUMORAL LOCAL INVASION IN ESOPHAGEAL CARCINOMAS","TUSTUMI, Francisco, KIMURA, Cintia Mayumi Sakurai, TAKEDA, Flavio Roberto, SALLUM, Rubens Antônio Aissar, RIBEIRO-JUNIOR, Ulysses, CECCONELLO, Ivan","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 215-217","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400215&lang=pt" 
"S0102-86502016001200821-scl","Stem cells from adipose tissue improve the time of wound healing in rats","Ohashi, Camila Melo, Caldeira, Fabio Alves Morikawa, Feitosa-Junior, Denilson José Silva, Valente, André Lopes, Dutra, Paulo Roberto Witter, Miranda, Moysés dos Santos, Santos, Simone do Socorro Damasceno, Brito, Marcus Vinicius Henriques, Ohashi, Otávio Mitio, Yasojima, Edson Yuzur","Acta Cirurgica Brasileira; 31(12); 821-825","Acta Cirurgica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502016001200821&lang=pt" 
"S0102-67202016000400293-scl","SYNCHRONOUS ANAL MELANOMA AND COLON ADENOCARCINOMA: CASE REPORT AND REVIEW OF DIAGNOSIS AND MANAGEMENT","PIROLLA, Eduardo Henrique, RIBEIRO, Felipe Piccarone Gonçalves, PIROLA, Fernanda Junqueira Cesar, COSMO, Camila, Di BIASI, Melany","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 293-295","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400293&lang=pt" 
"S0365-05962016000600811-scl","Bacillary angiomatosis with bone invasion","Diniz, Lucia Martins, Medeiros, Karina Bittencourt, Landeiro, Luana Gomes, Lucas, Elton Almeida","Anais Brasileiros de Dermatologia; 91(6); 811-814","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600811&lang=pt" 
"S0102-67202016000400264-scl","SEDATION IN COLONOSCOPY BY USING THREE DIFFERENT PROPOFOL INFUSION METHODS AND ANALYSIS OF PLASMA CONCENTRATION LEVELS: A PROSPECTIVE COMPARATIVE STUDY","CARVALHO, Paulo Henrique Boaventura de, OTOCH, José Pinhata, KHAN, Mohamad Ali, SAKAI, Paulo, GUEDES, Hugo Gonçalo, ARTIFON, Everson Luiz de Almeida","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 264-268","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400264&lang=pt" 
"S0102-86502016001200834-scl","Swing mesh versus Modified Kugel mesh for primary inguinal hernia repair. A prospective randomized clinical trial","Zhou, Zhiyuan, Hu, Xingchen, Zhang, Beili, Gu, Yan","Acta Cirurgica Brasileira; 31(12); 834-839","Acta Cirurgica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502016001200834&lang=pt" 
"S0365-05962016000600817-scl","Subungual squamous cell carcinoma","Padilha, Carolina Barbosa de Sousa, Balassiano, Laila Klotz de Almeida, Pinto, Julyana Calegari, Souza, Flávia Crespo Schueler de, Kac, Bernard Kawa, Treu, Curt Mafra","Anais Brasileiros de Dermatologia; 91(6); 817-819","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600817&lang=pt" 
"S0365-05962016000600835-scl","Dermoscopy: a useful tool for assisting the diagnosis of Pseudomonas folliculitis","Errichetti, Enzo, Stinco, Giuseppe","Anais Brasileiros de Dermatologia; 91(6); 835-836","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600835&lang=pt" 
"S2237-101X2016000200626-scl","Clio e Melpomene: a correspondência entre Johan Huizinga e André Jolles sobre a escrita da História","Ribeiro, Naiara","Topoi (Rio de Janeiro); 17(33); 626-647","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200626&lang=pt" 
"S0365-05962016000600748-scl","Exome sequence analysis of Kaposiform hemangioendothelioma: identification of putative driver mutations","Egashira, Sho, Jinnin, Masatoshi, Harada, Miho, Masuguchi, Shinichi, Fukushima, Satoshi, Ihn, Hironobu","Anais Brasileiros de Dermatologia; 91(6); 748-753","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600748&lang=pt" 
"S0101-41612016000400745-scl","Os efeitos da criação de leis de meia entrada para estudantes sobre o consumo de bens e serviços culturais no Brasil","Wink Junior, Marcos Vinicio, Ribeiro, Felipe Garcia, Florissi, Stefano, Zuanazzi, Pedro Tonon","Estudos Econômicos (São Paulo); 46(4); 745-781","Estudos Econômicos (São Paulo)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612016000400745&lang=pt" 
"S2237-101X2016000200514-scl","Da produção ao mercado: &quot;delitos económicos&quot;, penas e controlo municipal na Idade Média, segundo o testemunho dos Costumes e Foros portugueses","Tavares, Maria Alice da Silveira","Topoi (Rio de Janeiro); 17(33); 514-534","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200514&lang=pt" 
"S0365-05962016000600764-scl","Dermatoscopy-guided therapy of pigmented basal cell carcinoma with imiquimod","Husein-ElAhmed, Husein, Fernandez-Pugnaire, Maria Antonia","Anais Brasileiros de Dermatologia; 91(6); 764-769","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600764&lang=pt" 
"S0102-67202016000400227-scl","EXPRESSION OF E-CADHERIN AND WNT PATHWAY PROTEINS BETACATENIN, APC, TCF-4 AND SURVIVIN IN GASTRIC ADENOCARCINOMA: CLINICAL AND PATHOLOGICAL IMPLICATION","LINS, Rodrigo Rego, OSHIMA, Celina Tizuko Fujiyama, OLIVEIRA, Levindo Alves de, SILVA, Marcelo Souza, MADER, Ana Maria Amaral Antonio, WAISBERG, Jaques","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 227-231","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400227&lang=pt" 
"S2237-101X2016000200372-scl","O historiador e o trato com as fontes pictóricas - a alternativa do método documentário","Liebel, Vinícius","Topoi (Rio de Janeiro); 17(33); 372-398","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200372&lang=pt" 
"S0102-67202016000400223-scl","GROWTH FACTORS AND COX2 IN WOUND HEALING: AN EXPERIMENTAL STUDY WITH EHRLICH TUMORS","SALGADO, Flávio L. L., ARTIGIANI-NETO, Ricardo, LOPES-FILHO, Gaspar de Jesus","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 223-226","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400223&lang=pt" 
"S0101-41612016000400937-scl","Matrizes de contabilidade social e financeira: Brasil, 2005 a 2009","Burkowski, Erika, Perobelli, Fernanda Finotti Cordeiro, Perobelli, Fernando Salgueiro","Estudos Econômicos (São Paulo); 46(4); 937-971","Estudos Econômicos (São Paulo)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612016000400937&lang=pt" 
"S0102-67202016000400272-scl","GLP-2: A POORLY UNDERSTOOD MEDIATOR ENROLLED IN VARIOUS BARIATRIC/METABOLIC SURGERY-RELATED PATHOPHYSIOLOGIC MECHANISMS","CAZZO, Everton, GESTIC, Martinho Antonio, UTRINI, Murillo Pimentel, CHAIM, Felipe David Mendonça, GELONEZE, Bruno, PAREJA, José Carlos, CHAIM, Elinton Adami, MAGRO, Daniéla Oliveira","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 272-275","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400272&lang=pt" 
