"S1415-54192006000500016-scl","Avaliação da superfície da porcelana após a descolagem de braquetes ortodônticos","Mattos, André Moreira, Capelli Júnior, Jonas","Revista Dental Press de Ortodontia e Ortopedia Facial; 11(5); 151-158","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192006000500016&lang=pt" 
"S0104-11692006000500013-scl","Nurses&#039; understanding of standard precautions at a public hospital in Goiania - GO, Brazil","Melo, Dulcelene de Sousa, Souza, Adenícia Custódia Silva e, Tipple, Anaclara Ferreira Veiga, Neves, Zilah Cândida Pereira das, Pereira, Milca Severino","Revista Latino-Americana de Enfermagem; 14(5); 720-727","Revista Latino-Americana de Enfermagem","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000500013&lang=pt" 
"S0104-11692006000500015-scl","Evaluation of cleaning and disinfection performance of automatic washer disinfectors machines in programs presenting different cycle times and temperatures","Bergo, Maria do Carmo Noronha Cominato","Revista Latino-Americana de Enfermagem; 14(5); 735-741","Revista Latino-Americana de Enfermagem","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000500015&lang=pt" 
"S0104-11692006000500017-scl","Training program on microbiological test collection material methods at a teaching hospital: investment and result assessment","Jericó, Marli de Carvalho, Castilho, Valéria, Perroca, Márcia Galan","Revista Latino-Americana de Enfermagem; 14(5); 749-754","Revista Latino-Americana de Enfermagem","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000500017&lang=pt" 
"S0104-11692006000500018-scl","Nursing education: seeking critical-reflexive education and professional competencies","Silva, Kênia Lara, Sena, Roseni Rosângela de","Revista Latino-Americana de Enfermagem; 14(5); 755-761","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000500018&lang=pt" 
"S0042-96862006001000015-spa","Impact of conjugate Haemophilus influenzae type b (Hib) vaccine introduction in South Africa","von Gottberg, A, Gouveia, L de, Madhi, SA, du Plessis, M, Quan, V, Soma, K, Huebner, R, Flannery, B, Schuchat, A, Klugman, KP","Bulletin of the World Health Organization; 84(10); 811-818","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000015&lang=pt" 
"S0042-96862006001000017-spa","Chemoprophylaxis and the epidemiological characteristics of re-emergent P. vivax malaria in the Republic of Korea","Kim, Changsoo, Shin, Dong Chun, Yong, Tai Soon, Oh, Dae Kyu, Kim, Rock Kwon, Park, Keeho, Suh, Il","Bulletin of the World Health Organization; 84(10); 827-834","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000017&lang=pt" 
"S0100-39842006000500005-scl","Aspectos clínicos em 16 pacientes com diagnóstico tomográfico de esquizencefalia","Rodrigues, Maria do Carmo de Souza, Monteiro, Alexandra Maria Vieira, Llerena Junior, Juan Clinton, Fernandes, Alexandre Ribeiro","Radiologia Brasileira; 39(5); 323-326","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000500005&lang=pt" 
"S1516-44462006000600001-scl","O renascimento da psiquiatria forense","Abdalla-Filho, Elias, Taborda, José G V","Revista Brasileira de Psiquiatria; 28(); s54-s54","Revista Brasileira de Psiquiatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000600001&lang=pt" 
"S1516-44462006000600006-scl","Psiquiatria forense e direitos humanos nos pólos da vida: crianças, adolescentes e idosos","Laks, Jerson, Werner, Jairo, Miranda-Sá Jr., Luiz Salvador de","Revista Brasileira de Psiquiatria; 28(); s80-s85","Revista Brasileira de Psiquiatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000600006&lang=pt" 
"S1516-44462006000600003-scl","Relação entre homicídio e transtornos mentais","Valença, Alexandre Martins, Moraes, Talvane Marins de","Revista Brasileira de Psiquiatria; 28(); s62-s68","Revista Brasileira de Psiquiatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000600003&lang=pt" 
"S1516-44462006000600004-scl","Álcool, drogas e crime","Chalub, Miguel, Telles, Lisieux E de Borba","Revista Brasileira de Psiquiatria; 28(); s69-s73","Revista Brasileira de Psiquiatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000600004&lang=pt" 
"S1516-44462006000600005-scl","Transtornos de personalidade, psicopatia e serial killers","Morana, Hilda C P, Stone, Michael H, Abdalla-Filho, Elias","Revista Brasileira de Psiquiatria; 28(); s74-s79","Revista Brasileira de Psiquiatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000600005&lang=pt" 
"S1516-44462006000600007-scl","Ética em psiquiatria forense: atividades pericial e clínica e pesquisa com prisioneiros","Taborda, José G V, Arboleda-Flórez, Júlio","Revista Brasileira de Psiquiatria; 28(); s86-s92","Revista Brasileira de Psiquiatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000600007&lang=pt" 
"S0104-11692006000500001-scl","Liderança servidora na comunicação de conhecimento","Mendes, Isabel Amélia Costa","Revista Latino-Americana de Enfermagem; 14(5); 739-739","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000500001&lang=pt" 
"S0104-11692006000500026-scl","Historical and social aspects of halitosis","Elias, Marina Sá, Ferriani, Maria das Graças Carvalho","Revista Latino-Americana de Enfermagem; 14(5); 821-823","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000500026&lang=pt" 
"S0066-782X2006001700001-scl","Ativação plaquetária nas formas distintas da doença arterial coronariana","Armaganijan, Dikran","Arquivos Brasileiros de Cardiologia; 87(4); 401-402","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700001&lang=pt" 
"S0066-782X2006001700010-scl","Valor prognóstico do índice de performance miocárdica no pós-operatório de cirurgia de revascularização miocárdica","Azzolin, Karina Oliveira, Castro, Iran, Feier, Flávia, Pandolfo, Fernanda, Oderich, Carolina","Arquivos Brasileiros de Cardiologia; 87(4); 456-461","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700010&lang=pt" 
"S0066-782X2006001700008-scl","Ativação plaquetária em formas clínicas distintas da doença arterial coronariana (papel da P-selectina e de outros marcadores nas anginas estável e instável)","Venturinelli, Margareth L., Hovnan, André, Soeiro, Alexandre de Matos, Nicolau, José Carlos, Ramires, José A. F., D&#039;Amico, Élbio A., Serrano Júnior, Carlos Vicente","Arquivos Brasileiros de Cardiologia; 87(4); 446-450","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700008&lang=pt" 
"S0066-782X2006001700033-scl","Revascularização miocárdica completa, incompleta ou nenhuma","Hueb, Whady Armindo, Ramires, José Antonio Franchine","Arquivos Brasileiros de Cardiologia; 87(4); e144-e146","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700033&lang=pt" 
"S0066-782X2006001700031-scl","Operação de Fontan: reflexões da evolução e perspectivas atuais","Atik, Edmar","Arquivos Brasileiros de Cardiologia; 87(4); e129-e131","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700031&lang=pt" 
"S0066-782X2006001700020-scl","Caso 3/2006: lactente de dezenove meses com atresia pulmonar e comunicação interventricular e hipofluxo pulmonar","Atik, Edmar","Arquivos Brasileiros de Cardiologia; 87(4); 533-533","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700020&lang=pt" 
"S0066-782X2006001700017-scl","Radiolesão vascular como efeito deletério da braquiterapia intra-arterial com dose elevada de Samário-153 em coelhos hipercolesterolêmicos","Précoma, Dalton Bertolim, Noronha, Lúcia, Moura, Álvaro Vieira, Yamada, Airton Seiji, Knopfholz, José, Dusilek, César Lopes, Perussolo, Rita, Brofman, Paulo Roberto Slud, Olandoski, Márcia, Meneghetti, José Cláudio","Arquivos Brasileiros de Cardiologia; 87(4); 512-519","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700017&lang=pt" 
"S0066-782X2006001700029-scl","Disfunção sinusal em paciente com isomerismo atrial esquerdo","Hassem Sobrinho, Sírio, Moscardini, Airton Camacho, Croti, Ulisses Alexandre, Marchi, Carlos Henrique de, Godoy, Moacir Fernandes de","Arquivos Brasileiros de Cardiologia; 87(4); e122-e123","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700029&lang=pt" 
"S0066-782X2006001700028-scl","Associação rara entre lúpus eritematoso sistêmico, obesidade mórbida e Síndrome de Takotsubo","Meyer Neto, João Gaspar Corrêa, Benchimol, Claudio Buarque, Penna, Guilherme Loures, Carvalho, Luiz Antônio Ferreira, Pessoa, Maria Carolina","Arquivos Brasileiros de Cardiologia; 87(4); e116-e121","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700028&lang=pt" 
"S0066-782X2006001700025-scl","Tumor metastático espinocelular de cérvix uterino para coração: diagnóstico ante mortem","Ferraz, João Gustavo Gongora, Martins, André Luiz Mylonas, Souza, João Francisco de, Matos, Aline, Canto, Ana Paula Fraga Santini, Martins, Alfredo Mylona","Arquivos Brasileiros de Cardiologia; 87(4); e104-e107","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700025&lang=pt" 
"S0066-782X2006001700024-scl","Marcapasso bi-atrial epicárdico subxifóide na obstrução da veia cava superior","Costa, Roberto, Leão, Maria Inês de Paula, Silva, Kátia Regina da, Camargo, Paulo Roberto, Costa, Regina Valéria","Arquivos Brasileiros de Cardiologia; 87(4); e101-e103","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700024&lang=pt" 
"S0066-782X2006001700027-scl","Dissecção aguda da aorta durante a gravidez","Avila, Walkiria Samuel, Dias, Ricardo, Yamada, Renato Takeshi, Armelin, Adriano","Arquivos Brasileiros de Cardiologia; 87(4); e112-e115","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700027&lang=pt" 
"S0066-782X2006001700030-scl","O outro lado do exame clínico na medicina moderna","Porto, Celmo Celeno","Arquivos Brasileiros de Cardiologia; 87(4); e124-e128","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700030&lang=pt" 
"S0066-782X2006001700026-scl","Desordem linfoproliferativa pós-transplante em paciente pediátrico","Fernandes, Paulo Manuel Pêgo, Azeka, Estela, Odoni, Vicente, Junqueira, Jader Joel Machado, Bento, Gabriella Paiva, Aiello, Vera, Barbero-Marcial, Miguel","Arquivos Brasileiros de Cardiologia; 87(4); e108-e111","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700026&lang=pt" 
"S0066-782X2006001700034-scl","Tratamento cirúrgico de aneurisma de aorta ascendente: observação ecocardiográfica simultânea dos óstios coronarianos reimplantados em prótese vascular","Vieira, Marcelo Luiz Campos, Benício, Anderson, Mathias Jr., Wilson, Stolf, Noedir A.","Arquivos Brasileiros de Cardiologia; 87(4); e147-e148","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700034&lang=pt" 
"S0066-782X2006001700009-scl","Avaliação funcional dos enxertos coronarianos através do ecocardiograma sob estresse farmacológico com dobutamina","Pittella, Felipe José Monassa, Cunha, Ademir Batista da, Romeu Filho, Luiz José Martins, Labrunie, Marta Moraes, Weitzel, Luis Henrique, Melhado, Júlio César, Rocha, Antônio Sergio Cordeiro da","Arquivos Brasileiros de Cardiologia; 87(4); 451-455","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700009&lang=pt" 
"S0100-39842006000500002-scl","Qual o seu diagnóstico?","Nacif, Marcelo Souto, Oliveira Júnior, Amarino Carvalho de, Moreira, Denise Madeira, Nagano, Mônica, Luz, José Hugo Mendes, Silva, Paulo Roberto Dutra da, Rocha, Antônio Sergio, Rochitte, Carlos Eduardo","Radiologia Brasileira; 39(5); V-VII","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000500002&lang=pt" 
"S0100-39842006000500001-scl","Trombose venosa cerebral","Gasparetto, Emerson L.","Radiologia Brasileira; 39(5); III-III","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000500001&lang=pt" 
"S0100-39842006000500016-scl","","","Radiologia Brasileira; 39(5); 322-322","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000500016&lang=pt" 
"S0100-39842006000500021-scl","","","Radiologia Brasileira; 39(5); 366-366","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000500021&lang=pt" 
"S0100-39842006000500022-scl","","","Radiologia Brasileira; 39(5); 378-378","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000500022&lang=pt" 
"S0100-39842006000500015-scl","Cisticercose intradural-extramedular cerebral e espinhal: relato de caso e revisão da literatura","Rossi, Luiz Antonio, Sestari, Adalberto, Cerioni Jr., Modesto","Radiologia Brasileira; 39(5); 379-382","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000500015&lang=pt" 
"S0100-39842006000500019-scl","","","Radiologia Brasileira; 39(5); 350-350","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000500019&lang=pt" 
"S0100-39842006000500020-scl","","","Radiologia Brasileira; 39(5); 360-360","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000500020&lang=pt" 
"S0100-39842006000500017-scl","","","Radiologia Brasileira; 39(5); 332-332","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000500017&lang=pt" 
"S0100-39842006000500018-scl","","","Radiologia Brasileira; 39(5); 340-340","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000500018&lang=pt" 
"S0100-39842006000500003-scl","","","Radiologia Brasileira; 39(5); IX-IX","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000500003&lang=pt" 
"S0042-96862006001000006-spa","Technology plays vital role in detecting disease outbreaks","","Bulletin of the World Health Organization; 84(10); 770-770","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000006&lang=pt" 
"S0042-96862006001000016-spa","Danger signs of neonatal illnesses: perceptions of caregivers and health workers in northern India","Awasthi, Shally, Verma, Tuhina, Agarwal, Monica","Bulletin of the World Health Organization; 84(10); 819-826","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000016&lang=pt" 
"S0042-96862006001000018-spa","The globalization of emergency medicine and its importance for public health","Anderson, Philip, Petrino, Roberta, Halpern, Pinchas, Tintinalli, Judith","Bulletin of the World Health Organization; 84(10); 835-839","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000018&lang=pt" 
"S0042-96862006001000009-spa","D for diagnosis and E for everything else","","Bulletin of the World Health Organization; 84(10); 774-775","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000009&lang=pt" 
"S0042-96862006001000011-spa","Treatment outcomes and risk factors for relapse in patients with early-stage human African trypanosomiasis (HAT) in the Republic of the Congo","Balasegaram, Manica, Harris, Steve, Checchi, Francesco, Hamel, Catherine, Karunakara, Unni","Bulletin of the World Health Organization; 84(10); 777-782","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000011&lang=pt" 
"S0042-96862006001000007-spa","Treating malaria at home in Uganda","Nakazibwe, Carolyne","Bulletin of the World Health Organization; 84(10); 771-772","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000007&lang=pt" 
"S0042-96862006001000019-spa","Adolescent suicide in the Middle East: ostrich head in sand","Afifi, Mustafa","Bulletin of the World Health Organization; 84(10); 840-840","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000019&lang=pt" 
"S0042-96862006001000010-spa","Recent news from WHO","","Bulletin of the World Health Organization; 84(10); 776-776","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000010&lang=pt" 
"S0042-96862006001000008-spa","Street food boom in Ghana spurs calls for better hygiene","Afele, Mawusi","Bulletin of the World Health Organization; 84(10); 772-773","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000008&lang=pt" 
"S0042-96862006001000002-spa","Ethical approval for operational research","Gollogly, Laragh","Bulletin of the World Health Organization; 84(10); 766-766","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000002&lang=pt" 
"S0042-96862006001000001-spa","In this month&#039;s Bulletin","","Bulletin of the World Health Organization; 84(10); 765-765","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000001&lang=pt" 
"S0042-96862006001000004-spa","IMCI: what can we learn from an innovation that didn&#039;t reach the poor?","Gwatkin, Davidson R","Bulletin of the World Health Organization; 84(10); 768-768","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000004&lang=pt" 
"S0042-96862006001000003-spa","Preparing for the next natural disaster: need for a WHO coordinating centre","Wasay, Mohammad, Shafqat, Saad","Bulletin of the World Health Organization; 84(10); 767-767","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000003&lang=pt" 
"S0042-96862006001000005-spa","Openness is key in fight against disease outbreaks","Burns, William","Bulletin of the World Health Organization; 84(10); 769-770","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006001000005&lang=pt" 
"S0066-782X2006001700002-scl","Variação sazonal de episódios de taquicardia ventricular avaliados por Holter","Pimentel, Maurício, Grüdtner, Letícia, Zimerman, Leandro I.","Arquivos Brasileiros de Cardiologia; 87(4); 403-406","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700002&lang=pt" 
"S0066-782X2006001700003-scl","Critério de obesidade central em população brasileira: impacto sobre a síndrome metabólica","Barbosa, Paulo José Bastos, Lessa, Ínes, Almeida Filho, Naomar de, Magalhães, Lucélia Batista N. Cunha, Araújo, Jenny","Arquivos Brasileiros de Cardiologia; 87(4); 407-414","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700003&lang=pt" 
"S0066-782X2006001700004-scl","Indicação de cintilografia de perfusão do miocárdio para a detecção de doença arterial coronariana, baseada em evidências ergométricas e clínico-epidemiológicas","Duarte, Paulo Schiavom, Mastrocolla, Luiz Eduardo, Sampaio, Célia Regina E. P. S., Rossi, João Manoel, Smanio, Paola Emanuela, Martins, Luiz Roberto Fernandes, Pereira, Júlio César Rodrigues","Arquivos Brasileiros de Cardiologia; 87(4); 415-422","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700004&lang=pt" 
"S0066-782X2006001700005-scl","Agenesia isolada da artéria pulmonar direita ou esquerda: avaliação da evolução natural e a longo prazo, após intervenção corretiva","Atik, Edmar, Tanamati, Carla, Kajita, Luiz, Barbero-Marcial, Miguel","Arquivos Brasileiros de Cardiologia; 87(4); 423-428","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700005&lang=pt" 
"S0066-782X2006001700006-scl","Preditores independentes de resultados intra-hospitalares pós-implante de stent coronariano","Neri-Souza, Antônio José, Aguiar, Bruno Machado, Coelho, André Borges, Nascimento, Anderson Jorge Lima, Oliveira Júnior, Waldemar Souza, Godinho, Antonio Gilson Lapa, Ramos, Nilson Borges, Rabelo Júnior, Álvaro","Arquivos Brasileiros de Cardiologia; 87(4); 429-438","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700006&lang=pt" 
"S0066-782X2006001700007-scl","Influências temporais nas características e fatores de risco de pacientes submetidos a revascularização miocárdica","Feier, Flávia H., Sant&#039;Anna, Roberto T., Garcia, Eduardo, Bacco, Felipe de, Pereira, Edemar, Santos, Marisa, Costa, Altamiro Reis da, Nesralla, Ivo A., Sant&#039;Anna, João Ricardo M.","Arquivos Brasileiros de Cardiologia; 87(4); 439-445","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700007&lang=pt" 
"S0066-782X2006001700011-scl","Circunferência da cintura e índice de massa corporal como preditores da hipertensão arterial","Peixoto, Maria do Rosário Gondim, Benício, Maria Helena D&#039;Aquino, Latorre, Maria do Rosário Dias de Oliveira, Jardim, Paulo César Brandão Veiga","Arquivos Brasileiros de Cardiologia; 87(4); 462-470","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700011&lang=pt" 
"S0066-782X2006001700012-scl","Fatores de risco para hipertensão arterial e diabete melito em trabalhadores de empresa metalúrgica e siderúrgica","Martinez, Maria Carmen, Latorre, Maria do Rosário Dias de Oliveira","Arquivos Brasileiros de Cardiologia; 87(4); 471-479","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700012&lang=pt" 
"S0066-782X2006001700013-scl","Uma avaliação do rastreômetro, um novo equipamento para triagem populacional da pressão arterial elevada, em países em desenvolvimento","Forsvall, Andreas, Oscarsson, Martin, Magalhães, Lucelia Batista N. Cunha, Palmeira, Catia, Guimarães, Armênio Costa, Gomes, Marco Antonio Mota, Thelle, Dag","Arquivos Brasileiros de Cardiologia; 87(4); 480-486","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700013&lang=pt" 
"S0066-782X2006001700014-scl","Fatores preditivos de hipertensão gestacional em adolescentes primíparas: análise do pré-natal, da MAPA e da microalbuminúria","Carvalho, Regina Coeli Marques de, Campos, Henry de Holanda, Bruno, Zenilda Vieira, Mota, Rosa Maria Salani","Arquivos Brasileiros de Cardiologia; 87(4); 487-495","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700014&lang=pt" 
"S0066-782X2006001700015-scl","Hipertensão arterial e saúde da família: atenção aos portadores em município de pequeno porte na região Sul do Brasil","Sousa, Luciano Burigo de, Souza, Regina Kazue Tanno de, Scochi, Maria José","Arquivos Brasileiros de Cardiologia; 87(4); 496-503","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700015&lang=pt" 
"S0066-782X2006001700016-scl","Registro de 24 horas da pressão arterial em tabagistas e não-tabagistas","Morillo, Marcos Galan, Amato, Marisa Campos Moraes, Cendon Filha, Sonia Perez","Arquivos Brasileiros de Cardiologia; 87(4); 504-511","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700016&lang=pt" 
"S0066-782X2006001700018-scl","Efeito da L-arginina na neoproliferação intimal e no remodelamento arterial após lesão por balão, em ilíacas de coelhos hipercolesterolêmicos","Knopfholz, José, Précoma, Dalton B., Brofman, Paulo Roberto S., Bier, Gabriela Elisete, Silva, Ruy Fernando Kuenzer C. da, Silva, Anna Paula Kuchnir, Lemos, Ana Carolina, Silva, Priscila de Oliveira, Moraes, Jacqueline Dompsin de","Arquivos Brasileiros de Cardiologia; 87(4); 520-524","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700018&lang=pt" 
"S0066-782X2006001700019-scl","Estudos hemodinâmicos e da função endotelial em porcas saudáveis após injeção em bolus endovenoso de azul de metileno","Menardi, Antonio Carlos, Viaro, Fernanda, Vicente, Walter Vilella de Andrade, Rodrigues, Alfredo José, Évora, Paulo Roberto Barbosa","Arquivos Brasileiros de Cardiologia; 87(4); 525-532","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700019&lang=pt" 
"S0066-782X2006001700021-scl","A ressonância magnética como método propedêutico em valvopatia","Nigri, Marcelo, Rochitte, Carlos Eduardo, Tarasoutchi, Flávio, Grinberg, Max","Arquivos Brasileiros de Cardiologia; 87(4); 534-537","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700021&lang=pt" 
"S0066-782X2006001700022-scl","Desequilíbrio autonômico e síndrome metabólica: parceiros patológicos em uma pandemia global emergente","Lopes, Heno Ferreira, Egan, Brent M.","Arquivos Brasileiros de Cardiologia; 87(4); 538-547","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700022&lang=pt" 
"S0066-782X2006001700023-scl","O sistema endocanabinóide: nova perspectiva no controle de fatores de risco cardiometabólico","Francischetti, Emilio Antonio, Abreu, Virginia Genelhu de","Arquivos Brasileiros de Cardiologia; 87(4); 548-558","Arquivos Brasileiros de Cardiologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2006001700023&lang=pt" 
