"S1982-25532014000100018-scl","A chave azul: ação do leitor em textos fantásticos","Manna, Nuno","Galáxia (São Paulo); 14(27); 214-226","Galáxia (São Paulo)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532014000100018&lang=pt" 
"S1646-107X2014000200002-prt","Indicadores de obesidade em jovens com Síndrome de Down","Freire, Fábia, Costa, Leonardo Trevisan, Gorla, José Irineu","Motricidade; 10(2); 02-10","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000200002&lang=pt" 
"S1646-107X2014000200003-prt","Preferência lateral e coordenação motora","Freitas, Cidália, Botelho, Manuel, Vasconcelos, Olga","Motricidade; 10(2); 11-24","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000200003&lang=pt" 
"S1646-107X2014000200004-prt","Associação entre as cargas de treino impostas a jogadores amadores de rugby sevens e a síndrome de burnout","Sobral, Alberto Sarly Coutinho, Oliveira, Luciano, Oliveira, Leonardo dos Santos, Santos, Rogério Márcio Luckwu dos, Brito, Aline de Freitas","Motricidade; 10(2); 25-35","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000200004&lang=pt" 
"S1646-107X2014000200005-prt","Efeitos da gameterapia na mielorradiculopatia esquistossomótica: Relato de caso","Carvalho, Tiago Pinheiro Vaz, Silva, Patrícia Pereira da, Garção, Diogo Costa, Ferreira, Ana Paula Lima, Araújo, Karina Machado de","Motricidade; 10(2); 36-44","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000200005&lang=pt" 
"S1646-107X2014000200006-prt","Organização e metodologia de ensino da natação no 1º ciclo do ensino básico em Portugal","Rocha, Helena A., Marinho, Daniel A., Ferreira, Sandra S., Costa, Aldo M.","Motricidade; 10(2); 45-59","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000200006&lang=pt" 
"S1646-706X2014000200010-prt","Fístula arterio-venosa femoral iatrogénica","Vieira, João, Gomes, Miguel, Sousa, Lourenço Castro, Sobrinho, Gonçalo, Pedro, Luís Mendes, Fernandes e Fernandes, José","Angiologia e Cirurgia Vascular; 10(2); 81-82","Angiologia e Cirurgia Vascular","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2014000200010&lang=pt" 
"S1646-706X2014000200003-prt","Cost-effectiveness of EVAR: promising results in Portugal","Dias, Nuno V.","Angiologia e Cirurgia Vascular; 10(2); 49-49","Angiologia e Cirurgia Vascular","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2014000200003&lang=pt" 
"S1646-706X2014000200002-prt","Cost-effectiveness of the endovascular repair: of Abdominal Aortic Aneurysm in Portugal","Sousa, Paulo, Perelman, Julian, Dimitrovová, Klára, Simões, António Santos, Brandão, Daniel, Castro, João Albuquerque e, Pedro, Luís Mendes, Machado, Rui, Sampaio, Sérgio, Hayes, Paul, Fernandes e Fernandes, José","Angiologia e Cirurgia Vascular; 10(2); 41-48","Angiologia e Cirurgia Vascular","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2014000200002&lang=pt" 
"S1646-706X2014000200001-prt","A Revista “Angiologia e Cirurgia Vascular” em 2014","Pedro, Luís Mendes","Angiologia e Cirurgia Vascular; 10(2); 39-40","Angiologia e Cirurgia Vascular","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2014000200001&lang=pt" 
"S1646-706X2014000200007-prt","Vantagens da anestesia locoregional relativamente à anestesia geral na endarterectomia carotídea","Teles, Rita, Mansilha, Armando","Angiologia e Cirurgia Vascular; 10(2); 64-70","Angiologia e Cirurgia Vascular","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2014000200007&lang=pt" 
"S1646-706X2014000200006-prt","Aneurisma umeral em doentes com transplante renal","Martins, Pedro, Ferreira, Tiago, Manuel, Viviana, Tiago, José, Silvestre, Luis, Fernandes, Ruy, Pedro, Luís Mendes, Nunes, José Silva, Fernandes e Fernandes, José","Angiologia e Cirurgia Vascular; 10(2); 58-63","Angiologia e Cirurgia Vascular","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2014000200006&lang=pt" 
"S1646-706X2014000200005-prt","Prosthetic vascular graft infections: a center experience","Sousa, Juliana Varino, Antunes, Luís, Mendes, Carolina, Marinho, André, Gonçalves, Anabela, Gonçalves, Óscar, Matos, Albuquerque","Angiologia e Cirurgia Vascular; 10(2); 52-57","Angiologia e Cirurgia Vascular","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2014000200005&lang=pt" 
"S1646-706X2014000200004-prt","Prática clínica e avaliação económica de intervenções em saúde: conceitos antagonistas ou complementares?","Carneiro, António Vaz","Angiologia e Cirurgia Vascular; 10(2); 50-51","Angiologia e Cirurgia Vascular","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2014000200004&lang=pt" 
"S1646-706X2014000200009-prt","Técnica de embolização assistida por stent de aneurisma da artéria renal","Almeida-Lopes, José, Brandão, Daniel, Mansilha, Armando","Angiologia e Cirurgia Vascular; 10(2); 76-80","Angiologia e Cirurgia Vascular","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2014000200009&lang=pt" 
"S1646-706X2014000200008-prt","Ruptura: Apresentação invulgar de aneurisma popliteu","Martins, Pedro, Fernandes, Ruy, Ferreira, Tiago, Manuel, Viviana, Tiago, José, Ministro, Augusto, Nunes, José Silva, Fernandes e Fernandes, José","Angiologia e Cirurgia Vascular; 10(2); 71-75","Angiologia e Cirurgia Vascular","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2014000200008&lang=pt" 
"S1646-107X2014000200007-prt","Burnout em tenistas brasileiros infanto-juvenis","Casagrande, Pedro de Orleans, Andrade, Alexandro, Viana, Maick da Silveira, Vasconcellos, Diego Itibere Cunha","Motricidade; 10(2); 60-71","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000200007&lang=pt" 
"S1646-107X2014000200012-prt","Revisões sistemáticas em desporto e saúde: Orientações para o planeamento, elaboração, redação e avaliação","Bento, Teresa","Motricidade; 10(2); 107-123","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000200012&lang=pt" 
"S1646-107X2014000200011-prt","Percepção subjetiva de esforço como marcadora da duração tolerável de exercício","Pinheiro, Fabiano Aparecido, Viana, Bruno, Pires, Flávio Oliveira","Motricidade; 10(2); 100-106","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000200011&lang=pt" 
"S1646-107X2014000200010-prt","Influência aguda do alongamento estático no comportamento da força muscular máxima","Bastos, Carmen Lúcia Borges, Rosário, Antônio Cláudio Souza do, Portal, Maria de Nazaré Dias, Neto, Gabriel Rodrigues, Silva, António José, Novaes, Jefferson da Silva","Motricidade; 10(2); 90-99","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000200010&lang=pt" 
"S1011-22512014000100002-ven","Las ideas de Johammes Kühnel y su presencia e impacto en la educación matemática Venezolana","Beyer K, Walter O","Paradígma; 35(1); 7-53","Paradígma","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1011-22512014000100002&lang=pt" 
"S1011-22512014000100003-ven","Diseño de tareas a partir de la modificación de problemas planteados en libros de texto de matemática","Salazar Solórzano, Lorena","Paradígma; 35(1); 55-77","Paradígma","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1011-22512014000100003&lang=pt" 
"S1011-22512014000100004-ven","Percepción y receptividad al proceso de coaching como componente de un programa de desarrollo profesional para maestros de escuela primaria","Colorado Laguna, Rafael J, Corcino Marrero, Lillian","Paradígma; 35(1); 79-102","Paradígma","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1011-22512014000100004&lang=pt" 
"S1011-22512014000100005-ven","Aprendizaje basado en problemas para enseñar y aprender estadística y probabilidad","Espinoza Melo, Carmen C, Sánchez Soto, Iván R","Paradígma; 35(1); 103-128","Paradígma","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1011-22512014000100005&lang=pt" 
"S1011-22512014000100006-ven","Evaluación de una experiencia de tutoría virtual de tesis de grado en el contexto de un programa de doctorado en educación","Ruiz Bolívar, Carlos","Paradígma; 35(1); 129-148","Paradígma","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1011-22512014000100006&lang=pt" 
"S1011-22512014000100007-ven","Experiencia docente en el contexto de la Crisis universitaria venezolana","Fernández, Nelly","Paradígma; 35(1); 149-166","Paradígma","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1011-22512014000100007&lang=pt" 
"S1011-22512014000100008-ven","Diagnóstico de condutas e hábitos de saúde de estudantes universitários","Vivan de Carvalho, Mª Aparecida, Corrêa, Mab Pereira, Reus, Thamile Luciane, Limberger, Adeline","Paradígma; 35(1); 167-179","Paradígma","Português","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1011-22512014000100008&lang=pt" 
"S1011-22512014000100009-ven","Escribir desde las disciplinas: Una experiencia pedagógica en ciencias sociales","Adoumieh, Nour","Paradígma; 35(1); 183-213","Paradígma","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1011-22512014000100009&lang=pt" 
"S1984-46702014000300007-scl","Evolution of bill size in relation to body size in toucans and hornbills (Aves: Piciformes and Bucerotiformes)","Hughes, Austin L.","Zoologia (Curitiba); 31(3); 256-263","Zoologia (Curitiba)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702014000300007&lang=pt" 
"S1984-46702014000300006-scl","Partitioning of seed dispersal services between birds and bats in a fragment of the Brazilian Atlantic Forest","Sarmento, Raissa, Alves-Costa, Cecília P., Ayub, Adriana, Mello, Marco A.R.","Zoologia (Curitiba); 31(3); 245-255","Zoologia (Curitiba)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702014000300006&lang=pt" 
"S0104-59702014000200403-scl","Da aplicação à implicação na antropologia médica: leituras políticas, históricas e narrativas do mundo do adoecimento e da saúde","Nunes, Mônica de Oliveira","História, Ciências, Saúde-Manguinhos; 21(2); 403-420","História, Ciências, Saúde-Manguinhos","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200403&lang=pt" 
"S0104-59702014000200539-scl","A Missão Botânica de Moçambique (1942-1948): contribuições para o conhecimento da flora medicinal de Moçambique","Conde, Patrícia, Figueira, Rui, Saraiva, Susana, Catarino, Luís, Romeiras, Maria, Duarte, Maria Cristina","História, Ciências, Saúde-Manguinhos; 21(2); 539-585","História, Ciências, Saúde-Manguinhos","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200539&lang=pt" 
"S0104-59702014000200749-scl","Democracia y conflicto en contextos pluralistas: entrevista con Chantal Mouffe","Mouffe, Chantal, Ramos, Aura Helena, Oliveira, Anna Luiza A. R. Martins de, Oliveira, Gustavo Gilson S. de, Mesquita, Rui Gomes de Mattos de","História, Ciências, Saúde-Manguinhos; 21(2); 749-762","História, Ciências, Saúde-Manguinhos","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200749&lang=pt" 
"S0104-59702014000200439-scl","Potencialidades e limites das explicações evolutivas da cultura: um enfoque diacrônico","Baravalle, Lorenzo","História, Ciências, Saúde-Manguinhos; 21(2); 439-456","História, Ciências, Saúde-Manguinhos","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200439&lang=pt" 
"S0104-59702014000200515-scl","Doença e cura em Moçambique nos relatórios dos serviços de saúde dos finais do século XIX","Roque, Ana Cristina","História, Ciências, Saúde-Manguinhos; 21(2); 515-537","História, Ciências, Saúde-Manguinhos","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200515&lang=pt" 
"S0104-59702014000200421-scl","Cuerpo, discapacidad y estigma en el origen del campo del deporte adaptado de la Ciudad de Buenos Aires, 1950-1961: ¿una mera interiorización de una identidad devaluada?","Ferrante, Carolina","História, Ciências, Saúde-Manguinhos; 21(2); 421-437","História, Ciências, Saúde-Manguinhos","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200421&lang=pt" 
"S0104-59702014000200609-scl","Discurso médico e práticas alimentares no Hospital Real de Moçambique no início do século XIX","Rodrigues, Eugénia","História, Ciências, Saúde-Manguinhos; 21(2); 609-627","História, Ciências, Saúde-Manguinhos","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200609&lang=pt" 
"S0104-59702014000200457-scl","La conformación del cáncer como objeto científico y problema sanitario en la Argentina: discursos, prácticas experimentales e iniciativas institucionales, 1903-1922","Buschini, José D.","História, Ciências, Saúde-Manguinhos; 21(2); 457-475","História, Ciências, Saúde-Manguinhos","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200457&lang=pt" 
"S0104-59702014000200687-scl","As epidemias nas notícias em Portugal: cólera, peste, tifo, gripe e varíola, 1854-1918","Almeida, Maria Antónia Pires de","História, Ciências, Saúde-Manguinhos; 21(2); 687-708","História, Ciências, Saúde-Manguinhos","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200687&lang=pt" 
"S0104-59702014000200709-scl","O Porto e a construção da cidade moderna: o caso do Hospital Geral de Santo António, nos séculos XVIII e XIX","Silva, Helena da","História, Ciências, Saúde-Manguinhos; 21(2); 709-725","História, Ciências, Saúde-Manguinhos","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200709&lang=pt" 
"S0104-59702014000200667-scl","A abordagem historiográfica dos séculos XIX e XX sobre a atuação de médicos e boticários jesuítas na América platina no século XVIII","Fleck, Eliane Cristina Deckmann","História, Ciências, Saúde-Manguinhos; 21(2); 667-685","História, Ciências, Saúde-Manguinhos","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200667&lang=pt" 
"S0104-59702014000200385-scl","Da medida do rural ao rural sob medida: representações sociais em perspectiva","Anjos, Flávio Sacco dos, Caldas, Nádia Velleda","História, Ciências, Saúde-Manguinhos; 21(2); 385-402","História, Ciências, Saúde-Manguinhos","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200385&lang=pt" 
"S0104-59702014000200477-scl","Redes sociotécnicas de assistência à saúde em acupuntura: estudo de caso sobre a formação básica de estudantes de medicina","Roland, Maria Inês de França, Gianini, Reinaldo José","História, Ciências, Saúde-Manguinhos; 21(2); 477-511","História, Ciências, Saúde-Manguinhos","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200477&lang=pt" 
"S0104-59702014000200727-scl","A Assistência da Colónia Portuguesa do Brasil, 1918-1973","Costa, Luís Manuel Neves","História, Ciências, Saúde-Manguinhos; 21(2); 727-748","História, Ciências, Saúde-Manguinhos","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702014000200727&lang=pt" 
"S0080-21072014000200012-scl","Proposta de um modelo de gestão de programas de pós-graduação na área de Administração a partir dos sistemas de avaliação do Brasil (CAPES) e dos Estados Unidos (AACSB)","Maccari, Emerson Antonio, Almeida, Martinho Isnard Ribeiro de, Riccio, Edson Luiz, Alejandro, Thomas Brashear","Revista de Administração (São Paulo); 49(2); 369-383","Revista de Administração (São Paulo)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-21072014000200012&lang=pt" 
"S0080-21072014000200013-scl","A aptidão dos pesquisadores brasileiros pertencentes aos programas de pós-graduação stricto sensu em Administração para pesquisas quantitativas","Fiates, Gabriela Gonçalves Silveira, Serra, Fernando A. Ribeiro, Martins, Cristina","Revista de Administração (São Paulo); 49(2); 384-398","Revista de Administração (São Paulo)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-21072014000200013&lang=pt" 
"S0080-21072014000200010-scl","Estruturação de redes sociais virtuais em organizações: um estudo de caso","Bobsin, Debora, Hoppen, Norberto","Revista de Administração (São Paulo); 49(2); 339-352","Revista de Administração (São Paulo)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-21072014000200010&lang=pt" 
"S0080-21072014000200011-scl","Antecedentes da intenção de uso de sistemas de home broker sob a ótica dos investidores do mercado acionário","Gutman, Luis Felipe Dantas, Joia, Luiz Antonio, Moreno Jr, Valter Assis","Revista de Administração (São Paulo); 49(2); 353-368","Revista de Administração (São Paulo)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-21072014000200011&lang=pt" 
"S2317-17822014000300219-scl","Otoacoustic emissions and biomarkers of oxidative stress in students of a tobacco-producing region","Kunst, Letícia Regina, Garcia, Michele Vargas, Machado, Alencar Kolinski, Barbisan, Fernanda, Silveira, Aron Ferreira da","CoDAS; 26(3); 219-225","CoDAS","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-17822014000300219&lang=pt" 
"S2317-17822014000300213-scl","Global developmental abilities of cochlear implanted children with spastic cerebral palsy: two experimental groups","Lamônica, Dionísia Aparecida Cusin, Santos, Maria Jaquelini Dias dos, Paiva, Cora Sofia Takaya, Silva, Leandra Tabanez do Nascimento","CoDAS; 26(3); 213-218","CoDAS","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-17822014000300213&lang=pt" 
"S0101-20612014000200003-scl","A comparative study among methods used for wheat flour analysis and for measurements of gluten properties using the Wheat Gluten Quality Analyser (WGQA)","Ferrari, Maria Cristina, Clerici, Maria Teresa Pedrosa Silva, Chang, Yoon Kil","Food Science and Technology (Campinas); 34(2); 235-242","Food Science and Technology (Campinas)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612014000200003&lang=pt" 
"S2317-17822014000300208-scl","Comparing the results of DAADD and ABC of children included in Autism Spectrum Disorders","Barbosa, Milene Rossi Pereira, Fernandes, Fernanda Dreux Miranda","CoDAS; 26(3); 208-212","CoDAS","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-17822014000300208&lang=pt" 
"S2317-17822014000300201-scl","Mean length utterance in Brazilian children: a comparative study between Down syndrome, specific language impairment, and typical language development","Carvalho, Angela Maria de Amorim, Befi-Lopes, Debora Maria, Limongi, Suelly Cecília Olivan","CoDAS; 26(3); 201-207","CoDAS","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-17822014000300201&lang=pt" 
"S0101-20612014000200012-scl","Resistant starch in cassava products","Pereira, Bruna Letícia Buzati, Leonel, Magali","Food Science and Technology (Campinas); 34(2); 298-302","Food Science and Technology (Campinas)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612014000200012&lang=pt" 
"S0101-20612014000200016-scl","Study of the aging of fermented of yacon (Smallanthus sonchifolius) and sensory profile and acceptance","Brandão, Camila Cheker, Asquieri, Eduardo Ramirez, Attaran, Shireen, Damiani, Clarissa","Food Science and Technology (Campinas); 34(2); 324-331","Food Science and Technology (Campinas)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612014000200016&lang=pt" 
"S0101-20612014000200018-scl","Antioxidant activities of fractions from longan pericarps","Yang, Xuena, Yan, Fen, Huang, Shangrong, Fu, Caili","Food Science and Technology (Campinas); 34(2); 341-345","Food Science and Technology (Campinas)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612014000200018&lang=pt" 
"S0101-20612014000200026-scl","Mathematical modeling of microwave dried celery leaves and determination of the effective moisture diffusivities and activation energy","Alibas, Ilknur","Food Science and Technology (Campinas); 34(2); 394-401","Food Science and Technology (Campinas)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612014000200026&lang=pt" 
"S1516-89132014000300009-scl","Application of Chinese Jun-Cao technique for the production of Brazilian Ganoderma lucidum strains","Rolim, Leonardo do Nascimento, Sales-Campos, Ceci, Cavalcanti, Maria Auxiliadora de Queiroz, Urben, Arailde Fontes","Brazilian Archives of Biology and Technology; 57(3); 367-375","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000300009&lang=pt" 
"S1516-89132014000300006-scl","In vitro antimicrobial activity and characterization of mangrove isolates of streptomycetes effective against bacteria and fungi of nosocomial origin","Das, Arijit, Bhattacharya, Sourav, Mohammed, Abuelgasim Yegoup Hassan, Rajan, Subbaramiah Sundara","Brazilian Archives of Biology and Technology; 57(3); 349-356","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000300006&lang=pt" 
"S1516-89132014000300004-scl","Evaluation of inorganic and organic bone components after application of an apatite-coated Al2O3 implants as scaffolds for bone repair","Maia Filho, Antonio Luiz Martins, Amaral, Fabrício Pires de Moura do, Martin, Airton Abrahão, Soares, Luís Eduardo Silva","Brazilian Archives of Biology and Technology; 57(3); 334-339","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000300004&lang=pt" 
"S1516-89132014000300008-scl","The effects of intramuscular or intravenous injections of gonadotropin releasing hormone at fixed-time artificial insemination on pregnancy rates of Bos indicus beef cows","Demeterco, Danilo, Henry, Darren Dwayne, Mercadante, Vitor Rodrigues Gomes, Lamb, Graham Cliff, Gaievski, Francisco Romano, Weiss, Bruno, Turbay, Gustavo Nascimento, Segui, Márcio Saporski, Weiss, Romildo Romualdo, Betiol, Melina Andreia Formighieri, Kozicki, Luiz Ernandes","Brazilian Archives of Biology and Technology; 57(3); 361-366","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000300008&lang=pt" 
"S0034-75902014000300003-scl","Earnings management and economic crises in the brazilian capital market","Silva, Aldy Fernandes da, Weffort, Elionor Farah Jreige, Flores, Eduardo da Silva, Silva, Glauco Peres da","Revista de Administração de Empresas; 54(3); 268-283","Revista de Administração de Empresas","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902014000300003&lang=pt" 
"S0034-75902014000300006-scl","Empreendedorismo, marginalidade e estratificação social","Vale, Gláucia Maria Vasconcellos","Revista de Administração de Empresas; 54(3); 310-321","Revista de Administração de Empresas","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902014000300006&lang=pt" 
"S0034-75902014000300004-scl","Brand equity in the Pakistani hotel industry","Ishaq, Muhammad Ishtiaq, Hussain, Nazia, Asim, Ali Ijaz, Cheema, Luqman J.","Revista de Administração de Empresas; 54(3); 284-295","Revista de Administração de Empresas","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902014000300004&lang=pt" 
"S1516-89132014000300015-scl","Lactobacilli isolated from Algerian goat&#039;s milk as adjunct culture in dairy products","Marroki, Ahmed, Bousmaha-Marroki, Leila","Brazilian Archives of Biology and Technology; 57(3); 410-420","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000300015&lang=pt" 
"S1516-89132014000300010-scl","Assessment of viability of sperm cells of Litopenaeus vannamei on cryopreservation","Uberti, Marcela Fornari, Vieira, Felipe do Nascimento, Salência, Helena Ragibo, Vieira, Genyess da Silva, Vinatea, Luis Alejandro","Brazilian Archives of Biology and Technology; 57(3); 374-380","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000300010&lang=pt" 
"S1516-89132014000300012-scl","Effects of hydrolysis and digestion in vitro on the activity of bovine plasma hydrolysates as inhibitors of the angiotensin I converting enzyme","Gómez Sampedro, Leidy Johanna, Zapata Montoya, José Edgar","Brazilian Archives of Biology and Technology; 57(3); 386-393","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000300012&lang=pt" 
"S1516-89132014000300019-scl","Chemical inhibition of the contaminant Lactobacillus fermentum from distilleries producing fuel bioethanol","Oliva Neto, Pedro de, Lima, Fabíola Aliaga de, Silva, Ketrin Cristina da, Silva, Douglas Fernandes da, Carvalho, Ana Flavia Azevedo, Santos, Catarina dos","Brazilian Archives of Biology and Technology; 57(3); 441-447","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000300019&lang=pt" 
"S1516-89132014000300018-scl","Heavy metal accumulation in the leaves, stem and root of the invasive submerged macrophyte Myriophyllum spicatum L. (Haloragaceae): an example of Kadin Creek (Mugla, Turkey)","Yabanli, Murat, Yozukmaz, Aykut, Sel, Fatma","Brazilian Archives of Biology and Technology; 57(3); 434-440","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000300018&lang=pt" 
"S1516-89132014000300020-scl","Scale up of production in a bioreactor of a halotolerant protease from moderately halophilic Bacillus sp. isolated from soil","Prasad, Roopa, Abraham, Theruvath Koshy, Nair, Ananthakrishnan Jayakumaran","Brazilian Archives of Biology and Technology; 57(3); 448-455","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000300020&lang=pt" 
"S0100-879X2014000600499-scl","Increased immunoglobulin production in silver catfish (Rhamdia quelen) exposed to agrichemicals","Kreutz, L.C., Pavan, T.R., Alves, A.G., Correia, A.G., Barriquel, B., dos Santos, E.D., Barcellos, L.J.G.","Brazilian Journal of Medical and Biological Research; 47(6); 499-504","Brazilian Journal of Medical and Biological Research","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2014000600499&lang=pt" 
"S1517-75992014000100022-scl","Sobre flores e canhões: canções de protesto em festivais de música popular","Freire, Vanda Lima Bellard, Augusto, Erika Soares","Per Musi; (29); 220-230","Per Musi","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-75992014000100022&lang=pt" 
"S1517-75992014000100020-scl","Como se toca o baião: combinações de elementos musicais no repertório de Luiz Gonzaga","Côrtes, Almir","Per Musi; (29); 195-208","Per Musi","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-75992014000100020&lang=pt" 
"S1517-75992014000100021-scl","&quot;Roda em volta de mim, que a polca paraguaia é assim&quot;: encontros culturais na canção popular urbana e transformações políticas em Mato Grosso do Sul","Neder, Alvaro","Per Musi; (29); 209-219","Per Musi","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-75992014000100021&lang=pt" 
