"S0102-261X2002000100005-scl","Recuperação de atributos sísmicos utilizando a migração para afastamento nulo","Vasquez, Angela C. R., Oliveira, Adelson S., Tygel, Martin, Santos, Lúcio T.","Revista Brasileira de Geofísica; 20(1); 59-65","Revista Brasileira de Geofísica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2002000100005&lang=pt" 
"S0104-59702002000100010-scl","El pasado de la medicina: la historia y el oficio. Entrevista con Roy Porter","Cueto, Marcos","História, Ciências, Saúde-Manguinhos; 9(1); 209-212","História, Ciências, Saúde-Manguinhos","Espanhol","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100010&lang=pt" 
"S0104-59702002000100012-scl","Medicinas e plantas medicinais nos trópicos: aspectos da constituição da ciência farmacêutica ocidental","Calaça, Carlos Eduardo","História, Ciências, Saúde-Manguinhos; 9(1); 221-226","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100012&lang=pt" 
"S0104-59702002000100016-scl","","","História, Ciências, Saúde-Manguinhos; 9(1); 239-240","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100016&lang=pt" 
"S0104-59702002000100014-scl","Trajetórias divergentes da ciência na Argentina e no Brasil","Figueiroa, Silvia","História, Ciências, Saúde-Manguinhos; 9(1); 232-234","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100014&lang=pt" 
"S0104-59702002000100001-scl","Carta do editor","Benchimol, Jaime","História, Ciências, Saúde-Manguinhos; 9(1); -","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100001&lang=pt" 
"S0104-59702002000100003-scl","A reforma psiquiátrica brasileira, da década de 1980 aos dias atuais: história e conceitos","Tenório, Fernando","História, Ciências, Saúde-Manguinhos; 9(1); 25-59","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100003&lang=pt" 
"S0104-59702002000100004-scl","A velhice, entre o normal e o patológico","Groisman, Daniel","História, Ciências, Saúde-Manguinhos; 9(1); 61-78","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100004&lang=pt" 
"S0104-59702002000100005-scl","A caminho do paraíso: Galdino do Valle Filho e o projeto liberal burguês na Nova Friburgo republicana","Costa, Ricardo da Gama-Rosa","História, Ciências, Saúde-Manguinhos; 9(1); 79-104","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100005&lang=pt" 
"S0104-59702002000100006-scl","História do lugar: um método de ensino e pesquisa para as escolas de nível médio e fundamental","Santos, Joaquim Justino Moura dos","História, Ciências, Saúde-Manguinhos; 9(1); 105-124","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100006&lang=pt" 
"S0104-59702002000100007-scl","A controvérsia sobre o uso de alimentação &#039;alternativa&#039; no combate à subnutrição no Brasil: analysis of a controversy","Velho, Lea, Velho, Paulo","História, Ciências, Saúde-Manguinhos; 9(1); 125-157","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100007&lang=pt" 
"S0104-59702002000100009-scl","A história e o acervo das obras raras da Biblioteca de Manguinhos","Bortoletto, Maria Élide, Sant&#039;Anna, Marilene Antunes","História, Ciências, Saúde-Manguinhos; 9(1); 187-203","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100009&lang=pt" 
"S0034-75152002000100001-cub","Diseño y evaluación de nuevas formulaciones de tabletas de acetato de cortisona (25 mg)","González Chávez, Lissette, González Herrera, Yadira, Castiñeira Díaz, Mirtha, Alonso Jiménez, Esther, Moya Jure, Miriam, Iraizoz Colarte, Antonio","Revista Cubana de Farmacia; 36(1); 7-14","Revista Cubana de Farmacia","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152002000100001&lang=pt" 
"S0034-75152002000100003-cub","Uso de la reología en la evaluación de la jalea dentífrica fluida","Martín-Viaña, Nilia de la Paz, Morales Lacarrere, Iván Gastón, Roberto Cordovés, Yamilka","Revista Cubana de Farmacia; 36(1); 21-27","Revista Cubana de Farmacia","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152002000100003&lang=pt" 
"S0034-75152002000100006-cub","Grado esperado de uso de los antimicrobianos aminoglucósidos en pacientes oncológicos","Rubio Hernández, Luis Alberto, Sedeño Argilagos, Caridad, Fernández Monaga, Sol Amalia, Arbesú Michelena, María Antonieta, Puig Vázquez, Lourdes","Revista Cubana de Farmacia; 36(1); 42-49","Revista Cubana de Farmacia","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152002000100006&lang=pt" 
"S0034-75152002000100007-cub","Eficacia de una solución de polietilenglicol en la preparación del colon: Estudio preliminar","Vasallo Sellek, Marta Amarilys, Casadesus Rodríguez, Damián, Hernández Mejías, Leidiana, Ben Mohamed, Mohamed","Revista Cubana de Farmacia; 36(1); 50-55","Revista Cubana de Farmacia","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152002000100007&lang=pt" 
"S0034-75152002000100008-cub","Validación de un método potenciométrico para la determinación de nitrógeno amínico en hidrolizados proteicos de microalgas","Morris Quevedo, Humberto Joaquín, Almarales Arceo, Ángel, Romero Viamonte, Katherine, Vidal Colás, Milene","Revista Cubana de Farmacia; 36(1); 56-61","Revista Cubana de Farmacia","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152002000100008&lang=pt" 
"S0034-75152002000100002-cub","Desarrollo de la formulación de cefalexina 250 mg granulado para suspensión oral","Martínez Fernández, Roxana, Serrate Merino, María Antonia","Revista Cubana de Farmacia; 36(1); 15-20","Revista Cubana de Farmacia","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152002000100002&lang=pt" 
"S0034-75152002000100004-cub","Validación de los métodos analíticos para la identificación y cuantificación del dextrometorfano jarabe","Fernández Serret, Alfredo, Aguilera Cabrera, Yeni, Morales Lacarrere, Iván, Alonso Jiménez, Esther","Revista Cubana de Farmacia; 36(1); 28-34","Revista Cubana de Farmacia","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152002000100004&lang=pt" 
"S0034-75152002000100005-cub","Comparación de los parámetros tecnológicos de una suspensión farmacéutica con variación en las técnicas de preparación","Fernández Valdés, Odalys, Rodríguez Orjales, Ileana, Roberto Cordovés, Yamilka","Revista Cubana de Farmacia; 36(1); 35-41","Revista Cubana de Farmacia","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152002000100005&lang=pt" 
"S0034-75152002000100009-cub","Utilización terapéutica de las aguas y fangos mineromedicinales","Lagarto Parra, Alicia, Bernal Sologuren, Ingrid","Revista Cubana de Farmacia; 36(1); 62-68","Revista Cubana de Farmacia","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152002000100009&lang=pt" 
"S0034-75152002000100010-cub","Protocolo de Tratamiento de la Cardiopatía Isquémica en la Atención Primaria de Salud","Cáceres Lóriga, Fidel Manuel, Ramírez Hernández, Rómulo Arcángel","Revista Cubana de Farmacia; 36(1); 69-72","Revista Cubana de Farmacia","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152002000100010&lang=pt" 
"S1316-00872002000100008-ven","NAVEGANDO HACIA LOS CAMBIOS: EL ESTADO EVALUATIVO","Rangel, Pedro José","Investigación y Postgrado; 17(1); 173-188","Investigación y Postgrado","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872002000100008&lang=pt" 
"S1316-00872002000100001-ven","","","Investigación y Postgrado; 17(1); 7-9","Investigación y Postgrado","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872002000100001&lang=pt" 
"S1316-00872002000100002-ven","EL DECÁLOGO DEL RESOLVEDOR EXITOSO DE PROBLEMAS","González, Fredy E","Investigación y Postgrado; 17(1); 11-45","Investigación y Postgrado","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872002000100002&lang=pt" 
"S1316-00872002000100003-ven","EL BLANCO, EL MESTIZO, EL NEGRO Y EL INDIO EN LAS ILUSTRACIONES DE LOS TEXTOS ESCOLARES DE EDUCACIÓN BÁSICA EN VENEZUELA","Ramírez, Tulio","Investigación y Postgrado; 17(1); 47-82","Investigación y Postgrado","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872002000100003&lang=pt" 
"S1316-00872002000100004-ven","USO DE TÉCNICAS DE ENSEÑANZA PARA DESARROLLAR EL POTENCIAL CREATIVO EN LOS ESTUDIANTES DEL PROGRAMA DE EDUCACIÓN INTEGRAL DE LA UPEL - IPB","Cuello, Pablo, Vizcaya, Morela M","Investigación y Postgrado; 17(1); 83-113","Investigación y Postgrado","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872002000100004&lang=pt" 
"S1316-00872002000100005-ven","APROXIMACIÓN A UN MODELO DE GERENCIA EDUCATIVA PARA LA TERCERA ETAPA DE EDUCACIÓN BÁSICA, MEDIA DIVERSIFICADA Y PROFESIONAL","Rodríguez, Elda María","Investigación y Postgrado; 17(1); 115-134","Investigación y Postgrado","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872002000100005&lang=pt" 
"S1316-00872002000100006-ven","IMPLICACIONES PRÁCTICAS DE LAS PREFERENCIAS DE LOS VISITANTES DEL PARQUE ZOOLÓGICO CARICUAO. CARACAS","Moncada, José Alí, Aranguren, Jesús, Díaz, Esmeya, del Castillo, Mayber, Benaya, Javier","Investigación y Postgrado; 17(1); 135-158","Investigación y Postgrado","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872002000100006&lang=pt" 
"S1316-00872002000100007-ven","¿PARA QUÉ HACER INVESTIGACIÓN CIENTÍFICA EN LAS UNIVERSIDADES VENEZOLANAS?","Mayz, Juliana, Pérez, Julio","Investigación y Postgrado; 17(1); 159-171","Investigación y Postgrado","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872002000100007&lang=pt" 
"S0036-36342002000200002-mex","Interpretación de índices antropométricos en niños de Arandas, Jalisco, México","Vásquez-Garibay, Edgar Manuel, Romero-Velarde, Enrique, Nápoles-Rodríguez, Francisco, Nuño-Cosío, María Eugenia, Padilla-Gutiérrez, Nabor","Salud Pública de México; 44(2); 92-99","Salud Pública de México","Espanhol","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200002&lang=pt" 
"S0036-36342002000200006-mex","Con quién hablan los adolescentes mexicanos sobre el SIDA","Gayet, Cecilia, Rosas, Carolina A., Magis, Carlos, Uribe, Patricia","Salud Pública de México; 44(2); 122-128","Salud Pública de México","Espanhol","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200006&lang=pt" 
"S0036-36342002000200012-mex","Estadística de egresos hospitalarios del sector público del Sistema Nacional de Salud, 2000","","Salud Pública de México; 44(2); 158-187","Salud Pública de México","Espanhol","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200012&lang=pt" 
"S0036-36342002000200013-mex","Presentación de resultados de la Encuesta Nacional de Nutrición 1999: Estado nutricio de niños y mujeres en México","Rivera Dommarco, Juan, Shamah Levy, Teresa","Salud Pública de México; 44(2); 188-189","Salud Pública de México","Espanhol","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200013&lang=pt" 
"S0036-36342002000200014-mex","Se llevó a cabo la conferencia sobre embarazo no deseado y aborto inducido","Espinoza Nicaragua, Henry","Salud Pública de México; 44(2); 189-190","Salud Pública de México","Espanhol","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200014&lang=pt" 
"S0036-36342002000200007-mex","Comparación de la atención del parto normal en los sistemas hospitalario y tradicional","Méndez-González, Rosa María, Cervera-Montejano, María Dolores","Salud Pública de México; 44(2); 129-136","Salud Pública de México","Espanhol","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200007&lang=pt" 
"S0036-36342002000200009-mex","The centennial of the Yellow Fever Commission and the use of informed consent in medical research","Güereña-Burgueño, Fernando","Salud Pública de México; 44(2); 140-144","Salud Pública de México","Inglês","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200009&lang=pt" 
"S0036-36342002000200003-mex","Tendencia de la incidencia de los tumores hepáticos en la infancia","Mejía-Aranguré, Juan Manuel, Beutelspacher-Vázquez, Olbeth, Juárez-Ocaña, Servando, Vázquez-Langle, José, Martínez-García, María del Carmen, Fajardo-Gutiérrez, Arturo","Salud Pública de México; 44(2); 100-107","Salud Pública de México","Espanhol","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200003&lang=pt" 
"S0036-36342002000200010-mex","Cestodiasis tisulares: participación de los linfocitos T cooperadores 1 y 2","López-Moreno, Héctor Samuel","Salud Pública de México; 44(2); 145-152","Salud Pública de México","Espanhol","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200010&lang=pt" 
"S0036-36342002000200011-mex","Clinicians and the economic evaluation of health","Merino, José G","Salud Pública de México; 44(2); 153-157","Salud Pública de México","Inglês","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200011&lang=pt" 
"S0036-36342002000200001-mex","Asociación de lesiones bucales con el estado serológico para el VIH","Ramírez-Amador, Velia, Esquivel-Pedraza, Lilly, Irigoyen-Camacho, Esther, Anaya-Saavedra, Gabriela, González-Ramírez, Imelda","Salud Pública de México; 44(2); 87-91","Salud Pública de México","Espanhol","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200001&lang=pt" 
"S0036-36342002000200005-mex","Prevalencia de consumo riesgoso y dañino de alcohol en derechohabientes del Instituto Mexicano del Seguro Social","Morales-García, Juana Inés de la Cruz, Fernández-Gárate, Irma H, Tudón-Garcés, Hugo, Escobedo-de la Peña, Jorge, Zárate-Aguilar, Angel, Madrazo-Navarro, Mario","Salud Pública de México; 44(2); 113-121","Salud Pública de México","Espanhol","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200005&lang=pt" 
"S0036-36342002000200004-mex","Epidemiology of drug resistance: The case of Staphylococcus aureus and coagulase-negative staphylococci infections","Calderón-Jaimes, Ernesto, Espinosa de los Monteros, Luz E, Avila-Beltrán, Renata","Salud Pública de México; 44(2); 108-112","Salud Pública de México","Inglês","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200004&lang=pt" 
"S0036-36342002000200008-mex","Seroprevalencia de brucelosis en trabajadores agrícolas de las comarcas costeras de Castellón, España","Villamarín-Vázquez, José Luis, Chiva-Nebot, Francisco, Arnedo-Pena, Alberto","Salud Pública de México; 44(2); 137-139","Salud Pública de México","Espanhol","2002","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342002000200008&lang=pt" 
"S0034-70942002000200001-scl","Influência da dexmedetomidina na concentração expirada do sevoflurano: avaliação pelo índice bispectral, taxa de supressão e análise espectral da potência do eletroencefalograma","Nunes, Rogean Rodrigues, Cavalcante, Sara Lúcia","Revista Brasileira de Anestesiologia; 52(2); 133-145","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200001&lang=pt" 
"S0034-70942002000200002-scl","Seqüência de fluxo de gás fresco para início da anestesia com baixo fluxo: aplicação clínica do estudo teórico de Mapleson","Borges, Marisa Miziara Jreige, Saraiva, Renato Ângelo","Revista Brasileira de Anestesiologia; 52(2); 146-155","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200002&lang=pt" 
"S0034-70942002000200007-scl","Temperatura e alterações no equilíbrio ácido-base de pacientes submetidos à cirurgia cardíaca com circulação extracorpórea, sob normotermia e hipotermia","Luz, Hugo Leonardo de Moura, Auler Junior, José Otávio Costa","Revista Brasileira de Anestesiologia; 52(2); 197-208","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200007&lang=pt" 
"S0034-70942002000200012-scl","Embolia pulmonar na sala de cirurgia: relato de caso","Pimenta, Karina Bernardi, Nunes, Beatriz do Céu","Revista Brasileira de Anestesiologia; 52(2); 236-241","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200012&lang=pt" 
"S0034-70942002000200011-scl","Hipercapnia acentuada durante circulação extracorpórea em cirurgia para revascularização do miocárdio: relato de caso","Nascimento, Maurício Serrano, Bernardes, Cassiano Franco, Medeiros, Roberta Louro de","Revista Brasileira de Anestesiologia; 52(2); 231-235","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200011&lang=pt" 
"S0034-70942002000200014-scl","Cateter peridural deslocado: uma causa de falha de analgesia. Relato de caso","Zarzur, Edmundo","Revista Brasileira de Anestesiologia; 52(2); 251-254","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200014&lang=pt" 
"S0034-70942002000200003-scl","Ropivacaína em bloqueio peridural torácico para cirurgia plástica","Nociti, José Roberto, Serzedo, Paulo Sérgio Mateus, Zuccolotto, Eduardo Barbin, Gonzalez, Raul","Revista Brasileira de Anestesiologia; 52(2); 156-165","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200003&lang=pt" 
"S0034-70942002000200004-scl","Analgesia controlada pelo paciente com fentanil e sufentanil no pós-operatório de reconstrução de ligamentos do joelho: estudo comparativo","Lutti, Marcelo Negrão, Vieira, João Lopes, Eickhoff, Dante Roberto, Carli, Daniel de, Carvalho, Marcelo Antônio de","Revista Brasileira de Anestesiologia; 52(2); 166-174","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200004&lang=pt" 
"S0034-70942002000200006-scl","Tempo de latência e duração do efeito do rocurônio, atracúrio e mivacúrio em pacientes pediátricos","Módolo, Norma Sueli Pinheiro, Nascimento Júnior, Paulo do, Croitor, Lorena Brito da Justa, Vianna, Pedro Thadeu Galvão, Castiglia, Yara Marcondes Machado, Ganem, Eliana Marisa, Braz, José Reinaldo Cerqueira, Takito, Daniela Suemi, Takaesu, Luciano Akira","Revista Brasileira de Anestesiologia; 52(2); 185-196","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200006&lang=pt" 
"S0034-70942002000200008-scl","Hipotensão arterial em cirurgia de revascularização do miocárdio: influência dos inibidores da enzima conversora de angiotensina","Jordão, Míriam Gomes, Santos, Ari Tadeu Lírio dos","Revista Brasileira de Anestesiologia; 52(2); 209-216","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200008&lang=pt" 
"S0034-70942002000200009-scl","Problemas clínicos pré-anestésicos de pacientes morbidamente obesos submetidos a cirurgias bariátricas: comparação com pacientes não obesos","Oliveira Filho, Getúlio Rodrigues de, Nicolodi, Tânia Helena Carnieleto, Garcia, Jorge Hamilton Soares, Nicolodi, Marcos Antônio, Goldschmidt, Ranulfo, Dal Mago, Adilson José","Revista Brasileira de Anestesiologia; 52(2); 217-222","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200009&lang=pt" 
"S0034-70942002000200010-scl","Estudo histopatológico do efeito do tenoxicam com água bidestilada ou com cloreto de sódio a 0,9% no endotélio venoso de coelhos","Schnaider, Taylor Brandão, Silva, Alcino Lázaro da, Engelman, Míriam de Fátima Brasil, Juliano, Yara, Novo, Neil Ferreira, Schnaider, Gabrielle Sormanti, Schnaider, Caroline Sormanti","Revista Brasileira de Anestesiologia; 52(2); 223-230","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200010&lang=pt" 
"S0034-70942002000200013-scl","Delírio pós-anestésico","Ruiz-Neto, Pedro Poso, Moreira, Neli A., Furlaneto, Maria Elizabet","Revista Brasileira de Anestesiologia; 52(2); 242-250","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200013&lang=pt" 
"S0034-70942002000200005-scl","Analgesia pós-operatória em pacientes pediátricos: estudo comparativo entre anestésico local, opióides e antiinflamatório não esteróide","Menezes, Miriam Seligman, Gozzani, Judymara Lauzi","Revista Brasileira de Anestesiologia; 52(2); 175-184","Revista Brasileira de Anestesiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000200005&lang=pt" 
"S0254-07702002000100007-ven","","Arroyo, Jesús, Marcó, Lué, Malavé, Rosa, Anzola, Emilia, Gómez, Lucy, Domínguez, José R, Alvarado, José","Revista Técnica de la Facultad de Ingeniería Universidad del Zulia; 25(1); 42-48","Revista Técnica de la Facultad de Ingeniería Universidad del Zulia","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0254-07702002000100007&lang=pt" 
"S0254-07702002000100006-ven","","Arteaga, Geomar, García, María, Khair, Yesenia, Choren, Eduardo, Sánchez, Jorge","Revista Técnica de la Facultad de Ingeniería Universidad del Zulia; 25(1); 33-41","Revista Técnica de la Facultad de Ingeniería Universidad del Zulia","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0254-07702002000100006&lang=pt" 
"S0254-07702002000100005-ven","","León, Orietta, Cárdenas, Carmen, Carruyo, Jenny","Revista Técnica de la Facultad de Ingeniería Universidad del Zulia; 25(1); 26-32","Revista Técnica de la Facultad de Ingeniería Universidad del Zulia","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0254-07702002000100005&lang=pt" 
"S0254-07702002000100003-ven","","Rojo, Jesús, Rincón, José, Reyes, Miguel","Revista Técnica de la Facultad de Ingeniería Universidad del Zulia; 25(1); 12-19","Revista Técnica de la Facultad de Ingeniería Universidad del Zulia","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0254-07702002000100003&lang=pt" 
"S0254-07702002000100002-ven","Passivity-based controller for chemical processes","Camacho, Oscar, Rojas, Rubén, Pernía-Espinoza, Alpha, Pérez de la Parte, Mercedes","Revista Técnica de la Facultad de Ingeniería Universidad del Zulia; 25(1); 3-11","Revista Técnica de la Facultad de Ingeniería Universidad del Zulia","Inglês","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0254-07702002000100002&lang=pt" 
"S0254-07702002000100001-ven","","","Revista Técnica de la Facultad de Ingeniería Universidad del Zulia; 25(1); 1-2","Revista Técnica de la Facultad de Ingeniería Universidad del Zulia","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0254-07702002000100001&lang=pt" 
"S1415-43662002000100006-scl","Resposta do cafeeiro cv. Topázio MG-1190 submetido a diferentes épocas de irrigação","Karasawa, Shiguekazu, Faria, Manoel A. de, Guimarães, Rubens J.","Revista Brasileira de Engenharia Agrícola e Ambiental; 6(1); 28-34","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662002000100006&lang=pt" 
"S1415-790X2002000100001-scl","Apresentação","Carvalheiro, José da Rocha","Revista Brasileira de Epidemiologia; 5(1); 1-1","Revista Brasileira de Epidemiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2002000100001&lang=pt" 
"S1415-790X2002000100002-scl","Editorial: avaliando o impacto de intervenções em saúde","Victora, Cesar G.","Revista Brasileira de Epidemiologia; 5(1); 2-4","Revista Brasileira de Epidemiologia","Inglês, Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2002000100002&lang=pt" 
"S1415-790X2002000100003-scl","Avaliação do impacto de centros de lactação sobre padrões de amamentação, morbidade e situação nutricional: um estudo de coorte","Barros, Fernando C., Semer, Tereza C., Tonioli Filho, Santo, Victora, Cesar G.","Revista Brasileira de Epidemiologia; 5(1); 5-14","Revista Brasileira de Epidemiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2002000100003&lang=pt" 
"S1415-790X2002000100005-scl","Impacto da Pastoral da Criança sobre a nutrição de menores de cinco anos no Maranhão: uma análise multinível","Neumann, Nelson A., Victora, Cesar G., Valle, Neiva J., Cesar, Juraci A., Horta, Bernardo L., Lima, Silvia M., Barros, Fernando C.","Revista Brasileira de Epidemiologia; 5(1); 30-40","Revista Brasileira de Epidemiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2002000100005&lang=pt" 
"S1415-790X2002000100008-scl","Avaliação do impacto do Programa Nacional do Leite em Alagoas, através de métodos isotópicos: aspectos metodológicos e resultados preliminares","Gigante, Denise Petrucci, Santos, Iná S., Coitinho, Denise Costa, Valle, Neiva C. J., Haisma, Hinke, Valente, Gicele C. M.","Revista Brasileira de Epidemiologia; 5(1); 63-70","Revista Brasileira de Epidemiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2002000100008&lang=pt" 
"S1415-790X2002000100004-scl","Avaliação da eficácia do aconselhamento nutricional dentro da estratégia do AIDPI (OMS/UNICEF)","Santos, Iná S., Victora, Cesar G., Martines, José, Gonçalves, Helen, Gigante, Denise Petrucci, Valle, Neiva J., Pelto, Gretel","Revista Brasileira de Epidemiologia; 5(1); 15-29","Revista Brasileira de Epidemiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2002000100004&lang=pt" 
"S1415-790X2002000100006-scl","Impacto das unidades básicas de saúde na duração do aleitamento materno exclusivo","Oliveira, Maria Inês Couto de, Camacho, Luiz Antonio Bastos","Revista Brasileira de Epidemiologia; 5(1); 41-51","Revista Brasileira de Epidemiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2002000100006&lang=pt" 
"S1415-790X2002000100007-scl","Avaliação do impacto do programa &quot;Leite é Saúde&quot; na recuperação de crianças desnutridas no Município do Rio de Janeiro","Castro, Inês Rugani Ribeiro de, Monteiro, Carlos Augusto","Revista Brasileira de Epidemiologia; 5(1); 52-62","Revista Brasileira de Epidemiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2002000100007&lang=pt" 
