"S0104-12902013000300015-scl","Cuidados de saúde e território: um debate em torno de uma abordagem integrada","Santinha, Gonçalo","Saúde e Sociedade; 22(3); 815-829","Saúde e Sociedade","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902013000300015&lang=pt" 
"S1807-59322013000901247-scl","Effects of ovariectomy and resistance training on oxidative stress markers in the rat liver","Rodrigues, Maria Fernanda Cury, Stotzer, Uliana Sbeguen, Domingos, Mateus Moraes, Deminice, Rafael, Shiguemoto, Gilberto Eiji, Tomaz, Luciane Magri, Sousa, Nuno Manuel Frade de, Ferreira, Fabiano Candido, Leite, Richard Diego, Selistre-de-Araujo, Heloisa Sobreiro, Jordao-Junior, Alceu Afonso, Baldissera, Vilmar, Perez, Sergio Eduardo de Andrade","Clinics; 68(9); 1247-1254","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013000901247&lang=pt" 
"S1807-59322013000901180-scl","Preliminary analysis of knee stress in Full Extension Landing","Makinejad, Majid Davoodi, Abu Osman, Noor Azuan, Wan Abas, Wan Abu Bakar, Bayat, Mehdi","Clinics; 68(9); 1180-1188","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013000901180&lang=pt" 
"S1807-59322013000901189-scl","The skin tissue is adversely affected by TNF-alpha blockers in patients with chronic inflammatory arthritis: a 5-year prospective analysis","Machado, Natalia P., Reis Neto, Edgard Torres dos, Soares, Maria Roberta M.P., Freitas, Daniele S., Porro, Adriana, Ciconelli, Rozana M., Pinheiro, Marcelo M.","Clinics; 68(9); 1189-1196","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013000901189&lang=pt" 
"S1807-59322013000901197-scl","Magnetic resonance imaging and neuropsychological testing in the spectrum of normal aging","Foss, Maria Paula, Diniz, Paula Rejane Beserra, Formigheri, Paulo, Salmon, Carlos Ernesto Garrido, Speciali, Jose Geraldo, Santos, Antonio Carlos","Clinics; 68(9); 1197-1205","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013000901197&lang=pt" 
"S1807-59322013000901274-scl","Assessment of depression in medical patients: A systematic review of the utility of the Beck Depression Inventory-II","Wang, Yuan-Pang, Gorenstein, Clarice","Clinics; 68(9); 1274-1287","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013000901274&lang=pt" 
"S1984-92302013000300010-scl","O uso de TIC pelos governos: uma proposta de agenda de pesquisa a partir da produção acadêmica e da prática nacional","Cunha, Maria Alexandra Viegas Cortez da, Miranda, Paulo Roberto de Mello","Organizações &amp; Sociedade; 20(66); 543-566","Organizações &amp; Sociedade","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302013000300010&lang=pt" 
"S0100-72032013000900002-scl","Mortalidade materna em um centro de referência do Sudeste Brasileiro","Troncon, Júlia Kefalás, Quadros Netto, Dácio Leonel de, Rehder, Patrícia Moretti, Cecatti, José Guilherme, Surita, Fernanda Garanhani","Revista Brasileira de Ginecologia e Obstetrícia; 35(9); 388-393","Revista Brasileira de Ginecologia e Obstetrícia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000900002&lang=pt" 
"S0100-72032013000900004-scl","Hábitos e costumes de mulheres universitárias quanto ao uso de roupas íntimas, adornos genitais, depilação e práticas sexuais","Giraldo, Paulo César, Polo, Renata Colbachini, Amaral, Rose Luce Gomes do, Reis, Virgínia Vieitez, Beghini, Joziani, Bardin, Marcela Grigol","Revista Brasileira de Ginecologia e Obstetrícia; 35(9); 401-406","Revista Brasileira de Ginecologia e Obstetrícia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000900004&lang=pt" 
"S0100-72032013000900005-scl","Hofbauer cells morphology and density in placentas from normal and pathological gestations","Grigoriadis, Charalampos, Tympa, Aliki, Creatsa, Maria, Bakas, Panagiotis, Liapis, Angelos, Kondi-Pafiti, Agathi, Creatsas, Georgios","Revista Brasileira de Ginecologia e Obstetrícia; 35(9); 407-412","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000900005&lang=pt" 
"S0100-72032013000900007-scl","Variabilidade da frequência cardíaca como método de avaliação do sistema nervoso autônomo na síndrome dos ovários policísticos","Sá, Joceline Cássia Ferezini de, Costa, Eduardo Caldas, Silva, Ester da, Azevedo, George Dantas","Revista Brasileira de Ginecologia e Obstetrícia; 35(9); 421-426","Revista Brasileira de Ginecologia e Obstetrícia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000900007&lang=pt" 
"S0100-72032013000900008-scl","Gunshot wound to the pregnant uterus: case report","Osnaya-Moreno, Humberto, Zaragoza Salas, Tahitiana Abelina, Escoto Gomez, Jorge Armando, Mondragon Chimal, Marco Antonio, Torres Castaneda, Maria De Lourdes, Jimenez Flores, Mauro","Revista Brasileira de Ginecologia e Obstetrícia; 35(9); 427-431","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000900008&lang=pt" 
"S0103-20032013000300002-scl","Os alicerces sociopolíticos do cooperativismo de crédito rural solidário na Zona da Mata de Minas Gerais","Freitas, Alair Ferreira de, Freitas, Alan Ferreira de","Revista de Economia e Sociologia Rural; 51(3); 433-453","Revista de Economia e Sociologia Rural","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032013000300002&lang=pt" 
"S0103-20032013000300003-scl","Determinantes da demanda de crédito rural por pecuaristas de corte no estado de São Paulo","Carrer, Marcelo José, Souza Filho, Hildo Meirelles de, Vinholis, Marcela de Mello Brandão","Revista de Economia e Sociologia Rural; 51(3); 455-478","Revista de Economia e Sociologia Rural","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032013000300003&lang=pt" 
"S0103-20032013000300006-scl","Reestructuración del sector agrario en Chile 1975-2010: entre el proteccionismo del Estado y el modelo económico neoliberal","Ríos-Núñez, Sandra","Revista de Economia e Sociologia Rural; 51(3); 515-533","Revista de Economia e Sociologia Rural","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032013000300006&lang=pt" 
"S0103-20032013000300008-scl","Agropecuária brasileira: desempenho regional e determinantes de produtividade","Felema, João, Raiher, Augusta Pelinski, Ferreira, Carlos Roberto","Revista de Economia e Sociologia Rural; 51(3); 555-573","Revista de Economia e Sociologia Rural","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032013000300008&lang=pt" 
"S0103-20032013000300009-scl","Efeitos das variações cambiais sobre os preços da carne de frango no Brasil entre 2008 e 2012","Caldarelli, Carlos Eduardo, Camara, Marcia Regina Gabardo da","Revista de Economia e Sociologia Rural; 51(3); 575-590","Revista de Economia e Sociologia Rural","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032013000300009&lang=pt" 
"S0103-20032013000300010-scl","Determinantes dos preços de terras no Brasil: uma análise de região de fronteira agrícola e áreas tradicionais","Ferro, Aline Barrozo, Castro, Eduardo Rodrigues de","Revista de Economia e Sociologia Rural; 51(3); 591-609","Revista de Economia e Sociologia Rural","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032013000300010&lang=pt" 
"S0103-20032013000300004-scl","Assimetria de transmissão de preço na comercialização da uva fina de mesa no Paraná: 1997 a 2011","Alves, Alexandre Florindo, Tonin, Julyerme Matheus, Carrer, Marcelo José","Revista de Economia e Sociologia Rural; 51(3); 479-498","Revista de Economia e Sociologia Rural","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032013000300004&lang=pt" 
"S1139-76322013000400002-esp","Documento de consenso sobre etiología, diagnóstico y tratamiento de la sinusitis","Martínez Campos, L., Albañil Ballesteros, R., Flor Bru, J. de la, Piñeiro Pérez, R., Cervera, J., Baquero Artigao, F., Alfayate Miguélez, S., Moraga Llop, F., Cilleruelo Ortega, M. J., Calvo Rey, C.","Pediatría Atención Primaria; 15(59); 203-218","Pediatría Atención Primaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000400002&lang=pt" 
"S2254-28842013000300001-esp","","Rollán de la Sota, Mª Jesús","Enfermería Nefrológica; 16(3); 149-149","Enfermería Nefrológica","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842013000300001&lang=pt" 
"S0100-29452013000300004-scl","Quebra de dormência de videiras cv. Benitaka com o uso de hidrolato de pau-d&#039;alho (Gallesia integrifolia)","Maia, Aline José, Schwan-Estrada, Kátia Regina Freitas, Faria, Cacilda Márcia Duarte Rios, Jardinetti, Virlene do Amaral, Botelho, Renato Vasconcelos","Revista Brasileira de Fruticultura; 35(3); 685-694","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300004&lang=pt" 
"S0100-29452013000300006-scl","Caracterização biométrica e respostas fisiológicas de diásporos de murucizeiro a tratamentos para superação da dormência","Carvalho, José Edmar Urano de, Nascimento, Walnice Maria Oliveira do","Revista Brasileira de Fruticultura; 35(3); 704-712","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300006&lang=pt" 
"S0100-29452013000300008-scl","Fluxos de radiação solar global em vinhedos de altitude de São Joaquim-SC","Campos, Claudia Guimarães Camargo, Vieira, Hamilton Justino, Back, Álvaro Jose, Silva, Aparecido Lima da","Revista Brasileira de Fruticultura; 35(3); 722-729","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300008&lang=pt" 
"S0100-29452013000300013-scl","Características físicas e químicas de frutos de pupunheira no Estado do Pará","Carvalho, Ana Vânia, Beckman, Jacqueline Chaves, Maciel, Renan de Almeida, Farias Neto, João Tomé de","Revista Brasileira de Fruticultura; 35(3); 763-768","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300013&lang=pt" 
"S0100-29452013000300016-scl","Produção e qualidade físico-química de frutos de laranjeiras &#039;Valência&#039; em diferentes intensidades e frequências de poda","Santarosa, Emiliano, Koller, Otto Carlos, Casamali, Bruno, Petry, Henrique Belmonte","Revista Brasileira de Fruticultura; 35(3); 790-798","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300016&lang=pt" 
"S0100-29452013000300030-scl","Início da produção de frutos de cagaiteira (Eugenia dysenterica DC) implantada em Goiânia, Goiás","Souza, Eli Regina Barboza de, Naves, Ronaldo Veloso, Oliveira, Marcos Fernandes","Revista Brasileira de Fruticultura; 35(3); 906-909","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300030&lang=pt" 
"S0100-29452013000300023-scl","Effect of GA3, KNO3, and removing of basal point of seeds on germination of sweet granadilla (Passiflora ligularis Juss) and yellow passion fruit (Passiflora edulis f. flavicarpa)","Cárdenas, Julián, Carranza, Carlos, Miranda, Diego, Magnitskiy, Stanislav","Revista Brasileira de Fruticultura; 35(3); 853-859","Revista Brasileira de Fruticultura","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300023&lang=pt" 
"S0100-29452013000300024-scl","Propagação da gravioleira por miniestaquia","Figueirêdo, Geórgia Roberta Gomes de, Vilasboas, Felipe Silveira, Oliveira, Sérgio José Ribeiro de, Sodré, George Andrade, Sacramento, Célio Kersul do","Revista Brasileira de Fruticultura; 35(3); 860-865","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300024&lang=pt" 
"S0100-29452013000300028-scl","Características pós-colheita de bananas &#039;Prata-Anã&#039; e &#039;BRS Platina&#039; armazenadas sob refrigeração","Oliveira, Carlinne Guimarães de, Donato, Sérgio Luiz Rodrigues, Mizobutsi, Gisele Polete, Silva, Juceliandy Mendes da, Mizobutsi, Édson Hiydu","Revista Brasileira de Fruticultura; 35(3); 891-897","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300028&lang=pt" 
"S0100-29452013000300027-scl","Efeito da adubação com nitrogênio, fósforo e potássio no desenvolvimento, na produção e na qualidade de frutos do abacaxi &#039;Vitória&#039;","Caetano, Luiz Carlos Santos, Ventura, José Aires, Costa, Adelaide de Fátima Santana da, Guarçoni, Rogério Carvalho","Revista Brasileira de Fruticultura; 35(3); 883-890","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300027&lang=pt" 
"S0100-29452013000300029-scl","Análisis de la infección de Colletotrichum gloeosporioides (Penz.) Penz. &amp; Sacc. de frutos de aguacatero","Rodríguez-López, Édgar Saúl, Cárdenas-Soriano, Elizabeth, Hernández-Delgado, Sanjuana, Gutiérrez-Diez, Adriana, Mayek-Pérez, Netzahualcoyotl","Revista Brasileira de Fruticultura; 35(3); 898-905","Revista Brasileira de Fruticultura","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300029&lang=pt" 
"S0100-29452013000300031-scl","Cultivo protegido de videira: manejo fitossanitário, qualidade enológica e impacto ambiental","Chavarria, Geraldo, Santos, Henrique Pessoa","Revista Brasileira de Fruticultura; 35(3); 910-918","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300031&lang=pt" 
"S1020-49892013000900001-spa","Binational utilization and barriers to care among Mexican American border residents with diabetes","de Heer, Hendrik D., Salinas, Jennifer, Lapeyrouse, Lisa M., Heyman, Josiah, Morera, Osvaldo F., Balcazar, Hector G.","Revista Panamericana de Salud Pública; 34(3); 147-154","Revista Panamericana de Salud Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892013000900001&lang=pt" 
"S1020-49892013000900010-spa","Sobre el estudio de evaluación de los defectos de tubo neural en Lima","Tarqui-Mamani, Carolina B.","Revista Panamericana de Salud Pública; 34(3); 210-210","Revista Panamericana de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892013000900010&lang=pt" 
"S1020-49892013000900008-spa","Expert consensus-building for developing guidelines: lessons learned from a dengue economics workshop","Constenla, Dagna, Lefcourt, Noah, Garcia, Cristina","Revista Panamericana de Salud Pública; 34(3); 198-203","Revista Panamericana de Salud Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892013000900008&lang=pt" 
"S1020-49892013000900011-spa","Measuring the effects of the Peru&#039;s national folic acid fortification program-differing methods, same goal","Ricks, Daniel J., Ricks, Jane H.","Revista Panamericana de Salud Pública; 34(3); 211-212","Revista Panamericana de Salud Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892013000900011&lang=pt" 
"S0123-921X2013000300006-col","Modelado de pérdidas en una transmisión de video por medio de series de tiempo ARIMA y SARIMA","López Sarmiento, Danilo Alfonso, Martínez Alayón, Carlos Andrés","Tecnura; 17(37); 53-63","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300006&lang=pt" 
"S0123-921X2013000300007-col","Caracterización de las pérdidas de propagación en el canal de radio V2V para un escenario suburbano","Fernández González, Herman Antonio","Tecnura; 17(37); 64-73","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300007&lang=pt" 
"S0123-921X2013000300004-col","Aplicación de la ecuación de Schrodinger en heteroestructuras semiconductoras de baja dimensionalidad","Segovia, Francis Armando","Tecnura; 17(37); 33-40","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300004&lang=pt" 
"S0123-921X2013000300005-col","Regularización de Tikhonov para estimar los parámetros de un modelo de un horno de arco","Marulanda Durango, Jesser James, Alzate Gómez, Alfonso, Sepúlveda Londoño, Christian David, Holguín Londoño, Mauricio","Tecnura; 17(37); 41-52","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300005&lang=pt" 
"S0123-921X2013000300002-col","Modelado de sistemas de visión en 2D y 3D: un enfoque hacia el control de robots manipuladores","Bueno López, Maximiliano, Arteaga Pérez, Marco, Candea Leite, Antonio","Tecnura; 17(37); 12-21","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300002&lang=pt" 
"S0123-921X2013000300003-col","Estimación de los márgenes de estabilidad de tensión en un sistema de potencia usando redes neuronales artificiales","López Sepúlveda, Gloria Patricia, Sepúlveda Londoño, Christian David, Molina Cabrera, Alexander","Tecnura; 17(37); 22-32","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300003&lang=pt" 
"S0123-921X2013000300008-col","Sistema de almacenamiento de señales biológicas, con acceso remoto y parámetros de seguridad","Olarte López, Nancy Esperanza, Rubiano Fonseca, Astrid","Tecnura; 17(37); 74-83","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300008&lang=pt" 
"S0123-921X2013000300009-col","Segmentación y parametrización de líneas en datos láser 2D basado en agrupamiento por desplazamiento de media","Berrío, Julie Stephany, Paz, Lina María, Caicedo Bravo, Eduardo","Tecnura; 17(37); 84-98","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300009&lang=pt" 
"S0123-921X2013000300011-col","Modelo de gestión de redes de distribución mediante UML y BPL","Arias Barragán, Luis Alejandro, García, Diego Fernando, Rivas Trujillo, Edwin","Tecnura; 17(37); 109-120","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300011&lang=pt" 
"S0123-921X2013000300010-col","Contaminación por metales pesados en los sedimentos acumulados sobre el corredor vial Bogotá - Soacha","Zafra Mejía, Carlos Alfonso, Peña Valbuena, Nancy Ángela, Álvarez Prieto, Santiago","Tecnura; 17(37); 99-108","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300010&lang=pt" 
"S0123-921X2013000300013-col","Desarrollo de interfaces para la detección del habla sub-vocal","Gutiérrez Calderón, Jenny Alejandra, Gama Melo, Erika Nathalia, Amaya Hurtado, Darío, Avilés Sánchez, Oscar Fernando","Tecnura; 17(37); 138-152","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300013&lang=pt" 
"S0123-921X2013000300012-col","Seres vivos: fuente de inspiración para el diseño artificial","Martínez Sarmiento, Fredy Hernán, Delgado R, Alberto","Tecnura; 17(37); 121-137","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300012&lang=pt" 
"S0123-921X2013000300015-col","Diseño e implementación de IPv6 en un sistema embebido","López Sarmiento, Danilo Alfonso, Garzón Romero, Herney Arturo","Tecnura; 17(37); 167-176","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300015&lang=pt" 
"S0123-921X2013000300014-col","Caracterización de flujos de datos usando algoritmos de agrupamiento","Giraldo, Fabián Andrés, León, Elizabeth, Gómez, Jonatan","Tecnura; 17(37); 153-166","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300014&lang=pt" 
"S0123-921X2013000300016-col","Diseño y desarrollo de un equipo para el control de la calidad en la industria panificadora","Flórez Ramírez, Nelson, López Correa, Francisco Javier, Flórez Rendón, Andrea Lucia","Tecnura; 17(37); 177-190","Tecnura","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300016&lang=pt" 
"S1414-32832013000300017-spa","O uso de filmes como recurso pedagógico no ensino de neurofarmacologia","Santos, Setsuko Noro dos, Noro, André","Interface - Comunicação, Saúde, Educação; 17(46); 705-714","Interface - Comunicação, Saúde, Educação","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832013000300017&lang=pt" 
"S2254-28842013000300010-esp","Calcificaciones metastásicas en un paciente con insuficiencia renal crónica en diálisis peritoneal","Rodríguez Vidal, Magali, Molina Ferrada, Carol","Enfermería Nefrológica; 16(3); 199-203","Enfermería Nefrológica","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842013000300010&lang=pt" 
"S0123-921X2013000300001-col","Los nexos de hoy en las tecnologías","Navarro Mejia, David, Balanta Castilla, Nevis","Tecnura; 17(37); 8-9","Tecnura","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2013000300001&lang=pt" 
"S0100-29452013000300009-scl","Ácido cítrico e quitosana na conservação de lichias &#039;Bengal&#039;","Guimarães, João Emmanuel Ribeiro, Morgado, Cristiane Maria Ascari, Galati, Vanessa Cury, Marques, Kelly Magalhães, Mattiuz, Ben-Hur","Revista Brasileira de Fruticultura; 35(3); 730-737","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300009&lang=pt" 
"S0100-29452013000300012-scl","Estimativa dos impactos econômicos decorrentes de eventual introdução do huanglongbing (HLB) no estado da Bahia","Oliveira, José Mário Carvalhal de, Nascimento, Antônio Souza do, Miranda, Sílvia Helena Galvão de, Barbosa, Cristiane de Jesus, Laranjeiras, Francisco Ferraz","Revista Brasileira de Fruticultura; 35(3); 755-762","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000300012&lang=pt" 
"S1414-32832013000300017-scl","O uso de filmes como recurso pedagógico no ensino de neurofarmacologia","Santos, Setsuko Noro dos, Noro, André","Interface - Comunicação, Saúde, Educação; 17(46); 705-714","Interface - Comunicação, Saúde, Educação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832013000300017&lang=pt" 
"S0034-71402013000300002-scl","Uma nota sobre amortização de dívidas: juros compostos e anatocismo","de Faro, Clovis","Revista Brasileira de Economia; 67(3); 283-295","Revista Brasileira de Economia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402013000300002&lang=pt" 
"S0123-885X2013000300002-col","¿Un pasado que no cesa?: Discurso patrimonial y memoria pública comunista en el franquismo y la transición española","Rueda Laffond, José Carlos","Revista de Estudios Sociales; (47); 12-24","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300002&lang=pt" 
"S0123-885X2013000300009-col","Justicia global y el gobierno de las migraciones internacionales","Velasco, Juan Carlos","Revista de Estudios Sociales; (47); 107-117","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300009&lang=pt" 
"S0123-885X2013000300008-col","Indigentes urbanos: entre la estigmatización y la exclusión social en la ciudad de Buenos Aires","Groisman, Fernando, Sconfienza, María Eugenia","Revista de Estudios Sociales; (47); 92-106","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300008&lang=pt" 
"S0123-885X2013000300001-col","Presentación","Lux, Martha, Pérez, Ana","Revista de Estudios Sociales; (47); 9-10","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300001&lang=pt" 
"S0123-885X2013000300003-col","La democracia como política pública: oportunidades para el fortalecimiento democrático","Monsiváis Carrillo, Alejandro","Revista de Estudios Sociales; (47); 25-38","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300003&lang=pt" 
"S0123-885X2013000300005-col","Ciudadanía en femenino. Aportaciones de las mujeres inmigrantes marroquíes, ecuatorianas y rumanas en España","Solé, Carlota, Serradell, Olga, Sordé, Teresa","Revista de Estudios Sociales; (47); 51-66","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300005&lang=pt" 
"S0123-885X2013000300004-col","Hacia la multiplicidad del espacio en la historia. Relaciones entre el cambio social y los cambios en la disciplina en las últimas cuatro décadas","Sánchez Calderón, Fabio Vladimir","Revista de Estudios Sociales; (47); 39-50","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300004&lang=pt" 
"S0123-885X2013000300007-col","Empleabilidad, educación y equidad social","Formichella, María Marta, London, Silvia","Revista de Estudios Sociales; (47); 79-91","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300007&lang=pt" 
"S0123-885X2013000300006-col","Las percepciones sociales en Europa sobre el rol de la ciencia y la tecnología","Eizagirre, Andoni","Revista de Estudios Sociales; (47); 67-78","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300006&lang=pt" 
"S0123-885X2013000300018-col","","Fazio Vengoa, Hugo","Revista de Estudios Sociales; (47); 195-198","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300018&lang=pt" 
"S0123-885X2013000300016-col","La comprensión del fenómeno religioso y sus desafíos a las Ciencias Sociales","Iranzo Dosdad, Ángela","Revista de Estudios Sociales; (47); 183-190","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300016&lang=pt" 
"S0123-885X2013000300017-col","Discurso sobre la teología natural de los chinos -Carta del Sr. Leibniz sobre la filosofía china al Sr. N. De Rémond, Consejero del Duque Regente e introductor de embajadores [1716]","Silva, Renán","Revista de Estudios Sociales; (47); 192-194","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300017&lang=pt" 
"S0123-885X2013000300014-col","El dolor crónico en la historia","Moscoso, Javier","Revista de Estudios Sociales; (47); 170-176","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300014&lang=pt" 
"S0123-885X2013000300015-col","Participación política de desmovilizados: Universidad Nacional de Colombia y Naciones Unidas, 28 de abril de 2013","Leal Buitrago, Francisco","Revista de Estudios Sociales; (47); 177-181","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300015&lang=pt" 
"S0123-885X2013000300012-col","Continuidades y rupturas en los discursos de la guerra de Afganistán: intelectuales, políticos y soldados","Leyton, Tomás","Revista de Estudios Sociales; (47); 147-156","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300012&lang=pt" 
"S0123-885X2013000300013-col","La acción colectiva rural en los sistemas productivos dinámicos","Lugo-Morin, Diosey Ramón","Revista de Estudios Sociales; (47); 157-168","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300013&lang=pt" 
