"S0188-49992009000400002-mex","Adsorción de arsénico en zeolita natural pretratada con óxidos de magnesio","MEJÍA-ZAMUDIO, Flérida, VALENZUELA-GARCÍA, Jesús L., AGUAYO-SALINAS, Salvador, MEZA-FIGUEROA, Diana","Revista internacional de contaminación ambiental; 25(4); 217-227","Revista internacional de contaminación ambiental","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-49992009000400002&lang=pt" 
"S0185-24502009000200009-mex","La posibilidad del Estado ideal de Platón en la República y en las Leyes: Una alternativa a la interpretación de André Laks de la filosofía política de Platón","Bruchmüller, Ulrike","Diánoia; 54(63); 175-195","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200009&lang=pt" 
"S0873-21592009000600001-prt","Carga da doença atribuível ao tabagismo em Portugal","Borges, Margarida, Gouveia, Miguel, Costa, João, Pinheiro, Luís dos Santos, Paulo, Sérgio, Carneiro, António Vaz","Revista Portuguesa de Pneumologia; 15(6); 951-1004","Revista Portuguesa de Pneumologia","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600001&lang=pt" 
"S0873-21592009000600002-prt","Consumo de tabaco na população portuguesa retratado pelo Inquérito Nacional de Saúde (2005/2006)","Machado, Ausenda, Nicolau, Rita, Dias, Carlos Matias","Revista Portuguesa de Pneumologia; 15(6); 1005-1027","Revista Portuguesa de Pneumologia","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600002&lang=pt" 
"S0873-21592009000600003-prt","Correlação dos achados clínicos com os parâmetros funcionais em idosos portadores de asma","Ribeiro, Thais Emanuele Leite, Silva, Eduardo Costa de Freitas, Meneses, Sara Lucia Silveira de, Lopes, Agnaldo José","Revista Portuguesa de Pneumologia; 15(6); 1029-1041","Revista Portuguesa de Pneumologia","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600003&lang=pt" 
"S0873-21592009000600004-prt","Estratégias de suporte ventilatório no recém-nascido pré-termo: Inquérito nacional (2008)","Rocha, Gustavo, Saldanha, Joana, Macedo, Israel, Areias, Augusta","Revista Portuguesa de Pneumologia; 15(6); 1043-1071","Revista Portuguesa de Pneumologia","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600004&lang=pt" 
"S0873-21592009000600005-prt","Pulmão e transplante renal","Mota, Patrícia Caetano, Vaz, Ana Paula, Ferreira, Inês Castro, Bustorff, Manuela, Damas, Carla","Revista Portuguesa de Pneumologia; 15(6); 1073-1099","Revista Portuguesa de Pneumologia","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600005&lang=pt" 
"S0873-21592009000600006-prt","Reclassifying bronchial-pulmonary carcinoma: Differentiating histological type in biopsies by immunohistochemistry","Carvalho, Lina","Revista Portuguesa de Pneumologia; 15(6); 1101-1119","Revista Portuguesa de Pneumologia","Inglês","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600006&lang=pt" 
"S0873-21592009000600007-prt","Estratégia de tratamento do tabagismo na DPOC","Pamplona, Paula, Mendes, Berta","Revista Portuguesa de Pneumologia; 15(6); 1121-1156","Revista Portuguesa de Pneumologia","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600007&lang=pt" 
"S0873-21592009000600008-prt","Doença pulmonar obstrutiva crónica: Uma revisão","Laizo, Artur","Revista Portuguesa de Pneumologia; 15(6); 1157-1166","Revista Portuguesa de Pneumologia","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600008&lang=pt" 
"S0873-21592009000600009-prt","Hemangioendotelioma epitelióide do pulmão: Raridade, dificuldades diagnósticas e terapêutica","Lopes, Telma, Clemente, Susana, Feliciano, Amélia, Lourenço, Isabel, Costa, Agostinho, Duarte, Joaquim Gil","Revista Portuguesa de Pneumologia; 15(6); 1167-1174","Revista Portuguesa de Pneumologia","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600009&lang=pt" 
"S0873-21592009000600010-prt","Metastização pulmonar na apresentação de angiossarcoma cardíaco: Caso clínico e discussão","Fonseca, Vítor, Reis, Gustavo, Lourenço, Cândida, Alves, Carlos, Vasconcelos, Ana Paula, Martelo, Fernando, Bravio, Ivan, Lousinha, Ana, Timóteo, Ana Teresa, Pinto, Eugénia, Granadeiro, João, Saraiva, António Pinto","Revista Portuguesa de Pneumologia; 15(6); 1175-1184","Revista Portuguesa de Pneumologia","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600010&lang=pt" 
"S0873-21592009000600011-prt","A asma e os seus diagnósticos diferenciais","Bento, Alexandra, Arrobas, Ana Maria","Revista Portuguesa de Pneumologia; 15(6); 1185-1191","Revista Portuguesa de Pneumologia","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600011&lang=pt" 
"S0873-21592009000600012-prt","Tuberculose testicular: Caso clínico","Viveiros, Filipa, Tente, David, Espiridião, Paulo, Carvalho, Aurora, Duarte, Raquel","Revista Portuguesa de Pneumologia; 15(6); 1193-1197","Revista Portuguesa de Pneumologia","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600012&lang=pt" 
"S0873-21592009000600013-prt","Nocardiose torácica","Rodrigues, Cidália, Costa, Teresa, Martins, Vitória, Matos, Fernando","Revista Portuguesa de Pneumologia; 15(6); 1199-1204","Revista Portuguesa de Pneumologia","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600013&lang=pt" 
"S0873-21592009000600014-prt","Falsa asma: A propósito de um caso clínico","Bento, Alexandra, Gonçalves, Ana Paula","Revista Portuguesa de Pneumologia; 15(6); 1205-1209","Revista Portuguesa de Pneumologia","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-21592009000600014&lang=pt" 
"S1851-96362009000200001-arg","Nota introductoria","Orlando, Eleonora","Análisis filosófico; 29(2); 141-142","Análisis filosófico","Espanhol","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-96362009000200001&lang=pt" 
"S1851-96362009000200002-arg","Introduction: Referential descriptions: for and against","Orlando, Eleonora","Análisis filosófico; 29(2); 141-142","Análisis filosófico","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-96362009000200002&lang=pt" 
"S1851-96362009000200003-arg","Definite descriptions, misdescriptions and semantic content: different ways to solve a tricky puzzle","Díaz Legaspe, Justina","Análisis filosófico; 29(2); 159-166","Análisis filosófico","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-96362009000200003&lang=pt" 
"S1851-96362009000200004-arg","A plea for (purely) singular propositions: The cases of belief correction and de re attitude reports","Skerk, Laura C.","Análisis filosófico; 29(2); 167-172","Análisis filosófico","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-96362009000200004&lang=pt" 
"S1851-96362009000200005-arg","Procedural meaning and definite descriptions","Caso, Ramiro","Análisis filosófico; 29(2); 173-184","Análisis filosófico","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-96362009000200005&lang=pt" 
"S1851-96362009000200006-arg","Buenos Aires Symposium On Definite Descriptions: Responses","Devitt, Michael","Análisis filosófico; 29(2); 185-192","Análisis filosófico","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-96362009000200006&lang=pt" 
"S1851-96362009000200007-arg","Introduction: General term rigidity and Devitt&#039;s rigid appliers","Zerbudis, Ezequiel","Análisis filosófico; 29(2); 193-197","Análisis filosófico","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-96362009000200007&lang=pt" 
"S1851-96362009000200008-arg","General term rigidity as identity of designation: Some comments on Devitt&#039;s criticisms","Orlando, Eleonora","Análisis filosófico; 29(2); 201-218","Análisis filosófico","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-96362009000200008&lang=pt" 
"S1851-96362009000200009-arg","The problem of extensional adequacy for Devitt&#039;s rigid appliers","Zerbudis, Ezequiel","Análisis filosófico; 29(2); 219-237","Análisis filosófico","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-96362009000200009&lang=pt" 
"S1851-96362009000200010-arg","Buenos Aires Symposium on Rigidity: responses","Devitt, Michael","Análisis filosófico; 29(2); 239-251","Análisis filosófico","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-96362009000200010&lang=pt" 
"S0103-84782009000800008-scl","Desenvolvimento vegetativo e reprodutivo de cultivares de trigo e sua associação com a emissão de folhas","Walter, Lidiane Cristine, Streck, Nereu Augusto, Rosa, Hamilton Telles, Alberto, Cleber Maus, Oliveira, Felipe Brendler de","Ciência Rural; 39(8); 2320-2326","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000800008&lang=pt" 
"S1519-69842009000500004-scl","Population dynamics: seasonal variation of phytoplankton functional groups in brazilian reservoirs (Billings and Guarapiranga, São Paulo)","Gemelgo, MCP., Mucci, JLN., Navas-Pereira, D.","Brazilian Journal of Biology; 69(4); 1001-1013","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000500004&lang=pt" 
"S1519-69842009000500006-scl","The interplay among prey preference, nutrient enrichment and stability in an omnivory system","Faria, LDB., Costa, MIS.","Brazilian Journal of Biology; 69(4); 1027-1035","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000500006&lang=pt" 
"S1519-69842009000500016-scl","Tetranychus urticae (Acari: Tetranychidae) on Gerbera jamesonii Bolus and Hook (Asteraceae)","Silva, EA., Reis, PR., Carvalho, TMB., Altoé, BF.","Brazilian Journal of Biology; 69(4); 1121-1125","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000500016&lang=pt" 
"S1519-69842009000500024-scl","Prevalence and intensity of infection by Raillietiella gigliolii Hett, 1924 (Pentastomida) in Amphisbaena alba Linnaeus, 1758 and A. vermicularis Wagler, 1824 (Amphisbaenidae) from Northeastern Brazil","Almeida, WO., Sales, DL., Santana, GG., Vieira, WLS., Ribeiro, SC., Alves, RRN., Nóbrega, RP.","Brazilian Journal of Biology; 69(4); 1183-1186","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000500024&lang=pt" 
"S1519-69842009000500002-scl","Group composition and activity patterns of brown-nosed coatis in savanna fragments, Mato Grosso do Sul, Brazil","Costa, EMJ., Mauro, RA., Silva, JSV.","Brazilian Journal of Biology; 69(4); 985-991","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000500002&lang=pt" 
"S1519-69842009000500015-scl","Distribution of Deroceras reticulatum (Müller, 1774) (Pulmonata Stylommatophora) in Argentina with first record of the Reserva de Usos Múltiples Isla Martin Garcia, Río de la Plata superior","Martín, SM., César, II., Liberto, R.","Brazilian Journal of Biology; 69(4); 1115-1119","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000500015&lang=pt" 
"S1519-69842009000500021-scl","The anatomy and functional morphology of Diplodon rhombeus fontainianus (Orbigny, 1835) (Mollusca Bivalvia, Hyriidae)","Avelar, WEP., Cunha, AD.","Brazilian Journal of Biology; 69(4); 1153-1163","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000500021&lang=pt" 
"S1519-69842009000500023-scl","Biological aspects of sharks caught off the Coast of Pernambuco, Northeast Brazil","Fischer, AF., Hazin, FHV., Carvalho, F., Viana, DL., Rêgo, MG., Wor, C.","Brazilian Journal of Biology; 69(4); 1173-1181","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000500023&lang=pt" 
"S1519-69842009000500026-scl","Ascorbic acid for the healing of skin wounds in rats","Lima, CC., Pereira, APC., Silva, JRF., Oliveira, LS., Resck, MCC., Grechi, CO., Bernardes, MTCP., Olímpio, FMP., Santos, AMM., Incerpi, EK., Garcia, JAD.","Brazilian Journal of Biology; 69(4); 1195-1201","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000500026&lang=pt" 
"S0100-879X2009001100004-scl","Dengue virus-induced regulation of the host cell translational machinery","Villas-Bôas, C.S.A., Conceição, T.M., Ramírez, J., Santoro, A.B.M., Da Poian, A.T., Montero-Lomelí, M.","Brazilian Journal of Medical and Biological Research; 42(11); 1020-1026","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100004&lang=pt" 
"S0100-879X2009001100012-scl","Texture analysis of computed tomography images of acute ischemic stroke patients","Oliveira, M.S., Fernandes, P.T., Avelar, W.M., Santos, S.L.M., Castellano, G., Li, L.M.","Brazilian Journal of Medical and Biological Research; 42(11); 1076-1079","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100012&lang=pt" 
"S0100-879X2009001100014-scl","Phenylpyrazolone derivatives inhibit gastric emptying in rats by a capsaicin-sensitive afferent pathway","Vinagre, A.M., Collares, E.F.","Brazilian Journal of Medical and Biological Research; 42(11); 1086-1089","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100014&lang=pt" 
"S0100-879X2009001100011-scl","Influence of progesterone on GAD65 and GAD67 mRNA expression in the dorsolateral striatum and prefrontal cortex of female rats repeatedly treated with cocaine","Souza, M.F., Toniazo, V.M., Frazzon, A.P.G., Barros, H.M.T.","Brazilian Journal of Medical and Biological Research; 42(11); 1068-1075","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100011&lang=pt" 
"S0100-879X2009001100007-scl","Peritoneal and serum interleukin-18 levels are not increased in women with minimum or mild endometriosis","Glitz, C., Souza, C.A., Rodini, G.P., Genro, V., Bilibio, J.P., Senger, M., Cunha-Filho, J.S.","Brazilian Journal of Medical and Biological Research; 42(11); 1039-1043","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100007&lang=pt" 
"S0100-879X2009001100018-scl","Comparison of I-FISH and G-banding for the detection of chromosomal abnormalities during the evolution of myelodysplastic syndrome","Pinheiro, R.F., Chauffaille, M.L.L.F.","Brazilian Journal of Medical and Biological Research; 42(11); 1110-1112","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100018&lang=pt" 
"S0100-879X2009001100016-scl","Factors associated with uncontrolled asthma in Porto Alegre, Brazil","Dalcin, P.T.R., Menegotto, D.M., Zanonato, A., Franciscatto, L., Soliman, F., Figueiredo, M., Pereira, R.P.","Brazilian Journal of Medical and Biological Research; 42(11); 1097-1103","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100016&lang=pt" 
"S0100-879X2009001100009-scl","Purine nucleotides reduce superoxide production by nitric oxide synthase in a murine sepsis model","Barbeiro, H.V., Barbeiro, D.F., Debbas, V., Souza, H.P., Laurindo, F.R., Velasco, I.T., Soriano, F.G.","Brazilian Journal of Medical and Biological Research; 42(11); 1050-1057","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100009&lang=pt" 
"S0100-879X2009001100015-scl","Animal model for age- and sex-related genotoxicity of diethylstilbestrol","Fučić, A., Stojkovic, R., Katić, J., Markovic, D., Ferencic, Z., Koršić, M., Jazbec, A.M., Gamulin, M.","Brazilian Journal of Medical and Biological Research; 42(11); 1090-1096","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100015&lang=pt" 
"S0100-879X2009001100010-scl","A key role for Na+/K+-ATPase in the endothelium-dependent oscillatory activity of mouse small mesenteric arteries","Giachini, F.R.C., Carneiro, F.S., Lima, V.V., Carneiro, Z.N., Brands, M.W., Webb, R.C., Tostes, R.C.","Brazilian Journal of Medical and Biological Research; 42(11); 1058-1067","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100010&lang=pt" 
"S0100-879X2009001100019-scl","Effects of pneumonectomy on nitric oxide synthase expression and perivascular edema in the remaining lung of rats","Samano, M.N., Pazetti, R., Prado, C.M., Tibério, I.C., Saldiva, P.H.N., Moreira, L.F.P., Pêgo-Fernandes, P.M., Jatene, F.B., Das-Neves-Pereira, J.C.","Brazilian Journal of Medical and Biological Research; 42(11); 1113-1118","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100019&lang=pt" 
"S0100-879X2009001100008-scl","Stem cell factor protects against neuronal apoptosis by activating AKT/ERK in diabetic mice","Li, J.-W., Li, L.-L., Chang, L.-L., Wang, Z.-Y., Xu, Y.","Brazilian Journal of Medical and Biological Research; 42(11); 1044-1049","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100008&lang=pt" 
"S0100-879X2009001100001-scl","TMEM16 proteins: the long awaited calcium-activated chloride channels?","Flores, C.A., Cid, L.P., Sepúlveda, F.V., Niemeyer, M.I.","Brazilian Journal of Medical and Biological Research; 42(11); 993-1001","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100001&lang=pt" 
"S0100-879X2009001100002-scl","Glutamate-N-methyl-D-aspartate receptor modulation and minocycline for the treatment of patients with schizophrenia: an update","Chaves, C., Marque, C.R., Trzesniak, C., Machado de Sousa, J.P., Zuardi, A.W., Crippa, J.A.S., Dursun, S.M., Hallak, J.E.","Brazilian Journal of Medical and Biological Research; 42(11); 1002-1014","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100002&lang=pt" 
"S0100-879X2009001100017-scl","Glomerular filtration is reduced by high tidal volume ventilation in an in vivo healthy rat model","Luque, A., Shimizu, M.H.M., Andrade, L., Sanches, T.R., Seguro, A.C.","Brazilian Journal of Medical and Biological Research; 42(11); 1104-1109","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100017&lang=pt" 
"S0100-879X2009001100003-scl","Hydrogen peroxide induces a specific DNA base change profile in the presence of the iron chelator 2,2’ dipyridyl in Escherichia coli","Felício, D.L., Almeida, C.E.B., Silva, A.B., Leitão, A.C.","Brazilian Journal of Medical and Biological Research; 42(11); 1015-1019","Brazilian Journal of Medical and Biological Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2009001100003&lang=pt" 
"S0102-311X2009001100001-scl","O processo editorial de avaliação por pares em revistas na área da saúde","Vettore, Mario Vianna","Cadernos de Saúde Pública; 25(11); 2306-2307","Cadernos de Saúde Pública","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001100001&lang=pt" 
"S0102-311X2009001100003-scl","Desigualdades sociais na mortalidade cardiovascular precoce em um município de médio porte no Brasil","Nogueira, Mário Círio, Ribeiro, Luiz Cláudio, Cruz, Oswaldo Gonçalves","Cadernos de Saúde Pública; 25(11); 2321-2332","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001100003&lang=pt" 
"S0102-311X2009001100008-scl","Saúde bucal de idosos residentes em instituições de longa permanência de Belo Horizonte, Minas Gerais, Brasil","Ferreira, Raquel Conceição, Magalhães, Cláudia Silami de, Rocha, Enia Salles, Schwambach, Carolina Wolff, Moreira, Allyson Nogueira","Cadernos de Saúde Pública; 25(11); 2375-2385","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001100008&lang=pt" 
"S0102-311X2009001100023-scl","Prevenção da dengue: a proficiência em foco","Jardim, João Bosco, Schall, Virgínia Torres","Cadernos de Saúde Pública; 25(11); 2529-2530","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001100023&lang=pt" 
"S0102-311X2009001100022-scl","Estratégia de recrutamento de fumantes no metrô do Rio de Janeiro, Brasil, para ampliar o acesso a linhas telefônicas de apoio à cessação: impacto da novidade","Szklo, André Salem, Coutinho, Evandro da Silva Freire, Barros, Helena Maria Tannhauser, Perez, Cristina, Moreira, Taís de Campos, Figueiró, Luciana Rizzieri, Pinho, Mariana, Carvalho, Valeska Figueiredo","Cadernos de Saúde Pública; 25(11); 2524-2528","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001100022&lang=pt" 
"S0102-311X2009001100021-scl","Vigilância sorológica para arbovírus em Juruti, Pará, Brasil","Cruz, Ana Cecilia Ribeiro, Prazeres, Assis do Socorro Correa dos, Gama, Eliana Colares, Lima, Maxwell Furtado de, Azevedo, Raimunda do Socorro Silva, Casseb, Lívia Medeiros Neves, Nunes Neto, Joaquim Pinto, Martins, Lívia Carício, Chiang, Jannifer Oliveira, Rodrigues, Sueli Guerreiro, Vasconcelos, Pedro Fernando da Costa","Cadernos de Saúde Pública; 25(11); 2517-2523","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001100021&lang=pt" 
"S0102-311X2009001100025-scl","","Santos, Adriano Maia dos, Giovanella, Ligia","Cadernos de Saúde Pública; 25(11); 2532-2534","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001100025&lang=pt" 
"S0102-311X2009001100024-scl","Rumo ao interior: médicos, saúde da família e mercado de trabalho","Bonelli, Maria da Gloria","Cadernos de Saúde Pública; 25(11); 2531-2532","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001100024&lang=pt" 
"S0102-311X2009001100024-spa","Rumo ao interior: médicos, saúde da família e mercado de trabalho","Bonelli, Maria da Gloria","Cadernos de Saúde Pública; 25(11); 2531-2532","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009001100024&lang=pt" 
"S0102-311X2009001100025-spa","","Santos, Adriano Maia dos, Giovanella, Ligia","Cadernos de Saúde Pública; 25(11); 2532-2534","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009001100025&lang=pt" 
"S0102-311X2009001100023-spa","Prevenção da dengue: a proficiência em foco","Jardim, João Bosco, Schall, Virgínia Torres","Cadernos de Saúde Pública; 25(11); 2529-2530","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009001100023&lang=pt" 
"S0102-311X2009001100026-spa","Participação e saúde no Brasil","Dias, Nidilaine Xavier","Cadernos de Saúde Pública; 25(11); 2534-2535","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009001100026&lang=pt" 
"S0102-311X2009001100001-spa","O processo editorial de avaliação por pares em revistas na área da saúde","Vettore, Mario Vianna","Cadernos de Saúde Pública; 25(11); 2306-2307","Cadernos de Saúde Pública","Inglês, Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009001100001&lang=pt" 
"S0102-311X2009001100026-scl","Participação e saúde no Brasil","Dias, Nidilaine Xavier","Cadernos de Saúde Pública; 25(11); 2534-2535","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009001100026&lang=pt" 
"S0102-311X2009001100022-spa","Estratégia de recrutamento de fumantes no metrô do Rio de Janeiro, Brasil, para ampliar o acesso a linhas telefônicas de apoio à cessação: impacto da novidade","Szklo, André Salem, Coutinho, Evandro da Silva Freire, Barros, Helena Maria Tannhauser, Perez, Cristina, Moreira, Taís de Campos, Figueiró, Luciana Rizzieri, Pinho, Mariana, Carvalho, Valeska Figueiredo","Cadernos de Saúde Pública; 25(11); 2524-2528","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009001100022&lang=pt" 
"S0102-311X2009001100021-spa","Vigilância sorológica para arbovírus em Juruti, Pará, Brasil","Cruz, Ana Cecilia Ribeiro, Prazeres, Assis do Socorro Correa dos, Gama, Eliana Colares, Lima, Maxwell Furtado de, Azevedo, Raimunda do Socorro Silva, Casseb, Lívia Medeiros Neves, Nunes Neto, Joaquim Pinto, Martins, Lívia Carício, Chiang, Jannifer Oliveira, Rodrigues, Sueli Guerreiro, Vasconcelos, Pedro Fernando da Costa","Cadernos de Saúde Pública; 25(11); 2517-2523","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009001100021&lang=pt" 
"S0102-311X2009001100020-spa","Qualidade e eqüidade na assistência à gestante: um estudo de base populacional no Sul do Brasil","Gonçalves, Carla Vitola, Cesar, Juraci Almeida, Mendoza-Sassi, Raul A.","Cadernos de Saúde Pública; 25(11); 2507-2516","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009001100020&lang=pt" 
"S0102-311X2009001100018-spa","Influência da renda sobre as despesas com alimentação fora do domicílio, no Brasil, 2002-2003","Claro, Rafael Moreira, Levy, Renata Bertazzi, Bandoni, Daniel Henrique","Cadernos de Saúde Pública; 25(11); 2489-2496","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009001100018&lang=pt" 
"S0102-311X2009001100014-spa","Associação entre o estado nutricional antropométrico e a situação sócio-econômica de adolescentes em Niterói, Rio de Janeiro, Brasil","Gomes, Fabio da Silva, Anjos, Luiz Antonio dos, Vasconcellos, Mauricio Teixeira Leite de","Cadernos de Saúde Pública; 25(11); 2446-2454","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009001100014&lang=pt" 
"S0102-311X2009001100012-spa","Mudanças no consumo alimentar de mulheres do Município do Rio de Janeiro, Brasil, 1995-2005","Pereira, Rosângela Alves, Andrade, Roseli Gomes de, Sichieri, Rosely","Cadernos de Saúde Pública; 25(11); 2419-2432","Cadernos de Saúde Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2009001100012&lang=pt" 
