"S1794-99982011000200011-col","O texto narrativo na clinica psicanalítica do sintoma de aprendizagem da linguagem: uma análise estrutural","Grohs, Gláucia, Sperb, Tania Mara","Diversitas: Perspectivas en Psicología; 7(2); 335-349","Diversitas: Perspectivas en Psicología","Português","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982011000200011&lang=pt" 
"S1025-02552011000600014-cub","Actinomicosis vs Linfoma: presentación de un caso","Basulto Barroso, Manuel M, Fuentes Díaz, Zaily, Galdós Sánchez, María del Carmen, Pérez Sarmiento, Raúl A, Rabasa Pérez, René","Revista Archivo Médico de Camagüey; 15(6); 1063-1072","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000600014&lang=pt" 
"S1025-02552011000600015-cub","La infección por papiloma virus humano en la mujer: una revisión del tema","Ferrá Torres, Telma M, Santana Álvarez, Jorge, Barreto Argilagos, Gaspar","Revista Archivo Médico de Camagüey; 15(6); 1073-1086","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000600015&lang=pt" 
"S1414-81452011000400002-scl","Valor psicológico no cuidado do paciente, em contraste com o cuidado funcional","Oliveira, Alexandre Barbosa de","Escola Anna Nery; 15(4); 667-667","Escola Anna Nery","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400002&lang=pt" 
"S1414-81452011000400003-scl","Estratégia acolhimento mãe-bebê: aspectos relacionados à clientela atendida em uma unidade básica de saúde do município do Rio de Janeiro","Souza, Maria Helena do Nascimento, Gomes, Thaiane Nascimento da Conceição, Paz, Elisabete Pimenta Araújo, Trindade, Celise Silva da, Veras, Regina Célia Carvalho","Escola Anna Nery; 15(4); 671-677","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400003&lang=pt" 
"S1414-81452011000400001-scl","Enfermagem : arte e ciência do cuidado","Ferreira, Marcia de Assunção","Escola Anna Nery; 15(4); 664-666","Escola Anna Nery","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400001&lang=pt" 
"S1414-81452011000400024-scl","A crise de paradigmas na ciência e as novas perspectivas para a enfermagem","Santos, Quintila Garcia, Azevedo, Dulcian Medeiros de, Costa, Roberta Kaliny de Sousa, Medeiros, Flávio Pereira de","Escola Anna Nery; 15(4); 833-837","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400024&lang=pt" 
"S1414-81452011000400026-scl","Da pesquisa à prática de enfermagem aplicando o modelo de adaptação de Roy","Coelho, Sónia Margarida Santos, Mendes, Isabel Margarida Dias Monteiro","Escola Anna Nery; 15(4); 845-850","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400026&lang=pt" 
"S1414-81452011000400004-scl","Perspectivas para o cuidado de enfermagem às mulheres que denunciam a violência vivida","Vieira, Letícia Becker, Padoin, Stela Maris de Mello, Souza, Ívis Emília de Oliveira, Paula, Cristiane Cardoso de","Escola Anna Nery; 15(4); 678-685","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400004&lang=pt" 
"S1414-81452011000400005-scl","Humanização no cuidado de enfermagem nas concepções de profissionais de enfermagem","Chernicharo, Isis de Moraes, Silva, Fernanda Duarte da, Ferreira, Márcia de Assunção","Escola Anna Nery; 15(4); 686-693","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400005&lang=pt" 
"S1414-81452011000400006-scl","Cuidado humanístico e percepções de enfermagem diante da dor do recém-nascido","Lélis, Ana Luíza Paula de Aguiar, Farias, Leiliane Martins, Cipriano, Maria Aneuma Bastos, Cardoso, Maria Vera Lúcia Moreira Leitão, Galvão, Marli Teresinha Gimeniz, Caetano, Joselany Afio","Escola Anna Nery; 15(4); 694-700","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400006&lang=pt" 
"S1414-81452011000400007-scl","Educação em saúde na estratégia saúde da família: o significado e a práxis dos enfermeiros","Roecker, Simone, Marcon, Sonia Silva","Escola Anna Nery; 15(4); 701-709","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400007&lang=pt" 
"S1414-81452011000400008-scl","Assistência de enfermagem às famílias de indivíduos que tentaram suicídio","Buriola, Aline Aparecida, Arnauts, Ivonete, Decesaro, Maria das Neves, Oliveira, Magda Lúcia Félix de, Marcon, Sonia Silva","Escola Anna Nery; 15(4); 710-716","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400008&lang=pt" 
"S1414-81452011000400010-scl","Exame físico e sua integralização ao processo de enfermagem na perspectiva da complexidade","Silva, Carlos Magno Carvalho da, Teixeira, Enéas Rangel","Escola Anna Nery; 15(4); 723-729","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400010&lang=pt" 
"S1414-81452011000400011-scl","Sistematização da assistência de enfermagem como ferramenta da gerência do cuidado: estudo de caso","Torres, Érica, Christovam, Bárbara Pompeu, Fuly, Patrícia Claro dos Santos, Silvino, Zenith Rosa, Andrade, Marilda","Escola Anna Nery; 15(4); 730-736","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400011&lang=pt" 
"S1414-81452011000400012-scl","Diagnósticos de enfermagem de pacientes hospitalizados com doenças cardiovasculares","Pereira, Juliana de Melo Vellozo, Cavalcanti, Ana Carla Dantas, Santana, Rosimere Ferreira, Cassiano, Keila Mara, Queluci, Gisella de Carvalho, Guimarães, Tereza Cristina Felippe","Escola Anna Nery; 15(4); 737-745","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400012&lang=pt" 
"S1414-81452011000400014-scl","A teoria ambientalista de florence nightingale no ensino da escola de enfermagem Anna Nery (1962 - 1968)","Haddad, Veronica Cristin do Nascimento, Santos, Tânia Cristina Franco","Escola Anna Nery; 15(4); 755-761","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400014&lang=pt" 
"S1414-81452011000400015-scl","Ações de saúde mental na estratégia saúde da família e as tecnologias em saúde","Mielke, Fernanda Barreto, Olschowsky, Agnes","Escola Anna Nery; 15(4); 762-768","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400015&lang=pt" 
"S1414-81452011000400016-scl","Desenvolvimento e validação de teoria fundamentada em dados sobre o ambiente de unidade de terapia intensiva","Backes, Marli Terezinha Stein, Erdmann, Alacoque Lorenzini, Büscher, Andreas, Backes, Dirce Stein","Escola Anna Nery; 15(4); 769-775","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400016&lang=pt" 
"S1414-81452011000400017-scl","O cuidado e a clínica na formação do enfermeiro: saberes, práticas e modos de subjetivação","Vieira, Alcivan Nunes, Silveira, Lia Carneiro","Escola Anna Nery; 15(4); 776-783","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400017&lang=pt" 
"S1414-81452011000400018-scl","Percepção do idoso dos comportamentos afetivos expressos pela equipe de enfermagem","Prochet, Teresa Cristina, Silva, Maria Julia Paes da","Escola Anna Nery; 15(4); 784-790","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400018&lang=pt" 
"S1414-81452011000400019-scl","Identificando necessidades de crianças com deficiência auditiva: uma contribuição para profissionais da saúde e educação","Scarpitta, Thais Pereira, Vieira, Sheila de Souza, Dupas, Giselle","Escola Anna Nery; 15(4); 791-801","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400019&lang=pt" 
"S1414-81452011000400020-scl","Longitudinalidade do cuidado: compreensão dos enfermeiros que atuam na estratégia saúde da família","Baratieri, Tatiane, Marcon, Sonia Silva","Escola Anna Nery; 15(4); 802-810","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400020&lang=pt" 
"S1414-81452011000400021-scl","O sentido olfato no cuidado de enfermagem hospitalar","Araújo, Sílvia Teresa Carvalho de, Cameron, Lys Eiras, Oliveira, Lilian Felippe Duarte de","Escola Anna Nery; 15(4); 811-817","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400021&lang=pt" 
"S1414-81452011000400022-scl","O teatro em foco: estratégia lúdica para o trabalho educativo na saúde da família","Soares, Sônia Maria, Silva, Líliam Barbosa, Silva, Patrícia Aparecida Barbosa","Escola Anna Nery; 15(4); 818-824","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400022&lang=pt" 
"S1414-81452011000400023-scl","Teoria ego-ecológica e o estudo da identidade social : aplicabilidade em pesquisas de enfermagem","Mello, Rosâne, Furegato, Antônia Regina Ferreira","Escola Anna Nery; 15(4); 825-832","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400023&lang=pt" 
"S1414-81452011000400025-scl","Construção de um paradigma de cuidado de enfermagem pautado nas necessidades humanas e de saúde","Oliveira, Denize Cristina de, Gomes, Antonio Marcos Tosoli, Pontes, Ana Paula Munhen de, Costa, Camila Perroni Marouço da","Escola Anna Nery; 15(4); 838-844","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400025&lang=pt" 
"S1414-81452011000400027-scl","A produção científica da enfermagem e a utilização da teoria de Madeleine Leininger: revisão integrativa 1985 - 2011","Seima, Márcia Daniele, Michel, Tatiane, Méier, Marineli Joaquim, Wall, Marilene Loewen, Lenardt, Maria Helena","Escola Anna Nery; 15(4); 851-857","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400027&lang=pt" 
"S1414-81452011000400009-scl","Ejercicio físico con ritmo: intervención de enfermería para el control de la hipertensión arterial en un municipio del estado de México","Reza, Cleotilde García, Sánchez, Patricia Belén Mondragón, Pilar, Matiana Morales del, Castro, Maria Elizabeth Medina","Escola Anna Nery; 15(4); 717-722","Escola Anna Nery","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000400009&lang=pt" 
"S1984-82502011000400029-scl","","","Brazilian Journal of Pharmaceutical Sciences; 47(4); 917-917","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400029&lang=pt" 
"S1984-82502011000400001-scl","Brazilian Association of Pharmaceutical Sciences","Lopes, João Luis Callegari","Brazilian Journal of Pharmaceutical Sciences; 47(4); V-V","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400001&lang=pt" 
"S1984-82502011000400019-scl","Characterization of mucoadhesive nasal gels containing midazolam hydrochloride prepared from Linum usitatissimum L. mucilage","Basu, Shyamoshree, Bandyopadhyay, Amal Kumar","Brazilian Journal of Pharmaceutical Sciences; 47(4); 817-823","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400019&lang=pt" 
"S1984-82502011000400004-scl","Drug advertising directed to pharmacists in Brazil: information or sales promotion?","Soares, Jussara Calmon Reis de Souza","Brazilian Journal of Pharmaceutical Sciences; 47(4); 683-692","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400004&lang=pt" 
"S1984-82502011000400016-scl","Evaluation of adherence to treatment by patients seen in a psychosocial care center in northeastern Brazil","Souza, Thaís Teles, Silva, Wellington Barros, Onofre, Alexandre Sherlley Casimiro, Quintans, Jullyana de Souza Siqueira, Onofre, Fabiana Botelho de Miranda, Quintans-Júnior, Lucindo José","Brazilian Journal of Pharmaceutical Sciences; 47(4); 787-795","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400016&lang=pt" 
"S1984-82502011000400015-scl","Determination of parabens in sweeteners by capillary electrochromatography","Bottoli, Carla Beatriz Grespan, Gutiérrez-Ponce, María de Jesús Santa, Aguiar, Valeska Soares, Aquino, Walkyria Moraes de","Brazilian Journal of Pharmaceutical Sciences; 47(4); 779-785","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400015&lang=pt" 
"S1984-82502011000400018-scl","Consumption of antihypertensive drugs dispensed under the pharmacy benefit management program","Rocha, Aline Pereira, Santos, Brigitte Rieckmann Martins dos","Brazilian Journal of Pharmaceutical Sciences; 47(4); 807-815","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400018&lang=pt" 
"S0211-57352011000400002-esp","Rehabilitación psiquiátrica en un hospital de cuidados psiquiátricos prolongados","Muñoz García, Juan Jesús, Manzano Callejo, José María, Hera Cabero, María Isabel de la, Rivera Villaverde, Álvaro, Chamorro García, Lorenzo, Plaza Zamora, Pablo","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 615-629","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400002&lang=pt" 
"S0211-57352011000400013-esp","La Polémica en torno a los manicomios, 1916","Villasante, Olga","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 767-777","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400013&lang=pt" 
"S0211-57352011000400003-esp","Descripción y análisis exploratorio de dos modelos de atención de los Trastornos de Espectro Autista en los niños y adolescentes en edad escolar del Área Mancha Centro","Jiménez Pascual, Ana Maria, Gracia Gallego, Cecilia, Tenías, José María, Fuertes Beneitez, Pilar, Abellán Maeso, Carmen, Cabezas Mateos, Belén, Ruiz Aranda, Jesús","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 631-646","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400003&lang=pt" 
"S0211-57352011000400005-esp","Neurociencias y psicoanálisis: consideraciones epistemológicas para una dialéctica posible sobre la subjetividad","García de Frutos, Héctor","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 661-678","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400005&lang=pt" 
"S0211-57352011000400016-esp","La AEN y la SEP firman un convenio para el Proyecto EUMIR","","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 819-819","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400016&lang=pt" 
"S0211-57352011000400019-esp","Guía atención primaria de la salud mental en prisión","","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 821-822","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400019&lang=pt" 
"S0211-57352011000400015-esp","Libros y documentos en la red","","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 793-812","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400015&lang=pt" 
"S0211-57352011000400020-esp","Guía de práctica clínica sobre trastorno límite de la personalidad","","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 822-823","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400020&lang=pt" 
"S0211-57352011000400014-esp","Los manicomios españoles","Lafora, G.R., Pérez-Valdés, R., Busquet, T.","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 777-789","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400014&lang=pt" 
"S0211-57352011000400017-esp","Declaración AEN sobre el itinerario curricular de los psicólogos clínicos","","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 819-820","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400017&lang=pt" 
"S1984-82502011000400003-scl","Cyclodextrins and ternary complexes: technology to improve solubility of poorly soluble drugs","Miranda, Janisse Crestani de, Martins, Tércio Elyan Azevedo, Veiga, Francisco, Ferraz, Humberto Gomes","Brazilian Journal of Pharmaceutical Sciences; 47(4); 665-681","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400003&lang=pt" 
"S1984-82502011000400006-scl","High prevalence rate of extended-spectrum beta-lactamases (ESBL) among Enterobacteriaceae in a small Brazilian public hospital","Lenhard-Vidal, Adriane, Cardoso, Rosilene Fressatti, Pádua, Rubia Andreia Falleiros de, Siqueira, Vera Lúcia Dias","Brazilian Journal of Pharmaceutical Sciences; 47(4); 701-707","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400006&lang=pt" 
"S1984-82502011000400007-scl","What is the role of the pharmacist?: physicians&#039; and nurses&#039; perspectives in community and hospital settings of Santiago de Cuba","Dupotey Varela, Niurka María, Oliveira, Djenane Ramalho de, Sedeño Argilagos, Caridad, Oliveros Castro, Kisvel, Mosqueda Pérez, Elisveidis, Hidalgo Clavel, Yelina, Sánchez Bisset, Nelly","Brazilian Journal of Pharmaceutical Sciences; 47(4); 709-718","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400007&lang=pt" 
"S1984-82502011000400008-scl","Carbamide peroxide gel stability under different temperature conditions: is manipulated formulation an option?","Bonesi, Camila de Martini, Ulian, Letícia Storchi, Balem, Paula, Angeli, Valeria Weiss","Brazilian Journal of Pharmaceutical Sciences; 47(4); 719-724","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400008&lang=pt" 
"S1984-82502011000400009-scl","Potential drug delivery system: study of the association of a model nitroimidazole drug with aggregates of amphiphilic polymers on aqueous solution","Salamanca Mejia, Constain Hugo, Urbano, Bruno Felipe, Olea Carrasco, Andres Floreal","Brazilian Journal of Pharmaceutical Sciences; 47(4); 725-731","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400009&lang=pt" 
"S1984-82502011000400010-scl","Application of multivariate techniques in the evaluation of melt granulation products","Ochoa Andrade, Ana Teresa","Brazilian Journal of Pharmaceutical Sciences; 47(4); 733-741","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400010&lang=pt" 
"S1984-82502011000400011-scl","Enhancing the aqueous solubility and dissolution of olanzapine using freeze-drying","Dixit, Mudit, Kini, Ashwini Gopalkrishna, Kulkarni, Parthasarthi Keshavarao","Brazilian Journal of Pharmaceutical Sciences; 47(4); 743-749","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400011&lang=pt" 
"S1984-82502011000400012-scl","Comparative study of the stability of free and modified papain incorporated in topical formulations","Pinto, Claudinéia Aparecida Sales de Oliveira, Lopes, Patricia Santos, Sarruf, Fernanda Daud, Polakiewicz, Bronislaw, Kaneko, Telma Mary, Baby, Andre Rolim, Velasco, Maria Valéria Robles","Brazilian Journal of Pharmaceutical Sciences; 47(4); 751-760","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400012&lang=pt" 
"S1984-82502011000400013-scl","Evaluation of the use of topic nasal decongestants in university students from health sciences courses","Lenz, Dominik, Cardoso, Kézia Santos, Bitti, Ana Carla Rangel, Andrade, Tadeu Uggere","Brazilian Journal of Pharmaceutical Sciences; 47(4); 761-767","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400013&lang=pt" 
"S1984-82502011000400014-scl","Nanoemulsions as vehicles for transdermal delivery of glycyrrhizin","Harwansh, Ranjit Kumar, Patra, Kartik Chandra, Pareta, Surendra Kumar, Singh, Jagadish, Rahman, Mohammed Akhlaquer","Brazilian Journal of Pharmaceutical Sciences; 47(4); 769-778","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400014&lang=pt" 
"S1984-82502011000400020-scl","Memory retrieval improvement by Heteropterys aphrodisiaca in aging rats","Galvão, Suzana Maria Pereira, Mendes, Fúlvio Rieli, Oliveira, Maria Gabriela Menezes de, Mattei, Rita, Mello, João Carlos Palazzo de, Roman Júnior, Walter Antonio, Carlini, Elisaldo de Araújo","Brazilian Journal of Pharmaceutical Sciences; 47(4); 825-832","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400020&lang=pt" 
"S1984-82502011000400021-scl","Alginate/hydrophobic HPMC (60M) particulate systems: new matrix for site-specific and controlled drug delivery","Ghosal, Kajal, Ray, Sarbani Dey","Brazilian Journal of Pharmaceutical Sciences; 47(4); 833-844","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400021&lang=pt" 
"S1984-82502011000400022-scl","Influence of binder type and process parameters on the compression properties and microbial survival in diclofenac tablet formulations","Ayorinde, John Oluwasogo, Itiola, Oludele Adelanwa, Odeku, Oluwatoyin Adepeju, Odeniyi, Michael Ayodele","Brazilian Journal of Pharmaceutical Sciences; 47(4); 845-854","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400022&lang=pt" 
"S1984-82502011000400023-scl","Effect of Ficus hispida L. on normal and dexamethasone suppressed wound healing","Murti, Krishna, Lambole, Vijay, Panchal, Mayank","Brazilian Journal of Pharmaceutical Sciences; 47(4); 855-860","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400023&lang=pt" 
"S1984-82502011000400024-scl","Anti-inflammatory and toxicity studies of atranorin extracted from Cladina kalbii Ahti in rodents","Melo, Marcelia Garcez Dória de, Araújo, Adriano Antunes de Souza, Serafini, Mairim Russo, Carvalho, Larissa Feitosa, Bezerra, Marília Santos, Ramos, Cledison Santos, Bonjardim, Leonardo Rigoldi, Albuquerque-Júnior, Ricardo Luiz Cavalcanti, Lima, Julianeli Tolentino, Siqueira, Rosana Souza, Fortes, Vanessa Silveira, Fonseca, Maria José Vieira, Quintans-Júnior, Lucindo José","Brazilian Journal of Pharmaceutical Sciences; 47(4); 861-872","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400024&lang=pt" 
"S1984-82502011000400026-scl","Formulation and evaluation of mucoadhesive buccal patch of acyclovir utilizing inclusion phenomenon","Saxena, Ankita, Tewari, Gulab, Saraf, Shubhini Awasthi","Brazilian Journal of Pharmaceutical Sciences; 47(4); 887-897","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400026&lang=pt" 
"S1984-82502011000400027-scl","Development and validation of dissolution method for carvedilol compression-coated tablets","Shah, Ritesh, Patel, Sachin, Patel, Hetal, Pandey, Sonia, Shah, Shailesh, Shah, Dinesh","Brazilian Journal of Pharmaceutical Sciences; 47(4); 899-906","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400027&lang=pt" 
"S1984-82502011000400028-scl","Formulation and in vitro evaluation of taste-masked oro-dispersible dosage form of diltiazem hydrochloride","Jagdale, Swati Changdeo, Gawali, Vaibhav Uttam, Kuchekar, Bhanudas Shankar, Chabukswar, Aniruddha Rajaram","Brazilian Journal of Pharmaceutical Sciences; 47(4); 907-916","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400028&lang=pt" 
"S1983-14472011000400018-scl","Qualidade de vida do paciente com câncer colorretal em quimioterapia ambulatorial","Chaves, Patrícia Lemos, Gorini, Maria Isabel Pinto Coelho","Revista Gaúcha de Enfermagem; 32(4); 767-773","Revista Gaúcha de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472011000400018&lang=pt" 
"S0104-42302011000600016-scl","Anthropometric and body-mass composition suggests an intrinsic feature in Williams-Beuren syndrome","Nogueira, Roberto José Negrão, Zimmerman, Leonardo Ferreira, Moreno, Yara Maria Franco, Comparini, Cláudia Regina, Viana, Danilo Vilela, Vieira, Tarsis Antonio Paiva, Steiner, Carlos Eduardo, Gil-da-Silva-Lopes, Vera Lúcia","Revista da Associação Médica Brasileira; 57(6); 681-685","Revista da Associação Médica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000600016&lang=pt" 
"S1984-82502011000400025-scl","Deregulated expression of A1, Bcl-2, Bcl-xL, and Mcl-1 antiapoptotic proteins and Bid, Bad, and Bax proapoptotic genes in polycythemia vera patients","Gasparotto, Elainy Patricia Lino, Tognon, Raquel, Ferreira, Aline Fernanda, Oliveira, Gislane Lelis Vilela, Palma, Patrícia Vianna Bonini, Zanichelli, Maria Aparecida, Souto, Elizabeth Xisto, Velano, Carlos Eduardo Engel, Simões, Belinda Pinto, Carrara, Rita de Cassia Viu, Kashima, Simone, Covas, Dimas Tadeu, Castro, Fabíola Attie de, Souza, Ana Maria de","Brazilian Journal of Pharmaceutical Sciences; 47(4); 873-886","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400025&lang=pt" 
"S1984-82502011000400017-scl","Pharmacokinetic study with computational tools in the medicinal chemistry course","Brito, Monique Araújo de","Brazilian Journal of Pharmaceutical Sciences; 47(4); 797-805","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000400017&lang=pt" 
"S0073-47212011000300007-scl","Nuevos aportes a la historia natural de la mulita pampeana Dasypus hybridus (Mammalia, Dasypodidae)","Abba, Agustín M., Cassini, Guillermo H., Galliari, Fernando C.","Iheringia. Série Zoologia; 101(4); 325-335","Iheringia. Série Zoologia","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212011000300007&lang=pt" 
