"S0101-31572014000400010-scl","O avanço do processo de matematização na academia brasileira de economia desde a década de 1980","Luperi, Mauricio","Revista de Economia Política; 34(4); 670-688","Revista de Economia Política","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572014000400010&lang=pt" 
"S0104-87752014000300004-scl","El Archivo de Archivos: un latinoamericanismo eurocéntrico en la psiquiatría y la criminología de principios del siglo XX","Mailhe, Alejandra","Varia Historia; 30(54); 655-678","Varia Historia","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752014000300004&lang=pt" 
"S0104-87752014000300005-scl","O México de Rodrigo Otávio e de Cyro dos Anjos: entre as atribuições do funcionário e o olhar do escritor","Crespo, Regina","Varia Historia; 30(54); 679-704","Varia Historia","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752014000300005&lang=pt" 
"S0104-87752014000300002-scl","A pena e a espada: a Revue des Deux Mondes e a intervenção francesa no México","Prado, Maria Ligia Coelho","Varia Historia; 30(54); 613-630","Varia Historia","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752014000300002&lang=pt" 
"S0104-87752014000300003-scl","Hispanismo e latinismo no debate intelectual ibero-americano","Beired, José Luis Bendicho","Varia Historia; 30(54); 631-654","Varia Historia","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752014000300003&lang=pt" 
"S0104-87752014000300008-scl","Pobres y pobreza en los testamentos (Reino de Chile, 1585-1641)","Lacoste, Pablo, Cruz, Enrique, Polanco, Carolina","Varia Historia; 30(54); 753-776","Varia Historia","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752014000300008&lang=pt" 
"S0104-87752014000300009-scl","O patacho Providência, um navio negreiro: política, justiça e redes depois da lei antitráfico de 1831","Carvalho, Marcus J. M. de","Varia Historia; 30(54); 777-806","Varia Historia","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752014000300009&lang=pt" 
"S1678-77572014000600534-scl","Effect of coffe and a cola-based soft drink on the color stability of bleached bovine incisors considering the time elapsed after bleaching","PIROLO, Rodrigo, MONDELLI, Rafael Francisco Lia, CORRER, Gisele Maria, GONZAGA, Carla Castiglia, FURUSE, Adilson Yoshio","Journal of Applied Oral Science; 22(6); 534-540","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000600534&lang=pt" 
"S1678-77572014000600477-scl","Telegenetics: application of a tele-education program in genetic syndromes for Brazilian students","MAXIMINO, Luciana Paula, PICOLINI-PEREIRA, Mirela Machado, CARVALHO, José Luiz Brito","Journal of Applied Oral Science; 22(6); 477-483","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000600477&lang=pt" 
"S1851-82652014000300002-spa","La perspectiva de género y los profesionales de la salud: apuntes desde la salud colectiva brasileña","Schraiber, Lilia Blima, d&#039;Oliveira, Ana Flávia Pires Lucas","Salud Colectiva; 10(3); 301-312","Salud Colectiva","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652014000300002&lang=pt" 
"S1851-82652014000300003-spa","Género y trayectorias profesionales de las médicas de familia en Andalucía, España, a comienzos del siglo XXI","Saletti-Cuesta, Lorena, Delgado, Ana, Ortiz-Gómez, Teresa","Salud Colectiva; 10(3); 313-323","Salud Colectiva","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652014000300003&lang=pt" 
"S1851-82652014000300004-spa","&quot;El hecho de que sean más mujeres, no garantiza nada&quot;: feminización y experiencias de las mujeres en la ginecobstetricia en México","Pozzio, María","Salud Colectiva; 10(3); 325-337","Salud Colectiva","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652014000300004&lang=pt" 
"S1851-82652014000300005-spa","Pautas de género en el desarrollo del habitus médico: los años de formación en la escuela de medicina y la residencia médica","Castro, Roberto","Salud Colectiva; 10(3); 339-351","Salud Colectiva","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652014000300005&lang=pt" 
"S1851-82652014000300006-spa","Relaciones entre profesionales de la salud y usuarios/as desde la perspectiva de género","Gomes, Romeu, Couto, Márcia Thereza","Salud Colectiva; 10(3); 353-363","Salud Colectiva","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652014000300006&lang=pt" 
"S1851-82652014000300007-spa","La transexualidad: aspectos jurídico-sanitarios en el ordenamiento español","Atienza Macías, Elena, Armaza Armaza, Emilio José","Salud Colectiva; 10(3); 365-377","Salud Colectiva","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652014000300007&lang=pt" 
"S1851-82652014000300008-spa","Diálogo y respeto: bases para la construcción de un sistema de salud intercultural para las comunidades indígenas de Puerto Nariño, Amazonas, Colombia","Patiño Suaza, Ana Eugenia, Sandín Vásquez, María","Salud Colectiva; 10(3); 379-396","Salud Colectiva","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652014000300008&lang=pt" 
"S1851-82652014000300009-spa","Delimitación de fronteras como estrategia de control social: el caso de la violencia homicida en Medellín, Colombia","López-López, María Victoria, Pastor-Durango, María del Pilar, Giraldo-Giraldo, Carlos Alberto, García-García, Héctor Iván","Salud Colectiva; 10(3); 397-406","Salud Colectiva","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652014000300009&lang=pt" 
"S0100-54052014000400007-scl","Compatibilidade entre a inoculação de rizóbios e fungicidas aplicados em sementes de feijoeiro-comum","Kintschev, Maurício Rocha, Goulart, Augusto César Pereira, Mercante, Fábio Martins","Summa Phytopathologica; 40(4); 338-346","Summa Phytopathologica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000400007&lang=pt" 
"S2145-94442014000200005-col","Educación ambiental en niños y niñas de instituciones educativas oficiales del distrito de Santa Marta","RUÍZ CABEZAS, MERI ROCÍO, PÉREZ BARRIOS, ELIANA SOFÍA","Zona Próxima; (21); 52-64","Zona Próxima","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-94442014000200005&lang=pt" 
"S2145-94442014000200008-col","Las redes de alta velocidad en los programas de formación de educadores","ROMO GUERRÓN, JOSÉ LUIS","Zona Próxima; (21); 98-111","Zona Próxima","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-94442014000200008&lang=pt" 
"S2145-94442014000200009-col","Impacto de la asesoría del programa Cree para Cálculo I","GUTIÉRREZ GONZÁLEZ, GUILLERMO, JIMÉNEZ BLANCO, GERMÁN, MARTÍNEZ SOLANO, RAFAEL, NAVARRO GUTIÉRREZ, MANUEL, OBESO FERNÁNDEZ, VIRGILIO","Zona Próxima; (21); 112-120","Zona Próxima","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-94442014000200009&lang=pt" 
"S2145-94442014000200002-col","Estrategias de enseñanza y aprendizaje de la lectura y escritura en educación primaria","PÉREZ RUIZ, VIOLETA DEL CARMEN, LA CRUZ ZAMBRANO, AMÍLCAR RAMÓN","Zona Próxima; (21); 1-16","Zona Próxima","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-94442014000200002&lang=pt" 
"S2145-94442014000200003-col","La habilidad del pensamiento crítico para el establecimiento de una posición frente a un tema en la escritura digital","CALLE ÁLVAREZ, GERZON YAIR","Zona Próxima; (21); 17-33","Zona Próxima","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-94442014000200003&lang=pt" 
"S2145-94442014000200001-col","Editorial","Mizuno, Jorge, Moreno, Francisco","Zona Próxima; (21); 1-3","Zona Próxima","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-94442014000200001&lang=pt" 
"S2145-94442014000200006-col","Sobre una conceptualización de la popularización del Derecho en la educación superior","DUQUE QUINTERO, SANDRA PATRICIA, QUINTERO QUINTERO, MARTA LUCÍA, DUQUE, DERFREY ANTONIO","Zona Próxima; (21); 65-77","Zona Próxima","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-94442014000200006&lang=pt" 
"S2145-94442014000200007-col","Construcción y validación de un instrumento para medir las competencias ciudadanas en estudiantes universitarios","FERNÁNDEZ CANDAMA, FEDERICO, RIVERA CISNERO, ANTONIO, ZAPATA ZAPATA, EMPERATRIZ","Zona Próxima; (21); 78-97","Zona Próxima","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-94442014000200007&lang=pt" 
"S2145-94442014000200004-col","Desarrollo de una metodología para integrar las TIC (Tecnologías de la Información y la Comunicación) en las IE (Instituciones Educativas) de Montería","SOTO JIMÉNEZ, JAN CARLOS, FRANCO ENZUNCHO, MARÍA LUCÍA, GIRALDO CARDOZO, JUAN CARLOS","Zona Próxima; (21); 34-51","Zona Próxima","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-94442014000200004&lang=pt" 
"S2145-94442014000200010-col","La deserción estudiantil UIS, una mirada desde la responsabilidad social universitaria","ZÁRATE RUEDA, RUTH, MANTILLA PINILLA, EDUARDO","Zona Próxima; (21); 121-134","Zona Próxima","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-94442014000200010&lang=pt" 
"S0103-64402014000600466-scl","Correlation Between Radiographic Area and Immunolocation of MMP-2 and MMP-9 in Unilocular Radiographic Lesions","Scariot, Rafaela, Uetanabaro, Lucas Caetano, Araujo, Melissa Rodrigues de, Zielak, Joao, Giovanini, Allan Fernando, Costa, Delson João da, Rebellato, Nelson Luis Barbosa, Gugisch, Renato Cordeiro","Brazilian Dental Journal; 25(6); 466-471","Brazilian Dental Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402014000600466&lang=pt" 
"S1984-64872014000300001-scl","Editorial","","Sexualidad, Salud y Sociedad (Rio de Janeiro); (18); 6-8","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Inglês, Português, Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872014000300001&lang=pt" 
"S0103-64402014000600489-scl","Root Canal Penetration of a Sodium Hypochlorite Mixture Using Sonic or Ultrasonic Activation","Sáinz-Pardo, Marta, Estevez, Roberto, Pablo, Óliver Valencia de, Rossi-Fedele, Giampiero, Cisneros, Rafael","Brazilian Dental Journal; 25(6); 489-493","Brazilian Dental Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402014000600489&lang=pt" 
"S0103-64402014000600485-scl","Recolonization of Mutans Streptococci after Application of Chlorhexidine Gel","Vale, Glauber Campos, Cury, Altair Antoninha Del Bel, Arthur, Rodrigo Alex, Cury, Jaime Aparecido, Tabchoury, Cínthia Pereira Machado","Brazilian Dental Journal; 25(6); 485-488","Brazilian Dental Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402014000600485&lang=pt" 
"S0103-64402014000600565-scl","Technique of Framework Cemented on Prepared Abutments to Obtain Passive Fit at Fixed Complete Denture: A 2-Year Follow-Up Report","Spazzin, Aloísio Oro, Spazzin, Wagner Oro, Schuh, Christian, Bacchi, Ataís, Tosta, Vitória Bombig, Marcaccini, Andrea M.","Brazilian Dental Journal; 25(6); 565-570","Brazilian Dental Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402014000600565&lang=pt" 
"S0253-570X2014000300015-cub","Comentarios sobre el artículo: «Pesquisa de Eimeria spp. en ovinos: primera notificación de Eimeria macusaniensis en la región de Gobernador Gregores, Santa Cruz, Argentina» (vol.36 no.1 2014)","Fugassa, Martín H.","Revista de Salud Animal; 36(3); 211-212","Revista de Salud Animal","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300015&lang=pt" 
"S0253-570X2014000300014-cub","Segunda Conferencia Internacional de Vigilancia en Salud Animal. «Vigilancia contra las adversidades»","Frías Lepoureau, María T., Hernández Delgado, Silvia, Tizol Correa, Georgia","Revista de Salud Animal; 36(3); 210-210","Revista de Salud Animal","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300014&lang=pt" 
"S0253-570X2014000300013-cub","Desarrollo de sistemas de diagnóstico para la tipificación de Streptococcus suis y evaluación de la susceptibilidad a los antimicrobianos","Baez Arias, Michel","Revista de Salud Animal; 36(3); 209-209","Revista de Salud Animal","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300013&lang=pt" 
"S0253-570X2014000300012-cub","Caracterización fenotípica y genotípica de Staphylococcus aureus aislado de mastitis bovina en Cuba","Peña Rodríguez, Joan","Revista de Salud Animal; 36(3); 208-208","Revista de Salud Animal","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300012&lang=pt" 
"S0253-570X2014000300011-cub","Amiloidosis hepática en gallinas ponedoras afectadas por enfermedad respiratoria crónica","Colas, Manuel, Merino, Nelson, Espinosa, Ivette","Revista de Salud Animal; 36(3); 205-207","Revista de Salud Animal","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300011&lang=pt" 
"S0253-570X2014000300010-cub","Reporte de Aethina tumida Murray (Coleoptera, Nitidulidae) en colonias de la abeja sin aguijón Melipona beecheii Bennett de Matanzas y Mayabeque","Lóriga Peña, Walberto, Fonte Carballo, Leydi, Demedio Lorenzo, Jorge","Revista de Salud Animal; 36(3); 201-204","Revista de Salud Animal","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300010&lang=pt" 
"S0103-64402014000600543-scl","Does Maintaining a Bottle of Adhesive Without the Lid Significantly Reduce the Solvent Content?","Santana, Márcia Luciana Carregosa, Sousa Júnior, José Aginaldo de, Leal, Pollyana Caldeira, Faria-e-Silva, André Luis","Brazilian Dental Journal; 25(6); 543-545","Brazilian Dental Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402014000600543&lang=pt" 
"S0123-46412014000200008-col","La fuerza del discurso epidíctico para motivar y tejer comunidad: el caso de profesores y estudiantes de primer semestre de la Universidad Distrital","Montoya Castillo, Mario","Colombian Applied Linguistics Journal; 16(2); 233-259","Colombian Applied Linguistics Journal","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412014000200008&lang=pt" 
"S0123-46412014000200009-col","El papel de la interacción significativa y las técnicas dramáticas la educación de estudiantes con discapacidad visual en la UACh","de Zárate Fernández, Amalia Ortiz, Walper Gormáz, Katherina, Aros Muñoz, Pablo, Hidalgo Torres, Daniela, siebert Hechenleitner, Francisca, Rojas, Julio","Colombian Applied Linguistics Journal; 16(2); 261-276","Colombian Applied Linguistics Journal","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412014000200009&lang=pt" 
"S0123-46412014000200004-col","Classical test theory and item response theory: Two understandings of one high-stakes performance exam","Janssen, Gerriet, Meier, Valerie, Trace, Jonathan","Colombian Applied Linguistics Journal; 16(2); 167-184","Colombian Applied Linguistics Journal","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412014000200004&lang=pt" 
"S0123-46412014000200005-col","Preparing Net Gen pre-service teachers for digital native classrooms","Ekiaka Nzai, Valentin, Feng, Yu-Lin, Reyna, Concepción","Colombian Applied Linguistics Journal; 16(2); 185-200","Colombian Applied Linguistics Journal","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412014000200005&lang=pt" 
"S0123-46412014000200006-col","EFL student teachers&#039; learning in a peer-tutoring research study group","Viáfara, John Jairo","Colombian Applied Linguistics Journal; 16(2); 201-212","Colombian Applied Linguistics Journal","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412014000200006&lang=pt" 
"S0123-46412014000200007-col","Collaborating and interacting: Walking together towards our learning community","Carreñü Bolívar, Laura","Colombian Applied Linguistics Journal; 16(2); 213-232","Colombian Applied Linguistics Journal","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412014000200007&lang=pt" 
"S0123-46412014000200001-col","En dirección hacia un mundo &#039;figurado&#039; e &#039;imaginado&#039; para el Colombian Applied Linguistics Journal","Castañeda-Peña, Harold","Colombian Applied Linguistics Journal; 16(2); 131-134","Colombian Applied Linguistics Journal","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412014000200001&lang=pt" 
"S0123-46412014000200002-col","Relational teaching: A way to foster EFL learners&#039; intercultural communicative competence through literary short stories","Gómez Rodríguez, Luis Fernando","Colombian Applied Linguistics Journal; 16(2); 135-150","Colombian Applied Linguistics Journal","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412014000200002&lang=pt" 
"S0123-46412014000200003-col","Towards implementing CLIL (Content and Language Integrated Learning) at CBS (Tunja, Colombia)","Mariño Ávila, Claudia Marina","Colombian Applied Linguistics Journal; 16(2); 151-160","Colombian Applied Linguistics Journal","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412014000200003&lang=pt" 
"S0103-64402014000600479-scl","Effect of Trimetaphosphate and Fluoride Association on Hydroxyapatite Dissolution and Precipitation In Vitro","Delbem, Alberto Carlos Botazzo, Souza, José Antonio Santos, Zaze, Ana Carolina Soares Fraga, Takeshita, Eliana Mitsue, Sassaki, Kikue Takebayashi, Moraes, João Carlos Silos","Brazilian Dental Journal; 25(6); 479-484","Brazilian Dental Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402014000600479&lang=pt" 
"S0103-64402014000600494-scl","Monitoring Nonsurgical and Surgical Root Canal Treatment of Teeth with Primary and Secondary Infections","Estrela, Carlos, Silva, Júlio Almeida, Decurcio, Daniel Almeida, Alencar, Ana Helena G, Estrela, Cyntia RA, Faitaroni, Luiz Augusto, Batista, Aline Carvalho","Brazilian Dental Journal; 25(6); 494-501","Brazilian Dental Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402014000600494&lang=pt" 
"S0253-570X2014000300001-cub","Evaluación de la colonización del tracto digestivo de cerdos por cepas de Lactobacillus acidophilus y Streptococcus termophilus, componentes de un producto probiótico","Pérez Ruano, Miguel, Armenteros Amaya, Mabelin, Vega Cañizares, Ernesto","Revista de Salud Animal; 36(3); 141-146","Revista de Salud Animal","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300001&lang=pt" 
"S0253-570X2014000300002-cub","Serological prevalence and risk factors of Borrelia burgdorferi in water buffaloes (Bubalus bubalis, Linnaeus, 1758) on Marajó Island, northern region of Brazil","Barbosa da Silva, Jenevaldo, Baêta, Bruna de A., Lopes, Cinthia T.A., Martins Land Manier, Bruna Sampaio, Nunes Santana de Castro, Gustavo, Nunes dos Santos, Priscilla, da Fonseca, Adivaldo Henrique, Diomedes Barbosa, José","Revista de Salud Animal; 36(3); 147-151","Revista de Salud Animal","Inglês","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300002&lang=pt" 
"S0253-570X2014000300003-cub","Prevalencia de nematodos intestinales y eficacia de Labiomec® en caballos de Camagüey, Cuba","Salas Romero, Josmel, Mencho Ponce, Juan Diego, Guerra Llorens, Yunaisy, Mencho Suárez, Juan Carlos","Revista de Salud Animal; 36(3); 152-158","Revista de Salud Animal","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300003&lang=pt" 
"S0253-570X2014000300004-cub","Presence of Cooperia curticei, C. punctata and Trichostrongylus colubriformis, (Strongylida: Trichostrongylidae) in Tabasco, Mexico","González-Garduño, Roberto, Navarro Martínez, Fernando, Arece-García, Javier","Revista de Salud Animal; 36(3); 159-163","Revista de Salud Animal","Inglês","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300004&lang=pt" 
"S0253-570X2014000300005-cub","Tamizaje fitoquímico de extractos metanólicos de Tephrosia vogelii Hook, Chenopodium ambrosoides, Cajanus cajan y Solanum nigrum L. de la provincia de Huambo, Angola","Paixão, Armindo, Mancebo, Betty, Sánchez, Luz María, Walter, Aires, de Fontes-Pereira, Ataulfo M. Arsénio, Soca, Mildrey, Roque, Eugenio, Costa, Esperança, Nicolau, Suzana","Revista de Salud Animal; 36(3); 164-169","Revista de Salud Animal","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300005&lang=pt" 
"S0253-570X2014000300006-cub","Evaluación de la conducta higiénica en colmenas de abejas Apis mellifera L. por el método del pinchado con dos instrumentos","Pérez Hernández, Anisley, Demedio Lorenzo, Jorge","Revista de Salud Animal; 36(3); 170-177","Revista de Salud Animal","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300006&lang=pt" 
"S0253-570X2014000300007-cub","Determinación de las frecuencias alélicas de tres lactoproteínas en bovinos Criollo Limonero y Carora de Venezuela","Morillo, Milangela, Acosta, Atzel, Uffo, Odalys","Revista de Salud Animal; 36(3); 178-188","Revista de Salud Animal","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300007&lang=pt" 
"S0253-570X2014000300008-cub","Sistema de gestión de la calidad en laboratorios de diagnóstico veterinario","Betancourt, Arsenio, de la Noval, Nery, Roque, Esnayra, Lobo, Evelyn, Losada, Yoesley, Frías, María Teresa, Obret, Yalaine","Revista de Salud Animal; 36(3); 189-195","Revista de Salud Animal","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300008&lang=pt" 
"S0253-570X2014000300009-cub","Serotyping of porcine Streptococcus suis recovered from diseased pigs in the western region of Cuba","Espinosa, Ivette, Áreas, Michel, Percedo, María Irian, Lobo, Evelyn, Martínez, Siomara, Gottschalk, Marcelo","Revista de Salud Animal; 36(3); 196-200","Revista de Salud Animal","Inglês","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2014000300009&lang=pt" 
"S0103-64402014000600571-scl","Obturation Over an S1 ProTaper Instrument Fragment in a Mandibular Molar with Three Years of Follow-up","Brito-Júnior, Manoel, Silva-Sousa, Yara Teresinha Correa, Bruniera, João Felipe Bonatto, Camilo, Carla Cristina, Faria-e-Silva, André Luis, Saquy, Paulo César","Brazilian Dental Journal; 25(6); 571-575","Brazilian Dental Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402014000600571&lang=pt" 
"S0123-46412014000200012-col","La gramática funcional y el desarrollo de competencias interculturales en la enseñanza del español como lengua extranjera","Fonseca Mendoza, Clara Inés","Colombian Applied Linguistics Journal; 16(2); 303-312","Colombian Applied Linguistics Journal","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412014000200012&lang=pt" 
"S0123-46412014000200011-col","Scientific communication and the nature of science: An illustration of oscillations from researcher&#039;s proximity to researcher&#039;s distance in scientific titles and its pedagogical implications","Soler, Viviana","Colombian Applied Linguistics Journal; 16(2); 291-302","Colombian Applied Linguistics Journal","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412014000200011&lang=pt" 
"S0123-46412014000200010-col","La intercomprensión de lenguas latinas: una herramienta para el desarrollo del plurilingüismo en Chile","Tassara, Gilda, Villalon, Carlos","Colombian Applied Linguistics Journal; 16(2); 277-290","Colombian Applied Linguistics Journal","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412014000200010&lang=pt" 
"S0103-64402014000600519-scl","Impact of Intracoronal Dentin Treatment Prior to Bleaching on Bond Strength of Restorative Materials","Zanconato-Carvalho, Erica Moreno, Bruniera, João Felipe, Faria, Natália Spadini de, Colucci, Vivian, Messias, Danielle Cristine","Brazilian Dental Journal; 25(6); 519-523","Brazilian Dental Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402014000600519&lang=pt" 
"S1984-64872014000300168-scl","OCHOA, Marcia. 2014. Queen for a day. Transformistas, Beauty Queens, and the Performance of Femininity in Venezuela. Durham: Duke University Press. 296 pp.","Silva Junior, Aureliano Lopes da","Sexualidad, Salud y Sociedad (Rio de Janeiro); (18); 168-178","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872014000300168&lang=pt" 
"S1984-64872014000300161-scl","BELLUCCI, Mabel. 2014. Historia de una desobediencia. Aborto y feminismo. Buenos Aires: Editorial Capital Intelectual. 512 p.","Blanco, Rafael","Sexualidad, Salud y Sociedad (Rio de Janeiro); (18); 161-167","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872014000300161&lang=pt" 
"S1646-98952014000400008-prt","Representación del Conocimiento de la Información Geográfica siguiendo un Enfoque basado en Ontologías","Tolaba, Ana Carolina, Caliusco, María Laura, Galli, María Rosa","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (14); 101-116","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952014000400008&lang=pt" 
"S1646-98952014000400007-prt","Evaluación empírica del mapeo de reglas de negocio para el desarrollo de ontologías","Reynares, Emiliano, Caliusco, María Laura, Galli, María Rosa","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (14); 83-99","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952014000400007&lang=pt" 
"S1646-98952014000400006-prt","Adaptación de Workflows basada en Ontologías","Prieto, Álvaro E., Lozano-Tello, Adolfo","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (14); 67-82","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952014000400006&lang=pt" 
"S1646-98952014000400005-prt","Análisis de Flujos de Conocimiento en Proyectos de Mejora de Procesos Software bajo una perspectiva multi-enfoque","Flores-Rios, Brenda L., Pino, Francisco J., Ibarra-Esquer, Jorge E., González-Navarro, Félix Fernando, Rodríguez-Elías, Oscar M.","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (14); 51-66","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952014000400005&lang=pt" 
"S1646-98952014000400004-prt","O impacto da exclusão digital na utilização potencial de um mercado eletrónico de serviços de cuidados de saúde e serviços sociais","Cruz-Cunha, Maria Manuela, Simões, Ricardo, Varajão, João, Miranda, Isabel","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (14); 33-49","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952014000400004&lang=pt" 
