"S0104-530X2004000300001-scl","Carta do editor","Martins, Roberto Antonio","Gestão &amp; Produção; 11(3); i-i","Gestão &amp; Produção","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2004000300001&lang=pt" 
"S0044-59672004000400008-scl","Novas ocorrências de briófitas para vários estados do Brasil","Yano, Olga","Acta Amazonica; 34(4); 559-576","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400008&lang=pt" 
"S0044-59672004000400010-scl","Densidade básica da madeira de um ecossistema de &quot;campina&quot; em Roraima, Amazônia brasileira","Barbosa, Reinaldo Imbrozio, Ferreira, Carlos Alberto Cid","Acta Amazonica; 34(4); 587-591","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400010&lang=pt" 
"S0044-59672004000400011-scl","Diurnal variability of rainfall in southwest Amazonia during the LBA-TRMM field campaign of the austral summer of 1999","Marengo, José A., Fisch, Gilberto, Morales, Carlos, Vendrame, Iria, Dias, Paulo C.","Acta Amazonica; 34(4); 593-603","Acta Amazonica","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400011&lang=pt" 
"S0044-59672004000400014-scl","Características básicas para um agrupamento ecológico preliminar de espécies madeireiras da floresta de terra firme da Amazônia Central","Ferraz, Isolde Dorothea Kossmann, Leal Filho, Niwton, Imakawa, Angela Maria, Varela, Vania Palmeira, Piña-Rodrigues, Fátima. C. M.","Acta Amazonica; 34(4); 621-633","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400014&lang=pt" 
"S0044-59672004000400017-scl","Alimentação de Triportheus angulatus (Spix &amp; Agassiz, 1829) no lago Camaleão, Manaus, AM, Brasil","Yamamoto, Kedma Cristine, Soares, Maria Gercilia Mota, Freitas, Carlos Edwar de Carvalho","Acta Amazonica; 34(4); 653-659","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400017&lang=pt" 
"S0044-59672004000400012-scl","Evidência observacional das brisas do lago de Balbina (Amazonas) e seus efeitos sobre a concentração do ozônio","Moura, Marcos Antonio Lima, Meixner, Franz X., Trebs, Ivonne, Lyra, Roberto Fernando da Fonseca, Andreae, Meinrat O., Nascimento Filho, Manoel Ferreira do","Acta Amazonica; 34(4); 605-611","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400012&lang=pt" 
"S0102-09352004000600009-scl","Silagens de girassol e de milho em dietas de vacas leiteiras: produção e composição do leite","Silva, B.O., Leite, L.A., Ferreira, M.I.C., Fonseca, L.M., Reis, R.B.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 750-756","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600009&lang=pt" 
"S0074-02762004000800009-scl","Trypanosoma cruzi: inhibition of alpha-hydroxyacid dehydrogenase isozyme II by N-allyl and N-propyl oxamates and their effects on intact epimastigotes","Chena, Miguel A, Elizondo-Jiménez, Silvia, Rodríguez-Páez, Lorena, Nogueda-Torres, Benjamín, Baeza-Ramírez, Isabel, Wong-Ramírez, Carlos","Memórias do Instituto Oswaldo Cruz; 99(8); 831-837","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800009&lang=pt" 
"S1415-790X2004000400004-scl","Prevalência e fatores associados à ocorrência de anemia entre menores de seis anos de idade em Pelotas, RS","Santos, Iná dos, César, Juraci Almeida, Minten, Gicele, Valle, Neiva, Neumann, Nelson Arns, Cercato, Eduardo","Revista Brasileira de Epidemiologia; 7(4); 403-415","Revista Brasileira de Epidemiologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2004000400004&lang=pt" 
"S1415-790X2004000400005-scl","Antropometria e fatores de risco em recém-nascidos com fendas faciais","Cunha, Elza Cristina Miranda da, Fontana, Rodrigo, Fontana, Tiago, Silva, Wilian Roberto da, Moreira, Quélen Viviane Pinheiro, Garcias, Gilberto de Lima, Roth, Maria da Graça Martino","Revista Brasileira de Epidemiologia; 7(4); 417-422","Revista Brasileira de Epidemiologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2004000400005&lang=pt" 
"S1415-790X2004000400006-scl","Características antropométricas de nipo-brasileiros","Taniguchi, Cana, Gimeno, Suely Godoy Agostinho, Ferreira, Sandra Roberta G.","Revista Brasileira de Epidemiologia; 7(4); 423-433","Revista Brasileira de Epidemiologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2004000400006&lang=pt" 
"S1415-790X2004000400007-scl","Análisis de la ocurrencia de la Mortalidad Materna en la Provincia de Santa Fe - Argentina, a propósito de una intervención","Elizalde, Eduardo Gustavo","Revista Brasileira de Epidemiologia; 7(4); 435-447","Revista Brasileira de Epidemiologia","Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2004000400007&lang=pt" 
"S1415-790X2004000400008-scl","A mortalidade materna nas capitais brasileiras: algumas características e estimativa de um fator de ajuste","Laurenti, Ruy, Jorge, Maria Helena Prado de Mello, Gotlieb, Sabina Léa Davidson","Revista Brasileira de Epidemiologia; 7(4); 449-460","Revista Brasileira de Epidemiologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2004000400008&lang=pt" 
"S1415-790X2004000400009-scl","Morbidade hospitalar e mortalidade por acidentes de transporte em São José dos Campos, São Paulo","Melione, Luís Paulo Rodrigues","Revista Brasileira de Epidemiologia; 7(4); 461-472","Revista Brasileira de Epidemiologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2004000400009&lang=pt" 
"S1415-790X2004000400011-scl","Tendências da morbi-mortalidade por aids e condições socioeconômicas no Município de São Paulo, 1994 a 2001","Farias, Norma, Cesar, Chester Luiz Galvão","Revista Brasileira de Epidemiologia; 7(4); 489-502","Revista Brasileira de Epidemiologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2004000400011&lang=pt" 
"S0100-29452004000300048-scl","Fita plástica e fita degradável na enxertia de citros","Oliveira, Roberto Pedroso de, Scivittaro, Walkyria Bueno, Vargas, Josiane Rosa","Revista Brasileira de Fruticultura; 26(3); 564-566","Revista Brasileira de Fruticultura","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300048&lang=pt" 
"S0100-29452004000300047-scl","Estabelecimento in vitro de porta-enxertos de Prunus sp.","Couto, Marcelo, Brahm, Rafael Ucker, Oliveira, Roberto Pedroso de","Revista Brasileira de Fruticultura; 26(3); 561-563","Revista Brasileira de Fruticultura","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300047&lang=pt" 
"S0100-29452004000300046-scl","Leaf area estimatites of custard apple tree progenies","Silva, Paulo Sérgio Lima e, Barbin, Decio, Gonçalves, Ranoel José de Sousa, Firmino, João Domingos da Cruz, Fonseca, Idaiane Costa","Revista Brasileira de Fruticultura; 26(3); 558-560","Revista Brasileira de Fruticultura","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300046&lang=pt" 
"S0100-29452004000300045-scl","Estudo da variabilidade genética e escurecimento epidérmico em caqui &#039;Fuyu&#039; (Diospyrus kaki) após armazenamento refrigerado","Gonçalves, Emerson Dias, Trevisan, Renato, Silva, Jorge Adolfo, Rombaldi, Cesar Valmor","Revista Brasileira de Fruticultura; 26(3); 555-557","Revista Brasileira de Fruticultura","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300045&lang=pt" 
"S0100-29452004000300044-scl","Comportamento de maracujazeiros (Passiflora spp.) quanto à morte prematura","Roncatto, Givanildo, Oliveira, João Carlos de, Ruggiero, Carlos, Nogueira Filho, Geraldo Costa, Centurion, Maria Aparecida Pessôa da Cruz, Ferreira, Francisco Ricardo","Revista Brasileira de Fruticultura; 26(3); 552-554","Revista Brasileira de Fruticultura","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300044&lang=pt" 
"S0100-29452004000300043-scl","Parasitism on Eriosoma lanigerum (Homoptera: Aphididae) by Aphelinus mali (Hymenoptera: Encyrtidae) on apple orchards, in Fraiburgo county, state of Santa Catarina, Brazil","Monteiro, Lino Bittencourt, Souza, Alexander, Belli, Edson Luiz","Revista Brasileira de Fruticultura; 26(3); 550-551","Revista Brasileira de Fruticultura","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300043&lang=pt" 
"S0100-29452004000300042-scl","Padrão de ocorrência de doenças em mamão armazenado sob atmosfera controlada","Fonseca, Marcos José de Oliveira, Leal, Nilton Rocha, Cenci, Sérgio Agostinho","Revista Brasileira de Fruticultura; 26(3); 547-549","Revista Brasileira de Fruticultura","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300042&lang=pt" 
"S0100-29452004000300040-scl","Avaliação da qualidade de mangas &#039;Tommy Atkins&#039; minimamente processadas","Vilas Boas, Brígida Monteiro, Nunes, Elisângela Elena, Fiorini, Fabrício Vilela Andrade, Lima, Luiz Carlos de Oliveira, Vilas Boas, Eduardo Valério de Barros, Coelho, Ana Helena Romaniello","Revista Brasileira de Fruticultura; 26(3); 540-543","Revista Brasileira de Fruticultura","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300040&lang=pt" 
"S0100-29452004000300039-scl","Densidade do sistema radicular da bananeira &#039;Pacovan&#039; sob irrigação por aspersão","Lacerda Filho, Raimundo, Silva, Ana Veruska Cruz da, Mendonça, Vander, Tavares, José Celesmário","Revista Brasileira de Fruticultura; 26(3); 538-539","Revista Brasileira de Fruticultura","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300039&lang=pt" 
"S0100-29452004000300036-scl","Efeito de sistemas de produção e doses de adubo de liberação lenta no estado nutricional de porta-enxerto cítrico","Serrano, Luiz Augusto Lopes, Marinho, Cláudia Sales, Carvalho, Almy Júnior Cordeiro de, Monnerat, Pedro Henrique","Revista Brasileira de Fruticultura; 26(3); 524-528","Revista Brasileira de Fruticultura","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300036&lang=pt" 
"S0100-29452004000300034-scl","Resposta de porta-enxertos de citros ao déficit hídrico","Cerqueira, Elaine Costa, Castro Neto, Manoel Teixeira de, Peixoto, Clóvis Pereira, Soares Filho, Walter dos Santos, Ledo, Carlos Alberto da Silva, Oliveira, Jutair Garcia de","Revista Brasileira de Fruticultura; 26(3); 515-519","Revista Brasileira de Fruticultura","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300034&lang=pt" 
"S0100-29452004000300033-scl","Propagação de Dovyalis sp. pelo processo de mergulhia aérea","Almeida, Eduardo José de, Jesus, Natanael de, Ganga, Rita Maria Devós, Benassi, Antonio Carlos, Scaloppi Junior, Erivaldo José, Martins, Antonio Baldo Geraldo","Revista Brasileira de Fruticultura; 26(3); 511-514","Revista Brasileira de Fruticultura","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300033&lang=pt" 
"S0100-29452004000300032-scl","Potencial de multiplicação in vitro de cultivares de morangueiro","Brahm, Rafael Ucker, Oliveira, Roberto Pedroso de","Revista Brasileira de Fruticultura; 26(3); 507-510","Revista Brasileira de Fruticultura","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300032&lang=pt" 
"S0100-29452004000300031-scl","Micropropagação de baixo custo em bananeira cv. Maçã em meios com diferentes fontes de carbono e avaliação da performance em campo das mudas produzidas","Bernardi, Walter Fernando, Rodrigues, Benedita Inês, Cassiere Neto, Paulo, Ando, Akihiko, Tulmann Neto, Augusto, Ceravolo, Leonardo Coutinho, Montes, Sonia Maria Nalesso Marangoni","Revista Brasileira de Fruticultura; 26(3); 503-506","Revista Brasileira de Fruticultura","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452004000300031&lang=pt" 
"S0104-530X2004000300015-scl","Avaliação do desenpenho logístico da cadeia brasileira de suprimentos de refrigerantes","Conceição, Samuel Vieira, Quintão, Ronan Torres","Gestão &amp; Produção; 11(3); 441-453","Gestão &amp; Produção","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2004000300015&lang=pt" 
"S0104-530X2004000300016-scl","Impactos da sofisticação logística de empresas industriais nas motivações para terceirização","Wanke, Peter","Gestão &amp; Produção; 11(3); 455-467","Gestão &amp; Produção","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2004000300016&lang=pt" 
"S1413-73722004000300002-scl","Violências e alcoolismo: abordagem biográfica em alcoologia e hermenêutica do sujeito","Niewiadomski, Christophe","Psicologia em Estudo; 9(3); 331-341","Psicologia em Estudo","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722004000300002&lang=pt" 
"S1519-566X2004000600006-scl","Comunidades de machos de abelhas Euglossina (Hymenoptera: Apidae) em fragmentos florestais no Sul do Brasil","Sofia, Silvia H., Suzuki, Karen M.","Neotropical Entomology; 33(6); 693-702","Neotropical Entomology","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2004000600006&lang=pt" 
"S1519-566X2004000600008-scl","Análise da estrutura e diversidade molecular de populações de Spodoptera frugiperda (J.E. Smith) (Lepidoptera: Noctuidae) associadas às culturas de milho e arroz no Rio Grande do Sul","Busato, Gustavo R., Grützmacher, Anderson D., Oliveira, Antônio C. de, Vieira, Eduardo A., Zimmer, Paulo D., Kopp, Maurício M., Bandeira, Juliana de M., Magalhães, Taís R.","Neotropical Entomology; 33(6); 709-716","Neotropical Entomology","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2004000600008&lang=pt" 
"S1519-566X2004000600009-scl","A new species of ant-tended soft scale of the genus Cryptostigma Ferris (Hemiptera: Coccidae) associated with bamboo in Peru","Kondo, Takumasa, Gullan, Penny J.","Neotropical Entomology; 33(6); 717-723","Neotropical Entomology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2004000600009&lang=pt" 
"S1519-566X2004000600011-scl","Selection of culture media and in vitro assessment of temperature-dependent development of Nomuraea rileyi","Edelstein, Julio D., Lecuona, Roberto E., Trumper, Eduardo V.","Neotropical Entomology; 33(6); 737-742","Neotropical Entomology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2004000600011&lang=pt" 
"S1519-566X2004000600014-scl","Feeding site preference of Dilobopterus costalimai Young and Oncometopia facialis (Signoret) (Hemiptera: Cicadellidae) on citrus plants","Marucci, Rosangela C., Lopes, João R.S., Vendramim, José D., Corrente, José E.","Neotropical Entomology; 33(6); 759-768","Neotropical Entomology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2004000600014&lang=pt" 
"S1519-566X2004000600015-scl","Does the presence of weeds affect Bemisia tabaci (Gennadius) (Hemiptera: Aleyrodidae) infestation on tomato plants in a semi-arid agro-ecosystem?","Bezerra, Mary-Ann S., Oliveira, Maria R.V. de, Vasconcelos, Simão D.","Neotropical Entomology; 33(6); 769-775","Neotropical Entomology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2004000600015&lang=pt" 
"S1519-566X2004000600016-scl","Assessment of physiological aspects of three tomato genotypes infested by Bemisia tabaci (Gennadius) biotype B (Hemiptera: Aleyrodidae)","Toscano, Luciana C., Boiça Júnior, Arlindo L., Maruyama, Wilson I.","Neotropical Entomology; 33(6); 777-782","Neotropical Entomology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2004000600016&lang=pt" 
"S1519-566X2004000600013-scl","Effect of neem seed oil aqueous solutions on survival and development of the predator Cycloneda sanguinea (L.) (Coleoptera: Coccinellidae)","Silva, Flávia A.C. da, Martinez, Sueli S.","Neotropical Entomology; 33(6); 751-757","Neotropical Entomology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2004000600013&lang=pt" 
"S1519-566X2004000600007-scl","Caracterização das glândulas mandibulares nas diferentes classes de adultos de Scaptotrigona postica Latreille (Hymenoptera: Apidae)","Gracioli-Vitti, Luciana F., Abdalla, Fábio C., Cruz-Landim, Carminda da","Neotropical Entomology; 33(6); 703-708","Neotropical Entomology","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2004000600007&lang=pt" 
"S0042-96862004001200018-spa","Macroeconomics and Health Commission findings become reality","Kapp, Clare Nullis","Bulletin of the World Health Organization; 82(12); 957-958","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200018&lang=pt" 
"S0042-96862004001200013-spa","Round table discussion","","Bulletin of the World Health Organization; 82(12); 950-952","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200013&lang=pt" 
"S0042-96862004001200012-spa","Health in the developing world: achieving the Millennium Development Goals","Sachs, Jeffrey D.","Bulletin of the World Health Organization; 82(12); 947-949","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200012&lang=pt" 
"S0042-96862004001200003-spa","The sector-wide approach: a blessing for public health?","Hutton, Guy, Tanner, Marcel","Bulletin of the World Health Organization; 82(12); 893-893","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200003&lang=pt" 
"S0042-96862004001200005-spa","Global estimate of the incidence of clinical pneumonia among children under five years of age","Rudan, Igor, Tomaskovic, Lana, Boschi-Pinto, Cynthia, Campbell, Harry","Bulletin of the World Health Organization; 82(12); 895-903","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200005&lang=pt" 
"S0042-96862004001200014-spa","Guide de gestion des mutuelles de santé en Afrique","Carrin, Guy","Bulletin of the World Health Organization; 82(12); 953-953","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200014&lang=pt" 
"S0042-96862004001200001-spa","In this month&#039;s Bulletin","","Bulletin of the World Health Organization; 82(12); 891-891","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200001&lang=pt" 
"S0042-96862004001200004-spa","The role of religion in tobacco control interventions","El Awa, Fatimah","Bulletin of the World Health Organization; 82(12); 894-894","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200004&lang=pt" 
"S0042-96862004001200002-spa","Patient safety: a global priority","Donaldson, Liam, Philip, Pauline","Bulletin of the World Health Organization; 82(12); 892-892","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200002&lang=pt" 
"S0042-96862004001200019-spa","WHO was where in November","","Bulletin of the World Health Organization; 82(12); 959-959","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200019&lang=pt" 
"S0042-96862004001200016-spa","Advances in insect chemical ecology","Page, Samuel W.","Bulletin of the World Health Organization; 82(12); 955-955","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200016&lang=pt" 
"S0042-96862004001200015-spa","Health impact assessment: concepts, theory, techniques, and applications","Utzinger, Jürg","Bulletin of the World Health Organization; 82(12); 954-954","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200015&lang=pt" 
"S0042-96862004001200017-spa","Arguing the case for strengthening health systems","","Bulletin of the World Health Organization; 82(12); 956-957","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200017&lang=pt" 
"S0042-96862004001200006-spa","ICD coding changes and discontinuities in trends in cause-specific mortality in six European countries, 1950-99","Janssen, Fanny, Kunst, Anton E.","Bulletin of the World Health Organization; 82(12); 904-913","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200006&lang=pt" 
"S0042-96862004001200007-spa","Respiratory syncytial virus infection: denominator-based studies in Indonesia, Mozambique, Nigeria and South Africa","Robertson, Susan E., Roca, Anna, Alonso, Pedro, Simoes, Eric A.F., Kartasasmita, Cissy B., Olaleye, David O., Odaibo, Georgina N, Collinson, Mark, Venter, Marietjie, Zhu, Yuwei, Wright, Peter F.","Bulletin of the World Health Organization; 82(12); 914-922","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004001200007&lang=pt" 
"S0104-42302004000400022-scl","Cólica ureteral e estresse emocional","Ilario, Enidio","Revista da Associação Médica Brasileira; 50(4); 362-362","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400022&lang=pt" 
"S0104-42302004000400020-scl","Análise retrospectiva da toxicidade de gotas otológicas, medicamentos tópicos nasais e orofaríngeos registrada na grande São Paulo","Marotti, Marcelo","Revista da Associação Médica Brasileira; 50(4); 361-361","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400020&lang=pt" 
"S0104-42302004000400021-scl","Cirurgia redutora de volume pulmonar","Botega, Nivaldo Luiz","Revista da Associação Médica Brasileira; 50(4); 362-362","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400021&lang=pt" 
"S0104-42302004000400018-scl","Hipogonadismo masculino tardio ou andropausa","Martits, Anna Maria, Costa, Elaine Maria Frade","Revista da Associação Médica Brasileira; 50(4); 358-359","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400018&lang=pt" 
"S0104-42302004000400017-scl","Insulina em crianças em estado grave: há distância entre a teoria e a prática?","Tannuri, Uenis","Revista da Associação Médica Brasileira; 50(4); 357-357","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400017&lang=pt" 
"S0104-42302004000400019-scl","Miocárdio não-compactado","Rodrigues, Giselle Helena de Paula, Parga Filho, José Rodrigues, Pierri, Humberto, Serro-Azul, João Batista, Gebara, Otávio Celso Eluf, Nussbacher, Amit, Rays, Jairo","Revista da Associação Médica Brasileira; 50(4); 360-360","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400019&lang=pt" 
"S0104-42302004000400015-scl","Quem deve cuidar da capacitação dos membros dos comitês de ética?","Romero Muñoz, Daniel","Revista da Associação Médica Brasileira; 50(4); 357-357","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400015&lang=pt" 
"S0104-42302004000400016-scl","Como administrar o ácido fólico no período periconcepcional?","Lopes, Marco Antonio Borges, Bunduki, Victor, Zugaib, Marcelo","Revista da Associação Médica Brasileira; 50(4); 357-357","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400016&lang=pt" 
"S0104-42302004000400013-scl","Como fazer o diagnóstico da hipertensão arterial pulmonar?","Franchi, Sonia M., Lopes, Antônio Augusto","Revista da Associação Médica Brasileira; 50(4); 355-356","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400013&lang=pt" 
"S0104-42302004000400014-scl","Quando é necessário a colaboração do cirurgião plástico nos traumas vulvares?","Aldrighi, José M., Aldrighi, Cláudia Maria Santos, Munhoz, Alexandre","Revista da Associação Médica Brasileira; 50(4); 356-356","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400014&lang=pt" 
"S0104-42302004000400011-scl","Quando a criança não deve ser reanimada após parada cardiorrespiratória?","Oliveira, Cláudio Flauzino de, Troster, Eduardo Juan","Revista da Associação Médica Brasileira; 50(4); 355-355","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400011&lang=pt" 
"S0104-42302004000400012-scl","Quando indicar o tratamento conservador do trauma abdominal fechado?","Castro, Osvaldo Antonio Prado, Vincenzi, Rodrigo, Ilias, Elias Jirjoss, Kassab, Paulo","Revista da Associação Médica Brasileira; 50(4); 355-355","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400012&lang=pt" 
"S0104-42302004000400009-scl","O screening ultra-sonográfico da oligoidramnia diminui ou aumenta a morbidade?","Miyadahira, Seizo, Zugaib, Marcelo","Revista da Associação Médica Brasileira; 50(4); 353-354","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400009&lang=pt" 
"S0104-42302004000400010-scl","A vídeotoracoscopia constitui tratamento de excelência do empiema na criança?","Tannuri, Uenis","Revista da Associação Médica Brasileira; 50(4); 354-354","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400010&lang=pt" 
"S0104-42302004000400008-scl","Registro de ensaios clínicos: declaração do Comitê Internacional de Editores de Revistas Médicas","Lins, Eleonora Silva","Revista da Associação Médica Brasileira; 50(4); 352-353","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400008&lang=pt" 
"S0104-42302004000400001-scl","Preservação cognitiva: uma agenda para o século XXI","","Revista da Associação Médica Brasileira; 50(4); 349-349","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400001&lang=pt" 
"S0104-42302004000400006-scl","Screening mamográfico de rotina em usuárias de implantes mamários de silicone","Munhoz, Alexandre Mendonça, Aldrighi, Cláudia Maria Santos, Aldrighi, José Mendes","Revista da Associação Médica Brasileira; 50(4); 351-351","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400006&lang=pt" 
"S0104-42302004000400007-scl","Indústria farmacêutica: impacto na evolução da pesquisa clínica","Aligieri, Paulo, Tannus, Gabriel, Lins, Eleonora","Revista da Associação Médica Brasileira; 50(4); 352-352","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400007&lang=pt" 
"S0104-42302004000400004-scl","Novos ensinamentos no tratamento da hipertensão: estudo VALUE","Tavares, Agostinho","Revista da Associação Médica Brasileira; 50(4); 351-351","Revista da Associação Médica Brasileira","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302004000400004&lang=pt" 
