"S0717-34582010000400009-chl","Valorization of raw glycerol for citric acid production by Yarrowia lipolytica yeast","Rywinska, Anita, Rymowicz, Waldemar, Marcinkiewicz, Marta","Electronic Journal of Biotechnology; 13(4); 9-10","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000400009&lang=pt" 
"S0210-56912010000500008-esp","Hemofiltración de alto volumen en shock séptico","Romero, C.M., Downey, P., Hernández, G.","Medicina Intensiva; 34(5); 345-352","Medicina Intensiva","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912010000500008&lang=pt" 
"S0210-56912010000500007-esp","Descontaminación: un tratamiento sin indicaciones","Palencia Herrejón, E., Rico Cepeda, P.","Medicina Intensiva; 34(5); 334-344","Medicina Intensiva","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912010000500007&lang=pt" 
"S0210-56912010000500005-esp","Neumonía asociada a la ventilación mecánica","Diaz, E., Lorente, L., Valles, J., Rello, J.","Medicina Intensiva; 34(5); 318-324","Medicina Intensiva","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912010000500005&lang=pt" 
"S0210-56912010000500006-esp","Pro descontaminación selectiva","Sánchez García, M.","Medicina Intensiva; 34(5); 325-333","Medicina Intensiva","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912010000500006&lang=pt" 
"S0120-53072010000200008-col","Rechazo al cuidado de la salud por motivaciones del paciente","Beltrán Salazar, Oscar Alberto","Investigación y Educación en Enfermería; 28(2); 214-222","Investigación y Educación en Enfermería","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200008&lang=pt" 
"S0120-53072010000200009-col","Evaluación de la investigación educativa en Enfermería en la Universidad Autónoma del Estado de México de 1995 a 2008","Cárdenas Becerril, Lucila, Hernández Díaz, Ma, Arana Gómez, Beatriz, García Hernández, Ma de Lourdes","Investigación y Educación en Enfermería; 28(2); 223-231","Investigación y Educación en Enfermería","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200009&lang=pt" 
"S0120-53072010000200004-col","Mulher, maternidade e trabalho acadê","Cangiani Fabbro, Márcia Regina, Montes Heloani, José Roberto","Investigación y Educación en Enfermería; 28(2); 176-186","Investigación y Educación en Enfermería","Português","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200004&lang=pt" 
"S0120-53072010000200005-col","O desenvolvimento de um modelo de assistência continua ao parto","Silveira Lambert, Ana Cláudia, Komura Hoga, Luiza Akiko, Temer Jamas, Milena","Investigación y Educación en Enfermería; 28(2); 187-194","Investigación y Educación en Enfermería","Português","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200005&lang=pt" 
"S0120-53072010000200006-col","Comportamiento de mujeres y sus parejas referentes a la planificación familiar","Marques Ferreira, Maria de Lourdes da Silva, Gonçalves, Ivana Regina, Temer Jamas, Milena","Investigación y Educación en Enfermería; 28(2); 195-203","Investigación y Educación en Enfermería","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200006&lang=pt" 
"S0120-53072010000200007-col","Estado nutricional y seguridad alimentaria en gestantes adolescentes: Pereira, Colombia, 2009","Quintero Tabares, Rocío, Muñoz Astudillo, Ma Nelcy, álvarez Sierra, Luz Elena, Medina Perea, Gloria Amparo","Investigación y Educación en Enfermería; 28(2); 204-213","Investigación y Educación en Enfermería","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200007&lang=pt" 
"S0120-53072010000200001-col","En esta edición","Rodríguez Gázquez, María de los ángeles","Investigación y Educación en Enfermería; 28(2); 159-160","Investigación y Educación en Enfermería","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200001&lang=pt" 
"S0100-736X2010000700002-scl","Ação anti-helmíntica de diferentes formulações de lactonas macrocíclicas em cepas resistentes de nematódeos de bovinos","Cezar, Alfredo Skrebsky, Vogel, Fernanda S.F., Sangioni, Luís Antônio, Antonello, Ana Maria, Camillo, Giovana, Toscan, Gustavo, Araujo, Luciana O. de","Pesquisa Veterinária Brasileira; 30(7); 523-528","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700002&lang=pt" 
"S0100-736X2010000700004-scl","Intoxicação experimental por monofluoroacetato de sódio em bovinos: aspectos clínicos e patológicos","Nogueira, Vivian A., França, Ticiana N., Peixoto, Tiago C., Caldas, Saulo A., Armién, Anibal G., Peixoto, Paulo V.","Pesquisa Veterinária Brasileira; 30(7); 533-540","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700004&lang=pt" 
"S0100-736X2010000700006-scl","Diarreia em caprinos associada ao consumo de Arrabidaea corallina (Bignoniaceae)","Pessoa, Clarice R.M., Medeiros, Rosane M.T., Pessôa, André F. A., Araújo, José A. de, Dantas, Antônio F.M., Silva-Castro, Milene M., Correa, Franklin Riet","Pesquisa Veterinária Brasileira; 30(7); 547-550","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700006&lang=pt" 
"S0100-736X2010000700005-scl","Doença tremorgênica em ruminantes e equídeos no semiárido da Paraíba","Pessoa, Clarice R.M., Medeiros, Rosane M.T., Pessoa, André F.A., Dantas, Antônio F.M., Oliveira, Odaci F. de, Riet-Correa, Franklin","Pesquisa Veterinária Brasileira; 30(7); 541-546","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700005&lang=pt" 
"S0100-736X2010000700003-scl","Conidiobolomicose causada por Conidiobolus lamprauges em ovinos no Estado de Santa Catarina","Furlan, Fernando Henrique, Lucioli, Joelma, Veronezi, Luciane Orben, Fonteque, Joandes Henrique, Traverso, Sandra Davi, Nakazato, Luciano, Gava, Aldo","Pesquisa Veterinária Brasileira; 30(7); 529-532","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700003&lang=pt" 
"S0100-736X2010000700009-scl","Avaliação da proliferação celular como indicador prognóstico para mastocitomas cutâneos caninos","Strefezzi, Ricardo De F., Kleeb, Silvia Regina, Xavier, José Guilherme, Dias, José Luiz Catão","Pesquisa Veterinária Brasileira; 30(7); 559-565","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700009&lang=pt" 
"S0100-736X2010000700011-scl","A importância da ordem Ciconiiformes na cadeia epidemiológica de Salmonella spp. para a saúde pública e a conservação da diversidade biológica","Silva, Marcio A., Marvulo, Maria F.V., Mota, Rinaldo A., Silva, Jean C.R.","Pesquisa Veterinária Brasileira; 30(7); 573-580","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700011&lang=pt" 
"S0100-736X2010000700001-scl","Serum neutralization with different types and subtypes of bovine herpesvirus 1 and 5","Holz, Carine Lidiane, Cibulski, Samuel Paulo, Teixeira, Thais Fumaco, Batista, Helena Beatriz C.R., Dezen, Diógenes, Campos, Fabrício Souza, Varela, Ana Paula M., Roehe, Paulo Michel","Pesquisa Veterinária Brasileira; 30(7); 515-522","Pesquisa Veterinária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700001&lang=pt" 
"S0100-736X2010000700010-scl","Biópsia pulmonar incisional por toracoscopia paraxifoide transdiafragmática com dois portais em cães","Basso, Paula C., Raiser, Alceu G., Brun, Maurício V., Guizzo Junior, Nédio, Feranti, João P.S., Motta, Adriana C., Bortolini, Carlos E., Muller, Daniel C.M.","Pesquisa Veterinária Brasileira; 30(7); 566-572","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700010&lang=pt" 
"S0100-736X2010000700012-scl","Effect of medroxy-progesterone acetate on follicular growth and endometrial cycloxygenase-2 (COX-2) expression during the bovine estrous cycle","Portela, Valério M., Farias, Alexandre M., Moraes, José C. Ferrugem, Gonçalves, Paulo Bayard D., Veiga, Angela P. Medeiros, Oliveira, João F.","Pesquisa Veterinária Brasileira; 30(7); 581-585","Pesquisa Veterinária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700012&lang=pt" 
"S0100-736X2010000700013-scl","Avaliação dos fluxos das valvas aórtica e pulmonar com ecocardiografia Doppler pulsátil em cães clinicamente sadios","Petrus, Lilian C., Oliveira, Valéria M.C., Pereira, Guilherme G., Larsson, Maria Helena M.A.","Pesquisa Veterinária Brasileira; 30(7); 586-592","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700013&lang=pt" 
"S0100-736X2010000700014-scl","Imagem por ressonância magnética na investigação da cabeça de cães","Hage, Maria Cristina F.N.S., Iwasaki, Masao, Rabbani, Said R., Kamikawa, Lilian, Cervantes, Hernan J.R., Bombonato, Pedro P., Sterman, Franklin A., Otaduy, Maria C.G.","Pesquisa Veterinária Brasileira; 30(7); 593-604","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700014&lang=pt" 
"S0100-736X2010000700015-scl","AT1-receptor mediated vascular damage in myocardium, kidneys and liver in rats","Vailati, Maria do Carmo Fernandez, Rocha, Noeme Souza, Matsubara, Luiz Shiguero, Padovani, Carlos Roberto, Schwartz, Denise Saretta, Matsubara, Beatriz Bojikian","Pesquisa Veterinária Brasileira; 30(7); 605-611","Pesquisa Veterinária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700015&lang=pt" 
"S0100-736X2010000700008-scl","Vaccination protocol and bacterial strain affect the serological response of beef calves against blackleg","Araujo, Rafael F., Curci, Vera C.L.M., Nobrega, Fabiana L.C., Ferreira, Rosa M.M., Dutra, Iveraldo S.","Pesquisa Veterinária Brasileira; 30(7); 554-558","Pesquisa Veterinária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700008&lang=pt" 
"S0100-736X2010000700007-scl","IgM e IgG como marcadores da infecção transplacentária por Neospora caninum em fetos bovinos","Cadore, Gustavo C., Vogel, Fernanda S.F., Sangioni, Luis Antonio, Pena, Hilda F.J., Gennari, Solange M.","Pesquisa Veterinária Brasileira; 30(7); 551-553","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000700007&lang=pt" 
"S1516-35982010000700009-scl","Impact of the quality of life of inseminators on the results of artificial insemination programs in beef cattle","Russi, Lívia dos Santos, Costa-e-Silva, Eliane Vianna da, Zúccari, Carmem Estefânia Serra Neto, Recalde, Caciliana da Silva, Cardoso, Norly Gomes","Revista Brasileira de Zootecnia; 39(7); 1457-1463","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700009&lang=pt" 
"S1516-35982010000700016-scl","Avaliação de rações de alta densidade nutricional para porcas em lactação no verão","Haese, Douglas, Donzele, Juarez Lopes, Oliveira, Rita Flávia Miranda de, Kill, João Luís, Silva, Francisco Carlos de Oliveira, Santos, Fabrício de Almeida, Abreu, Márvio Lobão Teixeira de","Revista Brasileira de Zootecnia; 39(7); 1503-1508","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700016&lang=pt" 
"S1516-35982010000700003-scl","Nutritional value of black and white oat cultivars ensiled in two phenological stages","David, Diego Bitencourt de, Nörnberg, José Laerte, Azevedo, Eduardo Bohrer de, Brüning, Gilmar, Kessler, Julcemar Dias, Skonieski, Fernando Reimann","Revista Brasileira de Zootecnia; 39(7); 1409-1417","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700003&lang=pt" 
"S1516-35982010000700007-scl","Heterogeneidade de variâncias na avaliação genética de búfalas no Brasil","Moita, Antonia Kécya França, Lopes, Paulo Sávio, Torres, Robledo de Almeida, Euclydes, Ricardo Frederico, Tonhati, Humberto, Freitas, Ary Ferreira de","Revista Brasileira de Zootecnia; 39(7); 1443-1449","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700007&lang=pt" 
"S1516-35982010000700011-scl","Prolificidade de caprinos mestiços leiteiros no semiárido nordestino","Sarmento, José Lindenberg Rocha, Pimenta Filho, Edgard Cavalcanti, Abreu, Urbano Gomes Pinto de, Ribeiro, Maria Norma, Sousa, José Ernandes Rufino de","Revista Brasileira de Zootecnia; 39(7); 1471-1476","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700011&lang=pt" 
"S1516-35982010000700014-scl","Utilização de glicerol na dieta de suínos em crescimento e terminação","Berenchtein, Bernardo, Costa, Leandro Batista, Braz, Débora Barbosa, Almeida, Vivian Vezzoni de, Tse, Marcos Livio Panhoza, Miyada, Valdomiro Shigueru","Revista Brasileira de Zootecnia; 39(7); 1491-1496","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700014&lang=pt" 
"S1516-35982010000700024-scl","Quantitative characteristics of the carcasses of Moxotó and Canindé goats fed diets with two different energy levels","Lisboa, Ana Cristina Chacon, Furtado, Dermeval Araújo, Medeiros, Ariosvaldo Nunes de, Costa, Roberto Germano, Queiroga, Rita de Cássia do Egypto, Barreto, Lígia Maria Gomes","Revista Brasileira de Zootecnia; 39(7); 1565-1570","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700024&lang=pt" 
"S1516-35982010000700028-scl","Resíduo úmido de cervejaria na alimentação de cabras","Silva, Veridiana Basoni, Fonseca, Carlos Elysio Moreira da, Morenz, Mirton José Frota, Peixoto, Eduardo Lucas Terra, Moura, Elisabeth dos Santos, Carvalho, Isabel das Neves Oiticica de","Revista Brasileira de Zootecnia; 39(7); 1595-1599","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700028&lang=pt" 
"S1516-35982010000700005-scl","Optimum contribution selection using differential evolution","Carvalheiro, Roberto, Queiroz, Sandra Aidar de, Kinghorn, Brian","Revista Brasileira de Zootecnia; 39(7); 1429-1436","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700005&lang=pt" 
"S0100-204X2010000700019-scl","Neotropical brown stink bug (Euschistus heros) resistance to methamidophos in Paraná, Brazil","Sosa-Gómez, Daniel Ricardo, Silva, Jovenil José da","Pesquisa Agropecuária Brasileira; 45(7); 767-769","Pesquisa Agropecuária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700019&lang=pt" 
"S0100-204X2010000700002-scl","Parasitismo de traça-das-crucíferas por Oomyzus sokolowskii","Silva-Torres, Christian Sherley Araújo da, Torres, Jorge Braz, Barros, Reginaldo, Pallini, Ângelo","Pesquisa Agropecuária Brasileira; 45(7); 638-645","Pesquisa Agropecuária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700002&lang=pt" 
"S0100-204X2010000700003-scl","Acúmulo e efeitos fitotóxicos do flúor em folhas de boldo-gambá e capim-cidreira utilizadas para chás","Campos, Naiara Viana, Azevedo, Aristéa Alves, Sant&#039;Anna-Santos, Bruno Francisco","Pesquisa Agropecuária Brasileira; 45(7); 646-653","Pesquisa Agropecuária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700003&lang=pt" 
"S0100-204X2010000700005-scl","Heliotropic responses of soybean cultivars at three phenological stages and under two water regimes","Rakocevic, Miroslava, Neumaier, Norman, Oliveira, Gustavo Migliorini de, Nepomuceno, Alexandre Lima, Farias, José Renato Bouças","Pesquisa Agropecuária Brasileira; 45(7); 661-670","Pesquisa Agropecuária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700005&lang=pt" 
"S0100-204X2010000700006-scl","Mating type, mefenoxam sensitivity, and pathotype diversity in Phytophthora infestans isolates from tomato in Brazil","Miranda, Bruno Eduardo Cardozo de, Suassuna, Nelson Dias, Reis, Ailton","Pesquisa Agropecuária Brasileira; 45(7); 671-679","Pesquisa Agropecuária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700006&lang=pt" 
"S0100-204X2010000700007-scl","Parent selection for cocoa resistance to witches&#039;-broom","Silva, Stela Dalva Vieira Midlej, Luz, Edna Dora Martins Newman, Pires, José Luis, Yamada, Milton Macoto, Santos Filho, Lindolfo Pereira dos","Pesquisa Agropecuária Brasileira; 45(7); 680-685","Pesquisa Agropecuária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700007&lang=pt" 
"S0100-204X2010000700008-scl","Proteção do cafeeiro contra cercosporiose por acibenzolar-S-metil e proteína harpina","Galdeano, Diogo Manzano, Guzzo, Sylvia Dias, Patrício, Flávia Rodrigues Alves, Harakava, Ricardo","Pesquisa Agropecuária Brasileira; 45(7); 686-692","Pesquisa Agropecuária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700008&lang=pt" 
"S0100-204X2010000700009-scl","Stability of Citrus tristeza virus protective isolates in field conditions","Costa, Alessandra Tenório, Nunes, William Mário de Carvalho, Zanutto, Carlos Alexandre, Müller, Gerd Walter","Pesquisa Agropecuária Brasileira; 45(7); 693-700","Pesquisa Agropecuária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700009&lang=pt" 
"S0100-204X2010000700010-scl","Development of herbicide-tolerant irrigated rice cultivars","Rangel, Paulo Hideo Nakano, Moura Neto, Francisco Pereira, Fagundes, Paulo Ricardo Reis, Magalhães Junior, Ariano Martins de, Morais, Orlando Peixoto de, Schmidt, Andréa Branco, Mendonça, João Antônio, Santiago, Carlos Martins, Rangel, Priscila Nascimento, Cutrim, Veridiano dos Anjos, Ferreira, Márcio Elias","Pesquisa Agropecuária Brasileira; 45(7); 701-708","Pesquisa Agropecuária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700010&lang=pt" 
"S0100-204X2010000700011-scl","Parâmetros genéticos de caracteres agronômicos em genótipos de mamoneira","Passos, Adriana Rodrigues, Silva, Simone Alves, Souza, Cássia da Silva, Souza, Carlos Magno Marques de, Fernandes, Luciel dos Santos","Pesquisa Agropecuária Brasileira; 45(7); 709-714","Pesquisa Agropecuária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700011&lang=pt" 
"S0100-204X2010000700012-scl","Screening of Brazilian soybean genotypes with high potential for somatic embryogenesis and plant regeneration","Droste, Annette, Silva, Anelise Machado da, Souza, Iliane Freitas de, Wiebke-Strohm, Beatriz, Bücker-Neto, Lauro, Bencke, Marta, Sauner, Márcia Viviane, Bodanese-Zanettini, Maria Helena","Pesquisa Agropecuária Brasileira; 45(7); 715-720","Pesquisa Agropecuária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700012&lang=pt" 
"S0100-204X2010000700013-scl","Subunit composition of seed storage proteins in high-protein soybean genotypes","Taski-Ajdukovic, Ksenija, Djordjevic, Vuk, Vidic, Milos, Vujakovic, Milka","Pesquisa Agropecuária Brasileira; 45(7); 721-729","Pesquisa Agropecuária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700013&lang=pt" 
"S0100-204X2010000700014-scl","Development and fruit yield of strawberry plants as affected by crown diameter and plantlet growing period","Cocco, Carine, Andriolo, Jerônimo Luiz, Erpen, Lígia, Cardoso, Francieli Lima, Casagrande, Gustavo Spreckelsen","Pesquisa Agropecuária Brasileira; 45(7); 730-736","Pesquisa Agropecuária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700014&lang=pt" 
"S0100-204X2010000700015-scl","Desempenho e morfologia hepática de juvenis de tilápia-do-nilo alimentados com dietas suplementadas com metionina e colina","Graciano, Thêmis Sakaguti, Natali, Maria Raquel Marçal, Vidal, Luiz Vítor Oliveira, Michelato, Mariana, Righetti, José Sérgio, Furuya, Wilson Massamitu","Pesquisa Agropecuária Brasileira; 45(7); 737-743","Pesquisa Agropecuária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700015&lang=pt" 
"S0100-204X2010000700016-scl","Controle de tráfego agrícola e atributos físicos do solo em área cultivada com cana-de-açúcar","Roque, Antoniane Arantes de Oliveira, Souza, Zigomar Menezes de, Barbosa, Ronny Sobreira, Souza, Gustavo Soares de","Pesquisa Agropecuária Brasileira; 45(7); 744-750","Pesquisa Agropecuária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700016&lang=pt" 
"S0100-204X2010000700018-scl","Valor nutritivo do colmo de híbridos de milho colhidos em três estádios de maturidade","Salazar, Diego Reynaga, Stabile, Samuel dos Santos, Guimarães, Paula de Souza, Paterniani, Maria Elisa Ayres Guidetti Zagatto, Santos, Marcos Veiga dos, Silva, Luis Felipe Prada e","Pesquisa Agropecuária Brasileira; 45(7); 758-766","Pesquisa Agropecuária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700018&lang=pt" 
"S0100-204X2010000700001-scl","Método para monitoramento de ninfas de cigarras e controle com inseticidas em reflorestamentos com paricá","Lunz, Alexandre Mehl, Azevedo, Roni de, Mourão Júnior, Moisés, Monteiro, Odineila Martins, Lechinoski, Alessandro, Zaneti, Luciano Zumerle","Pesquisa Agropecuária Brasileira; 45(7); 631-637","Pesquisa Agropecuária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700001&lang=pt" 
"S0100-204X2010000700017-scl","Componentes não integrantes da carcaça de cabritos alimentados em pastejo na Caatinga","Bezerra, Sharleny Braz Lobato, Veras, Antônia Sherlânea Chaves, Silva, Dulciene Karla de Andrade, Ferreira, Marcelo de Andrade, Pereira, Kedes Paulo, Almeida, Josimar Santos de, Santos, Julio César de Araújo","Pesquisa Agropecuária Brasileira; 45(7); 751-757","Pesquisa Agropecuária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700017&lang=pt" 
"S0100-204X2010000700004-scl","Growth regulators, culture media and antibiotics in the in vitro shoot regeneration from mature tissue of citrus cultivars","Oliveira, Maria Luiza Peixoto de, Costa, Marcio Gilberto Cardoso, Silva, Crislene Viana da, Otoni, Wagner Campos","Pesquisa Agropecuária Brasileira; 45(7); 654-660","Pesquisa Agropecuária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000700004&lang=pt" 
"S1516-35982010000700001-scl","Produção de gado de corte e de pastagem de aveia em sistema de integração lavoura-pecuária em presença e ausência de trevo e nitrogênio","Assmann, Tangriani Simioni, Assmann, Alceu Luiz, Assmann, Joice Mari, Soares, André Brugnara, Bortolli, Marcos Antonio de","Revista Brasileira de Zootecnia; 39(7); 1387-1397","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700001&lang=pt" 
"S1516-35982010000700002-scl","Bromatological and microbiological characteristics of sugarcane silages treated with calcium oxide","Cavali, Jucilene, Pereira, Odilon Gomes, Valadares Filho, Sebastião de Campos, Santos, Edson Mauro, Carvalho, Gleidson Giordano Pinto de, Santos, Márcia Vitória, Porto, Marlos Oliveira, Rodrigues, Juliana Ferraz Huback","Revista Brasileira de Zootecnia; 39(7); 1398-1408","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700002&lang=pt" 
"S1516-35982010000700004-scl","Características de produção e qualidade nutricional de genótipos de capim- colonião colhidos em três estádios de maturidade","Stabile, Samuel dos Santos, Salazar, Diego Reynaga, Jank, Liana, Rennó, Francisco Palma, Silva, Luís Felipe Prada e","Revista Brasileira de Zootecnia; 39(7); 1418-1428","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700004&lang=pt" 
"S1516-35982010000700006-scl","Efeitos de ambiente e estimativas de parâmetros genéticos para características de carcaça em bovinos da raça Canchim criados em pastagem","Meirelles, Sarah Laguna, Alencar, Maurício Mello de, Oliveira, Henrique Nunes de, Regitano, Luciana Correia de Almeida","Revista Brasileira de Zootecnia; 39(7); 1437-1442","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700006&lang=pt" 
"S1516-35982010000700008-scl","Fontes de óleo e níveis de suplementação de vitamina E na ração sobre a qualidade do sêmen suíno acondicionado a 17 e 5ºC","Moraes, Elenice Andrade, Torres, Ciro Alexandre Alves, Guimarães, José Domingos, Carvalho, Giovanni Ribeiro de, Murgas, Luis David Solis, Costa, Eduardo Paulino da","Revista Brasileira de Zootecnia; 39(7); 1450-1456","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700008&lang=pt" 
"S1516-35982010000700010-scl","Human resources in artificial insemination of beef cattle: profile of managers and inseminators","Russi, Lívia dos Santos, Costa-e-Silva, Eliane Vianna da, Zúccari, Carmem Estefânia Serra Neto, Recalde, Caciliana da Silva","Revista Brasileira de Zootecnia; 39(7); 1464-1470","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700010&lang=pt" 
"S1516-35982010000700012-scl","Infestação natural de fêmeas bovinas de corte por ectoparasitas na Região Sudeste do Brasil","Silva, Ana Mary da, Alencar, Maurício Mello de, Regitano, Luciana Correia de Almeida, Oliveira, Márcia Cristina de Sena","Revista Brasileira de Zootecnia; 39(7); 1477-1482","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700012&lang=pt" 
"S1516-35982010000700013-scl","Alternatives for analysis of performance data and ranking of Charolais x Nellore crossbred bulls in performance tests","Toral, Fábio Luiz Buranelo, Alencar, Maurício Mello de","Revista Brasileira de Zootecnia; 39(7); 1483-1490","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700013&lang=pt" 
