"S0021-75572011000500016-scl","Gravidade das coinfecções virais em lactentes hospitalizados com infecção por vírus sincicial respiratório","Bezerra, Patrícia G. M., Duarte, Maria do Carmo M. B., Britto, Murilo C. A., Correia, Jailson B.","Jornal de Pediatria; 87(5); 461-462","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000500016&lang=pt" 
"S1981-77462011000200009-scl","Uso de metodologias ativas na formação técnica do agente comunitário de saúde","Pedrosa, Ivanilda Lacerda, Lira, Gildeci Alves de, Oliveira, Bernadete de, Silva, Maria do Socorro Moura Lins, Santos, Maria Betânea dos, Silva, Eliete Alves da, Freire, Djacyr Magna Cabral","Trabalho, Educação e Saúde; 9(2); 319-332","Trabalho, Educação e Saúde","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462011000200009&lang=pt" 
"S0100-67622011000600001-scl","Estrutura genética em microescala espacial de Myrcia splendens (Myrtaceae)","Brandão, Murilo Malveira, Vieira, Fábio de Almeida, Carvalho, Dulcinéia de","Revista Árvore; 35(5); 957-964","Revista Árvore","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622011000600001&lang=pt" 
"S0100-67622011000600002-scl","Colonização micorrízica em plantios de eucalipto","Campos, Daniela Tiago da Silva, Silva, Marliane de Cássia Soares da, Luz, José Maria Rodrigues da, Telesfora, Rosenval Junior, Kasuya, Maria Catarina Megumi","Revista Árvore; 35(5); 965-974","Revista Árvore","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622011000600002&lang=pt" 
"S0100-67622011000600003-scl","Germinação e vigor de sementes de Myracrodruon urundeuva Allemão em diferentes substratos e temperaturas","Guedes, Roberta Sales, Alves, Edna Ursulino, Gonçalves, Edilma Pereira, Colares, Pedro Nóbrega Quintas, Medeiros, Matheus Serrano de, Viana, Jeandson Silva","Revista Árvore; 35(5); 975-982","Revista Árvore","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622011000600003&lang=pt" 
"S0100-67622011000600004-scl","Efeito de macronutrientes sobre o crescimento e qualidade de mudas de canafístula cultivadas em Latossolo Vermelho-Amarelo distrófico","Cruz, Cezar Augusto Fonseca e, Cunha, Ana Catarina Monteiro Carvalho Mori da, Paiva, Haroldo Nogueira de, Neves, Júlio César Lima","Revista Árvore; 35(5); 983-995","Revista Árvore","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622011000600004&lang=pt" 
"S0100-67622011000600005-scl","Respostas fisiológicas e anatômicas de plantas jovens de eucalipto expostas ao cádmio","Marques, Teresa Cristina Lara Lanza de Sá e Melo, Soares, Angela Maria, Gomes, Marcelo Pedrosa, Martins, Giordane","Revista Árvore; 35(5); 997-1006","Revista Árvore","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622011000600005&lang=pt" 
"S0100-67622011000600006-scl","Germinação de sementes de Caesalpinia pyramidalis Tul. (Catingueira) submetidas a deficiência hídrica","Antunes, Cimille Gabrielle Cardoso, Pelacani, Claudineia Regina, Ribeiro, Renata Conduru, Souza, Jonaicon Vieira de, Souza, Cintia Luiza Mascarenhas de, Castro, Renato Delmondez de","Revista Árvore; 35(5); 1007-1015","Revista Árvore","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622011000600006&lang=pt" 
"S0100-67622011000600010-scl","Equações hipsométricas, volumétricas e de taper para onze espécies nativas","Soares, Carlos Pedro Boechat, Martins, Fabrina Bolzan, Leite Junior, Heitor Urias, Silva, Gilson Fernandes da, Figueiredo, Lívia Thaís Moreira de","Revista Árvore; 35(5); 1039-1053","Revista Árvore","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622011000600010&lang=pt" 
"S0100-67622011000600018-scl","Efeito de borda na diversidade, composição e estrutura da comunidade arbórea em uma floresta estacional decidual no Brasil Central","Sampaio, Alexandre Bonesso, Scariot, Aldicir","Revista Árvore; 35(5); 1121-1134","Revista Árvore","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622011000600018&lang=pt" 
"S0100-67622011000600012-scl","Comparação dos valores estimados por amostragem na caracterização da estrutura de uma área de floresta na Amazônia com as informações registradas no censo florestal","Cavalcanti, Francisco José de Barros, Machado, Sebastião do Amaral, Osokawa, Roberto Tuyuoshy, Cunha, Ulisses Silva da","Revista Árvore; 35(5); 1061-1068","Revista Árvore","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622011000600012&lang=pt" 
"S0100-67622011000600017-scl","Regeneração de uma população natural de Araucaria angustifolia (Araucariaceae)","Paludo, Giovani Festa, Mantovani, Adelar, Reis, Maurício Sedrez dos","Revista Árvore; 35(5); 1107-1119","Revista Árvore","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622011000600017&lang=pt" 
"S0100-879X2011001000006-scl","New multilocus sequence typing of MRSA in São Paulo, Brazil","Carmo, M.S., Inoue, F., Andrade, S.S., Paschoal, L., Silva, F.M., Oliveira, V.G.S., Pignatari, A.C.C.","Brazilian Journal of Medical and Biological Research; 44(10); 1013-1017","Brazilian Journal of Medical and Biological Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2011001000006&lang=pt" 
"S0100-879X2011001000008-scl","Moderate intensity physical training accelerates healing of full-thickness wounds in mice","Zogaib, F.G., Monte-Alto-Costa, A.","Brazilian Journal of Medical and Biological Research; 44(10); 1025-1035","Brazilian Journal of Medical and Biological Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2011001000008&lang=pt" 
"S0100-879X2011001000007-scl","Typical and atypical enteropathogenic Escherichia coli bacterial translocation associated with tissue hypoperfusion in rats","Liberatore, A.M.A., Moreira, F.C., Gomes, T.A.T., Menchaca-Diaz, J.L., Koh, I.H.J.","Brazilian Journal of Medical and Biological Research; 44(10); 1018-1024","Brazilian Journal of Medical and Biological Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2011001000007&lang=pt" 
"S0100-879X2011001000004-scl","Reference value of brachial-ankle pulse wave velocity for the eastern Chinese population and potential influencing factors","Zi-Sheng, Ai, Jue, Li, Zhong-Min, Liu, Hui-Min, Fan, Zhang, Dai-Fu, Yun, Zhu, Zhang, Li-Juan, Zhu, Wen-Qing, Bao, Yan","Brazilian Journal of Medical and Biological Research; 44(10); 1000-1005","Brazilian Journal of Medical and Biological Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2011001000004&lang=pt" 
"S0100-879X2011001000012-scl","Hypothyroidism decreases proinsulin gene expression and the attachment of its mRNA and eEF1A protein to the actin cytoskeleton of INS-1E cells","Goulart-Silva, F., Serrano-Nascimento, C., Nunes, M.T.","Brazilian Journal of Medical and Biological Research; 44(10); 1060-1067","Brazilian Journal of Medical and Biological Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2011001000012&lang=pt" 
"S0100-879X2011001000013-scl","CorrectionBraz J Med Biol Res 2011; 44(8): 754-761Semi-automatic measurement of visual verticality perception in humans reveals a new category of visual field dependency","Kaleff, C.R., Aschidamini, C., Baron, J., Di Leone, C.N., Canavarro, S., Vargas, C.D.","Brazilian Journal of Medical and Biological Research; 44(10); 1068-1068","Brazilian Journal of Medical and Biological Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2011001000013&lang=pt" 
"S0100-879X2011001000014-scl","CorrectionBraz J Med Biol Res 2011; 44(8): 793-800Candidate gene linkage analysis indicates genetic heterogeneity in Marfan syndrome","Teixeira, L.V.S., Lezirovitz, K., Pereira, L.V., Perez, A.B.A.","Brazilian Journal of Medical and Biological Research; 44(10); 1069-1069","Brazilian Journal of Medical and Biological Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2011001000014&lang=pt" 
"S0100-879X2011001000005-scl","Education, tobacco smoking, alcohol consumption, and IL-2 and IL-6 gene polymorphisms in the survival of head and neck cancer","López, R.V.M., Zago, M.A., Eluf-Neto, J., Curado, M.P., Daudt, A.W., da Silva-Junior, W.A., Zanette, D.L., Levi, J.E., de Carvalho, M.B., Kowalski, L.P., Abrahão, M., de Góis-Filho, J.F., Boffetta, P., Wünsch-Filho, V.","Brazilian Journal of Medical and Biological Research; 44(10); 1006-1012","Brazilian Journal of Medical and Biological Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2011001000005&lang=pt" 
"S0034-89102011000500009-scl","Poluição da queima de cana e sintomas respiratórios em escolares de Monte Aprazível, SP","Riguera, Denise, André, Paulo Afonso, Zanetta, Dirce Maria Trevisan","Revista de Saúde Pública; 45(5); 878-886","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500009&lang=pt" 
"S0034-89102011000500001-scl","Edentulism and shortened dental arch in Brazilian elderly from the National Survey of Oral Health 2003","Ribeiro, Marco Túlio Freitas, Rosa, Marco Aurélio Camargo da, Lima, Rosa Maria Natal de, Vargas, Andréa Maria Duarte, Haddad, João Paulo Amaral, Ferreira e Ferreira, Efigênia","Revista de Saúde Pública; 45(5); 817-823","Revista de Saúde Pública","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500001&lang=pt" 
"S0034-89102011000500003-scl","Detección precoz de cáncer de cérvix según los discursos de las matronas de atención primaria en Segovia, España","Otero, Laura, Sanz, Belén, Blasco, Teresa","Revista de Saúde Pública; 45(5); 831-836","Revista de Saúde Pública","Inglês, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500003&lang=pt" 
"S0034-89102011000500006-scl","Sisprenatal como instrumento de avaliação da qualidade da assistência à gestante","Andreucci, Carla Betina, Cecatti, Jose Guilherme, Macchetti, Camila Elias, Sousa, Maria Helena","Revista de Saúde Pública; 45(5); 854-864","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500006&lang=pt" 
"S0034-89102011000500002-scl","Validity of self-reported hearing loss in adults: performance of three single questions","Ferrite, Silvia, Santana, Vilma Sousa, Marshall, Stephen William","Revista de Saúde Pública; 45(5); 824-830","Revista de Saúde Pública","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500002&lang=pt" 
"S0034-89102011000500022-scl","Understanding the health effects of soyfoods and unfair characterization of promotional efforts by the soyfood industry","","Revista de Saúde Pública; 45(5); 986-990","Revista de Saúde Pública","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500022&lang=pt" 
"S0034-89102011000500014-scl","Sleep, stress and compensatory behaviors in Australian nurses and midwives","Dorrian, Jillian, Paterson, Jessica, Dawson, Drew, Pincombe, Jan, Grech, Carol, Rogers, Ann E","Revista de Saúde Pública; 45(5); 922-930","Revista de Saúde Pública","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500014&lang=pt" 
"S0034-89102011000500004-scl","Sensibilidade e especificidade no diagnóstico de hipertensão por diferentes métodos","Nascimento, Larissa Rangel, Coelli, Anna Paula, Cade, Nágela Valadão, Mill, José Geraldo, Molina, Maria del Carmen Bisi","Revista de Saúde Pública; 45(5); 837-844","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500004&lang=pt" 
"S0034-89102011000500018-scl","Qualidade da água para consumo humano e concentração de fluoreto","Frazão, Paulo, Peres, Marco A, Cury, Jaime A","Revista de Saúde Pública; 45(5); 964-973","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500018&lang=pt" 
"S0034-89102011000500007-scl","Associação entre abuso de álcool durante a gestação e o peso ao nascer","Silva, Ivelissa da, Quevedo, Luciana de Avila, Silva, Ricardo Azevedo da, Oliveira, Sandro Schreiber de, Pinheiro, Ricardo Tavares","Revista de Saúde Pública; 45(5); 864-869","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500007&lang=pt" 
"S0034-89102011000500011-scl","Desigualdades socioeconômicas nos gastos e comprometimento da renda com medicamentos no Sul do Brasil","Boing, Alexandra Crispim, Bertoldi, Andréa Dâmaso, Peres, Karen Glazer","Revista de Saúde Pública; 45(5); 897-905","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500011&lang=pt" 
"S0034-89102011000500012-scl","Aplicações diretas para aquisição de medicamentos no Sistema Único de Saúde","Vieira, Fabiola Sulpino, Zucchi, Paola","Revista de Saúde Pública; 45(5); 906-913","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500012&lang=pt" 
"S0034-89102011000500021-scl","Objeção de consciência e aborto: direitos e deveres dos médicos na saúde pública","Diniz, Debora","Revista de Saúde Pública; 45(5); 981-985","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500021&lang=pt" 
"S0034-89102011000500005-scl","Qualidade das informações registradas nas declarações de óbito fetal em São Paulo, SP","Almeida, Marcia Furquim de, Alencar, Gizelton Pereira, Schoeps, Daniela, Minuci, Elaine Garcia, Silva, Zilda Pereira da, Ortiz, Luis Patrício, Novaes, Hillegonda Maria Dutilh, Alencar, Airlane Pereira, Raspantini, Priscila Ribeiro, Santos, Patrícia Carla dos","Revista de Saúde Pública; 45(5); 845-853","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500005&lang=pt" 
"S0034-89102011000500010-scl","Doença pulmonar obstrutiva crônica e fatores associados em São Paulo, SP, 2008-2009","Sousa, Clóvis Arlindo de, César, Chester Luiz Galvão, Barros, Marilisa Berti de Azevedo, Carandina, Luana, Goldbaum, Moisés, Pereira, Júlio Cesar Rodrigues","Revista de Saúde Pública; 45(5); 887-896","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500010&lang=pt" 
"S0034-89102011000500015-scl","Efeito de ação educativa participativa no conhecimento de professores do ensino básico sobre malária","Suárez-Mutis, Martha Cecilia, Coura, José Rodrigues, Massara, Cristiano Lara, Schall, Virginia Torres","Revista de Saúde Pública; 45(5); 931-937","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500015&lang=pt" 
"S0034-89102011000500017-scl","Acidentes de trânsito no Brasil de 1998 a 2010: muitas mudanças e poucos resultados","Bacchieri, Giancarlo, Barros, Aluísio J D","Revista de Saúde Pública; 45(5); 949-963","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500017&lang=pt" 
"S0036-46652011000500001-scl","Identification of respiratory virus in infants with congenital heart disease by comparison of different methods","Kanashiro, Tatiana Mitiko, Vilas Boas, Lucy Santos, Thomaz, Ana Maria, Tozetto-Mendoza, Tania Regina, Setsuko, Mônica, Machado, Clarisse Martins","Revista do Instituto de Medicina Tropical de São Paulo; 53(5); 241-246","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652011000500001&lang=pt" 
"S0036-46652011000500003-scl","Sandfly fauna (Diptera: Psychodidae) in Parque do Sabiá complex, Uberlândia, Minas Gerais, Brazil","Rodrigues, Elisângela de Azevedo Silva, Andrade Filho, José Dilermando, Limongi, Jean Ezequiel, Paula, Márcia Beatriz Cardoso de","Revista do Instituto de Medicina Tropical de São Paulo; 53(5); 255-258","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652011000500003&lang=pt" 
"S0036-46652011000500005-scl","Impact of Taraxerol in combination with extract of Euphorbia tirucalli plant on biological parameters of Lymnaea acuminata","Chauhan, Saroj, Singh, Ajay","Revista do Instituto de Medicina Tropical de São Paulo; 53(5); 265-270","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652011000500005&lang=pt" 
"S0036-46652011000500006-scl","Bait formulations of molluscicides and their effects on biochemical changes in the ovotestis of snail Lymnaea acuminata (Mollusca; Gastropoda:Lymnaeidae)","Kumar, Pradeep, Singh, Vinay Kumar, Singh, D.K.","Revista do Instituto de Medicina Tropical de São Paulo; 53(5); 271-275","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652011000500006&lang=pt" 
"S0036-46652011000500007-scl","Environmental analyses of the parasitic profile found in the sandy soil from the Santos municipality beaches, SP, Brazil","Rocha, Silvana, Pinto, Rosa Maria Ferreiro, Floriano, Aline Petrollini, Teixeira, Lais Helena, Bassili, Bianca, Martinez, Araceles, Costa, Sergio Olavo Pinto da, Caseiro, Marcos Montani","Revista do Instituto de Medicina Tropical de São Paulo; 53(5); 277-281","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652011000500007&lang=pt" 
"S0036-46652011000500008-scl","Use of elisa employing homologous and heterologous antigens for the detection of IgG and subclasses (IgG1 and IgG2) in the diagnosis of Canine visceral leishmaniasis","Ribeiro, Flávia Coelho, Schubach, Armando de O., Mouta-Confort, Eliame, Pacheco, Tânia M.V., Madeira, Maria de Fátima, Abboud, Luiz Cláudio de Souza, Honse, Carla de Oliveira, Alves, Andreia Silva, Marzochi, Mauro C.A.","Revista do Instituto de Medicina Tropical de São Paulo; 53(5); 283-289","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652011000500008&lang=pt" 
"S0036-46652011000500002-scl","Induction of phagocytic activity and nitric-oxide production in natural populations of Trypanosoma Cruzi I and II from the state of Paraná, Brazil","Zalloum, Leila, Lala, Eliane Raquel Peres, Moreira, Neide Martins, Silveira, Thaís Gomes Verzignassi, Dalálio, Márcia Machado de Oliveira, Toledo, Max Jean de Ornelas, Gomes, Mônica Lúcia, Araújo, Silvana Marques de","Revista do Instituto de Medicina Tropical de São Paulo; 53(5); 247-253","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652011000500002&lang=pt" 
"S0034-89102011000500008-scl","Influência do consumo alimentar na gestação sobre a retenção de peso pós-parto","Martins, Ana Paula Bortoletto, Benicio, Maria Helena D&#039;Aquino","Revista de Saúde Pública; 45(5); 870-877","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500008&lang=pt" 
"S0034-89102011000500016-scl","Evolução do consumo de crack em coorte com histórico de tratamento","Dias, Andréa Costa, Araújo, Marcelo Ribeiro, Laranjeira, Ronaldo","Revista de Saúde Pública; 45(5); 938-948","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500016&lang=pt" 
"S0034-89102011000500013-scl","Fatores associados a patologias de pregas vocais em professores","Souza, Carla Lima de, Carvalho, Fernando Martins, Araújo, Tânia Maria de, Reis, Eduardo José Farias Borges dos, Lima, Verônica Maria Cadena, Porto, Lauro Antonio","Revista de Saúde Pública; 45(5); 914-921","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500013&lang=pt" 
"S1851-82652011000300001-arg","Las tecnologías de la información y la comunicación en el Espacio Europeo de Educación Superior","San Miguel del Hoyo, Begoña","Salud colectiva; 7(); S5-S7","Salud colectiva","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-82652011000300001&lang=pt" 
"S1851-82652011000300003-arg","Acceso Abierto: nuevos modelos de edición científica en entornos web 2.0","Veiga de Cabo, Jorge, Martín-Rodero, Helena","Salud colectiva; 7(); S19-S27","Salud colectiva","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-82652011000300003&lang=pt" 
"S1851-82652011000300008-arg","Plataforma de e-servicios para educación e higiene nutricionales, orientada a la población infantil","Álvarez Sabucedo, Luis, Míguez Pérez, Rubén, Santos Gago, Juan M, Alonso Rorís, Victor M, Mikic, Fernando","Salud colectiva; 7(); S71-S81","Salud colectiva","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-82652011000300008&lang=pt" 
"S1851-82652011000300004-arg","Investigación virtual en salud: las tecnologías de la información y la comunicación como factor revolucionador en el modo de hacer ciencia","Wanden-Berghe, Carmina, Sabucedo, Luis, Martínez de Victoria, Ignacio","Salud colectiva; 7(); S29-S38","Salud colectiva","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-82652011000300004&lang=pt" 
"S0034-89102011000500019-scl","Infecção pelo vírus da hepatite C em gestantes em Mato Grosso do Sul, 2005-2007","Pinto, Clarice Souza, Martins, Regina Maria Bringel, Andrade, Sonia Maria Oliveira de, Stief, Alcione Cavalheiro Faro, Oliveira, Roberto Dias de, Castro, Ana Rita Coimbra Motta de","Revista de Saúde Pública; 45(5); 974-976","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500019&lang=pt" 
"S0034-89102011000500025-scl","Desafios da tuberculose diante da resistência microbiana","","Revista de Saúde Pública; 45(5); 997-1000","Revista de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500025&lang=pt" 
"S0034-89102011000500024-scl","Nova Comissão Nacional de Incorporação de Tecnologias de Saúde e impacto ao Sistema Único de Saúde","","Revista de Saúde Pública; 45(5); 993-996","Revista de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500024&lang=pt" 
"S0034-89102011000500020-scl","Oviposición diaria de Aedes aegypti en Orán, Salta, Argentina","Estallo, Elizabet Lilia, Ludueña-Almeida, Francisco, Scavuzzo, Carlos Marcelo, Zaidenberg, Mario, Introini, María Virginia, Almirón, Walter Ricardo","Revista de Saúde Pública; 45(5); 977-980","Revista de Saúde Pública","Inglês, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500020&lang=pt" 
"S0034-89102011000500023-scl","Validação de questionários de atividade física: papel do teste cardiopulmonar de exercício","","Revista de Saúde Pública; 45(5); 991-992","Revista de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000500023&lang=pt" 
"S0036-46652011000500004-scl","Effect of bioactive compounds extracted from euphorbious plants on hematological and biochemical parameters of Channa punctatus","Shahi, Jaya, Singh, Ajay","Revista do Instituto de Medicina Tropical de São Paulo; 53(5); 259-263","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652011000500004&lang=pt" 
"S0036-46652011000500009-scl","Rhodococcus equi infection after reduction mammaplasty in an immunocompetent patient","Sandkovsky, Uriel, Sandkovsky, Gabriel, Sordillo, Emilia M., Polsky, Bruce","Revista do Instituto de Medicina Tropical de São Paulo; 53(5); 291-294","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652011000500009&lang=pt" 
"S0036-46652011000500010-scl","A historical note on an imported case of loiasis in Rio de Janeiro, Brazil, 1964","Giardulli, Antonio, Paulo Filho, Guilherme Dolanda, Colombini, Giovanni Nicola Urberto Italiano, Eyer-Silva, Walter de Araújo, Basilio-de-Oliveira, Carlos Alberto","Revista do Instituto de Medicina Tropical de São Paulo; 53(5); 295-297","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652011000500010&lang=pt" 
"S0036-46652011000500011-scl","Tapeworm infection in the tongue","Alves, Ana Paula Negreiros Nunes, Nogueira, Tereza Neuma Albuquerque Gomes, Teixeira, Maria Jania, Costa, Fábio Wildson Gurgel, Sousa, Fabrício Bitu","Revista do Instituto de Medicina Tropical de São Paulo; 53(5); 299-300","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652011000500011&lang=pt" 
"S0100-879X2011001000010-scl","Effects of chronic corticosterone and imipramine administration on panic and anxiety-related responses","Diniz, L., dos Reis, B.B., de Castro, G.M., Medalha, C.C., Viana, M.B.","Brazilian Journal of Medical and Biological Research; 44(10); 1048-1053","Brazilian Journal of Medical and Biological Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2011001000010&lang=pt" 
"S0100-879X2011001000001-scl","Effect of high-fat diets on body composition, lipid metabolism and insulin sensitivity, and the role of exercise on these parameters","Coelho, D.F., Pereira-Lancha, L.O., Chaves, D.S., Diwan, D., Ferraz, R., Campos-Ferraz, P.L., Poortmans, J.R., Lancha Junior, A.H.","Brazilian Journal of Medical and Biological Research; 44(10); 966-972","Brazilian Journal of Medical and Biological Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2011001000001&lang=pt" 
"S0100-879X2011001000009-scl","The inflammatory stimulus of a natural latex biomembrane improves healing in mice","Andrade, T.A.M., Iyer, A., Das, P.K., Foss, N.T., Garcia, S.B., Coutinho-Netto, J., Jordão-Jr., A.A., Frade, M.A.C.","Brazilian Journal of Medical and Biological Research; 44(10); 1036-1047","Brazilian Journal of Medical and Biological Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2011001000009&lang=pt" 
"S0100-879X2011001000003-scl","A link between sleep loss, glucose metabolism and adipokines","Padilha, H.G., Crispim, C.A., Zimberg, I.Z., De-Souza, D.A., Waterhouse, J., Tufik, S., de-Mello, M.T","Brazilian Journal of Medical and Biological Research; 44(10); 992-999","Brazilian Journal of Medical and Biological Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2011001000003&lang=pt" 
"S0100-879X2011001000011-scl","Reduced hippocampal GABAergic function in Wistar audiogenic rats","Drumond, L.E., Kushmerick, C., Guidine, P.A.M., Doretto, M.C., Moraes, M.F.D., Massensini, A.R.","Brazilian Journal of Medical and Biological Research; 44(10); 1054-1059","Brazilian Journal of Medical and Biological Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2011001000011&lang=pt" 
"S0121-49932011000200003-col","Revista de Ingeniería: 20 años (1991 y 2011)","Bolaños, Paola Estrella","Revista de Ingeniería; (spe34); 7-10","Revista de Ingeniería","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932011000200003&lang=pt" 
"S0121-49932011000200008-col","Clusters minero energéticos en Colombia: Desarrollo, hallazgos y propuestas*","Cadena, Ángela, Pinzón, William","Revista de Ingeniería; (spe34); 49-60","Revista de Ingeniería","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932011000200008&lang=pt" 
