"S0034-83762005000400001-mex","El registro obligatorio de los ensayos clínicos terapéuticos. Pros y contras","Ponce de León, Sergio","Revista de investigación clínica; 57(4); 496-497","Revista de investigación clínica","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0034-83762005000400001&lang=pt" 
"S0120-56092005000200006-col","Viviendas inteligentes (Domótica)","Herrera Quintero, Luis Felipe","Ingeniería e Investigación; 25(2); 47-52","Ingeniería e Investigación","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092005000200006&lang=pt" 
"S0120-56092005000200005-col","GAC: Una metodología para la creación de sitios web de contenido dinámico","Charalambos, Jean Pierre, Martínez, José Andrés","Ingeniería e Investigación; 25(2); 42-46","Ingeniería e Investigación","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092005000200005&lang=pt" 
"S0120-56092005000200004-col","Vigilancia como herramienta de innovación y desarrollo tecnológico: Caso de aplicación: Sector de empaques plásticos flexibles","Vargas, Freddy, Castellanos, Oscar","Ingeniería e Investigación; 25(2); 32-41","Ingeniería e Investigación","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092005000200004&lang=pt" 
"S0120-56092005000200003-col","Aplicación de algoritmos genéticos para la programación de tareas en una celda de manufactura","Delgado A., Efredy, Cortés, Carlos Julio, Duarte V., Oscar","Ingeniería e Investigación; 25(2); 24-31","Ingeniería e Investigación","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092005000200003&lang=pt" 
"S0120-56092005000200002-col","Optimización de la geometría de un eje aplicando algoritmos genéticos","Guzmán, María Alejandra, Delgado, Alberto","Ingeniería e Investigación; 25(2); 15-23","Ingeniería e Investigación","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092005000200002&lang=pt" 
"S0120-56092005000200001-col","Despliegue de Función Calidad (QFD) apoyado mediante técnicaas difusas: Caso prótesis mioeléctrica de mano","Olaya Escobar, Erika Sofía, Cortes Rodríguez, Carlos Julio, Duarte Velasco, Oscar Germán","Ingeniería e Investigación; 25(2); 4-14","Ingeniería e Investigación","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092005000200001&lang=pt" 
"S0120-56092005000200009-col","Transesterificación del aceite de palma con metanol por catálisis heterogénea","Albis Arrieta, Alberto Ricardo, Parra Garrido, Julián Andrés, Sánchez Castellanos, Francisco J.","Ingeniería e Investigación; 25(2); 71-77","Ingeniería e Investigación","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092005000200009&lang=pt" 
"S0120-56092005000200008-col","Estudio de la obtención de sustratos cerámicos para membranas inorgánicos","Camargo Vargas, Gabriel, Galindo V., Hugo Martín","Ingeniería e Investigación; 25(2); 62-70","Ingeniería e Investigación","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092005000200008&lang=pt" 
"S0102-86502005000400001-scl","Pesquisa clínica na Acta Cirúrgica Brasileira","Goldenberg, Saul, Goldenberg, Alberto, Ferreira, Lydia Masako, Montero, Edna Frasson de Souza","Acta Cirurgica Brasileira; 20(4); 270-271","Acta Cirurgica Brasileira","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502005000400001&lang=pt" 
"S0102-86502005000400002-scl","Number of objectives and conclusions in dissertations and thesis","Liebano, Richard Eloin, Dias, Sandra Lopes, Ferreira, Lydia Masako","Acta Cirurgica Brasileira; 20(4); 272-274","Acta Cirurgica Brasileira","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502005000400002&lang=pt" 
"S0102-86502005000400004-scl","Efeito do treinamento físico sobre o tecido ósseo e a concentração sérica de cálcio em camundongos fêmeas ovariectomizadas","Tenório, Angélica da Silva, Alves, Simone Bezerra, Bezerra, Andrezza de Lemos, Souza, Grace Mary Lima, Catanho, Maria Teresa Jansen de Almeida, Tashiro, Tetsuo, Galindo, Lígia Cristina Monteiro, Moraes, Sílvia Regina Arruda de","Acta Cirurgica Brasileira; 20(4); 280-283","Acta Cirurgica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502005000400004&lang=pt" 
"S0102-86502005000400008-scl","Membrana de látex da seringueira (Hevea brasiliensis), com e sem polilisina a 0,1% e tela de marlex na reconstrução de defeitos iatrogênicos da parede abdominal de ratos","Paulo, Neusa Margarida, Lima, Flávia Gontijo de, Siqueira Júnior, Juarez Távora de, Fleury, Luiz Fernando Froes, Sant&#039; Ana, Fabiano José Ferreira de, Borges, Alinne Cardoso, Telles, Thalita da Costa","Acta Cirurgica Brasileira; 20(4); 305-310","Acta Cirurgica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502005000400008&lang=pt" 
"S0102-86502005000400007-scl","Síntese de colágeno após a implantação de telas de polipropileno em parede abdominal de ratos jovens e velhos","Biondo-Simões, Maria de Lourdes Pessole, Westphal, Vanessa L., Paula, Josué Bruginski de, Borsato, Karin Soldatelli, Noronha, Lucia de","Acta Cirurgica Brasileira; 20(4); 300-304","Acta Cirurgica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502005000400007&lang=pt" 
"S0102-311X2005000400034-scl","Análise espacial de dados geográficos","Souza-Santos, Reinaldo","Cadernos de Saúde Pública; 21(4); 1292-1293","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400034&lang=pt" 
"S0102-311X2005000400001-scl","A lenda urbana sobre internações devidas à falta de saneamento","Barcellos, Christovam","Cadernos de Saúde Pública; 21(4); 996-997","Cadernos de Saúde Pública","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400001&lang=pt" 
"S0102-311X2005000400017-scl","O desafio da prevenção da transmissão vertical do HIV no Município de Campos dos Goytacazes, Rio de Janeiro, Brasil","Fernandes, Regina Célia de Souza Campos, Araújo, Luciana Cordeiro de, Medina-Acosta, Enrique","Cadernos de Saúde Pública; 21(4); 1153-1159","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400017&lang=pt" 
"S0102-311X2005000400024-scl","Organizações indígenas e distritalização sanitária: os riscos de &quot;fazer ver&quot; e &quot;fazer crer&quot; nas políticas de saúde","Garnelo, Luiza, Sampaio, Sully","Cadernos de Saúde Pública; 21(4); 1217-1223","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400024&lang=pt" 
"S0102-311X2005000400037-scl","Adherence to long term therapies: evidence for action","Dal-Fabbro, Amaury Lélis","Cadernos de Saúde Pública; 21(4); 1297-1298","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400037&lang=pt" 
"S0102-311X2005000400036-scl","El valor de la salud: historia de la organización panamericana de la salud","Bertolli Filho, Claudio","Cadernos de Saúde Pública; 21(4); 1295-1297","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400036&lang=pt" 
"S0102-311X2005000400032-scl","Clinical, hematological, and molecular characterization of sickle cell anemia pediatric patients from two different cities in Brazil","Lyra, Isa Menezes, Gonçalves, Marilda Souza, Braga, Joseffina A. Pellegrinei, Gesteira, Maria de Fátima, Carvalho, Maria Helena, Saad, Sara Terezinha Olalla, Figueiredo, Maria Stella, Costa, Fernando Ferreira","Cadernos de Saúde Pública; 21(4); 1287-1290","Cadernos de Saúde Pública","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400032&lang=pt" 
"S0102-311X2005000400035-scl","Alcoolismo no trabalho","Karam, Heliete","Cadernos de Saúde Pública; 21(4); 1293-1295","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400035&lang=pt" 
"S0102-311X2005000400033-scl","","","Cadernos de Saúde Pública; 21(4); 1291-1291","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400033&lang=pt" 
"S0102-311X2005000400023-scl","&quot;No dejarse caer en cama&quot;: las mujeres y los servicios de salud","Hernández-Tezoquipa, Isabel, Arenas-Monreal, María de la Luz, Valdez-Santiago, Rosario","Cadernos de Saúde Pública; 21(4); 1210-1216","Cadernos de Saúde Pública","Espanhol","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400023&lang=pt" 
"S0102-311X2005000400037-spa","Adherence to long term therapies: evidence for action","Dal-Fabbro, Amaury Lélis","Cadernos de Saúde Pública; 21(4); 1297-1298","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400037&lang=pt" 
"S0102-311X2005000400036-spa","El valor de la salud: historia de la organización panamericana de la salud","Bertolli Filho, Claudio","Cadernos de Saúde Pública; 21(4); 1295-1297","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400036&lang=pt" 
"S0102-311X2005000400035-spa","Alcoolismo no trabalho","Karam, Heliete","Cadernos de Saúde Pública; 21(4); 1293-1295","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400035&lang=pt" 
"S0102-311X2005000400032-spa","Clinical, hematological, and molecular characterization of sickle cell anemia pediatric patients from two different cities in Brazil","Lyra, Isa Menezes, Gonçalves, Marilda Souza, Braga, Joseffina A. Pellegrinei, Gesteira, Maria de Fátima, Carvalho, Maria Helena, Saad, Sara Terezinha Olalla, Figueiredo, Maria Stella, Costa, Fernando Ferreira","Cadernos de Saúde Pública; 21(4); 1287-1290","Cadernos de Saúde Pública","Inglês","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400032&lang=pt" 
"S0102-311X2005000400034-spa","Análise espacial de dados geográficos","Souza-Santos, Reinaldo","Cadernos de Saúde Pública; 21(4); 1292-1293","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400034&lang=pt" 
"S0102-311X2005000400033-spa","","","Cadernos de Saúde Pública; 21(4); 1291-1291","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400033&lang=pt" 
"S0102-311X2005000400001-spa","A lenda urbana sobre internações devidas à falta de saneamento","Barcellos, Christovam","Cadernos de Saúde Pública; 21(4); 996-997","Cadernos de Saúde Pública","Inglês, Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400001&lang=pt" 
"S0102-311X2005000400016-spa","Atividades de controle do dengue na visão de seus agentes e da população atendida, São José do Rio Preto, São Paulo, Brasil","Baglini, Virgínia, Favaro, Eliane Aparecida, Ferreira, Aline Chimello, Chiaravalloti Neto, Francisco, Mondini, Adriano, Dibo, Margareth R., Barbosa, Angelita A. C., Ferraz, Amena A., Cesarino, Marisa B.","Cadernos de Saúde Pública; 21(4); 1142-1152","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400016&lang=pt" 
"S0102-311X2005000400031-spa","Entomological investigation of a sylvatic yellow fever area in São Paulo State, Brazil","Camargo-Neves, Vera L. F. de, Poletto, Daniela W., Rodas, Lílian A. C., Pachioli, Márcio L., Cardoso, Rubens P., Scandar, Sirle A. S., Sampaio, Susy M. P., Koyanagui, Paulo H., Botti, Mauricio V., Mucci, Luis F., Gomes, Almério de C.","Cadernos de Saúde Pública; 21(4); 1278-1286","Cadernos de Saúde Pública","Inglês","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400031&lang=pt" 
"S0102-311X2005000400030-spa","Assistência e mortalidade neonatal no setor público do Município do Rio de Janeiro, Brasil: uma análise do período 1994/2000","Gomes, Maria Auxiliadora de Souza Mendes, Lopes, José Maria Andrade, Moreira, Maria Elizabeth Lopes, Gianini, Nicole Oliveira Mota","Cadernos de Saúde Pública; 21(4); 1269-1277","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400030&lang=pt" 
"S0102-311X2005000400029-spa","Necessidades de saúde pela voz da sociedade civil e do Estado","Campos, Célia Maria Sivalli, Mishima, Silvana Martins","Cadernos de Saúde Pública; 21(4); 1260-1268","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400029&lang=pt" 
"S0102-311X2005000400028-spa","Autopercepção e condições de saúde bucal em uma população de idosos","Silva, Débora Dias da, Sousa, Maria da Luz Rosário de, Wada, Ronaldo Seichi","Cadernos de Saúde Pública; 21(4); 1251-1259","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400028&lang=pt" 
"S0102-311X2005000400027-spa","Mortalidade perinatal por sífilis congênita: indicador da qualidade da atenção à mulher e à criança","Saraceni, Valéria, Guimarães, Maria Helena Freitas da Silva, Theme Filha, Mariza Miranda, Leal, Maria do Carmo","Cadernos de Saúde Pública; 21(4); 1244-1250","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400027&lang=pt" 
"S0102-311X2005000400026-spa","Lutando contra a AIDS entre meninas adolescentes: os efeitos da Campanha de Carnaval de 2003 do Ministério da Saúde do Brasil","Porto, Mauro Pereira","Cadernos de Saúde Pública; 21(4); 1234-1243","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400026&lang=pt" 
"S0102-311X2005000400025-spa","Avaliação do uso de albumina humana em hospital do Rio de Janeiro, Brasil","Matos, Guacira Corrêa de, Rozenfeld, Suely","Cadernos de Saúde Pública; 21(4); 1224-1233","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400025&lang=pt" 
"S0102-311X2005000400024-spa","Organizações indígenas e distritalização sanitária: os riscos de &quot;fazer ver&quot; e &quot;fazer crer&quot; nas políticas de saúde","Garnelo, Luiza, Sampaio, Sully","Cadernos de Saúde Pública; 21(4); 1217-1223","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400024&lang=pt" 
"S0102-311X2005000400023-spa","&quot;No dejarse caer en cama&quot;: las mujeres y los servicios de salud","Hernández-Tezoquipa, Isabel, Arenas-Monreal, María de la Luz, Valdez-Santiago, Rosario","Cadernos de Saúde Pública; 21(4); 1210-1216","Cadernos de Saúde Pública","Espanhol","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400023&lang=pt" 
"S0102-311X2005000400022-spa","Consumo de nutrientes em adultos e idosos em estudo de base populacional: Projeto Bambuí","Lopes, Aline Cristine Souza, Caiaffa, Waleska Teixeira, Sichieri, Rosely, Mingoti, Sueli Aparecida, Lima-Costa, Maria Fernanda","Cadernos de Saúde Pública; 21(4); 1201-1209","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400022&lang=pt" 
"S0102-311X2005000400021-spa","Factors associated with readmission to a general hospital in Brazil","Castro, Mônica Silva Monteiro de, Carvalho, Marilia Sá, Travassos, Cláudia","Cadernos de Saúde Pública; 21(4); 1186-1200","Cadernos de Saúde Pública","Inglês","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400021&lang=pt" 
"S0102-311X2005000400020-spa","Functional limitations of Brazilian elderly by age and gender differences: data from SABE Survey","Barbosa, Aline R., Souza, José M. P., Lebrão, Maria L., Laurenti, Ruy, Marucci, Maria de Fátima N.","Cadernos de Saúde Pública; 21(4); 1177-1185","Cadernos de Saúde Pública","Inglês","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400020&lang=pt" 
"S0102-311X2005000400019-spa","The hygienic hypothesis and transformations in etiological knowledge: from causal ontology to ontogenesis of the body","Czeresnia, Dina","Cadernos de Saúde Pública; 21(4); 1168-1176","Cadernos de Saúde Pública","Inglês","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400019&lang=pt" 
"S0102-311X2005000400018-spa","Performance on neurological development tests by riverine children with moderate mercury exposure in Amazonia, Brazil","Tavares, Lydia Maria Bocayuva, Câmara, Volney Magalhães, Malm, Olaf, Santos, Elisabeth C. de Oliveira","Cadernos de Saúde Pública; 21(4); 1160-1167","Cadernos de Saúde Pública","Inglês","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400018&lang=pt" 
"S0102-311X2005000400017-spa","O desafio da prevenção da transmissão vertical do HIV no Município de Campos dos Goytacazes, Rio de Janeiro, Brasil","Fernandes, Regina Célia de Souza Campos, Araújo, Luciana Cordeiro de, Medina-Acosta, Enrique","Cadernos de Saúde Pública; 21(4); 1153-1159","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400017&lang=pt" 
"S0102-311X2005000400015-spa","Perfil das intoxicações na infância atendidas pelo Centro de Informação Toxicológica do Rio Grande do Sul (CIT/RS), Brasil","Ramos, Carla Luiza Job, Targa, Maria Beatriz Mostardeiro, Stein, Airton Tetelbom","Cadernos de Saúde Pública; 21(4); 1134-1141","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400015&lang=pt" 
"S0102-311X2005000400014-spa","Estamos realmente detectando violência familiar contra a criança em serviços de saúde? A experiência de um serviço público do Rio de Janeiro, Brasil","Moura, Anna Tereza M. Soares de, Reichenheim, Michael E.","Cadernos de Saúde Pública; 21(4); 1124-1133","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400014&lang=pt" 
"S0102-311X2005000400012-spa","Prevalência da maloclusão e necessidade de tratamento ortodôntico em escolares de 10 a 14 anos de idade em Belo Horizonte, Minas Gerais, Brasil: enfoque psicossocial","Marques, Leandro Silva, Barbosa, Cristiane Carvalho, Ramos-Jorge, Maria Letícia, Pordeus, Isabela Almeida, Paiva, Saul Martins","Cadernos de Saúde Pública; 21(4); 1099-1106","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400012&lang=pt" 
"S0102-311X2005000400011-spa","Determinantes próximos de la fecundidad: comportamiento reproductivo de las indígenas Chamibida de Antioquia, Colombia","Arias-Valencia, Maria Mercedes","Cadernos de Saúde Pública; 21(4); 1087-1098","Cadernos de Saúde Pública","Espanhol","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400011&lang=pt" 
"S0102-311X2005000400010-spa","Gravidez na adolescência, pré-natal e resultados perinatais em Montes Claros, Minas Gerais, Brasil","Goldenberg, Paulete, Figueiredo, Maria do Carmo Tolentino, Silva, Rebeca de Souza e","Cadernos de Saúde Pública; 21(4); 1077-1086","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400010&lang=pt" 
"S0102-311X2005000400007-spa","Fragmentos de uma genealogia do trabalho em saúde: a genealogia como ferramenta de pesquisa","Nardi, Henrique Caetano, Tittoni, Jaqueline, Giannechini, Letícia, Ramminger, Tatiana","Cadernos de Saúde Pública; 21(4); 1045-1054","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400007&lang=pt" 
"S0102-311X2005000400006-spa","A utilização do &quot;fluxograma analisador&quot; para a organização da assistência à saúde no Programa Saúde da Família","Barboza, Tatiane Aparecida Venâncio, Fracolli, Lislaine Aparecida","Cadernos de Saúde Pública; 21(4); 1036-1044","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400006&lang=pt" 
"S0102-311X2005000400005-spa","A inclusão da odontologia no Programa Saúde da Família no Estado do Paraná, Brasil","Baldani, Márcia Helena, Fadel, Cristina Berger, Possamai, Taisiane, Queiroz, Márcia Geny Schweitzer","Cadernos de Saúde Pública; 21(4); 1026-1035","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400005&lang=pt" 
"S0102-311X2005000400004-spa","Regiões de saúde e escalas geográficas","Guimarães, Raul Borges","Cadernos de Saúde Pública; 21(4); 1017-1025","Cadernos de Saúde Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400004&lang=pt" 
"S0102-311X2005000400003-spa","Vertical transmission of the human papillomavirus: a systematic quantitative review","Medeiros, Lidia Rosi, Ethur, Anaelena Bragança de Moraes, Hilgert, Juliana Balbinot, Zanini, Roselaine Ruviaro, Berwanger, Otávio, Bozzetti, Mary Clarisse, Mylius, Luciane Calil","Cadernos de Saúde Pública; 21(4); 1006-1015","Cadernos de Saúde Pública","Inglês","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400003&lang=pt" 
"S0102-311X2005000400002-spa","La evolución del concepto de tabaquismo","Carmo, Juliana Teixeira do, Andrés-Pueyo, Antônio, López, Esther Álvarez","Cadernos de Saúde Pública; 21(4); 999-1005","Cadernos de Saúde Pública","Espanhol","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2005000400002&lang=pt" 
"S0102-311X2005000400002-scl","La evolución del concepto de tabaquismo","Carmo, Juliana Teixeira do, Andrés-Pueyo, Antônio, López, Esther Álvarez","Cadernos de Saúde Pública; 21(4); 999-1005","Cadernos de Saúde Pública","Espanhol","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400002&lang=pt" 
"S0102-311X2005000400003-scl","Vertical transmission of the human papillomavirus: a systematic quantitative review","Medeiros, Lidia Rosi, Ethur, Anaelena Bragança de Moraes, Hilgert, Juliana Balbinot, Zanini, Roselaine Ruviaro, Berwanger, Otávio, Bozzetti, Mary Clarisse, Mylius, Luciane Calil","Cadernos de Saúde Pública; 21(4); 1006-1015","Cadernos de Saúde Pública","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400003&lang=pt" 
"S0102-311X2005000400004-scl","Regiões de saúde e escalas geográficas","Guimarães, Raul Borges","Cadernos de Saúde Pública; 21(4); 1017-1025","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400004&lang=pt" 
"S0102-311X2005000400005-scl","A inclusão da odontologia no Programa Saúde da Família no Estado do Paraná, Brasil","Baldani, Márcia Helena, Fadel, Cristina Berger, Possamai, Taisiane, Queiroz, Márcia Geny Schweitzer","Cadernos de Saúde Pública; 21(4); 1026-1035","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400005&lang=pt" 
"S0102-311X2005000400006-scl","A utilização do &quot;fluxograma analisador&quot; para a organização da assistência à saúde no Programa Saúde da Família","Barboza, Tatiane Aparecida Venâncio, Fracolli, Lislaine Aparecida","Cadernos de Saúde Pública; 21(4); 1036-1044","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400006&lang=pt" 
"S0102-311X2005000400007-scl","Fragmentos de uma genealogia do trabalho em saúde: a genealogia como ferramenta de pesquisa","Nardi, Henrique Caetano, Tittoni, Jaqueline, Giannechini, Letícia, Ramminger, Tatiana","Cadernos de Saúde Pública; 21(4); 1045-1054","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400007&lang=pt" 
"S0102-311X2005000400008-scl","Atenção aos defeitos congênitos no Brasil: panorama atual","Horovitz, Dafne Dain Gandelman, Llerena Jr., Juan Clinton, Mattos, Ruben Araújo de","Cadernos de Saúde Pública; 21(4); 1055-1064","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400008&lang=pt" 
"S0102-311X2005000400009-scl","AIH versus prontuário médico no estudo do risco de óbito hospitalar no infarto agudo do miocárdio no Município do Rio de Janeiro, Brasil","Escosteguy, Claudia Caminha, Portela, Margareth Crisóstomo, Medronho, Roberto de Andrade, Vasconcellos, Mauricio Teixeira Leite de","Cadernos de Saúde Pública; 21(4); 1065-1076","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400009&lang=pt" 
"S0102-311X2005000400010-scl","Gravidez na adolescência, pré-natal e resultados perinatais em Montes Claros, Minas Gerais, Brasil","Goldenberg, Paulete, Figueiredo, Maria do Carmo Tolentino, Silva, Rebeca de Souza e","Cadernos de Saúde Pública; 21(4); 1077-1086","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400010&lang=pt" 
"S0102-311X2005000400011-scl","Determinantes próximos de la fecundidad: comportamiento reproductivo de las indígenas Chamibida de Antioquia, Colombia","Arias-Valencia, Maria Mercedes","Cadernos de Saúde Pública; 21(4); 1087-1098","Cadernos de Saúde Pública","Espanhol","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400011&lang=pt" 
"S0102-311X2005000400012-scl","Prevalência da maloclusão e necessidade de tratamento ortodôntico em escolares de 10 a 14 anos de idade em Belo Horizonte, Minas Gerais, Brasil: enfoque psicossocial","Marques, Leandro Silva, Barbosa, Cristiane Carvalho, Ramos-Jorge, Maria Letícia, Pordeus, Isabela Almeida, Paiva, Saul Martins","Cadernos de Saúde Pública; 21(4); 1099-1106","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400012&lang=pt" 
"S0102-311X2005000400013-scl","Condições de saúde no setor de transporte rodoviário de cargas e de passageiros: um estudo baseado na Pesquisa Nacional por Amostra de Domicílios","Neri, Marcelo, Soares, Wagner L., Soares, Cristiane","Cadernos de Saúde Pública; 21(4); 1107-1123","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400013&lang=pt" 
"S0102-311X2005000400015-scl","Perfil das intoxicações na infância atendidas pelo Centro de Informação Toxicológica do Rio Grande do Sul (CIT/RS), Brasil","Ramos, Carla Luiza Job, Targa, Maria Beatriz Mostardeiro, Stein, Airton Tetelbom","Cadernos de Saúde Pública; 21(4); 1134-1141","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400015&lang=pt" 
"S0102-311X2005000400016-scl","Atividades de controle do dengue na visão de seus agentes e da população atendida, São José do Rio Preto, São Paulo, Brasil","Baglini, Virgínia, Favaro, Eliane Aparecida, Ferreira, Aline Chimello, Chiaravalloti Neto, Francisco, Mondini, Adriano, Dibo, Margareth R., Barbosa, Angelita A. C., Ferraz, Amena A., Cesarino, Marisa B.","Cadernos de Saúde Pública; 21(4); 1142-1152","Cadernos de Saúde Pública","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2005000400016&lang=pt" 
