"S2237-93632015000100028-scl","A double-blind, randomized and placebo-controlled clinical trial with Agaricus sylvaticus fungus in anthropometric profile of women with colon cancer","Fortes, Renata Costa, Souza, Jhuly Amado, Novaes, Maria Rita Carvalho Garbi","Journal of Coloproctology (Rio de Janeiro); 35(1); 28-34","Journal of Coloproctology (Rio de Janeiro)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632015000100028&lang=pt" 
"S0103-05822015000100003-scl","Factors impacting the growth and nutritional status of cystic fibrosis patients younger than 10 years of age who did not undergo neonatal screening","Hortencio, Taís Daiene Russo, Nogueira, Roberto José Negrão, Marson, Fernando Augusto de Lima, Hessel, Gabriel, Ribeiro, José Dirceu, Ribeiro, Antônio Fernando","Revista Paulista de Pediatria; 33(1); 3-11","Revista Paulista de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822015000100003&lang=pt" 
"S0103-05822015000100088-scl","Neuropsychomotor developmental delay: conceptual map, term definitions, uses and limitations","Dornelas, Lílian de Fátima, Duarte, Neuza Maria de Castro, Magalhães, Lívia de Castro","Revista Paulista de Pediatria; 33(1); 88-103","Revista Paulista de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822015000100088&lang=pt" 
"S0103-05822015000100019-scl","Neonatal screening program for hemoglobinopathies in the city of São Carlos, state of São Paulo, Brazil: analysis of a series of cases","Silva, Camila de Azevedo, Baldim, Letícia Botigeli, Nhoncanse, Geiza César, Estevão, Isabeth da Fonseca, Melo, Débora Gusmão","Revista Paulista de Pediatria; 33(1); 19-27","Revista Paulista de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822015000100019&lang=pt" 
"S0103-05822015000100063-scl","Measurements of body fat distribution: assessment of collinearity with body mass, adiposity and height in female adolescents","Pereira, Patrícia Feliciano, Serrano, Hiara Miguel Stanciola, Carvalho, Gisele Queiroz, Ribeiro, Sônia Machado Rocha, Peluzio, Maria do Carmo Gouveia, Franceschini, Sylvia do Carmo Castro, Priore, Silvia Eloiza","Revista Paulista de Pediatria; 33(1); 63-71","Revista Paulista de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822015000100063&lang=pt" 
"S1519-38292015000100017-scl","Avaliação do consumo alimentar de crianças brasileiras assistidas em creches: uma revisão sistemática","Pedraza, Dixis Figueroa, Queiroz, Daiane de, Gama, Jacqueline Santos da Fonsêca Almeida","Revista Brasileira de Saúde Materno Infantil; 15(1); 17-31","Revista Brasileira de Saúde Materno Infantil","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292015000100017&lang=pt" 
"S0465-546X2015000100006-esp","Factores de riesgo psicosocial y estrés percibido en trabajadores de una empresa eléctrica en Chile","Güilgüiruca Retamal, Marjory, Meza Godoy, Karina, Góngora Cabrera, Rodolfo, Moya Cañas, Cristóbal","Medicina y Seguridad del Trabajo; 61(238); 57-67","Medicina y Seguridad del Trabajo","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2015000100006&lang=pt" 
"S0376-78922015000100013-esp","Presentación","Vaquero-Pérez, M.M.","Cirugía Plástica Ibero-Latinoamericana; 41(1); 105-106","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922015000100013&lang=pt" 
"S1021-20192015000100002-sza","Review of current methods for estimating areal reduction factors applied to South African design point rainfall and preliminary identification of new methods","Pietersen, J P J, Gericke, O J, Smithers, J C, Woyessa, Y E","Journal of the South African Institution of Civil Engineering; 57(1); 16-30","Journal of the South African Institution of Civil Engineering","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192015000100002&lang=pt" 
"S0465-546X2015000100010-esp","Exposición ocupacional a polvo de madera y cáncer de senos paranasales","Rojas-García, Yosimar, Peñalver-Paolini, Andreína","Medicina y Seguridad del Trabajo; 61(238); 112-124","Medicina y Seguridad del Trabajo","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2015000100010&lang=pt" 
"S1980-50982015000100145-scl","Avaliação da superfície da madeira de Eucalyptus grandis Hill ex Maiden tratada termicamente","Palermo, Gilmara Pires de Moura, Latorraca, João Vicente de Figueiredo, Carvalho, Alexandre Monteiro de, Garcia, Rosilei Aparecida","Ciência Florestal; 25(1); 145-152","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100145&lang=pt" 
"S1980-50982015000100067-scl","Fenologia de Brosimum gaudichaudii trécul. (Moraceae) no cerrado de Mato Grosso","Faria, Rozilaine Aparecida Pelegrini Gomes de, Coelho, Maria de Fatima Barbosa, Figueiredo e Albuquerque, Maria Cristina de, Azevedo, Rodrigo Aleixo Brito de","Ciência Florestal; 25(1); 67-75","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100067&lang=pt" 
"S1980-50982015000100249-scl","Adaptação da NBR 7190 para avaliação das propriedades do vime para artesanato","Vargas, Carlos Alberto, Nascimento, Marilzete Basso do, Nisgoski, Silvana, Muñiz, Graciela Inés Bolzon de","Ciência Florestal; 25(1); 249-255","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100249&lang=pt" 
"S1980-50982015000100013-scl","Influence of culture medium, explant length and genotype on micropropagation of Pinus taeda L.","Cézar, Tatiana Mazon, Higa, Antonio Rioyei, Koehler, Henrique Soares, Ribas, Luciana Lopes Fortes","Ciência Florestal; 25(1); 13-22","Ciência Florestal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100013&lang=pt" 
"S1980-50982015000100037-scl","Eficiência relativa de fosfatos naturais na adubação de plantio de mudas de Eucalyptus dunnii Maiden e Eucalyptus benthamii Maiden et cambage em solo sem e com calagem","Dias, Luciana Patrícia Rosa, Gatiboni, Luciano Colpo, Brunetto, Gustavo, Simonete, Márcia Aparecida, Bicaratto, Bruna","Ciência Florestal; 25(1); 37-48","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100037&lang=pt" 
"S1980-50982015000100023-scl","Dinâmica da vegetação em um fragmento de mata atlântica no nordeste do Brasil","Rabelo, Felipe Rodrigo de Carvalho, Rodal, Maria Jesus Nogueira, Lins e Silva, Ana Carolina Borges, Lima, André Luiz Alves de","Ciência Florestal; 25(1); 23-36","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100023&lang=pt" 
"S1980-50982015000100119-scl","Influência do espaçamento no autodesbaste de povoamento monoclonal de Eucalyptus saligna Smith","Schneider, Paulo Renato, Finger, Cesar Augusto Guimarães, Schneider, Paulo Sérgio Pigatto, Fleig, Frederico Dimas, Cunha, Thiago Augusto da","Ciência Florestal; 25(1); 119-126","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100119&lang=pt" 
"S1980-50982015000100165-scl","Avaliação físico-química e energética da madeira das espécies Piptadenia stipulacea (Benth.) Ducke e Amburana cearensis (Allemao) A. C. Smith de ocorrência no semiárido nordestino brasileiro","Almeida, Antonio Marcos César de, Oliveira, Elisabeth de, Calegari, Leandro, Medeiros Neto, Pedro Nicó de, Pimenta, Alexandre Santos","Ciência Florestal; 25(1); 165-173","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100165&lang=pt" 
"S1980-50982015000100175-scl","Resistência biológica da madeira tratada de Eucalyptus grandis e Eucalyptus cloeziana a fungos apodrecedores em ensaios de laboratório","Vivian, Magnos Alan, Santini, Elio José, Modes, Karina Soares, Garlet, Alencar, Morais, Weslley Wilker Corrêa","Ciência Florestal; 25(1); 175-183","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100175&lang=pt" 
"S1980-50982015000100091-scl","Fauna edáfica na dinâmica sucessional da Mata Atlântica em floresta estacional semidecidual na Bacia do Rio Paraíba do Sul - RJ","Machado, Deivid Lopes, Pereira, Marcos Gervasio, Correia, Maria Elizabeth Fernandes, Diniz, Anderson Ribeiro, Menezes, Carlos Eduardo Gabriel","Ciência Florestal; 25(1); 91-106","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100091&lang=pt" 
"S1980-50982015000100153-scl","Influência de diferentes combinações de lâminas de Eucalyptus saligna e Pinus taeda em painéis LVL","Müller, Marcos Theodoro, Haselein, Clovis Roberto, Melo, Rafael Rodolfo de, Stangerlin, Diego Martins","Ciência Florestal; 25(1); 153-164","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100153&lang=pt" 
"S1980-50982015000100185-scl","Estudo da branqueabilidade da polpa kraft de eucalipto","Carvalho, Danila Morais de, Silva, Marcelo Rodrigues da, Colodette, Jorge Luiz","Ciência Florestal; 25(1); 185-197","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100185&lang=pt" 
"S1980-50982015000100199-scl","Caracterização de núcleos espontâneos de Clidemia urceolata DC. em áreas perturbadas da Mata Atlântica","Miranda, Cristiana do Couto, Valcarcel, Ricardo, Figueiredo, Pablo Hugo Alves, Mateus, Felipe Araújo, Roppa, Cristiane, Nunes-Freitas, André Felippe","Ciência Florestal; 25(1); 199-209","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100199&lang=pt" 
"S1646-98952015000100008-prt","Mapeos Proyectivos: la base para el Funcionamiento del Pizarrón Interactivo WiimoteWhiteboard","Vázquez-Reyes, Sodel, Villa-Cisneros, Juan L., Anaya-Villagrana, José E., Barrera-Ambriz, Fernando J., León-Sigg, María de, Ramírez, Carlos H. Casteñeda","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (spe3); 85-92","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952015000100008&lang=pt" 
"S1646-98952015000100009-prt","Aplicación de técnicas evolutivas y visión por computadora para navegación autónoma de robots utilizando un TurtleBot 2","Quiñonez, Yadira, Tostado, Iván, Burgueño, Carlos","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (spe3); 93-105","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952015000100009&lang=pt" 
"S1646-98952015000100006-prt","Marco de Trabajo para la Integración de Recursos Digitales Basado en un Enfoque de Web Semántica","Piedra, Nelson, Chicaiza, Janneth, Quichimbo, Pricila, Saquicela, Víctor, Cadme, Elizabeth, López, Jorge, Espinoza, Mauricio, Tovar, Edmundo","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (spe3); 55-70","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952015000100006&lang=pt" 
"S1646-98952015000100007-prt","Diseño y evaluación de un juego serio para la formación de estudiantes universitarios en habilidades de trabajo en equipo","Poy-Castro, Raquel, Mendaña-Cuervo, Cristina, González, Begoña","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (spe3); 71-83","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952015000100007&lang=pt" 
"S1646-98952015000100003-prt","Extracción del Conocimiento tácito como base para el establecimiento de mejora de procesos de software en las Organizaciones de desarrollo de Software","Mejia, Jezreel, Uribe, Guadalupe","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (spe3); 17-28","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952015000100003&lang=pt" 
"S0102-33062015000100157-scl","Pollination and breeding system of Canna paniculata(Cannaceae) in a montane Atlantic Rainforest: asymmetric dependence on a hermit hummingbird","Maruyama, Pietro Kiyoshi, Vizentin-Bugoni, Jeferson, Dalsgaard, Bo, Sazima, Marlies","Acta Botanica Brasilica; 29(1); 157-160","Acta Botanica Brasilica","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062015000100157&lang=pt" 
"S0103-20032015000100127-scl","Relações entre a Atividade Carbonífera e o Rural em Candiota, RS, Brasil: análises sobre representações sociais em um contexto de dilemas sobre a energia","Pereira, Viviane Camejo, Almeida, Jalcione","Revista de Economia e Sociologia Rural; 53(1); 127-142","Revista de Economia e Sociologia Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000100127&lang=pt" 
"S0102-33062015000100103-scl","Starch distribution in anthers, microspores and pollen grains in Aechmea recurvata (Klotzsch.) L.B.Sm., Dyckia racinae L.B.Sm. and Tillandsia aeranthos (Loisel.) L.B.Sm. (Bromeliaceae)","Oliveira, João Marcelo Santos de, Martins, Merielem Saldanha, Dorneles, Mariane Paludette, Freitas, Cesar Carvalho de","Acta Botanica Brasilica; 29(1); 103-112","Acta Botanica Brasilica","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062015000100103&lang=pt" 
"S1646-98952015000100004-prt","Métodos de Pronóstico por Indicadores dentro de la Gestión del Conocimiento Organizacional","Illescas, Gustavo, Sanchez-Segura, María Isabel, Canziani, Graciela Ana","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (spe3); 29-41","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952015000100004&lang=pt" 
"S1646-98952015000100005-prt","Metrópoli Digital: Una plataforma Web para la inclusión integral de las PyMES, Sociedad y Gobierno en el uso de las Tecnologías de la Información en la región de las Altas Montañas del estado de Veracruz, México","Ixmatlahua, Sergio D., Raygoza, Ricardo O., Romero, Omar, Uribe, Fernando, Vargas, Efraín J.","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (spe3); 43-54","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952015000100005&lang=pt" 
"S1646-98952015000100001-prt","Tendencias en Tecnologías de Información y Comunicación","Muñoz, Mirna, Mejia, Jezreel","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (spe3); vii-xi","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952015000100001&lang=pt" 
"S1646-98952015000100002-prt","Estado actual de equipos de respuesta a incidentes de seguridad informática","Muñoz, Mirna, Rivas, Lizbeth","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (spe3); 1-15","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952015000100002&lang=pt" 
"S0102-33062015000100040-scl","The epiphytic orchids Ionopsis utricularioides and Psygmorchis pusilla associate with different Ceratobasidium lineages at Valle del Cauca, Colombia","Valadares, Rafael Borges da Silva, Otero, Joel Tupac, Pereira, Marlon Corrêa, Cardoso, Elke Jurandy Bran Nogueira","Acta Botanica Brasilica; 29(1); 40-44","Acta Botanica Brasilica","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062015000100040&lang=pt" 
"S0102-33062015000100129-scl","Seed coat diversity in some tribes of Cucurbitaceae: implications for taxonomy and species identification","Heneidak, Samia, Khalik, Kadry Abdel","Acta Botanica Brasilica; 29(1); 129-142","Acta Botanica Brasilica","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062015000100129&lang=pt" 
"S0102-33062015000100143-scl","Tetrapterys Cav. (Malpighiaceae) from Brazilian Midwest","Francener, Augusto, Damasceno-Júnior, Geraldo Alves, Gomes-Klein, Vera Lúcia","Acta Botanica Brasilica; 29(1); 143-156","Acta Botanica Brasilica","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062015000100143&lang=pt" 
"S0102-33062015000100008-scl","Embryology of Ageratum conyzoides L. and A. fastigiatum R.M. King &amp; H. Rob. (Asteraceae)","Franca, Rafael de Oliveira, De-Paula, Orlando Cavalari, Carmo-Oliveira, Renata, Marzinek, Juliana","Acta Botanica Brasilica; 29(1); 08-15","Acta Botanica Brasilica","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062015000100008&lang=pt" 
"S0102-33062015000100058-scl","Structure and floristic similarities of upper montane forests in Serra Fina mountain range, southeastern Brazil","Meireles, Leonardo Dias, Shepherd, George John","Acta Botanica Brasilica; 29(1); 58-72","Acta Botanica Brasilica","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062015000100058&lang=pt" 
"S1984-82502015000100173-scl","The medicine selection process in four large university hospitals in Brazil: Does the DTC have a role?","Lima-Dellamora, Elisangela da Costa, Caetano, Rosangela, Osorio-de-Castro, Claudia Garcia Serpa","Brazilian Journal of Pharmaceutical Sciences; 51(1); 173-182","Brazilian Journal of Pharmaceutical Sciences","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502015000100173&lang=pt" 
"S1984-82502015000100183-scl","Validation of a UV-spectrophotometric analytical method for determination of LPSF/AC04 from inclusion complex and liposomes","Ferraz, Rafaela Siqueira, Mendonça, Elisângela Afonso Moura, Silva, Jéssica Priscila Avelino, Cavalcanti, Isabella Macário Ferro, Lira-Nogueira, Mariane Cajubá Britto, Galdino, Suely Lins, Pitta, Ivan Rocha, Lima, Maria do Carmo Alves, Santos-Magalhães, Nereide Stela","Brazilian Journal of Pharmaceutical Sciences; 51(1); 183-191","Brazilian Journal of Pharmaceutical Sciences","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502015000100183&lang=pt" 
"S1984-82502015000100193-scl","Stability of Tilo® tablets formulation obtained from dry extract of Justice pectoralis Jacq.","Rodríguez-Chanfrau, Jorge E., Núñez-Figueredo, Yanier, Fuste-Moreno, Viviana","Brazilian Journal of Pharmaceutical Sciences; 51(1); 193-202","Brazilian Journal of Pharmaceutical Sciences","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502015000100193&lang=pt" 
"S1984-82502015000100053-scl","Synthesis and DPPH scavenging assay of reserpine analogues, computational studies and in silico docking studies in AChE and BChE responsible for Alzheimer&#039;s disease","Yar, Muhammad, Arshad, Muhammad, Farooq, Ariba, Gilani, Mazhar Amjad, Ayub, Khurshid, Ejaz, Asma, Kumar, Anupriya, Ninomiya, Ichiya","Brazilian Journal of Pharmaceutical Sciences; 51(1); 53-61","Brazilian Journal of Pharmaceutical Sciences","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502015000100053&lang=pt" 
"S1984-82502015000100203-scl","Average bioequivalence of single 500 mg doses of two oral formulations of levofloxacin: a randomized, open-label, two-period crossover study in healthy adult Brazilian volunteers","Kano, Eunice Kazue, Koono, Eunice Emiko Mori, Schramm, Simone Grigoleto, Serra, Cristina Helena dos Reis, Abib Junior, Eduardo, Pereira, Renata, Freitas, Márcia Sayuri Takamatsu, Iecco, Maria Cristina, Porta, Valentina","Brazilian Journal of Pharmaceutical Sciences; 51(1); 203-211","Brazilian Journal of Pharmaceutical Sciences","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502015000100203&lang=pt" 
"S0034-98872015000300012-chl","Asociación entre edulcorantes no nutritivos y riesgo de obesidad en estudiantes universitarios de Latinoamérica","Durán Agúero, Samuel, Blanco Batten, Estela, Rodríguez Noel, María del Pilar, Cordón Arrivillaga, Karla, Salazar de Ariza, Julieta, Record Cornwall, Jiniva, Cereceda Bujaico, María del Pilar, Antezana Almorza, Sonia, Espinoza Bernardo, Sissy, Encina Vega, Claudia","Revista médica de Chile; 143(3); 367-373","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000300012&lang=pt" 
"S0034-98872015000300008-chl","Diplomado de salud y humanización: el valor de la reflexión y el aprendizaje presencial","Martínez-Gutiérrez, Javiera, Magliozzi, Pietro, Torres, Patricio, Soto, Mauricio, Walker, Rosa","Revista médica de Chile; 143(3); 337-344","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000300008&lang=pt" 
"S0034-98872015000300007-chl","Evaluación para el aprendizaje: experiencia en un curso teórico de pregrado en medicina","Pérez, Gonzalo, Kattan, Eduardo, Collins, Luz, Wright, Ana Cecilia, Rybertt, Tomás, González, Agustín, Sirhan, Marisol, Solís, Nancy, Pizarro, Margarita, Arrese, Marco, Sarfatis, Alberto, Lustig, Nicole, Arab, Juan Pablo, Labarca, Jaime, Riquelme, Arnoldo","Revista médica de Chile; 143(3); 329-336","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000300007&lang=pt" 
"S0034-98872015000300016-chl","Hiperpotasemia extrema no fatal en un caso de acidosis láctica por sobreingesta de metformina","Díaz, Rienzi, Vega, Jorge, Goecke, Helmuth","Revista médica de Chile; 143(3); 391-395","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000300016&lang=pt" 
"S0034-98872015000300003-chl","La pubertad en niños chilenos muestra un adelantamiento en el inicio del crecimiento testicular","Gaete, Ximena, García, Roberto, Riquelme, Joel, Codner, Ethel","Revista médica de Chile; 143(3); 297-303","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000300003&lang=pt" 
"S0717-75182015000100002-chl","Determinantes sociales y conductuales en salud nutricional: evidencia para Chile","Caro S, Juan Carlos","Revista chilena de nutrición; 42(1); 23-29","Revista chilena de nutrición","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182015000100002&lang=pt" 
"S0717-73562015000100006-chl","TERMINAL PLEISTOCENE LITHIC TECHNOLOGY AND USE OF SPACE IN CENTRAL CHILE","Méndez, César, Jackson, Donald","Chungará (Arica); 47(1); 53-65","Chungará (Arica)","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562015000100006&lang=pt" 
"S0034-98872015000300004-chl","Distrofia muscular facioescapulohumeral en Chile: presentación de serie en hospital de referencia terciario","Cea, Gabriel, Jiménez, Daniel","Revista médica de Chile; 143(3); 304-309","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000300004&lang=pt" 
"S0034-98872015000300017-chl","Macroadenoma cervical palpable: Una presentación muy inusual de hiperparatiroidismo primario","Zapata P, Antonio, Delgado F, José, González V, Gilberto, Arteaga U, Eugenio","Revista médica de Chile; 143(3); 396-400","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000300017&lang=pt" 
"S0034-98872015000300010-chl","¿Contra qué se lucha cuando se lucha? Implicancias clínicas de la metáfora bélica en oncología","Rojas Miranda, Daniela, Fernández González, Loreto","Revista médica de Chile; 143(3); 352-357","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000300010&lang=pt" 
"S0717-73562015000100012-chl","EL USO DE TÉCNICAS GEOFÍSICAS PARA DETERMINAR SISTEMAS CONSTRUCTIVOS Y MATERIALES PRESENTES EN LOS TÚMULOS DEL PERÍODO FORMATIVO EN EL VALLE DE AZAPA, ARICA, CHILE","Barba, Luis, Muñoz, Iván, Ortiz, Agustín, Blancas, Jorge","Chungará (Arica); 47(1); 131-156","Chungará (Arica)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562015000100012&lang=pt" 
"S0034-98872015000300013-chl","Predictores afectivos y académicos del aprendizaje autodirigido en estudiantes de medicina","Spormann R, Camila, Pérez V, Cristhian, Fasce H, Eduardo, Ortega B, Javiera, Bastías V, Nancy, Bustamante D, Carolina, Ibáñez G, Pilar","Revista médica de Chile; 143(3); 374-382","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000300013&lang=pt" 
"S0034-98872015000300002-chl","Reducción del riesgo cardiovascular en mujeres adultas mediante ejercicio físico de sobrecarga","Zapata-Lamana, Rafael, Cigarroa, Igor, Díaz, Erik, Saavedra, Carlos","Revista médica de Chile; 143(3); 289-296","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000300002&lang=pt" 
"S0717-73562015000100001-chl","TECNOLOGÍA LÍTICA TEMPRANA EN SUDAMÉRICA: SUPERANDO LAS TIPOLOGÍAS REGIONALES DE PUNTAS DE PROYECTIL","Méndez, César, Rademaker, Kurt, Standen, Vivien G","Chungará (Arica); 47(1); 3-5","Chungará (Arica)","Inglês, Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562015000100001&lang=pt" 
"S0103-20032015000600103-scl","Habitat Features and Strategies for the Sustainable Development in the Alentejo Region","Fragoso, Rui Manuel de Sousa","Revista de Economia e Sociologia Rural; 53(); 103-114","Revista de Economia e Sociologia Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000600103&lang=pt" 
"S0103-20032015000600115-scl","Modernização da Agricultura em Moçambique: determinantes da renda agrícola","Guanziroli, Carlos E., Guanziroli, Tomás","Revista de Economia e Sociologia Rural; 53(); 115-128","Revista de Economia e Sociologia Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000600115&lang=pt" 
"S0103-20032015000600129-scl","A Eficiência das Explorações Leiteiras Micaelenses (Açores)","Almeida, Bruno Aires da Silva, Silva, Emiliana Leonilde Dinis Gil Soares da","Revista de Economia e Sociologia Rural; 53(); 129-142","Revista de Economia e Sociologia Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000600129&lang=pt" 
"S0103-20032015000600091-scl","The Economic Role of the Portuguese Agricultural Cooperatives","Rebelo, João, Caldas, José","Revista de Economia e Sociologia Rural; 53(); 91-102","Revista de Economia e Sociologia Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000600091&lang=pt" 
"S0103-20032015000600081-scl","Less or More Intensive Crop Arable Systems of Alentejo Region of Portugal: what is the sustainable option?","Marques, Carlos, Baptista, Fátima, Silva, Luis Leopoldo, Murcho, Dina, Rosado, Maurícia","Revista de Economia e Sociologia Rural; 53(); 81-90","Revista de Economia e Sociologia Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000600081&lang=pt" 
"S0103-20032015000600033-scl","Análise da Eficácia, Eficiência e Valor Acrescentado de Políticas Públicas Place-based - uma aplicação a territórios rurais","Santos, Anabela, Serrano, Maria Manuel, Neto, Paulo","Revista de Economia e Sociologia Rural; 53(); 33-48","Revista de Economia e Sociologia Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032015000600033&lang=pt" 
