"S0718-34292014000100013-chl","Polifenoles totales en pan de abeja (Apis mellifera L.) de colmenas de la Región de La Araucanía","Araneda Durán, Ximena, Quezada Mardones, Ingrid, Martínez Gutiérrez, María, Morales Ulloa, Daniza","Idesia (Arica); 32(1); 107-111","Idesia (Arica)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34292014000100013&lang=pt" 
"S1519-69842014000100021-scl","Implications of water hardness in ecotoxicological assessments for water quality regulatory purposes: a case study with the aquatic snail Biomphalaria glabrata (Say, 1818)","Oliveira-Filho, EC, Caixeta, NR, Simplício, NCS, Sousa, SR, Aragão, TP, Muniz, DHF","Brazilian Journal of Biology; 74(1); 175-180","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100021&lang=pt" 
"S2078-67512014000200009-sza","Antiretroviral therapy-induced Leber&#039;s hereditary optic neuropathy","Moodley, A, Bhola, S, Omar, F, Mogambery, J","Southern African Journal of HIV Medicine; 15(2); 69-71","Southern African Journal of HIV Medicine","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67512014000200009&lang=pt" 
"S2078-67512014000200008-sza","Needlestick injury in a pregnant inpatient in an overcrowded hospital","Ngene, N C, Onyia, C O, Moodley, J, Titus, M J","Southern African Journal of HIV Medicine; 15(2); 66-68","Southern African Journal of HIV Medicine","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67512014000200008&lang=pt" 
"S2078-67512014000200005-sza","Timing of antenatal care and ART initiation in HIV-infected pregnant women before and after introduction of NIMART","Mnyani, C N, Marinda, E, Struthers, H, Gulley, M, Machepa, R, McIntyre, J","Southern African Journal of HIV Medicine; 15(2); 55-56","Southern African Journal of HIV Medicine","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67512014000200005&lang=pt" 
"S2078-67512014000200004-sza","Which clinical parameters predict a CSF diagnosis of meningitis in a population with high HIV prevalence?","Loughborough, W, Abouyannis, M, Jones, L, Garach, S","Southern African Journal of HIV Medicine; 15(2); 50-54","Southern African Journal of HIV Medicine","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67512014000200004&lang=pt" 
"S2078-67512014000200007-sza","Fatal nevirapine-induced Stevens-Johnson syndrome with HIV-associated mania","Zingela, Z, Bronkhorst, A, Qwesha, W M, Magigaba, B P","Southern African Journal of HIV Medicine; 15(2); 65-66","Southern African Journal of HIV Medicine","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67512014000200007&lang=pt" 
"S2078-67512014000200001-sza","From the Editor","Myer, Landon","Southern African Journal of HIV Medicine; 15(2); 43-43","Southern African Journal of HIV Medicine","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67512014000200001&lang=pt" 
"S2078-67512014000200002-sza","From the Executive","Conradie, Francesca","Southern African Journal of HIV Medicine; 15(2); 44-44","Southern African Journal of HIV Medicine","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67512014000200002&lang=pt" 
"S2078-67512014000200006-sza","Association between symptomatic vulvovaginal candidiasis and HIV RNA levels in plasma and genital secretions among women on HAART","Apalata, T, Carr, W H, Longo-Mbenza, B, Sturm, W A, Moodley, P","Southern African Journal of HIV Medicine; 15(2); 57-64","Southern African Journal of HIV Medicine","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67512014000200006&lang=pt" 
"S2078-67512014000200003-sza","Failing the vulnerable: Three new consent norms that will undermine health research with children","Strode, A, Richter, M, Wallace, M, Toohey, J, Technau, K","Southern African Journal of HIV Medicine; 15(2); 46-49","Southern African Journal of HIV Medicine","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2078-67512014000200003&lang=pt" 
"S1665-11462014000100008-mex","Bronquiolitis folicular linfoidea posterior a infección por adenovirus","Sáenz Gómez, Jessica, García León, Felipe, Rivera Rosales, Rosa, Siegert, Augusto, Jaramillo, Carlos, Karam Benchara, José, Jamaica Balderas, Lourdes","Boletín médico del Hospital Infantil de México; 71(1); 47-50","Boletín médico del Hospital Infantil de México","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462014000100008&lang=pt" 
"S1665-11462014000100009-mex","Neumonía necrosante por citomegalovirus en postoperatorio de cirugía cardiaca en preescolar con tetralogía de Fallot","Hernández Hernández, Maribelle, Teyssier Morales, Gustavo, Sánchez Curiel, Mariana, Avilés Robles, Martha Josefina, Perezpeña Diazconti, Mario","Boletín médico del Hospital Infantil de México; 71(1); 51-60","Boletín médico del Hospital Infantil de México","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462014000100009&lang=pt" 
"S1665-11462014000100006-mex","Aerobic actinomycetes that masquerade as pulmonary tuberculosis","Franco-Paredes, Carlos","Boletín médico del Hospital Infantil de México; 71(1); 37-40","Boletín médico del Hospital Infantil de México","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462014000100006&lang=pt" 
"S1665-11462014000100007-mex","Primer caso en México de un paciente con enfermedad de Pompe de inicio tardío: remisión de cardiomiopatía con terapia de reemplazo enzimático","Cerón-Rodríguez, Magdalena, Zamora, Antonio, Erdmengerc, Julio, Ureña, Roberto, Consuelo Sánchez, Alejandra","Boletín médico del Hospital Infantil de México; 71(1); 42-46","Boletín médico del Hospital Infantil de México","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462014000100007&lang=pt" 
"S1665-11462014000100004-mex","Pathogenic determinants of clinical Klebsiella pneumoniae strains associated with their persistence in the hospital environment","Cruz-Córdova, Ariadnna, Esteban-Kenel, Verónica, Espinosa-Mazariego, Karina, Ochoa, Sara A., Moreno Espinosa, Sarbelio, de la Garza Elhain, Alicia, Fernández Rendón, Elizabeth, López Villegas, Edgar Oliver, Xicohtencatl-Cortes, Juan","Boletín médico del Hospital Infantil de México; 71(1); 15-24","Boletín médico del Hospital Infantil de México","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462014000100004&lang=pt" 
"S1665-11462014000100005-mex","Hypoxia inducible transcription factor (HIF-1) regulates CXCL13 expression: Clinical implications in pediatric non-Hodgkin&#039;s lymphoma","Méndez-Maldonado, Karla, Bonifaz, Laura C., Baay-Guzmán, Guillermina J., Aquino-Jarquín, Guillermo, Zapata-Tarres, Marta, Sadowinski-Pine, Stanislaw, Cabrera-Muñoz, María de Lourdes, Huerta-Yepez, Sara","Boletín médico del Hospital Infantil de México; 71(1); 25-35","Boletín médico del Hospital Infantil de México","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462014000100005&lang=pt" 
"S1665-11462014000100002-mex","Clinical consequences of Helicobacter pylori infection in children and its relation with the response of the gastric mucosa to the infection","Camorlinga-Ponce, Margarita, Muñoz, Leopoldo, Fuentes-Panana, Ezequiel, Torres, Javier","Boletín médico del Hospital Infantil de México; 71(1); 2-7","Boletín médico del Hospital Infantil de México","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462014000100002&lang=pt" 
"S1665-11462014000100003-mex","Inflammatory cytokines adiponectin, resistin, IL-6 and IFN-γ are associated with insulin resistance in eutrophic and obese children","Klünder-Klünder, Miguel, Cruz, Miguel, García-Macedo, Rebeca, Flores-Huerta, Samuel","Boletín médico del Hospital Infantil de México; 71(1); 8-14","Boletín médico del Hospital Infantil de México","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462014000100003&lang=pt" 
"S1665-11462014000100001-mex","Boletín Médico del Hospital Infantil de México: septuagésimo aniversario y continúa avanzando","","Boletín médico del Hospital Infantil de México; 71(1); 1-1","Boletín médico del Hospital Infantil de México","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462014000100001&lang=pt" 
"S1575-06202014000300005-esp","Programa de Atención Integral al Enfermo Mental en las prisiones españolas (PAIEM): valoración tras cuatro años de funcionamiento","Sanz, J., Gómez-Pintado, P., Ruiz, A., Pozuelo, F., Arroyo, J.M.","Revista Española de Sanidad Penitenciaria; 16(3); 91-102","Revista Española de Sanidad Penitenciaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202014000300005&lang=pt" 
"S1575-06202014000300003-esp","La cárcel de Jerez de los Caballeros (Badajoz) durante el siglo XIX","Suárez-Guzmán, F.J., Peral-Pacheco, D.","Revista Española de Sanidad Penitenciaria; 16(3); 75-83","Revista Española de Sanidad Penitenciaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202014000300003&lang=pt" 
"S1575-06202014000300006-esp","Sanidad Penitenciaria: reflexiones sobre la inercia de los sistemas y la baja efectividad de las políticas sanitarias en España","Repullo, J.R.","Revista Española de Sanidad Penitenciaria; 16(3); 103-109","Revista Española de Sanidad Penitenciaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202014000300006&lang=pt" 
"S1575-06202014000300002-esp","En atención sanitaria, más o menos, menos es más: apuntes sobre desinversión sanitaria","Peiró, S.","Revista Española de Sanidad Penitenciaria; 16(3); 68-74","Revista Española de Sanidad Penitenciaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202014000300002&lang=pt" 
"S0124-00642014000100012-col","Modelo de simulación para la transmisión del VIH y estrategias de control basadas en diagnóstico","Toro-Zapata, Hernán D., Mesa-Mazo, Mónica J., Prieto-Medellín, Dennis A.","Revista de Salud Pública; 16(1); 139-152","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000100012&lang=pt" 
"S0124-00642014000100010-col","Modelo de simulación para la infección por VIH y su interacción con la respuesta inmune citotóxica","Londoño-González, César A., Toro-Zapata, Hernán D., Trujillo-Salazar, Carlos A.","Revista de Salud Pública; 16(1); 114-127","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000100010&lang=pt" 
"S0124-00642014000100011-col","Características fisicoquímicas y microbiológicas de la saliva durante y después del embarazo","Martínez-Pabón, María C., Martínez Delgado, Cecilia M., López-Palacio, Ana M., Patiño-Gómez, Lina M., Arango-Pérez, Eduin A.","Revista de Salud Pública; 16(1); 128-138","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000100011&lang=pt" 
"S0124-00642014000100005-col","Nivel de actividad física en los trabajadores de una Dirección Regional de Salud de Lima, Perú","Sanabria-Rojas, Hernán, Tarqui-Mamani, Carolina, Portugal-Benavides, Walter, Pereyra-Zaldívar, Héctor, Mamani-Castillo, Lorenzo","Revista de Salud Pública; 16(1); 53-62","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000100005&lang=pt" 
"S0124-00642014000100004-col","Fatores associados à inatividade física no lazer em município do Sul do Brasil","Romeiro-Lopes, Tiara C., França-Gravena, Angela A., Dell Agnolo, Cátia M., Rocha-Brischiliari, Sheila C., De Barros Carvalho, Maria D., Pelloso, Sandra M.","Revista de Salud Pública; 16(1); 40-52","Revista de Salud Pública","Português","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000100004&lang=pt" 
"S0124-00642014000100007-col","La gestación en medio de la inseguridad alimentaria: Percepciones de un grupo de adolescentes embarazadas","López-Cano, Liliana A., Restrepo-Mesa, Sandra L.","Revista de Salud Pública; 16(1); 76-87","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000100007&lang=pt" 
"S0124-00642014000100006-col","Perfil de estrés y estrés crónico en migrantes mexicanos en Canadá","Pozos-Radillo, Blanca E., Aguilera-Velasco, María, Acosta-Fernández, Martín, Pando-Moreno, Manuel","Revista de Salud Pública; 16(1); 63-75","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000100006&lang=pt" 
"S0124-00642014000100001-col","Índice de vulnerabilidad de la población en situación de discapacidad en Medellín","Cardona-Arango, Doris, Agudelo-Martínez, Alejandra, Restrepo-Molina, Lucas, Segura-Cardona, Angela M.","Revista de Salud Pública; 16(1); 1-13","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000100001&lang=pt" 
"S0124-00642014000100003-col","Las prácticas sexuales de riesgo al VIH en población universitaria","Morales-Mesa, Santiago A., Arboleda-Álvarez, Olga L., Segura-Cardona, Ángela M.","Revista de Salud Pública; 16(1); 27-39","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000100003&lang=pt" 
"S0124-00642014000100002-col","Prevalencia de bullying y factores relacionados en estudiantes de bachillerato de una institución educativa de Cali, Colombia, 2011","Cassiani-Miranda, Carlos A., Gómez-Alhach, Jennifer, Cubides-Munévar, Angela M., Hernández-Carrillo, Mauricio","Revista de Salud Pública; 16(1); 14-26","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000100002&lang=pt" 
"S0124-00642014000100009-col","Agar de capa delgada: Una opción costo-efectiva para el diagnóstico rápido de tuberculosis multirresistente","Hernández-Sarmiento, José M., Martínez-Negrete, Milton A., Castrillón-Velilla, Diana M., Mejía-Espinosa, Sergio A., Mejía-Mesa, Gloria I., Zapata-Fernández, Elsa M., Rojas-Jiménez, Sara, Marín-Castro, Andrés E., Robledo-Restrepo, Jaime A.","Revista de Salud Pública; 16(1); 101-113","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000100009&lang=pt" 
"S0124-00642014000100008-col","Investigating neighbourhood effects on health: Using community-survey data for developing neighbourhood-related constructs","Caicedo, Beatriz, Jones, Kelvyn","Revista de Salud Pública; 16(1); 88-100","Revista de Salud Pública","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000100008&lang=pt" 
"S0102-69092014000100001-scl","Entre o tecido físico e social das cidades entrevista com Sharon Zukin","Frúgoli-Jr., Heitor, Talhari, Julio Cesar","Revista Brasileira de Ciências Sociais; 29(84); 7-24","Revista Brasileira de Ciências Sociais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092014000100001&lang=pt" 
"S0102-69092014000100002-scl","Ensaio sobre Adoniran um estudo antropológico sobre a &quot;Saudosa maloca&quot;","Bastos, Rafael José de Menezes","Revista Brasileira de Ciências Sociais; 29(84); 25-41","Revista Brasileira de Ciências Sociais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092014000100002&lang=pt" 
"S1415-65552014000100001-scl","","Kimura, Herbert","Revista de Administração Contemporânea; 18(1); -","Revista de Administração Contemporânea","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552014000100001&lang=pt" 
"S1678-69712014000100001-scl","Apresentação","Bataglia, Walter","RAM. Revista de Administração Mackenzie; 15(1); 12-14","RAM. Revista de Administração Mackenzie","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712014000100001&lang=pt" 
"S0100-204X2014000200079-scl","Interação de proteínas Cry1 e Vip3A de Bacillus thuringiensis para controle de lepidópteros-praga","Crialesi-Legori, Paula Cristina Brunini, Davolos, Camila Chiaradia, Lemes, Ana Rita Nunes, Marucci, Suzana Cristina, Lemos, Manoel Victor Franco, Fernandes, Odair Aparecido, Desidério, Janete Apparecida","Pesquisa Agropecuária Brasileira; 49(2); 79-87","Pesquisa Agropecuária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2014000200079&lang=pt" 
"S0100-204X2014000200136-scl","Espalhamento e secagem de filme de amido-glicerol-fibra preparado por &quot;tape-casting&quot;","Moraes, Jaqueline Oliveira de, Reszka, Andressa, Laurindo, João Borges","Pesquisa Agropecuária Brasileira; 49(2); 136-143","Pesquisa Agropecuária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2014000200136&lang=pt" 
"S0100-204X2014000200109-scl","Estimativas de repetibilidade de híbridos diploides (AA) de bananeira","Lessa, Lauro Saraiva, Ledo, Carlos Alberto da Silva, Amorim, Edson Perito, Silva, Sebastião de Oliveira e","Pesquisa Agropecuária Brasileira; 49(2); 109-117","Pesquisa Agropecuária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2014000200109&lang=pt" 
"S1413-81232014000200401-scl","Adesão ao Programa de Educação Permanente para médicos de família de um Estado da Região Sudeste do Brasil","d&#039;Ávila, Luciana Souza, Assis, Lucília Nunes de, Melo, Marilene Barros de, Brant, Luiz Carlos","Ciência &amp; Saúde Coletiva; 19(2); 401-416","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014000200401&lang=pt" 
"S1413-81232014000200581-scl","Fatores associados às perdas dentárias entre adultos em áreas rurais do estado de Pernambuco, Brasil","Santillo, Patrícia Morgana Hordonho, Gusmão, Estela Santos, Moura, Cristiano, Soares, Renata de Souza Coelho, Cimões, Renata","Ciência &amp; Saúde Coletiva; 19(2); 581-590","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014000200581&lang=pt" 
"S1413-81232014000200383-scl","A resolutividade em saúde bucal na atenção básica como instrumento para avaliação dos modelos de atenção","Bulgareli, Jaqueline, Cortellazzi, Karine Laura, Ambrosano, Glaucia Maria Bovi, Meneghim, Marcelo de Castro, Faria, Eduardo Tanajura de, Mialhe, Fábio Luiz, Pereira, Antonio Carlos","Ciência &amp; Saúde Coletiva; 19(2); 383-391","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014000200383&lang=pt" 
"S0074-02762014000100061-scl","Peripheral blood fibrocytes: new information to explain the dynamics of Leishmania infection","Macedo-Silva, Roger Magno, Santos, Carina de Lima Pereira dos, Diniz, Vanessa Alvaro, Carvalho, Jorge José de, Guerra, Camila, Côrte-Real, Suzana","Memórias do Instituto Oswaldo Cruz; 109(1); 61-69","Memórias do Instituto Oswaldo Cruz","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762014000100061&lang=pt" 
"S0074-02762014000100051-scl","Myenteric plexus is differentially affected by infection with distinct Trypanosoma cruzi strains in Beagle dogs","Nogueira-Paiva, Nívia Carolina, Fonseca, Kátia da Silva, Vieira, Paula Melo de Abreu, Diniz, Lívia Figueiredo, Caldas, Ivo Santana, Moura, Sandra Aparecida Lima de, Veloso, Vanja Maria, Guedes, Paulo Marcos da Matta, Tafuri, Washington Luiz, Bahia, Maria Terezinha, Carneiro, Cláudia Martins","Memórias do Instituto Oswaldo Cruz; 109(1); 51-60","Memórias do Instituto Oswaldo Cruz","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762014000100051&lang=pt" 
"S1413-81232014000200569-scl","A comunidade terapêutica para recuperação da dependência do álcool e outras drogas no Brasil: mão ou contramão da reforma psiquiátrica?","Perrone, Pablo Andrés Kurlander","Ciência &amp; Saúde Coletiva; 19(2); 569-580","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014000200569&lang=pt" 
"S1413-81232014000200641-scl","Seguridad alimentaria, crecimiento y niveles de vitamina A, hemoglobina y zinc en niños preescolares del nordeste de Brasil","Pedraza, Dixis Figueroa, Queiroz, Daiane de, Paiva, Adriana de Azevedo, Cunha, Maria Auxiliadora Lins da, Lima, Zilka Nanes","Ciência &amp; Saúde Coletiva; 19(2); 641-650","Ciência &amp; Saúde Coletiva","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014000200641&lang=pt" 
"S1413-81232014000200609-scl","Atenção Farmacêutica e Atenção Flutuante: formações de compromisso entre Farmácia e Psicanálise","Pádula, Marcelo de, Pinto, Alicia Viviana, Matos, Guacira Corrêa de, Siqueira, Danielle Tavares, Vieira, Roberta Claudio","Ciência &amp; Saúde Coletiva; 19(2); 609-618","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014000200609&lang=pt" 
"S1413-81232014000200417-scl","Sentidos de saúde e modos de cuidar de si elaborados por homens usuários de Unidade Básica de Saúde - UBS","Silva, Fabiane Aguiar, Silva, Iolete Ribeiro da","Ciência &amp; Saúde Coletiva; 19(2); 417-428","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014000200417&lang=pt" 
"S1413-81232014000200559-scl","As causas da deficiência física em municípios do nordeste brasileiro e estimativa de custos de serviços especializados","Santos, Silvana, Pequeno, Anne Aluska da Silva, Galvão, Cláudia Regina Cabral, Pessoa, André Luiz Santos, Almeida, Ednno dos Santos, Pereira, Josecleide Calixto, Medeiros, Jovany Luiz Alves de, Kok, Fernando","Ciência &amp; Saúde Coletiva; 19(2); 559-568","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014000200559&lang=pt" 
"S1413-81232014000200591-scl","A judicialização da saúde no Distrito Federal, Brasil","Diniz, Debora, Machado, Teresa Robichez de Carvalho, Penalva, Janaina","Ciência &amp; Saúde Coletiva; 19(2); 591-598","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014000200591&lang=pt" 
"S1413-81232014000200619-scl","Vulnerabilidade na saúde do adolescente: questões contemporâneas","Silva, Marta Angélica Iossi, Mello, Flávia Carvalho Malta de, Mello, Débora Falleiros de, Ferriani, Maria das Graças Carvalho, Sampaio, Julliane Messias Cordeiro, Oliveira, Wanderlei Abadio de","Ciência &amp; Saúde Coletiva; 19(2); 619-627","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014000200619&lang=pt" 
"S0074-02762014000100080-scl","Species composition and seasonal abundance of sandflies (Diptera: Psychodidae: Phlebotominae) in coffee agroecosystems","Pérez, Jeanneth, Virgen, Armando, Rojas, Julio Cesar, Rebollar-Téllez, Eduardo Alfonso, Alfredo, Castillo, Infante, Francisco, Mikery, Oscar, Marina, Carlos Felix, Ibáñez-Bernal, Sergio","Memórias do Instituto Oswaldo Cruz; 109(1); 80-86","Memórias do Instituto Oswaldo Cruz","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762014000100080&lang=pt" 
"S1413-81232014000200365-scl","Atenção Primária e saúde materno-infantil: a percepção de cuidadores em uma comunidade rural quilombola","Marques, Amaro Sérgio, Freitas, Daniel Antunes, Leão, Cláudia Danyella Alves, Oliveira, Stéphany Ketllin Mendes, Pereira, Mayane Moura, Caldeira, Antônio Prates","Ciência &amp; Saúde Coletiva; 19(2); 365-371","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014000200365&lang=pt" 
"S0074-02762014000100001-scl","Conservation and developmental expression of ubiquitin isopeptidases in Schistosoma mansoni","Pereira, Roberta Verciano, Vieira, Helaine Graziele Santos, Oliveira, Victor Fernandes de, Gomes, Matheus de Souza, Passos, Liana Konovaloff Jannotti, Borges, William de Castro, Guerra-Sá, Renata","Memórias do Instituto Oswaldo Cruz; 109(1); 1-8","Memórias do Instituto Oswaldo Cruz","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762014000100001&lang=pt" 
"S0074-02762014000100122-scl","Interruption of vector transmission by native vectors and “the art of the possible”","Salvatella, Roberto, Irabedra, Pilar, Castellanos, Luis G","Memórias do Instituto Oswaldo Cruz; 109(1); 122-130","Memórias do Instituto Oswaldo Cruz","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762014000100122&lang=pt" 
"S1413-81232014000200629-scl","Fatores associados ao uso dos serviços de saúde bucal: estudo de base populacional em municípios do Maranhão, Brasil","Gomes, Antonildes Medeiros Mota, Thomaz, Erika Bárbara Abreu Fonseca, Alves, Maria Teresa Seabra Soares de Britto e, Silva, Antônio Augusto Moura da, Silva, Raimundo Antônio da","Ciência &amp; Saúde Coletiva; 19(2); 629-640","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014000200629&lang=pt" 
"S1413-81232014000200353-scl","Avaliação do enfoque familiar e orientação para a comunidade na Estratégia Saúde da Família","Alencar, Monyk Neves de, Coimbra, Liberata Campos, Morais, Ana Patrícia Pereira, Silva, Antônio Augusto Moura da, Pinheiro, Siane Rocha de Almeida, Queiroz, Rejane Christine de Sousa","Ciência &amp; Saúde Coletiva; 19(2); 353-364","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014000200353&lang=pt" 
"S0103-21002014000100003-scl","Use of safety strategies to identify children for drug administration","Souza, Sabrina de, Rocha, Patrícia Kuerten, Cabral, Patrícia Fernanda de Almeida, Kusahara, Denise Miyuki","Acta Paulista de Enfermagem; 27(1); 06-11","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000100003&lang=pt" 
"S0103-21002014000100004-scl","Renoprotective effect of the Echinodorus macrophyllus in induced renal injury","Nascimento, Espedito Ladier do, Watanabe, Mirian, Fonseca, Cassiane Dezoti da, Schlottfeldt, Fabio dos Santos, Vattimo, Maria de Fátima Fernandes","Acta Paulista de Enfermagem; 27(1); 12-17","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000100004&lang=pt" 
"S0103-21002014000100008-scl","The occurrence of the delayed surgical recovery nursing diagnosis among adults and the elderly","Santana, Rosimere Ferreira, Amaral, Dayana Medeiros do, Pereira, Shimmenes Kamacael, Delphino, Tallita Mello, Cassiano, Keila Mara","Acta Paulista de Enfermagem; 27(1); 35-39","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000100008&lang=pt" 
"S0103-21002014000100016-scl","Meaning of the Systematization of Nursing Care for nurse managers","Penedo, Rafaela Mossarelli, Spiri, Wilza Carla","Acta Paulista de Enfermagem; 27(1); 86-92","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000100016&lang=pt" 
"S0103-21002014000100015-scl","Conceptual validation of the defining characteristics of respiratory nursing diagnoses in neonates","Avena, Marta José, Pedreira, Mavilde da Luz Gonçalves, Gutiérrez, Maria Gaby Rivero de","Acta Paulista de Enfermagem; 27(1); 76-85","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000100015&lang=pt" 
